DATOS HORARIOS 2013_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2013,ABR,1,0,10.86,12.91,23.4,0.69,61.87,1.49,239.64,25.08,8.6,621.15,,,
2013,ABR,1,1,14.58,12.61,22.5,0.52,82.74,1.86,270.63,23.9,12.94,621.19,,,
2013,ABR,1,2,14.38,12.56,21.2,0.40,50.67,1.6,285.02,22.99,17.7,621.14,,,
2013,ABR,1,3,13.18,12.58,21.9,0.38,48.08,0.7,192.49,22.51,21.36,621.08,,,
2013,ABR,1,4,12.03,12.55,21.9,0.34,42.43,1.03,221.38,21.23,24.1,621.09,,,
2013,ABR,1,5,15.67,12.49,20.5,0.28,40.47,1.41,204.15,20.77,26.89,621.29,,,
2013,ABR,1,6,13.89,12.36,18.9,0.25,33.61,1.13,305.87,19.23,30.27,621.55,,,
2013,ABR,1,7,10.36,12.65,19.4,0.30,50.81,0.58,275.12,18.65,31.16,621.89,,,
2013,ABR,1,8,7.95,14.09,23.3,0.93,99.7,1.08,218.73,20.12,32.2,622.35,,,
2013,ABR,1,9,9.49,13.92,25.8,0.92,120,0.93,261.99,22.2,30.66,622.66,,,
2013,ABR,1,10,15.67,13.1,23.5,0.73,77.86,1.28,270.83,24.56,28.65,622.75,,,
2013,ABR,1,11,21.27,12.42,19.2,0.53,39.13,2.15,228.56,26.31,24.32,622.5,,,
2013,ABR,1,12,24.24,11.99,14.8,0.50,33.01,2.34,214.64,28.42,15.3,622.11,,,
2013,ABR,1,13,29.04,11.61,6.8,0.38,28.58,2.73,224.25,30.28,7.38,621.32,,,
2013,ABR,1,14,27.91,11.36,8.5,0.34,26.05,3.76,229.83,31.93,NA,620.45,,,
2013,ABR,1,15,29,11.22,8.9,0.36,39.46,4.18,228.25,32.65,NA,619.57,,,
2013,ABR,1,16,29.91,11.54,8.4,0.35,29.71,4.2,222.93,33.61,NA,618.89,,,
2013,ABR,1,17,28.5,11.29,8.6,0.36,29.88,4.86,197.98,33.75,NA,618.51,,,
2013,ABR,1,18,30.22,12.04,NA,0.33,31.7,4.63,209.6,37.19,NA,618.51,,,
2013,ABR,1,19,24.38,12.28,9.7,0.66,42.13,3.64,209.38,32.35,NA,618.72,,,
2013,ABR,1,20,17.31,12.37,16.9,1.00,52.67,2.51,197.61,30.63,NA,619.06,,,
2013,ABR,1,21,12.72,12.79,22.1,1.08,71.5,2.93,173.12,28.78,NA,619.59,,, 
2013,ABR,1,22,16.33,12.25,20.4,0.88,60.61,3.27,164.5,27.64,1.77,620.21,,,
2013,ABR,1,23,17.51,13.71,17.7,0.70,56.99,1.97,137.42,26.75,5.6,620.75,,,
2013,ABR,2,0,16.25,14.76,18.0,0.68,66.15,1.26,225.47,26.25,11.16,621.07,,,
2013,ABR,2,1,12.07,12.9,21.0,0.57,69.16,2.26,223.39,24.89,15.75,620.88,,,
2013,ABR,2,2,17.28,12.53,18.5,0.44,53.3,2.43,192.87,24.2,18.38,620.5,,,
2013,ABR,2,3,16.37,12.51,17.4,0.34,51,1.6,239.4,23.06,19.5,620.55,,,
2013,ABR,2,4,15.67,12.26,18.2,0.28,53.14,1.42,208.59,22.36,21.06,620.51,,,
2013,ABR,2,5,16.65,12.4,17.2,0.25,40.04,1.32,209.76,21.99,23.06,620.58,,,
2013,ABR,2,6,14.04,12.11,16.9,0.25,36.24,1.36,236.59,20.65,25.48,620.7,,,
2013,ABR,2,7,11.69,12.52,18.2,0.31,41.69,1.07,260.5,19.91,25.23,620.95,,,
2013,ABR,2,8,9.6,13,21.3,0.63,85.49,1.7,257.06,19.92,25.98,621.29,,,
2013,ABR,2,9,11.83,12.91,22.6,0.68,79.58,2.58,217.85,22.08,25.57,621.62,,,
2013,ABR,2,10,14.89,12.5,18.1,0.63,33.65,3.1,205.4,24.69,17.2,621.73,,,
2013,ABR,2,11,19.03,12.19,12.4,0.65,29.75,3.02,211.05,27.4,8.28,621.45,,,
2013,ABR,2,12,22.27,11.91,9.6,0.64,23.66,3.72,189.62,28.95,4.75,620.96,,,
2013,ABR,2,13,25.55,11.46,6.2,0.63,28.98,4.49,178.32,30.28,NA,620.25,,,
2013,ABR,2,14,27.47,12.03,4.6,0.62,73.54,5.32,211.84,31.65,NA,619.47,,,
2013,ABR,2,15,28.04,12.15,5.7,0.56,123.47,6.32,221.25,32.6,NA,618.63,,,
2013,ABR,2,16,28.55,12.09,7.8,0.54,93.22,5.82,220.18,33.05,NA,617.92,,,
2013,ABR,2,17,28.28,12.33,9.6,0.55,68.55,5.5,216.06,33.11,NA,617.52,,,
2013,ABR,2,18,26.78,12.26,9.3,0.54,68.49,5.95,210.38,32.73,NA,617.53,,,
2013,ABR,2,19,23.67,12.13,9.3,0.59,84.01,5.23,216.54,31.09,NA,617.96,,,
2013,ABR,2,20,19.35,12.15,12.9,0.72,66.94,4.4,203.42,29.13,7.43,618.65,,,
2013,ABR,2,21,19.18,12.04,13.1,0.73,49.71,3.95,208.76,27.86,10.81,619.19,,,
2013,ABR,2,22,18.48,12.36,16.1,0.66,42.81,3.53,189.08,26.46,9.91,619.82,,,
2013,ABR,2,23,18.28,12.31,16.2,0.56,64.89,3.32,188.28,24.76,17.2,620.33,,,
2013,ABR,3,0,20.26,12.24,14.5,0.44,40.32,2.35,242.54,23.94,20.69,620.72,,,
2013,ABR,3,1,17.52,12.24,15.7,0.39,46.09,1.67,220.13,23.15,22.38,620.82,,,
2013,ABR,3,2,16.9,12.08,16.9,0.35,48.22,1.49,233.15,22.08,29.77,620.78,,,
2013,ABR,3,3,16.66,11.97,18.0,0.27,37.04,1.3,203.38,21.49,33.1,620.57,,,
2013,ABR,3,4,17.4,12.44,17.6,0.26,37.42,1.54,218.06,20.67,36.48,620.33,,,
2013,ABR,3,5,19.79,12.38,16.6,0.25,44.11,2.01,225.52,19.97,41.47,620.25,,,
2013,ABR,3,6,16.81,12.57,16.4,0.25,33.64,1.22,191.86,19.06,44.18,620.37,,,
2013,ABR,3,7,11.58,12.71,18.6,0.25,52.96,1.26,258.82,18.25,47.05,620.66,,,
