DATOS HORARIOS 2013_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2013,JUN,1,0,24,34.96,6.2,NA,44.53,3.67,35.51,26.21,15.24,620.49,,,
2013,JUN,1,1,15.42,60.74,9.9,NA,62.7,2.25,53.54,24.84,26.2,620.49,,,
2013,JUN,1,2,17.26,54.38,8.7,NA,55.68,3.46,63.85,23.68,34.59,620.33,,,
2013,JUN,1,3,20.2,66.56,5.7,NA,53.24,3.78,62.81,22.91,40.72,620.08,,,
2013,JUN,1,4,16.7,73.89,7.2,NA,56.81,2.69,53.94,22,45.76,620.06,,,
2013,JUN,1,5,16.26,69.63,7.3,NA,60.33,3.53,44.01,21.56,49.18,620.11,,,
2013,JUN,1,6,15.72,59.53,9.1,NA,53.51,2.03,21.54,20.75,51.88,620.59,,,
2013,JUN,1,7,15.14,31.06,9.6,NA,46.95,2.22,20.8,20.95,51.73,620.8,,,
2013,JUN,1,8,16.67,19.81,10.9,NA,53.71,2.59,14.3,22.28,48.28,621.2,,,
2013,JUN,1,9,24.86,26.35,6.5,NA,57.96,4.12,46.74,23.86,44.78,621.28,,,
2013,JUN,1,10,27.81,33.87,3.4,NA,46.35,3.87,50.45,25.52,37.26,621.29,,,
2013,JUN,1,11,27.46,28.39,2.8,NA,38.98,3.43,60.7,27.23,29.05,621.04,,,
2013,JUN,1,12,26.61,26.22,3.4,NA,33.77,2.59,71.54,28.8,22.82,620.6,,,
2013,JUN,1,13,28.3,21.75,3.3,NA,35.24,3.01,80.85,30.71,9.81,619.94,,,
2013,JUN,1,14,30.34,20.29,3.5,NA,38.18,2.52,103.12,32.18,10.14,619.26,,,
2013,JUN,1,15,30.75,17.97,3.8,NA,NA,3.49,27.95,33.93,NA,618.56,,,
2013,JUN,1,16,31.12,12.97,1.6,NA,31.17,4.88,353.64,34.55,NA,618.07,,,
2013,JUN,1,17,30.53,12.36,2.8,NA,18.98,4.62,353.91,34.95,NA,617.58,,,
2013,JUN,1,18,31.74,11.71,2.0,NA,18.48,4.2,0.84,35.12,NA,617.46,,,
2013,JUN,1,19,29.95,15.04,3.1,NA,34.29,4.36,19.03,34.08,NA,617.6,,,
2013,JUN,1,20,25.91,23.9,3.7,NA,34.93,5.74,30.42,32.2,NA,618.12,,,
2013,JUN,1,21,28.46,14.23,2.1,NA,27.59,4.57,27.8,30.68,3.99,618.76,,, 
2013,JUN,1,22,26.9,13.07,2.2,NA,28.38,4.88,26.68,29.22,8.87,619.37,,,
2013,JUN,1,23,24.7,29.08,2.6,NA,41.3,5.3,36.89,28.11,12.36,619.73,,,
2013,JUN,2,0,19.43,55.84,5.7,NA,56.33,4.41,52.26,26.85,18.48,620.06,,,
2013,JUN,2,1,18.48,59.51,7.1,NA,59.53,3.81,52.57,25.87,25.26,620.15,,,
2013,JUN,2,2,16.68,59.56,6.8,NA,52.68,4.43,55.56,24.52,32.38,620.31,,,
2013,JUN,2,3,18.15,70.61,4.6,NA,32.51,2.98,41.34,24.2,33.55,620.51,,,
2013,JUN,2,4,18.19,43.57,5.5,NA,25.03,1.29,26.57,23.55,36.24,620.51,,,
2013,JUN,2,5,15.19,19.66,7.0,NA,20.02,1.41,350.73,21.88,40.47,620.67,,,
2013,JUN,2,6,16.96,16.98,7.3,NA,26.19,2.08,12.79,21.16,45.47,620.98,,,
2013,JUN,2,7,18.6,15.6,5.2,NA,29.9,2.05,15.15,21.37,49.67,621.46,,,
2013,JUN,2,8,20.07,21.07,6.1,NA,33.03,2.57,38.21,22.98,47.18,621.7,,,
2013,JUN,2,9,24.11,29.93,3.0,NA,36.53,5.57,52.3,23.82,44.7,621.7,,,
2013,JUN,2,10,25.49,26.23,NA,NA,34.4,4.09,51.82,25.36,39.4,621.65,,,
2013,JUN,2,11,22.74,24.54,NA,NA,34.17,4.02,52.97,27.13,32.93,621.37,,,
2013,JUN,2,12,26.79,22.17,2.7,NA,34.28,3.54,68.72,28.79,27.34,620.87,,,
2013,JUN,2,13,27.59,21.42,2.5,NA,29.93,3.58,74.09,30.49,20.39,620.23,,,
2013,JUN,2,14,30.37,21.46,1.5,NA,35.25,4.05,67.05,31.84,16.15,619.74,,,
2013,JUN,2,15,31.08,21.99,1.6,NA,28.26,3.61,73.69,32.65,13.71,619.04,,,
2013,JUN,2,16,29.47,22.56,1.7,NA,33.84,3.65,75.28,33.07,11.95,618.46,,,
2013,JUN,2,17,28.59,25.54,NA,NA,43.73,4.47,66.85,32.56,12.61,618.06,,,
2013,JUN,2,18,25.72,33.48,2.9,NA,29.56,3.27,27.14,32.84,10.79,617.9,,,
2013,JUN,2,19,25.18,16.99,2.4,NA,31.62,4.42,17.74,32.1,13.34,618.11,,,
2013,JUN,2,20,22.13,14.76,4.7,NA,36.53,4.95,9.86,30.26,17.55,618.76,,,
2013,JUN,2,21,17.24,14.46,6.4,NA,38.03,5.21,20.85,28.33,23.28,619.56,,,
2013,JUN,2,22,22.37,13.91,2.1,NA,28.57,5.36,28.2,27.12,27,620.36,,,
2013,JUN,2,23,21.85,19.5,2.0,NA,32.74,5.77,31.37,26.09,30.91,621.11,,,
2013,JUN,3,0,16.43,44.87,4.7,NA,55.38,4.59,46.95,25.09,35.87,621.37,,,
2013,JUN,3,1,18.28,39.45,4.8,NA,45.38,5.15,54.16,24.15,40.91,621.27,,,
2013,JUN,3,2,20.77,60.35,2.2,NA,27.1,5.28,57.35,23.45,43.13,621.13,,,
2013,JUN,3,3,20.67,65.69,2.3,NA,28.42,4.14,56.11,22.96,44.42,620.72,,,
2013,JUN,3,4,16.86,58.93,4.2,NA,37.67,3.71,62.38,21.95,48.13,620.56,,,
2013,JUN,3,5,16.78,54.06,4.1,NA,41.05,2.9,63.35,21.19,51.34,620.78,,,
2013,JUN,3,6,16.85,35.82,5.2,NA,28.18,2.06,8.03,20.94,51.31,621.26,,,
2013,JUN,3,7,12.29,20.51,9.4,NA,49.34,2.24,11.02,20.63,52.3,621.6,,,
2013,JUN,3,8,15.75,18.45,9.7,NA,41.15,2.99,15.6,22.41,49.21,621.87,,,
2013,JUN,3,9,19.91,28.03,1.8,NA,31.72,4.42,42.59,23.66,43.16,622.13,,,
2013,JUN,3,10,23.05,29.31,1.2,NA,32.65,3.74,54.18,24.73,38.33,622.2,,,
2013,JUN,3,11,22.56,31.36,1.1,NA,34.46,3.27,47.31,26.27,31.26,622.1,,,
2013,JUN,3,12,20.48,42,NA,NA,29.17,2.88,70.87,27.87,25.53,621.61,,,
2013,JUN,3,13,23.68,23.06,NA,NA,27.67,2.33,20.9,29.05,21.57,621.07,,,
2013,JUN,3,14,24.69,18.59,2.9,NA,18.21,2.26,7.4,30.38,17.1,620.39,,,
2013,JUN,3,15,26.53,14.12,NA,NA,19.89,2.81,321.6,31.29,14.82,619.72,,,
2013,JUN,3,16,26.1,13.12,NA,NA,16.47,3.08,358.19,31.93,11.15,619.17,,,
2013,JUN,3,17,26.97,12.75,1.2,NA,13.5,3.17,3.25,32.52,8.15,618.71,,,
2013,JUN,3,18,27.45,12.47,1.9,NA,14.55,4.08,353.14,32.07,6.53,618.62,,,
2013,JUN,3,19,25.64,12.5,3.4,NA,18.34,3.78,8.09,31.7,5.63,618.76,,,
2013,JUN,3,20,24.52,12.7,4.2,NA,30.56,3.84,12.71,30.16,8.39,619.07,,,
