DATOS HORARIOS 2013_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2013,AGO,1,0,NA,94.97,7.9,NA,48.88,4.67,64.4,21.2,47.66,623.73,,,
2013,AGO,1,1,NA,101.89,5.5,NA,45.57,5.24,76.95,20.06,56.17,623.67,,,
2013,AGO,1,2,NA,88.01,5.3,NA,42.14,4.59,68.47,19,63.38,623.66,,,
2013,AGO,1,3,NA,17.79,4.2,NA,32.71,2.68,18.16,17.98,70.14,623.46,,,
2013,AGO,1,4,NA,14.05,5.9,NA,29.7,1.97,41.92,17.18,74.04,623.29,,,
2013,AGO,1,5,NA,12.94,6.3,NA,31.53,1.83,94.91,16.87,73.86,623.3,,,
2013,AGO,1,6,NA,19.36,8.3,NA,53.92,1.83,130.27,15.78,79.32,623.56,,,
2013,AGO,1,7,NA,20.51,7.3,NA,66.43,2.2,130.09,15.74,79.08,623.91,,,
2013,AGO,1,8,NA,110.47,9.0,NA,75.58,2.57,86.02,17.04,73.71,624.12,,,
2013,AGO,1,9,NA,216.54,8.1,NA,117.02,2.34,86.61,19.21,67.69,624.2,,,
2013,AGO,1,10,NA,74.66,4.0,NA,16.28,3.68,70.41,20.78,59.17,624.33,,,
2013,AGO,1,11,NA,48.68,5.4,NA,38.99,3.66,95.87,22.11,53.89,624.14,,,
2013,AGO,1,12,NA,18.91,3.9,NA,52.18,3.44,101.89,23,51.83,623.88,,,
2013,AGO,1,13,NA,21.74,5.1,NA,65.69,2.4,147.36,24.19,49.17,623.55,,,
2013,AGO,1,14,NA,32.36,7.7,NA,78.5,1.87,233.24,25.67,45.44,623.01,,,
2013,AGO,1,15,NA,23.21,6.7,NA,68.32,1.96,177.59,26.37,40.04,622.32,,,
2013,AGO,1,16,NA,29.13,7.5,NA,67.88,2.21,266.17,27.21,37.47,621.54,,,
2013,AGO,1,17,NA,20.38,7.4,NA,57.09,2.22,243.75,27.93,35.84,621.04,,,
2013,AGO,1,18,NA,26.71,9.3,NA,75.33,2.72,196.98,27.1,38.67,620.77,,,
2013,AGO,1,19,NA,18.81,11.5,NA,78.1,3.14,231.79,26.84,41.55,620.95,,,
2013,AGO,1,20,NA,14.07,10.7,NA,71.16,3.25,219.38,24.48,51.84,621.43,,,
