DATOS HORARIOS 2013_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2013,NOV,1,0,5.39,12.09,11.1,0.90,47.6,1.65,285.46,20.15,76.01,622.7,,,
2013,NOV,1,1,5.9,11.89,10.0,0.71,39.63,1.41,269.79,20.09,76.77,622.48,,,
2013,NOV,1,2,6.54,11.99,9.5,0.54,34.16,1.35,229.07,20.05,77.28,622.41,,,
2013,NOV,1,3,6.71,12.07,9.4,0.43,32.48,1.23,252.38,19.99,77.35,622.31,,,
2013,NOV,1,4,6.05,12.02,8.7,0.35,36.26,1.41,281.02,19.7,79.07,622.11,,,
2013,NOV,1,5,5.45,12.13,9.0,0.31,36.38,1.68,222.42,19.08,81.15,622.16,,,
2013,NOV,1,6,6.87,11.92,8.8,0.25,32.23,1.49,243.25,19.04,81.18,622.24,,,
2013,NOV,1,7,7.04,11.82,8.7,0.25,40.3,1.63,235.53,18.92,80.68,622.37,,,
2013,NOV,1,8,5.62,12.28,9.8,0.46,79.97,1.1,246.25,18.73,81.11,622.79,,,
2013,NOV,1,9,5.62,14.37,8.3,2.53,78.61,1.17,79.39,19.98,77.49,623.22,,,
2013,NOV,1,10,13.01,13.29,9.8,1.92,52.75,1.42,176.41,22.78,66.76,623.41,,,
2013,NOV,1,11,19.77,12.21,10.3,1.24,44.5,1.49,250.97,24.64,60.15,623.28,,,
2013,NOV,1,12,27.39,11.95,10.0,0.84,32.93,2,211.14,25.8,53.24,622.64,,,
2013,NOV,1,13,34.4,12.18,8.9,0.58,36.86,1.98,264.17,26.98,48.12,622.07,,,
2013,NOV,1,14,47.72,13.77,8.9,0.49,47.24,2.18,219.97,28.06,44.17,621.33,,,
2013,NOV,1,15,45.14,13.76,9.4,0.50,55.74,2.25,189.18,29.27,38.35,620.64,,,
2013,NOV,1,16,32.81,12.13,10.3,0.52,47.21,2.19,244.68,29.69,36.07,620.02,,,
2013,NOV,1,17,31.29,11.84,10.3,0.47,40.08,1.94,225.11,29.99,34.98,619.72,,,
2013,NOV,1,18,26.27,11.77,11.7,0.45,45.87,2.03,282.21,29.3,35.68,619.63,,,
2013,NOV,1,19,9.33,12.46,17.9,0.83,97.94,1.93,212.73,28.08,41.12,620.19,,,
2013,NOV,1,20,9.06,12.41,13.9,1.07,85.96,2.81,171.41,25.41,49.84,620.69,,,
2013,NOV,1,21,5.9,12.44,14.9,1.22,86.47,1.96,258.56,23.69,58.6,621.53,,, 
2013,NOV,1,22,7.86,12.04,13.1,1.13,56.04,1.15,126.41,22.47,62.71,622.42,,,
2013,NOV,1,23,5.97,12.12,14.1,1.26,80.28,1.35,249.57,22.62,62.48,622.55,,,
2013,NOV,2,0,5.07,12.25,13.1,1.24,68.82,1.4,54.88,21.43,68,622.74,,,
2013,NOV,2,1,6.06,13.18,13.2,1.15,72.25,1.01,108.65,21.35,68.13,622.67,,,
2013,NOV,2,2,6.12,13.68,12.5,1.14,82.89,1.33,278.67,20.86,70.43,622.74,,,
2013,NOV,2,3,5.26,13.3,11.1,1.03,52.66,1.35,103.13,20.21,74.01,622.69,,,
2013,NOV,2,4,5.16,13.38,11.0,0.94,55.1,1.32,261.78,19.9,77.46,622.64,,,
2013,NOV,2,5,9.24,12.65,10.0,0.79,35.52,1.97,307.07,19.49,78.25,622.9,,,
2013,NOV,2,6,17.65,12.83,7.8,0.63,17.46,2.42,62.98,19.47,78.37,622.97,,,
2013,NOV,2,7,19.11,13.94,7.2,0.53,17.1,2.81,54.58,19.52,75.35,623.45,,,
2013,NOV,2,8,18.55,12.48,7.5,0.49,14.06,2.87,52.54,19.62,73.76,623.83,,,
2013,NOV,2,9,21.2,16.68,7.4,0.56,21.76,3.45,57.27,20.85,68.72,624.04,,,
2013,NOV,2,10,25.16,29.19,7.0,0.59,36.11,4.56,76.57,22.23,63.44,624.16,,,
2013,NOV,2,11,27.9,26.28,5.9,0.54,35.62,4.84,74.7,23.48,57.83,623.94,,,
2013,NOV,2,12,32.29,21.51,5.0,0.57,28.06,4.81,68.06,24.46,54.37,623.45,,,
2013,NOV,2,13,33.14,20.52,6.2,0.78,31.73,4.57,63.02,24.94,53,622.94,,,
2013,NOV,2,14,35.76,22.65,5.7,0.95,25.42,5.39,67.81,25.19,49.91,622.4,,,
2013,NOV,2,15,33.66,23.61,5.8,0.82,27.21,5.07,64.01,25.4,48.09,621.91,,,
2013,NOV,2,16,34.03,28.55,5.6,0.91,29.93,5.65,66.94,25.75,46.54,621.39,,,
2013,NOV,2,17,29.35,27.92,5.5,0.73,50.39,7.64,66.76,24.18,51.83,621.51,,,
2013,NOV,2,18,23.48,33.54,6.6,0.39,52.79,7.25,73.59,21.48,56.21,622.12,,,
2013,NOV,2,19,22.26,30.48,12.1,0.30,52.7,7.81,#VALUE!,18.59,58.04,622.78,,,
2013,NOV,2,20,25.55,32.91,5.2,0.25,27.85,6.9,75.25,17.81,54.16,623.66,,,
