DATOS HORARIOS 2011_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2011,OCT,1,0,NA,35.22,5.25,2.46,29.39,4.84,42.8,18.02,64.05,626.36,,,
2011,OCT,1,1,NA,40.91,7.37,2.48,15.87,4.32,46.79,17.42,65.01,626.53,,,
2011,OCT,1,2,NA,29.85,6.07,2.49,19.91,2.87,60.31,16.26,69.95,626.55,,,
2011,OCT,1,3,NA,18.41,6.88,2.47,20.76,3.18,58.1,15.82,71.74,626.54,,,
2011,OCT,1,4,NA,22.26,5.57,2.44,15.71,3.5,55.22,15.48,73.65,626.28,,,
2011,OCT,1,5,NA,30.61,4.02,2.45,22.84,2.96,55.9,15.23,74.92,626.26,,,
2011,OCT,1,6,NA,44.57,9.8,2.47,21.12,3.07,42.86,15.83,71.68,626.5,,,
2011,OCT,1,7,NA,42.86,11.91,2.5,20.41,2.82,38.22,16.06,69.58,626.68,,,
2011,OCT,1,8,NA,38.56,13.63,2.59,20.05,2.16,45.06,16.54,66.8,627.15,,,
2011,OCT,1,9,NA,13.1,2.42,2.51,17.63,3.49,43.69,17.92,59.56,627.54,,,
2011,OCT,1,10,NA,22.74,2.88,2.49,14.42,4.38,37.77,18.79,55.9,627.87,,,
2011,OCT,1,11,NA,30.66,2.93,2.52,20.81,4.5,58.08,19.41,54.54,627.88,,,
2011,OCT,1,12,NA,35.24,5.32,2.58,21.68,4.12,61.14,19.8,54.29,627.84,,,
2011,OCT,1,13,NA,30.71,2.61,2.49,19.54,3.97,47.28,20.73,50.46,627.3,,,
2011,OCT,1,14,NA,32.41,4,2.52,27.54,3.6,47.17,21.44,49.12,626.72,,,
2011,OCT,1,15,NA,26,NA,2.51,19.43,3.82,45.67,22.02,48.45,626.11,,,
2011,OCT,1,16,NA,21.54,NA,2.52,22.53,3.72,37.09,22.48,47.42,625.56,,,
2011,OCT,1,17,NA,10.47,NA,2.5,15.95,3.68,30.96,22.42,46.74,625.37,,,
2011,OCT,1,18,NA,10.19,NA,2.52,23,3.95,37.31,21.99,46.36,625.45,,,
2011,OCT,1,19,NA,10.08,NA,2.5,22.27,4.26,29.98,20.85,48.84,625.78,,,
2011,OCT,1,20,NA,9.9,NA,2.54,20.8,3.63,26.62,20.28,50.33,626.13,,,
2011,OCT,1,21,NA,11.3,NA,2.52,19.63,3.28,31.88,19.56,52.78,626.71,,, 
2011,OCT,1,22,NA,25.36,NA,2.5,13.75,4.59,36.92,18.87,54.78,627.24,,,
2011,OCT,1,23,NA,81.95,12.27,2.52,30.89,4.88,44.27,18.42,57.6,627.44,,,
2011,OCT,2,0,NA,97.22,13.21,2.57,51.14,5.3,53.69,17.68,60.27,627.42,,,
2011,OCT,2,1,NA,47.87,2.7,2.54,23.45,5.02,57.42,16.98,62.52,627.49,,,
2011,OCT,2,2,NA,71.8,7.15,2.47,20.5,4.12,48.49,16.32,65.21,627.55,,,
2011,OCT,2,3,NA,147.66,19.44,2.45,48.76,3.41,40.21,16.04,65.94,627.53,,,
2011,OCT,2,4,NA,128.54,16.1,2.62,44.12,3.32,51.6,15.86,67.31,627.15,,,
2011,OCT,2,5,NA,36.88,6.68,3.77,35.97,2.42,84.82,15.25,70.25,627.1,,,
2011,OCT,2,6,NA,26.93,3.56,3.4,17.77,2.19,74.53,15.4,69.96,627.25,,,
2011,OCT,2,7,NA,26.25,13.4,2.82,22.15,1.04,99.83,15.03,71.06,627.58,,,
2011,OCT,2,8,NA,18.14,11.06,2.82,17.54,1.27,80.59,15.69,69.01,627.81,,,
2011,OCT,2,9,NA,44.7,6.93,2.97,18.45,2.99,56.21,17.05,64.65,628.01,,,
2011,OCT,2,10,NA,37.06,3.64,2.67,23.06,5.03,59.05,18.65,56.5,628.08,,,
2011,OCT,2,11,NA,32.68,NA,2.7,20.28,5.33,59.61,19.61,53.2,628,,,
2011,OCT,2,12,NA,31.65,NA,2.73,13.68,4.59,63.01,21.28,48.55,627.71,,,
2011,OCT,2,13,NA,20.24,NA,2.54,19,4.3,44.11,21.89,46.22,627.01,,,
2011,OCT,2,14,NA,27.48,NA,2.61,14.56,4.48,58.93,23.35,42.47,626.26,,,
2011,OCT,2,15,NA,30.45,NA,2.67,23.12,5.09,67.05,23.88,41.92,625.61,,,
2011,OCT,2,16,NA,27.46,NA,2.63,29,5.01,58.25,23.99,40.94,625.29,,,
2011,OCT,2,17,NA,42.58,NA,2.63,22.45,5.11,57.14,24.1,40.36,625,,,
2011,OCT,2,18,NA,60.83,4.97,2.65,31.77,5.09,49.5,23.57,41.67,625.15,,,
2011,OCT,2,19,NA,59.7,2.86,2.86,37.47,5.27,60.8,22.16,45.68,625.69,,,
2011,OCT,2,20,NA,69.74,3.57,2.65,27.1,4.69,58.15,20.98,47.27,626.21,,,
2011,OCT,2,21,NA,70.01,8.42,2.53,31.05,4.16,47.26,19.88,51.97,626.85,,,
2011,OCT,2,22,NA,12.05,NA,2.5,26.89,4.47,36.01,18.53,58.21,627.27,,,
2011,OCT,2,23,NA,36.13,3.79,2.97,20.38,4.28,57.42,17.35,63.96,627.58,,,
2011,OCT,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
2011,OCT,3,1,NA,36.5,4.59,3.63,15.86,4.54,66.01,16.47,68.52,627.56,,,
2011,OCT,3,2,NA,25.95,NA,2.64,15,5.16,63.94,16.01,69.94,627.49,,,
2011,OCT,3,3,NA,34.49,2.86,2.68,12.91,4.21,62.36,15.61,70.37,627.19,,,
2011,OCT,3,4,NA,43.2,NA,2.54,15.28,4.46,62.97,15.34,70.15,627.03,,,
2011,OCT,3,5,NA,52.39,NA,2.47,13.75,4.21,55.72,15.02,70.41,627.04,,,
2011,OCT,3,6,NA,52.63,NA,2.45,21.14,3.04,39.44,14.78,71.64,627.14,,,
2011,OCT,3,7,NA,95.07,27.09,2.79,41.85,1.98,77.54,14.45,71.22,627.42,,,
2011,OCT,3,8,NA,26.87,24.32,3,38.44,2.49,89.77,13.97,72.7,627.83,,,
2011,OCT,3,9,NA,50.42,15.12,2.79,29.8,3.7,64.24,16.45,61.56,628.01,,,
2011,OCT,3,10,NA,31.51,NA,2.51,27.69,5.41,57.41,18.15,51.77,628.2,,,
2011,OCT,3,11,NA,34.21,2.44,2.54,19.95,5.15,58.56,19.44,49.41,628.08,,,
2011,OCT,3,12,NA,29.28,1.45,2.56,23.19,4.3,61.92,21.19,46.84,627.51,,,
2011,OCT,3,13,NA,21.27,NA,2.55,25.68,3.61,56.93,22.95,42.36,626.78,,,
2011,OCT,3,14,NA,27.16,NA,2.62,20.45,3.68,69.22,24.54,38.28,625.89,,,
2011,OCT,3,15,NA,22.47,NA,2.61,19.74,2.99,63.53,25.63,35.19,625.09,,,
2011,OCT,3,16,NA,22.8,NA,2.63,25.54,3.32,86.2,26.43,33.85,624.39,,,
2011,OCT,3,17,NA,26.75,4.16,2.6,30.79,3.47,80.46,26.72,32.65,624.13,,,
2011,OCT,3,18,NA,12.02,NA,2.57,41.91,4.28,29.73,25.1,37.8,624.38,,,
2011,OCT,3,19,NA,11.44,NA,2.58,38.67,4.79,28.91,22.88,44.27,625.02,,,
2011,OCT,3,20,NA,11.01,NA,2.55,37.27,5.78,34.37,20.61,49.86,625.74,,,
2011,OCT,3,21,NA,11.62,NA,2.49,24.2,5.56,34.82,19.03,53.66,626.59,,,
2011,OCT,3,22,NA,31.1,NA,2.46,25.46,5.34,34.69,18.04,56.79,627.29,,,
2011,OCT,3,23,NA,157.63,20.41,2.45,40.43,5.03,41.91,17.58,58.79,627.67,,,
2011,OCT,4,0,NA,98.45,13.32,2.41,48.14,4.78,36.4,16.84,60.22,627.64,,,
2011,OCT,4,1,NA,164.03,19.48,2.42,43.26,4.6,46.42,16.88,59.35,627.52,,,
2011,OCT,4,2,NA,99.01,11.15,2.49,42.47,3.8,50.16,16.62,59.8,627.4,,,
2011,OCT,4,3,NA,103.49,13.03,2.42,41.07,3.2,40.73,16.18,61.43,627.18,,,
2011,OCT,4,4,NA,111.69,14.21,2.45,36.43,3.15,50.21,15.5,64.64,626.98,,,
2011,OCT,4,5,NA,32.28,4.11,2.58,29.53,2.15,82.43,13.84,70.43,626.98,,,
2011,OCT,4,6,NA,24.45,10.28,2.64,21.4,1.9,92.67,13.22,72.81,627.22,,,
2011,OCT,4,7,NA,21.59,22.93,3,29.8,1.97,89.22,13,73.64,627.44,,,
2011,OCT,4,8,NA,23.74,29.05,3.11,37.03,1.32,89.22,13.86,70.92,627.85,,,
2011,OCT,4,9,NA,38.15,18.56,2.91,35.05,2.17,68.46,16.37,63.66,628.24,,,
2011,OCT,4,10,NA,32.17,8.05,2.36,28.08,3.99,65.34,18.29,58.49,628.38,,,
2011,OCT,4,11,NA,34.56,5.95,2.27,28.81,4.44,73.54,19.92,53.84,628.2,,,
2011,OCT,4,12,NA,30.58,7.13,2.39,37.32,3.48,89.45,22,47.93,627.6,,,
2011,OCT,4,13,NA,25.1,3.73,2.36,36.76,2.57,77.69,23.59,42.88,626.85,,,
2011,OCT,4,14,NA,27,4.28,2.38,37.17,2.32,96.5,25.09,39.54,625.83,,,
2011,OCT,4,15,NA,17,NA,2.31,26.81,1.95,60.92,26.74,33.36,624.91,,,
2011,OCT,4,16,NA,16.71,NA,2.26,28.77,2.54,50.58,26.89,30.37,624.2,,,
