DATOS HORARIOS 2011_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2011,AGO,1,0,NA,84,10.4,2.8,20.7,NA,NA,NA,NA,NA,,,
2011,AGO,1,1,NA,90.1,21.06,2.85,24.26,2.97,45.83,18.12,68.53,623.84,,,
2011,AGO,1,2,NA,116.75,26.6,2.95,34.86,3.48,47.85,18.18,66.44,623.72,,,
2011,AGO,1,3,NA,25.42,NA,2.36,19.03,3.42,33.04,17.44,67.58,623.51,,,
2011,AGO,1,4,NA,13.18,1.91,2.3,5.24,4.19,32.35,17.47,66.34,623.33,,,
2011,AGO,1,5,NA,14.78,5.06,2.24,11.98,2.36,51.9,16.94,68.12,623.52,,,
2011,AGO,1,6,NA,11.83,3.66,2.27,7.55,3.01,31.27,16.57,69.54,623.6,,,
2011,AGO,1,7,NA,17.34,7.7,2.41,8.25,3.21,31.32,16.54,70.71,623.65,,,
2011,AGO,1,8,NA,85.59,20.24,2.79,29.45,2.62,65.63,17.29,69.93,623.8,,,
2011,AGO,1,9,NA,69.48,29.74,2.97,24.04,1.75,73.97,18.83,66.02,623.83,,,
2011,AGO,1,10,NA,38.79,8.26,2.78,27.1,3.69,45.18,20.27,59.51,623.8,,,
2011,AGO,1,11,NA,63.78,5.96,2.46,20.98,4.23,74.52,20.65,58.83,623.79,,,
2011,AGO,1,12,NA,50.55,10.1,2.47,28.79,4.41,83.98,21.89,55.84,623.59,,,
2011,AGO,1,13,NA,60.67,7.38,2.45,32.07,4.17,81.7,23.14,51.82,622.99,,,
2011,AGO,1,14,NA,64.21,7.78,2.48,34.54,4.82,74.09,24.18,47.84,622.45,,,
2011,AGO,1,15,NA,47.76,8.21,2.61,31.04,3.06,44.38,24.37,47.15,622.14,,,
2011,AGO,1,16,NA,44.14,4.49,2.52,24.52,4.57,48.83,24.95,45.61,621.65,,,
2011,AGO,1,17,NA,12.19,1.43,2.43,16.47,4.03,29.78,24.75,47.49,621.2,,,
2011,AGO,1,18,NA,11.34,1,2.42,10.53,4.69,32.22,24.1,50.86,621.09,,,
2011,AGO,1,19,NA,10.9,NA,2.41,20.39,4.95,31.04,22.61,54.6,621.38,,,
2011,AGO,1,20,NA,10.71,1.34,2.41,14.01,4,31.78,21.71,58.67,621.46,,,
2011,AGO,1,21,NA,10.65,NA,2.41,16.67,4.46,30.92,20.97,59.68,621.69,,, 
2011,AGO,1,22,NA,10.42,NA,2.36,12.54,4.06,31.15,20.16,63.38,622.3,,,
2011,AGO,1,23,NA,10.44,NA,2.32,12.73,3.24,33.79,19.7,64.1,622.94,,,
2011,AGO,2,0,NA,10.4,NA,2.31,10.08,3.36,36.11,19.07,65.64,623.04,,,
2011,AGO,2,1,NA,51.68,11.68,2.37,16.02,3.61,38.57,19.05,65.29,622.84,,,
2011,AGO,2,2,NA,58.52,11.05,2.29,17.11,4.14,43.21,19.12,63.13,622.63,,,
2011,AGO,2,3,NA,14.95,2.13,2.23,15.7,2.62,40.77,18.59,65.58,622.33,,,
2011,AGO,2,4,NA,11.92,NA,2.2,9.35,3,41.34,18.44,65.43,622.24,,,
2011,AGO,2,5,NA,11.5,NA,2.22,9.92,2.7,29.04,18.15,66.18,621.95,,,
2011,AGO,2,6,NA,44.98,7.42,2.33,9.93,3.18,54.11,18.3,65.64,621.99,,,
2011,AGO,2,7,NA,57.09,15.09,2.66,26.61,2.66,74.6,17.7,69.39,622.22,,,
2011,AGO,2,8,NA,40.97,11.56,2.52,16.89,2.31,39.46,18.87,64.33,622.35,,,
2011,AGO,2,9,NA,34.55,9.38,2.56,19.49,4.05,38.17,20.16,59.75,622.64,,,
2011,AGO,2,10,NA,50.42,7.19,2.7,22.08,5.15,60.57,21.31,54.81,622.45,,,
2011,AGO,2,11,NA,58.18,4.93,2.48,18.91,5.63,58.14,22.44,50.49,622.24,,,
2011,AGO,2,12,NA,65.76,4.64,2.44,23.54,4.82,73.31,23.57,48.23,621.9,,,
2011,AGO,2,13,NA,44.03,5.51,2.49,29.56,3.83,87.82,24.83,44.79,621.43,,,
2011,AGO,2,14,NA,28.8,4.47,2.52,28.96,3.81,88.03,26.04,41.64,620.76,,,
2011,AGO,2,15,NA,24.12,6.65,2.59,23.73,4.07,94.44,27.44,37.03,620.21,,,
2011,AGO,2,16,NA,29.15,4.77,2.52,34.25,5.06,91.5,28.36,32.44,619.56,,,
2011,AGO,2,17,NA,44.95,5.46,2.46,37.11,4.85,85.02,28.65,32.06,619.03,,,
2011,AGO,2,18,NA,52.77,4.25,2.5,27.93,3.74,56.49,28.16,34.6,618.74,,,
2011,AGO,2,19,NA,52.03,7.18,2.45,37.5,3.81,49.86,27.99,35.4,618.87,,,
2011,AGO,2,20,NA,64.53,10.46,2.65,280.83,4.78,51.62,26.48,39.39,619.77,,,
2011,AGO,2,21,NA,46.07,9.5,2.57,169.46,4.66,34.24,24.72,47.81,620.52,,,
2011,AGO,2,22,NA,10.8,NA,2.46,23.33,4.45,32.4,22.73,55.14,620.94,,,
2011,AGO,2,23,NA,18.43,NA,2.44,14.6,5.01,47.6,21.49,59.76,621.38,,,
2011,AGO,3,0,NA,56,NA,2.42,16.87,4.57,59.79,21.07,59.92,621.59,,,
2011,AGO,3,1,NA,83.98,15.33,2.7,28.97,3.57,56.32,20.17,64.56,621.6,,,
2011,AGO,3,2,NA,63.05,5.23,2.54,24.54,3.69,71.57,19.23,68.04,621.45,,,
2011,AGO,3,3,NA,78.56,9.35,2.62,23.46,3.67,45.15,18.85,68.61,621.1,,,
2011,AGO,3,4,NA,53.96,12.27,2.52,18.17,3.37,37.13,18.52,68.22,621.04,,,
2011,AGO,3,5,NA,51.94,11.69,2.49,29.85,2.44,35.02,18.32,68.78,621.1,,,
2011,AGO,3,6,NA,12.74,15.15,2.47,11.07,1.68,187.97,17.61,70.9,621.23,,,
2011,AGO,3,7,NA,13.45,36.92,3.04,27.8,1.11,94.57,17.31,72.13,621.51,,,
2011,AGO,3,8,NA,16,26.76,2.77,43.05,1.14,114.98,18.51,69.18,621.96,,,
2011,AGO,3,9,NA,59.48,17.56,2.61,41.67,2.97,75.87,19.94,64.1,622.01,,,
