DATOS MÓVILES 2018_CRUZ ROJA,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
SEP,13,8,18.26,NA,20.22875,14.85541667,8.39875,0.29875
SEP,13,9,15.07,NA,19.85958333,15.89083333,8.00875,0.32875
SEP,13,10,18.36,NA,20.045,16.0525,7.69375,0.35875
SEP,13,11,16.34,NA,19.89875,16.70833333,8.0025,0.3775
SEP,13,12,17.05,NA,20.12166667,17.13833333,8.64125,0.41
SEP,13,13,21.39,NA,20.80583333,17.465,9.3575,0.4725
SEP,13,14,18.06,NA,21.895,17.72125,10.25,0.5225
SEP,13,15,12.24,NA,21.92458333,17.81333333,11.75875,0.5275
SEP,13,16,7.98,14.92833333,22.38666667,17.8775,13.22125,0.51375
SEP,13,17,12.55,14.91888889,22.72708333,17.91291667,13.7075,0.50625
SEP,13,18,11.11,15.11722222,22.43416667,18.04416667,14.2175,0.5475
SEP,13,19,11.08,NA,21.43875,18.11625,14.04625,0.55
SEP,13,20,15.87,NA,20.67791667,18.48541667,13.3075,0.56375
SEP,13,21,16.76,NA,20.06125,18.56541667,12.44625,0.5325
SEP,13,22,14.69,NA,19.63041667,18.52333333,11.45125,0.50125
SEP,13,23,11.84,NA,18.9175,18.40083333,10.54,0.48125
SEP,14,0,12.09,NA,19.10041667,18.46208333,9.69125,0.46875
SEP,14,1,15.17,NA,19.33333333,18.44208333,9.3,0.4425
SEP,14,2,16.75,NA,19.75958333,18.45041667,8.62,0.37375
SEP,14,3,17.43,NA,20.02875,18.64166667,8.085,0.38125
SEP,14,4,17.92,NA,20.60041667,18.61291667,7.7775,0.34375
SEP,14,5,15.81,NA,20.83666667,18.86833333,7.29875,0.3225
SEP,14,6,15.56,NA,21.29583333,19.35625,6.9675,0.32125
SEP,14,7,17.4,NA,21.85,20.08333333,6.2725,0.35125
SEP,14,8,15.76,NA,22.27708333,20.03416667,5.5275,0.39125
SEP,14,9,14.64,NA,22.84625,20.40458333,5.29375,0.4175
SEP,14,10,12.7,NA,22.70041667,20.75583333,5.5025,0.42625
SEP,14,11,13.86,NA,22.55791667,20.38666667,6.0725,0.41125
SEP,14,12,14.67,NA,22.43916667,20.65708333,7.0225,0.4125
SEP,14,13,12.13,NA,22.45916667,21.395,8.71375,0.42375
SEP,14,14,11.75,NA,21.58333333,22.24375,10.62125,0.41375
SEP,14,15,13.27,NA,21.84083333,22.91916667,12.615,0.43625
SEP,14,16,13.31,NA,22.29791667,24.4875,15.1625,0.46
SEP,14,17,12.21,NA,22.7025,25.39916667,17.6075,0.46625
SEP,14,18,14.65,NA,23.73,25.95625,18.4175,0.47625
SEP,14,19,16.39,NA,24.41833333,26.22583333,18.845,0.48875
SEP,14,20,18.37,NA,24.95625,26.99541667,18.8175,0.49625
SEP,14,21,15.57,NA,25.79125,27.16708333,18.1475,0.505
SEP,14,22,15.01,NA,26.21125,27.26916667,17.26625,0.50875
SEP,14,23,11.99,NA,26.75375,27.33,16.43,0.45625
SEP,15,0,11.41,NA,27.07958333,27.14041667,15.04125,0.39875
SEP,15,1,15.17,NA,27.07958333,27.14041667,12.83,0.36625
SEP,15,2,16.75,NA,27.07958333,27.14041667,11.81125,0.3475
SEP,15,3,17.43,NA,27.07958333,27.14041667,10.81375,0.35
SEP,15,4,17.92,NA,27.07958333,27.14041667,9.89125,0.34125
SEP,15,5,15.81,NA,27.07958333,27.14041667,8.87,0.32125
SEP,15,6,15.56,NA,27.07958333,27.14041667,7.84375,0.3275
SEP,15,7,17.4,NA,27.07958333,27.14041667,6.68625,0.3575
SEP,15,8,15.76,NA,27.07958333,27.14041667,5.5275,0.39125
SEP,15,9,14.64,NA,27.07958333,27.14041667,5.29375,0.4175
SEP,15,10,12.7,NA,27.07958333,27.14041667,5.5025,0.42625
SEP,15,11,13.86,NA,27.07958333,27.14041667,6.0725,0.41125
SEP,15,12,14.67,NA,27.07958333,27.14041667,7.0225,0.4125
SEP,15,13,12.13,NA,27.07958333,27.14041667,8.71375,0.42375
SEP,15,14,11.75,NA,27.07958333,27.14041667,10.62125,0.41375
SEP,15,15,13.27,NA,27.07958333,27.14041667,12.615,0.43625
SEP,15,16,13.31,NA,27.07958333,27.14041667,15.1625,0.46
SEP,15,17,12.21,NA,27.07958333,27.14041667,17.6075,0.46625
SEP,15,18,14.65,NA,27.07958333,27.14041667,18.4175,0.47625
SEP,15,19,16.39,NA,27.07958333,27.14041667,18.845,0.48875
SEP,15,20,18.37,NA,27.07958333,27.14041667,18.8175,0.49625
SEP,15,21,15.57,NA,27.07958333,27.14041667,18.1475,0.505
SEP,15,22,15.01,NA,27.07958333,27.14041667,17.26625,0.50875
SEP,15,23,11.99,NA,27.07958333,27.14041667,16.43,0.45625
SEP,16,0,11.41,NA,27.07958333,27.14041667,15.04125,0.39875
SEP,16,1,13.33,NA,27.9175,28.41208333,13.18,0.37
SEP,16,2,9.41,NA,28.13041667,28.44083333,12.93625,0.35875
SEP,16,3,8.83,NA,28.23291667,28.05208333,12.90125,0.3375
SEP,16,4,13.53,NA,28.26958333,27.92875,12.4875,0.33375
SEP,16,5,21.44,NA,28.7826087,27.76708333,11.6725,0.31875
