DATOS MÓVILES 2018_CRUZ ROJA,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
MZO,1,0,23.86,26.6725,45.02,7.890833333,14.475,2.24875
MZO,1,1,19.74,27.00875,45.36208333,7.802916667,13.6675,2.2375
MZO,1,2,17.96,27.36666667,46.00208333,7.753333333,12.3575,2.21125
MZO,1,3,16.57,27.29791667,46.81583333,7.7225,10.5875,2.18375
MZO,1,4,16.25,27.28875,47.77708333,7.680833333,10.38625,2.075
MZO,1,5,18.65,26.925,48.13208333,7.657083333,10.2175,1.98625
MZO,1,6,19.3,26.7825,48.55666667,7.634583333,10.14875,1.92375
MZO,1,7,21.46,26.64958333,48.77416667,7.630833333,9.57125,1.9075
MZO,1,8,21.26,26.59916667,49.29,7.589583333,8.54,1.95875
MZO,1,9,23.68,26.365,49.3025,7.57375,7.4725,2.0425
MZO,1,10,25.67,26.31375,49.53208333,7.55125,7.2125,2.09625
MZO,1,11,23.56,25.78875,48.7925,7.515416667,7.9875,2.11125
MZO,1,12,22.02,25.27125,48.17458333,7.503333333,9.32,2.1275
MZO,1,13,20.69,24.89875,48.05583333,7.49125,11.0225,2.13375
MZO,1,14,20.03,24.83375,48.02833333,7.597916667,13.35625,2.13375
MZO,1,15,22.72,25.05291667,48.295,8.819583333,16.6325,2.16125
MZO,1,16,22.39,25.49208333,49.31208333,9.99125,20.5575,2.1225
MZO,1,17,22,26.305,50.57125,10.52583333,23.525,2.05125
MZO,1,18,20.88,26.4925,51.19416667,10.81458333,26.355,2.0125
MZO,1,19,27.06,26.60833333,51.60125,10.9425,27.4,2.04625
MZO,1,20,35.65,26.88875,52.13041667,10.9675,26.43375,2.12
MZO,1,21,37.11,26.91916667,52.80375,10.98333333,24.63125,2.20375
MZO,1,22,34.83,27.0225,53.52833333,13.74083333,22.145,2.2275
MZO,1,23,29.14,27.91125,55.06,16.59375,19.03875,2.19
MZO,2,0,23.95,29.4375,58.16208333,19.18291667,15.65375,2.16125
MZO,2,1,17.76,29.5473913,59.56083333,20.92833333,13.4275,2.1775
MZO,2,2,14.29,29.57043478,59.39208333,22.15416667,11.10125,2.26625
MZO,2,3,17.03,29.9326087,59.74583333,24.54166667,9.59625,2.39
MZO,2,4,13.27,30.56391304,59.425,25.22125,10.19125,2.32375
MZO,2,5,12.35,31.26173913,59.15875,26.18166667,11.20625,2.24875
MZO,2,6,16.14,31.66086957,59.24083333,27.96125,11.895,2.285
MZO,2,7,14.79,32.1773913,58.80541667,28.21791667,12.59875,2.275
MZO,2,8,16.43,32.33391304,57.345,28.2925,12.91875,2.28125
MZO,2,9,19.66,32.04956522,56.1175,29.59416667,12.62875,2.2875
MZO,2,10,15.93,31.75782609,55.51583333,31.06083333,12.585,2.19
MZO,2,11,18.04,32.00347826,55.8625,32.42208333,13.0175,2.03125
MZO,2,12,17.9,32.44347826,56.34083333,33.75791667,13.22,2.01375
MZO,2,13,17.71,32.99304348,57.12666667,35.02833333,13.8,2.005
MZO,2,14,17.66,33.77521739,57.97666667,36.0975,15.25625,1.94
MZO,2,15,19.9,34.30956522,58.64958333,36.70541667,16.73125,1.9475
MZO,2,16,19.43,34.80434783,58.8025,37.715,18.305,1.94125
MZO,2,17,17.46,34.64173913,58.57666667,37.99958333,19.95625,1.9
MZO,2,18,18.26,34.66,58.5825,38.43125,21.33125,1.90625
MZO,2,19,25.95,34.85478261,58.37666667,38.78208333,22.29,1.9325
MZO,2,20,18.37,34.65652174,58.25708333,39.2975,22.59625,1.94125
MZO,2,21,17.62,34.03913043,57.62666667,39.71791667,22.07125,1.95
MZO,2,22,15.76,33.26130435,55.99291667,36.96625,21.12875,1.94875
MZO,2,23,20.3,31.31608696,53.67166667,37.08916667,19.42875,2.0025
MZO,3,0,21.67,30.39173913,50.41083333,36.63416667,17.6575,2.03125
MZO,3,1,17.24,30.14625,49.01625,37.17208333,16.49625,2.09
MZO,3,2,13.32,29.74041667,48.91291667,36.20166667,15.7175,2.0825
MZO,3,3,13.17,29.12166667,48.045,36.85333333,14.99,2.045
MZO,3,4,17.04,28.5725,48.02708333,41.72333333,14.095,2.0725
MZO,3,5,18.8,28.46208333,48.49625,47.18,13.6025,2.07875
MZO,3,6,21.05,28.36791667,48.50916667,49.63333333,12.83375,2.0725
MZO,3,7,18.96,28.40916667,49.05208333,51.12958333,12.46375,2.01125
MZO,3,8,21.42,28.23791667,49.53833333,54.985,12.03,1.98625
MZO,3,9,26.36,29.68166667,50.6375,57.05291667,11.295,1.92875
MZO,3,10,26.6,30.32791667,51.34666667,58.59125,10.23625,1.93375
MZO,3,11,25.87,31.26625,52.52208333,60.98833333,9.6475,1.9825
MZO,3,12,26.32,32.21833333,53.39666667,63.73916667,10.65125,2.04875
MZO,3,13,22.21,32.84583333,53.37291667,63.28583333,12.495,2.06625
MZO,3,14,22.17,32.19708333,52.88666667,62.58833333,14.99625,2.11375
MZO,3,15,23.7,32.13416667,52.91833333,61.04625,17.61625,2.14625
MZO,3,16,21.01,31.39541667,52.63208333,59.37791667,20.70625,2.16625
MZO,3,17,20.27,31.14916667,52.50083333,60.11,24.22875,2.20625
MZO,3,18,23.63,31.38041667,52.45916667,60.39333333,27.04,2.245
MZO,3,19,30.39,31.16083333,52.42791667,60.35041667,28.2325,2.2675
MZO,3,20,40.94,31.2775,52.64958333,60.10875,26.84625,2.28875
MZO,3,21,37,31.78625,53.44208333,59.87375,24.99875,2.3175
MZO,3,22,24.23,32.32666667,53.38041667,61.74791667,22.97625,2.3025
MZO,3,23,27.52,33.16208333,54.29708333,64.18583333,20.47375,2.33625
MZO,4,0,26.39,32.805,55.07208333,63.73833333,17.37,2.34125
MZO,4,1,24.78,33.15541667,55.70208333,64.29,13.85625,2.31125
MZO,4,2,22.83,33.69083333,56.385,65.75791667,10.6475,2.275
MZO,4,3,22.05,34.09208333,56.87625,63.9525,8.535,2.2125
MZO,4,4,19.28,34.08041667,56.94166667,59.62125,8.3575,2.08375
MZO,4,5,17.58,33.99083333,56.89666667,55.19625,7.86625,2.015
MZO,4,6,18.59,34.1425,57.1475,54.84916667,6.97,1.98375
MZO,4,7,23.46,34.98333333,57.37416667,56.6175,6.615,1.91125
MZO,4,8,22.76,35.62583333,57.34791667,56.16,6.41375,1.89125
MZO,4,9,21.91,35.03958333,56.96,56.38041667,6.11125,1.8875
