DATOS MÓVILES 2018_CRUZ ROJA,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
ABR,1,0,22.58,NA,NA,NA,NA,NA
ABR,1,1,16.22,NA,NA,NA,NA,NA
ABR,1,2,17.6,NA,NA,NA,NA,NA
ABR,1,3,18.67,NA,NA,NA,NA,NA
ABR,1,4,20.3,NA,NA,NA,NA,NA
ABR,1,5,24.36,NA,NA,NA,10.84833333,2.443333333
ABR,1,6,20.94,NA,NA,NA,10.29142857,2.398571429
ABR,1,7,22.9,NA,NA,NA,9.66,2.3775
ABR,1,8,22.62,NA,NA,NA,9.30125,2.3625
ABR,1,9,22.77,NA,NA,NA,8.57875,2.27
ABR,1,10,26.02,NA,NA,NA,8.08375,2.26625
ABR,1,11,21.17,NA,NA,NA,8.46,2.18
ABR,1,12,15.58,NA,NA,NA,10.00125,2.15375
ABR,1,13,14.17,NA,NA,NA,12.2825,2.16
ABR,1,14,14.79,NA,NA,NA,14.6275,2.155
ABR,1,15,15.03,NA,NA,NA,16.78375,2.14
ABR,1,16,13.23,NA,NA,NA,18.855,2.1125
ABR,1,17,13.14,NA,40.93333333,70.02222222,20.91125,2.0875
ABR,1,18,13.98,NA,40.26684211,66.91473684,23.09375,2.08
ABR,1,19,15.79,29.61388889,39.6865,64.101,24.57875,2.085
ABR,1,20,32.04,29.04263158,39.76619048,61.53809524,23.6225,2.13625
ABR,1,21,41.04,28.82,40.75727273,59.22272727,21.285,2.2525
ABR,1,22,34.59,28.49095238,42.36826087,57.10782609,19.01875,2.3675
ABR,1,23,23.64,28.46,42.94625,55.14625,17.57625,2.40375
ABR,2,0,25.39,27.99363636,43.33166667,49.50791667,15.33875,2.4275
ABR,2,1,25.98,28.05545455,44.66083333,46.91916667,13.07875,2.4625
ABR,2,2,23.34,29.20681818,45.67,41.82166667,10.61875,2.49125
ABR,2,3,21.93,30.11,46.32458333,37.96,8.00625,2.4975
ABR,2,4,18.59,29.77636364,46.3925,33.41333333,7.124285714,2.4475
ABR,2,5,22.47,29.24954545,45.92125,29.53208333,7.325,2.335
ABR,2,6,22.71,28.60681818,45.57708333,28.35125,6.305,2.2425
ABR,2,7,24.39,28.51545455,46.13708333,26.78083333,NA,2.2825
ABR,2,8,24.12,28.46227273,47.3375,24.16083333,NA,2.36875
ABR,2,9,24.92,27.74681818,48.12916667,21.83875,NA,2.41875
ABR,2,10,21.25,27.69545455,47.60958333,17.73,NA,2.4225
ABR,2,11,17.82,25.83863636,46.74125,15.81125,NA,2.4275
ABR,2,12,17.13,25.05363636,46.0275,15.45125,NA,2.4375
ABR,2,13,16.21,24.7,45.74833333,15.275,10.24666667,2.44125
ABR,2,14,16.93,24.38590909,45.4175,14.95083333,13.07333333,2.4275
