DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
MARZO,7,10,0.020,0.003,0.022,1.08,71,22.127,1.3485,179.4,32.135,521.2
MARZO,7,11,0.039,0.003,0.010,0.81,52,24.113,1.9081,237.33,27.768,719.54
MARZO,7,12,0.044,0.003,0.006,0.74,35,25.575,2.2484,253.84,24.589,861.77
MARZO,7,13,0.048,0.003,0.006,0.74,27,26.117,2.973,267.18,23.087,930.74
MARZO,7,14,0.047,0.002,0.005,0.73,23,27.164,2.5912,244.12,20.567,902.14
MARZO,7,15,0.050,0.003,0.005,0.72,18,28.344,2.3835,251.65,19.246,858.63
MARZO,7,16,0.055,0.003,0.004,0.69,26,28.662,2.1706,170.15,18.788,708.4
MARZO,7,17,0.053,0.002,0.005,0.72,29,28.689,2.9895,263.47,18.471,509.3
MARZO,7,18,0.051,0.002,0.006,0.77,32,27.339,2.9724,277.44,20.161,248.82
MARZO,7,19,0.042,0.002,0.016,1.12,40,24.893,2.7825,300.55,23.174,32.496
MARZO,7,20,0.017,0.002,0.037,1.57,49,23.333,2.1437,291.54,25.829,2.2674
MARZO,7,21,0.017,0.002,0.030,1.46,92,22.173,2.305,243.53,28.37,2.8314
MARZO,7,22,0.030,0.002,0.009,0.87,96,21.023,3.2142,245.49,31.825,2.8882
MARZO,7,23,0.026,0.002,0.008,0.80,55,19.745,2.6131,244.14,32.973,2.4454
MARZO,8,0,0.023,0.002,0.008,0.77,34,18.384,1.1626,182.72,35.131,3.0775
MARZO,8,1,0.025,0.003,0.008,0.75,21,18.402,1.3683,242.01,37.704,2.4353
MARZO,8,2,0.027,0.002,0.006,0.74,23,17.67,1.8723,269.7,39.487,2.5368
MARZO,8,3,0.009,0.003,0.021,0.82,39,15.905,1.2847,125.53,45.984,2.645
MARZO,8,4,0.003,0.004,0.024,0.85,43,14.983,1.1236,140.36,49.142,2.6906
MARZO,8,5,0.004,0.004,0.025,0.86,53,14.527,1.3778,180.93,52.16,2.7837
MARZO,8,6,0.009,0.003,0.019,0.82,51,14.286,1.3169,253.56,52.74,2.8035
MARZO,8,7,0.008,0.003,0.019,1.02,39,13.584,1.0854,232.3,51.745,3.3646
MARZO,8,8,0.015,0.004,0.027,1.64,76,15.061,0.9723,144.46,53.239,82.762
MARZO,8,9,0.009,0.003,0.026,1.40,109,19.673,1.4868,183.29,43.75,301.68
MARZO,8,10,0.029,0.003,0.012,0.88,73,21.396,2.5538,274.4,37.262,534.45
MARZO,8,11,0.041,0.003,0.008,0.79,43,23.221,2.7142,262.1,32.899,730.45
MARZO,8,12,0.044,0.003,0.005,0.75,35,24.864,2.5362,246.81,30.252,872.96
MARZO,8,13,0.045,0.003,0.004,0.73,32,26.063,2.7114,208.67,27.633,944.13
MARZO,8,14,0.046,0.003,0.004,0.74,26,26.58,3.489,246.44,25.934,909.1
MARZO,8,15,0.045,0.002,0.004,0.70,28,28.11,3.575,248.72,21.411,874.43
MARZO,8,16,0.044,0.002,0.004,0.69,159,28.935,4.3783,218.47,17.32,728.87
MARZO,8,17,0.043,0.002,0.004,0.69,128,28.551,5.178,240.04,13.849,520.24
MARZO,8,18,0.041,0.002,0.005,0.71,85,27.46,4.8124,232.48,13.759,275.99
MARZO,8,19,0.035,0.002,0.008,0.79,61,25.403,4.0537,231.86,15.462,59.113
MARZO,8,20,0.027,0.003,0.012,0.92,64,22.31,2.9014,211.41,19.45,2.4415
MARZO,8,21,0.025,0.002,0.010,0.85,62,20.374,3.3056,239,21.801,2.3578
MARZO,8,22,0.023,0.002,0.011,0.82,39,18.699,2.5209,213.75,22.421,3.0347
MARZO,8,23,0.019,0.003,0.012,0.80,37,16.954,1.9884,183.44,24.981,3.1666
MARZO,9,0,0.018,0.003,0.012,0.78,49,15.7,1.7302,248.63,28.401,2.7073
MARZO,9,1,0.015,0.003,0.012,0.79,34,14.643,1.1806,243.91,30.193,2.7951
MARZO,9,2,0.015,0.003,0.013,0.71,20,14.312,2.0109,298.56,33.513,2.6996
MARZO,9,3,0.011,0.002,0.018,0.70,21,14.047,2.4677,302.61,35.382,2.7498
MARZO,9,4,0.006,0.003,0.023,0.74,28,13.026,1.5858,264.57,38.631,2.854
MARZO,9,5,0.011,0.003,0.020,0.76,31,11.924,1.566,257.56,45.336,2.9593
MARZO,9,6,0.010,0.003,0.019,0.81,34,11.126,1.1473,242.06,49.5,2.9178
MARZO,9,7,0.007,0.003,0.020,0.90,38,10.378,0.9806,197.32,52.019,3.9765
MARZO,9,8,0.025,0.004,0.024,1.59,82,12.168,1.4096,123.49,51.748,98.58
MARZO,9,9,0.013,0.004,0.018,0.92,96,15.518,2.4216,109.74,42.581,339.84
MARZO,9,10,0.024,0.006,0.017,0.87,68,19.081,2.0853,97.238,35.001,572.01
MARZO,9,11,0.035,0.003,0.006,0.71,43,21.851,2.7302,139.3,27.789,765.86
MARZO,9,12,0.043,0.006,0.008,0.79,32,24.063,3.5957,283.55,23.486,899.4
MARZO,9,13,0.048,0.003,0.007,0.78,23,24.684,3.3307,275.56,20.563,978.52
MARZO,9,14,0.050,0.002,0.007,0.80,29,25.64,3.4279,276.6,18.78,942.35
MARZO,9,15,0.049,0.002,0.005,0.72,32,26.472,4.8873,269,15.896,893.05
MARZO,9,16,0.049,0.002,0.005,0.72,52,26.565,5.7664,270.16,16.92,729.39
MARZO,9,17,0.047,0.002,0.005,0.71,66,26.47,5.6565,267.77,16.292,521.05
MARZO,9,18,0.045,0.002,0.006,0.71,58,25.683,4.9351,263.74,17.483,275.28
MARZO,9,19,0.038,0.002,0.008,0.80,65,23.487,4.6319,259.78,20.379,61.87
MARZO,9,20,0.030,0.002,0.012,0.87,64,20.897,4.3391,252.38,22.348,2.4612
MARZO,9,21,0.026,0.002,0.010,0.84,48,19.158,3.1055,218.7,23.897,2.4595
MARZO,9,22,0.023,0.002,0.010,0.83,49,17.008,2.1822,189.51,28.877,2.6113
MARZO,9,23,0.021,0.002,0.012,0.84,24,15.966,1.9576,228.49,30.301,2.6822
MARZO,10,0,0.023,0.002,0.009,0.79,33,14.881,1.9363,271.18,30.888,2.7594
MARZO,10,1,0.020,0.003,0.010,0.73,23,13.303,1.2305,231.38,34.517,2.8825
MARZO,10,2,0.019,0.003,0.013,0.72,27,12.828,1.4225,228.05,35.089,3.6853
MARZO,10,3,0.013,0.003,0.015,0.76,22,12.344,1.236,245.16,37.602,2.9022
MARZO,10,4,0.002,0.006,0.025,0.90,45,10.174,0.9958,140.84,43.584,2.9359
MARZO,10,5,0.005,0.006,0.024,0.95,42,9.4745,1.1145,119.9,48.762,3.1628
MARZO,10,6,0.001,0.006,0.023,0.96,50,7.9765,1.3013,118.48,52.616,3.1842
MARZO,10,7,0.002,0.006,0.023,1.15,53,7.4181,1.2665,115.2,55.236,4.0252
MARZO,10,8,0.002,0.005,0.024,1.36,75,10.143,1.1505,123.52,49.115,109.55
MARZO,10,9,0.007,0.010,0.025,1.25,120,16.232,1.0033,155.49,36.271,352.25
MARZO,10,10,0.022,0.018,0.025,1.06,88,20.758,1.3186,242.68,26.549,582.04
MARZO,10,11,0.032,0.005,0.014,0.83,59,22.651,2.0376,254.29,20.453,775.86
MARZO,10,12,0.040,0.003,0.007,0.79,30,24.012,2.3552,245.24,17.659,917.39
MARZO,10,13,0.043,0.002,0.005,0.72,21,25.089,2.741,238.25,17.197,991.75
MARZO,10,14,0.044,0.002,0.006,0.76,22,26.063,4.1838,275.84,17.034,957.3
MARZO,10,15,0.047,0.002,0.005,0.71,23,26.685,4.9832,273.73,14.71,901.44
MARZO,10,16,0.049,0.002,0.005,0.73,37,27.214,4.7742,270.84,13.922,735.97
MARZO,10,17,0.049,0.002,0.006,0.72,42,27.183,4.8702,265.86,13.381,524.56
MARZO,10,18,0.042,0.002,0.006,0.71,43,26.036,5.1688,265.35,12.872,287.09
MARZO,10,19,0.035,0.002,0.008,0.76,46,23.348,4.4461,261.51,14.437,69.221
MARZO,10,20,0.030,0.002,0.012,0.85,37,20.297,3.5456,251.86,17.719,2.5473
MARZO,10,21,0.023,0.003,0.016,1.00,56,19.24,3.2547,226.63,20.023,3.1828
MARZO,10,22,0.025,0.002,0.009,0.79,48,17.947,3.3181,216.24,21.865,2.5752
MARZO,10,23,0.024,0.003,0.010,0.81,30,15.876,1.9864,199.18,24.767,2.6584
MARZO,11,0,0.021,0.004,0.013,0.80,31,14.615,1.8238,150.74,26.258,2.7916
MARZO,11,1,0.020,0.004,0.013,0.75,47,13.245,0.9942,194.91,28.215,2.7743
MARZO,11,2,0.018,0.003,0.014,0.73,31,12.762,1.5449,247.88,30.206,2.9133
MARZO,11,3,0.014,0.002,0.015,0.75,33,11.513,1.1381,256.25,31.943,2.9022
MARZO,11,4,0.012,0.002,0.017,0.73,26,11.08,1.5677,292.42,35.348,2.9866
MARZO,11,5,0.009,0.002,0.022,0.76,36,10.802,1.8984,279.62,38.742,2.8552
MARZO,11,6,0.006,0.003,0.026,0.85,43,10.035,1.1438,289.84,40.181,3.0501
MARZO,11,7,0.005,0.003,0.025,1.27,58,9.471,1.0683,235.31,43.818,4.0383
MARZO,11,8,0.006,0.004,0.027,1.95,106,11.981,1.5843,251.67,43.209,109.48
MARZO,11,9,0.010,0.003,0.025,1.30,97,16.277,2.5049,281.63,35.435,352.12
MARZO,11,10,0.027,0.003,0.015,0.92,61,18.666,3.6499,295.07,32.192,588.47
MARZO,11,11,0.038,0.003,0.009,0.84,44,20.813,3.7543,281.5,28.389,787.1
MARZO,11,12,0.044,0.003,0.006,0.75,37,22.688,4.3204,276.15,24.28,933.92
MARZO,11,13,0.044,0.002,0.006,0.74,28,24.399,4.4877,266.9,19.559,1010.6
MARZO,11,14,0.045,0.002,0.005,0.73,1,25.891,4.5198,263.51,17.09,983.15
MARZO,11,15,0.048,0.002,0.004,0.70,55,26.472,6.2663,258.94,12.022,919.61
MARZO,11,16,0.047,0.002,0.004,0.68,68,26.94,6.2729,257.58,10.967,766.23
MARZO,11,17,0.045,0.002,0.005,0.68,45,27.197,5.5369,262.3,10.899,552.14
MARZO,11,18,0.041,0.002,0.006,0.73,28,26.013,4.5373,261.33,12.543,246.15
MARZO,11,19,0.030,0.002,0.013,0.91,36,23.299,3.0183,261.65,16.367,49.515
MARZO,11,20,0.019,0.002,0.020,1.10,47,20.838,3.0838,272.56,19.538,2.8649
MARZO,11,21,0.017,0.002,0.020,1.08,65,18.922,2.5793,259.24,22.543,2.5114
MARZO,11,22,0.015,0.003,0.023,1.08,84,17.76,2.2744,197.63,25.537,2.6064
MARZO,11,23,0.016,0.003,0.017,0.97,75,16.386,1.3048,215.34,27.015,2.6514
MARZO,12,0,0.029,0.009,0.027,1.15,65,14.899,1.1239,92.754,31.15,2.7719
MARZO,12,1,0.014,0.005,0.026,1.12,83,13.048,1.0627,153.72,35.254,3.6584
MARZO,12,2,0.013,0.007,0.024,1.30,90,12.748,1.3044,255.74,35.843,2.9058
MARZO,12,3,0.007,0.008,0.023,1.32,77,11.888,1.0222,207.21,38.199,2.8015
MARZO,12,4,0.047,0.005,0.020,1.21,80,10.848,1.3022,134.06,43.033,3.0376
MARZO,12,5,0.010,0.006,0.021,1.08,43,9.2211,1.7159,117.35,50.21,2.9707
MARZO,12,6,0.004,0.005,0.022,0.95,66,9.0166,2.7141,111.11,44.378,3.0007
MARZO,12,7,0.012,0.004,0.018,0.92,47,10.412,4.0287,101.6,52.421,3.9368
MARZO,12,8,0.029,0.003,0.012,0.87,40,12.588,4.3198,82.641,57.452,97.923
MARZO,12,9,0.035,0.003,0.009,0.86,51,15.827,4.48,79.812,54.658,334.44
MARZO,12,10,0.040,0.003,0.009,0.85,112,17.963,6.6211,93.944,52.124,564.03
MARZO,12,11,0.047,0.003,0.009,0.84,132,19.692,6.2452,84.375,45.419,766.79
MARZO,12,12,0.055,0.003,0.008,0.84,92,21.382,6.0567,86.291,38.473,912.73
MARZO,12,13,0.059,0.003,0.008,0.83,64,23.211,5.0789,79.027,31.496,983.61
MARZO,12,14,0.062,0.002,0.008,0.85,54,25.083,4.1729,77.477,27.966,960.82
MARZO,12,15,0.058,0.002,0.007,0.83,48,25.996,4.6751,81.505,26.647,886.76
MARZO,12,16,0.057,0.002,0.008,0.86,55,25.964,4.6861,79.257,26.487,725.48
MARZO,12,17,0.057,0.003,0.007,0.86,64,25.283,5.3253,77.968,26.747,506.87
MARZO,12,18,0.058,0.002,0.007,0.86,63,24.178,5.5351,84.43,28.219,267.67
