DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
JUN,1,20,0.036,0.004,0.010,1.27,48.812267,26.9045,5.640797,63.151117,28.305183,13.213915
JUN,1,21,0.032,0.004,0.009,1.20,55.67605,24.930417,6.229977,66.52275,31.535233,17.672555
JUN,1,22,0.029,0.004,0.007,1.19,50.491367,23.1455,5.479775,74.515683,34.5232,14.698632
JUN,1,23,0.017,0.005,0.015,1.17,50.098483,21.8181,5.11038,84.55665,44.047417,8.399683
JUN,2,0,0.025,0.004,0.007,1.19,34.759967,20.507183,3.638168,98.860383,50.8932,17.152352
JUN,2,1,0.020,0.004,0.009,1.16,33.333,19.6104,3.252222,87.1295,53.26325,5.452848
JUN,2,2,0.018,0.004,0.010,1.17,42.3465,18.628067,2.879115,79.87315,56.011017,12.778205
JUN,2,3,0.019,0.004,0.012,1.20,19.404783,17.770867,1.578822,101.841383,59.088683,6.521077
JUN,2,4,0.020,0.004,0.008,1.16,24.187333,17.385433,3.588617,57.4068,62.211217,5.84906
JUN,2,5,0.017,0.004,0.012,1.19,21.917683,16.927367,2.7196,83.239033,64.6126,7.366847
JUN,2,6,0.012,0.005,0.015,1.30,26.5712,16.481067,3.055372,79.739833,67.420367,9.320412
JUN,2,7,0.010,0.005,0.019,1.41,36.460017,17.347583,3.096045,69.425133,67.272017,64.411123
JUN,2,8,0.019,0.005,0.012,1.32,53.159667,20.033317,3.396737,77.786033,58.775017,267.2295
JUN,2,9,0.028,0.005,0.008,1.27,44.088433,21.841183,4.429092,89.072433,49.088383,456.706667
JUN,2,10,0.032,0.005,0.008,1.23,36.612133,23.0599,4.769083,78.191217,41.718233,675.9895
JUN,2,11,0.037,0.005,0.008,1.21,36.419217,24.671333,4.851778,77.208717,34.368783,833.2465
JUN,2,12,0.045,0.005,0.005,1.19,29.38615,25.893767,4.445287,102.3905,28.557333,1021.627167
JUN,2,13,0.049,0.005,0.008,1.23,23.900683,27.23015,4.165437,95.2459,26.738033,1062.44
JUN,2,14,0.050,0.005,0.006,1.19,22.106483,28.213,3.711583,114.952,25.45105,1004.913833
JUN,2,15,0.048,0.005,0.008,1.19,25.405267,28.873533,3.68154,103.939917,23.825783,712.467667
JUN,2,16,0.048,0.005,0.008,1.20,27.334367,29.679117,3.925388,89.106217,21.125033,702.018667
JUN,2,17,0.046,0.006,0.007,1.39,32.070117,30.3581,3.707332,84.1792,19.176283,625.2035
JUN,2,18,0.043,0.010,0.010,1.43,28.291083,30.1246,4.278537,87.893183,19.036,420.406
JUN,2,19,0.038,0.010,0.010,1.23,28.182317,28.396083,4.120612,75.876717,21.0562,162.806467
JUN,2,20,0.031,0.009,0.012,1.28,28.6089,26.444933,4.421622,54.25845,23.472283,8.534047
JUN,2,21,0.030,0.008,0.009,1.24,26.425483,24.849,4.781592,53.036567,28.193067,6.134902
JUN,2,22,0.031,0.007,0.006,1.20,34.31145,23.169783,4.819705,57.8603,35.203583,2.27029
JUN,2,23,0.028,0.007,0.006,1.17,23.85655,21.673767,4.271453,75.6669,42.639217,14.815537
JUN,3,0,0.026,0.006,0.006,1.14,24.3864,20.598017,4.613452,86.52015,47.974483,10.524812
JUN,3,1,0.021,0.006,0.008,1.15,17.505088,19.388167,4.463378,93.47405,51.168583,9.59844
JUN,3,2,0.026,0.005,0.007,1.14,14.676705,18.4124,4.483092,81.9233,56.2853,15.864978
JUN,3,3,0.023,0.005,0.009,1.14,28.598633,17.674617,4.315467,85.887533,60.645817,2.661503
JUN,3,4,0.023,0.005,0.008,1.16,28.238567,17.19025,4.18068,54.698817,62.738933,9.672417
JUN,3,5,0.025,0.005,0.009,1.17,23.615883,17.004133,3.623255,47.697967,63.93375,2.599528
JUN,3,6,0.021,0.005,0.014,1.30,23.6877,16.566567,2.7725,66.054633,66.038267,3.055258
JUN,3,7,0.014,0.005,0.016,1.37,41.501433,16.832583,2.9321,104.8656,66.821,66.983025
JUN,3,8,0.022,0.005,0.011,1.33,36.802767,19.175333,4.317772,94.841667,59.709417,262.567333
JUN,3,9,0.031,0.005,0.010,1.30,46.583683,21.29045,4.508935,88.086333,52.665683,488.367833
JUN,3,10,0.040,0.005,0.007,1.25,36.65985,23.309417,4.096162,99.02765,45.826017,696.788
JUN,3,11,0.048,0.004,0.007,1.25,29.03795,25.564517,3.193463,106.4138,39.59355,885.095
JUN,3,12,0.053,0.004,0.006,1.25,65.94035,27.111283,2.948557,122.37245,32.601933,1021.109667
JUN,3,13,0.057,0.004,0.005,1.19,24.376933,28.100333,3.067712,133.217983,26.733017,1060.808333
JUN,3,14,0.059,0.004,0.005,1.20,17.791923,29.43905,2.807198,140.138533,23.837783,1051.795
JUN,3,15,0.060,0.004,0.004,1.17,38.340712,30.70765,2.672688,173.410667,21.1928,945.781167
JUN,3,16,0.061,0.004,0.006,1.18,41.239517,30.864317,2.303403,158.8227,20.4205,612.592167
JUN,3,17,0.055,0.004,0.006,1.24,14.061635,32.228217,2.704888,220.824,17.565733,661.992833
JUN,3,18,0.051,0.004,0.007,1.24,NA,30.752267,2.933368,108.912817,18.496533,241.1953
JUN,3,19,0.043,0.004,0.013,1.47,NA,29.183567,2.638152,177.9058,21.1901,77.584383
JUN,3,20,0.041,0.004,0.016,1.35,200.664714,28.016583,1.578157,94.00045,23.419333,4.70379
JUN,3,21,0.032,0.004,0.012,1.29,54.371467,26.75905,4.628063,77.075,27.276667,2.008912
JUN,3,22,0.032,0.004,0.007,1.21,43.714883,25.166533,3.87376,104.773133,29.781283,8.374053
JUN,3,23,0.033,0.005,0.007,1.19,32.5902,23.950983,3.842948,93.1251,31.90145,2.200417
JUN,4,0,0.027,0.004,0.014,1.16,35.17335,22.403,4.099257,80.004983,39.19015,20.176268
JUN,4,1,0.031,0.004,0.008,1.15,53.78855,21.35055,4.430833,66.02545,41.77245,3.147133
JUN,4,2,0.035,0.005,0.005,1.13,28.352033,20.479783,3.042168,84.05525,43.248417,6.188252
JUN,4,3,0.031,0.005,0.007,1.14,18.163433,19.50975,3.348158,87.442583,46.320733,3.387218
JUN,4,4,0.025,0.005,0.007,1.14,21.539367,19.0124,2.86565,94.754933,48.702983,8.772743
JUN,4,5,0.014,0.005,0.015,1.18,16.8682,18.266383,1.519277,125.7363,50.907633,4.246398
JUN,4,6,0.008,0.005,0.021,1.25,30.31815,17.573483,1.774747,134.183233,53.8877,5.129092
JUN,4,7,0.013,0.004,0.019,1.35,41.204817,18.018067,2.066528,109.118667,53.115067,45.467467
JUN,4,8,0.014,0.004,0.018,1.37,52.81495,18.782967,2.756715,115.9686,53.551017,176.402217
JUN,4,9,0.027,0.004,0.011,1.30,57.371767,21.44,2.989328,92.165,46.4774,340.408333
JUN,4,10,0.039,0.004,0.009,1.28,41.968833,23.25985,3.097082,98.7406,40.360267,584.787
JUN,4,11,0.049,0.004,0.008,1.27,37.219717,26.07275,2.822668,112.47205,33.9867,869.929667
JUN,4,12,0.060,0.003,0.006,1.25,40.308267,28.021483,2.527082,127.9268,32.36895,1004.472833
JUN,4,13,0.071,0.003,0.007,1.27,38.006183,29.35165,2.276972,147.34235,30.4832,1052.639167
JUN,4,14,0.075,0.003,0.007,1.28,42.996733,30.153717,2.501125,147.622467,27.653067,1010.426167
JUN,4,15,0.071,0.003,0.006,1.28,30.7787,31.525317,2.589648,149.959517,24.042417,950.069333
JUN,4,16,0.072,0.003,0.009,1.48,41.736983,30.639317,2.420183,154.0687,24.313717,349.734
JUN,4,17,0.054,0.003,0.009,1.42,45.0654,28.734517,3.600375,276.51185,26.410467,185.577
JUN,4,18,0.054,0.003,0.008,1.32,27.2707,26.933667,3.1963,230.45655,33.386433,94.699217
JUN,4,19,0.042,0.003,0.011,1.41,47.730483,22.203333,2.88324,210.512667,56.2556,29.761995
JUN,4,20,0.040,0.003,0.012,1.54,42.589483,21.658667,3.303472,129.4439,56.392367,7.903343
JUN,4,21,0.033,0.003,0.010,1.42,43.847,16.221,4.1505,137.28,86.687,4.3225
JUN,4,22,0.026,0.003,0.011,1.45,8.8976,15.403,1.9912,133.33,NA,5.7267
JUN,4,23,0.023,0.003,0.014,1.40,12.644,16.017,1.7659,101.44,NA,11.957
JUN,5,0,0.018,0.003,0.016,1.37,23.215,16.117,1.7469,86.887,NA,4.1201
JUN,5,1,0.017,0.003,0.014,1.33,30.923,16.147,1.0471,198.86,NA,9.5756
JUN,5,2,0.012,0.003,0.016,1.41,34.741,16.315,1.1843,185.73,NA,2.5212
JUN,5,3,0.010,0.004,0.017,1.31,28.952,15.979,1.1837,136.22,NA,2.55
JUN,5,4,0.002,0.003,0.024,1.32,32.227,15.872,1.8105,106.31,NA,2.6606
JUN,5,5,0.001,0.003,0.024,1.33,56.97,15.933,2.0867,105.19,NA,4.3089
JUN,5,6,0.003,0.003,0.021,1.37,36.528,15.94,1.721,106.22,NA,3.0723
JUN,5,7,0.002,0.003,0.022,1.54,29.502,16.13,1.313,152.67,NA,38.071
JUN,5,8,0.008,0.003,0.020,1.43,27.717,18.453,1.4225,136.61,NA,167.42
JUN,5,9,0.021,0.003,0.016,1.43,37.3,22.775,1.9307,153.71,86.026,462.72
JUN,5,10,0.033,0.003,0.018,1.41,17.447,25.043,1.6101,160.5,69.376,667.13
JUN,5,11,0.053,0.003,0.024,1.48,30.733,26.636,1.8818,186.07,57.053,858.65
JUN,5,12,0.070,0.003,0.020,1.46,43.656,27.762,2.2642,157.79,44.119,989.04
JUN,5,13,0.078,0.003,0.012,1.43,46.523,28.792,2.0486,190.72,38.688,1037.6
JUN,5,14,0.083,0.003,0.012,1.36,7.156,29.977,2.1871,165.69,33.189,907.45
JUN,5,15,0.082,0.003,0.013,1.52,49.025,29.54,2.0646,222.59,30.548,394.03
JUN,5,16,0.085,0.003,0.011,1.49,28.322,31.228,1.9749,201.36,26.101,772.02
JUN,5,17,0.061,0.003,0.008,1.26,38.002,27.736,5.9409,83.693,28.775,365.78
JUN,5,18,0.047,0.003,0.011,1.63,28.447,24.958,5.4974,76.16,32.106,48.595
JUN,5,19,0.036,0.004,0.015,2.36,76.136,19.435,5.4911,60.577,64.609,6.727
JUN,5,20,0.028,0.004,0.019,1.62,16.518,21.009,2.4131,141.12,61.374,2.8256
JUN,5,21,0.034,0.004,0.015,1.44,27.465,19.823,4.1817,291.14,58.654,2.4367
JUN,5,22,0.030,0.004,0.017,1.50,26.75,19.348,2.3595,266.95,60.626,2.4131
JUN,5,23,0.022,0.003,0.019,1.42,20.597,19.071,1.1969,207.67,63.468,2.5172
JUN,6,0,0.027,0.003,0.014,1.29,21.129,19.081,1.7357,268.87,60.151,2.46
JUN,6,1,0.020,0.003,0.017,1.27,24.708,18.367,1.2524,240.84,62.342,2.56
JUN,6,2,0.015,0.003,0.023,1.28,24.043,17.595,1.2521,105.01,68.542,2.6074
JUN,6,3,0.006,0.004,0.028,1.28,26.45,16.837,1.1041,100.51,72.1,2.6268
JUN,6,4,0.004,0.004,0.028,1.30,35.919,16.114,1.15,193.67,74.283,2.769
JUN,6,5,0.001,0.004,0.029,1.32,32.094,16.001,1.636,261.43,74.828,2.6958
JUN,6,6,0.001,0.004,0.030,1.58,28.349,16.201,1.699,222.14,74.985,2.8897
JUN,6,7,0.004,0.004,0.031,1.62,42.843,16.472,1.4243,228.07,74.078,27.006
JUN,6,8,0.012,0.003,0.023,1.65,41.808,18.854,2.1243,259.05,70.224,195.58
JUN,6,9,0.024,0.003,0.016,1.41,27.981,23.842,1.7521,253.19,56.49,500.37
JUN,6,10,0.040,0.003,0.011,1.28,26.582,26.396,2.1099,231.42,44.986,711.38
JUN,6,11,0.053,0.003,0.009,1.28,22.757,27.601,2.386,273.55,36.405,891.66
JUN,6,12,0.064,0.003,0.009,1.30,13.906,28.754,2.1337,242.85,33.132,1010.3
JUN,6,13,0.066,0.003,0.009,1.31,26.947,30.172,2.254,247.92,26.759,1063.5
JUN,6,14,0.082,0.003,0.010,1.39,19.119,31.049,2.1693,180,20.496,1034.8
JUN,6,15,0.085,0.003,0.009,1.26,22.153,31.176,2.8958,145.64,19.743,896.61
JUN,6,16,0.089,0.003,0.008,1.26,23.526,31.679,2.6474,232.95,19.102,792.07
JUN,6,17,0.088,0.003,0.009,1.28,26.692,32.459,3.0686,193.44,18.148,628.64
JUN,6,18,0.082,0.003,0.007,1.23,38.041,31.665,2.6119,158.25,18.693,319.36
JUN,6,19,0.066,0.003,0.010,1.25,46.083,29.479,3.7319,140.62,20.374,54.871
JUN,6,20,0.042,0.003,0.016,1.33,39.884,28.435,3.1808,131.48,19.917,2.9901
JUN,6,21,0.020,0.004,0.030,1.30,42.417,26.132,3.3274,87.577,25.668,1.9856
JUN,6,22,0.019,0.005,0.026,1.28,40.883,23.709,2.3788,98.995,29.481,2.132
JUN,6,23,0.021,0.005,0.021,1.23,31.901,22.082,2.3627,158.5,30.854,2.2526
JUN,7,0,0.025,0.006,0.017,1.22,25.635,22.13,1.632,131.51,27.127,2.2778
JUN,7,1,0.028,0.006,0.019,1.26,35.059,21.479,2.0917,173.21,32.18,2.3218
JUN,7,2,0.043,0.005,0.009,1.20,24.077,20.055,1.6747,231.94,45.864,2.3648
JUN,7,3,0.023,0.004,0.021,1.19,21.779,18.664,2.3787,298.68,50.242,2.6199
JUN,7,4,0.029,0.004,0.015,1.21,27.842,18.432,2.4579,285.29,53.237,2.8396
JUN,7,5,0.023,0.003,0.019,1.24,37.949,17.791,1.8728,263.87,54.191,2.6028
JUN,7,6,0.015,0.003,0.024,1.42,31.613,16.669,1.337,228.98,57.556,3.1716
JUN,7,7,0.006,0.004,0.037,2.02,48.206,18.014,1.1879,118.37,58.914,64.606
JUN,7,8,0.022,0.004,0.031,1.69,74.381,21.661,1.876,199.49,54.684,271.52
JUN,7,9,0.042,0.003,0.013,1.36,36.931967,25.142917,1.658903,221.467167,43.701267,500.379
JUN,7,10,0.051,0.003,0.011,1.30,23.564,26.2966,1.78552,164.675633,37.11655,711.880167
JUN,7,11,0.067,0.003,0.010,1.33,26.494117,28.031733,2.082333,248.880617,31.078467,894.988667
JUN,7,12,0.077,0.003,0.016,1.38,45.428017,28.664533,2.484503,171.504883,27.355717,1004.068667
JUN,7,13,0.077,0.003,0.010,1.27,42.185133,29.509433,3.288475,157.9824,20.17625,1070.715
JUN,7,14,0.072,0.005,0.007,1.17,16.939815,30.930517,2.751077,154.4185,13.804167,1073.895
JUN,7,15,0.075,0.005,0.006,1.13,20.590567,31.724583,3.49835,154.867633,11.5377,987.5955
JUN,7,16,0.071,0.004,0.007,1.25,20.976881,32.70485,3.594568,134.413712,11.082567,830.250833
JUN,7,17,0.058,0.007,0.009,1.35,28.2451,33.194483,3.588808,92.548133,8.684197,637.906
JUN,7,18,0.055,0.009,0.012,1.37,28.190017,32.736583,3.000613,135.0875,9.140887,404.211
JUN,7,19,0.052,0.010,0.012,1.49,24.904397,31.071367,3.977692,64.320233,10.840288,167.656583
JUN,7,20,0.044,0.027,0.015,1.68,35.896167,28.78105,4.978992,50.22515,12.940083,10.613612
JUN,7,21,0.043,0.030,0.013,1.33,34.04655,26.75585,4.22,57.659367,18.6094,1.977585
JUN,7,22,0.041,0.018,0.017,1.21,40.5151,25.024517,4.323313,84.590533,22.154517,2.060197
JUN,7,23,0.042,0.014,0.008,1.18,38.071917,23.133967,4.387072,107.59025,26.37985,2.187098
JUN,8,0,0.037,0.010,0.014,1.15,37.224967,21.864,4.269315,80.0639,30.018383,2.6672
JUN,8,1,0.042,0.008,0.008,1.20,37.107933,20.804833,4.194787,47.359017,36.888967,3.351612
JUN,8,2,0.041,0.007,0.008,1.58,38.291933,19.688433,4.043743,49.8202,43.785983,2.50764
JUN,8,3,0.041,0.006,0.007,1.26,38.037033,18.852367,3.979,51.075817,47.55595,2.562162
JUN,8,4,0.040,0.007,0.008,1.19,32.287967,18.719433,3.873277,59.123167,47.759267,2.508455
JUN,8,5,0.038,0.007,0.012,1.18,42.161661,18.492085,4.26212,75.916458,49.933034,2.53192
JUN,8,6,0.026,0.008,0.017,1.33,43.585117,16.71,2.844822,93.11105,55.901917,3.645278
JUN,8,7,0.019,0.008,0.024,1.50,48.510733,16.567867,2.765895,96.620883,58.126383,56.754203
JUN,8,8,0.028,0.007,0.019,1.41,46.230617,19.0019,3.275108,76.154867,53.053067,197.327667
JUN,8,9,0.042,0.007,0.011,1.30,39.611,21.365,4.6627,63.189,44.208,447.52
JUN,8,10,0.046,0.007,0.010,1.29,18.042,22.687,4.1454,78.985,40.874,563.25
JUN,8,11,0.052,0.006,0.008,1.25,0.1849,24.53,3.7578,104.74,36.098,742.42
JUN,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUN,8,13,0.066,0.005,0.010,1.33,8.572404,29.288067,2.252563,206.412167,28.166217,1064.83
JUN,8,14,0.066,0.005,0.007,1.24,15.893927,29.896117,3.183852,127.967917,19.093317,1092.081667
JUN,8,15,0.069,0.006,0.006,1.18,21.511317,31.000283,2.869767,128.703633,16.15715,989.027
JUN,8,16,0.074,0.006,0.006,1.16,21.202683,31.77545,2.531827,147.570633,15.0092,828.617333
JUN,8,17,0.075,0.005,0.007,1.22,25.141283,32.06765,3.435272,180.523667,15.102783,614.951
JUN,8,18,0.078,0.004,0.006,1.26,30.561967,31.902833,2.552863,221.803333,15.0772,406.282833
JUN,8,19,0.061,0.004,0.010,1.29,37.559083,30.749617,3.278662,82.646983,17.543683,161.878517
JUN,8,20,0.046,0.004,0.009,1.28,51.644,28.03185,5.718905,51.151567,22.22685,11.618935
JUN,8,21,0.046,0.004,0.007,1.26,44.078567,25.926367,6.091307,55.516767,29.1981,1.977415
JUN,8,22,0.041,0.004,0.008,1.24,48.4832,24.072783,5.578952,74.9409,39.01675,2.10582
JUN,8,23,0.035,0.004,0.011,1.24,52.462267,22.896183,4.27782,83.883233,48.611583,2.179712
JUN,9,0,0.038,0.004,0.007,1.23,50.7142,22.114417,4.045778,84.68055,50.971167,2.255263
JUN,9,1,0.037,0.004,0.007,1.23,40.698967,21.412633,4.218468,58.431483,54.493783,2.340353
JUN,9,2,0.037,0.004,0.006,1.22,36.39665,20.85405,3.301487,56.695117,56.616167,2.302402
JUN,9,3,0.033,0.004,0.009,1.21,33.463883,20.314183,2.819455,75.15795,58.467433,2.372758
JUN,9,4,0.031,0.004,0.008,1.20,41.673233,19.8463,3.044755,83.661883,61.468133,2.409532
JUN,9,5,0.030,0.004,0.007,1.23,39.291183,19.299483,3.142927,94.0119,64.099167,2.455473
JUN,9,6,0.023,0.004,0.011,1.33,39.723033,19.011683,2.754837,92.161667,65.5636,2.562472
JUN,9,7,0.019,0.003,0.013,1.39,35.8875,18.9098,3.595753,92.241933,64.74955,28.796793
JUN,9,8,0.017,0.003,0.014,1.36,31.208617,19.578933,3.008535,102.1818,63.006717,136.113
JUN,9,9,0.022,0.003,0.012,1.31,31.790183,21.66885,2.96489,97.864583,57.462083,326.103167
JUN,9,10,0.033,0.003,0.008,1.26,58.7611,24.525617,3.85334,93.424817,47.002467,696.517
JUN,9,11,0.038,0.003,0.006,1.22,45.08835,26.200217,3.92936,105.164917,40.073517,846.475833
JUN,9,12,0.045,0.003,0.006,1.25,49.862433,27.255967,4.25213,106.251483,35.08855,1047.621167
JUN,9,13,0.042,0.003,0.006,1.22,30.566933,28.663883,5.025452,100.3645,27.822683,1094.867833
JUN,9,14,0.045,0.003,0.007,1.22,30.8031,29.4916,5.077865,92.278967,26.333883,1065.946667
JUN,9,15,0.046,0.003,0.008,1.20,28.094933,30.254317,4.889598,85.68255,25.5553,990.7955
JUN,9,16,0.040,0.003,0.010,1.47,36.073383,29.734117,4.847542,76.82125,26.822433,410.290667
JUN,9,17,0.031,0.003,0.007,1.26,61.490517,21.249933,5.10619,146.244967,60.616717,50.579333
JUN,9,18,0.030,0.003,0.006,1.26,23.656017,16.859267,5.029042,157.667867,85.55265,17.522907
JUN,9,19,0.022,0.003,0.009,1.33,14.323095,15.673767,3.979535,163.7059,98.310367,10.1302
JUN,9,20,0.020,0.003,0.014,1.40,NA,16.065317,2.781738,161.240333,99.580636,5.412308
JUN,9,21,0.020,0.003,0.012,1.44,43.395683,16.513283,2.070387,94.45595,96.292833,2.706407
JUN,9,22,0.016,0.003,0.014,1.42,25.383117,16.513033,1.295193,91.51445,98.591963,2.609843
JUN,9,23,0.021,0.003,0.010,1.29,18.105523,17.266617,1.277045,94.071758,92.792407,2.529648
JUN,10,0,0.015,0.003,0.013,1.27,14.478688,16.579533,1.184862,184.897333,92.547533,2.633837
JUN,10,1,0.012,0.003,0.014,1.25,19.913533,16.348783,1.22092,103.66911,98.036433,2.60496
JUN,10,2,0.011,0.003,0.015,1.29,18.408192,16.679867,1.435097,71.194267,94.811767,2.602767
JUN,10,3,0.009,0.004,0.017,1.20,22.298233,15.876917,1.786058,85.30405,90.31625,2.638017
JUN,10,4,0.010,0.004,0.017,1.18,17.0506,15.4124,2.572952,93.550933,88.559017,2.710873
JUN,10,5,0.012,0.004,0.013,1.19,26.452333,15.157867,2.394307,81.164517,89.895767,2.75818
JUN,10,6,0.011,0.004,0.016,1.27,21.513465,15.640867,3.050225,78.685633,86.067967,3.011233
JUN,10,7,0.009,0.004,0.017,1.49,37.069467,16.297167,3.08951,81.956017,80.241817,50.030017
JUN,10,8,0.014,0.004,0.013,1.41,51.22215,18.482567,3.23497,80.554733,71.840233,242.7037
JUN,10,9,0.021,0.004,0.010,1.28,45.63445,20.302917,4.244777,67.428833,60.743067,397.180167
JUN,10,10,0.025,0.004,0.010,1.27,24.21275,22.171,3.762948,83.331167,53.3078,674.557333
JUN,10,11,0.033,0.004,0.008,1.27,29.31515,23.38405,3.973137,98.068533,49.36445,873.488833
JUN,10,12,0.043,0.003,0.007,1.26,25.530692,25.130469,2.881443,101.869694,43.732796,989.35102
JUN,10,13,0.051,0.003,0.006,1.22,NA,26.824233,2.599542,169.407183,38.512033,1046.006667
JUN,10,14,0.053,0.003,0.006,1.21,NA,27.823085,2.940195,165.558051,33.365475,1050.406271
JUN,10,15,0.058,0.003,0.006,1.19,NA,28.474183,2.94347,164.2138,29.682267,969.6825
JUN,10,16,0.062,0.003,0.007,1.19,NA,29.6574,2.869742,142.708283,27.64385,792.977167
JUN,10,17,0.061,0.003,0.011,1.26,6.438481,30.72545,2.110123,167.703683,25.53545,580.699
JUN,10,18,0.067,0.003,0.010,1.36,19.988253,29.691883,2.693105,259.656667,26.57375,241.332883
JUN,10,19,0.058,0.003,0.014,1.47,36.818467,27.5767,2.080622,254.4845,29.83515,43.162217
JUN,10,20,0.048,0.003,0.021,1.61,41.01625,26.643483,2.589663,239.6189,33.897483,58.201268
JUN,10,21,0.033,0.003,0.014,1.37,39.387883,23.33125,3.338678,229.143667,52.703667,33.1447
JUN,10,22,0.031,0.003,0.012,1.30,27.5091,21.813633,3.07127,249.780333,58.44805,33.515773
JUN,10,23,0.027,0.003,0.011,1.30,31.340583,20.591433,2.55509,161.930667,61.859167,42.544842
JUN,11,0,0.021,0.003,0.012,1.26,22.19305,19.34705,2.23833,128.87535,67.501567,34.646417
JUN,11,1,0.020,0.003,0.012,1.22,27.693133,18.334533,2.30464,106.27295,74.590533,26.029423
JUN,11,2,0.018,0.003,0.013,1.23,15.972367,17.685617,1.697083,123.8024,78.95725,17.511492
JUN,11,3,0.016,0.003,0.013,1.26,26.2514,17.741883,2.168172,127.613733,75.253983,33.164102
JUN,11,4,0.019,0.003,0.011,1.21,26.10135,18.278783,3.324223,82.225367,67.07305,37.019372
JUN,11,5,NA,0.003,0.015,1.22,22.421213,17.253083,1.87199,70.6069,68.479567,12.473697
JUN,11,6,NA,0.004,0.018,1.30,23.612217,16.646817,1.680547,98.264667,70.376317,23.517717
JUN,11,7,0.004,0.004,0.021,1.42,29.8901,17.555767,1.873652,109.23075,70.037217,51.256555
JUN,11,8,0.015,0.004,0.014,1.35,33.562383,20.26105,2.049042,97.597183,63.538217,248.02
JUN,11,9,0.024,0.003,0.010,1.30,30.081083,22.498167,3.135033,111.980733,54.35975,477.068333
JUN,11,10,0.037,0.003,0.007,1.27,29.5466,23.992783,3.189947,116.84065,49.407567,691.493167
JUN,11,11,0.044,0.003,0.006,1.24,20.325067,25.5092,3.057835,131.410017,45.117783,878.404833
JUN,11,12,0.050,0.003,0.007,1.22,23.499267,27.193733,2.50392,187.260167,40.79845,999.087833
JUN,11,13,0.055,0.003,0.009,1.27,27.681117,28.4615,2.849987,180.676467,35.28365,1056.036667
JUN,11,14,0.058,0.003,0.006,1.22,21.847117,29.105367,2.767377,181.519483,30.488367,960.105833
JUN,11,15,0.063,0.003,0.006,1.21,15.6192,30.1025,2.635248,196.871533,26.93745,955.069667
JUN,11,16,0.070,0.002,0.007,1.27,19.0955,31.279183,2.392528,224.078917,23.70435,811.203833
JUN,11,17,0.072,0.002,0.007,1.24,24.469867,32.116,2.4517,242.399667,21.7542,652.515833
JUN,11,18,0.059,0.003,0.012,1.34,26.281167,30.969417,2.866287,122.8466,20.634767,279.15765
