DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
OCTUBRE,2,21,NA,0.035,0.005,0.78,32,19.92,4.19,58.62,NA,2.42
OCTUBRE,2,22,NA,0.036,0.004,0.73,28,17.54,4.16,90.36,NA,2.49
OCTUBRE,2,23,NA,0.034,0.003,0.68,23,15.97,3.94,84.07,NA,2.59
OCTUBRE,3,0,NA,0.035,0.002,0.63,20,14.99,4.26,77.50,NA,2.71
OCTUBRE,3,1,NA,0.035,0.002,0.63,27,14.36,4.55,74.39,NA,2.61
OCTUBRE,3,2,NA,0.035,0.002,0.63,23,14.40,4.80,65.80,NA,2.79
OCTUBRE,3,3,NA,0.035,0.002,0.62,18,14.32,4.99,69.27,NA,2.76
OCTUBRE,3,4,NA,0.035,0.002,0.62,22,14.02,4.49,73.40,NA,2.74
OCTUBRE,3,5,NA,0.037,0.003,0.63,15,13.95,3.76,77.13,NA,2.68
OCTUBRE,3,6,NA,0.035,0.005,0.73,22,13.60,3.28,84.09,NA,2.88
OCTUBRE,3,7,NA,0.028,0.007,0.79,25,13.19,3.22,90.64,NA,8.01
OCTUBRE,3,8,NA,0.024,0.008,0.85,33,14.03,2.92,96.33,NA,126.52
OCTUBRE,3,9,NA,0.035,0.004,0.73,33,16.72,4.55,81.24,NA,356.96
OCTUBRE,3,10,NA,0.037,0.004,0.75,37,17.65,4.56,93.33,NA,358.28
OCTUBRE,3,11,NA,0.042,0.005,0.75,28,19.62,4.18,99.11,NA,625.80
OCTUBRE,3,12,NA,0.049,0.004,0.78,26,22.30,3.60,91.07,NA,835.64
OCTUBRE,3,13,NA,0.055,0.003,0.77,33,24.14,2.89,127.39,NA,857.31
OCTUBRE,3,14,NA,0.061,0.003,0.70,22,26.32,2.45,180.25,NA,942.93
OCTUBRE,3,15,NA,0.065,0.004,0.90,30,27.62,2.22,196.09,NA,894.97
OCTUBRE,3,16,NA,0.071,0.005,1.26,34,27.24,2.25,188.29,NA,593.87
OCTUBRE,3,17,NA,0.068,0.006,1.01,40,25.19,2.51,244.82,NA,193.25
OCTUBRE,3,18,NA,0.063,0.008,1.09,47,23.88,2.40,260.31,NA,77.38
OCTUBRE,3,19,NA,0.052,0.008,0.98,45,23.00,2.96,270.70,NA,5.88
OCTUBRE,3,20,NA,0.041,0.004,0.84,44,20.03,3.89,253.83,NA,2.33
OCTUBRE,3,21,NA,0.035,0.004,0.80,33,18.82,3.68,268.66,NA,2.46
OCTUBRE,3,22,NA,0.027,0.004,0.77,22,17.53,3.34,273.18,NA,2.60
OCTUBRE,3,23,NA,0.025,0.003,0.71,19,16.75,2.64,203.64,NA,2.62
OCTUBRE,4,0,NA,0.034,0.004,0.76,22,14.23,1.72,106.30,NA,2.84
OCTUBRE,4,1,NA,0.023,0.004,0.69,33,14.25,3.05,81.22,NA,2.81
OCTUBRE,4,2,NA,0.021,0.004,0.67,19,13.98,2.67,86.02,NA,2.86
OCTUBRE,4,3,NA,0.015,0.004,0.68,24,14.04,2.67,98.67,NA,2.89
OCTUBRE,4,4,NA,0.014,0.005,0.66,18,13.99,2.02,86.80,NA,2.85
OCTUBRE,4,5,NA,0.012,0.005,0.67,24,13.87,2.22,86.36,NA,2.71
OCTUBRE,4,6,NA,0.011,0.007,0.86,22,13.85,2.23,81.69,NA,2.80
OCTUBRE,4,7,NA,0.007,0.008,0.96,39,13.56,2.36,91.74,NA,6.71
OCTUBRE,4,8,NA,0.009,0.008,0.89,29,14.78,2.26,106.19,NA,145.89
OCTUBRE,4,9,NA,0.016,0.006,0.81,22,17.52,3.13,94.17,NA,359.42
OCTUBRE,4,10,NA,0.028,0.004,0.75,26,18.90,4.26,86.46,NA,562.81
OCTUBRE,4,11,NA,0.034,0.005,0.75,21,20.32,3.98,97.55,NA,732.40
OCTUBRE,4,12,NA,0.046,0.004,0.76,12,23.60,2.66,126.40,NA,863.66
OCTUBRE,4,13,NA,0.054,0.004,0.74,NA,25.20,1.64,224.13,NA,660.21
OCTUBRE,4,14,NA,0.062,0.005,0.88,NA,25.98,2.02,181.57,NA,680.03
OCTUBRE,4,15,NA,0.067,0.006,0.89,32,26.68,2.17,215.86,NA,604.07
OCTUBRE,4,16,NA,0.067,0.004,0.78,34,26.81,1.84,158.54,NA,570.94
OCTUBRE,4,17,NA,0.066,0.006,0.85,27,26.35,2.23,123.55,NA,394.78
OCTUBRE,4,18,NA,0.057,0.004,0.75,36,24.36,3.01,145.53,NA,135.07
OCTUBRE,4,19,NA,0.025,0.004,0.75,38,20.02,3.58,169.70,NA,8.18
OCTUBRE,4,20,NA,0.021,0.005,0.79,18,18.78,2.31,168.68,NA,2.47
OCTUBRE,4,21,NA,0.025,0.004,0.75,17,18.18,2.68,239.13,NA,10.25
OCTUBRE,4,22,NA,0.029,0.003,0.71,11,17.12,1.56,212.74,NA,6.59
OCTUBRE,4,23,NA,0.029,0.002,0.67,10,17.12,1.24,225.19,NA,7.13
OCTUBRE,5,0,NA,0.019,0.007,0.71,11,17.31,2.14,96.97,NA,17.38
OCTUBRE,5,1,NA,0.019,0.006,0.67,13,16.84,3.25,87.02,NA,21.50
OCTUBRE,5,2,NA,0.020,0.005,0.66,17,16.55,2.17,71.66,NA,23.00
OCTUBRE,5,3,NA,0.014,0.006,0.66,11,15.96,2.16,113.28,NA,2.64
OCTUBRE,5,4,NA,0.012,0.007,0.68,17,15.39,1.53,135.05,NA,12.37
OCTUBRE,5,5,NA,0.003,0.008,0.70,25,14.95,1.86,131.07,NA,2.72
OCTUBRE,5,6,NA,0.002,0.009,0.83,26,15.15,1.93,106.43,NA,2.74
OCTUBRE,5,7,NA,0.002,0.009,1.02,31,15.05,2.12,81.09,NA,9.51
OCTUBRE,5,8,NA,0.005,0.009,1.01,30,15.74,2.54,102.08,NA,44.60
OCTUBRE,5,9,NA,0.008,0.007,0.85,32,16.41,2.90,91.22,NA,122.76
OCTUBRE,5,10,NA,0.017,0.006,0.79,27,18.43,4.11,96.58,NA,398.00
OCTUBRE,5,11,NA,0.027,0.005,0.73,23,21.43,3.83,86.77,NA,771.12
OCTUBRE,5,12,NA,0.038,0.003,0.73,18,23.62,3.50,105.34,NA,873.90
OCTUBRE,5,13,NA,0.042,0.003,0.69,13,25.28,2.83,134.83,NA,859.57
OCTUBRE,5,14,NA,0.045,0.003,0.66,NA,25.85,2.74,106.65,NA,892.76
OCTUBRE,5,15,NA,0.048,0.002,0.64,NA,27.32,2.70,135.80,NA,854.45
OCTUBRE,5,16,NA,0.049,0.003,0.64,11,28.06,2.15,135.90,NA,587.04
OCTUBRE,5,17,NA,0.048,0.004,0.67,24,25.20,2.54,129.10,NA,165.80
OCTUBRE,5,18,NA,0.043,0.003,0.70,30,22.51,4.27,150.92,NA,108.87
OCTUBRE,5,19,NA,0.035,0.005,0.74,30,19.84,3.51,106.95,NA,7.88
OCTUBRE,5,20,NA,0.031,0.006,0.89,28,16.44,3.68,259.15,NA,6.67
OCTUBRE,5,21,NA,0.025,0.005,0.78,23,14.02,4.43,302.07,NA,2.72
OCTUBRE,5,22,NA,0.025,0.005,0.76,6,14.06,2.61,298.41,NA,2.78
OCTUBRE,5,23,NA,0.027,0.004,0.70,8,13.95,2.55,238.94,NA,2.80
OCTUBRE,6,0,NA,0.019,0.006,0.73,11,14.29,1.40,169.18,NA,2.78
OCTUBRE,6,1,NA,0.019,0.005,0.68,8,14.31,1.59,138.84,NA,6.85
OCTUBRE,6,2,NA,0.018,0.004,0.66,8,14.05,1.75,139.23,NA,6.86
OCTUBRE,6,3,NA,0.016,0.004,0.65,15,13.89,1.18,193.99,NA,2.94
OCTUBRE,6,4,NA,0.017,0.004,0.65,10,13.77,1.30,150.94,NA,2.92
OCTUBRE,6,5,NA,0.013,0.006,0.68,17,13.57,1.49,100.93,NA,9.81
OCTUBRE,6,6,NA,0.006,0.009,0.86,15,13.30,2.51,104.43,NA,2.89
OCTUBRE,6,7,NA,0.003,0.011,0.90,20,12.97,3.02,110.49,NA,5.72
OCTUBRE,6,8,NA,0.009,0.009,0.85,15,13.21,2.65,119.38,NA,50.30
OCTUBRE,6,9,NA,0.014,0.006,0.82,18,15.68,2.56,106.65,NA,257.75
OCTUBRE,6,10,NA,0.025,0.004,0.77,13,17.89,3.95,93.04,NA,490.04
OCTUBRE,6,11,NA,0.026,0.006,0.76,16,19.52,4.34,87.11,NA,510.31
OCTUBRE,6,12,NA,0.031,0.006,0.76,18,20.38,3.75,75.19,NA,527.62
OCTUBRE,6,13,NA,0.039,0.006,0.76,13,22.84,3.46,78.26,NA,773.80
OCTUBRE,6,14,NA,0.045,0.005,0.72,15,24.38,3.00,80.82,NA,899.36
OCTUBRE,6,15,NA,0.043,0.004,0.70,8,25.95,2.66,104.73,NA,786.91
OCTUBRE,6,16,NA,0.043,0.005,0.71,14,25.41,2.80,82.98,NA,459.69
OCTUBRE,6,17,NA,0.030,0.006,0.96,15,21.44,3.57,69.12,NA,59.17
OCTUBRE,6,18,NA,0.026,0.007,0.93,16,18.53,2.89,108.05,NA,13.06
OCTUBRE,6,19,NA,0.017,0.009,0.93,9,16.86,3.38,72.54,NA,3.38
OCTUBRE,6,20,NA,0.012,0.010,0.96,9,16.50,1.76,108.25,NA,2.66
OCTUBRE,6,21,NA,0.012,0.007,0.83,21,16.89,2.17,113.09,NA,2.64
OCTUBRE,6,22,NA,0.013,0.006,0.73,17,16.42,2.59,56.79,NA,9.53
OCTUBRE,6,23,NA,0.012,0.005,0.67,14,15.72,3.02,86.52,NA,2.70
OCTUBRE,7,0,NA,0.012,0.005,0.63,13,15.41,3.59,78.39,NA,2.69
OCTUBRE,7,1,NA,0.016,0.004,0.62,16,15.86,3.67,62.68,NA,2.72
OCTUBRE,7,2,NA,0.020,0.002,0.61,8,16.16,2.81,88.81,NA,2.63
OCTUBRE,7,3,NA,0.015,0.004,0.65,11,15.97,2.26,277.14,NA,15.04
OCTUBRE,7,4,NA,0.020,0.003,0.62,11,15.41,3.77,303.41,NA,2.72
OCTUBRE,7,5,NA,0.017,0.004,0.64,8,15.37,2.63,112.46,NA,9.45
OCTUBRE,7,6,NA,0.009,0.006,0.76,11,15.07,2.52,102.81,NA,10.13
OCTUBRE,7,7,NA,0.004,0.008,0.92,17,14.61,2.91,107.26,NA,15.35
OCTUBRE,7,8,NA,0.010,0.007,0.89,21,14.57,3.13,103.85,NA,54.91
OCTUBRE,7,9,NA,0.014,0.006,0.86,14,16.94,2.88,97.42,NA,292.31
OCTUBRE,7,10,NA,0.016,0.006,0.81,14,18.74,3.68,83.57,NA,370.73
OCTUBRE,7,11,NA,0.022,0.005,0.75,16,19.84,4.31,87.62,NA,576.11
OCTUBRE,7,12,NA,0.027,0.006,0.77,23,21.89,4.13,65.67,NA,684.32
OCTUBRE,7,13,NA,0.038,0.004,0.76,15,23.52,3.93,84.72,NA,713.15
OCTUBRE,7,14,NA,0.041,0.004,0.76,12,24.38,3.81,88.31,NA,769.85
OCTUBRE,7,15,NA,0.041,0.004,0.71,11,24.93,4.14,74.83,NA,744.96
OCTUBRE,7,16,NA,0.035,0.006,0.74,19,24.33,3.98,74.66,NA,310.30
OCTUBRE,7,17,NA,0.029,0.007,1.54,22,22.34,4.46,71.66,NA,191.05
OCTUBRE,7,18,NA,0.025,0.006,0.85,28,20.90,4.42,54.27,NA,58.04
OCTUBRE,7,19,NA,0.024,0.004,0.81,18,19.76,5.64,45.24,NA,14.70
OCTUBRE,7,20,NA,0.019,0.005,0.77,18,18.35,3.65,54.00,NA,9.99
OCTUBRE,7,21,NA,0.021,0.005,1.11,14,16.98,4.35,54.79,NA,10.67
OCTUBRE,7,22,NA,0.020,0.005,1.02,25,16.52,3.71,85.78,NA,9.52
OCTUBRE,7,23,NA,0.021,0.003,0.64,11,16.00,3.33,51.87,NA,2.70
OCTUBRE,8,0,NA,0.022,0.003,0.64,11,15.87,3.23,56.13,NA,6.11
OCTUBRE,8,1,NA,0.023,0.003,0.61,NA,15.58,3.35,51.67,NA,6.20
OCTUBRE,8,2,NA,0.022,0.003,0.60,11,15.03,2.36,52.54,NA,13.05
OCTUBRE,8,3,NA,0.021,0.004,0.66,10,14.53,2.36,70.38,NA,6.18
OCTUBRE,8,4,NA,0.016,0.005,0.63,9,14.59,2.03,102.35,NA,9.69
OCTUBRE,8,5,NA,0.013,0.006,0.63,9,12.96,1.94,104.34,NA,6.32
OCTUBRE,8,6,NA,0.008,0.009,0.71,11,12.96,1.71,116.14,NA,6.87
OCTUBRE,8,7,NA,0.003,0.011,0.86,22,12.36,1.46,93.52,NA,11.05
OCTUBRE,8,8,NA,0.009,0.008,0.86,33,14.12,2.91,93.02,NA,143.22
OCTUBRE,8,9,NA,0.019,0.005,0.75,18,17.05,3.94,86.33,NA,373.67
OCTUBRE,8,10,NA,0.026,0.004,0.71,13,18.93,4.62,74.40,NA,576.29
OCTUBRE,8,11,NA,0.033,0.004,0.72,13,20.44,4.70,80.77,NA,687.58
OCTUBRE,8,12,NA,0.036,0.003,0.72,11,21.96,4.97,80.55,NA,890.12
OCTUBRE,8,13,NA,0.041,0.004,0.70,15,22.41,5.36,91.03,NA,851.38
OCTUBRE,8,14,NA,0.045,0.004,0.72,9,23.35,5.04,84.34,NA,866.04
OCTUBRE,8,15,NA,0.046,0.004,0.69,16,24.20,4.95,84.82,NA,682.11
OCTUBRE,8,16,NA,0.040,0.003,0.73,16,23.90,5.04,68.71,NA,430.73
OCTUBRE,8,17,NA,0.038,0.004,0.71,16,23.39,4.92,71.53,NA,286.24
OCTUBRE,8,18,NA,0.035,0.004,0.72,26,21.73,5.07,77.67,NA,63.81
OCTUBRE,8,19,NA,0.024,0.005,0.75,21,19.75,4.56,67.80,NA,13.36
OCTUBRE,8,20,NA,0.020,0.005,0.75,9,17.55,4.35,58.88,NA,2.64
OCTUBRE,8,21,NA,0.019,0.005,0.68,9,16.38,4.90,59.63,NA,6.10
OCTUBRE,8,22,NA,0.019,0.004,0.73,11,15.32,3.57,74.64,NA,6.73
OCTUBRE,8,23,NA,0.020,0.003,0.65,5,14.59,4.35,78.32,NA,2.68
OCTUBRE,9,0,NA,0.020,0.003,0.65,11,13.82,3.17,91.94,NA,16.76
OCTUBRE,9,1,NA,0.016,0.003,0.67,9,13.39,2.89,97.57,NA,6.79
OCTUBRE,9,2,NA,0.015,0.003,0.63,5,13.17,2.44,110.81,NA,14.33
OCTUBRE,9,3,NA,0.018,0.003,0.61,7,13.66,2.77,82.49,NA,14.00
OCTUBRE,9,4,NA,0.022,0.002,0.60,5,14.08,3.35,71.60,NA,10.31
OCTUBRE,9,5,NA,0.023,0.002,0.60,9,13.42,2.89,90.30,NA,6.86
OCTUBRE,9,6,NA,0.017,0.004,0.70,6,12.82,2.83,92.52,NA,2.81
OCTUBRE,9,7,NA,0.018,0.004,0.72,9,12.58,3.29,84.67,NA,6.78
OCTUBRE,9,8,NA,0.019,0.004,0.73,12,14.39,3.35,87.74,NA,151.60
OCTUBRE,9,9,NA,0.028,0.003,0.73,12,17.37,4.34,81.87,NA,330.58
OCTUBRE,9,10,NA,0.032,0.003,0.71,9,18.72,5.23,74.53,NA,602.33
OCTUBRE,9,11,NA,0.037,0.003,0.70,9,20.38,5.41,67.35,NA,646.92
OCTUBRE,9,12,NA,0.038,0.003,0.72,6,20.69,4.90,72.97,NA,520.15
OCTUBRE,9,13,NA,0.039,0.003,0.70,5,21.61,5.12,70.78,NA,575.37
OCTUBRE,9,14,NA,0.039,0.003,0.71,9,22.20,5.45,59.87,NA,648.63
OCTUBRE,9,15,NA,0.039,0.003,0.71,8,22.67,4.90,68.13,NA,624.93
OCTUBRE,9,16,NA,0.038,0.004,0.68,NA,22.73,5.50,63.01,NA,573.23
OCTUBRE,9,17,NA,0.037,0.004,0.66,NA,21.53,6.33,52.50,NA,272.48
OCTUBRE,9,18,NA,0.034,0.004,0.67,NA,20.32,5.71,63.49,NA,119.22
OCTUBRE,9,19,NA,0.031,0.004,0.74,11,18.60,4.67,60.54,NA,13.09
OCTUBRE,9,20,NA,0.030,0.005,0.78,20,16.68,4.17,65.16,NA,13.48
OCTUBRE,9,21,NA,0.031,0.004,0.67,16,15.52,4.52,61.13,NA,3.81
OCTUBRE,9,22,NA,0.034,0.004,0.60,NA,15.29,4.03,67.83,NA,3.88
OCTUBRE,9,23,NA,0.035,0.003,0.55,55,14.50,3.48,88.16,NA,10.83
OCTUBRE,10,0,NA,0.032,0.003,0.52,36,13.61,2.70,87.49,NA,10.93
OCTUBRE,10,1,NA,0.033,0.002,0.50,21,13.47,2.99,96.50,NA,10.34
OCTUBRE,10,2,NA,0.035,0.003,0.51,16,12.77,2.09,93.68,NA,4.14
OCTUBRE,10,3,NA,0.032,0.004,0.50,10,12.24,2.24,88.80,NA,13.87
OCTUBRE,10,4,NA,0.034,0.004,0.49,8,13.23,3.70,55.05,NA,5.80
OCTUBRE,10,5,NA,0.033,0.004,0.52,12,12.59,2.72,82.93,NA,7.55
OCTUBRE,10,6,NA,0.024,0.007,0.65,18,11.69,3.12,88.93,NA,9.34
OCTUBRE,10,7,NA,0.019,0.009,0.77,16,11.64,2.84,93.51,NA,10.81
OCTUBRE,10,8,NA,0.018,0.009,0.72,22,13.99,3.21,96.28,NA,151.30
OCTUBRE,10,9,NA,0.031,0.005,0.65,19,16.86,4.20,78.44,NA,380.78
OCTUBRE,10,10,NA,0.040,0.004,0.59,14,19.00,4.87,73.84,NA,598.91
OCTUBRE,10,11,NA,0.044,0.004,0.59,18,20.69,5.47,70.92,NA,772.57
OCTUBRE,10,12,NA,0.048,0.004,0.61,15,21.89,5.10,69.95,NA,860.10
OCTUBRE,10,13,NA,0.053,0.004,0.60,17,23.36,4.98,84.82,NA,786.75
OCTUBRE,10,14,NA,0.054,0.004,0.56,22,24.22,5.30,81.79,NA,882.37
OCTUBRE,10,15,NA,0.049,0.004,0.57,21,25.15,5.07,76.56,NA,773.86
OCTUBRE,10,16,NA,0.055,0.004,0.57,29,25.22,5.40,81.78,NA,619.43
OCTUBRE,10,17,NA,0.050,0.005,0.62,38,24.66,5.29,80.22,NA,389.79
OCTUBRE,10,18,NA,0.048,0.005,0.61,26,23.57,5.08,83.36,NA,177.72
OCTUBRE,10,19,NA,0.040,0.007,0.64,34,20.70,4.57,82.47,NA,13.80
OCTUBRE,10,20,NA,0.028,0.005,0.66,25,18.73,4.43,74.13,NA,4.84
OCTUBRE,10,21,NA,0.025,0.006,0.58,24,17.39,4.46,68.34,NA,5.48
OCTUBRE,10,22,NA,0.023,0.006,0.53,18,16.55,4.80,67.42,NA,7.28
OCTUBRE,10,23,NA,0.024,0.004,0.50,15,15.63,4.63,72.34,NA,13.71
OCTUBRE,11,0,NA,0.027,0.004,0.48,9,15.10,3.58,86.36,NA,13.68
OCTUBRE,11,1,NA,0.026,0.004,0.49,18,14.35,2.93,92.58,NA,4.06
OCTUBRE,11,2,NA,0.028,0.005,0.49,10,13.62,2.63,88.04,NA,13.74
OCTUBRE,11,3,NA,0.028,0.005,0.49,8,13.51,2.54,76.51,NA,8.60
OCTUBRE,11,4,NA,0.024,0.005,0.54,9,13.66,1.98,105.20,NA,2.90
OCTUBRE,11,5,NA,0.013,0.006,0.53,10,12.29,1.50,168.46,NA,7.54
OCTUBRE,11,6,NA,0.011,0.007,0.60,14,11.47,1.27,176.13,NA,5.86
OCTUBRE,11,7,NA,0.005,0.010,0.77,21,11.50,2.31,113.60,NA,8.98
OCTUBRE,11,8,NA,0.011,0.010,0.76,28,14.55,3.00,96.52,NA,157.10
OCTUBRE,11,9,NA,0.020,0.008,0.70,26,17.62,2.95,91.81,NA,363.82
OCTUBRE,11,10,NA,0.032,0.005,0.58,16,20.10,4.09,88.22,NA,606.78
OCTUBRE,11,11,NA,0.035,0.004,0.57,10,21.98,3.89,83.21,NA,784.44
OCTUBRE,11,12,NA,0.039,0.005,0.61,13,23.67,3.68,82.81,NA,896.09
OCTUBRE,11,13,NA,0.049,0.005,0.60,20,24.62,4.02,83.60,NA,806.78
OCTUBRE,11,14,NA,0.051,0.005,0.58,15,25.83,3.44,85.01,NA,906.84
OCTUBRE,11,15,NA,0.045,0.006,0.54,25,26.57,3.24,92.81,NA,633.14
OCTUBRE,11,16,NA,0.041,0.004,0.53,12,27.46,2.99,101.78,NA,579.30
OCTUBRE,11,17,NA,0.040,0.005,0.69,19,28.20,3.10,143.80,NA,473.00
OCTUBRE,11,18,NA,0.035,0.006,0.90,25,26.56,2.95,142.38,NA,189.58
OCTUBRE,11,19,NA,0.030,0.010,0.81,33,23.97,1.85,74.59,NA,13.36
OCTUBRE,11,20,NA,0.024,0.008,0.68,33,21.76,3.63,59.25,NA,14.38
OCTUBRE,11,21,NA,0.022,0.005,0.59,22,20.34,4.52,48.31,NA,6.50
OCTUBRE,11,22,NA,0.021,0.005,0.55,20,19.23,4.00,61.24,NA,5.42
OCTUBRE,11,23,NA,0.021,0.004,0.52,17,17.74,3.80,95.34,NA,18.70
OCTUBRE,12,0,NA,0.020,0.004,0.49,9,16.84,3.84,99.92,NA,3.81
OCTUBRE,12,1,NA,0.034,0.004,0.52,10,15.95,3.40,108.29,NA,9.66
OCTUBRE,12,2,NA,0.020,0.006,0.51,13,14.66,2.52,110.77,NA,12.14
OCTUBRE,12,3,NA,0.013,0.005,0.50,11,14.09,2.66,87.12,NA,4.13
OCTUBRE,12,4,NA,0.020,0.007,0.51,12,13.64,2.49,98.38,NA,5.81
OCTUBRE,12,5,NA,0.015,0.008,0.53,19,12.78,1.39,109.02,NA,8.66
OCTUBRE,12,6,NA,0.018,0.010,0.72,24,12.43,1.04,107.59,NA,6.96
OCTUBRE,12,7,NA,0.029,0.010,0.99,42,12.14,0.98,117.08,NA,11.28
OCTUBRE,12,8,NA,0.007,0.010,1.00,56,13.20,1.84,97.65,NA,87.66
OCTUBRE,12,9,NA,0.009,0.008,0.76,38,16.08,2.80,96.11,NA,314.59
OCTUBRE,12,10,NA,0.018,0.006,0.65,30,20.32,2.08,115.56,NA,571.55
OCTUBRE,12,11,NA,0.024,0.008,0.61,21,23.08,2.02,159.57,NA,728.54
OCTUBRE,12,12,NA,0.042,0.012,1.13,47,25.19,2.18,257.19,NA,811.57
OCTUBRE,12,13,NA,0.051,0.008,1.11,52,26.43,2.36,186.08,NA,814.04
OCTUBRE,12,14,NA,0.048,0.004,0.79,24,27.44,3.22,285.18,NA,888.91
OCTUBRE,12,15,NA,0.051,0.004,0.78,12,29.01,2.21,163.55,NA,798.10
OCTUBRE,12,16,NA,0.048,0.005,0.66,20,29.62,2.38,161.72,NA,621.84
OCTUBRE,12,17,NA,0.038,0.004,0.59,21,28.80,2.14,133.52,NA,331.13
OCTUBRE,12,18,NA,0.034,0.007,0.79,19,26.62,1.60,185.29,NA,91.81
OCTUBRE,12,19,NA,0.027,0.011,0.90,41,24.35,1.46,216.20,NA,10.83
