DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
JUNIO,4,5,0.0361,0.0011,NA,0.0068,11,10,15.91,1.56,136.19,92.93,623.68,0.01
JUNIO,4,6,0.0334,0.0010,NA,0.0070,11,12,15.66,1.08,213.67,93.35,623.80,0.01
JUNIO,4,7,0.0287,0.0011,0.122675,0.0106,12,13,15.67,1.22,302.39,93.78,624.14,0.03
JUNIO,4,8,0.0214,0.0013,0.311554,0.0166,11,18,16.04,1.93,282.01,93.53,624.60,0.25
JUNIO,4,9,0.0152,0.0015,0.234068,0.0207,27,13,16.71,2.09,297.87,90.63,625.01,0.41
JUNIO,4,10,0.0222,0.0013,0.219138,0.0111,14,22,16.65,2.43,258.39,88.44,625.23,0.87
JUNIO,4,11,0.0285,0.0014,0.241251,0.0118,8,10,18.43,1.90,212.59,78.41,624.95,2.12
JUNIO,4,12,0.0344,0.0062,0.23953,0.0133,16,11,20.30,2.09,181.10,69.35,624.80,3.20
JUNIO,4,13,0.0434,0.0140,NA,0.0117,26,13,21.65,1.93,227.07,63.72,624.33,4.49
JUNIO,4,14,0.0499,0.0092,NA,0.0080,14,25,23.24,1.67,227.39,53.70,623.62,4.87
JUNIO,4,15,0.0488,0.0023,NA,0.0072,8,15,24.42,2.53,230.04,48.97,623.16,4.23
JUNIO,4,16,0.0530,0.0015,NA,0.0061,6,7,25.48,2.31,274.00,43.86,622.85,4.20
JUNIO,4,17,0.0596,0.0015,NA,0.0065,9,12,25.41,4.29,258.61,44.63,622.49,2.16
JUNIO,4,18,0.0542,0.0014,NA,0.0065,29,22,24.84,4.38,273.48,41.37,622.44,0.85
JUNIO,4,19,0.0519,0.0015,NA,0.0075,22,2,24.42,3.41,259.34,42.71,622.52,0.33
JUNIO,4,20,0.0374,0.0018,0.317905,0.0170,61,3,23.61,4.00,225.99,50.18,622.90,0.03
JUNIO,4,21,0.0360,0.0017,0.178114,0.0156,42,5,23.18,1.83,256.50,52.22,623.20,0.01
JUNIO,4,22,0.0297,0.0016,0.216164,0.0166,94,18,22.28,1.40,192.49,59.19,623.42,0.01
JUNIO,4,23,0.0162,0.0017,0.255637,0.0241,43,2,21.57,1.41,188.18,63.82,623.62,0.01
JUNIO,5,0,0.0297,0.0013,NA,0.0117,25,8,21.12,1.15,276.57,61.56,623.70,0.01
JUNIO,5,1,0.0270,0.0013,0.119022,0.0112,22,11,20.48,1.22,235.71,65.42,623.62,0.01
JUNIO,5,2,0.0278,0.0011,0.112984,0.0112,14,8,20.16,1.74,221.04,65.70,623.36,0.01
JUNIO,5,3,0.0284,0.0011,0.107356,0.0103,9,8,19.82,1.47,226.48,66.04,623.26,0.01
JUNIO,5,4,0.0229,0.0011,0.166358,0.0130,20,6,19.25,1.26,241.40,69.63,623.28,0.01
JUNIO,5,5,0.0153,0.0011,NA,0.0160,18,8,18.88,1.05,249.85,73.17,623.59,0.01
JUNIO,5,6,0.0084,0.0011,0.177305,0.0224,27,9,18.84,1.03,253.80,73.51,623.80,0.01
JUNIO,5,7,0.0048,0.0012,0.350668,0.0258,40,16,18.75,0.99,234.03,73.65,624.14,0.10
JUNIO,5,8,0.0123,0.0014,0.324572,0.0207,52,16,19.65,1.35,234.78,69.19,624.46,0.63
JUNIO,5,9,0.0256,0.0013,0.259027,0.0127,20,23,21.70,1.91,226.29,60.48,624.54,1.61
JUNIO,5,10,0.0380,0.0012,NA,0.0090,23,17,23.17,2.15,258.58,53.69,624.58,2.35
JUNIO,5,11,0.0496,0.0014,NA,0.0087,16,25,24.56,2.07,248.44,48.05,624.50,4.33
JUNIO,5,12,0.0586,0.0015,NA,0.0077,20,16,25.93,2.14,247.15,44.84,624.14,4.60
JUNIO,5,13,0.0637,0.0013,NA,0.0071,9,16,27.31,2.06,235.48,39.40,623.54,6.02
JUNIO,5,14,0.0667,0.0011,NA,0.0070,6,16,28.12,2.04,230.07,29.32,622.87,4.01
JUNIO,5,15,0.0737,0.0013,NA,0.0069,5,22,28.67,2.21,267.92,28.44,622.14,3.41
JUNIO,5,16,0.0793,0.0013,NA,0.0074,26,19,28.78,2.28,206.82,28.36,621.64,2.77
JUNIO,5,17,0.0778,0.0028,NA,0.0083,22,14,29.36,1.85,213.87,27.44,621.22,1.95
JUNIO,5,18,0.0682,0.0087,NA,0.0110,42,13,28.16,1.98,172.97,27.46,621.07,0.85
JUNIO,5,19,0.0536,0.0025,NA,0.0095,44,10,25.65,3.90,231.02,37.54,621.45,0.22
JUNIO,5,20,0.0371,0.0012,0.160911,0.0124,42,11,23.52,3.33,230.05,45.14,621.81,0.02
JUNIO,5,21,0.0321,0.0011,0.139695,0.0129,32,9,22.71,2.75,227.69,48.69,622.40,0.01
JUNIO,5,22,0.0315,0.0011,NA,0.0115,34,9,22.13,1.86,208.42,49.17,623.28,0.01
JUNIO,5,23,0.0300,0.0011,0.159898,0.0135,31,9,22.15,1.65,191.44,50.36,624.22,0.01
JUNIO,6,0,0.0233,0.0012,NA,0.0155,31,7,21.28,1.49,200.66,56.75,624.40,0.01
JUNIO,6,1,0.0257,0.0012,NA,0.0122,26,7,20.40,2.22,226.35,61.35,624.52,0.01
JUNIO,6,2,0.0421,0.0012,NA,0.0090,18,16,19.85,1.97,296.84,60.50,624.22,0.01
JUNIO,6,3,0.0488,0.0011,NA,0.0067,9,6,19.18,1.54,304.58,62.55,623.94,0.01
JUNIO,6,4,0.0411,0.0013,NA,0.0101,12,9,18.88,1.12,223.61,64.99,623.87,0.01
JUNIO,6,5,0.0347,0.0013,NA,0.0124,20,11,18.45,1.37,226.80,67.56,623.65,0.01
JUNIO,6,6,0.0302,0.0011,NA,0.0137,18,19,17.62,1.24,266.93,72.03,623.75,0.01
JUNIO,6,7,0.0149,0.0012,0.215505,0.0222,29,16,17.40,1.28,289.39,76.07,624.13,0.12
JUNIO,6,8,0.0207,0.0014,0.265156,0.0188,32,19,19.33,1.45,234.22,66.69,624.27,0.65
JUNIO,6,9,0.0361,0.0013,NA,0.0094,12,22,21.84,1.26,233.10,55.26,624.48,1.52
JUNIO,6,10,0.0455,0.0012,NA,0.0079,16,19,23.23,1.51,205.74,51.29,624.38,2.30
JUNIO,6,11,0.0535,0.0013,NA,0.0089,21,27,24.41,1.68,206.60,49.16,624.13,3.53
JUNIO,6,12,0.0614,0.0014,NA,0.0076,22,17,25.88,1.89,182.88,44.90,623.91,4.18
JUNIO,6,13,0.0685,0.0015,NA,0.0085,21,15,27.43,1.72,190.55,40.01,623.38,5.19
JUNIO,6,14,0.0842,0.0041,NA,0.0080,13,17,29.17,1.88,229.67,35.12,622.61,5.30
JUNIO,6,15,0.0962,0.0199,NA,0.0086,15,23,30.34,1.96,215.47,29.42,621.94,4.58
JUNIO,6,16,0.0671,0.0113,NA,0.0102,57,43,29.70,4.52,63.56,23.29,621.61,2.50
JUNIO,6,17,0.0647,0.0046,NA,0.0061,27,23,30.81,2.50,140.81,20.34,621.11,2.45
JUNIO,6,18,0.0634,0.0019,NA,0.0049,15,9,30.75,2.04,253.04,20.75,620.97,1.06
JUNIO,6,19,0.0575,0.0037,NA,0.0086,32,11,28.12,4.33,214.61,29.08,621.32,0.27
JUNIO,6,20,0.0499,0.0015,NA,0.0098,57,9,24.57,4.46,209.31,41.04,621.93,0.03
JUNIO,6,21,0.0458,0.0014,0.171515,0.0135,31,6,23.83,2.82,162.80,40.37,622.55,0.01
JUNIO,6,22,0.0464,0.0017,0.146738,0.0137,38,8,22.59,1.83,178.96,43.67,623.09,0.01
JUNIO,6,23,0.0416,0.0025,0.148837,0.0170,45,9,22.59,1.32,219.60,44.48,623.84,0.01
JUNIO,7,0,0.0357,0.0025,NA,0.0157,31,12,22.25,1.41,194.33,46.69,624.03,0.01
JUNIO,7,1,0.0330,0.0017,NA,0.0163,30,13,21.26,2.05,146.15,50.60,623.99,0.01
JUNIO,7,2,0.0338,0.0014,NA,0.0140,15,16,20.19,1.26,210.09,54.54,623.67,0.01
JUNIO,7,3,0.0212,0.0013,NA,0.0183,18,23,19.21,1.31,286.65,61.22,623.50,0.01
JUNIO,7,4,NA,0.0014,NA,0.0299,20,11,18.61,0.73,261.53,65.95,623.54,0.01
JUNIO,7,5,0.0047,0.0013,NA,0.0276,24,13,18.48,0.90,230.99,65.70,623.66,0.01
JUNIO,7,6,0.0078,0.0012,NA,0.0261,36,14,18.33,0.91,195.46,63.64,623.94,0.01
JUNIO,7,7,0.0045,0.0015,NA,0.0297,57,12,18.51,1.08,153.89,62.71,624.31,0.13
JUNIO,7,8,0.0151,0.0016,NA,0.0235,54,23,21.19,0.97,256.11,52.70,624.55,0.68
JUNIO,7,9,0.0277,0.0013,NA,0.0141,33,27,22.65,1.31,256.56,51.60,624.70,1.52
JUNIO,7,10,0.0438,0.0014,NA,0.0100,25,22,24.42,1.80,265.00,47.56,624.56,2.17
JUNIO,7,11,0.0559,0.0014,NA,0.0095,25,20,25.82,2.09,256.53,44.53,624.31,4.11
JUNIO,7,12,0.0691,0.0016,NA,0.0087,27,25,27.68,2.30,259.81,38.96,624.05,4.05
JUNIO,7,13,0.0757,0.0016,NA,0.0095,23,20,28.99,2.43,230.29,33.08,623.55,5.76
JUNIO,7,14,0.0770,0.0017,NA,0.0084,16,19,30.83,1.85,191.94,27.75,622.87,5.14
JUNIO,7,15,0.0817,0.0031,NA,0.0077,15,21,31.36,2.45,195.92,26.37,622.09,4.56
JUNIO,7,16,0.0742,0.0052,NA,0.0109,35,20,31.60,2.47,198.59,25.28,621.50,2.08
JUNIO,7,17,0.0616,0.0037,NA,0.0111,42,12,29.51,2.77,226.79,25.46,621.09,1.18
JUNIO,7,18,0.0592,0.0053,NA,0.0129,33,14,29.93,2.32,223.27,24.96,620.84,0.78
JUNIO,7,19,0.0551,0.0030,NA,0.0133,64,14,27.32,3.50,165.02,33.52,621.64,0.13
JUNIO,7,20,0.0474,0.0014,NA,0.0119,65,13,24.58,3.86,167.08,37.44,622.13,0.02
JUNIO,7,21,0.0384,0.0009,NA,0.0150,17,4,24.87,2.97,173.12,32.77,622.22,0.01
JUNIO,7,22,0.0230,0.0163,NA,0.0239,41,4,24.05,2.07,86.93,37.36,622.76,0.01
JUNIO,7,23,0.0158,0.0192,NA,0.0274,52,14,23.10,1.21,145.21,41.37,623.28,0.01
JUNIO,8,0,0.0176,0.0075,NA,0.0220,46,38,21.37,1.64,192.31,47.90,623.63,0.01
JUNIO,8,1,0.0138,0.0046,NA,0.0223,41,21,20.66,0.86,178.09,51.93,623.48,0.01
JUNIO,8,2,NA,0.0046,NA,0.0296,37,27,19.99,1.07,178.59,54.30,623.32,0.01
JUNIO,8,3,NA,0.0035,NA,0.0295,31,25,18.86,0.88,246.57,59.57,623.16,0.01
JUNIO,8,4,NA,0.0033,NA,0.0280,32,14,18.04,0.65,186.92,62.35,623.12,0.01
JUNIO,8,5,NA,0.0033,NA,0.0262,41,29,17.76,0.87,165.26,60.95,623.35,0.01
JUNIO,8,6,NA,0.0031,NA,0.0247,52,18,17.05,0.78,266.76,61.74,623.44,0.01
JUNIO,8,7,NA,0.0031,NA,0.0256,60,17,17.28,1.14,118.59,57.87,623.78,0.13
JUNIO,8,8,0.0042,0.0049,NA,0.0250,77,25,19.15,2.05,90.79,49.30,624.13,0.67
JUNIO,8,9,0.0140,0.0102,NA,0.0232,62,38,21.22,2.69,96.67,44.62,624.21,1.53
JUNIO,8,10,0.0298,0.0045,NA,0.0181,53,30,23.89,2.87,107.91,38.51,624.34,2.08
JUNIO,8,11,0.0461,0.0041,NA,0.0148,42,20,26.09,2.99,102.38,32.25,624.38,4.07
JUNIO,8,12,0.0618,0.0370,NA,0.0129,36,19,28.70,1.90,158.84,27.34,624.19,3.74
JUNIO,8,13,0.0729,0.0376,NA,0.0123,41,32,30.13,2.03,151.31,24.28,623.75,5.66
JUNIO,8,14,0.0664,0.0215,NA,0.0126,44,32,31.21,2.59,155.80,19.72,623.17,5.19
JUNIO,8,15,0.0542,0.0025,NA,0.0071,22,27,32.73,3.59,102.31,13.96,622.44,5.01
JUNIO,8,16,0.0551,0.0034,NA,0.0072,45,19,33.16,4.53,74.78,14.71,621.79,3.91
JUNIO,8,17,0.0498,0.0067,NA,0.0076,54,19,33.42,5.16,52.17,10.53,621.52,2.64
JUNIO,8,18,0.0476,0.0013,NA,0.0069,36,14,32.76,5.64,64.40,11.08,621.49,1.35
JUNIO,8,19,0.0425,0.0013,NA,0.0082,32,12,31.61,5.41,56.42,13.18,621.69,0.43
JUNIO,8,20,0.0384,0.0013,NA,0.0088,37,9,29.58,4.65,44.64,17.33,622.22,0.04
JUNIO,8,21,0.0366,0.0160,NA,0.0085,35,7,27.97,5.19,46.50,19.81,622.86,0.01
JUNIO,8,22,0.0401,0.0253,NA,0.0084,40,11,26.79,5.29,51.53,18.61,623.65,0.01
JUNIO,8,23,0.0404,0.0203,NA,0.0080,36,21,25.31,3.71,60.87,23.71,624.30,0.01
JUNIO,9,0,0.0338,0.0073,NA,0.0090,39,14,23.15,4.09,112.34,30.71,624.82,0.01
JUNIO,9,1,0.0346,0.0042,NA,0.0067,35,13,22.05,3.24,85.80,38.41,624.93,0.01
JUNIO,9,2,0.0325,0.0020,NA,0.0061,35,19,21.00,3.75,81.97,46.53,624.75,0.01
JUNIO,9,3,0.0186,0.0296,NA,0.0162,46,26,20.48,2.94,75.63,51.44,624.74,0.01
JUNIO,9,4,0.0234,0.0132,NA,0.0118,43,39,19.94,2.31,80.46,55.05,624.69,0.01
JUNIO,9,5,0.0183,0.0030,NA,0.0119,39,31,18.46,2.13,80.80,62.41,624.56,0.01
JUNIO,9,6,0.0171,0.0033,NA,0.0127,46,28,18.12,2.03,83.05,66.31,624.90,0.01
JUNIO,9,7,0.0079,0.0061,NA,0.0204,51,28,18.26,1.81,79.89,67.33,625.33,0.12
JUNIO,9,8,0.0117,0.0072,NA,0.0192,72,34,20.02,2.31,93.57,62.17,625.53,0.65
JUNIO,9,9,0.0293,0.0027,NA,0.0123,65,32,22.13,3.44,75.68,57.20,625.73,1.49
JUNIO,9,10,0.0403,0.0025,0.36886,0.0109,51,33,23.71,3.40,92.53,53.46,625.77,2.30
JUNIO,9,11,0.0496,0.0030,0.349493,0.0111,46,30,25.45,3.15,95.32,46.01,625.63,3.67
JUNIO,9,12,0.0553,0.0054,0.288848,0.0092,39,32,27.13,2.63,108.75,38.06,625.31,3.95
JUNIO,9,13,0.0604,0.0065,0.283155,0.0101,44,30,28.30,2.52,133.80,35.31,624.74,4.57
JUNIO,9,14,0.0630,0.0206,0.22604,0.0085,32,29,29.58,2.01,200.44,31.52,624.08,4.92
JUNIO,9,15,0.0535,0.0120,0.243743,0.0093,31,31,31.01,2.34,145.68,25.95,623.41,3.97
JUNIO,9,16,0.0547,0.0019,0.192658,0.0057,17,28,31.93,3.09,179.21,23.27,622.71,3.81
JUNIO,9,17,0.0541,0.0016,0.187213,0.0057,20,24,32.15,3.11,141.14,22.11,622.14,2.45
JUNIO,9,18,0.0501,0.0014,0.189867,0.0057,31,19,31.89,4.27,81.52,21.48,621.90,1.28
JUNIO,9,19,0.0418,0.0012,0.21255,0.0075,41,12,30.68,4.91,58.88,22.43,622.16,0.40
JUNIO,9,20,0.0362,0.0030,0.22894,0.0088,56,12,29.27,4.48,47.85,21.65,622.71,0.04
JUNIO,9,21,0.0287,0.0273,0.202753,0.0084,87,11,27.14,4.97,53.37,33.79,623.50,0.01
JUNIO,9,22,0.0234,0.0256,0.17781,0.0095,64,17,25.06,5.59,69.45,33.91,624.52,0.01
JUNIO,9,23,0.0366,0.0059,0.170623,0.0087,39,17,23.51,3.34,81.90,36.40,625.08,0.01
JUNIO,10,0,0.0229,0.0146,0.14221,0.0097,33,7,22.39,3.37,74.26,47.44,625.32,0.01
JUNIO,10,1,0.0222,0.0147,0.121912,0.0084,23,21,21.49,2.33,114.37,49.74,625.08,0.01
JUNIO,10,2,0.0199,0.0175,0.127514,0.0072,24,20,20.51,2.56,93.50,53.52,624.86,0.01
JUNIO,10,3,0.0159,0.0061,0.127788,0.0084,28,15,19.30,1.96,113.84,59.81,624.93,0.01
JUNIO,10,4,0.0204,0.0104,0.132232,0.0097,19,18,18.95,1.86,73.99,63.76,624.76,0.01
JUNIO,10,5,0.0234,0.0090,0.175608,0.0130,32,21,18.62,2.20,78.22,64.55,624.43,0.01
JUNIO,10,6,0.0064,0.0181,0.2143,0.0163,51,42,17.84,2.74,79.76,68.78,624.38,0.01
JUNIO,10,7,0.0039,0.0340,0.26074,0.0162,48,21,17.61,2.62,68.95,72.43,624.68,0.13
JUNIO,10,8,0.0102,0.0307,0.287538,0.0138,61,30,19.68,2.93,66.09,63.30,624.96,0.69
JUNIO,10,9,0.0233,0.0054,0.267365,0.0086,39,36,21.04,4.09,79.25,57.71,625.24,1.57
JUNIO,10,10,0.0281,0.0027,0.275137,0.0086,31,30,22.05,3.96,93.16,52.83,625.00,2.18
JUNIO,10,11,0.0325,0.0023,0.268117,0.0089,34,27,23.91,4.05,82.77,44.93,625.03,3.44
JUNIO,10,12,0.0380,0.0019,0.299337,0.0099,45,22,25.53,4.31,96.46,36.36,624.61,3.52
JUNIO,10,13,0.0472,0.0091,0.278432,0.0113,25,14,26.62,3.46,107.93,33.32,623.82,5.49
JUNIO,10,14,0.0492,0.0093,0.225352,0.0095,26,23,27.52,2.94,157.16,30.76,623.09,4.00
JUNIO,10,15,0.0469,0.0125,0.194062,0.0083,17,20,29.08,2.12,181.27,26.89,622.43,3.69
JUNIO,10,16,0.0416,0.0149,0.204337,0.0092,22,23,29.28,2.59,149.79,23.96,621.79,2.51
JUNIO,10,17,0.0389,0.0033,0.230087,0.0089,72,25,28.21,4.87,119.16,25.37,621.48,2.01
JUNIO,10,18,0.0394,0.0040,0.259612,0.0105,127,12,28.08,3.14,135.03,26.17,621.35,1.15
JUNIO,10,19,0.0302,0.0057,0.23763,0.0100,124,9,24.74,7.23,92.15,34.69,622.06,0.36
JUNIO,10,20,0.0222,0.0238,0.277298,0.0150,142,11,21.98,4.80,92.86,41.83,622.67,0.04
JUNIO,10,21,0.0210,0.0067,0.266372,0.0132,58,21,21.04,3.81,82.86,45.69,623.19,0.01
JUNIO,10,22,0.0284,0.0019,0.206928,0.0130,33,13,20.40,2.43,96.58,44.79,623.75,0.01
