DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
AGOSTO,2,14,0.0671,0.0069,0.4376,0.0046,30,31,26.52,2.52,254.85,47.93,625.27,5.22
AGOSTO,2,15,0.0666,0.0059,0.4511,0.0043,21,32,27.31,2.53,260.73,45.51,624.54,4.35
AGOSTO,2,16,0.0696,0.0052,0.4493,0.0045,24,40,27.74,2.43,239.23,43.67,623.83,3.63
AGOSTO,2,17,0.0707,0.0042,0.4035,0.0033,30,14,27.92,2.57,267.99,42.32,623.3,2.16
AGOSTO,2,18,0.0756,0.0035,0.3994,0.0039,34,31,27.3,2.88,270.57,43.94,623.27,1
AGOSTO,2,19,0.0695,0.0031,0.4465,0.006,51,23,25.73,2.86,203.22,48.69,623.71,0.2
AGOSTO,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,3,11,0.0385,0.0101,0.6217,0.0067,15,16,23.11,1.91,187.92,63.40,625.5,3.47
AGOSTO,3,12,0.045,0.0072,0.5334,0.0065,25,24,24.79,2.32,160.45,53.72,625.06,4.6
AGOSTO,3,13,0.0499,0.0053,0.5021,0.0047,23,30,25.01,2.1,212.09,52.44,624.45,4.26
AGOSTO,3,14,0.0582,0.0054,0.4208,0.0042,15,25,26.53,1.94,229.38,46.40,623.68,5.53
AGOSTO,3,15,0.0646,0.0073,0.4589,0.0047,14,27,27.41,2.21,205.3,43.84,622.81,4.84
AGOSTO,3,16,0.0717,0.0092,0.4097,0.0034,23,33,28.33,2.15,235.38,39.45,622.25,3.81
AGOSTO,3,17,0.048,0.0047,0.4677,0.0055,45,31,24.44,5.35,101.86,55.07,622.39,1.65
AGOSTO,3,18,0.0424,0.0075,0.644,0.0076,36,14,22.96,4,59.72,59.31,622.33,0.7
AGOSTO,3,19,0.0379,0.0094,0.6151,0.0119,54,12,21.81,4.38,110.06,63.86,623.27,0.14
AGOSTO,3,20,0.0402,0.0038,0.5186,0.0088,42,12,19.76,3.44,161.58,73.41,624.19,0.02
AGOSTO,3,21,0.0383,0.0031,0.4821,0.007,22,7,18.7,2.73,162.34,80.36,624.85,0.01
AGOSTO,3,22,0.0378,0.003,0.4808,0.0077,15,3,18.8,1.78,146.56,79.29,624.73,0.01
AGOSTO,3,23,0.0368,0.0027,0.3919,0.0065,15,6,18.62,1.33,197.46,79.75,625,0.01
AGOSTO,4,0,0.0262,0.0042,0.3927,0.0103,14,3,18.3,1.29,213.69,83.76,625.13,0.01
AGOSTO,4,1,0.0238,0.0045,0.4094,0.0117,10,7,18.05,1.82,230.88,84.49,624.82,0.01
AGOSTO,4,2,0.0294,0.0039,0.3976,0.008,20,16,17.88,1.3,114.23,84.43,624.46,0.01
AGOSTO,4,3,0.0206,0.0083,0.4068,0.0115,15,17,17.77,1.63,103.67,83.81,624.02,0.01
AGOSTO,4,4,NA,0.0062,0.4161,0.0203,28,16,17.41,1.69,108.06,87.44,623.81,0.01
AGOSTO,4,5,0.0057,0.0037,0.4288,0.0148,25,16,17.55,1.24,110.32,87.47,623.83,0.01
AGOSTO,4,6,0.0066,0.0029,0.5254,0.0168,23,14,17.6,1.35,90.47,86.74,623.94,0.01
AGOSTO,4,7,0.0033,0.0027,0.5957,0.0161,34,14,17.46,1.24,172.3,88.32,624.34,0.04
AGOSTO,4,8,0.005,0.0033,0.6787,0.0141,35,20,17.47,1.13,269.84,91.23,624.71,0.32
AGOSTO,4,9,0.0085,0.0052,0.6769,0.0139,49,27,18.81,1.37,180.79,84.51,624.95,0.88
AGOSTO,4,10,0.0127,0.0081,0.7328,0.0119,39,27,19.83,2.41,77.19,77.55,625.14,1.72
AGOSTO,4,11,0.0187,0.0046,0.6952,0.0088,27,30,21.18,3.36,84.62,70.64,625.16,2.41
AGOSTO,4,12,0.0213,0.0123,0.7868,0.0107,39,29,22.04,3.41,93.35,66.01,624.93,2.8
AGOSTO,4,13,0.0256,0.0106,0.7938,0.0113,45,41,22.52,3.19,99.3,63.25,624.72,2.53
AGOSTO,4,14,0.0283,0.0201,0.7882,0.0136,44,33,23.17,3.16,106.72,60.78,624.01,3
AGOSTO,4,15,0.038,0.0154,0.7164,0.0121,36,37,24.34,2.51,106.24,56.90,623.35,3.75
AGOSTO,4,16,0.0533,0.0098,0.6688,0.0082,29,29,26.11,2.69,107.63,48.26,622.79,4.16
AGOSTO,4,17,0.0553,0.0123,0.5729,0.0086,20,27,26.27,2.56,122.24,42.77,622.31,2.26
AGOSTO,4,18,0.0536,0.0075,0.5435,0.0083,31,23,25.85,2.5,165.17,43.40,622.37,0.96
AGOSTO,4,19,0.044,0.0045,0.5176,0.0075,44,17,23.87,3.58,204.24,54.39,622.93,0.2
AGOSTO,4,20,0.0423,0.0034,0.4875,0.0046,41,13,21.14,2.3,233.99,68.20,623.69,0.02
AGOSTO,4,21,0.0363,0.0031,0.4634,0.0062,23,11,20.51,1.92,287.15,73.17,624.21,0.01
AGOSTO,4,22,0.0355,0.0028,0.4397,0.0052,15,8,19.9,1.5,224.5,75.36,624.88,0.01
AGOSTO,4,23,0.0344,0.0027,0.484,0.0065,19,3,20.13,1.25,174.26,73.35,625.14,0.01
AGOSTO,5,0,0.0356,0.0059,NA,0.0054,19,6,19.78,2.68,72.78,71.99,625.26,0.01
AGOSTO,5,1,0.031,0.0051,0.3215,0.0052,24,12,19.18,1.55,134.3,76.09,625.27,0.01
AGOSTO,5,2,0.0214,0.0194,0.4115,0.0099,23,11,18.6,1.88,111.37,80.05,625.09,0.01
AGOSTO,5,3,0.0225,0.0118,0.4244,0.0068,25,25,18.38,1.24,99.05,83.22,624.72,0.01
AGOSTO,5,4,0.015,0.0112,0.4422,0.012,18,16,18.38,1.07,208.83,83.26,624.48,0.01
AGOSTO,5,5,0.0123,0.0068,0.4872,0.0105,25,16,18.32,1.48,135.75,84.11,624.58,0.01
AGOSTO,5,6,0.01,0.004,0.5498,0.0131,27,20,18.12,1.6,110.74,84.67,624.92,0.01
AGOSTO,5,7,0.0065,0.0061,0.7688,0.0159,27,17,17.95,1.73,83.22,85.97,625.12,0.02
AGOSTO,5,8,0.0098,0.0102,0.9783,0.0132,26,25,17.44,1.32,117.74,91.91,625.45,0.19
AGOSTO,5,9,0.0062,0.0044,1.0092,0.0141,17,13,18.24,1.6,92.64,91.31,625.81,0.62
AGOSTO,5,10,0.0125,0.0034,0.9389,0.0092,13,12,20.09,2.43,84.21,81.96,625.88,1.87
AGOSTO,5,11,0.0285,0.0031,0.8357,0.0069,12,12,23.01,2.81,84.06,66.51,625.78,3.53
AGOSTO,5,12,0.04,0.0039,0.6799,0.0065,29,19,24.32,2.48,104.95,57.55,625.49,4.37
AGOSTO,5,13,0.0451,0.0057,0.7228,0.0074,26,22,24.64,2.11,131.51,55.00,625,2.9
AGOSTO,5,14,0.0497,0.0058,0.6,0.0063,31,27,25.25,1.92,183.03,52.76,624.48,2.57
AGOSTO,5,15,0.0534,0.0039,0.513,0.0044,19,30,25.79,1.77,215.92,51.23,623.75,3.22
AGOSTO,5,16,0.0555,0.0034,0.5254,0.0055,15,19,26.66,1.87,191.05,48.54,623.29,3.07
AGOSTO,5,17,0.0521,0.0028,0.4952,0.0041,16,16,27.42,1.86,171.83,39.81,622.94,2.46
AGOSTO,5,18,0.045,0.0038,0.5661,0.0062,33,10,25.08,4.3,50.01,47.16,623.28,0.91
AGOSTO,5,19,0.034,0.0043,0.802,0.0125,55,9,20.17,2.84,89.29,78.81,623.68,0.05
AGOSTO,5,20,0.0256,0.0049,0.7815,0.018,41,8,19.9,1.62,220,79.46,624.09,0.01
AGOSTO,5,21,0.0261,0.0042,0.5141,0.0096,36,20,19.38,1.86,274.11,83.91,624.66,0.01
AGOSTO,5,22,0.0275,0.0031,0.4677,0.0068,24,19,18.53,2.11,257.75,88.47,624.99,0.01
AGOSTO,5,23,0.0361,0.0027,0.4576,0.0039,11,7,18.38,1.9,279.04,85.67,625.37,0.01
AGOSTO,6,0,0.0364,0.0025,0.4453,0.0036,31,9,18.26,1.87,266.65,84.24,625.51,0.01
AGOSTO,6,1,0.0367,0.0026,0.4311,0.004,29,9,17.64,2.42,203.99,88.53,625.82,0.01
AGOSTO,6,2,0.0402,0.0026,0.3819,0.0017,21,11,16.76,2.18,230.58,91.95,625.73,0.01
AGOSTO,6,3,0.0401,0.0026,0.3967,0.0018,4,11,16.42,1.41,237.96,92.33,625.49,0.01
AGOSTO,6,4,0.0355,0.0025,0.4465,0.003,9,9,16.52,1.34,271.41,93.79,625.23,0.01
AGOSTO,6,5,0.0333,0.0024,0.4071,0.0041,7,9,16.33,1.39,222.69,94.80,625.23,0.01
AGOSTO,6,6,0.033,0.0025,0.4126,0.0046,10,7,16.33,1.17,292.93,95.19,625.46,0.01
AGOSTO,6,7,0.0271,0.0026,0.5069,0.0089,8,7,16.46,1.03,275.77,95.20,625.77,0.02
AGOSTO,6,8,0.0172,0.0036,0.8715,0.0156,14,16,16.86,1.52,85.22,94.79,626.14,0.18
AGOSTO,6,9,0.0266,0.0049,0.9015,0.0142,12,14,17.07,1.26,89.24,92.35,626.14,0.46
AGOSTO,6,10,0.0309,0.0152,1.058,0.0141,18,13,18.28,1.56,123.57,85.22,626.31,1.36
AGOSTO,6,11,0.0289,0.0164,0.6148,0.0119,50,25,20.22,2,174.9,78.48,626.27,3.03
AGOSTO,6,12,0.0355,0.0113,0.614,0.0079,92,106,23.15,1.92,125.17,68.59,625.78,4.94
AGOSTO,6,13,0.0485,0.0069,0.6047,0.0072,36,40,24.25,2.53,114.25,60.77,625.2,5.49
AGOSTO,6,14,0.0569,0.0096,0.6093,0.0081,37,27,25.78,2.58,142.68,54.26,624.63,5.64
AGOSTO,6,15,0.0677,0.0114,0.5742,0.0067,28,42,26.5,2.31,105.04,48.79,623.82,4.44
AGOSTO,6,16,0.0722,0.0122,0.5253,0.0074,22,33,27.46,2.2,152.79,45.81,622.93,3.67
AGOSTO,6,17,0.0649,0.0088,0.5297,0.0079,34,28,26.41,2.21,232.8,50.17,622.62,0.95
AGOSTO,6,18,0.0405,0.0049,0.5525,0.011,42,20,24.57,2.19,268.53,57.52,622.54,0.42
AGOSTO,6,19,0.0396,0.0038,0.5425,0.0094,51,12,22.46,5.5,170.2,60.60,622.98,0.17
AGOSTO,6,20,0.0378,0.0036,0.5454,0.0086,111,13,18.44,2.92,96.52,82.91,624.18,0.01
AGOSTO,6,21,0.0329,0.0159,0.7001,0.0122,17,10,18.15,1.85,92.19,87.93,624.39,0.01
AGOSTO,6,22,0.0247,0.0166,0.7371,0.0122,20,6,18.02,1.93,223.07,89.01,624.81,0.01
AGOSTO,6,23,0.0219,0.0099,0.5766,0.012,26,9,17.98,1.32,180.63,88.32,625.46,0.01
AGOSTO,7,0,0.0144,0.0197,0.5427,0.0166,26,20,17.92,1.7,85.66,87.16,625.59,0.01
AGOSTO,7,1,0.0134,0.0078,0.4872,0.0136,27,22,17.41,1.62,86.3,89.00,625.35,0.01
AGOSTO,7,2,0.0056,0.0126,0.4931,0.0193,7,13,17.22,0.92,245.4,89.71,625.1,0.01
AGOSTO,7,3,0.0114,0.0051,0.4578,0.0118,15,18,17.61,1.44,98.11,86.79,624.87,0.01
AGOSTO,7,4,0.0064,0.0036,0.4338,0.0115,19,1,17.33,1.82,75.45,87.19,624.39,0.01
AGOSTO,7,5,0.0065,0.0036,0.4493,0.0091,22,7,17.16,1.28,99.51,87.21,624.18,0.01
AGOSTO,7,6,0.0056,0.0031,0.5651,0.0093,23,13,16.7,1.66,101.26,87.10,624.35,0.01
AGOSTO,7,7,0.0033,0.014,0.8114,0.0125,29,13,16.48,1.5,112.49,85.97,624.69,0.06
AGOSTO,7,8,0.0045,0.0523,0.8926,0.0144,40,20,17.09,1.88,91.87,84.08,625.21,0.47
AGOSTO,7,9,0.0135,0.0076,0.7338,0.0065,37,32,18.81,2.87,88.58,77.35,625.47,1.42
AGOSTO,7,10,0.0236,0.0044,0.7265,0.0059,27,17,20.76,3.89,78,69.20,625.6,2.15
AGOSTO,7,11,0.0318,0.0038,0.6788,0.0064,26,18,22.24,4.27,76.8,64.00,625.44,3.78
AGOSTO,7,12,0.0414,0.0038,0.6958,0.0077,31,15,23.65,4.02,84.09,58.35,625.24,4.22
AGOSTO,7,13,0.0462,0.0064,0.7406,0.0087,26,21,24.76,2.98,99.4,53.33,624.71,4.21
AGOSTO,7,14,0.0527,0.006,0.6712,0.0065,29,28,26.03,2.42,92.27,48.98,624.15,5.14
AGOSTO,7,15,0.0567,0.0088,0.578,0.0054,61,36,26.98,2.36,121.49,45.05,623.5,4.6
AGOSTO,7,16,0.059,0.0186,0.7359,0.0051,29,31,27.75,2.1,132.98,42.23,622.71,3.62
AGOSTO,7,17,0.0544,0.013,0.7347,0.0035,10,18,28.13,2.57,136.75,39.29,622.04,2.45
AGOSTO,7,18,0.0541,0.0086,0.5329,0.0038,22,13,28.72,1.98,151.81,37.31,621.69,1.23
AGOSTO,7,19,0.0444,0.0043,0.4238,0.0036,62,12,27.12,2.42,201.97,42.85,621.98,0.26
AGOSTO,7,20,0.0406,0.0034,0.4576,0.0056,64,11,20.02,5.47,183.15,74.26,623.12,0.01
AGOSTO,7,21,0.0384,0.0031,0.4176,0.006,29,10,17.83,2.47,259.68,86.57,623.73,0.01
AGOSTO,7,22,0.0389,0.0029,0.4155,0.0056,18,9,17.52,2.13,195.16,87.70,624.13,0.01
AGOSTO,7,23,0.0356,0.0027,0.5421,0.0075,22,2,17.85,1.46,189.2,85.58,624.62,0.01
AGOSTO,8,0,0.0242,0.0032,0.6227,0.0129,20,1,18.13,1.05,249.05,86.86,624.79,0.01
AGOSTO,8,1,0.0226,0.0035,0.432,0.0103,33,10,18.08,1.24,272.31,87.30,624.9,0.01
AGOSTO,8,2,0.034,0.0028,0.3292,0.0068,14,20,18.2,1,282.67,82.06,624.59,0.01
AGOSTO,8,3,0.0284,0.0056,0.3451,0.0088,15,13,18.12,0.77,243.26,82.24,624.16,0.01
AGOSTO,8,4,0.012,0.0046,0.4357,0.0128,26,14,17.46,1.23,292.88,88.48,623.92,0.01
AGOSTO,8,5,0.0095,0.0074,0.4591,0.014,24,18,17.42,1.4,95.52,88.64,623.75,0.01
AGOSTO,8,6,0.0035,0.0057,0.5071,0.0129,31,19,16.96,1.75,131.72,88.11,623.95,0.01
AGOSTO,8,7,0.0024,0.0322,0.5383,0.0136,37,19,16.61,1.59,80.22,88.10,624.35,0.07
AGOSTO,8,8,0.0082,0.0163,0.6497,0.0088,35,26,17.8,1.67,89.64,80.76,624.67,0.52
AGOSTO,8,9,0.0173,0.0049,0.6234,0.0054,15,17,19.81,2.67,81.31,72.51,624.69,1.51
AGOSTO,8,10,0.0269,0.0035,0.6444,0.0046,16,9,21.78,3.66,79.63,65.76,624.76,2.88
AGOSTO,8,11,0.0325,0.0036,0.6977,0.0048,15,11,23.04,3.18,90.13,60.51,624.72,4
AGOSTO,8,12,0.0376,0.003,0.6064,0.0044,15,23,23.99,2.75,86.71,56.54,624.54,4.02
AGOSTO,8,13,0.0422,0.0029,0.6361,0.0051,14,16,25.13,2.48,101.7,51.62,624.21,4.72
AGOSTO,8,14,0.0497,0.0069,0.613,0.0042,11,18,26.79,2.05,133.79,45.03,623.51,5.75
AGOSTO,8,15,0.0527,0.0126,0.7041,0.0047,10,17,27.62,2.4,155.16,41.65,622.74,4.69
AGOSTO,8,16,0.0478,0.0045,0.5653,0.0054,11,11,26.75,3.91,132.1,44.85,622.37,2.26
AGOSTO,8,17,0.041,0.0035,0.5759,0.0065,47,16,21.65,3.13,198.22,67.36,622.42,0.39
AGOSTO,8,18,0.0413,0.003,0.5059,0.0044,22,11,21.88,2.45,234.4,62.61,622.24,0.64
AGOSTO,8,19,0.0377,0.0052,0.6285,0.0058,28,11,20.41,2.69,202.66,72.49,622.89,0.13
AGOSTO,8,20,0.0293,0.0051,0.7672,0.0098,37,9,18.64,2.41,205.24,86.49,623.52,0.02
AGOSTO,8,21,0.032,0.0077,0.7072,0.0069,29,5,17.12,3.48,135.14,90.33,624.6,0.01
AGOSTO,8,22,0.0276,0.0035,0.5604,0.0084,13,2,17.03,1.43,252.73,93.93,625,0.01
AGOSTO,8,23,0.0217,0.0034,0.618,0.011,11,1,17.17,1.52,145.95,94.84,625.44,0.01
AGOSTO,9,0,0.026,0.0035,0.5372,0.0074,19,6,16.95,1.55,72.14,95.00,625.51,0.01
AGOSTO,9,1,0.0255,0.0049,0.5215,0.0068,18,13,17.04,1.56,68.02,95.04,625.15,0.01
AGOSTO,9,2,0.0228,0.0039,0.492,0.007,32,17,16.94,2.01,105.17,94.71,624.98,0.01
AGOSTO,9,3,0.0248,0.0033,0.4812,0.0075,17,9,16.57,2.71,91.47,94.20,624.58,0.01
AGOSTO,9,4,0.0241,0.0027,0.4886,0.0066,5,8,16.32,2.48,96.04,94.56,624.33,0.01
AGOSTO,9,5,0.0167,0.0029,0.5635,0.011,15,9,16.26,1.88,100.8,94.63,624.42,0.01
AGOSTO,9,6,0.0118,0.0028,0.7087,0.0146,21,17,16.24,1.67,121.73,94.19,624.73,0.01
AGOSTO,9,7,0.0051,0.0038,1.0062,0.0246,23,12,16.29,1.59,130.03,92.48,624.98,0.07
AGOSTO,9,8,0.0106,0.004,1.082,0.0166,20,23,17.22,1.81,109.81,89.09,625.23,0.52
AGOSTO,9,9,0.0149,0.0089,0.9703,0.0174,33,18,18.75,1.89,83.79,82.27,625.21,1.46
AGOSTO,9,10,0.0218,0.0103,0.8872,0.0131,74,47,21.23,2.32,110.1,74.90,625.15,2.88
AGOSTO,9,11,0.0302,0.0056,0.7972,0.0084,34,33,22.35,2.59,96.12,69.53,624.96,3.96
AGOSTO,9,12,0.0411,0.0039,0.7158,0.0062,28,31,24.53,2.05,104.82,58.55,624.79,5.62
AGOSTO,9,13,0.0515,0.0037,0.6517,0.0056,21,27,25.19,1.96,146.22,53.79,624.45,4.97
AGOSTO,9,14,0.0552,0.0039,0.6573,0.006,23,27,26.21,2.19,117.13,49.65,623.94,4.8
AGOSTO,9,15,0.0593,0.0034,0.5989,0.0048,12,30,27.32,2.08,154.28,44.32,623.21,5.1
AGOSTO,9,16,0.0585,0.0033,0.6553,0.0069,13,31,28.01,2.44,118.36,39.26,622.36,3.92
AGOSTO,9,17,0.0628,0.0031,0.6488,0.0064,16,17,28.88,2.21,109.09,34.69,621.96,2.58
AGOSTO,9,18,0.0649,0.0034,0.6644,0.0072,32,14,28.5,2.46,149.3,36.98,622.01,1.25
AGOSTO,9,19,0.0467,0.0033,0.5813,0.0079,88,17,24.82,3.42,231.25,52.99,622.42,0.18
AGOSTO,9,20,0.042,0.0027,0.5381,0.0034,156,15,18.65,4.91,217.62,80.12,623.66,0.01
AGOSTO,9,21,0.0354,0.0026,0.4906,0.0036,2,9,17.72,2.32,274.83,87.62,624.43,0.01
AGOSTO,9,22,0.0352,0.0025,0.4822,0.004,42,1,17.71,1.35,277.79,87.07,625.31,0.01
AGOSTO,9,23,0.0296,0.0023,0.5181,0.0065,16,1,17.83,1.14,236.54,86.83,625.78,0.01
AGOSTO,10,0,0.0304,0.0023,0.4737,0.0044,23,5,17.78,1.21,279.21,85.46,625.92,0.01
AGOSTO,10,1,0.0275,0.0023,0.4704,0.0048,7,6,17.37,1.16,285.94,87.59,626.03,0.01
AGOSTO,10,2,0.0236,0.0022,0.4823,0.0058,8,4,17.44,1.12,275.98,88.06,625.68,0.01
AGOSTO,10,3,0.0196,0.0025,0.49,0.0067,12,10,17.39,1.15,287.16,89.88,625.4,0.01
AGOSTO,10,4,0.0224,0.0024,0.467,0.0041,13,12,17.22,1.24,272.49,89.66,625.31,0.01
AGOSTO,10,5,0.0157,0.0023,0.4933,0.0067,10,11,16.97,1.24,290.39,91.14,625.16,0.01
AGOSTO,10,6,0.0133,0.0033,0.5632,0.0108,15,14,16.75,0.68,261.01,91.75,625.32,0.01
AGOSTO,10,7,0.0057,0.0036,0.7688,0.0164,23,12,16.72,1.44,244.45,91.92,625.62,0.06
AGOSTO,10,8,0.0101,0.0028,0.7553,0.0125,19,12,17.25,1.4,257.09,90.53,625.82,0.48
AGOSTO,10,9,0.018,0.004,0.7394,0.0092,17,14,19.12,2.07,206.45,83.49,625.94,1.42
AGOSTO,10,10,0.0204,0.0045,0.7475,0.0091,34,17,21.03,1.71,142.75,75.51,625.97,2.3
AGOSTO,10,11,0.03,0.0033,0.7361,0.0063,34,22,22.46,2.61,95.64,65.51,625.9,3.8
AGOSTO,10,12,0.0411,0.0028,0.6754,0.0059,62,14,24.01,3.21,81.16,56.28,625.67,4.77
AGOSTO,10,13,0.0468,0.0025,0.7086,0.0064,120,25,25.18,2.95,98.16,51.66,625.29,5.83
AGOSTO,10,14,0.0477,0.003,0.6733,0.0065,21,16,26.41,3.17,97.18,47.29,624.73,5.87
AGOSTO,10,15,0.0476,0.0062,0.6369,0.0063,20,20,27.44,2.55,99.43,40.83,624.06,4.8
AGOSTO,10,16,0.0443,0.0045,0.652,0.0068,19,18,27.75,3.07,86.59,37.62,623.41,3.21
AGOSTO,10,17,0.045,0.0037,0.6486,0.0064,17,11,28.17,3.11,75.52,34.92,622.91,2.07
AGOSTO,10,18,0.0391,0.0062,0.6529,0.0064,25,9,28.3,3.58,70.18,32.03,622.51,1.06
AGOSTO,10,19,0.0285,0.0271,0.9429,0.0084,44,7,26.83,3.79,48.84,33.48,622.56,0.31
