DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
OCTUBRE,3,0,0.029,0.0129,1.1709,0.0119,13,2,17.14,3.13,71.2,94.23,624.38,0.02
OCTUBRE,3,1,0.0313,0.0049,1.1434,0.0068,18,11,16.82,3.02,89.49,94.62,624.07,0.02
OCTUBRE,3,2,0.0333,0.0037,1.0936,NA,6,8,16.6,2.35,89.26,94.03,624.02,0.02
OCTUBRE,3,3,0.0323,0.0033,1.0781,NA,7,7,16.52,2.19,87.45,93.78,623.79,0.02
OCTUBRE,3,4,0.0271,0.0031,1.0825,0.0093,6,7,16.51,1.77,98.44,93.84,623.48,0.01
OCTUBRE,3,5,0.0249,0.0054,1.1135,0.0098,10,8,16.67,1.68,107,93.15,623.51,0.02
OCTUBRE,3,6,0.0192,0.0172,1.1914,0.0141,65,30,16.79,1.6,95.25,92.4,623.65,0.02
OCTUBRE,3,7,0.0179,0.0062,1.2831,0.0152,30,57,16.8,1.1,99.38,91.91,623.94,0.04
OCTUBRE,3,8,0.0205,0.005,1.3089,0.0168,6,5,17.19,1.02,119.25,88.25,624.26,0.34
OCTUBRE,3,9,0.0275,0.009,1.3409,0.0151,7,6,19.49,1.47,107.49,74.35,624.62,1.32
OCTUBRE,3,10,0.0302,0.0044,1.3428,0.0093,6,7,20.68,3.27,88.31,70.44,624.85,2.71
OCTUBRE,3,11,0.0326,0.0037,1.2826,0.009,7,7,21.8,3.35,77.83,66.44,624.56,3.91
OCTUBRE,3,12,0.0358,0.0035,1.3723,0.0118,16,4,22.88,3.68,98.62,61.33,624.2,4.66
OCTUBRE,3,13,0.0391,0.0035,1.4072,0.0135,17,3,23.63,3.28,89.28,57.71,623.69,4.55
OCTUBRE,3,14,0.0448,0.0033,1.2859,0.0108,11,5,24.93,3.36,83.14,51.87,622.85,4.82
OCTUBRE,3,15,0.0447,0.0033,1.2586,0.0086,17,9,25.32,3.66,72.96,51.9,622.1,3.81
OCTUBRE,3,16,0.0372,0.0035,1.2825,0.0094,12,19,24.94,3.51,69.67,52.52,621.73,1.69
OCTUBRE,3,17,0.034,0.0053,1.1658,0.0054,21,8,24.28,4.48,43.74,55.12,621.62,1.24
OCTUBRE,3,18,0.0274,0.0038,1.1664,0.0056,25,15,22.97,4.57,39.6,60.07,621.93,0.44
OCTUBRE,3,19,0.02,0.0034,1.2253,0.0091,25,1,21.63,3.83,44.91,64.87,622.31,0.06
OCTUBRE,3,20,0.0172,0.0035,1.1978,0.0078,20,1,20.55,3.92,44.79,68.33,622.9,0.02
OCTUBRE,3,21,0.0132,0.0367,1.2175,0.0143,24,6,20.31,3.42,54.19,67.89,623.43,0.02
OCTUBRE,3,22,0.0129,0.0253,1.2119,0.0129,35,22,19.93,2.47,85.04,68.38,623.85,0.02
OCTUBRE,3,23,0.0118,0.0054,1.154,0.0092,22,14,19.12,2.31,113.54,73.23,624.24,0.02
OCTUBRE,4,0,0.0147,0.0039,1.069,0.0036,15,9,18.83,2.12,66.81,74.55,624.27,0.02
OCTUBRE,4,1,0.0129,0.0035,1.0603,0.0055,12,7,18.42,2.12,82.39,76.89,624.09,0.02
OCTUBRE,4,2,0.0134,0.0034,1.0172,0.0034,11,6,18.27,2.07,80.94,78.16,623.96,0.02
OCTUBRE,4,3,0.0127,0.0032,1.0151,0.0043,7,6,18.04,2.13,94.06,79.23,623.75,0.02
OCTUBRE,4,4,0.0115,0.0031,1.023,0.0053,13,5,17.68,1.83,90.61,80.9,623.7,0.02
OCTUBRE,4,5,0.0078,0.0034,1.0714,0.0096,13,5,17.33,1.44,90.52,82.65,623.76,0.02
OCTUBRE,4,6,0.0057,0.0073,1.2128,0.0137,19,8,17.47,1.32,108.65,82.6,623.92,0.02
OCTUBRE,4,7,0.0031,0.0063,1.5773,0.0205,33,12,17.41,1.28,94.75,82.21,624.22,0.04
OCTUBRE,4,8,0.0046,0.0043,1.7694,0.0177,52,11,17.57,1.96,74.99,82.33,624.6,0.39
OCTUBRE,4,9,0.0147,0.0036,1.2706,0.007,38,15,19.97,4.11,69.23,70.42,624.72,1.42
OCTUBRE,4,10,0.017,0.0033,1.3178,0.0083,23,10,20.55,3.76,75.12,67.23,625.09,1.59
OCTUBRE,4,11,0.0193,0.0033,1.3116,0.0084,24,8,21.73,4.04,74.69,63.06,625.09,2.55
OCTUBRE,4,12,0.0222,0.0032,1.3465,0.0088,19,7,23.01,4.16,82.15,58.93,624.83,4.58
OCTUBRE,4,13,0.0254,0.0033,1.3204,0.008,20,7,24.32,4.29,72.26,54.47,624.1,5.6
OCTUBRE,4,14,0.0256,0.0033,1.2701,0.0072,15,7,24.83,4.54,83.26,52.1,623.3,4.61
OCTUBRE,4,15,0.0269,0.0032,1.253,0.0068,12,27,25.48,3.99,85.88,49.27,622.57,4.44
OCTUBRE,4,16,0.0253,0.0038,1.306,0.009,17,10,25.89,3.56,70.32,47.27,622.08,2.43
OCTUBRE,4,17,0.0235,0.0063,1.3007,0.0092,28,10,25.73,3.07,83.16,46.13,621.98,1.24
OCTUBRE,4,18,0.0234,0.0045,1.3851,0.0118,18,9,25.47,3.44,66,46.65,622.01,0.52
OCTUBRE,4,19,0.0197,0.0038,1.2514,0.0098,36,3,23.38,4.93,43.35,55.02,622.35,0.07
OCTUBRE,4,20,0.0164,0.0079,1.422,0.0088,28,1,21.76,4.07,49.62,62.38,623,0.02
OCTUBRE,4,21,0.0143,0.0296,1.6032,0.0098,29,1,21.13,3.61,56.76,64.86,623.53,0.02
OCTUBRE,4,22,0.0125,0.0299,1.1747,0.0117,25,3,20.19,2.83,65.48,68.8,624.07,0.02
OCTUBRE,4,23,0.0139,0.0057,1.1113,0.0055,17,7,18.9,3.06,89.88,75.26,624.45,0.02
OCTUBRE,5,0,0.0137,0.004,1.0784,0.0045,14,6,18.19,3.15,93.43,78.52,624.57,0.02
OCTUBRE,5,1,0.0115,0.0035,1.0661,0.0065,13,1,17.55,3.13,89.29,81.31,624.26,0.02
OCTUBRE,5,2,0.0137,0.0032,1.0231,NA,5,1,17.16,2.62,87.87,81.61,624.11,0.02
OCTUBRE,5,3,0.0137,0.0064,1.0272,NA,6,5,16.93,2.21,80.38,82.47,624,0.02
OCTUBRE,5,4,0.0123,0.0244,1.0613,0.0098,10,5,16.93,2.13,78.39,80.46,623.63,0.02
OCTUBRE,5,5,0.0095,0.0045,1.096,0.0104,10,9,16.08,1.82,85.08,84.9,623.48,0.02
OCTUBRE,5,6,0.0071,0.004,1.292,0.0145,11,9,15.88,1.88,71.15,86.15,623.75,0.01
OCTUBRE,5,7,0.006,0.0163,1.5431,0.0211,39,7,16.32,1.89,72.99,83.85,624.03,0.03
OCTUBRE,5,8,0.0077,0.0108,1.6506,0.0207,38,8,17.29,1.54,91.74,79.37,624.51,0.31
OCTUBRE,5,9,0.0167,0.0072,1.2923,0.0107,37,9,19.13,2.61,69.59,71.61,624.9,1.3
OCTUBRE,5,10,0.0216,0.0045,1.2638,0.0062,20,9,20.87,4.28,81.13,63.38,625.01,2.76
OCTUBRE,5,11,0.0239,0.0036,1.2675,0.0071,22,5,22,4.48,69.88,59.78,624.88,3.7
OCTUBRE,5,12,0.0255,0.0035,1.3229,0.0079,23,5,22.96,4.3,71.61,57.28,624.81,3.68
OCTUBRE,5,13,0.0289,0.0034,1.3259,0.0097,20,5,23.43,4.28,72.31,53.87,624.23,3.88
OCTUBRE,5,14,0.0306,0.0034,1.2891,0.0091,19,8,24.61,3.93,77.33,49.06,623.51,4.57
OCTUBRE,5,15,0.0317,0.0037,1.2865,0.0089,13,10,25.41,3.13,86.06,45.56,622.87,3.65
OCTUBRE,5,16,0.0316,0.0046,1.2817,0.0076,19,12,25.89,2.86,73.42,43.38,622.51,2.47
OCTUBRE,5,17,0.0295,0.0048,1.2623,0.0079,27,10,24.81,3.92,64.26,47.59,622.37,1.09
OCTUBRE,5,18,0.0292,0.005,1.3486,0.0092,33,6,23.17,4.95,42.97,52.8,622.73,0.45
OCTUBRE,5,19,0.0265,0.021,1.5996,0.0117,38,3,21.88,4.81,47.94,57.39,623.2,0.06
OCTUBRE,5,20,0.0233,0.0573,1.2915,0.0129,49,4,21.01,5.12,61.95,59.9,623.7,0.02
OCTUBRE,5,21,0.0243,0.0066,1.1668,0.0074,33,21,20.09,4.36,72.52,63.75,624.32,0.02
OCTUBRE,5,22,0.0236,0.0042,1.1438,0.007,21,5,19.31,2.98,71.5,66.64,624.91,0.02
OCTUBRE,5,23,0.0276,0.0036,1.1342,0.0061,18,3,18.57,2.78,83.66,70.83,625.22,0.02
OCTUBRE,6,0,0.0253,0.0036,1.0786,NA,12,2,18.13,3.2,72.02,72.84,625.26,0.02
OCTUBRE,6,1,0.0232,0.0036,1.0462,NA,8,7,18.12,3.39,67.35,72.03,625.19,0.02
OCTUBRE,6,2,0.0242,0.0068,1.0472,NA,10,9,18.07,3.26,69.85,72.08,625.06,0.02
OCTUBRE,6,3,0.0274,0.0039,1.0487,NA,9,8,17.67,2.87,76.82,74.1,624.94,0.02
OCTUBRE,6,4,0.0266,0.0037,1.0467,NA,6,9,17.61,3.16,67.8,73.87,624.68,0.02
OCTUBRE,6,5,0.0249,0.0037,1.1048,0.0064,8,6,17.13,2.78,78.08,76.56,624.64,0.02
OCTUBRE,6,6,0.0165,0.0038,1.2755,0.0169,19,3,16.56,2.7,90.91,79.72,624.66,0.02
OCTUBRE,6,7,0.0148,0.0042,1.4247,0.0211,23,6,16.35,2.6,86.63,80.92,624.81,0.03
OCTUBRE,6,8,0.0121,0.0039,1.4723,0.0215,33,11,17.58,2.47,99.77,76.24,625.15,0.33
OCTUBRE,6,9,0.0235,0.0037,1.3296,0.0109,35,11,19.91,3.85,80.37,66.75,625.31,1.4
OCTUBRE,6,10,0.0306,0.0035,1.295,0.0087,36,10,20.74,5.13,87.61,61.61,625.41,2.63
OCTUBRE,6,11,0.0347,0.0034,1.3315,0.0101,21,8,21.94,5.21,82.74,58.11,625.28,3.79
OCTUBRE,6,12,0.0385,0.0033,1.355,0.0125,25,7,22.98,4.62,82.56,54.4,625,3.42
OCTUBRE,6,13,0.043,0.0034,1.3558,0.0129,32,8,23.67,4.73,75.99,52.24,624.54,3.64
OCTUBRE,6,14,0.0455,0.0035,1.3192,0.0112,32,8,24.3,4.56,72.62,50.2,623.88,3.51
OCTUBRE,6,15,0.0431,0.0051,1.3282,0.0094,24,12,25.22,3.94,68.7,45.77,623.17,3.13
OCTUBRE,6,16,0.0403,0.0096,1.3049,0.0089,19,13,25.38,3.77,62.56,44.57,622.67,2.09
OCTUBRE,6,17,0.038,0.0107,1.3998,0.0126,30,11,25.12,3.58,52.47,44.92,622.56,0.93
OCTUBRE,6,18,0.0352,0.0117,1.3242,0.0124,32,11,24.37,4.12,42.32,46.49,622.69,0.41
OCTUBRE,6,19,0.0304,0.005,1.3731,0.0154,34,11,23.38,3.92,39.66,50.35,623.01,0.05
OCTUBRE,6,20,0.0274,0.0125,1.5034,0.0162,39,12,22.35,3.63,63.74,55.74,623.68,0.02
OCTUBRE,6,21,0.0254,0.0314,1.2375,0.0145,36,9,21.27,3.63,58.79,60.51,624.52,0.02
OCTUBRE,6,22,0.0224,0.0254,1.2334,0.014,34,6,19.81,2.68,81.34,66.66,625.07,0.02
OCTUBRE,6,23,0.0311,0.0048,1.1563,0.0099,26,10,18.4,3.38,83.35,69.31,625.25,0.02
OCTUBRE,7,0,0.0356,0.0041,1.113,NA,17,8,17.87,3.59,77.82,69.7,625.19,0.02
OCTUBRE,7,1,0.0293,0.0038,1.0843,NA,18,15,17.17,3.84,82.97,71.8,625.03,0.02
OCTUBRE,7,2,0.0288,0.0036,1.0649,NA,12,6,16.35,2.89,85.38,73.54,624.73,0.02
OCTUBRE,7,3,0.0298,0.0035,1.0622,NA,7,3,16.1,2.78,89.06,72.7,624.82,0.02
OCTUBRE,7,4,0.0278,0.0032,1.0658,0.0047,10,16,15.59,3.74,81.06,74.28,624.68,0.02
OCTUBRE,7,5,0.0285,0.0032,1.1186,0.0071,12,6,15.61,3.11,82.63,73.2,624.8,0.01
OCTUBRE,7,6,0.021,0.0033,1.2623,0.0161,17,6,15.13,3.14,78.47,74.76,624.99,0.01
OCTUBRE,7,7,0.0153,0.0033,1.4093,0.0274,33,6,14.47,3.74,93.21,75.52,625.22,0.03
OCTUBRE,7,8,0.014,0.0055,1.6763,0.0306,38,10,15.04,2.68,93.12,72.58,625.68,0.4
OCTUBRE,7,9,0.0233,0.0045,1.4409,0.0174,43,24,17.22,3.03,90.47,62.95,625.98,1.32
OCTUBRE,7,10,0.0336,0.0034,1.3263,0.0119,29,11,19.69,3.96,87.58,54.22,626.03,2.58
OCTUBRE,7,11,0.0377,0.0031,1.315,0.0113,21,8,21.52,4.04,86.14,49.22,625.88,3.86
OCTUBRE,7,12,0.0398,0.0032,1.2973,0.0108,21,9,23.01,4.07,80.09,44.79,625.4,4.8
OCTUBRE,7,13,0.0448,0.0033,1.2844,0.01,20,9,24.53,3.41,79.02,42,624.71,5.28
OCTUBRE,7,14,0.0482,0.0033,1.291,0.0124,21,7,25.83,3.8,90.14,39.96,623.97,4.92
OCTUBRE,7,15,0.0484,0.0037,1.2746,0.01,22,11,26.86,3.92,83.16,37.67,623.32,4.04
OCTUBRE,7,16,0.0459,0.0112,1.2891,0.0106,22,13,27.38,3.89,67.6,36.01,622.7,2.73
OCTUBRE,7,17,0.042,0.0117,1.4721,0.0111,69,12,27.12,3.98,61.77,35.94,622.41,1.16
OCTUBRE,7,18,0.0337,0.0068,1.3163,0.0113,165,10,25.92,4.93,48.71,37.85,622.59,0.48
OCTUBRE,7,19,0.0303,0.0037,1.2672,0.0118,38,5,24.04,4.75,40.2,41.83,623.1,0.06
OCTUBRE,7,20,0.0294,0.0354,2.0974,0.0126,31,3,22.42,4.75,47.18,45.37,623.81,0.02
OCTUBRE,7,21,0.0327,0.0101,1.3419,0.0075,33,5,20.82,4.59,48.18,49.55,624.44,0.02
OCTUBRE,7,22,0.0313,0.0246,1.53,0.0096,24,8,19.66,4.17,43.19,54.68,624.85,0.02
OCTUBRE,7,23,0.0253,0.0128,1.1758,0.0134,24,9,18.32,2.76,87.58,62.22,625.19,0.02
OCTUBRE,8,0,0.0279,0.0043,1.1064,NA,19,9,17.18,3.25,91.66,67.88,625.34,0.02
OCTUBRE,8,1,0.0301,0.0036,1.0747,NA,16,9,16.46,3.64,88.44,69.5,625.21,0.02
OCTUBRE,8,2,0.0291,0.0037,1.0784,NA,14,8,15.91,3.41,71.91,71.39,625.11,0.01
OCTUBRE,8,3,0.0319,0.0138,1.1559,NA,17,10,16.37,4.3,69.57,68.37,624.87,0.02
OCTUBRE,8,4,0.033,0.0047,1.0804,NA,11,8,15.78,4.18,79.38,70.6,624.85,0.01
OCTUBRE,8,5,0.0296,0.005,1.114,0.0077,11,9,15.45,3.68,72.06,70.85,624.86,0.01
OCTUBRE,8,6,0.0264,0.0264,1.1847,0.0192,19,9,15.56,3.9,59.48,66.95,625.01,0.01
OCTUBRE,8,7,0.0229,0.0539,1.3704,0.0272,34,5,15.26,3.34,71.1,65.6,625.23,0.03
OCTUBRE,8,8,0.0189,0.0102,1.6361,0.0308,47,31,15.7,2.29,88.73,64.26,625.45,0.39
OCTUBRE,8,9,0.0332,0.0041,1.3758,0.0136,43,16,17.69,4.51,72.3,54.2,625.78,1.34
OCTUBRE,8,10,0.0399,0.0036,1.2899,0.0098,28,7,19.3,4.9,75.72,46.1,626.14,2.65
OCTUBRE,8,11,0.0423,0.0036,1.2841,0.0118,31,11,20.98,4.4,67.16,41.69,625.95,3.87
OCTUBRE,8,12,0.0454,0.0036,1.3178,0.0125,31,13,22.35,4.5,67.3,39.39,625.56,4.82
OCTUBRE,8,13,0.0477,0.0038,1.3368,0.0126,33,13,24.08,4.3,71.7,37.18,624.88,5.25
OCTUBRE,8,14,0.0499,0.005,1.3673,0.0133,28,17,25.63,4.1,77.71,36.08,623.94,4.95
OCTUBRE,8,15,0.0483,0.0041,1.2998,0.0119,30,16,26.81,3.97,72.54,32.36,623.3,4.11
OCTUBRE,8,16,0.0476,0.0071,1.3272,0.0128,30,14,27.77,3.77,69.03,27.96,622.77,2.86
OCTUBRE,8,17,0.0402,0.0037,1.4068,0.0144,25,9,27.78,4.02,86.74,25.66,622.51,1.6
OCTUBRE,8,18,0.0369,0.0037,1.4821,0.0208,42,6,26.89,3.85,86.74,29.69,622.65,0.54
OCTUBRE,8,19,0.0296,0.0129,1.6559,0.0256,49,8,24.9,3.23,65.36,35.38,622.96,0.06
OCTUBRE,8,20,0.0259,0.0178,1.4756,0.0187,48,9,22.98,3.92,52.33,42.38,623.27,0.02
OCTUBRE,8,21,0.0265,0.0239,1.617,0.0147,30,10,21.55,3.15,60.23,49.22,623.82,0.02
OCTUBRE,8,22,0.0196,0.0311,1.3737,0.021,38,11,19.9,2.61,86.17,57.12,624.49,0.02
OCTUBRE,8,23,0.0249,0.0048,1.196,0.0108,35,12,18.38,2.75,73.52,63.84,624.84,0.02
OCTUBRE,9,0,0.0243,0.004,1.1609,0.011,21,8,17.43,2.35,83.99,68.27,624.93,0.02
OCTUBRE,9,1,0.0271,0.0037,1.1226,0.0061,20,7,16.83,3.2,85.54,71.51,625.05,0.01
OCTUBRE,9,2,0.0282,0.0035,1.1146,NA,10,8,16.7,2.93,81.3,72.6,624.81,0.01
OCTUBRE,9,3,0.0289,0.004,1.0988,NA,14,6,16.96,3.24,76.18,71.3,624.56,0.01
OCTUBRE,9,4,0.0303,0.0044,1.1088,NA,21,9,17.26,3.57,78.54,69.66,624.44,0.02
OCTUBRE,9,5,0.0304,0.0128,1.119,0.0058,16,17,17.55,3.89,70.02,68,624.39,0.02
OCTUBRE,9,6,0.0245,0.0043,1.2633,0.0104,22,2,16.54,2.64,92.1,72.97,624.67,0.01
OCTUBRE,9,7,0.0152,0.0038,1.4053,0.0212,28,18,15.78,2.56,91.96,78.03,624.86,0.03
OCTUBRE,9,8,0.0125,0.0037,1.5783,0.022,37,7,16.53,2.33,86.24,76.07,625.07,0.39
OCTUBRE,9,9,0.0248,0.0036,1.4605,0.012,41,22,18.83,3.72,81.67,66.84,625.3,1.32
OCTUBRE,9,10,0.0299,0.0035,1.4302,0.011,34,9,20.55,4.42,80.38,61,625.49,2.53
OCTUBRE,9,11,0.0341,0.0036,1.4811,0.0119,30,12,22.17,3.84,88.16,56.84,625.59,3.69
OCTUBRE,9,12,0.0404,0.0035,1.4471,0.0115,30,14,23.74,3.23,94.79,52.02,625.3,4.65
OCTUBRE,9,13,0.0442,0.0047,1.4408,0.0136,83,12,25.47,2.67,100.81,47.58,624.65,5.1
OCTUBRE,9,14,0.0487,0.0101,1.5022,0.0113,22,19,26.59,2.74,91.54,44.61,623.67,4.79
OCTUBRE,9,15,0.0505,0.0176,1.4763,0.0066,15,23,28.32,2.21,156.61,39.04,622.8,4.04
OCTUBRE,9,16,0.0481,0.0093,1.2377,NA,9,17,29.13,2.32,244.13,36.09,622.25,2.78
OCTUBRE,9,17,0.0462,0.0043,1.1545,NA,15,6,29.33,2.4,232.71,33.61,621.92,1.59
OCTUBRE,9,18,0.0437,0.0038,1.178,NA,14,6,28.62,2.54,236.32,32.89,621.69,0.54
OCTUBRE,9,19,0.0358,0.0039,1.4432,NA,36,6,26.33,2.13,309.03,40.93,622,0.06
OCTUBRE,9,20,0.0221,0.0042,1.527,0.0386,63,6,24.09,1.68,270.59,49.53,622.48,0.02
OCTUBRE,9,21,0.0163,0.0044,1.7427,0.0409,62,22,23.67,1.7,157.54,51.02,622.84,0.02
OCTUBRE,9,22,0.017,0.02,1.6983,0.0234,56,21,23.7,2.24,74.87,48.89,623.34,0.02
OCTUBRE,9,23,0.0138,0.0061,1.3978,0.0199,46,7,21.87,2.21,79.78,57.18,623.69,0.02
OCTUBRE,10,0,0.0156,0.0041,1.3111,0.0119,33,9,20.72,2.76,84.99,64.69,623.92,0.02
OCTUBRE,10,1,0.012,0.0037,1.245,0.014,29,11,19.56,2.73,93.37,69.72,623.97,0.02
OCTUBRE,10,2,0.0094,0.0036,1.2159,0.0136,25,12,18.45,2.33,92.04,76.33,623.9,0.02
OCTUBRE,10,3,NA,0.0104,1.2474,0.0261,23,12,17.84,2.91,95.58,79.44,623.71,0.02
OCTUBRE,10,4,0.0011,0.0139,1.2674,0.0387,40,14,17.62,2.21,106.24,80.49,623.56,0.02
OCTUBRE,10,5,NA,0.0083,1.2863,0.035,34,17,17.19,2,115.62,82.32,623.46,0.02
OCTUBRE,10,6,NA,0.0069,1.3014,0.0384,49,29,16.79,1.9,117.73,84.29,623.68,0.01
OCTUBRE,10,7,0.0007,0.005,1.5326,0.0254,38,26,16.51,1.47,91.56,85.76,624.07,0.03
OCTUBRE,10,8,0.0042,0.0049,1.57,0.0216,39,21,17.07,1.89,88.92,82.94,624.29,0.38
OCTUBRE,10,9,0.0119,0.0052,1.5203,0.016,34,21,19.16,2.26,104.7,74.76,624.48,1.26
OCTUBRE,10,10,0.026,0.0149,1.3889,0.0175,51,22,21.94,1.79,183.23,66.02,624.65,2.42
OCTUBRE,10,11,0.0414,0.0067,1.2789,0.0049,24,28,24.45,2.01,235.01,58.6,624.36,3.62
OCTUBRE,10,12,0.0464,0.0051,1.3044,0.005,13,16,24.89,2.14,244.74,55.35,623.89,3.53
OCTUBRE,10,13,0.0516,0.0044,1.2312,0.0027,11,14,26.39,3.04,275.13,48.05,623.16,4.35
