DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
DICIEMBRE,2,11,0.0288,0.0049,1.5033,0.0142,39,15,20.98,3.95,78.66,27.12,627.33,2.5241
DICIEMBRE,2,12,0.0318,0.0047,1.4948,0.0114,38,17,22.78,4.60,78.99,22.40,626.76,3.2224
DICIEMBRE,2,13,0.0355,0.0046,1.4558,0.0128,62,9,24.13,4.48,72.16,21.28,625.91,3.4579
DICIEMBRE,2,14,0.0380,0.0048,1.5224,0.0162,35,10,25.49,3.64,82.37,20.64,624.88,3.317
DICIEMBRE,2,15,0.0442,0.0054,1.4795,0.0147,36,15,26.51,3.42,77.24,19.90,624.15,2.6457
DICIEMBRE,2,16,0.0452,0.0057,1.4623,0.0135,37,8,27.04,2.90,86.33,19.80,623.64,1.7336
DICIEMBRE,2,17,0.0389,0.0063,1.5264,0.0191,40,7,26.61,3.28,98.83,19.87,623.43,0.7688
DICIEMBRE,2,18,0.0278,0.0081,1.8690,0.0415,56,6,25.50,2.51,107.90,21.20,623.60,0.1847
DICIEMBRE,2,19,0.0143,0.0116,2.0162,0.0477,133,11,23.59,2.96,70.79,24.80,624.00,0.0109
DICIEMBRE,2,20,0.0210,0.0052,1.5083,0.0150,108,23,21.52,4.78,40.93,31.04,624.43,0.0087
DICIEMBRE,2,21,0.0231,0.0046,1.4033,0.0110,45,3,19.90,4.36,45.50,33.91,624.79,0.0082
DICIEMBRE,2,22,0.0191,0.0144,1.6275,0.0176,39,1,18.46,3.51,85.03,36.71,625.32,0.0079
DICIEMBRE,2,23,0.0108,0.0173,1.5132,0.0234,47,1,16.46,1.86,111.72,42.04,625.72,0.0082
DICIEMBRE,3,0,0.0140,0.0175,1.4185,0.0175,49,8,15.45,1.79,94.43,44.73,625.63,0.0076
DICIEMBRE,3,1,0.0143,0.0130,1.3559,0.0159,50,10,14.69,2.84,108.30,46.04,625.42,0.0077
DICIEMBRE,3,2,0.0184,0.0076,1.3175,0.0113,452,5,13.99,2.86,99.23,47.32,625.35,0.0084
DICIEMBRE,3,3,0.0209,0.0061,1.2794,0.0095,312,5,13.26,2.88,99.21,48.93,625.08,0.0079
DICIEMBRE,3,4,0.0142,0.0108,1.3080,0.0142,420,9,12.14,2.23,102.12,52.74,625.06,0.0079
DICIEMBRE,3,5,0.0098,0.0074,1.3462,0.0217,37,9,10.99,2.13,108.13,57.23,625.00,0.008
DICIEMBRE,3,6,0.0063,0.0185,1.4523,0.0286,23,8,10.26,1.98,97.78,61.05,625.09,0.0082
DICIEMBRE,3,7,0.0018,0.0150,1.7369,0.0342,30,10,9.63,1.54,92.22,65.19,625.45,0.0086
DICIEMBRE,3,8,0.0026,0.0081,1.8615,0.0331,40,14,10.01,1.80,81.99,64.41,626.00,0.1399
DICIEMBRE,3,9,0.0062,0.0181,1.9570,0.0315,56,20,12.07,2.34,90.41,57.57,626.36,0.6743
DICIEMBRE,3,10,0.0110,0.0182,1.8496,0.0310,72,21,15.38,2.54,94.27,46.92,626.57,1.5356
DICIEMBRE,3,11,0.0235,0.0063,1.6931,0.0178,55,32,18.78,2.99,91.25,34.06,626.38,2.4583
DICIEMBRE,3,12,0.0313,0.0058,1.6029,0.0160,24,14,21.03,2.72,110.77,28.01,625.84,3.1871
DICIEMBRE,3,13,0.0392,0.0169,1.6372,0.0157,27,18,23.31,1.90,110.23,23.79,624.97,3.4019
DICIEMBRE,3,14,0.0493,0.0317,1.7735,0.0130,26,25,25.45,1.69,150.88,20.93,624.02,3.2237
DICIEMBRE,3,15,0.0512,0.0274,1.7319,0.0139,18,80,26.72,1.59,164.85,17.61,623.32,2.574
DICIEMBRE,3,16,0.0501,0.0146,1.4935,0.0069,18,20,26.96,1.92,242.54,15.61,622.81,1.633
DICIEMBRE,3,17,0.0348,0.0153,1.6164,0.0107,23,9,26.95,2.75,119.77,13.10,622.61,0.8238
DICIEMBRE,3,18,0.0263,0.0129,1.7156,0.0218,38,8,25.67,3.40,52.41,15.21,622.69,0.203
DICIEMBRE,3,19,0.0131,0.0297,2.4336,0.0433,49,6,23.87,2.98,41.24,17.47,623.05,0.0106
DICIEMBRE,3,20,0.0119,0.0567,3.2599,0.0411,53,8,22.31,3.12,63.30,18.53,623.57,0.0081
DICIEMBRE,3,21,0.0066,0.0267,2.2024,0.0418,83,16,19.98,1.88,81.39,22.51,624.13,0.0084
DICIEMBRE,3,22,0.0046,0.0146,1.9872,0.0373,80,16,17.54,1.91,106.16,25.76,624.59,0.0087
DICIEMBRE,3,23,0.0197,0.0051,1.7078,0.0195,61,15,17.35,2.70,79.00,22.86,624.73,0.0073
DICIEMBRE,4,0,0.0203,0.0047,1.5514,0.0183,40,10,16.16,1.68,75.11,25.70,624.74,0.0078
DICIEMBRE,4,1,0.0166,0.0046,1.5061,0.0218,27,6,15.13,1.75,70.45,28.35,624.65,0.009
DICIEMBRE,4,2,0.0105,0.0047,1.4947,0.0295,34,7,14.03,2.04,110.77,32.32,624.67,0.0075
DICIEMBRE,4,3,0.0078,0.0114,1.4658,0.0322,33,8,12.87,1.85,106.43,36.87,624.60,0.0079
DICIEMBRE,4,4,0.0089,0.0132,1.4664,0.0260,42,12,11.81,2.11,104.38,41.11,624.49,0.0076
DICIEMBRE,4,5,0.0052,0.0064,1.5117,0.0302,42,17,10.66,2.56,104.61,47.08,624.44,0.0083
DICIEMBRE,4,6,NA,0.0101,1.6105,0.0383,57,29,9.55,1.99,93.25,55.25,624.68,0.0084
DICIEMBRE,4,7,NA,0.0336,1.7737,0.0374,64,27,8.91,1.72,99.72,58.38,624.95,0.0081
DICIEMBRE,4,8,0.0007,0.0155,2.0269,0.0363,88,34,9.57,1.55,99.34,57.17,625.45,0.1361
DICIEMBRE,4,9,0.0027,0.0184,2.0953,0.0391,80,33,11.98,2.22,102.20,51.47,626.11,0.6702
DICIEMBRE,4,10,0.0109,0.0251,1.9596,0.0351,85,26,15.21,2.21,101.63,40.50,626.45,1.5061
DICIEMBRE,4,11,0.0217,0.0115,1.8200,0.0270,72,25,18.91,2.48,99.79,33.20,626.28,2.4443
DICIEMBRE,4,12,0.0308,0.0076,1.7481,0.0226,44,20,21.96,2.56,98.05,23.32,625.90,3.1639
DICIEMBRE,4,13,0.0370,0.0058,1.6556,0.0156,27,23,23.96,2.62,121.35,18.47,624.98,3.4334
DICIEMBRE,4,14,0.0381,0.0054,1.5971,0.0130,26,14,25.66,2.43,114.23,16.44,624.02,3.1344
DICIEMBRE,4,15,0.0351,0.0055,1.6009,0.0138,24,10,26.70,3.08,85.77,14.20,623.41,2.6055
DICIEMBRE,4,16,0.0382,0.0063,1.6174,0.0172,25,9,26.86,2.96,109.55,14.12,623.06,1.7084
DICIEMBRE,4,17,0.0401,0.0068,1.5823,0.0200,25,9,27.24,1.99,143.21,14.21,622.83,0.8114
DICIEMBRE,4,18,0.0323,0.0060,1.8740,0.0414,45,8,25.85,1.79,132.05,16.29,623.02,0.1908
DICIEMBRE,4,19,0.0163,0.0328,2.0923,0.0449,82,9,23.66,3.05,66.17,19.50,623.43,0.0105
DICIEMBRE,4,20,0.0207,0.0672,2.2718,0.0224,67,15,21.91,4.62,59.82,20.76,623.85,0.0083
DICIEMBRE,4,21,0.0201,0.0195,1.6534,0.0204,47,10,20.53,4.49,72.08,23.21,624.24,0.0082
DICIEMBRE,4,22,0.0160,0.0086,1.6340,0.0204,52,7,18.35,3.24,86.10,29.01,624.77,0.0077
DICIEMBRE,4,23,0.0175,0.0051,1.5859,0.0156,47,8,17.42,3.49,80.68,31.59,624.97,0.0079
DICIEMBRE,5,0,0.0095,0.0052,1.5346,0.0267,41,12,16.56,3.58,83.70,33.11,624.98,0.0075
DICIEMBRE,5,1,0.0109,0.0065,1.4943,0.0214,31,12,15.34,2.80,78.37,36.92,624.84,0.0076
DICIEMBRE,5,2,0.0132,0.0072,1.4500,0.0149,28,11,13.50,2.02,95.40,42.56,624.66,0.008
DICIEMBRE,5,3,0.0090,0.0125,1.4925,0.0216,35,7,12.76,2.09,104.58,45.82,624.35,0.0078
DICIEMBRE,5,4,0.0073,0.0153,1.5698,0.0258,51,11,12.07,1.77,94.81,49.50,624.12,0.0084
DICIEMBRE,5,5,0.0043,0.0091,1.6719,0.0310,62,45,11.04,1.41,83.08,54.97,624.18,0.0081
DICIEMBRE,5,6,0.0037,0.0127,1.7305,0.0355,93,48,10.87,1.95,81.76,60.90,624.30,0.0084
DICIEMBRE,5,7,0.0008,0.0074,1.6344,0.0324,42,55,9.91,1.76,114.87,64.59,624.57,0.0091
DICIEMBRE,5,8,0.0018,0.0148,1.7861,0.0287,33,21,9.97,2.02,98.10,65.54,624.92,0.1284
DICIEMBRE,5,9,0.0050,0.0188,1.8206,0.0256,45,24,11.81,2.47,100.17,61.24,625.33,0.6194
DICIEMBRE,5,10,0.0114,0.0308,1.8735,0.0252,54,20,15.34,2.70,96.55,50.41,625.68,1.4204
DICIEMBRE,5,11,0.0225,0.0122,1.6741,0.0154,36,23,18.87,1.92,110.52,38.03,625.50,2.3304
DICIEMBRE,5,12,0.0350,0.0073,1.6502,0.0144,21,17,21.84,1.78,181.30,32.11,625.00,3.0323
DICIEMBRE,5,13,0.0428,0.0064,1.5646,0.0081,24,26,22.97,2.87,233.13,31.35,624.24,3.107
DICIEMBRE,5,14,0.0512,0.0059,1.4677,0.0058,19,21,24.41,3.16,270.51,29.37,623.37,3.0367
DICIEMBRE,5,15,0.0549,0.0057,1.4570,0.0073,17,16,25.36,3.09,252.65,25.71,622.77,2.1989
DICIEMBRE,5,16,0.0499,0.0056,1.4800,0.0081,27,10,25.66,3.34,240.80,23.79,622.45,1.6234
DICIEMBRE,5,17,0.0520,0.0055,1.4435,0.0067,45,9,25.06,3.36,269.59,25.00,622.39,0.7123
DICIEMBRE,5,18,0.0494,0.0054,1.4422,0.0085,43,11,24.13,2.50,283.21,26.71,622.60,0.192
DICIEMBRE,5,19,0.0292,0.0055,1.7096,0.0329,77,17,22.14,1.40,266.73,31.16,623.04,0.0111
DICIEMBRE,5,20,0.0070,0.0073,2.3809,0.0660,122,20,20.87,1.69,179.45,34.59,623.46,0.0075
DICIEMBRE,5,21,0.0103,0.0063,1.9987,0.0497,93,33,20.17,2.03,179.09,41.39,623.94,0.0078
DICIEMBRE,5,22,0.0269,0.0056,1.6901,0.0216,60,26,19.25,2.23,225.69,40.56,624.42,0.0084
DICIEMBRE,5,23,0.0253,0.0056,1.7103,0.0221,49,18,18.05,1.41,203.42,47.85,624.80,0.0075
DICIEMBRE,6,0,0.0245,0.0056,1.6101,0.0172,44,22,16.86,0.91,274.63,52.87,625.00,0.0077
DICIEMBRE,6,1,0.0046,0.0057,1.8330,0.0459,50,19,15.88,0.99,295.46,53.70,624.98,0.0086
DICIEMBRE,6,2,0.0013,0.0058,1.7677,0.0505,64,26,15.00,1.19,258.30,54.22,625.03,0.0086
DICIEMBRE,6,3,0.0092,0.0055,1.5951,0.0340,51,25,14.11,1.38,264.26,56.60,624.82,0.0082
DICIEMBRE,6,4,0.0092,0.0052,1.5983,0.0343,44,34,13.23,1.35,276.33,59.86,624.78,0.0095
DICIEMBRE,6,5,0.0088,0.0052,1.6022,0.0294,63,27,12.53,1.10,241.71,64.51,624.96,0.0099
DICIEMBRE,6,6,0.0148,0.0051,1.5579,0.0183,66,31,11.99,0.79,275.62,70.19,625.10,0.0068
DICIEMBRE,6,7,0.0027,0.0071,1.9753,0.0389,34,14,11.68,0.97,154.42,69.77,625.42,0.0078
DICIEMBRE,6,8,0.0017,0.0074,2.3308,0.0428,98,37,11.76,1.34,96.76,70.95,625.91,0.1198
DICIEMBRE,6,9,0.0042,0.0068,2.2443,0.0418,156,33,13.52,1.99,99.24,64.87,626.43,0.5883
DICIEMBRE,6,10,0.0150,0.0157,1.9859,0.0332,154,34,16.17,1.78,99.39,57.93,626.67,1.3419
DICIEMBRE,6,11,0.0344,0.0151,0.8674,0.0184,80,40,19.82,1.38,124.06,45.77,626.56,2.2663
DICIEMBRE,6,12,0.0465,0.0101,0.7835,0.0120,70,27,21.76,1.40,135.96,39.31,626.08,2.9464
DICIEMBRE,6,13,0.0541,0.0074,0.7017,0.0077,33,19,22.67,2.04,226.10,37.69,625.35,2.9962
DICIEMBRE,6,14,0.0591,0.0064,0.7695,0.0115,35,29,23.98,2.13,163.95,34.62,624.48,2.904
DICIEMBRE,6,15,0.0589,0.0060,0.7907,0.0122,33,31,24.87,2.19,160.11,31.32,623.88,2.287
DICIEMBRE,6,16,0.0604,0.0060,0.7281,0.0102,40,18,25.48,1.92,188.13,29.11,623.44,1.4581
DICIEMBRE,6,17,0.0635,0.0062,0.7236,0.0098,43,21,25.63,1.65,253.57,27.80,623.42,0.7211
DICIEMBRE,6,18,0.0587,0.0062,0.7365,0.0126,66,26,24.10,1.47,270.35,28.58,623.69,0.1795
DICIEMBRE,6,19,0.0262,0.0065,1.3805,0.0650,95,25,21.95,1.64,311.32,33.07,623.98,0.0117
DICIEMBRE,6,20,0.0005,0.0087,2.2286,0.1029,166,45,20.54,1.15,305.05,36.43,624.31,0.0084
DICIEMBRE,6,21,0.0008,0.0066,1.9292,0.0924,166,45,19.18,0.96,250.65,38.83,624.58,0.0086
DICIEMBRE,6,22,0.0014,0.0071,2.1626,0.0846,211,50,18.03,1.43,165.68,42.02,624.77,0.0079
DICIEMBRE,6,23,0.0085,0.0062,1.3123,0.0585,163,49,16.87,1.57,196.85,45.43,625.00,0.0079
DICIEMBRE,7,0,0.0168,0.0054,1.1193,0.0364,71,41,16.19,0.84,218.12,49.24,625.00,0.0085
DICIEMBRE,7,1,0.0021,0.0074,1.2198,0.0648,161,35,15.13,1.70,103.41,52.07,624.98,0.0075
DICIEMBRE,7,2,0.0097,0.0108,1.0130,0.0523,105,55,14.67,1.80,116.39,51.41,624.86,0.0083
DICIEMBRE,7,3,0.0123,0.0114,0.9771,0.0442,82,39,14.47,1.21,116.45,52.60,624.82,0.0084
DICIEMBRE,7,4,0.0097,0.0410,0.9683,0.0444,86,39,13.80,1.02,192.40,55.44,624.65,0.0083
DICIEMBRE,7,5,NA,0.0148,1.0266,0.0514,88,45,11.84,0.92,269.53,62.73,624.59,0.0081
DICIEMBRE,7,6,NA,0.0144,1.1917,0.0537,84,46,11.60,0.91,153.45,64.81,624.51,0.0075
DICIEMBRE,7,7,0.0006,0.0117,1.2457,0.0558,102,53,11.53,1.55,111.62,66.33,624.69,0.0088
DICIEMBRE,7,8,0.0014,0.0258,1.3995,0.0537,103,44,11.36,2.09,103.95,68.83,625.03,0.1119
DICIEMBRE,7,9,0.0030,0.0221,1.4660,0.0539,104,42,12.80,2.23,105.58,63.58,625.45,0.5549
DICIEMBRE,7,10,0.0119,0.0254,1.3230,0.0495,116,49,16.26,2.47,107.18,54.30,625.75,1.2917
DICIEMBRE,7,11,0.0294,0.0151,1.1682,0.0362,93,47,19.27,3.39,105.15,45.54,625.52,2.1706
DICIEMBRE,7,12,0.0446,0.0111,1.0335,0.0299,63,31,21.47,2.65,116.30,38.94,625.04,2.8109
DICIEMBRE,7,13,0.0573,0.0146,0.9052,0.0198,43,34,23.53,1.74,148.10,33.44,624.18,3.1313
DICIEMBRE,7,14,0.0667,0.0094,0.8370,0.0147,40,46,24.90,1.85,167.37,31.83,623.32,2.8866
DICIEMBRE,7,15,0.0750,0.0087,0.8280,0.0142,45,29,25.57,2.00,190.41,30.46,622.77,2.1317
DICIEMBRE,7,16,0.0750,0.0080,0.8670,0.0171,49,27,25.86,2.17,102.07,29.47,622.40,1.4554
DICIEMBRE,7,17,0.0639,0.0061,0.7518,0.0106,49,24,26.29,2.12,230.31,28.18,622.24,0.7232
DICIEMBRE,7,18,0.0565,0.0056,0.7612,0.0155,57,24,25.09,1.62,290.87,29.21,622.38,0.1802
DICIEMBRE,7,19,0.0327,0.0058,1.3476,0.0547,72,17,23.14,0.91,243.70,32.93,622.73,0.0114
DICIEMBRE,7,20,0.0025,0.0072,3.4473,0.0969,118,23,21.27,0.64,244.09,37.19,623.17,0.0081
DICIEMBRE,7,21,0.0019,0.0076,2.8491,0.0913,253,49,20.05,1.01,203.16,39.28,623.76,0.0078
DICIEMBRE,7,22,0.0038,0.0061,1.7766,0.0733,159,55,19.08,1.30,255.05,38.95,624.14,0.008
DICIEMBRE,7,23,0.0063,0.0054,1.3365,0.0542,86,34,17.63,1.17,247.07,42.71,624.48,0.0085
DICIEMBRE,8,0,0.0047,0.0054,1.2581,0.0498,76,27,16.09,1.44,271.24,47.96,624.64,0.0086
DICIEMBRE,8,1,0.0011,0.0066,1.2240,0.0586,92,32,13.92,1.28,261.88,54.17,624.68,0.0086
DICIEMBRE,8,2,0.0004,0.0075,1.0763,0.0571,90,39,13.67,0.95,230.80,53.63,624.68,0.0088
DICIEMBRE,8,3,0.0010,0.0064,1.0535,0.0532,79,28,13.42,1.01,248.65,54.29,624.60,0.0082
DICIEMBRE,8,4,0.0035,0.0060,1.0191,0.0480,73,41,12.87,0.87,139.93,55.58,624.58,0.0086
DICIEMBRE,8,5,0.0148,0.0060,1.0032,0.0449,73,41,12.14,1.33,105.14,59.93,624.65,0.0081
DICIEMBRE,8,6,0.0041,0.0242,0.9716,0.0411,73,47,11.77,1.75,96.36,61.23,624.98,0.0079
DICIEMBRE,8,7,0.0009,0.0345,1.1588,0.0444,101,35,10.86,1.91,96.54,64.70,625.34,0.0066
DICIEMBRE,8,8,0.0054,0.0117,1.4112,0.0464,122,36,10.89,1.96,95.00,64.47,625.80,0.1166
DICIEMBRE,8,9,0.0056,0.0130,1.4980,0.0442,107,42,13.32,2.44,99.53,55.76,626.30,0.615
DICIEMBRE,8,10,0.0132,0.0201,1.2886,0.0334,91,46,16.42,2.66,105.52,50.12,626.40,1.3477
DICIEMBRE,8,11,0.0237,0.0074,1.0539,0.0253,60,30,19.73,1.73,108.78,41.11,626.08,2.3078
DICIEMBRE,8,12,0.0364,0.0064,0.9081,0.0184,43,24,22.91,1.47,152.84,32.42,625.46,3.0068
DICIEMBRE,8,13,0.0529,0.0069,0.8121,0.0142,37,20,24.58,1.40,205.60,27.33,624.62,3.0911
DICIEMBRE,8,14,0.0561,0.0062,0.7582,0.0099,31,32,26.44,1.70,169.78,21.97,623.61,3.0202
DICIEMBRE,8,15,0.0534,0.0053,0.6757,0.0057,29,22,26.85,2.73,281.53,17.43,622.98,2.4169
DICIEMBRE,8,16,0.0524,0.0053,0.7020,0.0085,33,15,27.86,2.28,242.40,15.46,622.62,1.6028
DICIEMBRE,8,17,0.0563,0.0052,0.6676,0.0087,37,14,27.54,2.09,267.69,15.83,622.49,0.7617
DICIEMBRE,8,18,0.0486,0.0054,0.7428,0.0179,47,12,26.18,1.77,295.32,15.45,622.67,0.1874
DICIEMBRE,8,19,0.0153,0.0066,1.5751,0.0745,100,1,23.47,0.94,301.62,19.77,622.95,0.0105
DICIEMBRE,8,20,0.0046,0.0071,2.7401,0.0782,172,5,20.96,0.85,278.81,25.26,623.39,0.0075
DICIEMBRE,8,21,0.0033,0.0070,2.3465,0.0723,224,53,18.80,1.19,234.45,29.35,623.95,0.0081
DICIEMBRE,8,22,0.0027,0.0067,2.1266,0.0713,160,52,18.21,1.23,199.36,30.77,624.45,0.0082
DICIEMBRE,8,23,0.0060,0.0053,1.2828,0.0499,115,42,17.07,1.55,274.37,31.12,624.77,0.0082
DICIEMBRE,9,0,0.0083,0.0050,1.1459,0.0384,73,31,15.43,1.21,231.49,34.73,624.85,0.0084
DICIEMBRE,9,1,0.0026,0.0057,1.2473,0.0518,77,23,14.47,0.68,224.97,38.11,624.71,0.0071
DICIEMBRE,9,2,0.0023,0.0055,1.3596,0.0437,86,31,13.80,0.58,191.03,40.84,624.56,0.0069
DICIEMBRE,9,3,0.0019,0.0055,1.1833,0.0381,91,33,12.37,0.93,281.58,45.69,624.41,0.0081
DICIEMBRE,9,4,0.0008,0.0059,1.1760,0.0403,78,42,11.33,0.75,268.90,50.52,624.33,0.0077
DICIEMBRE,9,5,0.0002,0.0066,1.1438,0.0410,83,38,10.53,0.66,226.32,53.16,624.46,0.0079
DICIEMBRE,9,6,0.0012,0.0165,1.1928,0.0469,94,41,10.86,1.20,137.46,49.58,624.81,0.0081
DICIEMBRE,9,7,0.0014,0.0165,1.3714,0.0447,97,38,10.08,1.43,93.80,53.95,625.21,0.0076
DICIEMBRE,9,8,0.0016,0.0968,1.7243,0.0500,124,41,10.25,1.81,109.88,53.22,625.61,0.1093
DICIEMBRE,9,9,0.0066,0.1387,1.5667,0.0457,155,49,12.63,2.39,107.52,45.73,626.18,0.5724
DICIEMBRE,9,10,0.0123,0.0336,1.3946,0.0410,127,60,16.02,2.01,102.10,41.81,626.38,1.2706
DICIEMBRE,9,11,0.0306,0.0178,1.0811,0.0277,84,44,19.58,1.53,109.17,33.47,626.32,2.2534
DICIEMBRE,9,12,0.0429,0.0233,1.0210,0.0248,66,32,22.07,1.32,145.75,28.58,625.98,2.9169
DICIEMBRE,9,13,0.0474,0.0095,0.7978,0.0120,49,35,24.06,2.17,255.75,21.94,625.33,3.1757
DICIEMBRE,9,14,0.0559,0.0075,0.7407,0.0100,36,39,25.54,2.30,261.18,20.52,624.52,2.9343
DICIEMBRE,9,15,0.0630,0.0068,0.7405,0.0100,41,21,26.56,2.40,251.31,19.76,623.86,2.3231
DICIEMBRE,9,16,0.0618,0.0056,0.6904,0.0074,48,15,26.67,2.27,239.14,19.69,623.46,1.5159
DICIEMBRE,9,17,0.0560,0.0054,0.7119,0.0097,57,14,26.63,2.39,264.75,19.42,623.25,0.7488
DICIEMBRE,9,18,0.0485,0.0054,0.8187,0.0169,52,12,25.08,1.52,261.92,20.85,623.29,0.1846
DICIEMBRE,9,19,0.0107,0.0064,1.9725,0.0758,87,17,22.91,0.93,205.35,24.75,623.52,0.0107
DICIEMBRE,9,20,0.0033,0.0075,3.0425,0.0809,179,28,21.17,1.28,246.24,28.45,623.84,0.0084
DICIEMBRE,9,21,0.0034,0.0064,2.0638,0.0738,168,37,19.12,0.77,211.26,31.66,624.09,0.0071
DICIEMBRE,9,22,0.0020,0.0071,2.2064,0.0712,176,35,17.52,1.19,260.50,35.31,624.42,0.0083
DICIEMBRE,9,23,0.0052,0.0063,1.5443,0.0624,175,45,16.42,1.64,264.75,35.92,624.67,0.008
DICIEMBRE,10,0,0.0098,0.0054,1.1842,0.0466,94,40,15.81,1.58,254.52,35.24,624.84,0.0084
DICIEMBRE,10,1,0.0060,0.0053,1.0316,0.0508,74,25,14.68,1.44,247.91,37.12,624.79,0.0074
DICIEMBRE,10,2,0.0100,0.0054,1.0196,0.0430,71,23,13.62,0.94,231.00,39.32,624.67,0.0074
DICIEMBRE,10,3,0.0058,0.0054,1.0646,0.0468,66,36,13.00,0.83,208.43,41.97,624.62,0.0086
