DATOS HORARIOS 2021_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
MAYO,11,1,0.0353,0.0054,0.719,0.0127,15,15,19.45,1.54,186.67,66.11,623.41,0.01
MAYO,11,2,0.0327,0.0119,0.672,0.016,22,15,19.17,1.51,133.22,66.55,623.04,0.01
MAYO,11,3,0.0338,0.0069,0.654,0.0143,22,14,18.72,1.84,116.14,68.23,622.96,0.01
MAYO,11,4,0.0336,0.0057,0.664,0.0194,17,25,18.39,1.58,86.09,69.87,622.78,0.01
MAYO,11,5,0.0384,0.0054,0.709,0.0209,23,18,17.92,1.37,89.31,73.01,622.60,0.01
MAYO,11,6,0.0087,0.0055,0.775,0.0246,26,12,16.89,1.02,249.85,75.36,622.88,0.01
MAYO,11,7,0.0056,0.0055,0.996,0.0297,32,13,17.24,0.81,280.61,74.62,623.11,0.09
MAYO,11,8,0.0175,0.0058,1.096,0.0283,46,32,18.6,1.92,112.94,69.91,623.42,0.52
MAYO,11,9,0.0291,0.0056,0.931,0.0162,35,24,20.76,2.33,87.09,62.03,623.60,1.50
MAYO,11,10,0.0367,0.0071,0.906,0.0165,30,24,22.36,2.71,108.25,58.73,623.70,2.61
MAYO,11,11,0.0502,0.0088,0.855,0.0157,41,33,24.09,2.14,120.39,52.27,623.65,3.39
MAYO,11,12,0.0684,0.0075,0.791,0.0115,32,37,26.3,2.07,194.99,43.72,623.35,4.12
MAYO,11,13,0.0764,0.0066,0.766,0.0084,23,36,27.51,2.41,220.38,37.21,622.66,5.12
MAYO,11,14,0.0855,0.007,0.765,0.0087,34,34,28.94,2.56,232.84,32.88,621.86,3.93
MAYO,11,15,0.0692,0.0064,0.877,0.012,65,34,25.39,3.92,213.33,45.34,621.72,0.54
MAYO,11,16,0.0459,0.0055,0.838,0.0116,47,29,22.78,4.57,215.41,51.09,621.66,0.58
MAYO,11,17,0.0527,0.0055,0.804,0.0104,18,16,22.6,3.79,240.42,59.45,621.72,0.95
MAYO,11,18,0.0573,0.0054,0.802,0.0114,20,16,23.59,2.51,247.29,53.08,621.14,0.58
MAYO,11,19,0.0499,0.0052,0.879,0.0164,39,21,23.45,2.2,223.79,53.41,621.37,0.17
MAYO,11,20,0.0453,0.0052,0.855,0.0152,50,19,23.01,1.07,250.78,54.02,621.97,0.01
MAYO,11,21,0.0366,0.0054,0.94,0.0201,50,17,22.72,1.82,81.13,54.98,622.91,0.01
MAYO,11,22,0.0122,0.006,0.945,0.0312,50,20,22.2,2.18,82.37,55.10,623.64,0.01
MAYO,11,23,0.0199,0.0053,0.779,0.0226,58,27,21.72,2.28,90.88,53.63,623.97,0.01
MAYO,12,0,0.0247,0.0054,0.738,0.0187,38,15,21.03,3.09,91.36,59.87,624.14,0.01
MAYO,12,1,0.0365,0.0052,0.677,0.0103,38,24,20.23,2.72,72.35,63.82,624.18,0.01
MAYO,12,2,0.0392,0.005,0.661,0.0094,18,22,20.2,2.32,87.91,61.94,623.80,0.01
MAYO,12,3,0.0394,0.0048,0.671,0.0089,19,15,19.92,1.4,147.03,63.80,623.84,0.01
MAYO,12,4,0.0339,0.005,0.669,0.0104,24,9,18.65,1.6,192.67,76.23,623.90,0.01
MAYO,12,5,0.0306,0.0055,0.737,0.0131,18,12,18.55,1.15,125.32,76.40,623.88,0.01
MAYO,12,6,0.0137,0.0076,0.888,0.0268,23,16,18.46,1.38,152.35,74.81,624.06,0.01
MAYO,12,7,0.0062,0.0069,1.091,0.0305,36,19,17.99,1.36,185.68,75.02,624.39,0.09
MAYO,12,8,0.0105,0.0061,1.13,0.0275,43,19,19.12,1.13,142.73,70.63,624.74,0.55
MAYO,12,9,0.0303,0.0066,0.88,0.0176,27,21,21.31,1.62,75.6,61.01,624.72,1.52
MAYO,12,10,0.0458,0.0128,0.85,0.0144,21,27,24.21,1.34,172.21,50.80,624.59,2.73
MAYO,12,11,0.0579,0.0115,0.785,0.0113,40,36,25.05,2.81,268.72,50.02,624.35,3.94
MAYO,12,12,0.0618,0.0062,0.736,0.0067,31,38,27.04,2.79,262.49,43.25,623.93,5.04
MAYO,12,13,0.0644,0.0058,0.729,0.0068,20,33,27.99,3.12,270.18,38.70,623.46,5.60
MAYO,12,14,0.0661,0.0055,0.708,0.0063,20,39,29.76,2.77,259.38,31.74,622.81,5.56
MAYO,12,15,0.0667,0.0053,0.694,0.0059,21,25,30.51,3.1,269.52,28.20,621.98,4.17
MAYO,12,16,0.0691,0.0052,0.735,0.007,29,24,29.92,3.39,286.7,29.33,621.61,1.79
MAYO,12,17,0.0473,0.0072,0.808,0.0102,52,23,27.28,5.34,77.54,35.39,621.96,0.87
MAYO,12,18,0.0398,0.0109,0.832,0.0116,40,12,25.27,4.75,53.68,40.83,622.11,0.32
MAYO,12,19,0.0377,0.009,0.906,0.0133,39,14,24.34,4.75,71.67,45.10,622.67,0.08
MAYO,12,20,0.0307,0.009,0.787,0.0099,74,22,21.23,6.32,66.46,65.12,624.11,0.01
MAYO,12,21,0.0315,0.0076,0.722,0.0074,29,11,19.47,5.75,56.96,65.89,625.10,0.01
MAYO,12,22,0.0307,0.0116,0.736,0.0078,23,10,17.4,4.73,70.76,76.12,625.48,0.01
MAYO,12,23,0.0315,0.0056,0.666,0.0063,7,11,17.06,3.56,77.12,76.03,626.34,0.01
MAYO,13,0,0.0307,0.0059,0.641,0.0067,8,11,16.79,2.7,68.32,77.68,626.93,0.01
MAYO,13,1,0.0278,0.0121,0.635,0.0077,14,8,16.07,3.86,62.85,82.59,626.55,0.01
MAYO,13,2,0.0316,0.0275,0.61,0.0072,12,10,15.66,3.77,68.7,80.40,626.48,0.01
MAYO,13,3,0.0343,0.0153,0.609,0.0054,11,10,15.77,3.19,65.55,75.97,626.44,0.01
MAYO,13,4,0.035,0.008,0.617,0.0052,4,7,15.62,3.18,65.03,74.48,626.28,0.01
MAYO,13,5,0.027,0.0069,0.663,0.0093,6,8,15.43,1.77,150.29,77.37,626.11,0.01
MAYO,13,6,0.0172,0.0137,0.725,0.017,10,9,15.11,2.33,109.15,80.08,625.89,0.01
MAYO,13,7,0.0175,0.0074,0.867,0.0148,16,10,15.16,2.62,79.4,81.23,626.20,0.08
MAYO,13,8,0.0173,0.009,1.022,0.0173,18,6,16.12,2.13,56.93,75.38,626.50,0.35
MAYO,13,9,0.0259,0.0071,0.882,0.0124,8,6,18.17,3.9,74.67,66.65,626.33,1.67
MAYO,13,10,0.034,0.0055,0.802,0.009,10,22,19.64,5.18,71.24,62.03,626.44,2.96
MAYO,13,11,0.0361,0.0053,0.81,0.0095,12,9,21.17,5.51,73.82,58.79,626.28,3.74
MAYO,13,12,0.0387,0.0056,0.824,0.0109,11,9,22.4,4.51,63.34,54.12,626.04,3.46
MAYO,13,13,0.0441,0.0056,0.8,0.0099,12,9,23.83,4.5,69.45,49.53,625.69,4.59
MAYO,13,14,0.0441,0.0051,0.84,0.0106,13,9,25.18,4.82,79.37,44.55,625.15,4.78
MAYO,13,15,0.0429,0.0051,0.785,0.0092,11,10,25.16,4.97,68.01,43.63,624.68,2.85
MAYO,13,16,0.0429,0.0052,0.816,0.0096,20,11,25.9,4.87,68.79,39.89,624.22,2.69
MAYO,13,17,0.0438,0.0052,0.795,0.009,21,12,26.15,4.76,70.9,38.21,623.74,2.02
MAYO,13,18,0.0426,0.0056,0.755,0.0089,13,10,26.06,5.02,67.49,36.36,623.58,1.00
MAYO,13,19,0.0358,0.0109,0.77,0.0108,28,9,24.5,5.31,55.48,43.89,623.72,0.31
MAYO,13,20,0.0276,0.0152,0.738,0.0124,29,10,22.44,4.87,47.64,51.04,624.11,0.02
MAYO,13,21,0.0257,0.0107,0.729,0.0096,28,7,20.96,5.05,69.79,55.45,624.75,0.01
MAYO,13,22,0.0247,0.0054,0.697,0.0078,23,10,19.21,5.75,72.74,62.57,625.34,0.01
MAYO,13,23,0.0233,0.0053,0.65,0.0076,15,8,18.2,4.72,74.14,66.55,625.92,0.01
MAYO,14,0,0.0241,0.0051,0.61,0.0065,10,2,17.55,4.41,76.79,68.77,626.22,0.01
MAYO,14,1,0.0251,0.0051,0.612,0.0058,5,2,17.21,4.17,68.49,69.63,626.17,0.01
MAYO,14,2,0.0238,0.0062,0.612,0.0063,6,5,16.74,3.93,71.74,71.43,625.97,0.01
MAYO,14,3,0.0238,0.0061,0.61,0.0061,3,7,16.6,3.53,79.55,71.59,625.75,0.01
MAYO,14,4,0.0229,0.0105,0.623,0.007,7,8,16.64,3.88,73.05,71.45,625.60,0.01
MAYO,14,5,0.0231,0.0142,0.647,0.0076,7,10,16.82,3.47,77.05,70.30,625.56,0.01
MAYO,14,6,0.0168,0.0058,0.724,0.0108,9,12,16,2.65,92.57,75.38,625.56,0.01
MAYO,14,7,0.0089,0.0059,0.975,0.0164,11,14,16.1,2.46,95.38,75.96,625.77,0.11
MAYO,14,8,0.0092,0.006,1.023,0.0168,22,11,17.66,2.64,99.86,69.53,626.09,0.61
MAYO,14,9,0.0218,0.0051,0.874,0.0098,13,10,19.89,4.02,81.18,59.80,626.29,1.61
MAYO,14,10,0.0262,0.0053,0.849,0.0093,16,10,21.35,4.45,84.97,54.32,626.39,2.92
MAYO,14,11,0.0289,0.0055,0.886,0.0115,19,13,22.84,4.11,89.03,50.00,626.31,4.13
MAYO,14,12,0.0347,0.0063,0.933,0.0116,13,12,24.25,3.38,99.69,43.97,626.07,4.58
MAYO,14,13,0.0413,0.0077,0.863,0.0103,15,9,25.28,2.89,99.93,39.07,625.60,4.46
MAYO,14,14,0.0477,0.0076,0.85,0.0098,12,10,26.78,3.1,96.13,35.27,624.88,4.60
MAYO,14,15,0.0528,0.0102,0.73,0.0075,9,20,27.85,1.87,149.31,30.90,624.09,3.65
MAYO,14,16,0.0613,0.0131,0.715,0.008,12,19,28.64,1.8,222.65,30.37,623.45,2.51
MAYO,14,17,0.0583,0.0111,0.781,0.0104,24,21,28.83,1.96,121.59,29.53,622.89,1.64
MAYO,14,18,0.0502,0.0061,0.748,0.008,19,17,28.56,1.98,103.14,28.23,622.57,0.80
MAYO,14,19,0.0434,0.0092,0.813,0.0114,63,11,26.74,4.04,52.83,34.29,622.72,0.14
MAYO,14,20,0.0298,0.0133,0.852,0.0125,75,16,25.23,4.42,70.22,39.46,623.29,0.02
MAYO,14,21,0.0237,0.0247,0.746,0.0121,36,13,23.73,5.31,47.92,43.92,623.87,0.01
MAYO,14,22,0.0214,0.0216,0.732,0.011,30,17,22.39,4,67.57,47.94,624.38,0.01
MAYO,14,23,0.0216,0.0057,0.688,0.0078,21,13,20.96,4.02,75.96,53.87,624.74,0.01
MAYO,15,0,0.0228,0.0053,0.63,0.0076,14,9,20.24,4.09,78.15,55.14,624.87,0.01
MAYO,15,1,0.0198,0.0053,0.618,0.0068,21,17,19.45,3.49,79.07,59.97,624.78,0.01
MAYO,15,2,0.0192,0.0051,0.61,0.0069,10,2,18.79,3.5,75.59,62.37,624.62,0.01
MAYO,15,3,0.028,0.0051,0.613,0.0082,11,15,18.05,2.34,89.31,65.23,624.56,0.01
MAYO,15,4,0.0222,0.0054,0.617,0.0107,15,1,17.62,2.49,92.71,67.88,624.77,0.01
MAYO,15,5,0.0175,0.0058,0.63,0.0095,11,2,17.47,2.21,92.75,68.15,624.62,0.01
MAYO,15,6,0.0137,0.0053,0.722,0.0124,12,19,17.31,2.67,87.32,68.81,624.63,0.01
MAYO,15,7,0.0101,0.0061,0.901,0.0151,23,10,16.84,2.47,98.32,71.61,624.93,0.11
MAYO,15,8,0.0159,0.0069,0.924,0.0135,27,7,18.18,3.24,90.57,65.89,625.22,0.63
MAYO,15,9,0.0185,0.0057,1.001,0.011,26,9,19.42,3.92,93.19,61.91,625.23,1.39
MAYO,15,10,0.0229,0.0058,0.86,0.0097,17,21,21.08,2.58,94.9,56.12,625.32,2.22
MAYO,15,11,0.0351,0.0062,0.769,0.0089,13,13,23.67,1.54,145.49,46.19,625.09,3.89
MAYO,15,12,0.0497,0.0065,0.761,0.0092,19,14,25.54,2.11,246.52,41.00,624.63,4.89
MAYO,15,13,0.0623,0.0073,0.75,0.0091,31,24,27.14,2.7,250.96,37.06,623.99,5.19
MAYO,15,14,0.0657,0.0069,0.76,0.0085,24,32,28.55,2.79,255.63,32.89,623.28,5.05
MAYO,15,15,0.0681,0.006,0.671,0.0068,12,25,29.63,3.04,249.13,29.49,622.44,4.17
MAYO,15,16,0.0693,0.0059,0.696,0.007,29,13,29.78,3.62,262.83,28.74,621.73,2.89
MAYO,15,17,0.0649,0.0056,0.679,0.0061,22,13,29.31,3.86,261.89,27.48,621.07,1.55
MAYO,15,18,0.0615,0.0053,0.672,0.0067,27,11,28.28,4.11,269.29,28.90,620.93,0.45
MAYO,15,19,0.054,0.0051,0.733,0.01,36,11,26.55,3.24,264.76,35.15,621.32,0.07
MAYO,15,20,0.0528,0.0052,0.741,0.0089,46,18,23.95,4.93,212.48,43.29,622.08,0.01
MAYO,15,21,0.046,0.0057,0.798,0.014,53,12,21.19,3.59,196.49,63.34,622.53,0.01
MAYO,15,22,0.0393,0.0057,0.766,0.0131,29,20,21.45,3.82,205.45,58.10,622.62,0.01
MAYO,15,23,0.0345,0.0052,0.775,0.0125,20,14,20.77,1.86,148.93,60.43,623.16,0.01
MAYO,16,0,0.0378,0.0055,0.709,0.011,31,14,20.95,2.37,143.54,57.70,624.15,0.01
MAYO,16,1,0.0471,0.0051,0.641,0.0066,26,23,17.85,5.37,96.65,70.02,624.47,0.01
MAYO,16,2,0.0505,0.0049,0.618,0.0056,23,12,16.07,5.81,88.93,75.84,624.69,0.01
MAYO,16,3,0.0463,0.0049,0.616,0.0055,11,8,15.59,5.62,85.23,83.00,624.69,0.01
MAYO,16,4,0.0452,0.0049,0.613,0.0058,10,1,15.78,4.57,85.85,81.33,624.60,0.01
MAYO,16,5,0.0403,0.005,0.633,0.0069,9,3,15.58,4.12,88.13,83.04,624.31,0.01
MAYO,16,6,0.0365,0.005,0.66,0.0089,13,12,15.22,2.73,100.81,84.90,624.43,0.01
MAYO,16,7,0.0319,0.0052,0.753,0.0124,14,14,15.46,2.95,98.16,83.13,624.83,0.10
MAYO,16,8,0.0321,0.0054,0.789,0.0131,14,13,16.77,3.19,93.56,76.17,625.13,0.62
MAYO,16,9,0.0367,0.006,0.837,0.013,9,11,18.87,2.6,95.41,68.58,625.21,1.59
MAYO,16,10,0.0428,0.0057,0.819,0.0109,13,24,21.68,2.12,169.53,60.17,625.24,2.95
MAYO,16,11,0.0461,0.0053,0.725,0.0071,16,14,23.48,3.39,254.69,48.63,625.02,4.33
MAYO,16,12,0.0454,0.0052,0.641,0.0052,16,17,24.95,3.61,271.03,35.66,624.66,5.41
MAYO,16,13,0.058,0.0051,0.671,0.0062,8,17,25.97,3.38,264.13,34.38,624.07,5.83
MAYO,16,14,0.0634,0.005,0.649,0.0065,9,23,27.78,3.21,266.16,29.46,623.38,5.53
MAYO,16,15,0.0648,0.005,0.631,0.0064,4,25,28.82,3.61,243.58,23.35,622.55,5.00
MAYO,16,16,0.0624,0.0051,0.604,0.0051,14,25,29.78,4.19,263.09,20.59,621.89,3.74
MAYO,16,17,0.0627,0.0052,0.597,0.0052,23,19,30.31,3.34,250.92,18.76,621.44,2.42
MAYO,16,18,0.0626,0.0051,0.574,0.0044,25,13,29.99,3.52,252.26,17.45,621.32,1.13
MAYO,16,19,0.0608,0.0051,0.591,0.0059,17,11,29.42,2.89,245.81,17.69,621.43,0.32
MAYO,16,20,0.0466,0.0051,0.762,0.015,29,8,27.79,1.85,214.87,20.98,621.73,0.02
MAYO,16,21,0.0359,0.0051,0.904,0.0221,47,8,26.2,1.59,256.7,24.21,622.04,0.01
MAYO,16,22,0.0405,0.0051,0.742,0.0171,34,11,25.18,2.93,227.53,22.99,622.49,0.01
MAYO,16,23,0.0361,0.0058,0.715,0.0182,36,16,23.77,2.75,178.07,24.68,622.76,0.01
MAYO,17,0,0.035,0.0052,0.687,0.0126,45,17,22.02,2.24,176.43,45.13,623.10,0.01
MAYO,17,1,0.0173,0.0054,0.712,0.0226,39,19,20.39,1.01,240.42,39.78,623.14,0.01
MAYO,17,2,0.0091,0.0055,0.733,0.0257,47,20,19.77,1,263.63,46.31,623.13,0.01
MAYO,17,3,0.0173,0.0053,0.704,0.022,38,26,19.83,0.97,182.59,43.88,623.04,0.01
MAYO,17,4,0.0141,0.005,0.675,0.0232,34,18,18.94,1.3,275.18,47.64,623.17,0.01
MAYO,17,5,0.0157,0.0051,0.703,0.0212,33,22,18.24,1.1,213.69,52.98,623.36,0.01
MAYO,17,6,0.0209,0.0053,0.696,0.0158,32,24,18.12,1.04,269.96,55.80,623.71,0.01
MAYO,17,7,0.0065,0.0075,1.078,0.0302,53,20,17.81,0.91,155.5,59.46,623.94,0.11
MAYO,17,8,0.0133,0.0069,1.002,0.0258,60,31,20.02,1.09,280.79,51.94,624.30,0.60
MAYO,17,9,0.03,0.0062,0.795,0.0156,43,33,21.74,2.05,261.45,50.77,624.48,1.53
MAYO,17,10,0.0477,0.0061,0.696,0.0089,41,29,24.13,2.43,271.97,44.19,624.45,2.79
MAYO,17,11,0.0579,0.0059,0.679,0.0072,66,38,25.82,2.8,263.55,38.82,624.18,4.06
MAYO,17,12,0.0627,0.0057,0.692,0.0069,33,26,27.09,3.23,262.11,33.79,623.74,4.44
MAYO,17,13,0.0646,0.0056,0.68,0.0074,34,25,28.42,3.23,235.69,28.38,623.19,5.50
MAYO,17,14,0.0653,0.0054,0.643,0.0064,20,33,29.84,3.83,261.45,21.62,622.51,5.36
MAYO,17,15,0.0671,0.0054,0.624,0.0063,26,31,30.41,3.79,240.34,18.62,621.71,4.76
MAYO,17,16,0.07,0.0051,0.6,0.0057,28,12,30.81,4.34,247.89,18.98,620.95,3.45
MAYO,17,17,0.0693,0.0051,0.602,0.0057,22,12,30.88,4.43,245.94,17.39,620.43,2.24
MAYO,17,18,0.0671,0.0052,0.632,0.0065,29,18,30.77,4.37,241.93,16.77,620.15,1.06
MAYO,17,19,0.0596,0.0052,0.666,0.0082,49,13,29.99,4.65,225.28,16.68,620.13,0.30
MAYO,17,20,0.0531,0.0055,0.711,0.0112,41,32,28.13,3.97,223.65,20.63,620.39,0.02
MAYO,17,21,0.0498,0.0054,0.711,0.0115,49,21,26.7,3.26,212.86,22.08,620.88,0.01
MAYO,17,22,0.0403,0.0055,0.783,0.0141,52,22,25.09,2.27,175.71,27.91,621.54,0.01
MAYO,17,23,0.0348,0.0054,0.744,0.013,65,26,23.42,1.21,146.33,36.53,622.36,0.01
MAYO,18,0,0.0302,0.0053,0.68,0.0141,42,31,22.7,1.58,198.35,41.88,622.59,0.01
MAYO,18,1,0.0379,0.0053,0.586,0.0074,41,24,22.33,3.08,229.81,40.03,622.53,0.01
MAYO,18,2,0.0387,0.0053,0.564,0.0059,34,22,21.83,2.86,228.36,40.80,622.43,0.01
MAYO,18,3,0.0363,0.0053,0.57,0.0062,33,19,21.25,2.31,220.86,41.40,622.34,0.01
MAYO,18,4,0.0357,0.0053,0.571,0.0072,34,15,20.7,2.31,196.72,44.13,622.42,0.01
MAYO,18,5,0.0353,0.0052,0.584,0.0074,36,14,20.31,2.47,203.45,47.29,622.52,0.01
MAYO,18,6,0.0256,0.0052,0.646,0.0128,35,21,19.06,2.2,222.71,52.67,622.74,0.01
MAYO,18,7,0.013,0.0052,0.783,0.0219,48,28,18.3,1.88,253.53,56.20,623.20,0.11
MAYO,18,8,0.018,0.0053,0.784,0.0176,49,22,19.9,1.56,280.45,52.46,623.44,0.61
MAYO,18,9,0.0339,0.0055,0.682,0.0099,36,30,22.52,1.69,251.3,44.33,623.62,1.48
MAYO,18,10,0.0468,0.0055,0.649,0.0074,27,37,24.35,2.47,255.29,36.92,623.57,2.76
MAYO,18,11,0.0525,0.0056,0.648,0.0072,32,39,26.37,2.58,235.4,30.45,623.27,4.09
MAYO,18,12,0.0517,0.0055,0.638,0.0078,24,32,28.24,2.52,168.87,22.72,622.83,5.16
MAYO,18,13,0.0541,0.0055,0.588,0.0066,36,15,29.45,2.69,197.55,17.18,622.19,5.61
MAYO,18,14,0.0614,0.0053,0.556,0.0052,22,13,30.4,2.65,241.49,15.29,621.42,5.39
MAYO,18,15,0.0615,0.0053,0.509,0.0048,7,9,31.44,3.24,268.66,11.50,620.55,4.85
MAYO,18,16,0.0615,0.0053,0.544,0.0054,18,8,31.54,4.13,244.53,10.59,619.83,3.34
MAYO,18,17,0.0638,0.0053,0.582,0.0066,19,7,31.52,3.16,203.03,11.05,619.33,1.86
MAYO,18,18,0.0628,0.0051,0.523,0.0056,25,7,31.66,4.23,255.21,8.55,619.12,1.08
MAYO,18,19,0.0596,0.0052,0.593,0.0085,36,7,30.67,4.12,234.84,8.47,619.22,0.29
MAYO,18,20,0.0494,0.0053,0.678,0.0134,48,16,28.59,3.19,233.18,10.42,619.59,0.02
MAYO,18,21,0.0432,0.0055,0.659,0.0135,50,18,26.57,2.96,228.6,10.72,620.01,0.01
MAYO,18,22,0.043,0.0059,0.642,0.0122,51,18,25.02,3.32,237.32,16.49,620.44,0.01
MAYO,18,23,0.0351,0.0058,0.648,0.0093,62,22,23.35,2.99,234.21,31.24,620.95,0.01
MAYO,19,0,0.0319,0.0056,0.617,0.0098,52,31,22.13,2.09,241.77,35.39,621.21,0.01
MAYO,19,1,0.0356,0.0057,0.578,0.008,45,28,21.65,1.88,241.18,37.42,621.24,0.01
MAYO,19,2,0.0458,0.0059,0.596,0.0091,44,28,20.71,1.54,281.64,40.05,621.05,0.01
MAYO,19,3,0.0489,0.0059,0.575,0.0072,37,28,20.57,2.05,240.76,42.80,620.95,0.01
MAYO,19,4,0.0369,0.0059,0.572,0.0077,40,23,20.08,2.74,226.93,46.80,620.91,0.01
MAYO,19,5,0.0365,0.0058,0.604,0.0069,42,19,19.47,2.84,240.12,54.54,621.26,0.01
MAYO,19,6,0.0258,0.0058,0.649,0.0107,34,23,18.77,2.32,215.09,58.51,621.57,0.01
MAYO,19,7,0.0196,0.0059,0.782,0.0175,50,29,18.56,2.16,191.45,60.86,621.72,0.11
MAYO,19,8,0.0224,0.0061,0.814,0.0163,52,29,20.04,1.61,187.98,54.02,622.00,0.62
MAYO,19,9,0.0383,0.0062,0.669,0.0087,45,33,21.87,2.53,233.55,47.31,622.17,1.53
MAYO,19,10,0.0467,0.0062,0.638,0.0072,33,31,23.85,3.69,239.08,35.10,622.17,2.95
MAYO,19,11,0.0491,0.0058,0.582,0.0063,24,23,25.51,3.8,235.93,25.98,622.07,4.33
MAYO,19,12,0.0501,0.0055,0.511,0.005,18,20,27.05,4.15,255.26,17.58,621.71,5.44
MAYO,19,13,0.0514,0.0055,0.538,0.0053,24,10,28.1,5.05,251.72,13.62,621.22,5.79
MAYO,19,14,0.0582,0.0055,0.531,0.0053,27,11,29.07,4.99,273.12,12.82,620.49,5.22
MAYO,19,15,0.0554,0.0055,0.503,0.005,26,12,29.99,5.97,260.89,10.44,619.81,4.72
MAYO,19,16,0.0544,0.0054,0.492,0.0048,31,13,30.34,6.11,247.05,9.20,619.13,3.49
MAYO,19,17,0.0497,0.0054,0.477,0.0048,30,12,30.6,6.47,230.46,7.28,618.87,2.31
MAYO,19,18,0.0484,0.0054,0.491,0.0052,38,9,29.51,6.17,229.86,8.99,618.96,0.99
MAYO,19,19,0.0461,0.0056,0.512,0.0063,43,7,28.19,6.07,227.22,12.09,619.29,0.26
MAYO,19,20,0.0401,0.0057,0.541,0.0074,51,7,26.29,5.02,229.37,15.74,619.78,0.02
MAYO,19,21,0.0372,0.0061,0.629,0.0087,50,10,24.54,4.97,227.45,19.03,620.21,0.01
MAYO,19,22,0.0361,0.0058,0.567,0.0075,45,24,23.36,4.7,225.12,19.05,620.60,0.01
MAYO,19,23,0.0326,0.0063,0.523,0.01,35,18,22.06,3.13,188.72,20.94,621.17,0.01
MAYO,20,0,0.0332,0.0063,0.519,0.01,40,14,20.86,1.51,270.82,23.58,621.69,0.01
MAYO,20,1,0.0328,0.0059,0.542,0.0127,34,13,19.92,1.2,254.75,26.14,621.70,0.01
MAYO,20,2,0.0172,0.0064,0.567,0.0234,40,13,19.08,1.06,227.23,27.57,621.42,0.01
MAYO,20,3,0.0135,0.0071,0.575,0.0277,42,21,18.06,0.91,203.47,29.00,621.29,0.01
MAYO,20,4,0.0174,0.0088,0.541,0.0213,33,17,17.8,1.48,122.9,30.59,621.40,0.01
MAYO,20,5,0.0331,0.0087,0.638,0.0272,49,17,16.74,1.48,145.16,32.78,621.50,0.01
MAYO,20,6,0.0093,0.0084,0.78,0.033,69,34,16.55,1.55,105.64,35.60,621.75,0.01
MAYO,20,7,0.0528,0.0112,1.102,0.0364,93,33,15.86,1.36,101.38,40.27,622.17,0.11
MAYO,20,8,0.0223,0.008,1.007,0.0282,119,73,17.93,1.34,122.64,43.39,622.57,0.57
MAYO,20,9,0.0271,0.0068,0.695,0.0176,49,43,21.19,1.31,211.32,31.67,622.88,1.38
MAYO,20,10,0.0459,0.0061,0.586,0.0094,40,30,23.24,1.62,186.91,23.89,623.09,2.69
MAYO,20,11,0.0593,0.006,0.563,0.0073,32,23,24.36,2.33,254.84,20.64,623.12,3.91
MAYO,20,12,0.0655,0.0059,0.556,0.0073,27,19,26.06,2.45,230.47,16.53,622.95,4.87
MAYO,20,13,0.0688,0.0058,0.547,0.0065,24,21,27.72,2.04,226.76,12.72,622.39,5.38
MAYO,20,14,0.0685,0.0063,0.607,0.0086,28,28,28.38,2.54,159.96,10.79,621.89,5.01
MAYO,20,15,0.076,0.0068,0.525,0.0066,27,17,29.49,2.4,226.17,10.37,621.33,4.39
MAYO,20,16,0.0782,0.0065,0.563,0.008,21,17,29.77,2.36,150.87,10.32,620.72,3.26
MAYO,20,17,0.0816,0.0072,0.55,0.0072,34,13,30.08,2.6,235.46,10.17,620.27,1.95
MAYO,20,18,0.0822,0.0061,0.536,0.007,43,24,30.09,1.99,227.15,9.91,620.23,0.96
MAYO,20,19,0.0782,0.0073,0.679,0.0136,49,20,28.95,2.23,161.86,10.58,620.29,0.28
MAYO,20,20,0.0605,0.007,0.882,0.024,54,19,27.69,2.05,158.58,11.94,620.57,0.02
MAYO,20,21,0.043,0.0069,1.094,0.0351,113,19,26.49,1.65,167.03,13.10,620.91,0.01
MAYO,20,22,0.0441,0.0067,0.869,0.0266,67,23,24.9,2.33,101.16,17.70,621.33,0.01
MAYO,20,23,0.0378,0.0111,0.557,0.0101,91,23,23.12,4.26,76.95,34.76,622.26,0.01
MAYO,21,0,0.036,0.0061,0.526,0.0094,51,13,22.03,4.21,83.2,37.73,622.81,0.01
MAYO,21,1,0.0396,0.0093,0.496,0.0081,42,9,21.25,3.81,73.45,38.59,623.11,0.01
MAYO,21,2,0.039,0.0259,0.482,0.01,31,9,20.5,3.55,70.28,41.09,622.93,0.01
MAYO,21,3,0.0426,0.011,0.495,0.0066,32,11,19.64,3.97,79.52,46.95,622.75,0.01
MAYO,21,4,0.0386,0.0059,0.509,0.0073,28,16,18.44,3.65,82.3,52.10,622.65,0.01
MAYO,21,5,0.0366,0.0056,0.544,0.0084,30,13,17.7,2.86,81.47,56.84,622.92,0.01
MAYO,21,6,0.0283,0.0055,0.613,0.0137,33,15,16.92,1.29,90.66,60.27,623.34,0.01
MAYO,21,7,0.017,0.0057,0.795,0.023,45,18,16.79,1.86,80.58,60.81,623.81,0.11
MAYO,21,8,0.0198,0.006,0.924,0.0221,56,22,18.15,2.33,84.16,57.60,624.37,0.58
