DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
OCT,4,23,29.55,13.38,0.366,5.81,32,17
OCT,5,0,26.35,13.23,0.355,5.02,32,17
OCT,5,1,23.37,12.47,0.333,4.11,32,17
OCT,5,2,20.61,11.40,0.296,3.96,32,16
OCT,5,3,19.28,10.74,0.247,3.89,31,16
OCT,5,4,20.23,10.33,0.194,3.15,31,15
OCT,5,5,19.34,10.16,0.172,4.34,31,16
OCT,5,6,17.56,9.78,0.175,6.31,30,15
OCT,5,7,15.26,9.54,0.209,8.11,30,14
OCT,5,8,13.07,9.40,0.269,9.07,30,14
OCT,5,9,12.06,8.59,0.320,8.40,31,15
OCT,5,10,12.79,8.13,0.361,4.61,31,15
OCT,5,11,14.49,7.81,0.400,4.03,31,14
OCT,5,12,14.97,7.79,0.407,2.97,31,14
OCT,5,13,18.48,8.20,0.417,NA,30,15
OCT,5,14,23.75,8.17,0.406,1.33,30,15
OCT,5,15,29.53,7.96,0.359,0.30,29,15
OCT,5,16,35.28,7.49,0.295,0.30,28,15
OCT,5,17,39.10,7.48,0.252,1.03,28,14
OCT,5,18,40.86,7.70,0.222,4.28,27,14
OCT,5,19,39.62,8.28,0.210,9.94,27,14
OCT,5,20,38.24,10.14,0.237,11.96,27,13
OCT,5,21,35.47,11.18,0.245,7.58,27,14
OCT,5,22,31.56,10.66,0.256,6.79,27,14
OCT,5,23,27.54,11.12,0.269,7.05,27,14
OCT,6,0,23.55,11.44,0.273,5.32,27,14
OCT,6,1,19.82,12.09,0.265,6.68,27,14
OCT,6,2,16.90,12.02,0.253,3.27,28,15
OCT,6,3,15.73,11.79,0.227,2.49,28,15
OCT,6,4,14.80,11.21,0.198,3.63,28,15
OCT,6,5,13.18,10.77,0.180,4.50,27,14
OCT,6,6,11.24,10.95,0.175,8.11,27,14
OCT,6,7,9.47,11.24,0.211,9.54,27,14
OCT,6,8,8.27,11.36,0.265,8.60,25,14
OCT,6,9,8.60,11.60,0.309,6.95,25,14
OCT,6,10,10.12,11.78,0.349,4.25,24,14
OCT,6,11,12.83,12.03,0.373,2.83,24,14
OCT,6,12,16.64,11.81,0.400,2.78,24,14
OCT,6,13,21.18,11.23,0.413,2.13,24,14
OCT,6,14,26.64,11.16,0.414,2.40,25,14
OCT,6,15,32.19,11.29,0.374,1.71,25,14
OCT,6,16,37.36,11.22,0.316,0.30,26,14
OCT,6,17,41.87,11.05,0.271,0.30,26,14
OCT,6,18,44.17,10.75,0.237,0.30,25,14
OCT,6,19,43.29,10.85,0.245,8.38,25,14
OCT,6,20,42.07,10.79,0.234,5.52,26,14
OCT,6,21,40.23,10.53,0.234,4.68,26,15
OCT,6,22,37.93,10.41,0.232,2.80,26,14
OCT,6,23,35.75,9.66,0.231,0.54,26,14
OCT,7,0,32.97,9.33,0.229,1.08,25,14
OCT,7,1,29.55,8.73,0.228,0.43,25,14
OCT,7,2,26.33,8.62,0.226,1.29,25,13
OCT,7,3,25.20,8.43,0.198,2.48,25,14
OCT,7,4,23.84,8.46,0.183,3.76,25,14
OCT,7,5,22.51,8.55,0.177,4.50,25,14
OCT,7,6,19.36,8.46,0.231,13.73,26,14
OCT,7,7,16.01,8.18,0.318,14.52,27,14
OCT,7,8,13.05,7.96,0.409,11.63,28,14
OCT,7,9,11.97,7.60,0.462,5.76,28,14
OCT,7,10,12.85,7.36,0.489,3.36,28,14
OCT,7,11,13.90,7.11,0.522,4.29,29,14
OCT,7,12,15.69,7.13,0.559,5.04,29,14
OCT,7,13,17.61,7.20,0.594,6.03,30,14
OCT,7,14,21.79,7.16,0.555,4.48,31,15
OCT,7,15,26.08,7.04,0.479,3.46,31,15
OCT,7,16,29.92,7.20,0.411,4.38,32,14
OCT,7,17,31.97,7.39,0.384,4.67,32,15
OCT,7,18,32.08,7.85,0.379,6.00,33,15
OCT,7,19,31.40,7.22,0.371,6.01,34,15
OCT,7,20,29.73,5.99,0.349,5.97,33,14
OCT,7,21,28.12,5.56,0.316,5.29,32,14
OCT,7,22,26.51,6.18,0.293,3.36,32,13
OCT,7,23,25.13,6.72,0.277,2.36,32,13
OCT,8,0,23.83,6.70,0.254,2.42,32,13
OCT,8,1,23.05,6.64,0.224,0.88,32,13
OCT,8,2,22.89,6.49,0.198,0.30,31,13
OCT,8,3,22.50,6.46,0.169,0.93,31,13
OCT,8,4,21.65,6.40,0.147,3.34,30,13
OCT,8,5,20.51,6.29,0.136,3.30,30,12
OCT,8,6,17.85,6.25,0.174,9.63,29,12
OCT,8,7,14.94,6.25,0.233,8.69,29,12
OCT,8,8,13.19,6.29,0.295,5.84,27,12
OCT,8,9,12.60,6.34,0.352,4.56,27,11
OCT,8,10,13.23,6.43,0.381,1.22,27,11
OCT,8,11,15.12,6.52,0.405,1.51,27,11
OCT,8,12,18.00,6.57,0.434,1.39,27,11
OCT,8,13,21.02,6.60,0.476,2.48,27,11
OCT,8,14,25.40,6.63,0.461,1.73,26,11
OCT,8,15,29.97,6.77,0.425,1.38,26,11
OCT,8,16,33.50,6.76,0.393,2.16,26,11
OCT,8,17,35.62,6.52,0.360,2.04,25,10
OCT,8,18,35.77,6.03,0.356,2.74,25,10
OCT,8,19,34.36,5.91,0.380,5.96,25,10
OCT,8,20,32.23,5.30,0.388,5.96,25,10
OCT,8,21,30.05,4.37,0.372,4.56,26,10
OCT,8,22,27.41,3.59,0.363,4.68,25,10
OCT,8,23,24.42,3.08,0.347,3.58,25,9
OCT,9,0,22.02,3.03,0.319,1.42,25,9
OCT,9,1,19.75,3.00,0.295,0.30,25,9
OCT,9,2,17.32,2.93,0.269,2.55,25,9
OCT,9,3,15.82,2.87,0.222,3.72,25,9
OCT,9,4,15.48,2.74,0.186,1.30,25,10
OCT,9,5,15.49,2.89,0.160,1.55,25,10
OCT,9,6,14.78,2.97,0.195,7.20,25,9
OCT,9,7,13.75,2.96,0.254,8.81,26,9
OCT,9,8,13.09,2.96,0.322,6.32,26,9
OCT,9,9,13.52,2.93,0.368,4.13,25,9
OCT,9,10,15.84,2.85,0.401,2.03,26,9
OCT,9,11,19.10,2.77,0.423,2.00,26,9
OCT,9,12,22.45,2.70,0.453,2.82,26,9
OCT,9,13,26.08,2.61,0.480,2.33,26,9
OCT,9,14,31.50,2.53,0.448,1.81,26,9
OCT,9,15,37.67,2.32,0.398,2.32,26,9
OCT,9,16,43.25,2.13,0.341,1.65,26,8
OCT,9,17,46.86,2.25,0.313,2.27,25,8
OCT,9,18,48.79,2.42,0.296,3.30,25,9
OCT,9,19,47.82,2.51,0.309,11.54,25,9
OCT,9,20,44.73,2.57,0.322,14.98,25,9
OCT,9,21,40.12,2.66,0.350,17.48,26,9
OCT,9,22,36.08,2.83,0.352,6.91,27,9
OCT,9,23,31.28,3.01,0.357,6.70,27,9
OCT,10,0,26.37,3.01,0.349,4.87,27,9
OCT,10,1,22.06,3.03,0.336,4.79,28,9
OCT,10,2,19.00,3.06,0.319,0.53,33,9
OCT,10,3,17.54,3.14,0.283,2.48,33,9
OCT,10,4,15.91,3.32,0.242,10.03,33,9
OCT,10,5,14.73,3.38,0.193,12.76,34,9
OCT,10,6,12.50,3.44,0.206,11.72,35,10
OCT,10,7,10.58,3.60,0.268,13.56,35,10
OCT,10,8,8.65,3.74,0.350,10.65,36,11
OCT,10,9,8.07,3.89,0.404,6.35,36,11
OCT,10,10,8.14,4.03,0.432,2.75,36,11
OCT,10,11,9.71,4.10,0.456,2.37,36,11
OCT,10,12,13.66,4.18,0.478,2.70,35,12
OCT,10,13,19.10,4.26,0.494,3.53,35,12
OCT,10,14,23.93,4.37,0.466,2.44,35,12
OCT,10,15,28.70,4.40,0.388,1.37,35,12
OCT,10,16,33.69,4.53,0.302,0.52,35,12
OCT,10,17,37.48,4.55,0.243,0.90,35,12
OCT,10,18,39.02,4.50,0.240,5.35,35,12
OCT,10,19,37.62,4.42,0.263,8.42,35,11
OCT,10,20,34.91,4.51,0.277,6.15,35,12
OCT,10,21,31.66,4.53,0.284,4.32,34,12
OCT,10,22,28.86,4.49,0.291,3.73,33,11
OCT,10,23,26.21,4.58,0.295,2.75,33,11
OCT,11,0,23.36,4.63,0.295,1.44,33,11
OCT,11,1,20.46,4.55,0.296,0.30,33,11
OCT,11,2,18.11,4.47,0.272,0.30,28,12
OCT,11,3,17.39,4.37,0.229,0.30,28,12
OCT,11,4,17.26,4.20,0.198,1.85,28,11
OCT,11,5,17.23,3.96,0.174,1.01,27,12
OCT,11,6,15.71,3.80,0.176,6.37,27,11
OCT,11,7,13.58,3.62,0.211,8.53,26,11
OCT,11,8,11.44,3.45,0.264,5.98,25,11
OCT,11,9,12.01,3.25,0.279,1.14,24,11
OCT,11,10,13.34,3.15,0.299,3.17,24,11
OCT,11,11,16.93,3.13,0.308,1.04,24,11
OCT,11,12,21.26,3.15,0.329,1.23,24,11
OCT,11,13,25.62,3.38,0.346,1.86,24,12
OCT,11,14,30.86,3.41,0.351,2.69,24,12
OCT,11,15,36.37,3.45,0.324,2.16,25,12
OCT,11,16,42.10,3.48,0.288,2.16,27,12
OCT,11,17,43.77,3.87,0.283,2.42,28,13
OCT,11,18,44.32,4.08,0.265,2.78,29,13
OCT,11,19,41.94,4.76,0.269,6.38,29,13
OCT,11,20,38.99,5.48,0.250,4.10,29,13
OCT,11,21,35.14,5.60,0.235,4.61,30,13
OCT,11,22,31.57,5.85,0.216,3.85,30,13
OCT,11,23,28.76,6.00,0.202,1.27,31,13
OCT,12,0,25.49,5.96,0.187,0.37,31,13
OCT,12,1,23.51,5.96,0.176,0.30,31,13
OCT,12,2,21.01,6.04,0.176,4.66,32,13
OCT,12,3,20.27,6.16,0.158,2.57,32,13
OCT,12,4,18.85,6.24,0.151,3.48,32,13
OCT,12,5,16.89,6.36,0.148,7.48,32,13
OCT,12,6,15.08,6.45,0.159,7.99,32,14
OCT,12,7,12.38,6.49,0.205,9.56,33,14
OCT,12,8,10.03,6.53,0.274,9.49,33,14
OCT,12,9,9.21,6.68,0.335,7.77,34,14
OCT,12,10,10.55,6.67,0.371,3.68,35,14
OCT,12,11,12.10,6.62,0.407,4.25,35,14
OCT,12,12,14.72,6.54,0.444,5.16,36,14
OCT,12,13,18.95,6.22,0.473,4.51,37,14
OCT,12,14,23.49,6.08,0.495,4.64,37,14
OCT,12,15,29.04,5.97,0.473,3.93,37,14
OCT,12,16,34.76,5.84,0.422,3.67,36,14
OCT,12,17,38.48,5.25,0.387,3.25,35,14
OCT,12,18,40.28,4.89,0.371,3.47,34,14
OCT,12,19,39.78,4.27,0.355,3.50,33,13
OCT,12,20,37.76,3.41,0.335,2.74,33,13
OCT,12,21,34.50,3.70,0.320,5.05,33,13
OCT,12,22,31.32,4.09,0.292,3.19,32,13
OCT,12,23,27.11,3.78,0.283,4.50,32,14
OCT,13,0,22.95,3.80,0.270,2.12,31,14
OCT,13,1,19.68,3.79,0.246,0.30,31,13
OCT,13,2,17.09,4.00,0.223,0.90,30,13
OCT,13,3,15.86,4.20,0.204,0.67,30,13
OCT,13,4,15.32,4.17,0.186,0.30,29,13
OCT,13,5,14.92,4.17,0.167,0.30,29,13
OCT,13,6,13.73,4.27,0.164,2.16,28,12
OCT,13,7,12.40,4.37,0.166,5.91,27,12
OCT,13,8,10.93,4.38,0.188,4.33,27,11
OCT,13,9,10.53,4.30,0.223,1.20,25,11
OCT,13,10,11.07,4.35,0.262,1.36,25,10
OCT,13,11,13.07,4.47,0.286,0.99,24,10
OCT,13,12,16.86,4.61,0.303,0.77,23,10
OCT,13,13,22.27,4.71,0.320,1.12,23,10
OCT,13,14,28.45,4.84,0.331,0.93,22,10
OCT,13,15,35.68,4.85,0.322,0.99,21,10
OCT,13,16,42.67,4.91,0.303,1.32,21,10
OCT,13,17,47.92,5.00,0.273,0.30,21,10
OCT,13,18,52.37,5.05,0.248,0.90,21,11
OCT,13,19,53.23,5.10,0.269,9.44,21,11
OCT,13,20,49.82,5.22,0.328,18.38,22,11
OCT,13,21,45.47,4.84,0.347,10.89,23,12
OCT,13,22,42.03,4.16,0.345,1.82,24,11
OCT,13,23,38.40,4.12,0.339,0.44,24,11
OCT,14,0,34.46,4.20,0.336,1.37,25,11
OCT,14,1,30.08,4.36,0.337,2.56,25,11
OCT,14,2,24.51,4.23,0.325,3.45,26,12
OCT,14,3,21.16,4.07,0.281,2.31,26,12
OCT,14,4,20.06,4.06,0.206,2.80,26,12
OCT,14,5,18.51,4.06,0.176,4.74,26,12
OCT,14,6,15.39,3.96,0.194,5.78,27,12
OCT,14,7,11.79,3.80,0.243,6.59,27,12
OCT,14,8,8.55,3.78,0.306,5.95,28,12
OCT,14,9,7.64,3.78,0.344,3.09,29,12
OCT,14,10,8.98,3.80,0.372,2.25,29,12
OCT,14,11,11.27,3.70,0.400,2.43,30,12
OCT,14,12,14.90,3.62,0.423,1.56,30,12
OCT,14,13,19.44,3.60,0.460,3.61,29,12
OCT,14,14,25.01,3.44,0.445,2.79,30,12
OCT,14,15,30.84,3.38,0.405,2.15,30,12
OCT,14,16,36.09,3.29,0.350,2.55,29,11
OCT,14,17,39.85,3.34,0.325,2.68,29,11
OCT,14,18,41.53,3.38,0.311,2.36,29,11
OCT,14,19,40.57,3.33,0.319,6.67,29,10
OCT,14,20,38.59,3.28,0.322,4.43,28,10
OCT,14,21,35.75,3.64,0.291,3.28,27,9
OCT,14,22,31.65,3.79,0.291,6.06,26,9
OCT,14,23,27.37,3.97,0.288,5.71,26,9
OCT,15,0,22.76,4.08,0.285,8.32,26,9
OCT,15,1,18.03,3.98,0.276,7.99,26,9
OCT,15,2,14.55,3.96,0.272,8.39,26,9
OCT,15,3,14.38,3.93,0.240,0.40,26,9
OCT,15,4,13.08,3.91,0.221,4.34,26,9
OCT,15,5,12.87,3.77,0.222,4.60,27,9
OCT,15,6,12.30,3.67,0.261,7.09,27,9
OCT,15,7,10.75,3.68,0.340,8.27,27,10
OCT,15,8,10.12,3.66,0.424,7.68,27,10
OCT,15,9,11.40,3.69,0.462,4.32,27,10
OCT,15,10,13.36,3.68,0.489,2.44,27,10
OCT,15,11,14.56,3.67,0.521,2.23,27,10
OCT,15,12,17.63,3.70,0.543,1.64,27,10
OCT,15,13,20.48,3.89,0.552,1.80,27,10
OCT,15,14,24.54,4.03,0.519,2.85,26,10
OCT,15,15,30.70,4.17,0.432,0.62,26,10
OCT,15,16,36.61,4.27,0.341,1.25,26,10
OCT,15,17,40.84,4.13,0.290,0.30,26,10
OCT,15,18,43.33,4.22,0.275,4.40,26,10
OCT,15,19,42.09,4.31,0.385,19.76,26,10
OCT,15,20,39.21,4.49,0.432,15.59,28,10
OCT,15,21,36.42,4.86,0.422,3.89,29,11
OCT,15,22,32.76,6.35,0.401,6.70,29,11
OCT,15,23,28.65,6.25,0.404,2.13,30,11
OCT,16,0,24.75,6.08,0.400,1.61,30,11
OCT,16,1,20.55,6.08,0.402,2.42,29,10
OCT,16,2,17.29,6.08,0.379,3.07,29,10
OCT,16,3,16.83,6.06,0.231,3.05,29,10
OCT,16,4,16.41,6.16,0.157,6.53,29,10
OCT,16,5,14.73,6.29,0.156,8.56,29,10
OCT,16,6,13.58,6.43,0.197,8.91,29,10
OCT,16,7,11.53,6.52,0.266,11.24,29,10
OCT,16,8,9.52,6.75,0.362,10.18,30,10
OCT,16,9,8.28,6.82,0.414,6.78,30,10
OCT,16,10,7.80,6.89,0.452,4.13,30,10
OCT,16,11,7.87,6.95,0.487,4.16,30,10
OCT,16,12,9.73,6.90,0.518,4.96,32,10
OCT,16,13,12.84,6.71,0.553,6.05,33,10
OCT,16,14,16.52,6.68,0.542,5.73,35,10
OCT,16,15,20.65,6.65,0.493,4.54,37,10
OCT,16,16,23.77,6.63,0.417,4.63,38,11
OCT,16,17,25.15,6.63,0.384,3.20,39,11
OCT,16,18,25.16,6.78,0.371,5.17,40,11
OCT,16,19,24.10,6.92,0.364,6.64,40,11
OCT,16,20,22.00,7.05,0.349,6.52,38,11
OCT,16,21,19.66,6.50,0.315,3.65,38,11
OCT,16,22,16.65,5.28,0.285,5.78,36,11
OCT,16,23,14.23,5.35,0.257,1.82,36,11
OCT,17,0,12.74,5.27,0.234,0.34,35,11
OCT,17,1,12.11,5.31,0.215,0.80,35,11
OCT,17,2,12.04,5.39,0.191,0.84,34,11
OCT,17,3,12.53,5.43,0.163,0.31,34,11
OCT,17,4,13.11,5.41,0.144,0.76,34,10
OCT,17,5,12.95,5.37,0.136,1.65,34,10
OCT,17,6,12.25,5.36,0.163,5.61,33,10
OCT,17,7,10.53,5.38,0.228,9.40,32,10
OCT,17,8,10.08,5.18,0.300,8.63,31,10
OCT,17,9,10.71,5.06,0.344,6.42,30,10
OCT,17,10,12.37,5.04,0.377,4.18,29,9
OCT,17,11,14.39,5.11,0.401,3.72,28,9
OCT,17,12,16.65,5.11,0.435,4.94,27,9
OCT,17,13,19.16,5.25,0.464,4.74,25,8
OCT,17,14,23.07,5.32,0.458,3.89,24,8
OCT,17,15,27.79,5.37,0.412,3.78,22,8
OCT,17,16,31.55,5.47,0.361,3.94,21,7
OCT,17,17,33.88,5.65,0.354,5.67,20,7
OCT,17,18,34.61,5.50,0.369,7.94,19,7
OCT,17,19,33.59,5.30,0.414,10.82,19,7
OCT,17,20,32.36,5.04,0.418,6.99,19,7
OCT,17,21,31.12,4.80,0.405,3.30,19,7
OCT,17,22,29.09,4.32,0.392,2.56,18,7
OCT,17,23,26.75,4.07,0.380,1.91,18,7
OCT,18,0,24.74,4.13,0.361,1.28,18,7
OCT,18,1,23.08,4.06,0.321,0.30,18,7
OCT,18,2,21.21,3.86,0.275,0.32,18,7
OCT,18,3,20.66,3.69,0.205,0.30,18,7
OCT,18,4,19.92,3.60,0.167,1.51,18,7
OCT,18,5,18.54,3.52,0.153,3.56,18,7
OCT,18,6,16.46,3.39,0.180,6.44,18,7
OCT,18,7,14.09,3.25,0.270,8.03,18,7
OCT,18,8,11.16,3.24,0.363,7.02,17,7
OCT,18,9,9.83,3.24,0.406,3.47,17,6
OCT,18,10,10.32,3.20,0.428,2.33,17,6
OCT,18,11,11.79,3.16,0.433,1.20,16,7
OCT,18,12,13.76,3.36,0.441,0.93,16,7
OCT,18,13,16.75,3.24,0.442,0.30,15,7
OCT,18,14,20.70,3.15,0.409,0.30,15,7
OCT,18,15,24.48,3.07,0.332,1.76,16,7
OCT,18,16,28.42,2.94,0.247,1.21,16,7
OCT,18,17,30.70,2.84,0.219,1.48,15,6
OCT,18,18,31.20,2.78,0.210,2.61,15,6
OCT,18,19,30.07,2.66,0.228,3.01,15,6
OCT,18,20,27.56,2.60,0.248,7.56,14,6
OCT,18,21,24.68,2.65,0.272,5.01,14,6
OCT,18,22,21.65,2.80,0.288,3.65,14,6
OCT,18,23,19.29,2.96,0.281,2.76,14,6
OCT,19,0,17.10,3.05,0.277,1.05,14,6
OCT,19,1,15.24,3.20,0.263,0.30,14,6
OCT,19,2,13.98,3.29,0.250,0.61,14,6
OCT,19,3,13.61,3.43,0.228,0.30,14,6
OCT,19,4,14.06,3.51,0.199,0.45,14,6
OCT,19,5,13.66,3.57,0.171,3.25,14,6
OCT,19,6,12.94,3.61,0.169,4.96,14,6
OCT,19,7,11.53,3.73,0.204,6.91,14,6
OCT,19,8,9.78,3.84,0.277,7.61,15,6
OCT,19,9,8.76,3.99,0.303,4.40,16,7
OCT,19,10,8.92,4.11,0.322,2.48,16,7
OCT,19,11,10.28,4.24,0.341,1.33,16,7
OCT,19,12,12.85,4.14,0.364,1.94,16,7
OCT,19,13,16.93,4.13,0.385,1.45,16,7
OCT,19,14,20.92,4.18,0.382,1.41,16,7
OCT,19,15,25.10,4.24,0.345,0.67,16,7
OCT,19,16,28.68,4.36,0.286,1.13,16,7
OCT,19,17,31.38,4.36,0.281,1.78,16,7
OCT,19,18,32.63,4.30,0.291,3.35,16,7
OCT,19,19,31.33,4.29,0.300,3.60,16,7
OCT,19,20,29.86,4.19,0.296,2.03,17,7
OCT,19,21,28.10,4.03,0.282,0.84,17,7
OCT,19,22,26.01,3.85,0.286,3.24,17,7
OCT,19,23,24.19,3.85,0.288,1.76,17,7
OCT,20,0,22.16,3.82,0.282,3.14,18,7
OCT,20,1,20.13,3.74,0.271,0.73,18,7
OCT,20,2,18.60,3.75,0.241,0.61,18,7
OCT,20,3,18.39,3.81,0.215,0.32,18,7
OCT,20,4,17.16,3.71,0.196,2.32,18,7
OCT,20,5,14.35,3.72,0.188,7.91,18,7
OCT,20,6,12.38,3.70,0.174,7.24,19,7
OCT,20,7,10.79,3.58,0.180,4.99,19,7
OCT,20,8,9.99,3.42,0.215,5.96,18,8
OCT,20,9,10.28,3.32,0.261,5.09,18,7
OCT,20,10,11.43,3.32,0.307,4.74,19,7
OCT,20,11,12.82,3.35,0.341,1.63,19,7
OCT,20,12,13.79,3.25,0.371,1.01,19,7
OCT,20,13,15.59,3.27,0.398,0.55,19,7
OCT,20,14,17.26,3.24,0.426,1.36,19,6
OCT,20,15,18.97,3.10,0.421,0.45,19,6
OCT,20,16,20.74,2.88,0.384,0.92,19,7
OCT,20,17,20.92,3.07,0.354,3.50,19,7
OCT,20,18,20.29,3.16,0.326,3.67,18,7
OCT,20,19,18.79,3.21,0.316,4.20,17,7
OCT,20,20,17.25,3.31,0.327,6.20,16,7
OCT,20,21,15.90,3.57,0.340,6.99,16,7
OCT,20,22,14.69,3.97,0.337,6.14,16,7
OCT,20,23,12.76,4.15,0.341,6.73,15,7
OCT,21,0,11.02,4.34,0.348,5.88,15,7
OCT,21,1,9.29,4.60,0.343,6.97,14,7
OCT,21,2,7.15,5.06,0.339,6.79,15,7
OCT,21,3,5.45,5.27,0.324,5.75,15,7
OCT,21,4,4.48,5.70,0.294,5.35,15,7
OCT,21,5,3.70,6.08,0.269,5.25,15,7
OCT,21,6,2.83,6.62,0.280,5.36,15,7
OCT,21,7,2.29,7.05,0.404,7.21,15,7
OCT,21,8,1.51,7.57,0.599,8.86,16,7
OCT,21,9,2.14,7.81,0.701,15.17,17,7
OCT,21,10,4.18,7.89,0.719,6.53,17,7
OCT,21,11,7.11,7.77,0.724,3.37,17,7
OCT,21,12,10.71,7.76,0.729,2.76,17,7
OCT,21,13,14.63,7.81,0.723,2.07,16,7
