DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUN,12,20,48.85,12.75,0.334,7.83,41,15
JUN,12,21,45.09,12.93,0.307,5.63,40,15
JUN,12,22,41.72,12.72,0.274,1.44,45,15
JUN,12,23,37.96,12.02,0.243,1.15,51,15
JUN,13,0,33.11,13.05,0.208,6.31,51,15
JUN,13,1,28.29,13.87,0.188,3.81,52,15
JUN,13,2,24.42,14.53,0.187,2.00,52,16
JUN,13,3,21.46,14.59,0.182,1.68,52,16
JUN,13,4,20.30,14.63,0.168,0.34,52,16
JUN,13,5,18.48,14.89,0.150,3.93,52,17
JUN,13,6,15.32,14.52,0.166,9.55,52,17
JUN,13,7,11.76,14.40,0.193,11.96,52,18
JUN,13,8,9.65,14.66,0.244,14.17,52,18
JUN,13,9,9.02,15.21,0.287,9.33,51,19
JUN,13,10,9.56,15.49,0.318,4.91,52,19
JUN,13,11,10.62,15.77,0.352,5.94,51,19
JUN,13,12,12.03,15.70,0.387,4.61,49,19
JUN,13,13,13.13,15.13,0.429,7.26,44,19
JUN,13,14,15.32,14.96,0.439,6.94,44,19
JUN,13,15,18.38,14.87,0.425,4.54,43,18
JUN,13,16,21.82,14.80,0.396,3.33,43,18
JUN,13,17,24.13,14.98,0.389,3.20,42,18
JUN,13,18,25.09,15.73,0.401,5.10,42,18
JUN,13,19,25.18,16.37,0.393,8.24,42,18
JUN,13,20,24.56,16.96,0.384,8.84,42,17
JUN,13,21,24.10,16.88,0.367,9.11,41,17
JUN,13,22,23.28,15.84,0.344,6.82,40,18
JUN,13,23,21.55,14.94,0.327,7.38,38,18
JUN,14,0,19.82,13.29,0.308,4.81,38,18
JUN,14,1,17.79,12.21,0.275,3.92,37,17
JUN,14,2,15.77,11.44,0.233,3.35,37,17
JUN,14,3,14.01,11.58,0.212,6.49,37,16
JUN,14,4,13.10,11.81,0.192,5.64,37,16
JUN,14,5,13.46,11.77,0.175,5.43,36,16
JUN,14,6,13.08,11.80,0.193,12.12,36,16
JUN,14,7,12.47,11.84,0.254,17.47,35,15
JUN,14,8,12.34,12.07,0.299,14.06,36,15
JUN,14,9,14.13,11.82,0.320,5.88,35,15
JUN,14,10,16.14,11.65,0.355,6.66,34,14
JUN,14,11,19.20,11.31,0.384,6.12,34,14
JUN,14,12,22.26,11.12,0.420,7.74,33,14
JUN,14,13,25.05,10.82,0.456,7.25,32,14
JUN,14,14,29.34,10.34,0.464,5.31,32,14
JUN,14,15,34.42,9.94,0.423,3.77,32,14
JUN,14,16,38.95,9.25,0.390,1.93,32,14
JUN,14,17,42.24,8.31,0.372,0.30,32,13
JUN,14,18,45.05,7.62,0.354,1.47,32,13
JUN,14,19,45.13,7.66,0.364,9.55,33,13
JUN,14,20,44.11,7.48,0.358,9.15,33,13
JUN,14,21,42.28,7.79,0.334,8.92,33,14
JUN,14,22,39.75,7.95,0.311,8.21,28,14
JUN,14,23,36.48,7.92,0.297,9.42,25,14
JUN,15,0,34.02,8.02,0.288,NA,24,13
JUN,15,1,32.83,8.04,0.281,3.72,24,13
JUN,15,2,30.67,8.08,0.263,3.29,24,13
JUN,15,3,26.59,7.61,0.218,20.50,25,13
JUN,15,4,25.59,7.40,0.184,12.34,25,13
JUN,15,5,24.26,7.24,0.160,11.84,25,13
JUN,15,6,24.06,7.43,0.155,30.46,25,13
JUN,15,7,21.16,7.30,0.182,25.90,26,13
JUN,15,8,19.21,6.63,0.220,17.01,26,13
JUN,15,9,16.78,6.25,0.249,10.30,27,13
JUN,15,10,17.74,6.27,0.280,7.44,27,12
JUN,15,11,26.51,7.56,0.340,8.99,27,13
JUN,15,12,36.02,8.30,0.380,6.07,28,13
JUN,15,13,45.87,8.35,0.399,3.09,29,14
JUN,15,14,49.92,8.27,0.400,1.85,29,14
JUN,15,15,59.45,8.25,0.368,0.30,29,14
JUN,15,16,67.37,8.52,0.341,1.00,29,14
JUN,15,17,74.36,8.87,0.340,5.82,29,15
JUN,15,18,79.33,9.15,0.336,8.48,30,15
JUN,15,19,81.33,8.72,0.296,6.84,30,15
JUN,15,20,76.71,8.51,0.316,22.20,30,16
JUN,15,21,70.32,8.39,0.323,13.46,31,16
JUN,15,22,64.33,8.37,0.334,14.61,31,16
JUN,15,23,60.31,8.41,0.334,7.84,32,16
JUN,16,0,55.36,8.35,0.328,9.80,32,16
JUN,16,1,49.01,8.37,0.315,13.43,32,17
JUN,16,2,43.40,8.32,0.291,9.38,33,17
JUN,16,3,38.07,8.18,0.271,4.39,34,17
JUN,16,4,35.76,8.01,0.214,5.39,34,18
JUN,16,5,34.65,7.71,0.200,11.89,34,18
JUN,16,6,31.01,7.48,0.200,23.65,34,18
JUN,16,7,25.50,7.46,0.235,21.18,34,18
JUN,16,8,20.58,7.76,0.281,32.21,35,18
JUN,16,9,17.93,7.77,0.313,17.99,36,19
JUN,16,10,18.26,7.51,0.325,3.72,37,19
JUN,16,11,19.56,6.24,0.350,3.89,36,19
JUN,16,12,22.16,5.44,0.368,1.99,36,19
JUN,16,13,25.95,5.13,0.372,2.33,36,19
JUN,16,14,33.47,5.12,0.377,3.29,36,19
JUN,16,15,40.80,4.93,0.339,0.30,37,19
JUN,16,16,47.64,4.85,0.301,0.64,37,19
JUN,16,17,52.53,4.54,0.263,0.45,39,19
JUN,16,18,53.30,4.16,0.256,0.95,38,19
JUN,16,19,51.60,3.94,0.241,4.96,38,18
JUN,16,20,48.56,3.78,0.227,1.14,38,18
JUN,16,21,45.04,2.84,0.217,2.96,37,17
JUN,16,22,40.54,2.69,0.194,4.82,37,17
JUN,16,23,35.57,2.70,0.192,6.85,37,17
JUN,17,0,31.02,2.72,0.175,5.74,37,17
JUN,17,1,27.44,2.71,0.167,2.72,37,17
JUN,17,2,25.00,2.73,0.160,1.70,36,16
JUN,17,3,23.22,2.78,0.149,3.69,35,16
JUN,17,4,21.70,2.90,0.143,3.72,35,16
JUN,17,5,19.63,2.96,0.143,7.47,35,16
JUN,17,6,18.01,2.91,0.148,11.33,34,16
JUN,17,7,17.02,2.89,0.176,16.83,34,16
JUN,17,8,17.57,2.54,0.202,10.62,33,16
JUN,17,9,19.84,2.48,0.212,4.21,31,15
JUN,17,10,23.08,2.55,0.220,2.55,30,15
JUN,17,11,28.54,2.58,0.229,0.30,30,15
JUN,17,12,34.62,2.56,0.243,1.10,32,15
JUN,17,13,42.00,2.56,0.251,0.72,32,15
JUN,17,14,49.48,2.36,0.249,0.30,32,15
JUN,17,15,57.51,2.40,0.234,1.10,32,14
JUN,17,16,64.52,2.53,0.227,2.36,31,15
JUN,17,17,70.25,2.81,0.230,0.73,30,15
JUN,17,18,73.51,2.91,0.230,0.30,31,15
JUN,17,19,72.82,2.88,0.245,2.45,33,15
JUN,17,20,72.04,2.84,0.247,0.30,34,16
JUN,17,21,68.92,2.85,0.252,4.64,34,16
JUN,17,22,64.02,2.83,0.256,6.70,34,16
JUN,17,23,59.18,2.82,0.241,1.53,33,16
JUN,18,0,53.90,2.81,0.220,0.30,32,16
JUN,18,1,47.55,2.86,0.206,3.56,32,16
JUN,18,2,40.44,2.91,0.204,14.55,32,17
JUN,18,3,35.30,2.88,0.190,15.17,33,17
JUN,18,4,28.91,2.89,0.190,20.26,33,17
JUN,18,5,23.90,2.89,0.197,24.17,33,17
JUN,18,6,19.94,2.89,0.212,23.37,34,18
JUN,18,7,15.40,2.91,0.327,26.69,34,18
JUN,18,8,10.82,2.98,0.438,30.36,35,18
JUN,18,9,6.64,3.17,0.517,27.09,37,19
JUN,18,10,6.02,3.19,0.556,11.15,38,19
JUN,18,11,7.11,3.28,0.588,13.31,39,20
JUN,18,12,11.25,4.21,0.619,12.59,39,20
JUN,18,13,17.24,4.57,0.635,8.20,39,21
JUN,18,14,23.58,4.63,0.639,6.68,39,22
JUN,18,15,29.99,4.61,0.550,6.27,40,23
JUN,18,16,37.58,4.99,0.471,6.30,40,23
JUN,18,17,45.48,5.47,0.438,8.07,41,25
JUN,18,18,50.06,5.58,0.419,7.10,41,25
JUN,18,19,53.04,5.76,0.406,8.46,40,25
JUN,18,20,51.91,5.88,0.388,15.66,38,25
JUN,18,21,46.80,5.89,0.386,12.91,39,26
JUN,18,22,41.18,5.86,0.382,8.54,40,26
JUN,18,23,36.40,5.85,0.367,3.40,41,26
JUN,19,0,30.83,5.83,0.338,2.64,41,26
JUN,19,1,25.69,5.96,0.292,1.34,41,26
JUN,19,2,22.03,6.12,0.267,0.70,41,26
JUN,19,3,18.43,6.09,0.236,0.30,41,25
JUN,19,4,16.15,6.19,0.205,2.26,41,25
JUN,19,5,17.91,6.38,0.168,1.89,40,24
JUN,19,6,20.16,6.30,0.146,3.90,39,24
JUN,19,7,20.43,6.49,0.155,8.36,38,23
JUN,19,8,21.05,6.37,0.175,5.99,36,23
JUN,19,9,22.47,6.22,0.183,4.02,34,22
JUN,19,10,25.54,6.14,0.194,3.78,34,21
JUN,19,11,30.07,6.02,0.205,2.44,35,21
JUN,19,12,35.96,4.75,0.211,1.01,35,21
JUN,19,13,41.39,4.29,0.226,1.89,34,19
JUN,19,14,47.40,4.36,0.229,2.11,32,19
JUN,19,15,54.75,4.39,0.219,2.33,33,18
JUN,19,16,61.82,3.73,0.200,0.95,32,17
JUN,19,17,67.56,2.93,0.200,0.34,32,16
JUN,19,18,70.83,2.82,0.195,0.30,31,15
JUN,19,19,72.05,2.73,0.197,2.49,31,15
JUN,19,20,71.45,2.75,0.206,4.66,39,14
JUN,19,21,68.53,2.86,0.207,6.20,38,14
JUN,19,22,63.48,3.04,0.222,12.27,37,14
JUN,19,23,56.84,3.13,0.230,18.03,37,14
JUN,20,0,50.85,3.32,0.234,7.03,37,14
JUN,20,1,44.42,3.38,0.232,6.35,38,14
JUN,20,2,38.70,3.52,0.232,7.98,37,14
JUN,20,3,31.98,3.89,0.229,19.25,38,14
JUN,20,4,26.28,4.09,0.225,19.93,38,15
JUN,20,5,23.25,4.14,0.222,11.32,39,15
JUN,20,6,20.27,4.26,0.232,19.90,39,16
JUN,20,7,17.66,4.18,0.297,24.81,40,16
JUN,20,8,13.94,4.22,0.383,22.60,42,16
JUN,20,9,12.98,4.21,0.433,19.51,44,17
JUN,20,10,15.78,4.25,0.451,6.78,44,18
JUN,20,11,22.59,4.19,0.460,3.15,42,17
JUN,20,12,30.43,4.19,0.464,1.68,41,17
JUN,20,13,37.18,4.17,0.463,1.50,40,17
JUN,20,14,45.84,4.03,0.437,0.89,40,17
JUN,20,15,56.21,3.87,0.354,0.30,40,18
JUN,20,16,66.68,3.83,0.260,0.30,40,18
JUN,20,17,73.33,3.75,0.204,3.72,39,18
JUN,20,18,75.94,3.80,0.183,3.80,39,18
JUN,20,19,74.93,3.84,0.172,3.24,39,18
JUN,20,20,71.92,3.75,0.172,7.21,32,18
JUN,20,21,67.28,3.73,0.181,18.14,35,18
JUN,20,22,61.99,3.72,0.192,16.79,37,18
JUN,20,23,56.68,3.65,0.197,6.58,37,18
JUN,21,0,50.83,3.48,0.202,6.51,36,18
JUN,21,1,46.33,3.47,0.205,6.16,35,18
JUN,21,2,40.74,3.23,0.203,16.35,35,18
JUN,21,3,36.59,2.99,0.201,13.80,35,18
JUN,21,4,31.79,3.33,0.203,21.05,35,18
JUN,21,5,28.48,3.23,0.194,17.48,35,18
JUN,21,6,25.09,3.20,0.206,21.14,35,19
JUN,21,7,20.02,3.21,0.243,25.32,36,19
JUN,21,8,17.03,3.28,0.275,15.62,34,19
JUN,21,9,14.98,3.30,0.309,13.85,34,19
JUN,21,10,17.33,3.57,0.341,7.20,32,19
JUN,21,11,21.94,4.16,0.386,9.42,32,20
JUN,21,12,29.82,4.42,0.384,3.42,32,20
JUN,21,13,37.80,4.48,0.374,0.30,32,21
JUN,21,14,46.91,4.51,0.344,0.30,32,20
JUN,21,15,57.00,4.50,0.300,0.30,32,20
JUN,21,16,62.72,4.50,0.278,5.73,32,20
JUN,21,17,67.56,4.46,0.254,5.25,33,20
