DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
AGO,18,19,58.81,5.30,0.342,1.33,28,14
AGO,18,20,57.06,5.35,0.309,5.46,28,14
AGO,18,21,52.80,5.48,0.308,12.61,28,15
AGO,18,22,47.87,5.56,0.335,11.81,28,15
AGO,18,23,41.24,5.51,0.368,15.49,28,16
AGO,19,0,34.44,5.39,0.376,13.94,27,16
AGO,19,1,28.30,5.33,0.378,10.41,28,16
AGO,19,2,21.92,5.31,0.370,7.78,29,16
AGO,19,3,17.83,5.26,0.357,0.30,30,17
AGO,19,4,14.41,5.20,0.344,7.04,30,17
AGO,19,5,11.86,5.21,0.312,10.70,31,17
AGO,19,6,9.03,5.04,0.280,13.31,32,17
AGO,19,7,7.92,4.86,0.279,14.12,33,17
AGO,19,8,7.72,4.75,0.362,14.92,34,18
AGO,19,9,8.22,5.05,0.403,9.18,34,18
AGO,19,10,10.03,5.29,0.444,7.11,35,19
AGO,19,11,12.01,5.12,0.481,3.46,35,19
AGO,19,12,15.71,4.95,0.509,4.75,35,19
AGO,19,13,20.34,4.89,0.524,4.43,34,18
AGO,19,14,25.68,4.72,0.523,4.74,33,17
AGO,19,15,30.83,4.68,0.497,6.17,34,16
AGO,19,16,36.11,4.67,0.429,2.00,34,16
AGO,19,17,38.81,4.57,0.394,2.83,34,16
AGO,19,18,38.31,4.79,0.418,7.81,35,16
AGO,19,19,36.26,5.04,0.484,8.49,34,16
AGO,19,20,32.88,5.97,0.532,12.09,34,15
AGO,19,21,28.59,7.30,0.598,12.95,34,16
AGO,19,22,24.95,7.75,0.659,5.25,34,16
AGO,19,23,22.05,8.02,0.633,3.37,34,15
AGO,20,0,18.74,8.41,0.606,4.30,34,15
AGO,20,1,16.50,8.68,0.600,2.72,34,15
AGO,20,2,16.49,8.54,0.534,0.30,33,15
AGO,20,3,16.10,8.81,0.431,1.48,33,15
AGO,20,4,16.49,8.82,0.346,0.30,33,15
AGO,20,5,17.33,8.54,0.252,0.52,33,15
AGO,20,6,16.54,8.62,0.173,4.22,34,15
AGO,20,7,14.30,9.17,0.221,10.89,34,15
AGO,20,8,12.33,9.33,0.270,5.54,34,15
AGO,20,9,11.65,9.07,0.302,2.89,35,15
AGO,20,10,11.96,8.69,0.337,0.72,35,15
AGO,20,11,13.73,8.77,0.367,0.45,35,14
AGO,20,12,16.09,8.80,0.390,0.67,35,14
AGO,20,13,19.75,8.81,0.410,0.67,36,14
AGO,20,14,24.39,8.90,0.421,2.31,37,14
AGO,20,15,30.19,8.90,0.387,1.12,36,15
