DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
MZO,21,10,17.46,4.13,NA,1.74,36,14
MZO,21,11,19.63,4.05,0.315,2.33,37,13
MZO,21,12,22.49,3.15,0.317,3.01,36,13
MZO,21,13,26.05,2.27,0.314,2.38,35,13
MZO,21,14,29.69,2.21,0.331,2.36,35,12
MZO,21,15,33.49,2.19,0.322,1.14,35,12
MZO,21,16,37.64,2.21,0.293,0.97,35,12
MZO,21,17,40.98,2.25,0.268,1.27,35,12
MZO,21,18,43.56,2.34,0.255,4.33,35,12
MZO,21,19,44.78,2.19,0.257,9.32,34,12
MZO,21,20,44.11,2.22,0.274,19.21,34,11
MZO,21,21,39.80,2.18,0.378,37.19,34,11
