DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,6,15,23.68,9.61,0.632,6.78,84,34
DIC,6,16,29.10,8.46,0.539,8.03,84,33
DIC,6,17,34.58,7.29,0.475,9.41,83,32
DIC,6,18,36.50,6.52,0.457,14.66,83,32
DIC,6,19,36.68,6.57,0.429,8.71,83,31
DIC,6,20,34.60,6.72,0.416,7.43,82,30
DIC,6,21,31.25,7.23,0.420,4.45,81,29
DIC,6,22,28.69,10.08,0.431,5.74,79,28
DIC,6,23,25.66,10.01,0.418,4.97,74,27
DIC,7,0,22.37,9.94,0.386,2.00,68,24
DIC,7,1,19.54,10.17,0.346,0.61,65,22
DIC,7,2,20.03,10.21,0.285,0.46,63,21
DIC,7,3,20.78,10.14,0.254,0.30,61,19
DIC,7,4,21.37,10.20,0.229,0.30,58,18
DIC,7,5,20.92,10.15,0.187,0.30,56,18
DIC,7,6,20.66,10.16,0.142,0.54,54,17
DIC,7,7,20.34,10.10,0.135,5.00,52,17
DIC,7,8,19.28,9.92,0.173,6.97,50,16
DIC,7,9,18.16,9.56,0.220,6.99,49,16
DIC,7,10,18.30,9.22,0.265,3.00,47,15
DIC,7,11,19.24,8.97,0.299,1.03,45,15
DIC,7,12,20.79,8.78,0.332,1.43,45,15
DIC,7,13,23.77,8.78,0.366,2.63,45,14
DIC,7,14,27.12,8.78,0.397,2.23,46,14
DIC,7,15,31.02,8.68,0.398,0.30,45,14
DIC,7,16,35.44,8.52,0.380,4.16,44,14
DIC,7,17,39.62,8.38,0.355,5.79,43,14
DIC,7,18,41.58,8.22,0.342,10.24,43,14
DIC,7,19,40.17,7.98,0.363,18.42,41,14
DIC,7,20,36.96,7.82,0.392,20.06,44,14
DIC,7,21,33.14,7.82,0.440,18.09,43,14
DIC,7,22,28.74,4.93,0.443,13.06,44,14
DIC,7,23,24.25,4.77,0.468,11.56,45,14
DIC,8,0,19.75,4.57,0.479,9.99,47,15
DIC,8,1,15.74,4.35,0.471,9.13,48,15
DIC,8,2,12.49,4.28,0.446,7.35,49,16
DIC,8,3,11.56,4.30,0.391,4.57,50,16
DIC,8,4,11.08,4.24,0.336,7.60,51,16
DIC,8,5,10.21,4.14,0.264,8.13,52,16
DIC,8,6,9.20,3.96,0.248,10.45,52,16
DIC,8,7,8.47,3.91,0.236,10.20,53,17
DIC,8,8,7.64,3.80,0.237,9.22,54,17
DIC,8,9,6.90,3.81,0.262,7.48,53,17
DIC,8,10,7.19,3.86,0.296,6.82,53,17
DIC,8,11,8.70,3.77,0.329,6.88,54,18
DIC,8,12,13.58,3.61,0.348,4.57,54,19
DIC,8,13,19.51,3.53,0.358,3.98,54,20
DIC,8,14,27.00,3.59,0.347,0.68,53,20
DIC,8,15,34.88,3.71,0.333,1.50,53,21
DIC,8,16,43.15,3.69,0.300,0.30,54,21
DIC,8,17,50.69,3.69,0.261,0.30,54,21
DIC,8,18,56.19,3.80,0.246,4.47,54,21
DIC,8,19,55.64,3.78,0.324,25.28,55,21
DIC,8,20,50.36,3.77,0.575,35.41,54,22
DIC,8,21,44.09,3.34,0.945,31.50,58,23
DIC,8,22,36.47,3.47,1.100,25.24,59,25
DIC,8,23,28.65,3.61,1.170,23.63,62,26
DIC,9,0,20.21,3.74,1.222,22.05,62,27
DIC,9,1,11.96,3.79,1.307,20.71,64,28
DIC,9,2,4.71,3.79,1.337,24.33,67,29
DIC,9,3,2.38,3.75,1.277,23.68,71,30
DIC,9,4,2.02,3.90,1.037,21.95,74,31
DIC,9,5,1.76,4.06,0.670,20.50,76,32
DIC,9,6,2.13,4.10,0.543,19.25,78,33
DIC,9,7,2.01,4.12,0.534,20.14,79,34
DIC,9,8,2.01,4.27,0.589,20.36,81,34
DIC,9,9,2.14,4.37,0.601,18.48,83,35
DIC,9,10,3.86,4.38,0.624,14.23,85,35
DIC,9,11,7.73,4.47,0.618,10.44,86,35
DIC,9,12,14.10,4.66,0.598,4.43,87,35
DIC,9,13,22.49,4.79,0.589,2.20,86,35
DIC,9,14,31.31,4.63,0.564,0.69,87,35
DIC,9,15,41.24,4.44,0.497,1.00,87,35
