DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUL,3,15,44.42,4.59,0.225,0.30,33,12
JUL,3,16,49.63,4.27,0.204,1.26,31,12
JUL,3,17,53.23,4.04,0.191,0.30,31,12
JUL,3,18,55.46,4.05,0.185,3.70,27,11
JUL,3,19,57.32,4.15,0.189,6.49,19,12
JUL,3,20,56.35,4.28,0.210,11.43,19,12
JUL,3,21,53.04,4.62,0.229,9.38,19,12
JUL,3,22,48.32,4.75,0.234,9.35,19,11
JUL,3,23,42.40,4.70,0.237,13.67,20,11
JUL,4,0,36.35,4.68,0.234,13.05,20,13
JUL,4,1,29.95,4.73,0.238,17.13,19,12
JUL,4,2,25.03,4.62,0.239,12.25,20,13
JUL,4,3,20.11,4.17,0.234,10.07,21,13
JUL,4,4,15.61,3.89,0.222,17.33,22,13
JUL,4,5,13.64,3.04,0.224,21.37,23,13
JUL,4,6,11.58,2.71,0.251,17.94,24,13
JUL,4,7,NA,2.64,0.338,17.83,25,14
JUL,4,8,NA,2.60,0.474,21.83,28,14
JUL,4,9,NA,2.88,0.548,18.37,31,15
JUL,4,10,NA,4.27,0.603,14.11,33,16
JUL,4,11,NA,5.20,0.650,6.64,35,17
JUL,4,12,NA,5.21,0.657,2.22,35,17
JUL,4,13,40.14,5.36,0.670,4.78,36,18
JUL,4,14,45.92,6.39,0.718,7.35,37,18
JUL,4,15,50.55,7.79,0.716,7.83,39,20
JUL,4,16,61.43,9.14,0.630,5.67,41,21
JUL,4,17,67.10,9.30,0.567,1.55,42,22
JUL,4,18,68.10,10.30,0.553,9.40,44,22
JUL,4,19,65.82,10.28,0.540,12.80,44,22
JUL,4,20,60.99,10.14,0.582,18.44,45,22
JUL,4,21,52.96,9.89,0.623,27.79,45,22
JUL,4,22,43.03,9.92,0.634,29.40,46,23
JUL,4,23,32.82,10.00,0.583,25.13,48,23
JUL,5,0,25.62,10.04,0.537,3.17,49,22
JUL,5,1,20.86,10.06,0.529,2.08,48,22
JUL,5,2,18.36,10.05,0.484,2.13,48,22
JUL,5,3,17.07,10.07,0.442,0.90,47,22
JUL,5,4,17.20,9.74,0.376,1.69,46,21
JUL,5,5,19.61,9.70,0.293,1.63,45,21
JUL,5,6,20.85,9.73,0.205,10.12,44,20
JUL,5,7,20.85,9.68,0.192,17.14,42,20
JUL,5,8,17.17,10.00,0.226,12.95,39,19
JUL,5,9,16.04,9.69,0.257,9.43,36,19
JUL,5,10,16.16,8.55,0.306,8.51,35,18
JUL,5,11,17.94,7.72,0.344,5.10,34,17
JUL,5,12,19.77,7.68,0.377,5.53,35,17
JUL,5,13,21.85,7.51,0.418,5.08,35,17
JUL,5,14,26.13,6.63,0.440,3.86,36,16
JUL,5,15,31.74,5.10,0.433,3.37,34,15
JUL,5,16,37.43,3.98,0.434,1.82,33,14
JUL,5,17,42.74,3.78,0.403,0.30,32,13
JUL,5,18,47.51,2.78,0.347,0.30,30,13
JUL,5,19,50.10,2.79,0.311,1.14,29,13
JUL,5,20,51.21,2.78,0.295,7.50,29,13
JUL,5,21,49.59,3.04,0.321,5.20,28,13
JUL,5,22,46.78,4.50,0.326,4.62,30,13
JUL,5,23,43.28,4.41,0.321,4.41,29,13
JUL,6,0,39.68,4.31,0.287,1.40,29,13
JUL,6,1,34.71,4.28,0.287,0.30,31,13
JUL,6,2,28.86,4.27,0.291,0.30,32,14
JUL,6,3,22.85,4.32,0.287,3.00,33,14
JUL,6,4,18.18,4.85,0.267,4.21,34,15
JUL,6,5,16.39,5.23,0.202,1.03,36,16
JUL,6,6,15.17,5.99,0.176,4.28,37,16
JUL,6,7,13.07,6.46,0.195,11.25,39,17
JUL,6,8,11.43,6.26,0.228,6.87,40,17
JUL,6,9,11.54,6.30,0.258,2.07,41,17
JUL,6,10,12.75,6.41,0.298,3.34,42,17
JUL,6,11,15.77,6.34,0.328,4.13,42,17
JUL,6,12,20.23,6.18,0.371,4.37,42,17
JUL,6,13,24.96,6.27,0.409,5.31,42,17
JUL,6,14,31.02,6.09,0.430,3.60,42,17
JUL,6,15,37.78,6.11,0.421,2.21,43,18
JUL,6,16,42.40,5.99,0.395,2.20,43,18
JUL,6,17,44.51,6.15,0.380,3.17,43,18
JUL,6,18,45.35,5.98,0.361,2.34,44,18
JUL,6,19,43.61,5.97,0.358,5.16,46,18
JUL,6,20,39.77,6.20,0.331,3.52,51,18
JUL,6,21,34.45,6.39,0.348,4.68,52,18
JUL,6,22,27.81,5.66,0.411,4.89,50,19
JUL,6,23,21.67,5.91,0.421,4.30,50,18
JUL,7,0,17.26,6.00,0.416,2.52,49,18
JUL,7,1,13.68,6.07,0.401,3.10,48,17
JUL,7,2,10.26,6.12,0.387,5.53,47,17
JUL,7,3,8.59,6.26,0.361,2.42,47,16
JUL,7,4,7.85,5.94,0.345,1.45,46,16
JUL,7,5,7.83,5.79,0.289,1.47,45,15
JUL,7,6,7.20,5.19,0.202,5.67,45,15
JUL,7,7,6.58,4.68,0.192,6.99,44,15
JUL,7,8,7.11,NA,0.204,4.50,44,14
JUL,7,9,9.11,NA,0.225,2.42,44,14
JUL,7,10,12.54,NA,0.251,3.29,44,14
JUL,7,11,16.56,NA,0.283,3.31,43,14
JUL,7,12,21.61,NA,0.317,3.42,43,14
JUL,7,13,27.15,NA,0.342,2.35,42,14
JUL,7,14,34.04,NA,0.356,2.60,42,14
JUL,7,15,41.55,NA,0.349,2.23,41,13
JUL,7,16,47.99,NA,0.336,1.91,41,13
JUL,7,17,53.61,NA,0.322,0.30,41,14
JUL,7,18,57.61,NA,0.303,0.30,40,14
JUL,7,19,59.70,NA,0.279,3.37,37,14
JUL,7,20,59.63,NA,0.262,6.05,33,13
JUL,7,21,58.35,NA,0.259,6.06,34,13
JUL,7,22,56.68,NA,0.258,7.59,33,13
JUL,7,23,54.74,NA,0.252,4.88,32,12
JUL,8,0,52.13,NA,0.240,5.06,32,13
JUL,8,1,47.39,NA,0.228,10.06,31,12
JUL,8,2,42.71,NA,0.214,12.18,31,12
JUL,8,3,39.05,NA,0.209,9.20,30,13
JUL,8,4,35.33,NA,0.203,12.83,31,12
JUL,8,5,31.35,NA,0.197,14.39,31,12
JUL,8,6,26.02,NA,0.227,22.87,32,13
JUL,8,7,20.45,NA,0.287,21.76,33,13
JUL,8,8,15.43,NA,0.348,14.12,33,13
JUL,8,9,12.90,NA,0.399,11.14,33,13
JUL,8,10,13.52,NA,0.436,6.29,33,13
JUL,8,11,16.94,NA,0.470,6.27,34,14
JUL,8,12,22.33,NA,0.485,1.52,33,14
JUL,8,13,29.05,NA,0.478,0.30,32,14
JUL,8,14,38.34,NA,0.443,0.54,31,14
JUL,8,15,47.28,NA,0.432,3.75,32,15
JUL,8,16,56.47,NA,0.414,1.62,32,15
JUL,8,17,63.17,NA,0.386,1.68,32,15
JUL,8,18,67.42,NA,0.364,0.30,32,15
JUL,8,19,67.41,NA,0.338,3.66,33,15
JUL,8,20,65.61,NA,0.329,4.68,34,14
JUL,8,21,63.01,NA,0.330,1.72,34,15
JUL,8,22,58.53,NA,0.325,2.31,35,15
JUL,8,23,54.20,NA,0.269,2.86,35,16
JUL,9,0,49.96,NA,0.226,0.30,34,15
JUL,9,1,46.66,NA,0.201,0.30,35,15
JUL,9,2,41.99,NA,0.186,5.37,35,15
JUL,9,3,36.94,NA,0.175,16.01,35,15
JUL,9,4,32.51,NA,0.163,16.72,34,15
JUL,9,5,27.33,NA,0.156,21.86,33,15
JUL,9,6,22.81,NA,0.163,22.01,32,15
JUL,9,7,18.20,NA,0.215,31.41,32,15
JUL,9,8,13.26,NA,0.269,22.24,32,15
JUL,9,9,10.79,NA,0.322,17.18,32,15
JUL,9,10,12.53,NA,0.362,12.12,32,15
JUL,9,11,18.21,NA,0.388,5.91,32,15
JUL,9,12,25.92,NA,0.431,8.39,33,14
JUL,9,13,37.22,NA,0.497,10.74,35,15
JUL,9,14,49.13,NA,0.570,7.83,37,16
JUL,9,15,61.56,NA,0.564,3.88,37,17
JUL,9,16,72.41,NA,0.551,5.50,38,18
JUL,9,17,79.59,NA,0.516,3.31,39,19
JUL,9,18,82.38,NA,0.496,5.39,45,19
JUL,9,19,82.79,NA,0.493,10.39,45,20
JUL,9,20,80.63,NA,0.485,18.27,44,20
JUL,9,21,74.34,NA,0.441,16.36,45,20
JUL,9,22,65.72,NA,0.371,10.27,46,20
JUL,9,23,57.09,NA,0.328,5.07,47,20
JUL,10,0,48.57,NA,0.292,5.02,47,20
JUL,10,1,42.65,NA,0.274,0.30,48,20
JUL,10,2,37.93,NA,0.254,0.74,49,20
JUL,10,3,32.76,NA,0.227,2.44,49,21
JUL,10,4,27.47,NA,0.188,5.50,49,21
JUL,10,5,23.65,NA,0.159,6.13,49,21
JUL,10,6,21.40,NA,0.147,9.62,50,21
JUL,10,7,18.36,NA,0.177,13.71,50,21
JUL,10,8,16.80,NA,0.212,16.05,50,21
JUL,10,9,16.40,NA,0.238,10.46,50,21
JUL,10,10,18.07,NA,0.262,5.17,49,21
JUL,10,11,21.06,NA,0.288,2.94,49,20
JUL,10,12,25.61,NA,0.294,0.84,48,20
JUL,10,13,30.33,NA,0.305,1.47,46,19
JUL,10,14,36.08,NA,0.308,2.75,45,17
JUL,10,15,43.52,NA,0.280,2.18,43,17
JUL,10,16,50.71,NA,0.247,2.21,43,16
JUL,10,17,55.20,NA,0.222,0.30,41,15
JUL,10,18,55.30,NA,0.233,3.92,36,14
JUL,10,19,53.87,6.02,0.250,11.47,36,14
JUL,10,20,51.62,6.02,0.260,4.04,36,14
JUL,10,21,49.43,6.02,0.268,5.53,34,14
JUL,10,22,46.19,6.02,0.270,6.47,32,13
JUL,10,23,42.59,6.02,0.267,3.11,31,13
JUL,11,0,38.87,5.92,0.266,3.28,30,13
JUL,11,1,34.17,5.80,0.269,8.72,29,13
JUL,11,2,30.37,5.85,0.241,17.43,29,13
JUL,11,3,27.45,5.82,0.208,13.91,30,13
JUL,11,4,23.93,NA,0.202,16.43,30,13
JUL,11,5,20.15,NA,0.195,15.33,30,13
JUL,11,6,16.31,NA,0.214,15.71,30,13
JUL,11,7,11.70,NA,0.277,17.68,31,13
JUL,11,8,7.47,NA,0.352,14.75,31,13
JUL,11,9,6.21,NA,0.412,11.23,31,13
JUL,11,10,8.35,NA,0.448,6.03,31,13
JUL,11,11,11.42,NA,0.470,4.52,31,13
JUL,11,12,16.42,NA,0.508,4.12,31,13
JUL,11,13,21.79,NA,0.534,3.52,32,13
JUL,11,14,27.35,NA,0.525,3.71,31,13
JUL,11,15,33.81,NA,0.463,1.97,31,13
JUL,11,16,40.29,NA,0.402,2.55,31,13
JUL,11,17,46.13,NA,0.338,0.30,31,13
JUL,11,18,49.50,NA,0.302,1.81,30,13
JUL,11,19,50.47,NA,0.289,5.73,33,13
JUL,11,20,49.91,NA,0.261,5.46,38,13
JUL,11,21,48.08,NA,0.256,6.93,39,13
JUL,11,22,45.83,NA,0.246,4.30,41,13
JUL,11,23,43.25,NA,0.241,1.32,41,13
JUL,12,0,39.98,NA,0.222,3.47,41,13
JUL,12,1,36.05,NA,0.221,2.98,42,13
JUL,12,2,32.37,NA,0.215,3.44,41,14
JUL,12,3,29.63,NA,0.195,6.16,40,13
JUL,12,4,26.37,NA,0.175,11.24,39,13
JUL,12,5,23.84,NA,0.143,11.02,39,13
JUL,12,6,20.60,NA,0.149,16.61,39,12
JUL,12,7,16.70,NA,0.188,18.19,37,12
JUL,12,8,13.49,NA,0.229,14.06,36,12
JUL,12,9,10.08,NA,0.272,16.90,36,12
JUL,12,10,8.38,NA,0.296,6.89,36,12
JUL,12,11,8.55,NA,0.326,4.16,37,12
JUL,12,12,11.01,NA,0.349,3.93,37,12
JUL,12,13,14.23,NA,0.359,2.31,37,12
JUL,12,14,18.13,NA,0.349,2.61,37,13
JUL,12,15,22.08,NA,0.312,2.34,37,13
JUL,12,16,26.61,NA,0.273,1.93,38,13
JUL,12,17,31.45,NA,0.236,3.69,40,13
JUL,12,18,35.09,NA,0.219,6.16,40,13
JUL,12,19,36.11,NA,0.207,9.12,38,13
JUL,12,20,34.38,NA,0.204,7.40,33,14
JUL,12,21,31.86,NA,0.198,3.11,33,14
JUL,12,22,29.83,NA,0.197,5.64,33,14
JUL,12,23,28.45,NA,0.192,0.30,33,13
JUL,13,0,25.48,NA,0.190,2.28,33,13
JUL,13,1,22.98,NA,0.187,0.64,33,13
JUL,13,2,20.36,NA,0.188,1.06,33,12
JUL,13,3,19.08,NA,0.170,0.84,32,12
JUL,13,4,18.74,5.17,0.157,1.99,32,12
JUL,13,5,18.89,5.00,0.152,2.24,32,12
JUL,13,6,18.23,5.00,0.147,5.22,31,12
JUL,13,7,16.08,5.15,0.172,9.76,31,13
JUL,13,8,15.32,5.05,0.195,6.71,30,12
JUL,13,9,13.77,NA,0.231,9.20,29,12
JUL,13,10,13.91,NA,0.234,4.14,28,12
JUL,13,11,15.12,NA,0.238,0.30,27,12
JUL,13,12,16.10,NA,0.254,2.34,27,11
JUL,13,13,17.72,NA,0.267,1.23,26,11
JUL,13,14,21.24,NA,0.273,0.30,26,11
JUL,13,15,27.08,NA,0.255,0.30,26,11
JUL,13,16,34.97,3.52,0.252,0.34,27,11
JUL,13,17,42.59,3.83,0.242,0.30,26,12
JUL,13,18,47.47,3.85,0.250,0.94,26,13
JUL,13,19,49.40,4.12,0.303,6.29,27,13
JUL,13,20,49.82,3.73,0.307,6.00,34,13
JUL,13,21,49.03,3.84,0.332,6.29,32,13
JUL,13,22,46.35,3.97,0.354,9.24,30,13
JUL,13,23,43.33,NA,0.345,0.68,30,13
JUL,14,0,37.07,NA,0.325,2.32,31,13
JUL,14,1,30.80,NA,0.297,2.72,32,13
JUL,14,2,23.93,NA,0.282,7.26,33,14
JUL,14,3,18.32,NA,0.238,7.05,34,14
JUL,14,4,15.48,NA,0.221,3.27,NA,15
JUL,14,5,13.57,NA,0.191,1.22,NA,15
JUL,14,6,12.79,NA,0.173,2.00,NA,15
JUL,14,7,11.18,NA,0.197,2.78,NA,14
JUL,14,8,10.58,NA,0.249,9.11,NA,14
JUL,14,9,11.15,NA,0.293,6.93,NA,15
JUL,14,10,14.24,NA,0.327,4.33,NA,16
JUL,14,11,18.88,NA,0.376,5.01,NA,17
JUL,14,12,24.37,NA,0.422,3.12,NA,18
JUL,14,13,30.14,NA,0.449,1.60,NA,19
JUL,14,14,35.71,NA,0.463,1.57,NA,19
JUL,14,15,41.53,NA,0.461,1.07,NA,19
JUL,14,16,47.91,NA,0.424,0.58,NA,18
JUL,14,17,53.86,NA,0.392,0.30,NA,17
JUL,14,18,59.24,NA,0.360,1.30,NA,17
JUL,14,19,63.14,NA,0.318,3.94,NA,17
JUL,14,20,63.87,NA,0.275,3.51,NA,17
JUL,14,21,63.47,NA,0.257,2.13,NA,17
JUL,14,22,61.47,NA,0.250,5.07,NA,17
JUL,14,23,59.38,NA,0.238,2.18,NA,17
JUL,15,0,55.82,NA,0.227,1.40,NA,17
JUL,15,1,50.99,NA,0.214,1.43,NA,17
JUL,15,2,45.79,NA,0.206,2.05,NA,16
JUL,15,3,39.44,NA,0.190,6.34,NA,16
JUL,15,4,35.67,NA,0.176,3.39,NA,16
JUL,15,5,31.78,NA,0.164,6.19,NA,16
JUL,15,6,27.24,NA,0.157,15.03,NA,16
JUL,15,7,21.88,NA,0.200,19.78,NA,17
JUL,15,8,17.22,NA,0.273,19.46,NA,17
JUL,15,9,13.40,NA,0.329,12.87,NA,17
JUL,15,10,11.40,NA,0.368,6.08,NA,17
JUL,15,11,11.93,NA,0.405,5.93,NA,16
JUL,15,12,13.29,NA,0.429,3.90,NA,16
JUL,15,13,16.59,NA,0.447,3.47,NA,16
JUL,15,14,22.63,NA,0.461,3.30,NA,15
JUL,15,15,28.85,NA,0.420,2.32,NA,16
JUL,15,16,35.19,NA,0.348,0.30,NA,16
JUL,15,17,40.00,NA,0.310,4.70,NA,16
JUL,15,18,41.44,NA,0.277,0.93,NA,16
JUL,15,19,42.48,NA,0.249,0.47,NA,16
JUL,15,20,40.97,NA,0.315,7.39,NA,15
JUL,15,21,36.98,NA,0.326,8.29,NA,16
JUL,15,22,33.12,NA,0.308,2.33,29,16
JUL,15,23,29.99,3.44,0.297,1.95,28,17
JUL,16,0,26.15,3.37,0.297,4.19,28,17
JUL,16,1,23.52,3.34,0.282,4.17,27,17
JUL,16,2,22.35,3.25,0.276,5.02,27,18
JUL,16,3,20.05,3.25,0.266,4.79,27,18
JUL,16,4,18.13,3.14,0.176,7.23,27,18
JUL,16,5,20.10,3.05,0.149,6.33,27,18
JUL,16,6,19.19,2.96,0.160,10.36,27,18
JUL,16,7,17.92,2.96,0.227,18.62,27,18
JUL,16,8,16.93,2.98,0.285,15.88,27,18
JUL,16,9,18.09,3.23,0.308,6.87,27,18
JUL,16,10,21.08,3.95,0.339,7.96,27,18
JUL,16,11,24.92,4.22,0.374,4.97,28,19
JUL,16,12,29.07,4.17,0.412,3.59,29,18
JUL,16,13,30.72,4.13,0.438,2.33,29,18
JUL,16,14,35.02,4.05,0.453,2.84,29,17
JUL,16,15,40.04,4.22,0.405,2.09,29,17
JUL,16,16,45.82,4.53,0.366,2.35,28,17
JUL,16,17,49.51,4.69,0.349,0.30,28,17
JUL,16,18,50.12,5.28,0.343,5.33,28,16
JUL,16,19,49.19,5.79,0.354,12.64,27,16
JUL,16,20,46.96,5.22,0.370,16.72,27,17
JUL,16,21,43.22,5.03,0.416,21.53,28,16
JUL,16,22,39.44,4.89,0.439,15.69,30,16
JUL,16,23,34.48,4.90,0.443,11.46,31,15
JUL,17,0,28.50,4.93,0.441,10.97,32,15
JUL,17,1,23.38,4.88,0.444,9.05,33,15
JUL,17,2,18.96,4.87,0.428,10.87,33,15
JUL,17,3,15.69,4.90,0.381,8.44,33,16
JUL,17,4,14.02,4.98,0.327,7.88,33,16
JUL,17,5,13.33,5.05,0.252,6.67,33,16
JUL,17,6,11.49,5.24,0.220,10.37,33,15
JUL,17,7,9.60,5.37,0.263,12.78,35,16
JUL,17,8,8.97,5.55,0.307,8.24,36,16
JUL,17,9,9.39,5.48,0.342,3.89,37,15
JUL,17,10,12.05,4.83,0.367,2.13,37,15
JUL,17,11,15.64,4.63,0.393,0.97,37,14
JUL,17,12,19.86,4.72,0.415,1.43,37,14
JUL,17,13,24.87,4.85,0.437,1.69,37,14
JUL,17,14,31.10,4.95,0.431,0.79,37,14
JUL,17,15,37.69,4.93,0.385,2.73,36,14
JUL,17,16,43.12,4.78,0.342,2.82,36,14
JUL,17,17,46.37,4.90,0.309,1.55,36,14
JUL,17,18,46.81,4.54,0.288,1.85,35,14
JUL,17,19,47.37,4.08,0.280,4.57,36,13
JUL,17,20,46.74,4.11,0.282,8.63,36,13
JUL,17,21,43.90,4.10,0.282,5.91,36,13
JUL,17,22,39.89,4.10,0.280,6.02,35,14
JUL,17,23,35.39,4.08,0.268,5.89,34,14
JUL,18,0,31.13,4.06,0.250,8.07,33,13
JUL,18,1,27.65,4.07,0.248,8.22,33,13
JUL,18,2,25.05,4.13,0.241,7.84,32,13
JUL,18,3,21.15,4.16,0.225,9.41,32,12
JUL,18,4,17.71,4.18,0.200,8.38,32,12
JUL,18,5,14.70,4.21,0.175,11.93,31,12
JUL,18,6,12.05,4.18,0.166,10.26,31,12
JUL,18,7,9.96,4.19,0.195,10.78,30,12
JUL,18,8,8.63,4.08,0.233,7.13,30,12
JUL,18,9,8.47,3.95,0.252,3.98,29,12
JUL,18,10,9.68,3.84,0.273,2.79,28,12
JUL,18,11,12.12,3.78,0.300,2.07,27,11
JUL,18,12,16.17,4.00,0.324,1.46,26,11
JUL,18,13,21.99,4.01,0.335,0.30,26,11
JUL,18,14,29.73,4.40,0.354,0.30,26,11
JUL,18,15,36.57,4.57,0.329,1.03,26,11
JUL,18,16,40.68,4.52,0.292,2.86,27,12
JUL,18,17,43.09,4.31,0.269,3.28,26,12
JUL,18,18,45.00,4.12,0.242,0.30,26,11
JUL,18,19,46.07,4.11,0.225,0.79,24,11
JUL,18,20,44.70,4.17,0.218,5.64,24,11
JUL,18,21,42.04,4.26,0.225,3.55,24,11
JUL,18,22,36.49,4.36,0.229,9.00,24,11
JUL,18,23,31.32,4.44,0.220,8.84,24,11
JUL,19,0,28.53,4.49,0.213,6.72,24,11
JUL,19,1,24.93,4.53,0.213,13.44,24,12
JUL,19,2,21.27,4.55,0.217,11.11,25,12
JUL,19,3,17.68,4.58,0.206,8.04,25,12
JUL,19,4,13.60,4.58,0.189,15.40,26,13
JUL,19,5,11.46,4.55,0.173,16.49,27,13
JUL,19,6,10.17,4.46,0.163,14.65,28,13
JUL,19,7,NA,4.36,0.207,13.71,28,14
JUL,19,8,NA,4.31,0.261,9.64,29,14
JUL,19,9,NA,4.30,0.299,6.87,30,14
JUL,19,10,NA,4.29,0.331,4.42,31,14
JUL,19,11,NA,4.31,0.365,3.64,31,14
JUL,19,12,NA,4.09,0.386,3.39,31,14
JUL,19,13,22.44,4.11,0.405,2.45,31,13
JUL,19,14,26.06,3.70,0.405,2.93,31,14
JUL,19,15,29.06,3.53,0.376,2.99,30,15
JUL,19,16,35.65,3.41,0.345,2.87,29,15
JUL,19,17,40.15,3.33,0.318,3.32,31,14
JUL,19,18,41.31,3.36,0.325,10.12,32,14
JUL,19,19,41.20,3.37,0.349,10.62,32,14
JUL,19,20,39.62,3.32,0.391,10.80,32,15
JUL,19,21,36.87,3.35,0.425,9.13,32,14
JUL,19,22,34.08,3.32,0.454,2.45,33,14
JUL,19,23,30.77,3.35,0.486,1.70,32,14
JUL,20,0,26.72,3.34,0.515,0.30,33,14
JUL,20,1,23.93,3.35,0.549,NA,32,14
JUL,20,2,22.04,3.40,0.557,2.41,32,13
JUL,20,3,18.71,3.47,0.549,10.11,31,13
JUL,20,4,16.55,3.53,0.534,4.91,30,13
JUL,20,5,14.87,3.62,0.518,2.53,29,13
JUL,20,6,12.45,3.67,0.510,4.54,28,13
JUL,20,7,9.65,3.70,0.508,8.18,27,13
JUL,20,8,7.11,3.70,0.522,9.34,25,13
JUL,20,9,4.89,3.68,0.536,7.65,23,13
JUL,20,10,3.65,3.87,0.550,2.95,22,12
JUL,20,11,5.43,3.98,0.556,2.15,22,13
JUL,20,12,7.90,3.92,0.557,2.33,22,14
JUL,20,13,11.58,3.82,0.547,0.33,22,15
JUL,20,14,16.51,3.82,0.537,1.96,22,15
JUL,20,15,22.05,3.72,0.519,3.33,22,15
JUL,20,16,25.91,3.68,0.468,2.03,22,15
JUL,20,17,31.95,3.79,0.410,0.57,20,16
JUL,20,18,36.01,3.87,0.360,4.91,19,16
JUL,20,19,36.51,3.91,0.314,3.82,26,16
JUL,20,20,35.12,3.87,0.268,2.96,29,17
JUL,20,21,32.78,3.73,0.252,4.84,30,17
JUL,20,22,29.98,3.74,0.233,4.42,30,17
JUL,20,23,25.95,3.69,0.216,6.22,32,17
JUL,21,0,23.36,3.70,0.222,7.77,32,17
JUL,21,1,19.31,3.80,0.231,4.61,34,16
JUL,21,2,15.46,3.83,0.235,8.38,35,16
JUL,21,3,13.60,3.85,0.249,7.04,36,16
JUL,21,4,12.24,3.85,0.266,5.56,36,16
JUL,21,5,10.25,3.87,0.274,5.48,37,16
JUL,21,6,7.91,3.95,0.280,3.76,41,16
JUL,21,7,7.20,4.05,0.290,4.20,45,15
JUL,21,8,6.86,4.30,0.316,8.21,46,16
JUL,21,9,8.40,4.54,0.344,4.80,46,16
JUL,21,10,12.63,4.53,0.370,2.20,45,16
JUL,21,11,17.05,4.47,0.385,3.26,45,16
JUL,21,12,23.17,4.48,0.387,0.64,44,16
JUL,21,13,29.79,4.51,0.381,0.30,44,15
JUL,21,14,36.33,4.43,0.377,0.52,44,16
JUL,21,15,42.79,4.43,0.358,0.30,44,16
JUL,21,16,50.70,4.48,0.317,1.38,44,15
JUL,21,17,53.63,4.43,0.293,0.30,45,15
JUL,21,18,55.45,4.43,0.260,0.33,44,15
JUL,21,19,55.48,4.49,0.209,3.58,36,14
