DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
MAY,6,2,26.05,2.00,0.214,17.34,48,25
MAY,6,3,22.41,1.99,0.229,19.47,47,25
MAY,6,4,19.48,2.06,0.242,20.33,47,24
MAY,6,5,18.53,2.08,0.239,15.13,47,24
MAY,6,6,14.94,2.09,0.323,25.98,46,24
MAY,6,7,11.34,2.10,0.506,31.85,47,24
MAY,6,8,8.72,1.98,0.618,30.98,48,24
MAY,6,9,9.94,1.87,0.641,8.41,48,24
MAY,6,10,14.33,1.73,0.655,5.57,46,24
MAY,6,11,19.99,1.71,0.660,2.36,46,23
MAY,6,12,25.33,1.71,0.655,0.40,47,22
MAY,6,13,30.49,1.73,0.652,1.11,47,22
MAY,6,14,37.39,1.74,0.574,1.11,48,22
MAY,6,15,44.09,1.76,0.390,1.01,50,23
MAY,6,16,50.35,1.77,0.261,0.59,51,24
MAY,6,17,52.87,1.77,0.225,0.30,53,24
MAY,6,18,53.80,1.78,0.192,0.30,53,24
MAY,6,19,53.15,1.78,0.172,2.57,54,25
MAY,6,20,51.26,1.78,0.170,9.06,55,25
MAY,6,21,48.17,1.79,0.171,7.87,56,25
MAY,6,22,44.60,1.81,0.172,7.83,57,26
MAY,6,23,41.32,1.81,0.175,3.72,57,26
MAY,7,0,37.91,1.77,0.180,4.58,57,26
MAY,7,1,34.07,1.74,0.185,3.46,57,27
MAY,7,2,29.98,1.74,0.194,10.11,56,27
MAY,7,3,25.04,1.78,0.212,22.49,57,27
MAY,7,4,21.64,1.71,0.218,21.94,57,27
MAY,7,5,19.03,1.67,0.219,16.92,57,27
MAY,7,6,16.01,1.60,0.239,24.77,58,28
MAY,7,7,12.59,1.64,0.376,32.58,57,27
MAY,7,8,9.54,1.81,0.518,33.25,56,27
MAY,7,9,8.92,2.58,0.596,28.02,57,27
MAY,7,10,12.53,4.53,0.654,14.05,58,28
MAY,7,11,18.71,4.71,0.653,3.08,58,29
MAY,7,12,24.47,4.70,0.649,1.01,57,29
MAY,7,13,30.69,4.69,0.646,1.31,57,29
MAY,7,14,37.15,4.67,0.623,1.36,56,29
MAY,7,15,45.06,4.67,0.484,0.69,56,29
MAY,7,16,52.76,4.66,0.338,0.36,57,29
MAY,7,17,58.02,4.67,0.256,0.30,57,29
MAY,7,18,60.25,4.68,0.203,1.30,58,30
MAY,7,19,60.32,4.70,0.205,4.63,59,31
MAY,7,20,59.81,4.70,0.206,6.02,59,32
MAY,7,21,57.42,4.70,0.210,9.63,58,32
MAY,7,22,55.82,4.69,0.215,10.48,59,32
MAY,7,23,52.81,4.72,0.228,10.95,59,32
MAY,8,0,49.26,4.74,0.232,4.95,61,33
MAY,8,1,45.64,4.75,0.239,2.65,61,33
MAY,8,2,41.16,4.74,0.230,1.46,62,33
MAY,8,3,37.11,4.70,0.214,4.21,61,33
MAY,8,4,32.83,4.71,0.211,14.28,61,33
MAY,8,5,28.31,4.75,0.221,26.75,61,32
MAY,8,6,23.52,4.84,0.265,30.80,61,32
MAY,8,7,19.01,4.74,0.339,30.52,62,32
MAY,8,8,15.02,4.58,0.444,33.90,62,32
MAY,8,9,13.24,3.80,0.494,24.55,62,31
MAY,8,10,15.28,1.82,0.506,3.24,62,31
MAY,8,11,18.69,1.63,0.518,0.71,62,30
MAY,8,12,23.63,1.64,0.521,0.47,67,30
MAY,8,13,30.32,1.63,0.505,0.42,70,30
MAY,8,14,38.40,1.64,0.455,0.58,72,31
MAY,8,15,47.05,1.63,0.369,1.16,73,31
MAY,8,16,55.18,1.63,0.257,0.35,73,31
MAY,8,17,61.40,1.62,0.200,0.47,72,31
MAY,8,18,64.20,1.61,0.184,0.99,72,31
MAY,8,19,64.68,1.59,0.168,2.44,72,30
MAY,8,20,63.11,1.58,0.166,8.66,72,29
MAY,8,21,59.69,1.59,0.173,15.03,73,28
MAY,8,22,55.58,1.60,0.184,16.18,74,28
MAY,8,23,50.89,1.59,0.189,5.94,75,29
MAY,9,0,47.34,1.60,0.205,3.11,75,28
MAY,9,1,43.09,1.61,0.223,5.61,75,28
MAY,9,2,36.68,1.64,0.244,17.99,76,29
MAY,9,3,29.82,1.66,0.272,31.50,77,30
MAY,9,4,24.62,1.66,0.290,30.33,79,30
MAY,9,5,21.27,1.64,0.300,27.09,80,31
MAY,9,6,16.83,1.60,0.344,35.55,81,32
MAY,9,7,12.71,1.58,0.427,37.79,82,32
MAY,9,8,7.97,1.58,0.559,38.42,82,33
MAY,9,9,5.54,1.59,0.644,34.10,84,35
MAY,9,10,8.82,1.64,0.676,16.19,86,36
MAY,9,11,15.49,1.65,0.676,2.09,86,37
MAY,9,12,21.93,1.65,0.663,0.38,81,38
MAY,9,13,28.42,1.65,0.660,1.50,78,38
MAY,9,14,36.73,1.66,0.612,1.34,77,38
MAY,9,15,45.01,1.67,0.531,1.11,77,38
MAY,9,16,52.98,1.67,0.388,0.59,76,39
MAY,9,17,58.78,1.67,0.287,1.10,76,39
MAY,9,18,61.20,1.67,0.233,0.30,75,39
MAY,9,19,61.63,1.66,0.206,2.01,75,38
MAY,9,20,61.31,1.67,0.207,6.05,74,38
MAY,9,21,59.63,1.67,0.212,5.42,74,39
MAY,9,22,55.97,1.67,0.223,6.71,74,40
MAY,9,23,51.34,1.66,0.237,10.24,73,40
MAY,10,0,46.59,1.67,0.260,12.86,73,41
MAY,10,1,42.22,1.66,0.273,8.88,73,41
MAY,10,2,38.39,1.63,0.281,4.07,72,41
MAY,10,3,33.96,1.61,0.289,11.45,71,40
MAY,10,4,29.63,1.59,0.292,16.31,70,40
MAY,10,5,26.76,1.58,0.282,10.79,69,40
MAY,10,6,24.06,1.54,0.290,15.32,68,40
MAY,10,7,20.36,1.56,0.382,35.91,67,40
MAY,10,8,17.60,1.52,0.515,35.58,68,41
MAY,10,9,17.31,1.48,0.548,23.45,66,40
MAY,10,10,19.05,1.45,0.577,12.68,64,40
MAY,10,11,23.82,1.45,0.594,2.23,64,39
MAY,10,12,28.19,1.44,0.596,3.19,65,40
MAY,10,13,32.84,1.41,0.593,2.72,65,40
MAY,10,14,37.89,1.39,0.574,1.87,64,39
MAY,10,15,45.14,1.39,0.464,1.84,63,39
MAY,10,16,51.89,1.39,0.311,2.57,62,38
MAY,10,17,55.44,1.39,0.268,2.18,61,39
MAY,10,18,55.97,1.39,0.242,2.53,61,39
MAY,10,19,54.51,1.39,0.219,3.66,60,39
MAY,10,20,53.44,1.39,0.226,10.42,60,39
MAY,10,21,51.03,1.40,0.253,12.59,60,38
MAY,10,22,48.31,1.39,0.266,12.46,60,38
MAY,10,23,44.58,1.39,0.274,10.16,59,37
MAY,11,0,41.04,1.38,0.282,9.23,58,37
MAY,11,1,36.21,1.40,0.302,23.06,58,36
MAY,11,2,32.73,1.40,0.307,12.54,58,36
MAY,11,3,29.61,1.40,0.314,8.15,59,36
MAY,11,4,26.91,1.40,0.302,9.76,59,35
MAY,11,5,23.60,1.60,0.278,23.35,59,35
MAY,11,6,19.30,1.86,0.322,25.13,58,35
MAY,11,7,15.61,1.92,0.387,23.26,58,34
MAY,11,8,11.94,2.00,0.488,27.11,55,32
MAY,11,9,12.85,2.00,0.500,7.91,54,31
MAY,11,10,13.72,1.97,0.487,0.49,52,30
MAY,11,11,14.90,1.94,0.479,0.92,51,29
MAY,11,12,17.21,1.95,0.470,0.79,49,28
MAY,11,13,20.84,1.95,0.451,0.38,48,28
MAY,11,14,26.20,1.95,0.384,1.27,47,27
MAY,11,15,31.27,1.94,0.303,0.98,46,26
MAY,11,16,35.69,1.94,0.186,0.68,46,25
MAY,11,17,37.58,1.94,0.148,0.30,45,25
MAY,11,18,39.02,1.94,0.147,1.27,45,24
MAY,11,19,39.60,1.95,0.147,2.76,45,25
MAY,11,20,38.17,1.94,0.156,7.45,44,24
MAY,11,21,36.16,1.92,0.176,10.63,44,24
MAY,11,22,32.40,1.92,0.210,17.22,44,24
MAY,11,23,29.98,1.93,0.231,9.92,45,23
MAY,12,0,27.62,1.93,0.249,9.40,45,23
MAY,12,1,25.40,1.91,0.267,7.04,45,23
MAY,12,2,22.78,1.92,0.285,4.80,45,23
MAY,12,3,19.67,1.92,0.300,5.78,45,23
MAY,12,4,17.49,1.93,0.308,7.56,46,24
MAY,12,5,15.24,1.72,0.307,7.14,45,24
MAY,12,6,14.39,1.44,0.292,7.12,45,24
MAY,12,7,11.74,1.33,0.314,12.72,45,24
MAY,12,8,10.56,1.18,0.333,10.23,43,24
MAY,12,9,10.87,1.16,0.346,6.00,42,23
MAY,12,10,12.58,1.15,0.351,2.48,42,23
MAY,12,11,15.73,1.15,0.343,1.04,43,23
MAY,12,12,19.12,1.16,0.332,1.10,43,24
MAY,12,13,23.46,1.15,0.320,0.96,44,24
MAY,12,14,28.28,1.16,0.307,1.09,44,24
MAY,12,15,33.84,1.15,0.268,1.01,45,24
MAY,12,16,38.27,1.15,0.236,0.51,45,24
MAY,12,17,41.79,1.14,0.206,0.30,46,25
MAY,12,18,43.55,1.14,0.183,0.30,47,25
MAY,12,19,43.68,1.14,0.171,1.90,47,25
MAY,12,20,42.64,1.15,0.170,7.95,47,25
MAY,12,21,40.25,1.18,0.185,10.54,48,25
MAY,12,22,37.17,1.18,0.198,11.02,48,26
MAY,12,23,34.09,1.17,0.212,9.13,47,26
MAY,13,0,31.70,1.15,0.210,3.62,46,26
MAY,13,1,28.43,1.14,0.209,3.33,46,26
MAY,13,2,25.20,1.14,0.212,4.16,46,26
MAY,13,3,22.47,1.13,0.217,4.45,45,26
MAY,13,4,20.69,1.13,0.211,5.24,45,26
MAY,13,5,19.29,1.13,0.190,9.31,45,25
MAY,13,6,17.66,1.13,0.188,13.81,45,25
MAY,13,7,15.60,1.13,0.244,19.60,45,25
MAY,13,8,13.36,1.16,0.331,22.32,46,25
MAY,13,9,12.23,1.19,0.434,29.63,48,26
MAY,13,10,13.81,1.20,0.462,9.03,50,27
MAY,13,11,16.69,1.20,0.464,1.27,50,28
MAY,13,12,20.55,1.20,0.473,1.71,50,28
MAY,13,13,25.13,1.21,0.487,2.39,50,28
MAY,13,14,30.01,1.21,0.473,1.48,51,28
MAY,13,15,36.41,1.21,0.402,1.33,51,29
MAY,13,16,42.83,1.22,0.316,0.91,51,29
MAY,13,17,48.45,1.23,0.217,0.85,51,30
MAY,13,18,50.89,1.23,0.186,1.11,52,30
MAY,13,19,51.88,1.23,0.187,3.29,53,31
MAY,13,20,50.45,1.22,0.197,14.26,53,32
MAY,13,21,48.08,1.19,0.201,12.95,54,32
MAY,13,22,46.42,1.19,0.217,6.68,53,31
MAY,13,23,43.03,1.22,0.237,6.46,54,32
MAY,14,0,39.11,1.23,0.259,5.66,55,32
MAY,14,1,34.89,1.24,0.285,5.75,56,33
MAY,14,2,29.46,1.25,0.324,18.88,56,34
MAY,14,3,23.53,1.26,0.356,30.59,57,35
MAY,14,4,19.53,1.28,0.371,27.14,58,36
MAY,14,5,16.45,1.36,0.387,24.46,59,37
MAY,14,6,12.72,1.39,0.427,27.21,60,38
MAY,14,7,9.29,1.43,0.551,32.40,62,39
MAY,14,8,6.34,1.46,0.682,34.51,63,40
MAY,14,9,5.06,1.51,0.780,34.74,66,41
MAY,14,10,8.19,1.58,0.791,16.87,67,41
MAY,14,11,13.83,1.59,0.773,1.99,68,42
MAY,14,12,19.74,1.60,0.763,1.43,69,43
MAY,14,13,25.32,1.60,0.750,1.64,70,43
MAY,14,14,31.25,1.61,0.707,1.07,70,43
MAY,14,15,37.33,1.60,0.567,0.30,70,44
MAY,14,16,42.80,1.59,0.414,0.53,69,44
MAY,14,17,46.88,1.58,0.286,0.30,70,43
MAY,14,18,48.59,1.58,0.236,0.81,69,43
MAY,14,19,48.28,1.58,0.214,3.80,68,42
MAY,14,20,45.14,1.58,0.211,15.54,68,42
MAY,14,21,41.05,1.59,0.210,17.14,67,42
MAY,14,22,37.53,1.57,0.200,7.35,67,41
MAY,14,23,34.09,1.53,0.207,7.17,66,41
MAY,15,0,30.34,1.53,0.223,12.18,67,41
MAY,15,1,26.13,1.53,0.243,13.57,67,41
MAY,15,2,20.94,1.59,0.268,23.28,67,40
MAY,15,3,16.84,1.77,0.295,21.10,67,40
MAY,15,4,15.28,1.84,0.296,15.81,67,39
MAY,15,5,14.60,1.80,0.301,13.95,67,39
MAY,15,6,11.89,1.96,0.332,22.67,68,39
MAY,15,7,9.26,2.00,0.395,21.73,67,38
MAY,15,8,7.29,2.07,0.533,32.07,67,38
MAY,15,9,8.54,2.23,0.612,28.83,66,37
MAY,15,10,12.54,2.17,0.642,8.62,65,37
MAY,15,11,17.38,2.23,0.672,6.71,66,37
MAY,15,12,23.53,2.59,0.691,6.41,67,39
MAY,15,13,30.48,3.03,0.696,4.24,67,42
MAY,15,14,38.60,3.22,0.675,2.47,68,44
MAY,15,15,46.80,3.34,0.606,0.57,69,46
MAY,15,16,55.13,3.38,0.450,0.54,69,48
MAY,15,17,59.81,3.39,0.351,0.30,68,49
MAY,15,18,62.74,3.39,0.297,0.56,69,50
MAY,15,19,63.54,3.39,0.241,4.88,68,51
MAY,15,20,60.03,3.40,0.232,20.84,69,52
MAY,15,21,54.56,3.40,0.240,20.35,70,54
MAY,15,22,47.45,3.45,0.298,32.98,72,55
MAY,15,23,41.17,3.81,0.345,25.88,74,56
MAY,16,0,35.16,4.66,0.558,11.54,75,57
MAY,16,1,30.56,4.79,0.568,6.37,75,57
MAY,16,2,25.77,5.50,0.574,7.71,75,57
MAY,16,3,21.87,5.40,0.576,2.30,74,57
MAY,16,4,21.59,5.38,0.551,5.86,73,56
MAY,16,5,21.53,5.39,0.521,5.85,72,56
MAY,16,6,21.68,5.23,0.486,15.35,70,56
MAY,16,7,19.77,5.27,0.506,25.28,70,55
MAY,16,8,17.44,5.27,0.379,20.43,69,55
MAY,16,9,17.03,5.11,0.432,10.90,66,54
MAY,16,10,18.00,5.14,0.478,7.97,65,53
MAY,16,11,20.52,5.14,0.521,8.16,65,53
MAY,16,12,24.07,4.87,0.543,4.86,64,52
MAY,16,13,29.17,4.56,0.556,3.64,64,51
MAY,16,14,34.89,4.41,0.528,1.75,63,53
MAY,16,15,42.57,4.36,0.460,1.09,63,52
MAY,16,16,50.53,4.37,0.380,3.07,63,51
MAY,16,17,55.88,4.39,0.318,0.64,63,52
MAY,16,18,60.05,4.41,0.271,2.41,64,51
MAY,16,19,61.46,4.42,0.230,4.01,65,52
MAY,16,20,59.19,4.42,0.202,6.72,64,52
MAY,16,21,55.96,4.41,0.185,7.22,63,50
MAY,16,22,53.06,4.38,0.183,4.86,61,48
MAY,16,23,48.69,4.07,0.206,7.06,60,48
MAY,17,0,44.02,3.24,0.224,4.00,59,49
MAY,17,1,39.84,3.11,0.242,2.82,60,49
MAY,17,2,34.12,2.34,0.254,9.74,60,50
MAY,17,3,29.99,2.23,0.265,4.45,60,50
MAY,17,4,27.92,2.16,0.271,2.89,60,50
MAY,17,5,26.08,2.12,0.274,3.14,60,50
MAY,17,6,22.90,2.11,0.310,18.69,60,50
MAY,17,7,19.58,2.02,0.361,27.58,61,51
MAY,17,8,16.30,1.91,0.379,15.01,61,51
MAY,17,9,14.31,1.85,0.387,6.72,60,50
MAY,17,10,14.98,1.82,0.394,6.38,60,50
MAY,17,11,16.96,1.79,0.397,3.37,60,50
MAY,17,12,18.11,1.70,0.394,0.40,60,49
MAY,17,13,19.30,1.57,0.395,0.87,59,47
MAY,17,14,23.17,1.52,0.354,1.08,59,42
MAY,17,15,28.15,1.46,0.275,0.49,59,41
MAY,17,16,32.88,1.41,0.229,0.71,59,40
MAY,17,17,36.31,1.38,0.205,0.87,58,39
MAY,17,18,37.97,1.37,0.190,2.32,57,38
MAY,17,19,37.79,1.37,0.190,5.35,57,38
MAY,17,20,37.74,1.39,0.216,9.75,58,37
MAY,17,21,36.69,1.40,0.250,10.91,59,38
MAY,17,22,34.03,1.41,0.277,7.49,61,39
MAY,17,23,29.99,1.41,0.326,12.80,62,39
MAY,18,0,26.26,1.43,0.378,10.88,62,39
MAY,18,1,22.52,1.44,0.414,7.05,62,39
MAY,18,2,19.55,1.45,0.423,2.35,61,39
MAY,18,3,16.19,1.46,0.423,2.33,61,38
MAY,18,4,13.29,1.47,0.405,2.62,61,38
MAY,18,5,11.24,1.47,0.382,2.82,61,38
MAY,18,6,9.35,1.46,0.378,8.09,60,38
MAY,18,7,8.41,1.44,0.374,9.81,59,37
MAY,18,8,7.41,1.43,0.366,9.76,58,37
MAY,18,9,7.45,1.42,0.364,4.21,57,37
MAY,18,10,8.40,1.42,0.380,2.74,57,36
MAY,18,11,10.07,1.40,0.385,0.41,55,36
MAY,18,12,12.57,1.40,0.384,0.30,55,36
MAY,18,13,16.06,1.41,0.385,0.90,55,36
MAY,18,14,20.85,1.41,0.368,1.11,56,36
MAY,18,15,25.73,1.41,0.330,1.49,57,36
MAY,18,16,30.26,1.42,0.294,1.34,56,36
MAY,18,17,33.78,1.42,0.261,1.51,56,37
MAY,18,18,36.24,1.42,0.226,1.33,56,36
MAY,18,19,38.63,1.42,0.205,3.45,56,36
MAY,18,20,38.70,1.43,0.216,13.41,56,36
MAY,18,21,36.96,1.44,0.234,14.22,58,37
MAY,18,22,34.09,1.44,0.246,11.08,58,38
MAY,18,23,31.67,1.42,0.264,12.54,58,37
MAY,19,0,29.30,1.41,0.284,14.44,58,36
MAY,19,1,28.26,1.38,0.289,4.23,57,36
MAY,19,2,26.54,1.37,0.298,4.12,56,35
MAY,19,3,24.18,1.35,0.301,3.68,56,35
MAY,19,4,23.46,1.34,0.285,5.38,55,34
MAY,19,5,25.88,1.34,0.266,6.33,56,34
MAY,19,6,27.82,1.34,0.261,7.95,56,34
MAY,19,7,27.83,1.34,0.269,10.20,56,33
MAY,19,8,27.67,1.36,0.315,16.98,56,34
MAY,19,9,27.28,1.39,0.351,11.61,57,33
MAY,19,10,28.34,1.37,0.363,2.63,57,33
MAY,19,11,30.20,1.35,0.378,2.96,56,33
MAY,19,12,32.97,1.33,0.376,1.01,55,33
MAY,19,13,34.49,1.33,0.364,0.68,54,33
MAY,19,14,37.69,1.32,0.355,2.61,53,32
MAY,19,15,42.95,1.31,0.329,1.56,50,31
MAY,19,16,49.31,1.31,0.259,0.66,50,31
MAY,19,17,54.74,1.31,0.215,0.30,50,31
MAY,19,18,59.31,1.30,0.200,1.78,49,31
MAY,19,19,63.58,1.29,0.178,0.90,48,31
MAY,19,20,64.80,1.26,0.198,12.38,47,31
MAY,19,21,58.75,1.29,0.360,56.57,46,28
MAY,19,22,51.88,1.31,0.514,47.12,48,28
MAY,19,23,48.54,1.34,0.552,13.24,49,28
MAY,20,0,44.34,1.38,0.578,9.53,49,29
MAY,20,1,38.01,1.49,0.613,17.45,49,28
MAY,20,2,31.93,1.51,0.633,10.03,50,29
MAY,20,3,25.86,1.52,0.645,3.06,51,29
MAY,20,4,21.38,1.51,0.621,4.43,52,29
MAY,20,5,22.89,1.50,0.462,6.31,52,29
MAY,20,6,23.22,1.49,0.335,19.11,52,29
MAY,20,7,18.84,1.50,0.427,28.21,54,30
MAY,20,8,14.68,1.48,0.463,20.34,55,30
MAY,20,9,14.31,1.44,0.458,10.97,54,30
MAY,20,10,15.34,1.43,0.453,3.38,55,29
MAY,20,11,16.90,1.44,0.473,5.57,56,29
MAY,20,12,19.68,1.44,0.488,2.85,56,29
MAY,20,13,23.27,1.44,0.501,3.53,56,29
MAY,20,14,29.35,1.43,0.468,0.72,56,29
MAY,20,15,36.60,1.43,0.340,1.84,56,29
MAY,20,16,44.37,1.43,0.280,1.53,56,29
MAY,20,17,50.66,1.44,0.249,0.30,58,29
MAY,20,18,56.01,1.45,0.230,0.30,59,29
MAY,20,19,59.53,1.46,0.201,2.07,60,30
MAY,20,20,59.36,1.46,0.205,16.53,61,30
MAY,20,21,57.87,1.42,0.214,15.81,61,30
MAY,20,22,55.85,1.41,0.225,6.22,58,30
MAY,20,23,52.17,1.40,0.246,6.30,58,30
MAY,21,0,48.32,1.37,0.266,3.95,57,30
MAY,21,1,43.58,1.27,0.287,2.84,56,30
MAY,21,2,37.24,1.27,0.299,2.99,54,31
MAY,21,3,31.62,1.28,0.306,3.93,52,31
MAY,21,4,28.34,1.28,0.286,5.98,50,31
MAY,21,5,25.55,1.29,0.262,7.69,49,31
MAY,21,6,21.50,1.29,0.264,14.43,47,31
MAY,21,7,17.92,1.27,0.271,19.13,44,31
MAY,21,8,15.07,1.25,0.286,17.31,42,31
MAY,21,9,14.68,1.24,0.284,7.71,40,31
MAY,21,10,16.63,1.25,0.287,2.73,39,31
MAY,21,11,19.92,1.24,0.287,1.24,37,31
MAY,21,12,24.26,1.24,0.291,1.08,36,31
MAY,21,13,30.25,1.23,0.284,0.58,36,31
