DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
SEP,17,23,44.06,6.76,0.195,1.80,42,10
SEP,18,0,40.20,6.95,0.187,2.39,41,11
SEP,18,1,35.06,7.08,0.189,4.82,41,11
SEP,18,2,30.73,7.31,0.193,4.93,40,12
SEP,18,3,27.09,7.34,0.180,6.45,40,12
SEP,18,4,23.40,7.56,0.177,13.71,41,13
SEP,18,5,21.79,7.75,0.184,11.46,41,14
SEP,18,6,17.56,7.92,0.222,11.10,41,14
SEP,18,7,13.47,8.16,0.302,15.61,41,15
SEP,18,8,10.58,8.18,0.384,14.69,41,16
SEP,18,9,10.14,8.16,0.447,13.94,40,17
SEP,18,10,11.84,8.16,0.477,12.44,39,17
SEP,18,11,16.02,8.14,0.496,7.61,39,18
SEP,18,12,21.61,8.06,0.509,5.48,39,18
SEP,18,13,24.37,8.11,0.521,4.35,39,19
SEP,18,14,28.84,8.08,0.485,3.86,38,18
SEP,18,15,33.17,8.08,0.424,4.11,38,18
SEP,18,16,36.32,7.99,0.361,4.14,39,18
SEP,18,17,38.35,7.94,0.311,4.01,39,18
SEP,18,18,37.55,7.76,0.295,1.73,38,18
SEP,18,19,34.57,7.84,0.300,2.67,41,18
SEP,18,20,30.70,7.26,0.302,2.86,44,18
SEP,18,21,27.78,6.19,0.298,1.87,44,17
SEP,18,22,25.20,5.94,0.295,1.02,43,17
SEP,18,23,22.67,5.84,0.280,1.07,42,17
SEP,19,0,21.01,5.87,0.261,0.30,41,17
SEP,19,1,19.02,5.83,0.244,0.44,41,16
SEP,19,2,17.11,5.79,0.226,0.86,40,16
SEP,19,3,15.71,5.77,0.193,1.21,39,16
SEP,19,4,14.09,5.72,0.169,2.62,38,15
SEP,19,5,12.19,5.67,0.158,4.06,37,14
SEP,19,6,10.10,5.65,0.201,4.82,36,13
SEP,19,7,8.30,5.42,0.280,4.83,35,13
SEP,19,8,6.30,5.42,0.377,5.37,33,11
SEP,19,9,4.73,5.65,0.420,4.81,32,11
SEP,19,10,4.56,5.82,0.439,4.73,31,10
SEP,19,11,5.69,5.97,0.449,2.34,31,10
SEP,19,12,8.25,6.18,0.458,1.49,30,9
SEP,19,13,11.32,6.47,0.465,0.90,29,9
SEP,19,14,14.56,6.82,0.418,0.69,29,9
SEP,19,15,18.40,7.17,0.339,0.30,29,9
SEP,19,16,22.82,7.37,0.248,0.56,29,9
SEP,19,17,27.13,7.37,0.210,0.52,28,9
SEP,19,18,29.88,7.42,0.192,0.30,28,9
SEP,19,19,30.35,7.22,0.193,0.78,25,9
SEP,19,20,29.16,7.05,0.190,1.44,29,9
SEP,19,21,26.99,6.96,0.179,1.17,30,9
SEP,19,22,24.70,6.75,0.174,0.53,30,9
SEP,19,23,23.89,6.56,0.170,0.30,30,8
SEP,20,0,22.74,6.35,0.169,0.87,31,9
SEP,20,1,21.08,6.13,0.169,1.95,32,9
SEP,20,2,20.48,5.83,0.166,0.64,32,10
SEP,20,3,21.26,5.59,0.153,0.30,32,10
SEP,20,4,21.26,5.37,0.142,1.08,32,10
