DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
FEB,12,1,25.90,1.82,NA,13.02,51,NA
FEB,12,2,21.87,1.81,NA,14.40,51,NA
FEB,12,3,18.61,1.80,NA,15.08,50,NA
FEB,12,4,17.73,1.68,NA,8.25,49,NA
FEB,12,5,16.61,1.37,NA,8.87,47,NA
FEB,12,6,15.45,1.31,NA,15.53,47,NA
FEB,12,7,13.25,1.29,NA,20.51,47,NA
FEB,12,8,10.98,1.32,NA,22.89,48,NA
FEB,12,9,9.08,1.47,NA,23.55,47,NA
FEB,12,10,7.16,1.67,NA,13.60,48,NA
FEB,12,11,6.36,1.73,NA,7.95,48,NA
FEB,12,12,6.68,1.91,NA,6.54,49,NA
FEB,12,13,8.38,2.09,NA,4.04,49,NA
FEB,12,14,12.38,2.56,NA,4.82,49,24
FEB,12,15,17.08,2.92,NA,3.88,49,25
FEB,12,16,22.14,3.38,NA,4.27,50,25
FEB,12,17,27.04,3.79,NA,7.08,50,25
FEB,12,18,30.18,4.00,NA,3.26,51,27
FEB,12,19,30.23,4.38,NA,8.43,51,28
FEB,12,20,28.23,4.46,NA,6.66,53,28
FEB,12,21,25.01,4.70,NA,5.17,56,29
FEB,12,22,20.43,4.73,NA,2.62,56,29
FEB,12,23,16.54,4.75,NA,1.32,57,28
FEB,13,0,12.38,4.76,NA,0.78,56,28
FEB,13,1,8.36,4.78,NA,0.44,55,27
FEB,13,2,6.03,4.78,NA,0.42,54,26
FEB,13,3,5.83,4.78,NA,0.32,53,27
FEB,13,4,6.64,4.78,NA,0.30,52,26
FEB,13,5,7.82,4.78,NA,0.30,51,25
FEB,13,6,9.45,4.76,NA,0.30,50,26
FEB,13,7,10.74,4.73,NA,2.31,49,26
FEB,13,8,11.69,4.65,NA,4.73,46,25
FEB,13,9,12.66,4.43,NA,5.96,43,23
FEB,13,10,14.25,4.18,NA,2.71,41,22
FEB,13,11,16.85,4.09,NA,2.87,41,20
FEB,13,12,19.73,3.88,NA,2.73,41,20
FEB,13,13,23.09,3.71,NA,4.02,41,19
FEB,13,14,26.66,3.28,NA,5.78,41,20
FEB,13,15,31.13,3.00,NA,4.44,41,20
FEB,13,16,36.68,2.60,NA,2.48,41,21
FEB,13,17,42.07,2.24,NA,1.15,41,20
FEB,13,18,46.77,2.07,NA,1.65,41,18
FEB,13,19,49.26,1.72,NA,11.21,41,17
FEB,13,20,49.60,1.68,NA,23.20,40,17
FEB,13,21,47.23,1.49,NA,27.76,38,15
FEB,13,22,44.56,1.47,NA,16.64,38,15
FEB,13,23,41.16,1.47,NA,9.51,37,16
FEB,14,0,36.52,1.47,NA,8.85,39,16
FEB,14,1,32.12,1.47,NA,6.30,39,17
FEB,14,2,27.15,1.48,NA,9.70,40,18
FEB,14,3,23.32,1.47,NA,8.15,41,18
FEB,14,4,20.55,1.47,NA,11.25,42,20
FEB,14,5,19.18,1.46,NA,15.27,43,21
FEB,14,6,18.69,1.48,NA,24.56,44,22
FEB,14,7,17.38,1.51,NA,26.36,46,23
FEB,14,8,NA,1.54,NA,27.46,48,24
FEB,14,9,NA,1.58,NA,32.60,52,25
FEB,14,10,NA,1.62,NA,33.59,55,25
FEB,14,11,NA,1.66,NA,22.15,57,27
FEB,14,12,NA,1.69,NA,2.10,57,29
FEB,14,13,NA,1.69,NA,1.87,57,29
FEB,14,14,33.69,1.65,NA,1.63,57,29
FEB,14,15,36.01,1.58,NA,2.02,57,28
FEB,14,16,37.59,1.52,NA,0.71,57,26
FEB,14,17,42.76,1.47,NA,0.53,57,27
