DATOS HORARIOS 2022_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
FEBRERO,5,5,0.0217,0.0058,1.58,NA,15,5,7.26,5.01,83.72,64.01,625.95,0.01
FEBRERO,5,6,0.0230,0.0059,1.60,NA,23,15,6.08,5.51,84.12,67.03,626.10,0.01
FEBRERO,5,7,0.0191,0.0058,1.66,NA,20,9,5.49,5.14,85.03,70.25,626.57,0.01
FEBRERO,5,8,0.0181,0.0058,1.76,NA,15,16,5.08,5.44,82.50,69.67,627.05,0.07
FEBRERO,5,9,0.0185,0.0059,1.76,NA,22,11,6.13,5.31,87.68,65.15,627.63,0.52
FEBRERO,5,10,0.0191,0.0058,1.85,NA,46,17,7.74,5.31,90.86,61.01,627.89,1.32
FEBRERO,5,11,0.0221,0.0058,1.86,NA,40,12,9.84,5.17,89.23,54.23,627.88,2.25
FEBRERO,5,12,0.0278,0.0071,1.95,NA,38,10,12.34,4.22,86.04,46.98,627.52,3.02
FEBRERO,5,13,0.0319,0.0061,1.92,NA,46,39,14.85,3.31,93.91,41.87,626.74,3.68
FEBRERO,5,14,0.0415,0.0093,1.85,NA,36,14,18.32,2.12,122.52,35.75,625.68,3.79
FEBRERO,5,15,0.0493,0.0272,1.80,NA,34,24,21.39,1.82,174.67,31.15,624.73,3.21
FEBRERO,5,16,0.0637,0.0443,1.85,NA,44,39,23.06,1.81,228.27,27.50,624.02,2.41
FEBRERO,5,17,0.0435,0.0109,1.61,NA,29,28,23.43,2.20,275.63,22.68,623.51,1.35
FEBRERO,5,18,0.0471,0.0100,1.65,NA,29,9,22.44,2.23,268.18,25.28,623.47,0.46
FEBRERO,5,19,0.0366,0.0082,1.78,NA,43,10,21.66,1.54,250.36,26.71,623.53,0.06
FEBRERO,5,20,0.0079,0.0081,2.87,NA,60,13,20.24,1.23,196.44,29.23,623.66,0.01
FEBRERO,5,21,0.0017,0.0090,4.01,NA,108,23,18.77,1.08,125.24,32.88,623.91,0.01
FEBRERO,5,22,0.0015,0.0081,3.51,NA,156,43,17.31,1.00,139.26,36.63,624.28,0.01
FEBRERO,5,23,0.0061,0.0069,2.22,NA,127,51,15.84,0.96,219.81,38.87,624.69,0.01
FEBRERO,6,0,0.0018,0.0080,2.76,NA,89,26,15.11,1.06,143.83,40.92,624.71,0.01
FEBRERO,6,1,NA,0.0076,2.70,NA,110,38,13.95,1.39,251.24,44.89,624.60,0.01
FEBRERO,6,2,NA,0.0073,2.48,NA,89,28,12.94,1.01,176.14,47.74,624.53,0.01
FEBRERO,6,3,NA,0.0069,2.53,NA,80,25,12.83,1.17,244.15,48.61,624.35,0.01
FEBRERO,6,4,0.0026,0.0067,2.24,NA,75,34,12.05,1.15,228.68,49.99,624.34,0.01
FEBRERO,6,5,0.0053,0.0066,2.04,NA,60,28,11.53,0.95,128.67,52.36,624.29,0.01
FEBRERO,6,6,0.0047,0.0071,2.03,NA,75,35,11.14,1.13,101.97,55.79,624.32,0.01
FEBRERO,6,7,0.0008,0.0072,2.11,NA,109,85,10.51,1.25,102.16,55.33,624.53,0.01
FEBRERO,6,8,NA,0.0074,2.23,NA,93,40,10.38,1.73,100.55,54.45,624.68,0.07
FEBRERO,6,9,0.0028,0.0079,2.26,NA,98,39,11.78,1.77,92.95,49.60,625.15,0.51
FEBRERO,6,10,0.0119,0.0090,2.15,NA,104,56,15.77,1.47,158.08,40.93,625.46,1.34
FEBRERO,6,11,0.0300,0.0076,1.82,NA,56,41,18.26,2.10,267.51,38.99,625.57,2.37
FEBRERO,6,12,0.0388,0.0073,1.71,NA,34,26,19.99,2.64,264.57,38.36,625.12,3.31
FEBRERO,6,13,0.0386,0.0073,1.64,NA,19,29,21.66,3.05,262.54,35.60,624.36,3.83
FEBRERO,6,14,0.0375,0.0065,1.61,NA,14,20,23.11,3.63,267.88,30.78,623.50,3.93
FEBRERO,6,15,0.0359,0.0061,1.57,NA,10,15,24.17,4.16,276.15,26.04,622.75,3.42
FEBRERO,6,16,0.0351,0.0060,1.56,NA,8,7,25.01,3.96,265.31,24.54,622.00,2.53
FEBRERO,6,17,0.0368,0.0060,1.59,NA,19,8,24.72,3.88,255.62,25.99,621.63,1.36
FEBRERO,6,18,0.0366,0.0060,1.59,NA,25,9,23.53,3.41,260.74,28.22,621.66,0.47
FEBRERO,6,19,0.0271,0.0059,1.68,NA,54,11,22.21,1.92,254.55,31.35,621.89,0.06
FEBRERO,6,20,0.0122,0.0064,2.09,NA,54,12,21.65,1.60,181.05,32.78,622.23,0.01
FEBRERO,6,21,0.0129,0.0061,1.93,NA,64,21,21.15,2.35,232.27,32.52,622.75,0.01
FEBRERO,6,22,0.0213,0.0057,1.62,NA,34,16,19.91,3.18,241.56,32.73,623.29,0.01
FEBRERO,6,23,0.0162,0.0057,1.68,NA,30,9,18.89,2.04,226.14,35.14,623.52,0.01
FEBRERO,7,0,0.0180,0.0058,1.59,NA,26,6,17.90,1.43,223.88,40.61,623.77,0.01
FEBRERO,7,1,0.0212,0.0059,1.57,NA,32,7,17.73,1.56,231.53,43.04,623.77,0.01
FEBRERO,7,2,0.0216,0.0058,1.58,NA,19,10,17.58,1.46,173.34,43.52,623.66,0.01
FEBRERO,7,3,0.0184,0.0063,1.59,NA,24,10,17.04,1.37,155.48,45.23,623.63,0.01
FEBRERO,7,4,0.0185,0.0059,1.57,NA,22,10,16.70,1.29,241.18,45.86,623.64,0.01
FEBRERO,7,5,0.0156,0.0057,1.62,NA,18,9,15.50,1.09,239.74,49.88,623.68,0.01
FEBRERO,7,6,0.0127,0.0058,1.62,NA,21,9,14.48,1.24,255.28,53.67,623.72,0.01
FEBRERO,7,7,0.0048,0.0060,1.76,NA,24,14,13.77,1.04,273.68,57.02,623.96,0.01
FEBRERO,7,8,NA,0.0065,2.38,NA,45,19,13.62,0.69,261.49,57.73,624.32,0.08
FEBRERO,7,9,0.0024,0.0065,2.28,NA,69,24,16.38,1.05,272.60,44.31,624.68,0.57
FEBRERO,7,10,0.0156,0.0063,1.75,NA,38,26,18.80,1.45,238.97,36.10,624.84,1.47
FEBRERO,7,11,0.0262,0.0066,1.68,NA,21,14,20.35,1.40,176.73,32.75,624.81,2.35
FEBRERO,7,12,0.0316,0.0065,1.64,NA,18,14,21.36,2.52,252.86,30.05,624.43,3.52
FEBRERO,7,13,0.0337,0.0060,1.60,NA,11,24,22.50,3.38,266.20,27.74,623.84,3.92
FEBRERO,7,14,0.0393,0.0060,1.58,NA,13,16,23.03,3.36,260.71,27.88,623.01,3.57
FEBRERO,7,15,0.0343,0.0058,1.57,NA,18,13,23.82,4.82,276.23,24.05,622.10,3.26
FEBRERO,7,16,0.0348,0.0057,1.58,NA,29,10,24.35,4.41,262.83,21.89,621.41,2.34
FEBRERO,7,17,0.0293,0.0057,1.56,NA,131,6,23.44,4.33,273.68,20.43,621.28,0.89
FEBRERO,7,18,0.0287,0.0056,1.59,NA,87,4,22.77,3.74,257.85,22.31,621.42,0.43
FEBRERO,7,19,0.0250,0.0058,1.71,NA,31,4,22.06,2.66,241.22,25.49,621.66,0.06
FEBRERO,7,20,0.0127,0.0059,1.91,NA,45,9,20.65,1.93,234.83,28.19,621.99,0.01
FEBRERO,7,21,0.0070,0.0064,2.19,NA,63,14,19.34,1.66,169.12,33.32,622.51,0.01
FEBRERO,7,22,0.0137,0.0076,1.91,NA,75,21,17.69,2.97,128.65,39.57,623.40,0.01
FEBRERO,7,23,0.0212,0.0055,1.69,NA,76,19,14.41,4.91,89.54,47.82,623.95,0.01
FEBRERO,8,0,0.0252,0.0063,1.63,NA,55,3,12.74,4.75,82.71,55.66,624.22,0.01
FEBRERO,8,1,0.0249,0.0062,1.62,NA,22,6,11.64,4.71,82.30,61.11,624.25,0.01
FEBRERO,8,2,0.0256,0.0068,1.62,NA,25,12,11.04,4.50,80.66,62.85,624.45,0.01
FEBRERO,8,3,0.0256,0.0087,1.63,NA,17,13,10.42,4.15,84.25,64.96,624.37,0.01
FEBRERO,8,4,0.0242,0.0070,1.63,NA,16,11,9.55,3.79,82.54,70.15,624.17,0.01
FEBRERO,8,5,0.0231,0.0080,1.66,NA,15,16,9.22,3.85,74.68,71.27,624.25,0.01
FEBRERO,8,6,0.0207,0.0085,1.71,NA,15,24,8.93,3.00,81.77,72.08,624.50,0.01
FEBRERO,8,7,0.0141,0.0076,1.83,NA,15,20,9.33,2.85,73.59,70.01,624.91,0.01
FEBRERO,8,8,0.0116,0.0098,2.08,NA,38,2,8.75,2.43,83.77,71.49,625.22,0.08
FEBRERO,8,9,0.0122,0.0070,2.10,NA,38,28,9.68,2.92,81.99,68.05,625.52,0.49
FEBRERO,8,10,0.0205,0.0059,1.95,NA,28,26,11.97,4.07,88.56,60.00,625.74,1.39
FEBRERO,8,11,0.0237,0.0058,1.91,NA,25,11,13.64,3.83,94.72,54.68,625.89,2.34
FEBRERO,8,12,0.0295,0.0065,1.90,NA,18,10,15.32,3.01,105.63,48.53,625.46,3.30
FEBRERO,8,13,0.0355,0.0105,1.85,NA,19,9,17.35,2.29,148.29,42.52,624.71,3.86
FEBRERO,8,14,0.0410,0.0084,1.67,NA,15,23,19.11,2.06,223.64,37.87,623.75,3.65
FEBRERO,8,15,0.0448,0.0068,1.70,NA,14,19,20.84,2.65,242.46,34.79,622.71,3.35
FEBRERO,8,16,0.0428,0.0058,1.63,NA,19,18,21.68,4.24,269.29,31.09,621.96,2.50
FEBRERO,8,17,0.0462,0.0062,1.61,NA,28,11,22.06,3.29,265.68,29.52,621.59,1.42
FEBRERO,8,18,0.0464,0.0059,1.61,NA,23,11,22.27,2.55,274.49,26.79,621.53,0.56
FEBRERO,8,19,0.0338,0.0058,1.71,NA,41,10,20.83,2.21,263.98,27.27,621.75,0.07
FEBRERO,8,20,0.0155,0.0058,1.86,NA,54,9,18.99,2.27,279.95,27.97,622.05,0.01
FEBRERO,8,21,0.0131,0.0060,2.18,NA,56,11,17.98,1.64,211.38,25.56,622.46,0.01
FEBRERO,8,22,0.0181,0.0062,1.88,NA,76,16,15.61,3.18,98.10,44.60,623.25,0.01
FEBRERO,8,23,0.0171,0.0056,1.85,NA,58,23,13.66,2.89,102.81,49.92,623.60,0.01
FEBRERO,9,0,0.0217,0.0053,1.69,NA,36,10,12.23,3.84,103.68,53.75,623.59,0.01
FEBRERO,9,1,0.0225,0.0054,1.67,NA,37,11,11.24,3.57,92.39,56.61,623.43,0.01
FEBRERO,9,2,0.0157,0.0057,1.69,NA,21,8,10.55,3.22,92.62,58.52,623.22,0.01
FEBRERO,9,3,0.0055,0.0069,1.75,NA,36,8,9.50,3.10,95.32,61.79,622.99,0.01
FEBRERO,9,4,0.0050,0.0072,1.76,NA,42,16,8.67,3.13,89.77,65.12,622.87,0.01
FEBRERO,9,5,0.0050,0.0056,1.72,NA,23,16,8.25,2.99,97.19,66.32,622.93,0.01
FEBRERO,9,6,0.0042,0.0059,1.75,NA,24,15,7.67,3.05,92.36,68.53,622.98,0.01
FEBRERO,9,7,0.0021,0.0062,1.95,NA,31,14,7.13,2.58,89.28,70.91,623.49,0.01
FEBRERO,9,8,0.0017,0.0062,2.16,NA,49,20,6.76,2.86,91.87,71.38,623.87,0.08
FEBRERO,9,9,0.0050,0.0059,2.14,NA,47,18,8.14,3.07,93.10,65.50,624.26,0.53
FEBRERO,9,10,0.0125,0.0060,2.10,NA,42,27,11.33,3.44,96.95,56.87,624.49,1.35
FEBRERO,9,11,0.0215,0.0065,2.00,NA,46,19,14.95,2.23,113.10,48.07,624.52,2.32
FEBRERO,9,12,0.0322,0.0068,1.84,NA,38,23,18.35,1.53,188.44,37.97,624.06,3.29
FEBRERO,9,13,0.0374,0.0063,1.69,NA,24,21,19.57,2.79,270.10,37.25,623.29,3.81
FEBRERO,9,14,0.0434,0.0063,1.66,NA,10,21,20.94,3.28,261.61,34.32,622.44,3.69
FEBRERO,9,15,0.0444,0.0061,1.64,NA,19,23,22.00,3.97,269.71,29.88,621.50,3.29
FEBRERO,9,16,0.0423,0.0058,1.60,NA,16,10,22.88,4.05,277.20,23.89,620.85,2.52
FEBRERO,9,17,0.0423,0.0056,1.59,NA,23,10,23.09,4.42,274.64,20.67,620.58,1.49
FEBRERO,9,18,0.0411,0.0056,1.59,NA,33,7,22.86,3.67,280.18,21.32,620.54,0.57
FEBRERO,9,19,0.0331,0.0057,1.67,NA,40,3,21.22,2.57,266.77,24.26,620.79,0.07
FEBRERO,9,20,0.0094,0.0061,2.19,NA,60,7,19.10,1.47,207.01,25.86,621.14,0.01
FEBRERO,9,21,0.0022,0.0067,2.69,NA,92,12,17.91,1.90,162.80,26.85,621.53,0.01
FEBRERO,9,22,0.0024,0.0066,2.33,NA,80,20,17.00,2.06,170.27,33.80,621.82,0.01
FEBRERO,9,23,0.0040,0.0071,2.22,NA,74,19,15.88,1.26,111.17,36.69,621.88,0.01
FEBRERO,10,0,0.0015,0.0075,2.37,NA,72,22,14.43,1.10,202.63,41.96,621.93,0.01
FEBRERO,10,1,NA,0.0081,2.10,NA,79,29,13.04,1.27,293.36,47.26,621.97,0.01
FEBRERO,10,2,NA,0.0074,1.98,NA,70,27,11.97,0.96,240.99,47.37,621.98,0.01
FEBRERO,10,3,NA,0.0073,1.96,NA,44,19,11.54,1.01,288.77,49.84,621.66,0.01
FEBRERO,10,4,NA,0.0068,1.89,NA,43,28,10.80,0.64,187.10,51.75,621.49,0.01
FEBRERO,10,5,0.0022,0.0076,2.04,NA,43,23,10.81,0.97,137.69,53.58,621.43,0.01
FEBRERO,10,6,0.0020,0.0077,2.07,NA,74,34,10.00,1.02,150.77,55.64,621.64,0.01
FEBRERO,10,7,0.0014,0.0073,2.41,NA,54,33,9.42,1.07,105.22,58.13,621.98,0.01
FEBRERO,10,8,0.0011,0.0076,2.64,NA,82,27,9.66,1.20,97.31,59.02,622.50,0.08
FEBRERO,10,9,0.0032,0.0080,2.59,NA,97,36,12.07,1.50,111.83,49.73,623.03,0.53
FEBRERO,10,10,0.0116,0.0086,2.18,NA,75,44,15.78,1.18,126.93,39.82,623.40,1.36
FEBRERO,10,11,0.0206,0.0078,2.04,NA,59,30,18.13,1.43,212.01,34.31,623.49,2.36
FEBRERO,10,12,0.0299,0.0068,1.84,NA,47,22,18.96,2.63,171.84,33.74,623.18,3.24
FEBRERO,10,13,0.0362,0.0066,1.82,NA,12,17,20.52,2.37,141.19,31.95,622.43,3.76
FEBRERO,10,14,0.0384,0.0065,1.82,NA,14,18,21.04,2.23,163.68,30.84,621.57,2.74
FEBRERO,10,15,0.0404,0.0065,1.80,NA,14,24,22.16,2.06,116.77,27.95,620.53,2.49
FEBRERO,10,16,0.0388,0.0063,1.86,NA,21,15,22.50,2.09,141.48,27.12,619.95,1.64
FEBRERO,10,17,0.0368,0.0062,1.81,NA,28,15,22.79,3.27,161.60,25.58,619.82,1.09
FEBRERO,10,18,0.0275,0.0060,1.95,NA,32,11,21.95,3.36,150.12,25.41,619.89,0.46
FEBRERO,10,19,0.0215,0.0060,1.91,NA,41,9,20.67,3.77,153.78,27.35,620.05,0.06
FEBRERO,10,20,0.0159,0.0061,1.93,NA,55,10,18.80,3.73,158.68,30.00,620.52,0.01
FEBRERO,10,21,0.0152,0.0063,1.85,NA,40,16,17.83,3.43,168.89,31.21,620.95,0.01
FEBRERO,10,22,0.0199,0.0064,1.72,NA,43,7,17.14,2.86,191.06,32.60,621.43,0.01
FEBRERO,10,23,0.0139,0.0063,1.79,NA,46,8,15.39,1.13,256.30,36.36,621.76,0.01
FEBRERO,11,0,0.0100,0.0063,1.87,NA,37,10,14.12,0.97,262.22,39.63,621.99,0.01
FEBRERO,11,1,0.0039,0.0063,1.87,NA,39,17,13.46,1.11,200.76,42.95,621.96,0.01
FEBRERO,11,2,NA,0.0066,1.86,NA,40,14,12.10,1.19,285.20,48.30,621.84,0.01
FEBRERO,11,3,0.0007,0.0078,1.76,NA,42,21,10.97,0.78,251.75,53.42,621.66,0.01
