DATOS HORARIOS 2022_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
OCTUBRE,10,20,NA,0.028,0.96,0.008,45,NA,20.49,4.57,73.72,55.13,623.29,NA
OCTUBRE,10,21,NA,0.027,0.91,0.008,27,NA,19.27,4.25,71.28,59.36,623.90,NA
OCTUBRE,10,22,NA,0.025,0.83,0.007,26,NA,18.54,4.78,69.30,62.44,624.33,NA
OCTUBRE,10,23,NA,0.026,0.79,0.005,22,NA,17.50,4.62,77.86,67.36,624.57,NA
OCTUBRE,11,0,NA,0.027,0.77,0.005,17,NA,16.71,3.57,81.67,71.51,624.67,NA
OCTUBRE,11,1,NA,0.024,0.77,0.005,15,NA,15.98,2.58,88.00,76.14,624.53,NA
OCTUBRE,11,2,NA,0.023,0.77,0.004,13,NA,15.25,2.44,87.91,80.63,624.30,NA
OCTUBRE,11,3,NA,0.023,0.77,0.005,18,NA,15.10,1.97,83.45,82.62,624.09,NA
OCTUBRE,11,4,NA,0.021,0.79,0.009,14,NA,15.43,1.39,122.05,79.90,623.91,NA
OCTUBRE,11,5,NA,0.012,0.87,0.013,20,NA,14.43,1.23,155.34,83.83,623.91,NA
OCTUBRE,11,6,NA,0.008,1.10,0.014,36,NA,13.70,1.09,171.72,86.89,623.99,NA
OCTUBRE,11,7,NA,0.004,1.41,0.016,26,NA,13.57,1.95,102.83,87.30,624.36,0.03
OCTUBRE,11,8,NA,0.009,1.34,0.014,44,NA,15.08,2.05,85.02,81.78,624.71,0.35
OCTUBRE,11,9,NA,0.019,1.15,0.010,51,NA,17.30,2.90,76.03,73.12,624.92,1.12
OCTUBRE,11,10,NA,0.029,1.04,0.007,41,NA,19.93,3.60,87.92,60.94,624.96,2.28
OCTUBRE,11,11,NA,0.032,1.00,0.007,32,NA,21.74,3.58,85.44,53.29,624.82,3.37
OCTUBRE,11,12,NA,0.037,1.00,0.007,28,NA,23.17,3.62,81.40,49.07,624.50,4.29
OCTUBRE,11,13,NA,0.044,1.08,0.009,31,NA,24.38,3.70,96.39,45.97,623.79,4.64
OCTUBRE,11,14,NA,0.049,0.95,0.008,47,NA,25.94,3.36,86.16,41.78,622.95,4.25
OCTUBRE,11,15,NA,0.044,0.93,0.007,41,NA,26.96,2.91,92.50,37.60,622.41,3.11
OCTUBRE,11,16,NA,0.039,0.94,0.008,24,NA,27.85,2.63,98.82,34.80,622.02,2.26
OCTUBRE,11,17,NA,0.042,0.86,0.004,23,NA,27.59,3.23,121.48,35.08,621.82,1.08
OCTUBRE,11,18,NA,0.038,0.85,0.005,17,NA,27.26,2.96,127.67,33.87,621.89,0.28
OCTUBRE,11,19,NA,0.029,1.20,0.013,18,NA,25.72,2.05,75.18,38.51,622.12,NA
OCTUBRE,11,20,NA,0.022,1.16,0.014,35,NA,24.04,3.37,65.81,47.50,622.58,NA
OCTUBRE,11,21,NA,0.021,1.53,0.008,42,NA,22.32,4.40,42.49,56.84,623.19,NA
OCTUBRE,11,22,NA,0.019,1.00,0.009,32,NA,20.91,3.98,65.23,61.99,623.68,NA
OCTUBRE,11,23,NA,0.021,0.85,0.006,26,NA,19.33,3.37,89.03,68.24,624.10,NA
OCTUBRE,12,0,NA,0.022,0.79,0.005,17,NA,18.32,3.64,90.21,71.60,624.29,NA
OCTUBRE,12,1,NA,0.018,0.79,0.006,15,NA,17.51,2.63,101.34,74.57,624.17,NA
OCTUBRE,12,2,NA,0.014,0.78,0.006,15,NA,16.46,2.21,105.64,80.02,624.07,NA
OCTUBRE,12,3,NA,0.016,0.79,0.008,17,NA,15.83,2.19,92.59,82.27,623.85,NA
OCTUBRE,12,4,NA,0.022,0.82,0.010,19,NA,15.31,1.92,104.86,84.34,623.72,NA
OCTUBRE,12,5,NA,0.010,0.85,0.012,25,NA,14.87,1.68,83.83,84.64,623.71,NA
OCTUBRE,12,6,NA,0.004,1.12,0.012,21,NA,14.30,1.36,91.87,86.52,623.85,NA
OCTUBRE,12,7,NA,0.003,1.39,0.014,34,NA,14.39,1.20,107.63,86.84,624.27,0.02
OCTUBRE,12,8,NA,0.012,1.37,0.013,55,NA,14.66,1.70,75.75,85.24,624.66,0.29
OCTUBRE,12,9,NA,0.012,1.26,0.011,76,NA,16.28,2.48,91.87,78.71,624.97,1.08
OCTUBRE,12,10,NA,0.015,1.03,0.010,55,NA,19.40,1.70,104.02,67.21,625.23,2.13
OCTUBRE,12,11,NA,0.025,0.88,0.009,34,NA,22.23,1.42,184.65,55.48,625.11,3.08
OCTUBRE,12,12,NA,0.038,1.18,0.014,35,NA,24.05,1.62,217.89,49.58,624.60,3.69
OCTUBRE,12,13,NA,0.050,1.39,0.008,52,NA,26.22,1.84,165.63,41.75,623.70,4.35
OCTUBRE,12,14,NA,0.052,0.99,0.005,48,NA,27.32,2.36,201.68,38.08,622.89,4.19
OCTUBRE,12,15,NA,0.054,0.96,0.005,29,NA,28.81,2.31,228.61,31.38,622.27,3.34
OCTUBRE,12,16,NA,0.054,0.88,0.004,26,NA,29.61,2.08,209.81,27.57,621.77,2.19
OCTUBRE,12,17,NA,0.041,0.97,0.006,19,NA,29.63,1.96,149.45,23.23,621.60,0.86
OCTUBRE,12,18,NA,0.045,0.87,0.007,19,NA,27.94,1.55,263.35,28.67,621.83,NA
OCTUBRE,12,19,NA,0.056,1.10,0.017,30,NA,25.90,1.47,272.05,37.42,622.03,NA
OCTUBRE,12,20,NA,0.028,1.48,0.030,53,NA,24.47,1.08,166.43,40.78,622.46,NA
OCTUBRE,12,21,NA,0.017,1.03,0.014,61,NA,24.14,2.54,58.10,35.78,623.01,NA
OCTUBRE,12,22,NA,0.014,0.95,0.011,34,NA,21.49,2.46,84.72,44.53,623.68,NA
OCTUBRE,12,23,NA,0.012,0.87,0.011,32,NA,20.24,2.26,77.73,48.83,623.95,NA
OCTUBRE,13,0,NA,0.017,0.79,0.008,22,NA,19.55,2.64,79.31,50.48,623.87,NA
OCTUBRE,13,1,NA,0.015,0.76,0.007,22,NA,18.58,2.65,86.17,52.74,623.75,NA
OCTUBRE,13,2,NA,0.012,0.76,0.008,10,NA,17.15,2.23,108.08,58.79,623.64,NA
OCTUBRE,13,3,NA,0.013,0.76,0.007,19,NA,16.56,2.16,109.91,60.52,623.36,NA
OCTUBRE,13,4,NA,0.010,0.77,0.009,15,NA,15.88,1.85,114.75,62.94,623.21,NA
OCTUBRE,13,5,NA,0.009,0.83,0.010,20,NA,15.26,1.87,103.72,65.40,623.24,NA
OCTUBRE,13,6,NA,0.005,1.23,0.013,18,NA,14.95,1.59,104.93,66.61,623.50,NA
OCTUBRE,13,7,NA,0.003,1.51,0.015,38,NA,14.69,1.79,71.71,68.52,623.70,NA
OCTUBRE,13,8,NA,0.005,1.47,0.014,74,NA,15.89,2.65,82.13,66.40,624.09,0.34
OCTUBRE,13,9,NA,0.010,1.23,0.012,78,NA,18.03,2.93,95.37,58.33,624.47,1.19
OCTUBRE,13,10,NA,0.017,1.07,0.010,59,NA,20.82,3.55,81.70,49.24,624.62,2.34
OCTUBRE,13,11,NA,0.027,0.96,0.007,43,NA,23.13,3.96,75.78,39.69,624.49,3.45
OCTUBRE,13,12,NA,0.030,0.97,0.007,33,NA,24.78,3.88,84.16,33.92,624.06,4.33
OCTUBRE,13,13,NA,0.033,1.07,0.008,36,NA,26.21,3.48,84.35,31.81,623.27,4.65
OCTUBRE,13,14,NA,0.037,0.97,0.007,35,NA,27.28,3.61,90.09,28.69,622.46,4.32
OCTUBRE,13,15,NA,0.040,0.94,0.007,30,NA,28.24,3.04,94.33,26.67,621.75,3.47
OCTUBRE,13,16,NA,0.041,0.90,0.005,33,NA,28.54,3.35,105.05,24.06,621.40,2.34
OCTUBRE,13,17,NA,0.040,0.87,0.005,49,NA,28.39,3.23,136.64,23.53,621.18,1.13
OCTUBRE,13,18,NA,0.036,0.91,0.007,19,NA,27.38,3.85,82.60,25.20,621.31,0.27
OCTUBRE,13,19,NA,0.026,1.02,0.012,27,NA,25.30,3.49,49.93,29.85,621.63,NA
OCTUBRE,13,20,NA,0.025,0.98,0.011,32,NA,23.42,3.99,46.51,33.35,622.12,NA
OCTUBRE,13,21,NA,0.025,1.02,0.010,32,NA,21.96,3.59,63.57,36.94,622.71,NA
OCTUBRE,13,22,NA,0.019,0.94,0.011,31,NA,20.22,2.91,89.12,43.99,623.23,NA
OCTUBRE,13,23,NA,0.018,0.86,0.011,28,NA,19.40,3.07,90.08,46.67,623.40,NA
OCTUBRE,14,0,NA,0.015,0.84,0.012,24,NA,18.20,3.97,88.77,51.26,623.47,NA
OCTUBRE,14,1,NA,0.021,0.81,0.009,26,NA,17.82,3.87,89.12,50.95,623.32,NA
OCTUBRE,14,2,NA,0.019,0.78,0.007,49,NA,16.17,3.41,83.87,60.38,623.10,NA
OCTUBRE,14,3,NA,0.018,0.78,0.007,19,NA,15.56,2.41,107.97,63.75,622.90,NA
OCTUBRE,14,4,NA,0.015,0.79,0.009,18,NA,14.74,2.64,98.07,66.61,622.85,NA
OCTUBRE,14,5,NA,0.015,0.85,0.009,15,NA,14.42,2.39,79.82,68.14,622.84,NA
OCTUBRE,14,6,NA,0.010,1.10,0.013,25,NA,14.14,2.20,73.57,69.80,623.03,NA
OCTUBRE,14,7,NA,0.005,1.48,0.016,39,NA,13.79,2.43,92.01,73.41,623.28,NA
OCTUBRE,14,8,NA,0.006,1.35,0.015,66,NA,14.39,2.43,87.83,72.84,623.59,0.30
OCTUBRE,14,9,NA,0.013,1.22,0.013,67,NA,17.18,3.03,85.71,60.46,624.00,1.14
OCTUBRE,14,10,NA,0.026,1.06,0.009,56,NA,20.27,4.44,88.21,46.70,624.26,2.32
OCTUBRE,14,11,NA,0.034,1.00,0.008,50,NA,22.54,4.44,89.27,39.27,624.19,3.41
OCTUBRE,14,12,NA,0.041,1.08,0.010,40,NA,24.40,3.68,102.70,34.38,623.62,4.19
OCTUBRE,14,13,NA,0.045,1.05,0.010,52,NA,26.07,3.67,85.17,29.90,622.89,4.51
OCTUBRE,14,14,NA,0.045,0.97,0.008,49,NA,26.57,3.35,73.31,29.31,622.34,3.11
OCTUBRE,14,15,NA,0.044,1.00,0.008,34,NA,27.18,3.11,114.32,27.73,621.81,2.70
OCTUBRE,14,16,NA,0.044,1.05,0.010,28,NA,27.19,2.80,77.99,28.43,621.41,1.46
OCTUBRE,14,17,NA,0.042,1.04,0.010,40,NA,27.13,3.45,82.38,29.38,621.23,0.91
OCTUBRE,14,18,NA,0.035,1.23,0.015,45,NA,25.83,2.53,86.85,31.16,621.34,0.18
OCTUBRE,14,19,NA,0.022,1.41,0.018,59,NA,24.78,2.52,70.22,33.02,621.74,NA
OCTUBRE,14,20,NA,0.017,1.66,0.019,67,NA,23.39,2.34,69.06,35.64,622.16,NA
OCTUBRE,14,21,NA,0.019,1.86,0.015,59,NA,22.06,2.76,63.47,37.57,622.61,NA
OCTUBRE,14,22,NA,0.029,1.27,0.012,50,NA,19.88,2.95,87.62,45.60,623.17,NA
OCTUBRE,14,23,NA,0.032,0.90,0.008,61,NA,18.98,3.81,91.60,53.21,623.40,NA
OCTUBRE,15,0,NA,0.033,0.84,0.008,27,NA,18.40,3.56,96.71,55.77,623.38,NA
OCTUBRE,15,1,NA,0.027,0.85,0.009,23,NA,17.10,2.90,86.68,61.31,623.57,NA
OCTUBRE,15,2,NA,0.028,0.85,0.009,18,NA,16.21,2.45,84.89,67.63,623.44,NA
OCTUBRE,15,3,NA,0.018,0.83,0.008,22,NA,15.68,2.31,120.70,70.97,623.35,NA
OCTUBRE,15,4,NA,0.014,0.84,0.009,22,NA,15.20,2.32,95.01,72.73,623.34,NA
OCTUBRE,15,5,NA,0.007,0.94,0.015,27,NA,14.70,2.10,110.51,75.36,623.50,NA
OCTUBRE,15,6,NA,0.006,1.04,0.015,37,NA,14.29,2.56,110.57,79.49,623.76,NA
OCTUBRE,15,7,NA,0.015,1.18,0.015,36,NA,13.91,2.58,86.18,80.53,624.03,NA
OCTUBRE,15,8,NA,0.012,1.33,0.015,55,NA,14.85,2.67,90.40,77.58,624.34,0.26
OCTUBRE,15,9,NA,0.014,1.30,0.012,73,NA,17.05,2.86,88.53,70.17,624.73,1.09
OCTUBRE,15,10,NA,0.023,1.18,0.009,62,NA,20.30,3.56,86.52,55.50,624.90,2.23
OCTUBRE,15,11,NA,0.030,1.13,0.009,47,NA,22.58,3.57,98.11,45.77,624.78,3.31
OCTUBRE,15,12,NA,0.037,1.16,0.009,45,NA,24.61,3.17,88.84,37.53,624.19,4.14
OCTUBRE,15,13,NA,0.043,1.05,0.008,56,NA,26.63,2.81,97.02,31.33,623.53,4.49
OCTUBRE,15,14,NA,0.038,1.05,0.007,42,NA,28.05,3.18,106.35,26.07,622.91,4.20
OCTUBRE,15,15,NA,0.041,1.04,0.005,36,NA,28.44,3.50,89.96,23.74,622.34,3.42
OCTUBRE,15,16,NA,0.041,0.91,0.005,28,NA,28.98,2.98,112.11,22.56,621.96,2.23
OCTUBRE,15,17,NA,0.043,0.87,0.004,48,NA,28.72,2.91,116.43,22.63,621.91,1.03
OCTUBRE,15,18,NA,0.043,0.86,0.005,19,NA,28.09,2.63,157.64,24.01,621.97,NA
OCTUBRE,15,19,NA,0.026,1.35,0.014,24,NA,26.26,2.75,40.16,28.80,622.17,NA
OCTUBRE,15,20,NA,0.023,1.72,0.013,35,NA,24.30,3.38,49.58,32.61,622.46,NA
OCTUBRE,15,21,NA,0.025,1.35,0.008,37,NA,22.58,3.72,50.11,37.03,622.75,NA
OCTUBRE,15,22,NA,0.021,1.09,0.009,28,NA,20.84,3.46,85.46,43.60,623.11,NA
OCTUBRE,15,23,NA,0.021,0.94,0.008,41,NA,19.26,3.45,89.27,46.75,623.29,NA
OCTUBRE,16,0,NA,0.028,0.83,0.005,33,NA,19.48,3.60,84.55,42.67,623.34,NA
OCTUBRE,16,1,NA,0.026,0.83,0.005,30,NA,18.21,2.54,83.18,49.38,623.33,NA
OCTUBRE,16,2,NA,0.022,0.84,0.007,15,NA,17.09,2.06,100.03,55.04,623.26,NA
OCTUBRE,16,3,NA,0.019,0.82,0.007,24,NA,15.78,1.90,104.25,62.33,623.12,NA
OCTUBRE,16,4,NA,0.017,0.82,0.007,24,NA,14.85,2.29,109.24,68.05,623.02,NA
OCTUBRE,16,5,NA,0.016,0.88,0.007,23,NA,14.28,2.32,115.11,72.31,623.09,NA
OCTUBRE,16,6,NA,0.015,0.91,0.009,21,NA,14.29,2.50,122.99,73.19,623.35,NA
OCTUBRE,16,7,NA,0.009,1.05,0.012,25,NA,13.81,2.03,80.64,76.70,623.65,NA
OCTUBRE,16,8,NA,0.009,1.12,0.012,32,NA,14.30,1.83,83.71,75.65,624.06,0.24
OCTUBRE,16,9,NA,0.015,1.24,0.010,48,NA,17.33,1.76,106.66,64.15,624.26,1.03
OCTUBRE,16,10,NA,0.025,1.04,0.008,50,NA,20.31,1.62,99.32,52.10,624.39,2.15
OCTUBRE,16,11,NA,0.037,1.07,0.007,35,NA,23.22,1.55,151.76,41.66,624.22,3.19
OCTUBRE,16,12,NA,0.046,0.90,0.006,35,NA,25.11,1.60,175.21,35.28,623.72,3.96
OCTUBRE,16,13,NA,0.052,0.97,0.008,44,NA,26.89,1.60,172.12,29.78,623.00,4.21
OCTUBRE,16,14,NA,0.060,0.93,0.007,46,NA,28.79,1.75,189.34,25.69,622.29,3.89
OCTUBRE,16,15,NA,0.067,0.86,0.004,36,NA,29.45,1.89,254.31,22.90,621.68,3.05
OCTUBRE,16,16,NA,0.069,0.91,0.005,36,NA,30.08,1.83,238.96,22.74,621.17,1.93
OCTUBRE,16,17,NA,0.076,0.93,0.004,34,NA,29.97,1.97,228.20,22.48,620.92,0.82
OCTUBRE,16,18,NA,0.064,0.89,0.008,41,NA,28.13,1.94,264.63,23.80,620.96,NA
OCTUBRE,16,19,NA,0.041,1.18,0.020,42,NA,26.09,1.40,271.81,28.32,621.28,NA
OCTUBRE,16,20,NA,0.015,1.57,0.036,70,NA,24.37,0.95,266.46,32.45,621.58,NA
OCTUBRE,16,21,NA,0.005,1.98,0.039,90,NA,23.22,0.64,245.30,36.19,621.99,NA
OCTUBRE,16,22,NA,0.012,1.52,0.028,101,NA,21.37,1.17,257.43,41.61,622.41,NA
OCTUBRE,16,23,NA,0.027,1.08,0.014,88,NA,20.17,1.18,206.52,46.51,622.79,NA
OCTUBRE,17,0,NA,0.010,1.34,0.029,56,NA,19.97,1.38,110.00,48.47,622.77,NA
OCTUBRE,17,1,NA,0.018,1.09,0.018,89,NA,19.40,1.78,104.39,50.40,622.83,NA
OCTUBRE,17,2,NA,0.018,1.01,0.015,61,NA,18.72,1.77,134.30,54.18,622.61,NA
OCTUBRE,17,3,NA,0.017,0.91,0.011,53,NA,18.35,1.11,133.69,56.32,622.34,NA
OCTUBRE,17,4,NA,0.016,0.85,0.011,39,NA,18.23,1.48,80.26,56.18,622.07,NA
OCTUBRE,17,5,NA,0.007,0.94,0.016,39,NA,17.45,1.64,112.37,61.64,622.18,NA
OCTUBRE,17,6,NA,0.005,1.19,0.018,37,NA,17.32,1.23,112.47,63.62,622.29,NA
OCTUBRE,17,7,NA,0.003,1.53,0.018,61,NA,17.24,1.28,115.65,65.36,622.76,NA
OCTUBRE,17,8,NA,0.005,1.60,0.018,81,NA,17.53,1.26,151.57,64.29,623.23,0.18
OCTUBRE,17,9,NA,0.008,1.38,0.016,112,NA,18.89,1.47,108.96,59.79,623.41,0.77
OCTUBRE,17,10,NA,0.019,1.20,0.014,77,NA,21.41,1.52,112.82,55.49,623.52,1.67
OCTUBRE,17,11,NA,0.038,1.04,0.010,63,NA,24.21,1.31,165.55,49.15,623.29,2.55
OCTUBRE,17,12,NA,0.051,1.05,0.010,57,NA,25.04,1.69,179.65,46.20,622.72,2.99
OCTUBRE,17,13,NA,0.059,1.15,0.011,73,NA,26.60,1.48,131.59,39.66,622.06,2.81
OCTUBRE,17,14,NA,0.062,1.04,0.008,64,NA,27.35,1.84,163.55,35.60,621.27,2.45
OCTUBRE,17,15,NA,0.060,1.06,0.010,48,NA,27.75,1.89,118.41,33.62,620.51,1.77
OCTUBRE,17,16,NA,0.050,1.07,0.011,48,NA,27.66,1.94,104.79,30.75,619.99,1.01
OCTUBRE,17,17,NA,0.046,1.14,0.012,43,NA,27.47,1.33,111.13,31.84,619.79,0.32
OCTUBRE,17,18,NA,0.036,1.16,0.017,47,NA,26.61,1.65,195.32,35.45,620.07,NA
OCTUBRE,17,19,NA,0.033,1.18,0.019,59,NA,24.70,2.20,246.28,42.12,620.31,NA
OCTUBRE,17,20,NA,0.039,0.96,0.007,93,NA,22.44,3.84,235.70,56.26,620.72,NA
OCTUBRE,17,21,NA,0.036,0.96,0.009,61,NA,21.55,2.10,216.35,57.74,621.96,NA
OCTUBRE,17,22,NA,0.029,0.99,0.010,25,NA,21.18,1.66,235.35,57.63,622.55,NA
OCTUBRE,17,23,NA,0.032,0.90,0.006,37,NA,20.07,1.34,228.53,59.39,622.85,NA
OCTUBRE,18,0,NA,0.033,0.91,0.006,35,NA,19.52,2.23,124.67,61.54,622.87,NA
OCTUBRE,18,1,NA,0.031,0.87,0.005,40,NA,18.42,2.32,146.81,69.29,622.64,NA
OCTUBRE,18,2,NA,0.032,0.85,0.004,16,NA,18.06,1.64,117.08,70.07,622.45,NA
OCTUBRE,18,3,NA,0.032,0.88,0.006,24,NA,17.94,1.49,98.64,70.85,622.52,NA
OCTUBRE,18,4,NA,0.028,0.87,0.007,55,NA,17.83,1.24,132.30,71.58,622.52,NA
OCTUBRE,18,5,NA,0.026,0.90,0.009,25,NA,17.64,1.48,153.44,72.44,622.42,NA
OCTUBRE,18,6,NA,0.014,1.13,0.014,24,NA,17.22,1.51,171.79,77.47,622.69,NA
OCTUBRE,18,7,NA,0.010,1.30,0.017,44,NA,17.25,1.63,173.51,77.53,623.11,NA
OCTUBRE,18,8,NA,0.007,1.49,0.020,41,NA,17.89,0.98,257.29,75.44,623.58,NA
OCTUBRE,18,9,NA,0.010,1.41,0.018,69,NA,19.01,1.19,206.72,71.35,623.90,0.50
OCTUBRE,18,10,NA,0.019,1.15,0.009,83,NA,20.77,2.99,94.48,64.94,623.92,1.90
OCTUBRE,18,11,NA,0.025,1.01,0.006,67,NA,22.32,4.16,69.11,55.42,623.64,2.90
OCTUBRE,18,12,NA,0.030,1.09,0.007,44,NA,23.95,4.61,88.71,46.76,623.34,3.98
OCTUBRE,18,13,NA,0.032,1.12,0.008,58,NA,24.70,4.64,77.86,43.90,622.74,3.99
OCTUBRE,18,14,NA,0.034,1.00,0.007,56,NA,25.60,4.70,88.59,40.17,622.11,4.06
OCTUBRE,18,15,NA,0.034,1.02,0.007,58,NA,25.62,4.79,84.45,39.18,621.31,2.53
OCTUBRE,18,16,NA,0.035,1.04,0.008,54,NA,25.94,4.77,88.93,38.81,620.94,1.91
OCTUBRE,18,17,NA,0.030,1.05,0.008,74,NA,24.65,4.52,67.58,42.66,621.01,0.21
OCTUBRE,18,18,NA,0.018,1.05,0.006,76,NA,23.19,4.67,51.67,51.03,621.46,NA
OCTUBRE,18,19,NA,0.014,1.35,0.008,32,NA,22.59,3.97,46.51,53.93,621.95,NA
OCTUBRE,18,20,NA,0.014,1.04,0.008,36,NA,21.47,4.27,72.70,58.37,622.72,NA
OCTUBRE,18,21,NA,0.016,0.95,0.005,37,NA,19.93,4.11,76.38,66.06,623.60,NA
OCTUBRE,18,22,NA,0.016,0.92,0.004,22,NA,19.00,4.58,76.20,69.96,624.19,NA
OCTUBRE,18,23,NA,0.016,0.87,0.004,26,NA,18.70,4.47,72.48,69.35,624.56,NA
OCTUBRE,19,0,NA,0.023,0.84,0.004,19,NA,18.35,5.12,86.14,64.71,624.57,NA
OCTUBRE,19,1,NA,0.031,0.84,0.003,43,NA,17.41,5.26,85.58,64.28,624.58,NA
OCTUBRE,19,2,NA,0.031,0.83,0.003,29,NA,17.01,4.77,78.72,64.84,624.50,NA
OCTUBRE,19,3,NA,0.031,0.83,0.003,15,NA,16.62,4.50,74.96,65.04,624.32,NA
OCTUBRE,19,4,NA,0.028,0.85,0.005,13,NA,16.20,3.75,75.47,68.18,624.42,NA
OCTUBRE,19,5,NA,0.025,0.86,0.004,40,NA,15.81,4.40,71.20,71.67,624.51,NA
OCTUBRE,19,6,NA,0.022,1.00,0.007,12,NA,15.43,3.78,71.57,72.68,624.61,NA
OCTUBRE,19,7,NA,0.017,1.17,0.011,14,NA,15.00,3.77,77.01,73.11,624.99,NA
OCTUBRE,19,8,NA,0.015,1.19,0.011,29,NA,14.81,3.82,80.57,74.84,625.35,0.21
OCTUBRE,19,9,NA,0.022,1.04,0.007,42,NA,15.98,5.04,69.07,69.68,625.73,0.75
OCTUBRE,19,10,NA,0.030,1.01,0.006,46,NA,18.37,6.20,75.16,57.12,625.85,2.09
OCTUBRE,19,11,NA,0.033,1.00,0.006,129,NA,20.08,6.66,82.02,49.96,625.81,3.44
OCTUBRE,19,12,NA,0.036,1.01,0.006,125,NA,20.96,7.13,76.79,47.16,625.46,4.30
OCTUBRE,19,13,NA,0.037,1.03,0.006,137,NA,22.06,7.34,73.16,43.82,624.82,4.61
OCTUBRE,19,14,NA,0.039,0.99,0.006,126,NA,22.54,7.19,76.28,41.88,624.27,4.22
OCTUBRE,19,15,NA,0.038,1.00,0.006,84,NA,22.83,6.60,81.60,41.02,623.80,3.46
OCTUBRE,19,16,NA,0.039,0.98,0.007,69,NA,22.78,6.27,76.70,40.34,623.64,2.31
OCTUBRE,19,17,NA,0.038,1.01,0.007,65,NA,22.53,5.72,81.19,40.05,623.68,1.09
OCTUBRE,19,18,NA,0.035,1.04,0.008,57,NA,21.80,5.02,76.18,41.75,623.92,0.24
OCTUBRE,19,19,NA,0.026,1.15,0.010,42,NA,19.89,4.73,82.28,47.28,624.37,NA
OCTUBRE,19,20,NA,0.026,1.01,0.009,51,NA,18.83,4.72,70.20,50.29,625.07,NA
OCTUBRE,19,21,NA,0.021,0.94,0.009,48,NA,17.81,4.17,61.60,55.73,625.64,NA
OCTUBRE,19,22,NA,0.019,0.93,0.008,33,NA,16.33,3.69,84.35,60.36,625.96,NA
OCTUBRE,19,23,NA,0.020,0.86,0.006,29,NA,14.67,3.63,85.20,65.41,626.12,NA
OCTUBRE,20,0,NA,0.023,0.83,0.005,23,NA,13.69,4.19,79.53,68.52,625.96,NA
OCTUBRE,20,1,NA,0.023,0.83,0.004,12,NA,13.01,4.04,76.58,70.86,625.83,NA
OCTUBRE,20,2,NA,0.022,0.82,0.004,9,NA,12.45,3.58,74.41,73.08,625.60,NA
OCTUBRE,20,3,NA,0.022,0.83,0.004,24,NA,12.10,3.13,73.87,74.82,625.22,NA
OCTUBRE,20,4,NA,0.021,0.84,0.005,12,NA,11.76,3.03,76.63,76.08,624.94,NA
OCTUBRE,20,5,NA,0.018,0.88,0.006,8,NA,11.41,2.67,81.90,77.55,624.78,NA
OCTUBRE,20,6,NA,0.011,1.09,0.010,10,NA,10.99,2.68,84.74,79.32,624.78,NA
OCTUBRE,20,7,NA,0.005,1.39,0.015,36,NA,10.67,2.38,95.26,80.42,625.02,NA
OCTUBRE,20,8,NA,0.008,1.35,0.013,38,NA,11.33,2.70,88.87,77.59,625.33,0.24
OCTUBRE,20,9,NA,0.012,1.23,0.011,51,NA,13.62,2.72,100.31,69.16,625.76,1.03
OCTUBRE,20,10,NA,0.022,1.06,0.007,42,NA,16.43,2.91,84.44,59.75,625.99,2.23
OCTUBRE,20,11,NA,0.032,1.15,0.008,37,NA,19.28,2.03,113.87,51.25,625.75,3.30
OCTUBRE,20,12,NA,0.040,1.21,0.007,40,NA,21.89,1.83,178.15,43.78,625.05,4.02
OCTUBRE,20,13,NA,0.032,1.06,0.007,37,NA,23.76,2.87,128.05,37.72,624.03,4.57
OCTUBRE,20,14,NA,0.032,0.97,0.005,35,NA,25.43,3.24,97.05,26.26,623.03,4.24
OCTUBRE,20,15,NA,0.034,1.03,0.006,34,NA,26.76,2.99,96.91,21.21,622.25,3.42
OCTUBRE,20,16,NA,0.036,1.04,0.006,27,NA,27.32,2.64,78.19,18.34,621.69,2.24
OCTUBRE,20,17,NA,0.040,0.96,0.005,30,NA,27.11,1.93,154.47,20.63,621.55,0.96
OCTUBRE,20,18,NA,0.035,1.03,0.007,17,NA,26.14,2.15,115.90,24.55,621.59,NA
OCTUBRE,20,19,NA,0.018,1.27,0.019,20,NA,24.29,1.68,164.02,26.90,621.91,NA
OCTUBRE,20,20,NA,0.014,1.43,0.020,47,NA,22.62,1.71,120.31,29.40,622.43,NA
OCTUBRE,20,21,NA,0.017,1.52,0.019,59,NA,21.27,1.91,79.11,31.42,623.04,NA
OCTUBRE,20,22,NA,0.015,1.02,0.013,52,NA,19.01,2.96,92.16,40.60,623.61,NA
OCTUBRE,20,23,NA,0.011,0.95,0.014,50,NA,17.96,3.28,90.35,45.81,623.91,NA
OCTUBRE,21,0,NA,0.013,0.90,0.011,40,NA,16.81,2.91,80.89,50.98,624.05,NA
OCTUBRE,21,1,NA,0.020,0.86,0.007,46,NA,15.65,3.04,76.92,57.40,623.94,NA
OCTUBRE,21,2,NA,0.018,0.84,0.007,91,NA,15.05,3.37,74.27,60.69,623.75,NA
OCTUBRE,21,3,NA,0.013,0.83,0.008,42,NA,13.94,2.93,88.67,66.59,623.55,NA
OCTUBRE,21,4,NA,0.014,0.85,0.007,18,NA,13.51,2.90,95.33,68.34,623.41,NA
