DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
JUN,10,13,2.34,8.06,0.342,21
JUN,10,14,2.00,8.26,0.346,22
JUN,10,15,2.00,8.10,0.326,22
JUN,10,16,NA,8.10,0.294,23
JUN,10,17,NA,8.29,0.255,23
JUN,10,18,NA,9.73,0.238,23
JUN,10,19,NA,10.95,0.227,23
JUN,10,20,NA,11.26,0.227,23
JUN,10,21,NA,12.66,0.218,24
JUN,10,22,NA,12.59,0.217,24
JUN,10,23,NA,12.77,0.215,25
JUN,11,0,NA,12.96,0.215,25
JUN,11,1,NA,13.00,0.215,24
JUN,11,2,NA,12.24,0.210,23
JUN,11,3,NA,11.99,0.207,23
JUN,11,4,NA,11.79,0.197,23
JUN,11,5,NA,11.81,0.188,23
JUN,11,6,NA,11.75,0.189,22
JUN,11,7,NA,11.60,0.207,22
JUN,11,8,NA,11.54,0.229,22
JUN,11,9,NA,11.46,0.244,22
JUN,11,10,NA,11.93,0.260,22
JUN,11,11,NA,12.07,0.270,21
JUN,11,12,NA,12.07,0.281,21
JUN,11,13,NA,12.10,0.293,21
JUN,11,14,NA,11.89,0.292,20
JUN,11,15,NA,12.02,0.276,20
JUN,11,16,NA,11.87,0.254,19
JUN,11,17,NA,11.93,0.260,18
JUN,11,18,NA,10.20,0.267,19
JUN,11,19,NA,8.98,0.266,19
JUN,11,20,NA,8.84,0.266,20
JUN,11,21,NA,7.06,0.263,19
JUN,11,22,NA,6.53,0.264,19
JUN,11,23,NA,5.87,0.261,18
JUN,12,0,NA,5.48,0.261,17
JUN,12,1,NA,5.43,0.243,18
JUN,12,2,NA,5.51,0.219,18
JUN,12,3,NA,5.59,0.210,17
JUN,12,4,NA,5.97,0.201,17
JUN,12,5,NA,6.26,0.196,17
JUN,12,6,NA,6.45,0.209,17
JUN,12,7,NA,6.63,0.251,17
JUN,12,8,NA,6.85,0.279,18
JUN,12,9,NA,6.97,0.294,18
JUN,12,10,NA,6.77,0.308,18
JUN,12,11,NA,6.67,0.314,18
JUN,12,12,NA,6.91,0.321,18
JUN,12,13,NA,7.63,0.335,18
JUN,12,14,NA,8.33,0.337,19
JUN,12,15,NA,8.43,0.302,20
JUN,12,16,NA,9.00,0.281,20
JUN,12,17,NA,9.07,0.270,20
JUN,12,18,NA,8.51,0.272,20
JUN,12,19,NA,8.25,0.281,20
JUN,12,20,NA,7.76,0.299,20
JUN,12,21,NA,8.78,0.303,20
JUN,12,22,NA,10.47,0.292,22
JUN,12,23,NA,12.09,0.289,25
JUN,13,0,NA,13.76,0.282,26
JUN,13,1,NA,14.60,0.276,25
JUN,13,2,NA,15.94,0.261,26
JUN,13,3,NA,16.32,0.244,27
JUN,13,4,NA,16.45,0.216,27
JUN,13,5,NA,16.25,0.195,27
JUN,13,6,NA,16.12,0.200,27
JUN,13,7,NA,15.97,0.225,27
JUN,13,8,NA,15.74,0.250,27
JUN,13,9,NA,15.66,0.270,27
JUN,13,10,NA,16.09,0.283,27
JUN,13,11,NA,16.66,0.292,27
JUN,13,12,NA,16.93,0.306,28
JUN,13,13,NA,17.15,0.322,28
JUN,13,14,NA,16.71,0.324,28
JUN,13,15,NA,17.17,0.303,28
JUN,13,16,NA,17.34,0.286,27
JUN,13,17,NA,17.40,0.273,27
JUN,13,18,NA,18.10,0.270,27
JUN,13,19,NA,18.59,0.273,26
JUN,13,20,NA,18.80,0.274,26
JUN,13,21,NA,18.31,0.269,26
JUN,13,22,NA,16.94,0.266,24
JUN,13,23,NA,15.22,0.262,21
JUN,14,0,NA,13.48,0.259,20
JUN,14,1,NA,12.56,0.257,20
JUN,14,2,NA,11.57,0.250,20
JUN,14,3,NA,11.68,0.242,19
JUN,14,4,NA,11.39,0.228,19
JUN,14,5,NA,11.33,0.221,18
JUN,14,6,NA,11.63,0.224,18
JUN,14,7,NA,11.86,0.256,17
JUN,14,8,NA,12.17,0.275,17
JUN,14,9,NA,12.49,0.283,17
JUN,14,10,NA,12.64,0.293,17
JUN,14,11,NA,12.46,0.302,16
JUN,14,12,NA,12.40,0.310,16
JUN,14,13,NA,12.04,0.329,25
JUN,14,14,NA,12.38,0.339,24
JUN,14,15,NA,12.09,0.326,25
JUN,14,16,NA,11.42,0.311,25
JUN,14,17,NA,11.06,0.304,24
JUN,14,18,NA,10.55,0.317,25
JUN,14,19,NA,10.13,0.322,25
JUN,14,20,NA,10.85,0.328,25
JUN,14,21,NA,10.53,0.316,26
JUN,14,22,NA,11.38,0.299,26
JUN,14,23,NA,11.40,0.281,26
JUN,15,0,NA,11.36,0.276,26
JUN,15,1,NA,11.39,0.270,26
JUN,15,2,NA,11.06,0.243,26
JUN,15,3,NA,10.66,0.230,26
JUN,15,4,NA,10.62,0.215,26
JUN,15,5,NA,10.54,0.203,27
JUN,15,6,NA,10.32,0.204,27
JUN,15,7,NA,10.15,0.211,27
JUN,15,8,NA,9.87,0.222,28
JUN,15,9,NA,9.53,0.230,28
JUN,15,10,NA,8.93,0.232,28
JUN,15,11,NA,9.93,0.252,28
JUN,15,12,NA,10.84,0.289,29
JUN,15,13,NA,10.59,0.301,19
JUN,15,14,NA,10.16,0.311,19
JUN,15,15,NA,9.74,0.310,19
JUN,15,16,NA,10.10,0.312,19
JUN,15,17,NA,10.40,0.314,20
JUN,15,18,NA,10.57,0.317,21
JUN,15,19,NA,10.84,0.297,21
JUN,15,20,NA,10.18,0.272,21
JUN,15,21,NA,10.57,0.260,22
JUN,15,22,NA,9.30,0.244,21
JUN,15,23,NA,9.35,0.238,22
JUN,16,0,NA,9.45,0.226,23
JUN,16,1,NA,9.50,0.232,23
JUN,16,2,NA,9.42,0.236,24
JUN,16,3,NA,9.30,0.236,25
JUN,16,4,NA,9.21,0.231,25
JUN,16,5,NA,9.31,0.242,25
JUN,16,6,NA,9.26,0.249,26
JUN,16,7,NA,9.28,0.259,26
JUN,16,8,NA,9.47,0.282,26
JUN,16,9,NA,9.71,0.289,27
JUN,16,10,NA,9.83,0.299,27
JUN,16,11,NA,8.49,0.309,27
JUN,16,12,NA,7.20,0.313,27
JUN,16,13,NA,6.89,0.310,27
JUN,16,14,NA,7.18,0.340,27
JUN,16,15,NA,7.30,0.347,27
JUN,16,16,NA,6.85,0.342,28
JUN,16,17,NA,6.26,0.336,29
JUN,16,18,NA,5.87,0.333,28
JUN,16,19,NA,5.52,0.345,29
JUN,16,20,NA,5.25,0.347,31
JUN,16,21,NA,4.64,0.357,31
JUN,16,22,NA,4.71,0.332,31
JUN,16,23,NA,4.73,0.320,31
JUN,17,0,NA,4.78,0.301,30
JUN,17,1,NA,4.64,0.286,30
JUN,17,2,NA,4.53,0.268,30
JUN,17,3,NA,4.43,0.244,29
JUN,17,4,NA,4.35,0.231,29
JUN,17,5,NA,4.19,0.215,28
JUN,17,6,NA,4.04,0.213,28
JUN,17,7,NA,3.92,0.247,28
JUN,17,8,NA,3.69,0.270,27
JUN,17,9,NA,3.43,0.282,27
JUN,17,10,NA,3.28,0.292,27
JUN,17,11,NA,3.19,0.299,26
JUN,17,12,NA,3.11,0.314,26
JUN,17,13,NA,3.05,0.328,26
JUN,17,14,NA,2.24,0.320,26
JUN,17,15,NA,1.85,0.284,26
JUN,17,16,NA,2.05,0.264,25
JUN,17,17,NA,2.44,0.258,24
JUN,17,18,NA,2.64,0.261,25
JUN,17,19,NA,2.78,0.272,26
JUN,17,20,NA,3.50,0.307,24
JUN,17,21,NA,3.67,0.309,24
JUN,17,22,NA,3.62,0.313,24
JUN,17,23,NA,3.54,0.305,23
JUN,18,0,NA,3.44,0.297,23
JUN,18,1,NA,3.44,0.290,23
JUN,18,2,NA,3.43,0.285,23
JUN,18,3,NA,3.48,0.275,23
JUN,18,4,NA,3.76,0.237,23
JUN,18,5,NA,4.04,0.231,24
JUN,18,6,NA,4.30,0.252,24
JUN,18,7,NA,4.59,0.323,25
JUN,18,8,NA,4.86,0.360,25
JUN,18,9,NA,5.20,0.427,26
JUN,18,10,NA,5.55,0.444,26
JUN,18,11,NA,5.92,0.463,27
JUN,18,12,NA,6.49,0.481,28
JUN,18,13,NA,7.61,0.522,29
JUN,18,14,NA,8.21,0.525,30
JUN,18,15,NA,8.97,0.476,30
JUN,18,16,NA,9.63,0.456,30
JUN,18,17,37.65,10.77,0.407,31
JUN,18,18,38.10,11.19,0.391,31
JUN,18,19,37.92,11.53,0.377,30
JUN,18,20,38.62,11.29,0.380,29
JUN,18,21,36.28,11.47,0.353,29
JUN,18,22,32.09,11.68,0.339,30
JUN,18,23,28.26,11.85,0.323,30
JUN,19,0,25.61,12.03,0.310,30
JUN,19,1,24.75,12.18,0.298,30
JUN,19,2,21.70,12.25,0.295,30
JUN,19,3,18.78,12.27,0.282,30
JUN,19,4,16.56,12.00,0.248,29
JUN,19,5,17.13,11.73,0.222,29
JUN,19,6,20.00,11.48,0.208,28
JUN,19,7,21.74,11.20,0.221,27
JUN,19,8,21.58,10.92,0.241,26
JUN,19,9,19.49,10.59,0.252,25
JUN,19,10,21.09,10.26,0.267,24
JUN,19,11,24.34,9.90,0.283,23
JUN,19,12,28.35,9.34,0.301,22
JUN,19,13,32.03,8.26,0.319,21
JUN,19,14,35.70,7.66,0.320,20
JUN,19,15,40.14,6.72,0.306,20
JUN,19,16,45.04,5.69,0.287,20
JUN,19,17,49.64,4.21,0.277,19
JUN,19,18,52.85,3.64,0.261,18
JUN,19,19,53.99,3.22,0.249,18
JUN,19,20,54.16,2.87,0.241,19
JUN,19,21,52.63,2.62,0.238,18
JUN,19,22,49.12,2.42,0.241,18
JUN,19,23,44.13,2.30,0.251,18
JUN,20,0,39.63,2.28,0.251,18
JUN,20,1,34.97,2.25,0.248,18
JUN,20,2,30.55,2.26,0.247,18
JUN,20,3,25.45,2.33,0.256,18
JUN,20,4,20.21,2.45,0.259,19
JUN,20,5,15.85,2.54,0.259,19
JUN,20,6,13.04,2.61,0.271,20
JUN,20,7,11.08,2.68,0.302,20
JUN,20,8,8.42,2.75,0.341,21
JUN,20,9,7.36,2.89,0.374,21
JUN,20,10,8.44,3.00,0.392,22
JUN,20,11,13.27,3.10,0.404,22
JUN,20,12,19.68,3.17,0.407,23
JUN,20,13,26.14,3.18,0.408,23
JUN,20,14,32.34,3.15,0.395,23
JUN,20,15,39.32,3.12,0.359,22
JUN,20,16,46.61,3.05,0.324,22
JUN,20,17,51.82,3.01,0.288,22
JUN,20,18,55.06,2.98,0.264,25
JUN,20,19,54.75,2.96,0.241,28
JUN,20,20,52.67,2.98,0.228,28
JUN,20,21,49.87,3.04,0.218,28
JUN,20,22,46.74,3.45,0.214,28
JUN,20,23,43.26,3.49,0.207,28
JUN,21,0,39.30,3.56,0.199,28
JUN,21,1,35.83,3.57,0.198,28
JUN,21,2,31.64,3.59,0.201,28
JUN,21,3,28.19,3.54,0.208,28
JUN,21,4,26.50,3.60,0.208,28
JUN,21,5,23.31,3.62,0.215,28
JUN,21,6,20.63,3.64,0.245,28
JUN,21,7,17.13,3.68,0.311,28
JUN,21,8,14.15,3.75,0.376,27
JUN,21,9,12.57,3.76,0.416,28
JUN,21,10,13.34,4.05,0.454,27
JUN,21,11,16.68,4.58,0.478,28
JUN,21,12,20.01,4.95,0.494,27
JUN,21,13,25.78,5.13,0.489,27
JUN,21,14,31.83,5.25,0.461,27
JUN,21,15,39.07,5.32,0.394,27
JUN,21,16,44.56,5.34,0.347,28
JUN,21,17,48.41,5.34,0.324,28
JUN,21,18,50.50,5.34,0.307,26
JUN,21,19,49.58,5.32,0.303,23
JUN,21,20,47.33,5.73,0.365,23
JUN,21,21,44.28,9.17,0.542,23
JUN,21,22,40.56,11.49,0.644,23
JUN,21,23,36.44,13.92,0.724,22
JUN,22,0,33.52,14.75,0.746,22
JUN,22,1,30.67,15.00,0.761,23
JUN,22,2,28.04,15.12,0.773,22
JUN,22,3,26.53,15.13,0.778,22
JUN,22,4,24.55,15.01,0.733,22
JUN,22,5,22.40,14.99,0.582,22
JUN,22,6,19.53,14.98,0.517,22
JUN,22,7,16.40,15.06,0.483,22
JUN,22,8,13.48,15.01,0.494,22
JUN,22,9,11.40,14.94,0.519,22
JUN,22,10,10.43,14.74,0.544,23
JUN,22,11,10.61,14.39,0.569,23
JUN,22,12,13.45,14.29,0.578,23
JUN,22,13,18.49,14.29,0.591,23
JUN,22,14,24.81,14.33,0.557,24
JUN,22,15,31.74,14.33,0.516,24
JUN,22,16,38.84,14.33,0.473,25
JUN,22,17,45.91,14.35,0.430,25
JUN,22,18,51.19,14.36,0.385,25
JUN,22,19,54.46,14.43,0.342,24
JUN,22,20,55.04,14.02,0.300,29
JUN,22,21,53.45,10.51,0.257,30
JUN,22,22,50.69,7.75,0.254,29
JUN,22,23,47.88,5.23,0.248,29
JUN,23,0,45.10,4.18,0.240,28
JUN,23,1,41.04,3.78,0.228,28
JUN,23,2,37.29,3.90,0.231,28
JUN,23,3,32.47,3.96,0.220,28
JUN,23,4,28.14,3.92,0.224,28
JUN,23,5,26.06,3.84,0.222,27
JUN,23,6,23.48,3.74,0.225,27
JUN,23,7,19.35,3.56,0.240,26
JUN,23,8,16.78,3.46,0.261,26
JUN,23,9,15.55,3.37,0.294,25
JUN,23,10,16.26,3.18,0.293,24
JUN,23,11,20.26,3.24,0.338,23
JUN,23,12,25.28,3.20,0.339,24
JUN,23,13,28.95,3.09,0.342,23
JUN,23,14,34.21,2.98,0.333,23
JUN,23,15,41.07,2.97,0.322,22
JUN,23,16,46.58,2.99,0.300,21
JUN,23,17,51.54,3.03,0.270,20
JUN,23,18,53.84,3.17,0.267,22
JUN,23,19,53.07,3.35,0.240,21
JUN,23,20,50.30,3.49,0.253,17
JUN,23,21,47.22,3.63,0.270,16
JUN,23,22,43.61,3.73,0.296,16
JUN,23,23,39.81,3.83,0.298,17
JUN,24,0,35.26,3.92,0.301,17
JUN,24,1,30.38,3.98,0.303,17
JUN,24,2,25.56,3.70,0.295,16
JUN,24,3,22.83,3.57,0.280,16
JUN,24,4,21.72,3.57,0.268,16
JUN,24,5,19.60,3.61,0.258,16
JUN,24,6,16.67,3.70,0.269,17
JUN,24,7,13.60,3.79,0.318,17
JUN,24,8,10.89,3.86,0.342,17
JUN,24,9,9.39,3.90,0.351,17
JUN,24,10,11.00,3.94,0.358,17
JUN,24,11,13.35,3.67,0.363,18
JUN,24,12,16.02,3.37,0.369,18
JUN,24,13,20.18,3.27,0.370,18
JUN,24,14,25.96,3.22,0.340,18
JUN,24,15,31.93,3.16,0.293,19
JUN,24,16,37.50,3.11,0.270,19
JUN,24,17,40.69,3.07,0.261,20
JUN,24,18,41.50,3.70,0.293,18
JUN,24,19,40.20,4.32,0.327,20
JUN,24,20,37.07,5.54,0.396,19
JUN,24,21,33.59,6.81,0.430,19
JUN,24,22,29.35,7.17,0.442,19
JUN,24,23,24.77,7.29,0.436,19
JUN,25,0,21.41,7.33,0.435,19
JUN,25,1,19.17,7.37,0.435,19
JUN,25,2,17.04,7.39,0.394,19
JUN,25,3,15.70,7.40,0.352,19
JUN,25,4,15.31,7.41,0.274,18
JUN,25,5,14.56,7.41,0.236,18
JUN,25,6,14.66,7.42,0.236,18
JUN,25,7,14.28,7.46,0.257,17
JUN,25,8,12.45,7.50,0.288,16
JUN,25,9,11.63,7.57,0.305,16
JUN,25,10,11.89,7.59,0.314,16
JUN,25,11,12.25,7.62,0.323,15
JUN,25,12,12.88,7.68,0.330,15
JUN,25,13,14.01,7.75,0.331,14
JUN,25,14,14.95,7.81,0.326,14
JUN,25,15,17.04,7.82,0.307,13
JUN,25,16,20.03,7.83,0.276,13
JUN,25,17,22.35,7.81,0.256,12
JUN,25,18,23.60,7.04,0.243,11
JUN,25,19,24.40,6.17,0.232,9
JUN,25,20,24.56,4.72,0.218,10
JUN,25,21,23.73,3.28,0.208,11
JUN,25,22,22.29,2.78,0.197,11
JUN,25,23,19.83,2.54,0.193,11
JUN,26,0,16.83,2.40,0.188,11
JUN,26,1,13.41,2.31,0.185,10
JUN,26,2,10.31,2.25,0.193,11
JUN,26,3,8.74,2.20,0.197,11
JUN,26,4,7.80,2.15,0.201,12
JUN,26,5,6.65,2.08,0.209,12
JUN,26,6,5.50,1.98,0.236,13
JUN,26,7,4.88,1.83,0.262,13
JUN,26,8,4.51,1.71,0.292,14
JUN,26,9,5.65,1.73,0.308,14
JUN,26,10,7.59,1.76,0.314,14
JUN,26,11,9.23,1.78,0.317,15
JUN,26,12,11.62,1.71,0.319,15
JUN,26,13,15.60,1.64,0.317,15
JUN,26,14,19.07,1.81,0.299,16
JUN,26,15,21.79,2.18,0.309,17
JUN,26,16,24.89,2.23,0.293,17
JUN,26,17,26.85,2.23,0.293,18
JUN,26,18,28.00,2.25,0.294,18
JUN,26,19,27.86,2.59,0.303,19
JUN,26,20,26.10,2.76,0.318,19
JUN,26,21,23.10,2.86,0.330,17
JUN,26,22,20.84,2.89,0.337,18
JUN,26,23,19.40,3.00,0.308,18
JUN,27,0,17.59,3.09,0.297,18
JUN,27,1,15.22,3.12,0.286,19
JUN,27,2,12.99,3.17,0.277,19
JUN,27,3,10.99,3.44,0.269,19
JUN,27,4,9.83,3.60,0.258,19
JUN,27,5,9.28,3.77,0.246,19
JUN,27,6,8.10,3.87,0.248,19
JUN,27,7,6.83,3.94,0.275,19
JUN,27,8,6.36,4.11,0.304,20
JUN,27,9,7.19,4.30,0.322,34
JUN,27,10,8.56,4.43,0.334,45
JUN,27,11,10.72,4.55,0.335,45
JUN,27,12,13.34,4.82,0.336,46
JUN,27,13,16.19,5.01,0.340,47
