DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
ABR,27,3,29.10,17.64,0.245,43
ABR,27,4,27.40,17.52,0.224,42
ABR,27,5,26.15,17.71,0.214,42
ABR,27,6,23.20,17.68,0.206,39
ABR,27,7,20.97,17.51,0.219,37
ABR,27,8,18.02,16.92,0.221,37
ABR,27,9,14.96,16.07,0.241,36
ABR,27,10,13.77,15.51,0.252,36
ABR,27,11,13.67,15.11,0.263,36
ABR,27,12,16.41,16.28,0.316,35
ABR,27,13,20.11,16.43,0.342,36
ABR,27,14,25.77,16.67,0.349,36
ABR,27,15,31.84,16.72,0.343,36
ABR,27,16,38.02,16.74,0.323,36
ABR,27,17,43.46,16.46,0.306,36
ABR,27,18,47.23,15.41,0.304,36
ABR,27,19,49.08,14.06,0.312,36
ABR,27,20,46.68,13.95,0.303,36
ABR,27,21,43.00,13.07,0.319,36
ABR,27,22,39.93,12.10,0.334,37
ABR,27,23,36.67,7.90,0.342,37
ABR,28,0,32.49,5.89,0.359,36
ABR,28,1,27.35,5.69,0.383,36
ABR,28,2,21.55,5.49,0.408,37
ABR,28,3,17.52,5.49,0.416,38
ABR,28,4,15.80,5.44,0.388,39
ABR,28,5,14.57,5.15,0.365,40
ABR,28,6,12.94,5.11,0.368,40
ABR,28,7,10.24,5.06,0.404,41
ABR,28,8,8.24,5.04,0.435,41
ABR,28,9,9.93,5.04,0.456,42
ABR,28,10,14.16,4.99,0.446,42
ABR,28,11,18.11,4.39,0.436,42
ABR,28,12,22.36,3.02,0.435,42
ABR,28,13,27.02,2.58,0.424,41
ABR,28,14,32.22,2.38,0.413,41
ABR,28,15,38.73,2.28,0.370,41
ABR,28,16,45.11,2.26,0.319,41
ABR,28,17,48.96,2.24,0.272,41
ABR,28,18,50.83,2.21,0.250,41
ABR,28,19,51.40,2.19,0.248,41
ABR,28,20,50.10,2.17,0.276,40
ABR,28,21,47.86,2.16,0.307,40
ABR,28,22,44.96,2.19,0.322,40
ABR,28,23,42.38,2.17,0.316,40
ABR,29,0,39.60,2.13,0.312,40
ABR,29,1,36.38,2.07,0.312,39
ABR,29,2,32.74,1.96,0.311,38
ABR,29,3,28.56,1.90,0.299,38
ABR,29,4,26.30,1.88,0.258,37
ABR,29,5,25.08,1.86,0.219,37
ABR,29,6,23.35,1.81,0.212,37
ABR,29,7,19.82,1.77,0.277,37
ABR,29,8,17.32,1.72,0.347,37
ABR,29,9,16.38,1.74,0.384,37
ABR,29,10,17.29,1.76,0.413,38
ABR,29,11,21.00,1.77,0.424,38
ABR,29,12,25.67,1.76,0.439,38
ABR,29,13,30.34,1.76,0.440,38
ABR,29,14,36.29,1.79,0.428,39
ABR,29,15,43.81,1.78,0.364,39
ABR,29,16,50.51,1.77,0.296,39
ABR,29,17,56.32,1.77,0.261,40
ABR,29,18,60.51,1.79,0.251,40
ABR,29,19,61.79,1.80,0.261,41
ABR,29,20,60.39,1.81,0.278,42
ABR,29,21,57.94,1.82,0.307,44
ABR,29,22,54.69,1.83,0.323,44
ABR,29,23,51.62,1.89,0.339,44
ABR,30,0,47.85,1.96,0.353,45
ABR,30,1,43.67,2.02,0.359,47
ABR,30,2,39.58,2.04,0.345,47
ABR,30,3,35.06,2.07,0.333,47
ABR,30,4,29.93,2.14,0.317,48
ABR,30,5,25.82,2.15,0.306,48
ABR,30,6,21.31,2.20,0.328,48
ABR,30,7,16.38,2.31,0.437,49
ABR,30,8,12.33,2.53,0.547,50
ABR,30,9,9.79,2.61,0.602,50
ABR,30,10,10.13,2.62,0.620,49
ABR,30,11,13.08,2.62,0.624,49
ABR,30,12,18.94,2.63,0.624,49
ABR,30,13,25.30,2.61,0.624,49
ABR,30,14,32.10,2.57,0.589,49
ABR,30,15,39.37,2.55,0.470,48
ABR,30,16,46.24,2.53,0.353,48
ABR,30,17,51.56,2.51,0.291,48
ABR,30,18,54.41,2.51,0.273,47
ABR,30,19,55.99,2.52,0.267,47
ABR,30,20,54.33,2.53,0.272,46
ABR,30,21,51.46,2.56,0.276,45
ABR,30,22,49.01,2.57,0.275,47
ABR,30,23,46.04,2.56,0.267,47
