DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
NOV,13,18,19.72,2.79,0.315,21
NOV,13,19,20.10,2.71,0.334,19
NOV,13,20,19.37,2.63,0.359,18
NOV,13,21,17.23,2.56,0.415,18
NOV,13,22,14.33,2.23,0.476,17
NOV,13,23,11.24,2.10,0.516,17
NOV,14,0,8.75,1.85,0.522,17
NOV,14,1,6.78,1.65,0.506,18
NOV,14,2,6.31,1.48,0.484,18
NOV,14,3,5.76,1.40,0.445,18
NOV,14,4,5.36,1.37,0.403,18
NOV,14,5,6.11,1.33,0.347,19
NOV,14,6,6.41,1.31,0.300,19
NOV,14,7,6.48,1.32,0.296,20
NOV,14,8,5.92,1.35,0.376,20
NOV,14,9,6.01,1.36,0.414,20
NOV,14,10,6.36,1.37,0.443,20
NOV,14,11,7.61,1.40,0.458,19
NOV,14,12,9.70,1.45,0.472,20
NOV,14,13,12.09,1.47,0.477,19
NOV,14,14,15.18,1.47,0.474,19
NOV,14,15,18.51,1.47,0.451,19
NOV,14,16,21.88,1.47,0.381,19
NOV,14,17,23.89,1.47,0.360,19
NOV,14,18,24.63,1.47,0.364,19
NOV,14,19,23.36,1.47,0.424,20
NOV,14,20,21.20,1.49,0.472,21
NOV,14,21,18.22,1.46,0.524,21
NOV,14,22,14.78,1.46,0.580,21
NOV,14,23,11.37,1.55,0.595,22
NOV,15,0,8.00,1.59,0.578,22
NOV,15,1,5.61,1.67,0.555,22
NOV,15,2,3.86,1.73,0.522,22
NOV,15,3,3.70,1.76,0.440,22
NOV,15,4,3.78,1.81,0.369,22
NOV,15,5,3.87,1.84,0.303,22
NOV,15,6,4.28,1.97,0.232,21
NOV,15,7,4.47,2.07,0.210,21
NOV,15,8,4.79,4.85,0.221,21
NOV,15,9,4.72,6.63,0.238,21
NOV,15,10,5.05,7.12,0.252,21
NOV,15,11,5.53,7.49,0.270,21
NOV,15,12,6.32,7.83,0.287,20
NOV,15,13,7.65,8.04,0.304,20
NOV,15,14,8.98,8.33,0.321,20
NOV,15,15,10.64,8.65,0.323,20
NOV,15,16,12.29,8.92,0.313,20
NOV,15,17,13.67,9.20,0.309,20
NOV,15,18,14.39,9.39,0.314,20
NOV,15,19,14.77,9.47,0.318,20
NOV,15,20,14.27,10.13,0.328,19
NOV,15,21,12.73,10.27,0.340,18
NOV,15,22,12.12,10.42,0.338,18
NOV,15,23,11.73,10.50,0.332,17
NOV,16,0,11.33,10.64,0.324,17
NOV,16,1,11.36,10.70,0.311,16
NOV,16,2,11.53,10.75,0.292,16
NOV,16,3,11.84,10.88,0.271,16
NOV,16,4,12.91,10.86,0.244,16
NOV,16,5,14.44,10.90,0.214,16
NOV,16,6,14.91,10.78,0.197,16
NOV,16,7,15.00,10.66,0.194,16
NOV,16,8,14.61,7.82,0.204,16
NOV,16,9,14.45,6.05,0.216,15
NOV,16,10,14.49,5.58,0.236,15
NOV,16,11,14.97,5.20,0.245,15
NOV,16,12,15.84,4.87,0.253,15
NOV,16,13,17.08,4.71,0.265,16
NOV,16,14,18.39,6.17,0.303,16
NOV,16,15,21.52,8.89,0.484,17
NOV,16,16,24.59,9.74,0.546,18
NOV,16,17,27.48,11.38,0.565,18
NOV,16,18,29.58,12.91,0.606,19
NOV,16,19,29.17,14.10,0.723,21
NOV,16,20,26.75,13.72,0.845,23
NOV,16,21,24.40,13.77,0.913,24
NOV,16,22,22.64,13.99,0.899,25
NOV,16,23,18.90,14.05,0.737,25
NOV,17,0,15.80,13.99,0.669,25
NOV,17,1,12.98,13.91,0.636,25
NOV,17,2,10.67,13.84,0.575,25
NOV,17,3,10.21,13.69,0.449,25
NOV,17,4,10.52,13.66,0.318,25
NOV,17,5,11.04,13.60,0.239,25
NOV,17,6,10.49,13.62,0.215,26
NOV,17,7,9.55,13.62,0.195,26
NOV,17,8,8.53,13.61,0.208,27
NOV,17,9,7.47,13.57,0.232,27
NOV,17,10,7.26,13.53,0.246,28
NOV,17,11,7.69,13.55,0.253,28
NOV,17,12,9.31,13.53,0.263,28
NOV,17,13,11.00,13.99,0.278,29
NOV,17,14,14.05,13.45,0.281,28
NOV,17,15,18.60,10.65,0.278,27
NOV,17,16,23.48,9.57,0.263,27
NOV,17,17,27.53,7.82,0.250,27
NOV,17,18,30.54,6.08,0.243,27
NOV,17,19,31.59,4.77,0.277,25
NOV,17,20,31.04,4.62,0.332,24
NOV,17,21,31.55,4.47,0.343,24
NOV,17,22,30.14,4.17,0.366,24
NOV,17,23,26.63,4.11,0.390,24
NOV,18,0,22.68,4.15,0.410,24
NOV,18,1,18.79,4.19,0.415,25
NOV,18,2,14.98,4.21,0.419,25
NOV,18,3,12.47,4.22,0.389,26
NOV,18,4,10.98,4.24,0.334,26
NOV,18,5,8.51,4.25,0.320,27
NOV,18,6,6.90,4.24,0.305,28
NOV,18,7,6.08,4.25,0.295,28
NOV,18,8,5.02,4.27,0.317,28
NOV,18,9,4.36,4.32,0.334,28
NOV,18,10,4.66,4.35,0.341,28
NOV,18,11,6.34,4.43,0.340,28
NOV,18,12,9.01,4.56,0.334,28
NOV,18,13,12.30,4.51,0.324,27
NOV,18,14,16.27,3.32,0.312,27
NOV,18,15,20.49,2.99,0.298,27
NOV,18,16,24.75,2.90,0.251,26
NOV,18,17,28.75,2.66,0.227,26
NOV,18,18,31.82,2.66,0.233,26
NOV,18,19,32.44,2.72,0.265,26
NOV,18,20,30.93,2.65,0.307,26
NOV,18,21,28.04,2.62,0.355,26
NOV,18,22,24.29,2.58,0.398,26
NOV,18,23,21.26,2.42,0.417,27
NOV,19,0,18.81,2.26,0.421,27
NOV,19,1,16.57,2.17,0.415,27
NOV,19,2,14.21,2.11,0.394,27
NOV,19,3,12.96,2.09,0.354,27
NOV,19,4,12.65,2.05,0.305,26
NOV,19,5,12.01,2.02,0.258,26
NOV,19,6,11.29,2.01,0.230,26
NOV,19,7,10.10,2.04,0.263,27
NOV,19,8,8.38,2.10,0.308,27
NOV,19,9,7.17,2.11,0.343,27
NOV,19,10,7.42,2.29,0.353,27
NOV,19,11,9.16,2.28,0.371,28
NOV,19,12,12.02,2.87,0.396,28
NOV,19,13,15.42,2.91,0.396,28
NOV,19,14,19.36,2.90,0.389,28
NOV,19,15,22.82,2.90,0.338,29
NOV,19,16,26.46,2.90,0.298,29
NOV,19,17,29.71,2.91,0.277,29
NOV,19,18,30.17,2.87,0.297,29
NOV,19,19,27.86,2.82,0.376,29
NOV,19,20,24.16,2.83,0.482,29
NOV,19,21,20.29,2.90,0.618,29
NOV,19,22,17.38,2.91,0.629,30
NOV,19,23,15.34,2.93,0.634,30
NOV,20,0,13.19,2.96,0.628,29
NOV,20,1,10.11,2.97,0.624,29
NOV,20,2,8.00,3.01,0.610,30
NOV,20,3,7.28,3.04,0.534,30
NOV,20,4,7.17,3.07,0.411,31
NOV,20,5,7.18,3.12,0.291,31
NOV,20,6,6.13,3.22,0.297,32
NOV,20,7,4.53,3.29,0.333,33
NOV,20,8,2.96,3.31,0.395,33
NOV,20,9,2.24,3.36,0.450,34
NOV,20,10,3.04,3.23,0.467,34
NOV,20,11,5.30,3.19,0.485,35
NOV,20,12,8.81,2.53,0.491,35
NOV,20,13,13.46,2.44,0.483,35
NOV,20,14,17.89,2.45,0.467,35
NOV,20,15,22.34,2.45,0.422,35
NOV,20,16,26.59,2.51,0.356,35
NOV,20,17,30.42,2.53,0.289,35
NOV,20,18,32.84,2.56,0.256,35
NOV,20,19,32.04,2.57,0.275,35
NOV,20,20,29.29,2.57,0.310,34
NOV,20,21,24.92,2.55,0.363,34
NOV,20,22,20.87,2.59,0.386,34
NOV,20,23,17.05,2.63,0.394,34
NOV,21,0,13.39,2.67,0.396,34
NOV,21,1,9.73,2.74,0.406,34
NOV,21,2,6.49,2.74,0.419,33
NOV,21,3,5.05,2.76,0.386,33
NOV,21,4,4.30,2.78,0.351,33
NOV,21,5,4.00,2.82,0.311,34
NOV,21,6,3.51,2.82,0.298,34
NOV,21,7,2.96,2.82,0.334,33
NOV,21,8,2.37,2.86,0.426,33
NOV,21,9,2.18,2.89,0.493,34
NOV,21,10,2.51,2.92,0.524,34
NOV,21,11,4.21,2.93,0.514,34
NOV,21,12,6.87,2.93,0.514,34
NOV,21,13,10.58,2.92,0.495,33
NOV,21,14,14.36,2.90,0.480,33
NOV,21,15,18.29,2.90,0.440,34
NOV,21,16,22.26,2.86,0.351,34
NOV,21,17,26.20,2.84,0.276,34
NOV,21,18,29.31,2.80,0.244,35
NOV,21,19,29.17,2.79,0.301,35
NOV,21,20,27.14,2.75,0.332,36
NOV,21,21,24.18,2.69,0.365,36
NOV,21,22,21.68,2.63,0.377,35
NOV,21,23,18.86,2.57,0.382,36
NOV,22,0,15.81,2.50,0.389,36
NOV,22,1,13.15,2.43,0.393,37
NOV,22,2,11.16,2.39,0.380,36
NOV,22,3,11.28,2.33,0.311,36
NOV,22,4,11.97,2.27,0.269,35
NOV,22,5,11.82,2.18,0.248,35
NOV,22,6,10.90,2.09,0.256,34
NOV,22,7,10.06,2.01,0.327,34
NOV,22,8,11.22,1.96,0.403,35
NOV,22,9,11.00,1.88,0.444,35
NOV,22,10,10.79,1.80,0.477,35
NOV,22,11,10.87,1.74,0.495,35
NOV,22,12,12.35,1.75,0.506,35
NOV,22,13,15.52,1.89,0.496,35
NOV,22,14,19.87,2.13,0.482,35
NOV,22,15,24.68,2.69,0.401,34
NOV,22,16,27.69,2.73,0.315,34
NOV,22,17,31.28,2.74,0.272,34
NOV,22,18,33.36,2.74,0.265,35
NOV,22,19,32.57,2.71,0.345,35
NOV,22,20,29.86,2.70,0.432,35
NOV,22,21,26.15,2.77,0.572,37
NOV,22,22,22.43,2.78,0.592,38
NOV,22,23,18.21,2.80,0.615,38
NOV,23,0,13.32,2.93,0.629,39
NOV,23,1,8.70,2.99,0.665,39
NOV,23,2,5.32,3.06,0.661,40
NOV,23,3,4.40,3.17,0.580,41
NOV,23,4,4.99,3.23,0.482,41
NOV,23,5,5.37,3.31,0.349,41
NOV,23,6,4.55,3.38,0.330,41
NOV,23,7,3.76,3.45,0.352,40
NOV,23,8,3.57,3.51,0.386,40
NOV,23,9,3.65,3.60,0.389,39
NOV,23,10,5.09,3.69,0.386,39
NOV,23,11,7.80,3.79,0.377,39
NOV,23,12,10.93,4.07,0.384,39
NOV,23,13,15.38,5.67,0.387,40
NOV,23,14,21.63,7.70,0.391,42
NOV,23,15,28.51,9.26,0.356,43
NOV,23,16,35.99,10.85,0.319,44
NOV,23,17,41.98,11.48,0.281,45
NOV,23,18,45.48,11.70,0.295,45
NOV,23,19,44.76,11.86,0.417,46
NOV,23,20,40.95,12.08,0.684,47
NOV,23,21,36.06,12.34,0.903,49
NOV,23,22,29.64,12.66,0.990,51
NOV,23,23,23.11,12.92,1.005,52
NOV,24,0,16.86,13.09,1.006,51
NOV,24,1,11.57,13.21,1.006,51
NOV,24,2,7.80,13.25,0.974,50
NOV,24,3,7.09,13.20,0.844,49
NOV,24,4,8.54,13.19,0.565,48
NOV,24,5,9.99,13.16,0.331,48
NOV,24,6,11.00,13.12,0.234,48
NOV,24,7,11.48,13.04,0.214,48
NOV,24,8,11.21,12.89,0.212,47
NOV,24,9,11.74,12.75,0.220,45
NOV,24,10,12.60,12.61,0.229,45
NOV,24,11,13.97,12.48,0.235,44
NOV,24,12,15.95,12.12,0.237,44
NOV,24,13,18.51,11.34,0.240,43
NOV,24,14,22.89,9.85,0.243,43
NOV,24,15,27.98,8.11,0.240,42
NOV,24,16,32.61,6.57,0.231,41
NOV,24,17,36.64,5.94,0.219,40
NOV,24,18,39.01,5.74,0.227,41
NOV,24,19,38.42,5.57,0.275,40
NOV,24,20,35.97,5.42,0.344,39
NOV,24,21,34.15,5.07,0.372,36
NOV,24,22,30.22,4.72,0.400,34
NOV,24,23,25.06,4.41,0.436,33
NOV,25,0,19.86,4.18,0.471,34
NOV,25,1,14.96,4.04,0.483,35
NOV,25,2,11.03,3.98,0.482,35
NOV,25,3,9.10,3.97,0.447,36
NOV,25,4,8.66,3.95,0.388,37
NOV,25,5,7.11,3.93,0.367,38
NOV,25,6,6.26,3.90,0.343,38
NOV,25,7,5.33,3.95,0.345,39
NOV,25,8,4.93,4.09,0.354,40
NOV,25,9,4.55,4.22,0.388,42
NOV,25,10,5.58,4.35,0.401,44
NOV,25,11,7.90,4.46,0.399,45
NOV,25,12,10.70,4.52,0.404,46
NOV,25,13,14.79,3.58,0.419,46
NOV,25,14,19.68,2.84,0.415,46
NOV,25,15,24.76,2.45,0.377,45
NOV,25,16,30.02,2.36,0.335,45
NOV,25,17,35.05,2.37,0.286,45
NOV,25,18,38.03,2.40,0.277,44
NOV,25,19,36.75,2.49,0.397,44
NOV,25,20,33.47,2.54,0.537,45
NOV,25,21,29.86,2.66,0.558,47
NOV,25,22,26.90,2.73,0.563,47
NOV,25,23,24.10,2.81,0.577,46
NOV,26,0,21.13,2.80,0.584,45
NOV,26,1,18.31,2.79,0.585,45
NOV,26,2,15.83,2.79,0.565,44
NOV,26,3,16.22,2.79,0.430,44
NOV,26,4,18.08,2.81,0.274,43
NOV,26,5,18.57,2.81,0.228,43
NOV,26,6,17.48,2.87,0.215,43
NOV,26,7,15.99,2.90,0.227,43
NOV,26,8,13.78,2.90,0.289,43
NOV,26,9,11.79,2.89,0.367,43
NOV,26,10,11.60,2.84,0.383,42
NOV,26,11,12.72,2.79,0.390,42
NOV,26,12,14.41,2.75,0.397,41
NOV,26,13,16.62,2.72,0.404,41
NOV,26,14,19.23,2.70,0.408,41
NOV,26,15,22.97,2.68,0.382,41
NOV,26,16,27.42,2.65,0.313,41
NOV,26,17,31.32,2.61,0.231,41
NOV,26,18,33.01,2.57,0.231,42
NOV,26,19,32.09,2.48,0.290,41
NOV,26,20,28.95,2.35,0.373,41
NOV,26,21,25.46,2.27,0.439,41
NOV,26,22,21.67,2.27,0.512,41
NOV,26,23,17.52,2.29,0.576,43
NOV,27,0,13.16,2.30,0.648,45
NOV,27,1,9.31,2.32,0.695,46
NOV,27,2,5.94,2.33,0.714,48
NOV,27,3,4.11,2.32,0.662,50
NOV,27,4,3.64,2.32,0.583,51
