DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
DIC,4,8,6.45,4.99,0.557,77
DIC,4,9,6.89,4.96,0.565,80
DIC,4,10,8.46,4.77,0.546,81
DIC,4,11,10.87,4.64,0.522,81
DIC,4,12,13.75,4.52,0.493,80
DIC,4,13,18.17,4.61,0.468,79
DIC,4,14,23.97,4.71,0.446,79
DIC,4,15,29.70,4.90,0.376,79
DIC,4,16,35.56,5.49,0.286,78
DIC,4,17,41.65,6.15,0.241,79
DIC,4,18,46.53,6.50,0.213,79
DIC,4,19,47.59,6.57,0.266,80
DIC,4,20,43.65,6.49,0.519,82
DIC,4,21,38.47,6.49,0.843,83
DIC,4,22,32.54,6.60,1.010,83
DIC,4,23,26.49,6.62,1.079,84
DIC,5,0,20.03,6.58,1.103,85
DIC,5,1,13.80,6.60,1.113,84
DIC,5,2,7.41,6.67,1.140,84
DIC,5,3,4.59,6.70,1.078,83
DIC,5,4,4.74,6.64,0.826,81
DIC,5,5,4.97,6.57,0.505,79
DIC,5,6,4.81,6.58,0.340,78
DIC,5,7,4.52,6.60,0.299,76
DIC,5,8,4.37,6.43,0.331,73
DIC,5,9,4.47,6.33,0.348,70
DIC,5,10,5.41,6.37,0.339,69
DIC,5,11,6.30,6.42,0.346,69
DIC,5,12,9.20,6.55,0.345,69
DIC,5,13,13.85,8.60,0.375,71
DIC,5,14,20.46,9.82,0.379,71
DIC,5,15,27.72,11.26,0.376,72
DIC,5,16,35.28,12.29,0.360,72
DIC,5,17,42.84,13.64,0.370,73
DIC,5,18,49.30,14.58,0.392,74
DIC,5,19,50.25,14.85,0.534,74
DIC,5,20,47.66,15.07,0.747,72
DIC,5,21,42.83,15.15,1.063,70
DIC,5,22,36.17,15.16,1.407,70
DIC,5,23,29.00,15.21,1.518,70
DIC,6,0,21.47,15.36,1.565,71
DIC,6,1,14.66,15.44,1.565,73
DIC,6,2,7.61,15.50,1.560,74
DIC,6,3,4.94,15.62,1.446,75
DIC,6,4,4.54,15.73,1.264,77
DIC,6,5,4.86,15.82,0.929,78
DIC,6,6,4.95,15.81,0.604,78
DIC,6,7,4.78,15.85,0.514,80
DIC,6,8,4.53,15.91,0.493,82
DIC,6,9,3.25,15.95,0.502,83
DIC,6,10,2.92,16.04,0.511,84
DIC,6,11,4.49,16.15,0.508,84
DIC,6,12,7.88,16.10,0.489,84
DIC,6,13,12.13,13.86,0.478,83
DIC,6,14,16.06,12.25,0.446,82
DIC,6,15,20.04,10.47,0.403,81
DIC,6,16,24.46,8.73,0.338,81
DIC,6,17,29.11,6.63,0.290,79
DIC,6,18,31.47,5.24,0.265,78
DIC,6,19,31.57,5.61,0.272,77
DIC,6,20,29.64,8.65,0.501,74
DIC,6,21,26.88,11.02,0.628,71
DIC,6,22,25.34,13.71,0.632,66
DIC,6,23,23.24,13.52,0.639,60
DIC,7,0,20.74,13.23,0.640,56
DIC,7,1,18.04,13.14,0.634,52
DIC,7,2,17.43,13.07,0.614,50
DIC,7,3,17.68,13.05,0.578,47
DIC,7,4,18.08,13.04,0.339,45
DIC,7,5,18.40,13.09,0.210,44
DIC,7,6,17.88,13.17,0.210,42
DIC,7,7,16.93,13.05,0.211,39
DIC,7,8,15.32,12.91,0.232,37
DIC,7,9,14.38,12.80,0.271,36
DIC,7,10,14.50,12.63,0.297,35
DIC,7,11,15.18,12.47,0.328,34
DIC,7,12,16.17,12.41,0.343,33
DIC,7,13,17.81,12.44,0.353,33
DIC,7,14,20.00,12.54,0.356,33
DIC,7,15,22.88,12.65,0.352,33
DIC,7,16,26.56,12.72,0.326,32
DIC,7,17,29.94,12.81,0.287,32
DIC,7,18,31.71,12.89,0.274,32
DIC,7,19,30.69,12.34,0.300,30
DIC,7,20,27.95,13.26,0.401,30
DIC,7,21,25.59,11.00,0.431,29
DIC,7,22,22.71,8.15,0.440,29
DIC,7,23,19.53,8.13,0.453,29
DIC,8,0,16.60,8.27,0.461,30
DIC,8,1,13.36,8.26,0.468,30
DIC,8,2,10.71,8.23,0.455,31
DIC,8,3,9.74,8.11,0.397,31
DIC,8,4,10.38,8.02,0.281,32
DIC,8,5,9.62,7.89,0.243,33
DIC,8,6,8.77,7.75,0.238,33
DIC,8,7,8.39,7.67,0.236,34
DIC,8,8,7.63,7.64,0.250,34
DIC,8,9,7.18,7.64,0.273,34
DIC,8,10,7.43,7.63,0.291,34
DIC,8,11,8.98,7.67,0.306,34
DIC,8,12,11.41,7.75,0.318,35
DIC,8,13,15.67,7.94,0.335,36
DIC,8,14,20.70,8.37,0.332,36
DIC,8,15,26.10,8.61,0.324,37
DIC,8,16,31.49,8.74,0.300,38
DIC,8,17,36.98,8.85,0.270,38
DIC,8,18,41.24,8.99,0.265,38
DIC,8,19,41.41,8.94,0.347,41
DIC,8,20,38.22,4.77,0.539,45
DIC,8,21,33.59,4.82,0.764,52
DIC,8,22,28.44,5.23,0.977,59
DIC,8,23,22.80,5.63,1.153,64
DIC,9,0,17.27,5.97,1.326,69
DIC,9,1,11.41,6.30,1.413,76
DIC,9,2,5.81,6.48,1.452,79
DIC,9,3,3.65,6.71,1.408,82
DIC,9,4,3.41,6.90,1.241,85
DIC,9,5,3.09,6.98,1.025,87
DIC,9,6,2.79,7.04,0.832,90
DIC,9,7,2.83,7.14,0.687,92
DIC,9,8,2.67,7.22,0.598,94
DIC,9,9,2.35,7.30,0.576,95
DIC,9,10,3.24,7.33,0.549,96
DIC,9,11,5.83,7.27,0.511,98
DIC,9,12,9.83,7.15,0.483,98
DIC,9,13,15.34,6.86,0.463,99
DIC,9,14,21.91,6.50,0.440,99
DIC,9,15,26.96,6.34,0.398,99
DIC,9,16,33.14,6.21,0.329,99
DIC,9,17,39.34,6.06,0.280,99
DIC,9,18,43.95,5.90,0.277,99
DIC,9,19,43.33,5.86,0.313,98
DIC,9,20,41.15,5.72,0.369,94
DIC,9,21,37.26,5.21,0.419,89
DIC,9,22,33.27,4.63,0.454,84
DIC,9,23,30.59,4.12,0.492,79
DIC,10,0,26.34,3.67,0.513,74
DIC,10,1,20.91,3.23,0.542,69
DIC,10,2,15.91,3.01,0.562,67
DIC,10,3,15.08,2.78,0.535,64
DIC,10,4,15.32,2.58,0.485,62
DIC,10,5,15.18,2.46,0.452,60
DIC,10,6,13.10,2.38,0.450,57
DIC,10,7,10.91,2.41,0.478,56
DIC,10,8,8.98,2.51,0.549,56
DIC,10,9,8.26,2.60,0.610,57
DIC,10,10,8.59,2.67,0.629,58
DIC,10,11,9.83,2.71,0.639,58
DIC,10,12,11.89,2.76,0.638,58
DIC,10,13,14.95,2.84,0.626,56
DIC,10,14,20.35,2.83,0.596,56
DIC,10,15,24.62,2.83,0.533,55
DIC,10,16,30.45,2.82,0.437,54
DIC,10,17,36.03,2.75,0.340,53
DIC,10,18,39.60,2.71,0.318,52
DIC,10,19,38.56,2.72,0.416,52
DIC,10,20,34.89,2.75,0.514,52
DIC,10,21,30.60,2.89,0.606,54
DIC,10,22,24.67,3.00,0.728,58
DIC,10,23,20.20,3.09,0.776,59
DIC,11,0,14.65,3.14,0.779,61
DIC,11,1,10.43,3.19,0.774,61
DIC,11,2,7.73,3.24,0.738,60
DIC,11,3,7.63,3.27,0.607,59
DIC,11,4,8.87,3.28,0.492,59
DIC,11,5,10.10,3.29,0.386,58
DIC,11,6,11.27,3.29,0.263,58
DIC,11,7,11.70,3.15,0.229,57
DIC,11,8,12.53,3.02,0.239,55
DIC,11,9,12.95,2.91,0.256,53
DIC,11,10,13.10,2.85,0.268,50
DIC,11,11,13.87,2.86,0.282,50
DIC,11,12,14.82,2.96,0.293,50
DIC,11,13,16.44,3.06,0.305,51
DIC,11,14,18.92,3.18,0.314,51
DIC,11,15,22.39,3.25,0.311,52
DIC,11,16,25.24,3.33,0.301,53
DIC,11,17,27.38,3.47,0.298,55
DIC,11,18,28.88,4.08,0.307,56
DIC,11,19,29.27,5.28,0.323,58
DIC,11,20,28.32,5.36,0.340,56
DIC,11,21,26.93,5.30,0.345,52
DIC,11,22,24.92,5.26,0.344,47
DIC,11,23,23.10,5.23,0.340,44
DIC,12,0,21.14,5.20,0.333,42
DIC,12,1,19.22,5.20,0.320,40
DIC,12,2,17.76,5.19,0.298,39
DIC,12,3,16.79,5.19,0.271,39
DIC,12,4,16.54,5.19,0.243,38
DIC,12,5,16.22,5.20,0.222,37
DIC,12,6,15.39,5.23,0.208,37
DIC,12,7,13.46,5.25,0.202,36
DIC,12,8,11.60,5.20,0.214,36
DIC,12,9,10.18,5.13,0.227,36
DIC,12,10,9.74,5.07,0.233,35
DIC,12,11,10.25,4.98,0.235,34
DIC,12,12,11.75,4.87,0.237,32
DIC,12,13,14.34,4.79,0.237,32
DIC,12,14,18.23,4.66,0.237,32
DIC,12,15,22.27,4.55,0.235,31
DIC,12,16,26.09,4.52,0.224,30
DIC,12,17,29.85,4.52,0.222,30
DIC,12,18,32.18,4.01,0.242,29
DIC,12,19,31.05,2.90,0.402,27
DIC,12,20,28.17,2.94,0.612,28
DIC,12,21,24.25,3.07,0.799,32
DIC,12,22,19.57,3.20,1.005,39
DIC,12,23,15.40,3.35,1.185,41
DIC,13,0,11.47,3.46,1.282,44
DIC,13,1,7.25,3.50,1.307,46
DIC,13,2,3.54,3.48,1.299,47
DIC,13,3,2.61,3.43,1.156,49
DIC,13,4,2.68,3.42,0.969,50
DIC,13,5,2.77,3.44,0.812,51
DIC,13,6,2.79,3.50,0.645,53
DIC,13,7,2.81,3.69,0.587,55
DIC,13,8,2.78,3.91,0.601,59
DIC,13,9,2.73,4.12,0.625,61
DIC,13,10,3.43,4.36,0.646,64
DIC,13,11,5.40,4.50,0.658,64
DIC,13,12,7.95,4.87,0.657,66
DIC,13,13,11.00,5.00,0.629,65
DIC,13,14,14.47,5.10,0.590,65
DIC,13,15,18.25,5.20,0.467,65
DIC,13,16,21.45,5.23,0.345,64
DIC,13,17,25.40,5.28,0.282,65
DIC,13,18,28.12,5.37,0.250,65
DIC,13,19,26.70,5.62,0.382,65
DIC,13,20,24.08,5.96,0.834,68
DIC,13,21,20.93,6.38,1.249,72
DIC,13,22,17.49,6.60,1.456,71
DIC,13,23,13.77,6.73,1.568,70
DIC,14,0,10.78,6.95,1.695,71
DIC,14,1,6.84,7.19,1.735,73
DIC,14,2,3.45,7.36,1.762,74
DIC,14,3,2.80,7.48,1.621,75
DIC,14,4,2.71,7.57,1.167,76
DIC,14,5,2.71,7.56,0.765,77
DIC,14,6,2.72,7.51,0.577,77
DIC,14,7,2.66,7.28,0.483,77
DIC,14,8,2.48,7.28,0.386,74
DIC,14,9,2.60,7.04,0.396,73
DIC,14,10,3.30,6.80,0.401,72
DIC,14,11,5.16,6.67,0.397,74
DIC,14,12,8.47,6.32,0.392,73
DIC,14,13,13.14,6.23,0.389,74
DIC,14,14,18.77,6.18,0.373,76
DIC,14,15,24.73,6.06,0.354,76
DIC,14,16,30.76,5.84,0.324,77
DIC,14,17,36.87,5.63,0.274,75
DIC,14,18,41.28,5.40,0.265,76
DIC,14,19,41.62,4.99,0.370,78
DIC,14,20,38.68,4.45,0.566,76
DIC,14,21,34.89,3.89,0.723,74
DIC,14,22,31.56,3.44,0.766,73
DIC,14,23,25.95,3.05,0.884,73
DIC,15,0,19.92,2.65,1.028,73
DIC,15,1,13.63,2.39,1.185,75
DIC,15,2,8.44,2.38,1.336,77
DIC,15,3,6.22,2.48,1.334,80
DIC,15,4,5.88,2.56,1.175,80
DIC,15,5,4.92,2.69,1.060,81
DIC,15,6,2.59,2.72,1.053,82
DIC,15,7,2.25,2.80,0.989,84
DIC,15,8,2.19,2.83,0.932,86
DIC,15,9,2.26,2.94,0.859,87
DIC,15,10,3.19,3.02,0.732,87
DIC,15,11,6.19,2.99,0.650,86
DIC,15,12,10.80,2.96,0.618,86
DIC,15,13,16.14,2.87,0.570,85
DIC,15,14,21.86,2.80,0.531,85
DIC,15,15,27.77,2.77,0.476,85
DIC,15,16,33.40,2.78,0.401,86
DIC,15,17,38.80,2.78,0.322,85
DIC,15,18,42.95,2.78,0.283,85
DIC,15,19,43.16,2.78,0.294,83
DIC,15,20,39.87,2.81,0.366,82
DIC,15,21,35.21,2.91,0.468,80
DIC,15,22,31.83,2.90,0.498,78
DIC,15,23,28.12,2.90,0.532,76
DIC,16,0,24.35,2.90,0.551,74
DIC,16,1,20.40,2.81,0.562,70
DIC,16,2,16.30,2.67,0.576,66
DIC,16,3,13.80,2.51,0.548,62
DIC,16,4,13.47,2.40,0.464,61
DIC,16,5,13.90,2.32,0.366,58
DIC,16,6,11.99,2.45,0.362,56
DIC,16,7,9.75,2.59,0.392,54
DIC,16,8,7.91,2.75,0.508,53
DIC,16,9,6.59,2.92,0.580,56
DIC,16,10,7.16,3.18,0.576,55
DIC,16,11,9.10,3.51,0.588,55
DIC,16,12,10.98,3.72,0.599,55
DIC,16,13,13.52,3.91,0.596,55
DIC,16,14,17.17,4.09,0.581,54
DIC,16,15,21.56,4.27,0.521,54
DIC,16,16,26.30,4.43,0.375,54
DIC,16,17,30.57,4.60,0.287,53
DIC,16,18,33.06,4.76,0.266,53
DIC,16,19,31.86,4.97,0.355,53
DIC,16,20,29.25,5.16,0.490,55
DIC,16,21,26.11,5.21,0.561,52
DIC,16,22,22.39,5.52,0.672,53
DIC,16,23,18.21,5.85,0.789,56
DIC,17,0,13.72,6.23,0.923,59
DIC,17,1,9.37,6.66,1.077,62
DIC,17,2,5.31,6.81,1.190,64
DIC,17,3,3.94,6.89,1.126,67
DIC,17,4,3.66,6.83,1.008,69
DIC,17,5,3.27,7.01,0.962,70
DIC,17,6,2.95,7.05,0.892,71
DIC,17,7,2.73,7.09,0.821,74
DIC,17,8,2.45,7.07,0.749,74
DIC,17,9,2.26,6.98,0.666,70
DIC,17,10,2.80,6.81,0.620,72
DIC,17,11,4.25,NA,0.623,73
DIC,17,12,6.84,NA,0.625,73
DIC,17,13,11.36,NA,0.608,74
DIC,17,14,17.03,NA,0.570,74
DIC,17,15,23.58,NA,0.535,75
DIC,17,16,30.10,NA,0.483,76
DIC,17,17,36.62,NA,0.422,77
DIC,17,18,42.17,NA,0.383,78
DIC,17,19,42.03,NA,0.524,78
DIC,17,20,39.44,NA,0.727,78
DIC,17,21,34.79,NA,0.855,81
DIC,17,22,29.49,NA,0.882,83
DIC,17,23,24.26,NA,0.878,81
DIC,18,0,19.25,NA,0.874,77
DIC,18,1,13.69,NA,0.893,74
DIC,18,2,8.20,NA,0.909,73
DIC,18,3,7.48,NA,0.748,69
DIC,18,4,8.02,NA,0.554,67
DIC,18,5,8.68,NA,0.450,66
DIC,18,6,9.17,NA,0.439,65
DIC,18,7,8.46,9.43,0.465,61
DIC,18,8,6.96,10.32,0.499,58
DIC,18,9,6.04,10.75,0.503,56
DIC,18,10,6.59,10.68,0.486,55
DIC,18,11,6.98,10.80,0.476,53
DIC,18,12,7.80,11.06,0.471,52
DIC,18,13,8.87,11.35,0.469,53
DIC,18,14,10.05,11.74,0.474,52
DIC,18,15,12.04,11.88,0.468,52
DIC,18,16,14.75,12.09,0.448,52
DIC,18,17,17.18,12.70,0.435,52
DIC,18,18,18.34,12.89,0.432,51
DIC,18,19,18.70,13.01,0.440,50
DIC,18,20,18.55,12.99,0.425,48
DIC,18,21,18.16,12.98,0.406,44
DIC,18,22,18.00,12.93,0.389,40
DIC,18,23,17.20,12.95,0.376,39
DIC,19,0,16.52,12.95,0.359,38
DIC,19,1,16.06,12.48,0.340,37
DIC,19,2,15.75,11.24,0.310,36
DIC,19,3,16.18,10.19,0.270,35
DIC,19,4,16.61,9.14,0.241,35
DIC,19,5,16.90,8.27,0.222,34
DIC,19,6,16.55,7.76,0.209,34
DIC,19,7,16.07,7.35,0.204,34
DIC,19,8,14.78,6.33,0.228,34
DIC,19,9,14.20,5.62,0.250,34
DIC,19,10,14.11,5.32,0.268,33
DIC,19,11,14.68,4.85,0.280,33
DIC,19,12,15.98,4.24,0.292,33
DIC,19,13,18.04,3.61,0.303,33
DIC,19,14,20.61,3.29,0.309,32
DIC,19,15,23.46,3.25,0.296,32
DIC,19,16,27.24,3.11,0.270,32
DIC,19,17,30.77,2.60,0.250,31
DIC,19,18,32.74,2.62,0.277,31
DIC,19,19,31.29,2.68,0.442,32
DIC,19,20,28.44,2.90,0.697,34
DIC,19,21,24.86,3.11,0.865,38
DIC,19,22,20.80,3.43,1.004,45
DIC,19,23,17.19,3.78,1.041,48
DIC,20,0,14.53,4.00,1.045,49
DIC,20,1,11.08,4.09,1.041,50
DIC,20,2,8.64,4.09,0.996,50
DIC,20,3,8.92,4.10,0.818,51
DIC,20,4,9.65,4.08,0.552,52
DIC,20,5,9.85,4.14,0.372,54
DIC,20,6,9.82,4.18,0.223,54
DIC,20,7,9.28,4.19,0.186,55
DIC,20,8,7.56,4.16,0.180,56
DIC,20,9,6.40,4.13,0.187,57
DIC,20,10,5.49,4.15,0.196,58
DIC,20,11,5.24,4.15,0.206,60
DIC,20,12,5.79,4.12,0.206,62
DIC,20,13,7.62,6.09,0.327,62
DIC,20,14,10.52,6.80,0.392,63
DIC,20,15,12.59,6.93,0.435,65
DIC,20,16,13.82,6.89,0.454,66
DIC,20,17,14.68,6.83,0.464,66
DIC,20,18,15.00,6.63,0.486,66
DIC,20,19,14.28,6.49,0.568,64
DIC,20,20,12.94,6.27,0.646,62
DIC,20,21,10.81,6.03,0.615,60
DIC,20,22,7.86,5.80,0.691,56
DIC,20,23,7.15,5.61,0.761,56
DIC,21,0,7.60,5.61,0.857,58
DIC,21,1,8.06,5.68,0.898,60
DIC,21,2,8.55,5.75,0.910,61
DIC,21,3,9.94,5.80,0.859,62
DIC,21,4,10.17,5.81,0.822,62
DIC,21,5,10.17,5.79,0.764,63
DIC,21,6,10.36,5.84,0.658,62
DIC,21,7,9.07,5.84,0.580,62
DIC,21,8,7.26,5.87,0.509,63
DIC,21,9,5.62,5.92,0.499,63
DIC,21,10,4.22,6.01,0.489,62
DIC,21,11,2.90,6.22,0.475,61
DIC,21,12,3.49,6.32,0.457,59
DIC,21,13,4.54,4.49,0.453,58
DIC,21,14,5.81,3.73,0.453,57
DIC,21,15,7.24,3.65,0.448,55
DIC,21,16,9.02,3.66,0.441,54
DIC,21,17,10.17,3.62,0.429,55
DIC,21,18,10.74,3.61,0.440,55
DIC,21,19,10.71,3.65,0.453,55
DIC,21,20,10.33,3.85,0.492,53
DIC,21,21,9.69,3.89,0.484,50
DIC,21,22,8.42,3.83,0.472,46
DIC,21,23,7.18,3.76,0.456,41
DIC,22,0,6.94,3.57,0.432,37
DIC,22,1,7.40,3.44,0.401,34
DIC,22,2,8.49,3.49,0.361,31
DIC,22,3,9.84,3.51,0.323,29
DIC,22,4,10.96,3.55,0.263,27
DIC,22,5,12.46,3.52,0.243,25
DIC,22,6,14.00,3.47,0.221,23
DIC,22,7,15.24,3.44,0.206,22
DIC,22,8,15.08,3.44,0.203,20
DIC,22,9,14.91,3.44,0.215,18
DIC,22,10,15.25,3.41,0.222,17
DIC,22,11,15.86,3.32,0.235,15
DIC,22,12,16.63,3.43,0.247,14
DIC,22,13,17.34,3.40,0.258,14
DIC,22,14,18.62,3.59,0.273,14
DIC,22,15,20.35,3.68,0.285,13
DIC,22,16,22.26,3.83,0.291,12
DIC,22,17,24.12,3.94,0.288,10
DIC,22,18,25.07,4.14,0.293,10
DIC,22,19,25.20,4.08,0.307,9
DIC,22,20,25.18,3.86,0.312,9
DIC,22,21,24.13,3.84,0.334,9
DIC,22,22,21.15,3.85,0.382,10
DIC,22,23,17.97,3.80,0.402,11
DIC,23,0,15.54,3.87,0.409,11
DIC,23,1,13.10,3.90,0.405,11
DIC,23,2,10.96,3.83,0.392,12
DIC,23,3,9.12,3.80,0.366,12
DIC,23,4,7.82,3.76,0.348,12
DIC,23,5,6.95,3.75,0.315,12
DIC,23,6,7.36,3.73,0.252,12
DIC,23,7,7.48,3.79,0.220,13
DIC,23,8,6.95,3.86,0.218,13
DIC,23,9,6.76,3.87,0.220,13
DIC,23,10,7.05,3.83,0.223,13
DIC,23,11,8.08,3.74,0.224,13
DIC,23,12,9.11,3.59,0.230,13
DIC,23,13,11.38,3.50,0.233,13
DIC,23,14,14.56,3.43,0.233,13
DIC,23,15,17.96,4.06,0.244,13
DIC,23,16,21.48,4.38,0.230,13
DIC,23,17,24.73,4.59,0.217,14
DIC,23,18,27.02,4.60,0.214,14
DIC,23,19,26.43,4.86,0.355,15
DIC,23,20,24.46,5.18,0.732,17
DIC,23,21,21.58,5.50,1.047,23
DIC,23,22,18.02,5.83,1.194,27
DIC,23,23,14.48,6.26,1.490,30
DIC,24,0,10.71,6.71,1.763,35
DIC,24,1,6.84,7.11,1.966,40
DIC,24,2,3.45,7.25,2.012,43
DIC,24,3,2.44,7.32,1.898,45
DIC,24,4,2.35,7.40,1.534,46
DIC,24,5,2.23,7.45,1.230,47
DIC,24,6,2.18,7.49,1.098,48
DIC,24,7,2.12,7.81,0.831,49
DIC,24,8,2.04,7.93,0.591,51
DIC,24,9,2.08,7.99,0.435,52
DIC,24,10,2.80,8.07,0.410,53
DIC,24,11,4.58,8.10,0.400,55
DIC,24,12,7.80,8.21,0.390,55
DIC,24,13,11.64,8.26,0.381,56
DIC,24,14,15.55,8.22,0.387,57
DIC,24,15,19.45,7.43,0.373,57
DIC,24,16,23.25,6.91,0.338,57
DIC,24,17,26.72,6.59,0.300,57
DIC,24,18,29.05,6.37,0.292,57
DIC,24,19,28.33,6.05,0.377,56
DIC,24,20,25.18,5.80,0.587,56
DIC,24,21,21.41,5.47,0.740,55
DIC,24,22,17.53,5.60,1.011,55
DIC,24,23,13.72,5.74,1.516,66
DIC,25,0,9.98,6.37,1.924,81
DIC,25,1,6.55,6.68,2.203,90
DIC,25,2,3.65,7.11,2.395,100
DIC,25,3,2.77,7.34,2.437,106
DIC,25,4,3.02,7.69,2.484,114
DIC,25,5,3.37,7.96,2.634,125
DIC,25,6,4.42,8.19,2.478,136
DIC,25,7,4.38,9.24,2.042,140
DIC,25,8,4.35,9.56,1.724,142
DIC,25,9,4.35,9.75,1.553,145
DIC,25,10,5.45,9.97,1.407,149
DIC,25,11,8.68,10.28,1.290,152
DIC,25,12,12.18,10.84,1.043,153
DIC,25,13,16.09,11.35,0.748,153
DIC,25,14,18.80,11.58,0.615,153
DIC,25,15,22.68,11.70,0.527,153
DIC,25,16,26.46,11.72,0.433,153
DIC,25,17,29.92,11.71,0.316,153
DIC,25,18,32.09,11.71,0.266,153
DIC,25,19,30.30,11.78,0.317,154
DIC,25,20,26.77,11.99,0.586,154
DIC,25,21,22.55,12.44,0.971,158
DIC,25,22,18.97,12.00,1.036,158
DIC,25,23,15.42,11.40,1.072,145
DIC,26,0,11.97,10.16,1.113,127
DIC,26,1,8.44,9.42,1.153,113
DIC,26,2,5.09,8.91,1.181,102
DIC,26,3,3.55,8.74,1.130,96
DIC,26,4,3.29,8.41,0.852,87
DIC,26,5,3.25,8.18,0.471,76
DIC,26,6,3.06,8.05,0.426,66
DIC,26,7,2.68,6.67,0.405,61
DIC,26,8,2.33,6.32,0.425,60
DIC,26,9,2.43,6.22,0.431,57
DIC,26,10,3.44,6.41,0.429,53
DIC,26,11,5.31,6.53,0.431,51
DIC,26,12,8.26,5.99,0.430,50
DIC,26,13,11.72,5.50,0.423,50
DIC,26,14,15.50,5.26,0.408,49
DIC,26,15,19.44,5.11,0.388,49
DIC,26,16,23.52,5.10,0.328,49
DIC,26,17,27.76,5.10,0.282,49
DIC,26,18,29.79,5.10,0.294,49
DIC,26,19,29.46,5.04,0.341,50
DIC,26,20,27.15,4.72,0.483,49
DIC,26,21,23.65,4.29,0.693,45
DIC,26,22,19.91,4.21,0.836,45
DIC,26,23,16.77,4.08,0.872,45
DIC,27,0,13.21,3.99,0.919,46
DIC,27,1,8.93,3.86,0.976,46
DIC,27,2,5.96,3.79,0.967,47
DIC,27,3,4.47,3.69,0.919,48
DIC,27,4,3.93,3.62,0.796,48
DIC,27,5,4.29,3.56,0.601,48
