DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
FEB,5,7,16.34,4.89,NA,36
FEB,5,8,17.50,5.21,NA,36
FEB,5,9,NA,5.50,NA,38
FEB,5,10,NA,6.36,NA,40
FEB,5,11,NA,6.63,NA,41
FEB,5,12,NA,6.70,NA,41
FEB,5,13,NA,7.07,NA,41
FEB,5,14,NA,8.29,NA,42
FEB,5,15,36.21,9.30,NA,42
FEB,5,16,38.99,9.60,NA,42
FEB,5,17,40.95,9.61,NA,43
FEB,5,18,45.15,9.62,NA,43
FEB,5,19,46.88,9.60,NA,43
FEB,5,20,43.44,9.55,NA,43
FEB,5,21,38.66,9.51,NA,44
FEB,5,22,32.76,9.46,NA,44
FEB,5,23,26.07,9.47,NA,48
FEB,6,0,19.84,9.46,NA,50
FEB,6,1,13.25,9.40,NA,51
FEB,6,2,7.98,9.19,NA,52
FEB,6,3,3.51,9.41,NA,52
FEB,6,4,NA,9.46,NA,52
FEB,6,5,NA,9.29,NA,52
FEB,6,6,NA,9.02,NA,52
FEB,6,7,NA,8.67,NA,53
FEB,6,8,NA,8.28,NA,54
FEB,6,9,NA,7.90,NA,53
FEB,6,10,NA,7.00,NA,53
FEB,6,11,NA,7.21,NA,52
FEB,6,12,NA,7.23,NA,53
FEB,6,13,NA,6.86,NA,53
FEB,6,14,NA,5.66,NA,54
FEB,6,15,41.95,4.69,NA,55
FEB,6,16,44.95,4.53,NA,55
FEB,6,17,47.23,4.73,NA,55
FEB,6,18,52.43,4.80,NA,55
FEB,6,19,54.35,4.92,NA,55
FEB,6,20,52.29,5.13,NA,56
FEB,6,21,49.06,5.11,NA,55
FEB,6,22,44.68,4.99,NA,52
FEB,6,23,39.09,4.81,NA,47
FEB,7,0,33.42,4.71,NA,44
FEB,7,1,27.49,4.62,NA,42
FEB,7,2,22.81,4.58,NA,40
FEB,7,3,18.71,4.15,NA,40
FEB,7,4,15.83,3.91,NA,39
FEB,7,5,14.37,3.89,NA,40
FEB,7,6,11.19,3.82,NA,40
FEB,7,7,9.95,3.79,NA,39
FEB,7,8,NA,4.11,NA,41
FEB,7,9,NA,5.03,NA,41
FEB,7,10,NA,5.87,NA,41
FEB,7,11,NA,5.55,NA,41
FEB,7,12,NA,5.52,NA,40
FEB,7,13,NA,5.60,NA,39
FEB,7,14,NA,5.61,NA,37
FEB,7,15,30.15,5.53,NA,37
FEB,7,16,31.68,5.56,NA,36
FEB,7,17,33.23,5.53,NA,35
FEB,7,18,37.64,6.06,NA,35
FEB,7,19,39.02,6.04,NA,35
FEB,7,20,36.10,6.15,NA,35
FEB,7,21,31.57,6.54,NA,36
FEB,7,22,26.47,7.05,NA,39
FEB,7,23,21.14,8.64,NA,42
FEB,8,0,18.12,9.11,NA,43
FEB,8,1,14.59,11.09,NA,44
FEB,8,2,10.88,13.60,NA,45
FEB,8,3,8.16,17.28,NA,46
FEB,8,4,8.26,20.15,NA,47
FEB,8,5,9.24,20.87,NA,46
FEB,8,6,10.47,21.07,NA,45
FEB,8,7,11.75,21.14,NA,44
FEB,8,8,10.81,21.30,NA,41
FEB,8,9,9.47,24.73,NA,40
FEB,8,10,9.72,26.39,NA,40
FEB,8,11,11.20,27.81,NA,41
FEB,8,12,13.16,29.14,NA,44
FEB,8,13,15.31,32.03,NA,45
FEB,8,14,17.38,33.87,NA,47
FEB,8,15,19.35,35.92,NA,48
FEB,8,16,21.86,34.54,NA,50
FEB,8,17,24.32,33.89,NA,51
FEB,8,18,25.16,33.34,NA,52
FEB,8,19,24.24,33.25,NA,52
FEB,8,20,22.02,35.81,NA,51
FEB,8,21,19.28,37.18,NA,49
FEB,8,22,16.57,37.17,NA,46
FEB,8,23,14.02,36.32,NA,42
FEB,9,0,11.18,37.13,NA,41
FEB,9,1,9.14,35.44,NA,40
FEB,9,2,7.69,33.95,NA,38
FEB,9,3,6.83,32.58,NA,36
FEB,9,4,6.63,32.76,NA,35
FEB,9,5,6.66,34.09,NA,34
FEB,9,6,6.44,35.25,NA,34
FEB,9,7,5.93,35.49,NA,33
FEB,9,8,5.36,35.20,NA,33
FEB,9,9,4.54,31.52,NA,32
FEB,9,10,4.34,29.16,NA,30
FEB,9,11,4.94,29.63,NA,28
FEB,9,12,6.28,28.73,NA,26
FEB,9,13,8.05,26.09,NA,25
FEB,9,14,10.31,24.81,NA,23
FEB,9,15,13.08,23.21,NA,22
FEB,9,16,16.18,23.19,NA,21
FEB,9,17,19.36,22.52,NA,20
FEB,9,18,21.70,22.52,NA,19
FEB,9,19,22.83,22.58,NA,19
FEB,9,20,21.96,19.93,NA,19
FEB,9,21,20.43,18.45,NA,18
FEB,9,22,18.11,21.38,NA,19
FEB,9,23,15.62,22.29,NA,19
FEB,10,0,13.14,21.16,NA,19
FEB,10,1,10.81,22.09,NA,18
FEB,10,2,8.67,22.36,NA,19
FEB,10,3,7.26,20.47,NA,18
FEB,10,4,7.10,17.60,NA,18
FEB,10,5,7.20,15.55,NA,18
FEB,10,6,7.56,14.75,NA,18
FEB,10,7,7.66,14.98,NA,18
FEB,10,8,7.73,15.33,NA,18
FEB,10,9,7.78,15.56,NA,18
FEB,10,10,8.46,16.09,NA,18
FEB,10,11,9.56,14.12,NA,18
FEB,10,12,11.91,13.61,NA,18
FEB,10,13,15.49,13.58,NA,17
FEB,10,14,19.60,NA,NA,19
FEB,10,15,24.04,NA,NA,19
FEB,10,16,28.35,NA,NA,20
FEB,10,17,32.12,NA,NA,20
FEB,10,18,35.16,NA,NA,20
FEB,10,19,37.13,NA,NA,19
FEB,10,20,35.16,NA,NA,19
FEB,10,21,34.93,NA,NA,21
FEB,10,22,34.07,NA,NA,24
FEB,10,23,27.80,NA,NA,26
FEB,11,0,23.46,NA,NA,27
FEB,11,1,18.21,NA,NA,28
FEB,11,2,NA,NA,NA,29
FEB,11,3,NA,NA,NA,30
FEB,11,4,NA,NA,NA,31
FEB,11,5,NA,NA,NA,32
FEB,11,6,NA,NA,NA,32
FEB,11,7,NA,NA,NA,33
FEB,11,8,NA,NA,NA,33
FEB,11,9,NA,NA,NA,34
FEB,11,10,NA,NA,NA,35
FEB,11,11,NA,4.11,NA,35
FEB,11,12,10.87,NA,NA,35
FEB,11,13,13.42,NA,NA,36
FEB,11,14,17.50,NA,NA,35
FEB,11,15,21.85,NA,NA,35
FEB,11,16,23.50,NA,NA,35
FEB,11,17,27.56,NA,NA,35
FEB,11,18,30.24,NA,NA,35
FEB,11,19,31.02,NA,NA,36
FEB,11,20,29.67,NA,NA,36
FEB,11,21,27.40,NA,NA,35
FEB,11,22,24.66,NA,NA,33
FEB,11,23,21.84,NA,NA,32
FEB,12,0,18.48,NA,NA,32
FEB,12,1,15.24,NA,NA,32
FEB,12,2,12.66,NA,NA,32
FEB,12,3,10.86,NA,NA,32
FEB,12,4,10.04,NA,NA,31
FEB,12,5,9.66,NA,NA,31
FEB,12,6,8.86,NA,NA,30
FEB,12,7,7.88,NA,NA,30
FEB,12,8,7.10,NA,NA,31
FEB,12,9,6.49,NA,NA,32
FEB,12,10,5.30,NA,NA,33
FEB,12,11,4.75,NA,NA,33
FEB,12,12,5.51,NA,NA,33
FEB,12,13,7.07,NA,NA,33
FEB,12,14,10.16,NA,NA,33
FEB,12,15,13.56,NA,NA,33
FEB,12,16,16.77,NA,NA,33
FEB,12,17,20.19,5.98,NA,33
FEB,12,18,22.89,6.20,NA,34
FEB,12,19,22.73,6.47,NA,34
FEB,12,20,21.36,6.31,NA,34
FEB,12,21,19.11,6.54,NA,34
FEB,12,22,16.04,6.64,NA,33
FEB,12,23,12.81,6.46,NA,32
FEB,13,0,9.91,6.28,NA,31
FEB,13,1,6.63,6.32,NA,29
FEB,13,2,4.24,6.34,NA,28
FEB,13,3,3.78,6.36,NA,27
FEB,13,4,4.23,6.37,NA,26
FEB,13,5,5.02,6.40,NA,26
FEB,13,6,5.84,6.38,NA,25
FEB,13,7,7.08,6.35,NA,24
FEB,13,8,8.10,6.16,NA,23
FEB,13,9,9.77,5.87,NA,21
FEB,13,10,11.99,5.38,NA,19
FEB,13,11,14.43,5.23,NA,19
FEB,13,12,16.69,5.15,NA,19
FEB,13,13,19.45,5.16,NA,19
FEB,13,14,22.73,4.64,NA,19
FEB,13,15,26.31,4.16,NA,18
FEB,13,16,30.57,3.73,NA,18
FEB,13,17,34.24,3.29,NA,18
FEB,13,18,36.91,2.94,NA,19
FEB,13,19,39.04,2.51,NA,18
FEB,13,20,39.97,2.50,NA,18
FEB,13,21,39.34,2.15,NA,19
FEB,13,22,37.31,2.15,NA,20
FEB,13,23,34.95,2.17,NA,21
FEB,14,0,31.77,2.22,NA,22
FEB,14,1,28.28,2.21,NA,23
FEB,14,2,24.89,2.18,NA,24
FEB,14,3,22.10,2.14,NA,25
FEB,14,4,19.83,2.13,NA,25
FEB,14,5,17.82,2.11,NA,27
FEB,14,6,17.64,2.12,NA,28
FEB,14,7,14.81,2.13,NA,30
FEB,14,8,12.07,2.16,NA,31
FEB,14,9,10.30,2.25,NA,32
FEB,14,10,10.26,2.38,NA,33
FEB,14,11,11.58,2.48,NA,35
FEB,14,12,13.98,2.46,NA,35
FEB,14,13,18.14,2.46,NA,35
FEB,14,14,20.92,2.49,NA,35
FEB,14,15,25.47,2.47,NA,35
FEB,14,16,29.91,2.43,NA,35
FEB,14,17,33.26,2.42,NA,34
FEB,14,18,35.48,2.41,NA,34
FEB,14,19,35.25,NA,NA,33
FEB,14,20,32.38,NA,NA,33
FEB,14,21,28.13,NA,NA,33
FEB,14,22,24.10,NA,NA,33
FEB,14,23,21.12,NA,NA,33
FEB,15,0,18.48,NA,NA,33
FEB,15,1,15.94,NA,NA,33
FEB,15,2,12.80,NA,NA,33
FEB,15,3,10.31,NA,NA,32
FEB,15,4,10.53,NA,NA,32
FEB,15,5,10.90,NA,NA,32
FEB,15,6,10.29,NA,NA,31
FEB,15,7,8.56,NA,NA,30
FEB,15,8,6.77,NA,NA,31
FEB,15,9,5.55,NA,NA,31
FEB,15,10,5.85,NA,NA,32
FEB,15,11,7.10,NA,NA,32
FEB,15,12,6.56,NA,NA,33
FEB,15,13,6.42,NA,NA,33
FEB,15,14,NA,NA,NA,34
FEB,15,15,NA,NA,NA,35
FEB,15,16,NA,NA,NA,34
FEB,15,17,NA,2.97,NA,34
FEB,15,18,NA,2.92,NA,35
FEB,15,19,NA,2.88,NA,35
FEB,15,20,NA,2.97,NA,34
FEB,15,21,29.38,3.08,NA,34
FEB,15,22,26.21,3.20,NA,35
FEB,15,23,23.22,3.40,NA,36
FEB,16,0,18.68,3.58,NA,36
FEB,16,1,14.27,3.65,NA,37
FEB,16,2,9.58,3.67,NA,38
FEB,16,3,5.51,3.67,NA,38
FEB,16,4,3.70,3.67,NA,38
FEB,16,5,3.53,3.65,NA,38
FEB,16,6,2.90,3.58,NA,38
FEB,16,7,2.98,3.46,NA,38
FEB,16,8,2.88,3.42,NA,38
FEB,16,9,2.35,3.43,NA,37
FEB,16,10,3.01,3.71,NA,37
FEB,16,11,6.05,3.63,NA,35
FEB,16,12,10.67,3.55,NA,35
FEB,16,13,16.06,3.47,NA,34
FEB,16,14,21.87,3.37,NA,33
FEB,16,15,24.50,3.28,NA,32
FEB,16,16,29.85,3.31,NA,32
FEB,16,17,35.24,3.32,NA,32
FEB,16,18,40.36,3.29,NA,32
FEB,16,19,41.96,3.24,NA,32
FEB,16,20,41.01,3.16,NA,33
FEB,16,21,38.88,3.02,NA,32
FEB,16,22,36.70,2.88,NA,30
FEB,16,23,33.84,2.69,NA,30
FEB,17,0,30.35,2.52,NA,30
FEB,17,1,26.82,2.42,NA,29
FEB,17,2,22.46,2.36,NA,29
FEB,17,3,18.85,2.37,NA,29
FEB,17,4,16.99,2.38,NA,29
FEB,17,5,16.42,2.40,NA,29
FEB,17,6,14.43,2.39,NA,29
FEB,17,7,12.99,2.37,NA,28
FEB,17,8,11.33,2.28,NA,28
FEB,17,9,9.91,2.23,NA,28
FEB,17,10,10.59,1.96,NA,27
FEB,17,11,13.48,2.00,NA,27
FEB,17,12,16.13,2.05,NA,27
FEB,17,13,18.03,2.08,NA,27
FEB,17,14,20.82,2.13,NA,27
FEB,17,15,23.40,2.23,NA,28
FEB,17,16,26.86,2.31,NA,29
FEB,17,17,30.33,2.37,NA,30
FEB,17,18,31.91,2.48,NA,30
FEB,17,19,31.00,2.60,NA,31
FEB,17,20,28.83,2.74,NA,31
FEB,17,21,26.34,2.88,NA,31
FEB,17,22,24.89,2.98,NA,31
FEB,17,23,23.18,3.09,NA,31
FEB,18,0,21.21,3.20,NA,31
FEB,18,1,18.84,3.30,NA,30
FEB,18,2,16.71,3.34,NA,30
FEB,18,3,15.60,3.37,NA,29
FEB,18,4,15.06,3.40,NA,29
FEB,18,5,13.66,3.45,0.248,29
FEB,18,6,11.39,3.69,0.267,30
FEB,18,7,9.76,4.01,0.291,30
FEB,18,8,8.21,4.24,0.342,31
FEB,18,9,6.98,4.82,0.389,30
FEB,18,10,7.13,4.83,0.413,30
FEB,18,11,8.38,4.87,0.469,31
FEB,18,12,10.88,4.90,0.511,31
FEB,18,13,16.03,4.91,0.523,32
FEB,18,14,22.00,4.98,0.520,32
FEB,18,15,27.10,4.95,0.495,32
FEB,18,16,31.31,4.89,0.441,31
FEB,18,17,35.26,4.90,0.389,30
FEB,18,18,37.74,4.85,0.363,29
FEB,18,19,37.75,4.78,0.319,29
FEB,18,20,35.84,4.71,0.288,29
FEB,18,21,32.03,4.64,0.278,28
FEB,18,22,26.80,4.66,0.288,28
FEB,18,23,22.12,4.80,0.308,28
FEB,19,0,18.62,4.79,0.308,28
FEB,19,1,15.40,4.78,0.311,28
FEB,19,2,12.46,4.78,0.307,27
FEB,19,3,10.42,4.78,0.301,27
FEB,19,4,8.78,4.77,0.296,27
FEB,19,5,7.37,4.81,0.301,27
FEB,19,6,6.64,4.70,0.298,27
FEB,19,7,6.47,4.56,0.321,27
FEB,19,8,5.63,4.57,0.386,26
FEB,19,9,4.70,4.22,0.471,27
FEB,19,10,4.26,4.57,0.505,27
FEB,19,11,5.12,4.66,0.518,26
FEB,19,12,7.94,4.65,0.525,25
FEB,19,13,11.47,4.67,0.523,25
FEB,19,14,14.94,4.59,0.501,25
FEB,19,15,18.15,4.51,0.457,26
FEB,19,16,21.57,4.61,0.379,27
FEB,19,17,24.55,4.67,0.289,28
FEB,19,18,26.66,4.76,0.253,28
FEB,19,19,27.16,4.89,0.236,28
FEB,19,20,26.03,4.99,0.227,28
FEB,19,21,24.05,4.95,0.226,28
FEB,19,22,21.41,4.79,0.230,28
FEB,19,23,18.98,4.49,0.222,27
FEB,20,0,16.54,4.35,0.222,28
FEB,20,1,14.04,4.32,0.233,29
FEB,20,2,12.13,4.35,0.238,29
FEB,20,3,10.29,4.36,0.238,29
FEB,20,4,8.45,4.41,0.243,29
FEB,20,5,6.88,4.35,0.236,29
FEB,20,6,6.03,4.32,0.252,29
FEB,20,7,5.28,4.16,0.280,29
FEB,20,8,4.79,4.13,0.367,29
FEB,20,9,4.34,4.55,0.449,28
FEB,20,10,4.31,4.27,0.480,29
FEB,20,11,6.09,4.28,0.502,29
FEB,20,12,9.15,4.36,0.497,29
FEB,20,13,12.98,4.35,0.497,29
FEB,20,14,17.35,4.46,0.490,28
FEB,20,15,20.47,4.54,0.464,27
FEB,20,16,23.36,4.44,0.378,27
FEB,20,17,26.88,4.38,0.283,26
FEB,20,18,29.36,4.31,0.248,25
FEB,20,19,29.48,4.24,0.231,25
FEB,20,20,27.91,4.21,0.231,25
FEB,20,21,25.17,4.26,0.238,25
FEB,20,22,21.63,4.38,0.236,25
FEB,20,23,19.09,4.51,0.252,25
FEB,21,0,16.41,4.66,0.268,24
FEB,21,1,12.90,4.69,0.289,24
FEB,21,2,10.63,4.83,0.318,24
FEB,21,3,9.07,5.04,0.328,23
FEB,21,4,8.07,5.15,0.338,23
FEB,21,5,6.84,5.26,0.339,23
FEB,21,6,5.89,5.32,0.353,23
FEB,21,7,4.85,5.43,0.428,23
FEB,21,8,6.27,5.38,0.488,23
FEB,21,9,8.14,5.59,0.523,23
FEB,21,10,8.43,5.66,0.542,22
FEB,21,11,9.40,5.57,0.541,22
FEB,21,12,10.92,5.49,0.527,22
FEB,21,13,13.41,5.45,0.513,21
FEB,21,14,15.69,5.34,0.488,22
FEB,21,15,18.01,5.28,0.396,22
FEB,21,16,18.46,5.23,0.317,22
FEB,21,17,19.23,5.16,0.261,23
FEB,21,18,20.58,5.08,0.212,24
FEB,21,19,20.46,5.02,0.196,25
FEB,21,20,19.21,4.94,0.202,25
FEB,21,21,17.48,4.87,0.217,25
FEB,21,22,15.78,4.79,0.226,26
FEB,21,23,13.91,4.71,0.235,26
FEB,22,0,11.75,4.60,0.243,26
FEB,22,1,9.29,4.60,0.245,26
FEB,22,2,7.59,4.63,0.256,26
FEB,22,3,5.68,4.62,0.265,26
FEB,22,4,5.07,4.65,0.256,26
FEB,22,5,NA,4.71,0.241,27
FEB,22,6,NA,4.72,0.242,27
FEB,22,7,NA,4.79,0.278,27
FEB,22,8,NA,4.89,0.385,27
FEB,22,9,NA,4.24,0.483,28
FEB,22,10,3.01,4.04,0.510,28
FEB,22,11,5.36,4.03,0.525,27
FEB,22,12,7.69,4.04,0.533,28
FEB,22,13,9.50,4.06,0.533,28
FEB,22,14,12.26,4.08,0.526,28
FEB,22,15,15.00,4.09,0.488,27
FEB,22,16,17.75,4.10,0.384,27
FEB,22,17,20.49,4.12,0.292,26
FEB,22,18,22.03,4.12,0.261,25
FEB,22,19,21.37,4.12,0.247,23
FEB,22,20,19.66,4.10,0.242,23
FEB,22,21,18.01,4.07,0.248,23
FEB,22,22,15.97,4.05,0.251,22
FEB,22,23,13.94,4.01,0.248,22
FEB,23,0,12.33,3.97,0.241,21
FEB,23,1,10.55,3.88,0.238,21
FEB,23,2,9.29,3.65,0.236,20
FEB,23,3,8.79,3.38,0.230,20
FEB,23,4,8.41,3.16,0.225,20
FEB,23,5,8.17,2.93,0.214,19
FEB,23,6,7.85,2.76,0.204,19
FEB,23,7,7.42,2.53,0.199,18
FEB,23,8,6.58,2.23,0.221,17
FEB,23,9,7.13,2.04,0.255,16
FEB,23,10,7.65,1.91,0.258,15
FEB,23,11,9.17,1.84,0.257,15
FEB,23,12,11.53,1.77,0.261,15
FEB,23,13,14.11,1.73,0.263,15
FEB,23,14,16.90,1.71,0.263,15
FEB,23,15,19.19,1.73,0.262,15
FEB,23,16,21.63,1.71,0.236,15
FEB,23,17,22.77,1.69,0.200,15
FEB,23,18,23.11,1.69,0.201,15
FEB,23,19,22.36,1.69,0.220,15
FEB,23,20,20.33,1.72,0.273,15
FEB,23,21,17.33,1.80,0.347,16
FEB,23,22,14.21,1.86,0.428,17
FEB,23,23,11.65,1.96,0.539,18
FEB,24,0,8.90,2.12,0.673,19
FEB,24,1,6.26,2.23,0.822,21
FEB,24,2,4.74,2.29,0.875,22
FEB,24,3,3.43,2.38,0.884,22
FEB,24,4,2.62,2.42,0.835,23
FEB,24,5,2.69,2.51,0.782,24
FEB,24,6,2.72,2.68,0.738,25
FEB,24,7,3.59,2.82,0.692,26
FEB,24,8,3.59,2.97,0.697,28
FEB,24,9,3.59,3.11,0.600,28
FEB,24,10,5.14,3.18,0.562,28
FEB,24,11,8.34,3.22,0.548,29
FEB,24,12,12.94,3.30,0.556,30
FEB,24,13,17.34,3.39,0.547,29
FEB,24,14,19.09,3.42,0.515,30
FEB,24,15,22.37,3.46,0.449,29
FEB,24,16,26.78,4.32,0.332,29
FEB,24,17,30.99,5.03,0.289,29
FEB,24,18,32.67,5.25,0.270,30
FEB,24,19,32.12,5.33,0.268,30
FEB,24,20,30.57,5.36,0.266,31
FEB,24,21,28.36,5.33,0.267,30
FEB,24,22,26.68,5.28,0.272,30
FEB,24,23,24.60,6.06,0.283,30
FEB,25,0,22.19,6.63,0.267,29
FEB,25,1,19.87,6.57,0.256,28
FEB,25,2,18.66,6.52,0.253,27
FEB,25,3,17.78,6.44,0.238,26
FEB,25,4,17.37,6.37,0.224,26
FEB,25,5,17.56,6.27,0.209,25
FEB,25,6,17.66,6.06,0.199,25
FEB,25,7,17.13,5.87,0.197,23
FEB,25,8,15.66,5.67,0.214,22
FEB,25,9,14.85,5.48,0.241,22
FEB,25,10,14.92,5.39,0.267,22
FEB,25,11,15.89,5.35,0.286,22
FEB,25,12,17.18,5.31,0.298,21
FEB,25,13,19.17,5.35,0.311,21
FEB,25,14,22.01,5.33,0.328,21
FEB,25,15,24.72,5.28,0.321,21
FEB,25,16,27.78,4.43,0.299,21
FEB,25,17,30.16,3.83,0.273,20
FEB,25,18,31.16,3.60,0.258,20
FEB,25,19,30.80,3.55,0.256,20
FEB,25,20,29.22,3.50,0.267,20
FEB,25,21,26.37,3.50,0.283,19
FEB,25,22,22.40,3.52,0.294,19
FEB,25,23,19.45,2.87,0.332,19
FEB,26,0,16.78,2.41,0.364,19
FEB,26,1,14.40,2.53,0.380,20
FEB,26,2,11.51,2.78,0.388,21
FEB,26,3,10.15,3.11,0.395,21
FEB,26,4,8.12,3.40,0.390,22
FEB,26,5,7.90,3.78,0.391,23
FEB,26,6,7.49,4.14,0.398,24
FEB,26,7,6.92,4.37,0.395,25
FEB,26,8,NA,4.72,0.419,25
FEB,26,9,NA,4.88,0.442,25
FEB,26,10,NA,5.15,0.460,25
FEB,26,11,9.98,5.36,0.451,26
FEB,26,12,15.74,6.10,0.474,26
FEB,26,13,21.18,6.39,0.472,26
FEB,26,14,26.28,6.51,0.452,26
FEB,26,15,27.95,6.54,0.421,26
FEB,26,16,29.18,6.54,0.365,26
FEB,26,17,34.06,6.32,0.323,26
FEB,26,18,38.25,6.54,0.286,27
FEB,26,19,39.68,6.52,0.283,27
FEB,26,20,37.16,6.50,0.302,27
FEB,26,21,33.77,6.46,0.309,27
FEB,26,22,30.74,6.41,0.357,27
FEB,26,23,26.33,6.13,0.442,29
FEB,27,0,22.40,5.87,0.465,30
FEB,27,1,19.16,5.77,0.490,30
FEB,27,2,14.87,5.65,0.517,30
FEB,27,3,NA,5.59,0.539,30
FEB,27,4,NA,5.59,0.512,30
FEB,27,5,NA,5.37,0.500,30
FEB,27,6,NA,5.17,0.465,30
FEB,27,7,NA,5.10,0.488,30
FEB,27,8,NA,5.01,0.600,31
FEB,27,9,NA,5.41,0.665,33
FEB,27,10,4.09,6.22,0.676,34
FEB,27,11,7.12,6.50,0.666,34
FEB,27,12,10.12,6.29,0.653,34
FEB,27,13,15.60,6.87,0.666,34
FEB,27,14,22.83,7.81,0.699,34
FEB,27,15,29.19,8.34,0.610,35
FEB,27,16,35.70,8.47,0.481,36
FEB,27,17,41.60,8.50,0.391,36
FEB,27,18,46.25,8.22,0.353,35
FEB,27,19,48.25,8.26,0.345,35
FEB,27,20,46.63,8.33,0.414,35
FEB,27,21,41.41,8.47,0.568,36
FEB,27,22,34.54,8.64,0.630,37
FEB,27,23,27.93,8.81,0.684,38
FEB,28,0,21.20,8.96,0.711,38
FEB,28,1,15.28,9.18,0.740,38
FEB,28,2,9.94,9.12,0.760,38
FEB,28,3,5.47,8.91,0.761,38
FEB,28,4,3.55,8.64,0.685,37
FEB,28,5,4.19,8.48,0.503,37
FEB,28,6,3.79,8.33,0.408,36
FEB,28,7,3.63,8.53,0.394,37
FEB,28,8,NA,8.59,0.436,38
