DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
MAY,6,15,38.52,3.52,0.381,33
MAY,6,16,43.75,3.56,0.247,34
MAY,6,17,45.59,3.58,0.230,35
MAY,6,18,46.09,3.57,0.224,36
MAY,6,19,45.38,3.56,0.224,36
MAY,6,20,43.69,3.55,0.247,37
MAY,6,21,40.92,3.57,0.257,38
MAY,6,22,38.30,3.58,0.261,38
MAY,6,23,35.64,3.54,0.261,38
MAY,7,0,32.68,3.54,0.271,39
MAY,7,1,29.58,3.52,0.276,39
MAY,7,2,26.41,3.45,0.282,39
MAY,7,3,23.38,3.38,0.287,39
MAY,7,4,20.39,3.16,0.276,39
MAY,7,5,18.67,3.03,0.282,40
MAY,7,6,16.17,2.86,0.322,41
MAY,7,7,13.19,2.95,0.388,41
MAY,7,8,10.92,2.93,0.432,40
MAY,7,9,10.44,4.01,0.477,40
MAY,7,10,12.91,5.96,0.521,40
MAY,7,11,16.67,6.24,0.531,41
MAY,7,12,21.65,6.20,0.521,41
MAY,7,13,26.09,6.16,0.503,41
MAY,7,14,31.10,6.12,0.455,41
MAY,7,15,37.43,6.08,0.383,41
MAY,7,16,43.61,6.08,0.328,41
MAY,7,17,47.76,6.10,0.278,40
MAY,7,18,49.46,6.15,0.250,45
MAY,7,19,49.97,6.19,0.255,48
MAY,7,20,49.06,6.24,0.280,48
MAY,7,21,47.31,6.27,0.298,47
MAY,7,22,45.44,6.28,0.329,47
MAY,7,23,43.48,6.34,0.348,48
MAY,8,0,40.93,6.35,0.359,48
MAY,8,1,38.16,6.35,0.368,48
MAY,8,2,34.97,6.37,0.354,48
MAY,8,3,31.50,6.39,0.335,48
MAY,8,4,28.38,6.40,0.314,47
MAY,8,5,25.72,6.41,0.309,47
MAY,8,6,22.06,6.46,0.345,46
MAY,8,7,17.82,6.27,0.442,46
MAY,8,8,14.29,6.25,0.567,46
MAY,8,9,12.43,5.12,0.622,46
MAY,8,10,13.54,3.14,0.631,47
MAY,8,11,16.48,2.86,0.638,46
MAY,8,12,20.69,2.89,0.638,47
MAY,8,13,25.42,2.91,0.624,48
MAY,8,14,32.01,2.92,0.563,49
MAY,8,15,39.42,2.93,0.454,52
MAY,8,16,46.56,2.89,0.319,55
MAY,8,17,51.98,2.85,0.256,56
MAY,8,18,54.96,2.81,0.238,51
MAY,8,19,55.71,2.76,0.248,50
MAY,8,20,54.32,2.67,0.272,50
MAY,8,21,51.44,2.59,0.294,50
MAY,8,22,48.19,2.52,0.317,50
MAY,8,23,44.85,2.47,0.319,50
MAY,9,0,41.95,2.40,0.329,50
MAY,9,1,38.56,2.38,0.347,51
MAY,9,2,33.49,2.47,0.370,51
MAY,9,3,27.96,2.54,0.374,53
MAY,9,4,23.89,2.58,0.365,54
MAY,9,5,21.19,2.61,0.367,55
MAY,9,6,18.57,2.60,0.410,55
MAY,9,7,14.79,2.56,0.508,56
MAY,9,8,10.45,2.67,0.600,58
MAY,9,9,7.46,2.72,0.645,59
MAY,9,10,8.85,2.75,0.670,60
MAY,9,11,13.12,2.76,0.663,60
MAY,9,12,17.68,2.75,0.643,60
MAY,9,13,21.77,2.75,0.630,60
MAY,9,14,26.68,2.75,0.574,59
MAY,9,15,32.53,2.75,0.480,57
MAY,9,16,38.37,2.75,0.385,53
MAY,9,17,43.36,2.76,0.323,53
MAY,9,18,45.30,2.79,0.275,52
MAY,9,19,45.28,2.82,0.261,51
MAY,9,20,44.93,2.88,0.273,53
MAY,9,21,44.15,2.98,0.288,54
MAY,9,22,40.87,3.10,0.314,54
MAY,9,23,36.70,3.21,0.354,55
MAY,10,0,32.88,3.39,0.401,58
MAY,10,1,29.32,3.47,0.434,59
MAY,10,2,26.44,3.37,0.450,58
MAY,10,3,23.77,3.28,0.462,58
MAY,10,4,21.04,3.21,0.467,57
MAY,10,5,18.69,3.15,0.460,56
MAY,10,6,16.80,3.15,0.471,56
MAY,10,7,14.65,3.24,0.568,57
MAY,10,8,12.72,3.20,0.640,56
MAY,10,9,11.31,3.20,0.691,56
MAY,10,10,11.86,3.20,0.726,55
MAY,10,11,15.45,3.20,0.741,55
MAY,10,12,18.64,3.22,0.733,55
MAY,10,13,22.61,3.21,0.727,55
MAY,10,14,27.47,3.22,0.694,54
MAY,10,15,33.04,3.21,0.558,54
MAY,10,16,38.67,3.23,0.444,53
MAY,10,17,43.39,3.21,0.363,53
MAY,10,18,45.28,3.19,0.312,53
MAY,10,19,44.03,3.17,0.291,53
MAY,10,20,42.97,3.13,0.302,50
MAY,10,21,41.48,3.08,0.317,50
MAY,10,22,38.96,2.99,0.348,49
MAY,10,23,36.32,2.90,0.357,48
MAY,11,0,33.31,2.74,0.369,46
MAY,11,1,29.65,2.68,0.386,44
MAY,11,2,25.92,2.69,0.409,44
MAY,11,3,23.67,2.68,0.411,44
MAY,11,4,25.95,2.73,0.406,44
MAY,11,5,22.98,2.86,0.385,44
MAY,11,6,20.76,2.97,0.383,43
MAY,11,7,20.35,3.05,0.466,43
MAY,11,8,17.63,3.04,0.561,42
MAY,11,9,17.74,2.98,0.585,40
MAY,11,10,19.86,2.91,0.571,39
MAY,11,11,21.57,2.85,0.562,38
MAY,11,12,19.83,2.78,0.537,37
MAY,11,13,23.74,2.75,0.525,36
MAY,11,14,27.80,2.73,0.477,35
MAY,11,15,30.19,2.72,0.372,34
MAY,11,16,34.69,2.72,0.253,34
MAY,11,17,37.09,2.72,0.209,34
MAY,11,18,38.25,2.72,0.201,34
MAY,11,19,38.83,2.70,0.194,33
MAY,11,20,37.88,2.68,0.199,32
MAY,11,21,36.12,2.63,0.217,32
MAY,11,22,32.83,2.60,0.272,32
MAY,11,23,29.52,2.57,0.318,32
MAY,12,0,27.37,2.56,0.338,32
MAY,12,1,25.89,2.54,0.354,32
MAY,12,2,23.66,2.54,0.379,33
MAY,12,3,21.04,2.55,0.400,33
MAY,12,4,19.48,2.51,0.415,33
MAY,12,5,18.06,2.38,0.413,33
MAY,12,6,17.28,2.21,0.389,33
MAY,12,7,15.67,2.08,0.398,33
MAY,12,8,13.46,2.05,0.425,32
MAY,12,9,12.74,2.08,0.431,31
MAY,12,10,13.61,2.14,0.425,32
MAY,12,11,15.62,2.20,0.410,32
MAY,12,12,17.36,2.23,0.390,32
MAY,12,13,19.93,2.26,0.369,33
MAY,12,14,23.81,2.28,0.340,33
MAY,12,15,28.59,2.30,0.291,34
MAY,12,16,32.97,2.30,0.245,35
MAY,12,17,35.87,2.31,0.222,35
MAY,12,18,37.50,2.33,0.204,40
MAY,12,19,37.59,2.33,0.202,41
MAY,12,20,36.96,2.34,0.220,41
MAY,12,21,34.81,2.38,0.260,41
MAY,12,22,31.68,2.43,0.299,42
MAY,12,23,28.51,2.48,0.327,41
MAY,13,0,26.39,2.52,0.330,41
MAY,13,1,24.09,2.51,0.332,40
MAY,13,2,21.58,2.48,0.338,40
MAY,13,3,19.58,2.46,0.340,39
MAY,13,4,18.22,2.41,0.330,39
MAY,13,5,17.41,2.37,0.302,39
MAY,13,6,16.67,2.36,0.293,39
MAY,13,7,15.42,2.26,0.370,39
MAY,13,8,13.40,2.17,0.479,39
MAY,13,9,13.54,2.22,0.533,40
MAY,13,10,14.65,2.22,0.567,41
MAY,13,11,16.93,2.21,0.569,41
MAY,13,12,20.06,2.22,0.573,42
MAY,13,13,24.05,2.23,0.571,42
MAY,13,14,28.21,2.26,0.534,42
MAY,13,15,33.46,2.27,0.421,42
MAY,13,16,39.21,2.29,0.306,42
MAY,13,17,42.57,2.32,0.257,42
MAY,13,18,44.69,2.36,0.227,38
MAY,13,19,45.25,2.42,0.240,37
MAY,13,20,44.15,2.47,0.268,38
MAY,13,21,42.13,2.49,0.291,38
MAY,13,22,40.66,2.50,0.314,39
MAY,13,23,38.22,2.52,0.335,38
MAY,14,0,34.71,2.55,0.358,39
MAY,14,1,30.76,2.66,0.380,40
MAY,14,2,26.77,2.79,0.414,41
MAY,14,3,22.12,2.91,0.439,42
MAY,14,4,18.34,2.99,0.444,43
MAY,14,5,15.11,3.11,0.459,44
MAY,14,6,11.59,3.25,0.501,44
MAY,14,7,8.43,3.31,0.598,45
MAY,14,8,5.80,3.34,0.659,47
MAY,14,9,5.20,3.37,0.705,48
MAY,14,10,7.81,3.37,0.699,49
MAY,14,11,12.81,3.35,0.680,49
MAY,14,12,18.20,3.32,0.659,50
MAY,14,13,23.46,3.30,0.633,50
MAY,14,14,28.91,3.26,0.576,50
MAY,14,15,34.34,3.23,0.460,50
MAY,14,16,39.41,3.19,0.378,50
MAY,14,17,42.76,3.14,0.302,50
MAY,14,18,43.68,3.09,0.265,49
MAY,14,19,43.06,3.03,0.236,48
MAY,14,20,40.57,2.98,0.236,48
MAY,14,21,37.75,2.97,0.222,47
MAY,14,22,34.94,2.96,0.215,47
MAY,14,23,31.76,2.94,0.220,47
MAY,15,0,28.62,2.93,0.229,47
MAY,15,1,25.30,2.87,0.237,46
MAY,15,2,22.27,2.83,0.253,46
MAY,15,3,19.78,3.03,0.275,46
MAY,15,4,18.25,3.11,0.267,46
MAY,15,5,16.48,3.16,0.286,46
MAY,15,6,14.68,3.22,0.316,46
MAY,15,7,12.43,3.26,0.363,46
MAY,15,8,10.50,3.36,0.432,45
MAY,15,9,10.16,3.45,0.477,45
MAY,15,10,10.92,3.44,0.487,45
MAY,15,11,12.73,3.52,0.483,45
MAY,15,12,16.33,3.70,0.479,46
MAY,15,13,21.46,4.19,0.467,46
MAY,15,14,26.71,4.44,0.450,47
MAY,15,15,32.46,4.57,0.400,47
MAY,15,16,38.27,4.63,0.328,48
MAY,15,17,42.14,4.65,0.275,48
MAY,15,18,44.46,4.67,0.248,48
MAY,15,19,45.22,4.68,0.236,49
MAY,15,20,43.19,4.71,0.261,50
MAY,15,21,38.38,4.79,0.304,51
MAY,15,22,32.67,4.84,0.344,53
MAY,15,23,31.93,5.26,0.379,54
MAY,16,0,27.00,6.02,0.374,54
MAY,16,1,23.23,6.21,0.377,54
MAY,16,2,18.99,7.62,0.377,55
MAY,16,3,15.37,7.72,0.373,54
MAY,16,4,13.33,7.64,0.339,54
MAY,16,5,12.83,7.65,0.291,53
MAY,16,6,13.36,7.52,0.256,51
MAY,16,7,10.87,7.69,0.263,52
MAY,16,8,10.06,7.55,0.288,51
MAY,16,9,11.11,7.29,0.308,49
MAY,16,10,13.54,7.24,0.329,48
MAY,16,11,17.10,7.15,0.345,48
MAY,16,12,22.40,7.06,0.358,49
MAY,16,13,29.02,6.93,0.372,49
MAY,16,14,34.46,6.75,0.363,49
MAY,16,15,38.03,6.66,0.321,49
MAY,16,16,44.77,6.67,0.301,49
MAY,16,17,49.16,6.69,0.281,49
MAY,16,18,52.60,6.70,0.266,49
MAY,16,19,54.05,6.71,0.260,50
MAY,16,20,52.27,6.68,0.255,49
MAY,16,21,48.80,6.60,0.251,48
MAY,16,22,45.73,6.56,0.257,47
MAY,16,23,42.88,6.15,0.278,46
MAY,17,0,38.77,5.40,0.302,47
MAY,17,1,35.09,5.23,0.316,48
MAY,17,2,30.80,3.77,0.329,48
MAY,17,3,26.97,3.38,0.334,48
MAY,17,4,25.05,3.33,0.337,48
MAY,17,5,24.00,3.19,0.329,48
MAY,17,6,21.47,3.15,0.340,49
MAY,17,7,18.22,2.89,0.416,48
MAY,17,8,15.52,2.89,0.471,49
MAY,17,9,13.61,2.91,0.490,50
MAY,17,10,13.54,2.92,0.505,50
MAY,17,11,15.02,2.94,0.516,50
MAY,17,12,15.92,2.89,0.517,49
MAY,17,13,16.64,2.51,0.520,48
MAY,17,14,19.69,2.44,0.501,48
MAY,17,15,23.55,2.41,0.411,48
MAY,17,16,27.18,2.36,0.326,47
MAY,17,17,29.86,2.32,0.291,47
MAY,17,18,31.35,2.29,0.258,47
MAY,17,19,32.25,2.28,0.243,47
MAY,17,20,32.50,2.27,0.248,47
MAY,17,21,31.60,2.27,0.262,48
MAY,17,22,29.43,2.29,0.281,48
MAY,17,23,26.82,2.31,0.306,48
MAY,18,0,24.62,2.31,0.338,49
MAY,18,1,22.28,2.30,0.367,49
MAY,18,2,19.99,2.33,0.374,49
MAY,18,3,16.56,2.36,0.374,49
MAY,18,4,14.23,2.39,0.368,48
MAY,18,5,12.75,2.42,0.355,48
MAY,18,6,11.57,2.43,0.350,48
MAY,18,7,10.32,2.44,0.350,47
MAY,18,8,8.89,2.42,0.360,45
MAY,18,9,8.43,2.42,0.363,44
MAY,18,10,9.48,2.42,0.374,44
MAY,18,11,11.14,2.44,0.374,44
MAY,18,12,12.98,2.45,0.377,43
MAY,18,13,15.88,2.48,0.375,44
MAY,18,14,19.75,2.48,0.363,44
MAY,18,15,24.37,2.48,0.329,44
MAY,18,16,28.46,2.49,0.292,44
MAY,18,17,31.78,2.51,0.267,44
MAY,18,18,33.49,2.53,0.255,44
MAY,18,19,34.82,2.57,0.260,43
MAY,18,20,35.24,2.61,0.282,43
MAY,18,21,33.30,2.67,0.328,43
MAY,18,22,30.46,2.71,0.365,43
MAY,18,23,26.60,2.73,0.404,43
MAY,19,0,24.02,2.77,0.428,42
MAY,19,1,22.64,2.76,0.429,41
MAY,19,2,21.01,2.71,0.425,40
MAY,19,3,18.99,2.62,0.414,41
MAY,19,4,17.84,2.55,0.388,41
MAY,19,5,19.63,2.49,0.352,41
MAY,19,6,21.78,2.45,0.339,42
MAY,19,7,23.19,2.41,0.343,42
MAY,19,8,22.73,2.46,0.378,42
MAY,19,9,23.00,2.61,0.404,43
MAY,19,10,24.16,2.58,0.415,42
MAY,19,11,26.14,2.51,0.418,42
MAY,19,12,28.46,2.46,0.411,41
MAY,19,13,30.10,2.44,0.395,41
MAY,19,14,32.43,2.43,0.368,41
MAY,19,15,36.76,2.42,0.323,40
MAY,19,16,42.51,2.40,0.265,40
MAY,19,17,46.52,2.38,0.236,39
MAY,19,18,47.55,2.41,0.220,39
MAY,19,19,50.36,2.45,0.224,39
MAY,19,20,50.88,2.47,0.256,39
MAY,19,21,48.28,2.55,0.309,39
MAY,19,22,42.79,2.69,0.467,39
MAY,19,23,38.71,2.73,0.512,39
MAY,20,0,35.54,2.77,0.530,39
MAY,20,1,31.47,2.89,0.549,40
MAY,20,2,29.22,3.02,0.569,40
MAY,20,3,24.94,3.08,0.562,39
MAY,20,4,22.06,3.12,0.527,39
MAY,20,5,21.19,3.14,0.475,39
MAY,20,6,21.65,3.16,0.352,39
MAY,20,7,19.24,3.19,0.378,40
MAY,20,8,15.61,3.14,0.423,40
MAY,20,9,13.88,2.97,0.434,40
MAY,20,10,14.22,2.96,0.425,40
MAY,20,11,15.66,2.96,0.421,41
MAY,20,12,17.90,2.94,0.421,41
MAY,20,13,20.95,2.92,0.418,40
MAY,20,14,25.37,2.95,0.380,40
MAY,20,15,31.34,2.99,0.313,40
MAY,20,16,37.76,3.05,0.247,40
MAY,20,17,43.03,3.12,0.214,40
MAY,20,18,47.03,3.10,0.222,41
MAY,20,19,49.36,3.10,0.240,41
MAY,20,20,48.44,3.10,0.296,40
MAY,20,21,46.91,3.05,0.340,40
MAY,20,22,45.66,2.94,0.364,40
MAY,20,23,42.96,2.93,0.391,40
MAY,21,0,39.84,2.89,0.415,40
MAY,21,1,36.62,2.81,0.436,40
MAY,21,2,32.53,2.81,0.432,40
MAY,21,3,28.44,2.90,0.429,40
MAY,21,4,26.71,2.99,0.383,40
MAY,21,5,24.89,3.08,0.348,40
MAY,21,6,21.29,3.16,0.357,40
MAY,21,7,18.03,3.23,0.386,39
MAY,21,8,15.20,3.27,0.420,38
MAY,21,9,13.93,3.35,0.437,38
MAY,21,10,14.49,3.42,0.439,38
MAY,21,11,16.24,3.46,0.429,39
MAY,21,12,18.96,3.46,0.418,44
MAY,21,13,22.62,3.47,0.409,47
MAY,21,14,28.11,3.48,0.378,49
MAY,21,15,34.62,3.50,0.319,51
MAY,21,16,40.90,3.50,0.263,54
MAY,21,17,45.72,3.51,0.222,56
MAY,21,18,49.29,3.54,0.205,56
MAY,21,19,51.94,3.56,0.200,56
MAY,21,20,52.66,3.59,0.219,57
MAY,21,21,52.36,3.58,0.231,57
MAY,21,22,50.92,3.58,0.241,57
MAY,21,23,47.89,3.60,0.258,58
MAY,22,0,44.26,3.66,0.266,59
MAY,22,1,40.44,3.65,0.278,61
MAY,22,2,36.72,3.54,0.283,63
MAY,22,3,32.72,3.40,0.283,64
MAY,22,4,29.72,3.28,0.263,65
MAY,22,5,26.75,3.16,0.250,65
MAY,22,6,22.63,3.09,0.276,65
MAY,22,7,19.16,3.06,0.389,66
MAY,22,8,16.06,3.02,0.449,68
MAY,22,9,15.68,2.94,0.457,69
MAY,22,10,16.80,2.88,0.461,69
MAY,22,11,19.49,2.86,0.466,69
MAY,22,12,23.66,2.87,0.479,64
MAY,22,13,28.57,2.86,0.488,62
MAY,22,14,35.39,2.82,0.456,61
MAY,22,15,43.25,2.76,0.327,60
MAY,22,16,51.40,2.80,0.258,59
MAY,22,17,57.13,2.77,0.237,57
MAY,22,18,60.99,2.69,0.232,58
MAY,22,19,63.28,2.61,0.238,58
MAY,22,20,63.41,2.51,0.232,61
MAY,22,21,62.79,2.38,0.226,63
MAY,22,22,61.29,2.26,0.224,62
MAY,22,23,59.46,2.07,0.219,60
MAY,23,0,57.85,1.88,0.222,58
MAY,23,1,54.43,1.91,0.233,55
MAY,23,2,51.87,2.04,0.240,53
MAY,23,3,49.44,2.12,0.240,51
MAY,23,4,44.79,2.29,0.255,51
MAY,23,5,40.90,2.29,0.270,51
MAY,23,6,35.88,2.31,0.338,51
MAY,23,7,29.85,2.34,0.439,52
MAY,23,8,23.27,2.24,0.498,53
MAY,23,9,20.67,2.19,0.543,53
MAY,23,10,19.77,3.23,0.649,53
MAY,23,11,21.88,3.63,0.724,54
MAY,23,12,30.20,3.82,0.746,54
MAY,23,13,40.21,4.81,0.802,54
MAY,23,14,52.49,5.71,0.770,55
MAY,23,15,66.31,6.85,0.720,55
MAY,23,16,80.04,7.29,0.684,55
MAY,23,17,91.26,7.69,0.651,56
MAY,23,18,99.97,8.03,0.562,56
MAY,23,19,104.17,8.30,0.511,57
MAY,23,20,99.96,11.75,0.623,53
MAY,23,21,92.21,14.37,0.649,54
MAY,23,22,83.67,14.69,0.607,55
MAY,23,23,74.54,14.85,0.556,55
MAY,24,0,63.88,15.38,0.527,55
MAY,24,1,52.09,15.38,0.508,55
MAY,24,2,40.39,16.97,0.483,56
MAY,24,3,31.03,17.18,0.449,56
MAY,24,4,27.31,17.01,0.293,56
MAY,24,5,24.83,17.27,0.187,55
MAY,24,6,21.27,17.25,0.200,55
MAY,24,7,16.57,17.22,0.229,54
MAY,24,8,13.71,17.95,0.260,52
MAY,24,9,13.88,18.62,0.273,52
MAY,24,10,15.31,17.78,0.289,52
MAY,24,11,17.16,17.90,0.308,51
MAY,24,12,19.94,18.04,0.324,52
MAY,24,13,23.57,17.47,0.335,51
MAY,24,14,29.15,17.17,0.335,51
MAY,24,15,36.11,16.84,0.328,51
MAY,24,16,42.81,16.53,0.307,50
MAY,24,17,45.41,16.27,0.316,51
MAY,24,18,46.06,16.17,0.330,51
MAY,24,19,45.48,17.47,0.354,51
MAY,24,20,43.66,14.87,0.344,50
MAY,24,21,40.83,12.26,0.343,46
MAY,24,22,35.90,11.92,0.340,45
MAY,24,23,29.43,12.41,0.344,45
MAY,25,0,24.16,11.97,0.337,46
MAY,25,1,21.08,11.87,0.312,45
MAY,25,2,18.75,10.37,0.287,45
MAY,25,3,16.87,10.08,0.251,44
MAY,25,4,15.29,10.12,0.251,44
MAY,25,5,13.85,10.03,0.248,43
MAY,25,6,12.60,10.86,0.255,45
MAY,25,7,12.11,11.23,0.263,45
MAY,25,8,10.74,10.86,0.283,45
MAY,25,9,10.07,10.69,0.303,44
MAY,25,10,10.18,10.57,0.318,44
MAY,25,11,10.82,10.36,0.332,43
MAY,25,12,11.99,10.12,0.340,46
MAY,25,13,14.23,9.75,0.345,45
MAY,25,14,18.30,9.24,0.338,44
MAY,25,15,23.13,8.54,0.316,44
MAY,25,16,27.83,8.33,0.301,43
MAY,25,17,30.99,8.42,0.286,42
MAY,25,18,32.46,8.39,0.272,42
MAY,25,19,32.41,7.42,0.272,42
MAY,25,20,31.17,6.95,0.271,42
MAY,25,21,28.58,7.18,0.266,42
MAY,25,22,24.86,7.53,0.261,42
MAY,25,23,20.31,8.33,0.257,41
MAY,26,0,15.34,10.67,0.250,42
MAY,26,1,11.77,10.91,0.242,43
MAY,26,2,9.42,10.84,0.233,42
MAY,26,3,7.87,11.58,0.216,42
MAY,26,4,6.92,11.60,0.204,42
MAY,26,5,6.57,11.96,0.199,41
MAY,26,6,6.15,12.16,0.201,39
MAY,26,7,5.88,12.08,0.212,39
MAY,26,8,6.18,12.42,0.230,38
MAY,26,9,7.69,12.40,0.245,37
MAY,26,10,9.57,12.37,0.260,36
MAY,26,11,12.06,12.10,0.271,36
MAY,26,12,14.99,12.37,0.284,33
MAY,26,13,18.56,12.39,0.298,33
MAY,26,14,23.08,12.62,0.308,33
MAY,26,15,28.65,13.11,0.319,33
MAY,26,16,34.28,13.37,0.321,33
MAY,26,17,38.54,13.25,0.319,32
MAY,26,18,41.47,13.41,0.318,32
MAY,26,19,42.55,13.15,0.317,31
MAY,26,20,42.13,12.78,0.309,31
MAY,26,21,40.42,12.68,0.302,30
MAY,26,22,37.94,12.37,0.291,30
MAY,26,23,34.30,11.01,0.263,30
MAY,27,0,29.94,8.66,0.248,29
MAY,27,1,25.21,8.44,0.235,28
MAY,27,2,21.17,9.12,0.221,28
MAY,27,3,18.32,8.70,0.209,28
MAY,27,4,16.23,8.70,0.201,28
MAY,27,5,15.04,8.27,0.192,28
