DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
SEP,4,14,19.52,4.32,NA,28
SEP,4,15,24.01,3.77,NA,28
SEP,4,16,28.20,3.52,NA,28
SEP,4,17,31.64,3.21,NA,29
SEP,4,18,32.97,3.80,NA,30
SEP,4,19,32.44,4.06,NA,30
SEP,4,20,30.65,4.03,NA,29
SEP,4,21,28.51,3.95,NA,29
SEP,4,22,26.03,3.72,NA,29
SEP,4,23,23.19,3.43,NA,29
SEP,5,0,20.46,3.30,NA,28
SEP,5,1,18.28,3.14,NA,29
SEP,5,2,16.46,3.10,NA,29
SEP,5,3,14.97,3.03,NA,29
SEP,5,4,13.04,2.95,NA,28
SEP,5,5,11.47,2.87,NA,28
SEP,5,6,10.29,2.82,NA,28
SEP,5,7,8.65,2.77,NA,27
SEP,5,8,7.19,2.71,NA,26
SEP,5,9,6.67,2.68,NA,25
SEP,5,10,7.33,2.65,NA,25
SEP,5,11,8.92,3.09,NA,25
SEP,5,12,12.82,3.74,NA,24
SEP,5,13,17.48,5.40,NA,25
SEP,5,14,22.83,6.24,NA,26
SEP,5,15,28.17,6.55,NA,26
SEP,5,16,33.26,7.43,NA,26
SEP,5,17,37.00,7.87,NA,26
SEP,5,18,39.09,7.32,NA,26
SEP,5,19,40.38,7.06,NA,25
SEP,5,20,40.33,7.05,NA,25
SEP,5,21,38.77,7.03,NA,25
SEP,5,22,36.87,7.03,NA,25
SEP,5,23,35.01,7.01,NA,24
SEP,6,0,33.59,7.11,NA,24
SEP,6,1,32.23,7.19,NA,24
SEP,6,2,30.36,7.16,NA,24
SEP,6,3,28.76,7.14,NA,23
SEP,6,4,26.73,7.11,NA,23
SEP,6,5,24.28,7.12,NA,24
SEP,6,6,21.16,7.14,NA,24
SEP,6,7,17.67,7.14,NA,25
SEP,6,8,13.99,7.19,NA,26
SEP,6,9,10.99,7.27,NA,26
SEP,6,10,10.11,7.52,NA,27
SEP,6,11,9.89,7.91,NA,28
SEP,6,12,11.72,7.76,NA,29
SEP,6,13,14.74,6.26,NA,28
SEP,6,14,18.28,5.60,NA,28
SEP,6,15,23.85,5.42,NA,27
SEP,6,16,29.53,4.81,NA,28
SEP,6,17,34.51,4.70,NA,27
SEP,6,18,37.41,4.65,NA,27
SEP,6,19,38.79,4.71,NA,26
SEP,6,20,36.68,4.75,NA,27
SEP,6,21,34.58,5.20,NA,28
SEP,6,22,31.28,5.56,NA,28
SEP,6,23,26.21,5.65,NA,29
SEP,7,0,21.09,5.62,NA,29
SEP,7,1,16.73,5.57,NA,29
SEP,7,2,13.45,5.77,NA,29
SEP,7,3,10.70,6.25,NA,29
SEP,7,4,9.38,6.37,NA,29
SEP,7,5,7.93,6.44,NA,28
SEP,7,6,7.06,6.49,NA,28
SEP,7,7,6.66,6.51,NA,28
SEP,7,8,6.10,6.50,NA,27
SEP,7,9,5.24,6.43,NA,27
SEP,7,10,5.45,6.21,NA,26
SEP,7,11,6.23,5.38,NA,25
SEP,7,12,7.96,5.25,NA,24
SEP,7,13,10.05,5.36,NA,24
SEP,7,14,12.84,5.66,NA,24
SEP,7,15,15.89,7.08,NA,24
SEP,7,16,19.09,7.44,NA,23
SEP,7,17,21.89,7.44,NA,23
SEP,7,18,23.64,7.71,NA,23
SEP,7,19,24.94,7.71,NA,23
SEP,7,20,25.69,7.75,NA,23
SEP,7,21,25.50,7.38,NA,24
SEP,7,22,24.78,7.08,NA,24
SEP,7,23,23.97,7.03,NA,23
SEP,8,0,23.00,6.99,NA,23
SEP,8,1,22.43,6.96,NA,23
SEP,8,2,21.31,6.75,NA,22
SEP,8,3,19.89,6.26,NA,21
SEP,8,4,18.28,6.15,NA,21
SEP,8,5,16.96,6.05,NA,21
SEP,8,6,15.59,5.96,NA,21
SEP,8,7,13.98,5.90,NA,20
SEP,8,8,12.02,5.86,NA,19
SEP,8,9,11.35,5.85,NA,19
SEP,8,10,12.20,5.86,NA,19
SEP,8,11,13.83,5.89,NA,19
SEP,8,12,16.54,5.56,NA,20
SEP,8,13,20.45,5.38,NA,20
SEP,8,14,24.74,5.01,NA,20
SEP,8,15,29.20,3.54,NA,19
SEP,8,16,34.53,3.30,NA,19
SEP,8,17,38.83,3.34,NA,19
SEP,8,18,41.28,3.14,NA,20
SEP,8,19,41.79,3.12,NA,20
SEP,8,20,39.98,3.09,NA,19
SEP,8,21,37.63,3.11,NA,18
SEP,8,22,34.89,3.16,NA,19
SEP,8,23,31.74,3.20,NA,19
SEP,9,0,28.48,3.26,NA,19
SEP,9,1,25.60,3.32,NA,20
SEP,9,2,23.91,3.39,NA,21
SEP,9,3,22.27,3.53,NA,21
SEP,9,4,22.39,3.64,NA,21
SEP,9,5,23.21,3.73,NA,21
SEP,9,6,22.00,3.82,NA,21
SEP,9,7,19.97,3.93,NA,22
SEP,9,8,17.63,4.03,NA,22
SEP,9,9,16.33,3.99,NA,22
SEP,9,10,15.39,3.94,NA,21
SEP,9,11,17.02,4.00,NA,21
SEP,9,12,19.06,5.15,NA,21
SEP,9,13,21.10,6.06,NA,22
SEP,9,14,25.94,6.40,0.493,22
SEP,9,15,32.53,7.08,0.449,23
SEP,9,16,38.87,7.27,0.808,24
SEP,9,17,43.46,7.93,0.938,24
SEP,9,18,47.60,8.11,0.933,24
SEP,9,19,48.90,8.11,0.845,25
SEP,9,20,47.80,8.09,0.869,25
SEP,9,21,44.85,8.06,0.850,25
SEP,9,22,42.34,8.09,0.806,25
SEP,9,23,38.56,8.06,1.096,24
SEP,10,0,35.29,7.98,0.790,25
SEP,10,1,32.07,7.96,0.688,24
SEP,10,2,27.92,7.94,0.893,24
SEP,10,3,24.78,7.81,0.881,23
SEP,10,4,23.84,7.72,1.041,23
SEP,10,5,23.44,7.63,1.092,24
SEP,10,6,20.92,7.55,1.078,24
SEP,10,7,18.50,7.44,0.806,23
SEP,10,8,15.88,7.37,0.758,24
SEP,10,9,14.16,7.52,0.736,25
SEP,10,10,13.97,7.68,0.544,26
SEP,10,11,15.87,7.59,0.574,27
SEP,10,12,18.55,6.48,0.395,27
SEP,10,13,22.08,5.61,0.336,26
SEP,10,14,26.84,5.40,0.325,26
SEP,10,15,32.55,4.82,0.349,26
SEP,10,16,38.25,4.25,0.389,26
SEP,10,17,42.63,3.27,0.398,27
SEP,10,18,45.36,2.95,0.405,27
SEP,10,19,45.51,2.87,0.385,27
SEP,10,20,43.92,2.85,0.387,26
SEP,10,21,41.31,2.83,0.383,26
SEP,10,22,38.09,2.97,0.493,26
SEP,10,23,34.50,3.20,0.471,26
SEP,11,0,30.27,3.31,0.393,25
SEP,11,1,25.18,3.31,0.393,24
SEP,11,2,20.90,3.25,0.404,24
SEP,11,3,22.12,3.33,0.449,25
SEP,11,4,19.21,3.36,0.494,26
SEP,11,5,16.13,3.37,0.503,26
SEP,11,6,13.44,3.41,0.413,26
SEP,11,7,10.92,3.43,0.459,27
SEP,11,8,9.00,3.40,0.497,27
SEP,11,9,9.31,3.34,0.497,26
SEP,11,10,9.66,3.25,0.510,25
SEP,11,11,5.69,3.27,0.471,25
SEP,11,12,9.38,3.19,0.414,25
SEP,11,13,14.30,3.08,0.410,25
SEP,11,14,19.77,2.82,0.369,25
SEP,11,15,25.41,2.76,0.298,NA
SEP,11,16,30.12,3.23,0.265,NA
SEP,11,17,29.73,3.62,0.265,NA
SEP,11,18,29.07,3.99,0.267,NA
SEP,11,19,28.95,4.15,0.267,NA
SEP,11,20,27.08,4.30,0.277,NA
SEP,11,21,24.59,4.40,0.279,NA
SEP,11,22,21.53,4.23,0.283,NA
SEP,11,23,18.53,4.02,0.282,NA
SEP,12,0,16.32,4.00,0.272,NA
SEP,12,1,14.58,3.97,0.261,NA
SEP,12,2,13.18,3.96,0.248,NA
SEP,12,3,12.15,3.87,0.229,NA
SEP,12,4,12.28,3.93,0.209,NA
SEP,12,5,13.04,4.16,0.200,NA
SEP,12,6,13.40,4.29,0.208,NA
SEP,12,7,12.17,4.40,0.256,NA
SEP,12,8,10.84,4.79,0.295,NA
SEP,12,9,10.07,4.90,0.315,NA
SEP,12,10,10.60,4.93,0.438,17
SEP,12,11,11.96,4.96,0.492,16
SEP,12,12,12.97,5.02,0.546,16
SEP,12,13,14.07,5.10,0.589,16
SEP,12,14,16.35,5.19,0.650,15
SEP,12,15,20.13,5.60,0.605,15
SEP,12,16,23.08,5.77,0.574,16
SEP,12,17,24.84,6.39,0.563,16
SEP,12,18,24.97,7.03,0.466,17
SEP,12,19,24.55,7.20,0.422,17
SEP,12,20,23.57,7.29,0.382,17
SEP,12,21,21.81,7.83,0.345,17
SEP,12,22,19.45,7.96,0.273,17
SEP,12,23,17.01,8.03,0.341,16
SEP,13,0,15.46,8.10,0.405,16
SEP,13,1,14.33,8.22,0.813,16
SEP,13,2,13.76,8.34,0.788,16
SEP,13,3,13.05,8.41,0.777,16
SEP,13,4,12.58,8.50,0.762,15
SEP,13,5,12.51,8.46,0.755,15
SEP,13,6,11.61,8.38,0.766,15
SEP,13,7,10.30,8.32,0.739,15
SEP,13,8,8.89,8.01,0.697,14
SEP,13,9,7.74,7.83,0.325,14
SEP,13,10,7.54,7.66,0.369,14
SEP,13,11,7.96,7.56,0.384,15
SEP,13,12,9.04,7.45,0.407,14
SEP,13,13,10.14,7.34,0.422,15
SEP,13,14,12.03,7.21,0.435,15
SEP,13,15,14.33,6.74,0.395,15
SEP,13,16,16.72,6.21,0.372,14
SEP,13,17,18.52,5.25,0.352,14
SEP,13,18,18.86,4.36,0.324,14
SEP,13,19,18.58,4.91,0.380,14
SEP,13,20,17.36,4.77,0.378,14
SEP,13,21,16.00,4.20,0.505,14
SEP,13,22,14.68,4.42,0.638,13
SEP,13,23,13.28,4.47,0.673,14
SEP,14,0,11.98,4.37,0.865,14
SEP,14,1,11.16,4.23,1.033,14
SEP,14,2,10.67,4.15,1.019,14
SEP,14,3,10.29,4.12,0.948,14
SEP,14,4,10.30,3.95,0.925,14
SEP,14,5,9.72,3.83,0.781,14
SEP,14,6,8.72,3.85,0.660,14
SEP,14,7,7.79,3.87,0.645,13
SEP,14,8,7.24,3.94,0.464,14
SEP,14,9,7.79,4.00,0.288,13
SEP,14,10,8.86,4.11,0.341,13
SEP,14,11,10.18,4.19,0.384,13
SEP,14,12,11.81,4.28,0.408,13
SEP,14,13,14.21,4.38,0.475,13
SEP,14,14,17.21,4.47,0.474,12
SEP,14,15,20.44,4.51,0.452,12
SEP,14,16,23.18,4.51,0.503,12
SEP,14,17,24.79,4.70,0.492,12
SEP,14,18,25.28,6.17,0.447,12
SEP,14,19,25.28,6.38,0.517,13
SEP,14,20,24.77,7.23,0.535,13
SEP,14,21,23.94,8.65,0.544,13
SEP,14,22,22.87,8.60,0.513,13
SEP,14,23,21.39,8.79,0.541,13
SEP,15,0,19.94,8.91,0.475,13
SEP,15,1,18.47,9.01,0.511,13
SEP,15,2,17.41,9.03,0.504,13
SEP,15,3,16.75,9.03,0.391,13
SEP,15,4,16.29,8.99,0.471,13
SEP,15,5,16.07,8.94,0.395,13
SEP,15,6,14.95,8.87,0.396,13
SEP,15,7,13.19,8.83,0.383,13
SEP,15,8,11.36,8.74,0.411,13
SEP,15,9,9.74,8.62,0.385,13
SEP,15,10,9.35,8.49,0.443,13
SEP,15,11,9.52,8.71,0.455,13
SEP,15,12,10.19,8.62,0.348,13
SEP,15,13,11.12,8.52,0.356,13
SEP,15,14,13.11,8.75,0.353,13
SEP,15,15,15.89,9.03,0.335,13
SEP,15,16,18.72,9.29,0.307,13
SEP,15,17,20.87,9.18,0.297,13
SEP,15,18,21.55,8.13,0.266,13
SEP,15,19,21.57,7.18,0.278,13
SEP,15,20,20.77,6.06,0.284,13
SEP,15,21,19.21,4.21,0.307,13
SEP,15,22,17.25,3.74,0.325,13
SEP,15,23,15.37,3.26,0.335,14
SEP,16,0,13.37,3.05,0.343,14
SEP,16,1,11.75,2.91,0.344,14
SEP,16,2,10.30,2.90,0.326,14
SEP,16,3,9.30,2.91,0.306,14
SEP,16,4,9.03,3.05,0.288,14
SEP,16,5,9.01,3.15,0.261,14
SEP,16,6,8.92,3.20,0.250,14
SEP,16,7,8.79,3.21,0.258,14
SEP,16,8,9.57,3.27,0.267,14
SEP,16,9,11.01,3.39,0.274,15
SEP,16,10,13.88,3.46,0.278,15
SEP,16,11,16.78,3.38,0.283,15
SEP,16,12,19.50,3.42,0.287,15
SEP,16,13,22.47,3.48,0.289,15
SEP,16,14,25.99,3.41,0.280,15
SEP,16,15,29.67,3.35,0.260,14
SEP,16,16,32.74,3.32,0.241,14
SEP,16,17,35.40,3.24,0.224,14
SEP,16,18,36.76,2.83,0.211,13
SEP,16,19,37.13,2.63,0.212,14
SEP,16,20,36.47,2.94,0.212,14
SEP,16,21,35.45,3.29,0.211,14
SEP,16,22,34.13,3.80,0.212,14
SEP,16,23,32.51,3.90,0.212,14
SEP,17,0,30.46,3.99,0.212,14
SEP,17,1,27.10,4.08,0.218,14
SEP,17,2,23.98,4.11,0.218,14
SEP,17,3,21.25,4.12,0.209,14
SEP,17,4,19.11,4.05,0.202,14
SEP,17,5,16.76,3.98,0.203,14
SEP,17,6,13.81,3.97,0.217,15
SEP,17,7,10.98,3.94,0.245,15
SEP,17,8,8.45,3.92,0.291,16
SEP,17,9,8.99,3.82,0.312,17
SEP,17,10,10.64,3.77,0.329,16
SEP,17,11,13.17,3.74,0.346,17
SEP,17,12,16.43,3.75,0.362,18
SEP,17,13,20.66,3.74,0.369,18
SEP,17,14,25.66,3.70,0.353,18
SEP,17,15,30.68,3.66,0.329,18
SEP,17,16,35.44,4.05,0.283,19
SEP,17,17,38.25,4.30,0.259,19
SEP,17,18,39.24,4.37,0.256,19
SEP,17,19,39.18,5.06,0.253,20
SEP,17,20,37.90,5.84,0.248,21
SEP,17,21,36.00,5.92,0.238,21
SEP,17,22,33.63,5.48,0.242,21
SEP,17,23,31.28,5.41,0.238,21
SEP,18,0,28.73,5.32,0.244,21
SEP,18,1,26.07,5.33,0.254,21
SEP,18,2,23.03,5.36,0.252,22
SEP,18,3,19.75,5.39,0.252,23
SEP,18,4,17.24,5.49,0.258,23
SEP,18,5,15.29,5.60,0.268,24
SEP,18,6,13.35,5.64,0.281,25
SEP,18,7,10.70,5.74,0.311,25
SEP,18,8,9.05,5.80,0.348,25
SEP,18,9,8.42,5.87,0.364,26
SEP,18,10,10.13,5.97,0.371,26
SEP,18,11,13.40,6.18,0.369,26
SEP,18,12,17.02,6.28,0.364,26
SEP,18,13,19.77,6.34,0.355,26
SEP,18,14,22.69,6.41,0.337,26
SEP,18,15,25.98,6.46,0.305,26
SEP,18,16,28.25,6.03,0.286,26
SEP,18,17,29.55,5.70,0.283,26
SEP,18,18,29.34,5.35,0.293,26
SEP,18,19,28.03,4.54,0.324,25
SEP,18,20,25.86,3.41,0.358,25
SEP,18,21,24.24,2.96,0.399,26
SEP,18,22,22.28,2.88,0.430,26
SEP,18,23,19.98,2.86,0.461,25
SEP,19,0,18.14,2.86,0.466,25
SEP,19,1,16.50,2.77,0.472,24
SEP,19,2,14.80,2.66,0.479,23
SEP,19,3,13.24,2.59,0.468,22
SEP,19,4,11.53,2.44,0.456,21
SEP,19,5,9.28,2.33,0.446,20
SEP,19,6,7.77,2.24,0.462,19
SEP,19,7,6.76,2.14,0.507,18
SEP,19,8,5.65,2.06,0.545,18
SEP,19,9,4.55,1.97,0.563,16
SEP,19,10,4.25,1.90,0.570,16
SEP,19,11,4.75,1.71,0.571,15
SEP,19,12,6.30,1.57,0.573,15
SEP,19,13,8.69,1.49,0.582,14
SEP,19,14,10.96,1.45,0.536,14
SEP,19,15,13.45,1.43,0.459,14
SEP,19,16,16.30,1.43,0.395,14
SEP,19,17,19.25,1.44,0.344,14
SEP,19,18,21.29,1.44,0.305,14
SEP,19,19,21.94,1.45,0.281,15
SEP,19,20,21.25,1.45,0.259,14
SEP,19,21,19.66,1.45,0.221,14
SEP,19,22,17.87,1.45,0.220,13
SEP,19,23,17.17,1.45,0.220,14
SEP,20,0,17.16,1.48,0.218,15
SEP,20,1,16.06,1.48,0.220,15
SEP,20,2,15.40,1.48,0.219,15
SEP,20,3,15.66,1.55,0.210,15
SEP,20,4,15.45,1.63,0.195,15
SEP,20,5,15.85,1.67,0.190,15
SEP,20,6,16.43,1.73,0.200,16
SEP,20,7,15.46,1.77,0.230,16
SEP,20,8,13.32,1.81,0.274,16
SEP,20,9,13.51,1.86,0.301,16
SEP,20,10,14.57,1.90,0.310,17
SEP,20,11,16.05,1.96,0.321,17
SEP,20,12,19.41,2.04,0.333,17
SEP,20,13,23.35,2.16,0.341,18
SEP,20,14,27.70,2.26,0.339,18
SEP,20,15,32.65,2.46,0.314,18
SEP,20,16,37.06,2.71,0.268,19
SEP,20,17,39.56,3.00,0.241,19
SEP,20,18,40.67,3.19,0.239,19
SEP,20,19,41.14,3.28,0.252,20
SEP,20,20,39.76,3.34,0.264,20
SEP,20,21,37.60,3.39,0.273,20
SEP,20,22,35.43,3.45,0.278,21
SEP,20,23,32.96,3.47,0.294,21
SEP,21,0,30.67,3.50,0.314,20
SEP,21,1,28.57,3.51,0.326,20
SEP,21,2,26.77,3.51,0.334,20
SEP,21,3,22.56,3.42,0.334,21
SEP,21,4,19.82,3.34,0.331,22
SEP,21,5,16.83,3.30,0.335,22
SEP,21,6,13.46,3.24,0.346,23
SEP,21,7,10.17,3.20,0.363,24
SEP,21,8,7.34,3.15,0.385,24
SEP,21,9,5.17,3.08,0.408,23
SEP,21,10,4.80,3.04,0.418,24
SEP,21,11,7.69,2.96,0.412,23
SEP,21,12,11.36,2.91,0.412,23
SEP,21,13,16.11,2.81,0.408,23
SEP,21,14,21.26,2.71,0.396,23
SEP,21,15,26.28,2.56,0.369,23
SEP,21,16,31.08,2.38,0.338,23
SEP,21,17,35.55,2.10,0.301,23
SEP,21,18,37.85,1.96,0.276,22
SEP,21,19,39.01,1.86,0.262,21
SEP,21,20,37.55,1.86,0.259,21
SEP,21,21,34.63,1.82,0.247,21
SEP,21,22,31.07,2.27,0.239,21
SEP,21,23,27.09,2.36,0.237,21
SEP,22,0,23.36,2.61,0.231,21
SEP,22,1,20.06,2.82,0.232,22
SEP,22,2,16.96,2.88,0.232,22
SEP,22,3,14.26,2.99,0.229,22
SEP,22,4,12.91,3.01,0.213,21
SEP,22,5,11.97,2.99,0.210,21
SEP,22,6,11.11,3.13,0.219,20
SEP,22,7,10.44,3.21,0.234,20
SEP,22,8,9.37,3.23,0.262,20
SEP,22,9,8.18,3.28,0.287,20
SEP,22,10,8.65,3.34,0.306,20
SEP,22,11,9.36,3.41,0.322,20
SEP,22,12,10.62,3.58,0.332,20
SEP,22,13,12.38,3.68,0.335,19
SEP,22,14,14.38,3.88,0.329,19
SEP,22,15,16.87,4.02,0.312,19
SEP,22,16,19.97,4.00,0.286,19
SEP,22,17,22.78,4.09,0.266,19
SEP,22,18,23.90,4.23,0.256,19
SEP,22,19,24.12,4.32,0.251,18
SEP,22,20,23.63,4.38,0.257,18
SEP,22,21,22.49,4.61,0.261,18
SEP,22,22,21.03,4.28,0.266,17
SEP,22,23,19.52,4.30,0.263,17
SEP,23,0,17.43,4.30,0.258,17
SEP,23,1,15.38,4.17,0.254,17
SEP,23,2,13.18,4.33,0.246,17
SEP,23,3,11.57,4.34,0.233,16
SEP,23,4,10.43,4.40,0.214,16
SEP,23,5,9.78,4.52,0.202,16
SEP,23,6,8.74,4.50,0.206,16
SEP,23,7,7.38,4.74,0.220,16
SEP,23,8,7.08,5.16,0.246,16
SEP,23,9,7.64,5.43,0.254,16
SEP,23,10,9.84,5.57,0.254,16
SEP,23,11,12.00,5.70,0.254,16
SEP,23,12,14.38,5.78,0.254,16
SEP,23,13,16.91,5.82,0.327,16
SEP,23,14,20.53,5.75,0.401,16
SEP,23,15,24.63,5.58,0.436,16
SEP,23,16,28.30,5.94,0.413,16
SEP,23,17,31.37,6.09,0.404,17
SEP,23,18,32.97,6.05,0.404,16
SEP,23,19,33.85,5.95,0.414,16
SEP,23,20,33.51,5.98,0.435,16
SEP,23,21,32.10,7.34,0.382,16
SEP,23,22,30.65,7.65,0.295,17
SEP,23,23,28.16,7.74,0.244,17
SEP,24,0,24.94,7.63,0.239,16
SEP,24,1,21.57,7.69,0.239,17
SEP,24,2,18.65,7.53,0.239,16
SEP,24,3,16.51,7.45,0.231,17
SEP,24,4,14.86,7.39,0.210,17
SEP,24,5,14.15,7.27,0.194,17
SEP,24,6,12.06,7.14,0.208,17
SEP,24,7,10.90,6.80,0.273,18
SEP,24,8,9.74,6.41,0.343,19
SEP,24,9,9.02,6.12,0.367,19
SEP,24,10,9.44,5.96,0.381,20
SEP,24,11,10.78,5.90,0.389,20
SEP,24,12,13.52,5.76,0.398,19
SEP,24,13,17.32,5.73,0.402,19
SEP,24,14,22.73,5.69,0.383,19
SEP,24,15,28.79,5.94,0.316,20
SEP,24,16,35.46,5.68,0.247,20
SEP,24,17,41.41,5.48,0.224,21
SEP,24,18,45.46,5.37,0.214,22
SEP,24,19,47.64,5.40,0.216,23
SEP,24,20,46.15,5.30,0.285,24
SEP,24,21,43.30,3.75,0.312,25
SEP,24,22,39.77,3.31,0.336,26
SEP,24,23,35.25,3.09,0.355,28
SEP,25,0,30.56,2.92,0.361,29
SEP,25,1,25.06,2.87,0.377,29
SEP,25,2,19.88,2.94,0.389,31
SEP,25,3,16.65,2.98,0.376,31
SEP,25,4,15.30,3.02,0.302,32
SEP,25,5,14.66,3.05,0.267,32
SEP,25,6,13.19,3.07,0.273,32
SEP,25,7,11.18,3.11,0.299,32
SEP,25,8,9.21,3.09,0.349,32
SEP,25,9,9.18,3.10,0.381,33
SEP,25,10,10.42,3.08,0.392,34
SEP,25,11,12.24,2.95,0.397,34
SEP,25,12,15.48,2.84,0.394,34
SEP,25,13,18.58,2.72,0.400,34
SEP,25,14,23.20,2.63,0.371,33
SEP,25,15,29.92,2.36,0.329,33
SEP,25,16,37.04,2.23,0.277,33
SEP,25,17,42.89,2.17,0.240,34
SEP,25,18,45.35,2.17,0.213,35
SEP,25,19,45.37,2.16,0.211,36
SEP,25,20,44.31,2.10,0.216,36
SEP,25,21,42.35,2.04,0.217,34
SEP,25,22,40.33,2.17,0.225,32
SEP,25,23,37.05,2.24,0.226,31
SEP,26,0,31.17,2.26,0.228,31
SEP,26,1,25.10,2.18,0.224,30
SEP,26,2,22.19,2.09,0.227,29
SEP,26,3,20.13,2.03,0.226,29
SEP,26,4,18.91,1.99,0.224,29
SEP,26,5,18.55,1.97,0.223,29
SEP,26,6,17.36,1.95,0.238,29
SEP,26,7,15.33,1.91,0.276,28
SEP,26,8,15.06,1.89,0.325,27
SEP,26,9,16.20,1.84,0.347,26
SEP,26,10,17.07,1.80,0.361,25
SEP,26,11,19.38,1.78,0.372,25
SEP,26,12,22.49,1.81,0.425,25
SEP,26,13,25.97,1.88,0.481,25
SEP,26,14,30.20,2.16,0.517,26
SEP,26,15,35.45,2.42,0.532,26
SEP,26,16,41.11,2.65,0.536,26
SEP,26,17,44.52,2.69,0.578,26
SEP,26,18,46.67,2.69,0.639,24
SEP,26,19,44.98,2.79,0.709,23
SEP,26,20,40.07,3.01,0.755,23
SEP,26,21,36.16,3.16,0.795,25
SEP,26,22,32.60,3.12,0.831,25
SEP,26,23,26.02,3.18,0.874,26
SEP,27,0,19.38,3.34,0.906,27
SEP,27,1,14.74,3.41,0.909,27
SEP,27,2,11.65,3.45,0.900,27
SEP,27,3,10.79,3.48,0.883,27
SEP,27,4,12.15,3.50,0.852,27
SEP,27,5,11.65,3.54,0.822,27
SEP,27,6,9.49,3.70,0.823,27
SEP,27,7,10.34,4.18,0.835,27
SEP,27,8,10.34,4.38,0.849,27
SEP,27,9,10.37,4.51,0.856,27
SEP,27,10,11.17,4.72,0.810,28
SEP,27,11,12.76,4.91,0.761,28
SEP,27,12,15.41,4.97,0.709,28
SEP,27,13,18.79,4.95,0.652,29
