DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
MZO,7,17,43.23,4.57,0.275,37
MZO,7,18,47.64,4.65,0.232,37
MZO,7,19,49.30,4.70,0.245,37
MZO,7,20,47.02,4.71,0.307,36
MZO,7,21,43.11,4.80,0.373,34
MZO,7,22,40.49,4.88,0.392,35
MZO,7,23,36.17,5.04,0.409,36
MZO,8,0,30.44,5.18,0.431,37
MZO,8,1,24.46,5.31,0.473,38
MZO,8,2,18.39,5.26,0.496,38
MZO,8,3,14.10,5.24,0.480,38
MZO,8,4,12.72,5.16,0.410,40
MZO,8,5,12.88,4.96,0.344,39
MZO,8,6,11.40,4.69,0.325,37
MZO,8,7,9.32,4.44,0.360,35
MZO,8,8,8.31,4.12,0.450,34
MZO,8,9,8.00,4.01,0.502,33
MZO,8,10,10.25,3.87,0.530,34
MZO,8,11,13.05,3.73,0.543,34
MZO,8,12,16.39,3.67,0.547,34
MZO,8,13,19.49,3.63,0.553,34
MZO,8,14,22.74,3.59,0.554,34
MZO,8,15,27.45,3.55,0.501,34
MZO,8,16,32.40,3.47,0.386,34
MZO,8,17,37.85,3.37,0.293,34
MZO,8,18,41.09,3.28,0.247,35
MZO,8,19,42.26,3.22,0.243,35
MZO,8,20,40.87,3.17,0.278,35
MZO,8,21,37.65,3.17,0.338,36
MZO,8,22,34.41,3.17,0.364,36
MZO,8,23,31.90,2.99,0.385,36
MZO,9,0,29.16,2.86,0.406,36
MZO,9,1,24.96,2.70,0.426,35
MZO,9,2,21.66,2.51,0.434,35
MZO,9,3,18.86,2.44,0.416,34
MZO,9,4,17.63,2.39,0.372,33
MZO,9,5,17.69,2.38,0.299,33
MZO,9,6,17.19,2.36,0.267,33
MZO,9,7,15.25,2.34,0.266,33
MZO,9,8,13.04,2.42,0.299,32
MZO,9,9,14.82,2.62,0.322,34
MZO,9,10,16.06,2.31,0.326,33
MZO,9,11,18.12,2.28,0.330,32
MZO,9,12,21.11,2.29,0.330,32
MZO,9,13,24.46,2.32,0.335,31
MZO,9,14,28.31,2.34,0.340,31
MZO,9,15,32.66,2.36,0.318,31
MZO,9,16,37.66,2.39,0.270,32
MZO,9,17,39.79,2.38,0.229,32
MZO,9,18,41.15,2.39,0.220,31
MZO,9,19,41.46,2.37,0.227,31
MZO,9,20,39.26,2.35,0.289,30
MZO,9,21,35.29,2.26,0.374,30
MZO,9,22,31.46,2.19,0.431,29
MZO,9,23,28.42,2.16,0.479,29
MZO,10,0,25.20,2.18,0.515,29
MZO,10,1,21.77,2.18,0.542,30
MZO,10,2,19.73,2.18,0.552,30
MZO,10,3,17.81,2.18,0.547,29
MZO,10,4,17.09,2.21,0.492,29
MZO,10,5,17.62,2.22,0.413,29
MZO,10,6,17.22,2.22,0.364,29
MZO,10,7,16.43,2.27,0.360,30
MZO,10,8,14.85,2.20,0.428,30
MZO,10,9,14.22,2.06,0.466,28
MZO,10,10,14.61,2.02,0.486,28
MZO,10,11,16.35,2.04,0.483,29
MZO,10,12,19.75,2.05,0.482,28
MZO,10,13,23.60,2.04,0.477,28
MZO,10,14,27.88,2.02,0.461,28
MZO,10,15,31.85,1.99,0.418,28
MZO,10,16,36.68,1.97,0.309,28
MZO,10,17,40.79,1.99,0.241,28
MZO,10,18,42.98,2.00,0.204,28
MZO,10,19,43.06,2.02,0.207,28
MZO,10,20,39.56,2.11,0.273,28
MZO,10,21,34.72,2.25,0.359,28
MZO,10,22,29.75,2.38,0.496,30
MZO,10,23,25.13,2.53,0.598,30
MZO,11,0,20.32,2.79,0.653,31
MZO,11,1,16.57,2.86,0.697,31
MZO,11,2,13.70,2.85,0.724,31
MZO,11,3,11.68,2.84,0.721,32
MZO,11,4,11.10,2.88,0.661,32
MZO,11,5,10.49,2.99,0.592,32
MZO,11,6,11.48,3.10,0.485,33
MZO,11,7,12.68,3.17,0.454,33
MZO,11,8,NA,3.20,0.444,34
MZO,11,9,NA,3.12,0.440,34
MZO,11,10,NA,3.08,0.440,34
MZO,11,11,NA,3.18,0.461,35
MZO,11,12,NA,3.34,0.466,37
MZO,11,13,NA,3.43,0.461,38
MZO,11,14,36.46,3.47,0.446,38
MZO,11,15,40.74,3.53,0.388,39
MZO,11,16,44.00,3.56,0.348,40
MZO,11,17,50.53,3.56,0.311,40
MZO,11,18,54.39,3.55,0.284,41
MZO,11,19,55.38,3.52,0.257,41
MZO,11,20,53.02,3.43,0.263,42
MZO,11,21,49.98,3.32,0.263,42
MZO,11,22,45.88,3.23,0.266,40
MZO,11,23,40.79,3.12,0.271,39
MZO,12,0,34.54,2.86,0.281,38
MZO,12,1,28.79,2.78,0.289,38
MZO,12,2,24.64,2.82,0.298,37
MZO,12,3,21.05,2.90,0.307,38
MZO,12,4,18.52,3.06,0.292,39
MZO,12,5,14.76,3.24,0.284,40
MZO,12,6,11.71,3.31,0.275,40
MZO,12,7,8.75,3.25,0.280,40
MZO,12,8,6.90,3.17,0.294,39
MZO,12,9,5.67,3.14,0.308,39
MZO,12,10,5.70,3.13,0.321,40
MZO,12,11,7.81,2.99,0.330,43
MZO,12,12,11.71,2.82,0.338,42
MZO,12,13,17.10,2.91,0.343,42
MZO,12,14,23.32,2.92,0.357,42
MZO,12,15,29.18,2.91,0.343,42
MZO,12,16,36.34,3.10,0.332,42
MZO,12,17,42.17,3.15,0.313,42
MZO,12,18,45.41,3.20,0.292,42
MZO,12,19,45.27,3.24,0.271,45
MZO,12,20,43.72,3.28,0.262,44
MZO,12,21,41.64,3.32,0.266,44
MZO,12,22,38.13,3.32,0.256,44
MZO,12,23,34.78,3.32,0.258,44
MZO,13,0,29.82,3.32,0.246,43
MZO,13,1,25.57,3.33,0.246,43
MZO,13,2,21.47,3.36,0.257,42
MZO,13,3,20.15,3.33,0.265,42
MZO,13,4,19.20,3.21,0.260,40
MZO,13,5,17.54,2.98,0.247,39
MZO,13,6,16.11,2.84,0.245,38
MZO,13,7,14.45,2.83,0.257,37
MZO,13,8,12.26,2.89,0.306,37
MZO,13,9,11.66,2.95,0.335,36
MZO,13,10,13.37,3.00,0.343,35
MZO,13,11,15.45,3.04,0.350,30
MZO,13,12,17.72,3.04,0.355,30
MZO,13,13,20.12,2.91,0.363,30
MZO,13,14,23.02,2.90,0.365,29
MZO,13,15,26.26,2.86,0.348,29
MZO,13,16,30.27,2.64,0.294,29
MZO,13,17,32.86,2.57,0.257,29
MZO,13,18,33.70,2.52,0.238,28
MZO,13,19,33.27,2.48,0.222,25
MZO,13,20,31.31,2.44,0.236,25
MZO,13,21,29.31,2.38,0.253,25
MZO,13,22,26.89,2.33,0.271,25
MZO,13,23,24.45,2.29,0.268,26
MZO,14,0,21.90,2.26,0.267,26
MZO,14,1,19.35,2.19,0.267,26
MZO,14,2,16.82,2.12,0.267,26
MZO,14,3,15.33,2.07,0.271,26
MZO,14,4,14.96,1.99,0.248,26
MZO,14,5,14.14,1.94,0.222,26
MZO,14,6,13.39,1.89,0.209,26
MZO,14,7,12.37,1.87,0.252,27
MZO,14,8,11.09,1.87,0.334,28
MZO,14,9,10.50,1.90,0.381,29
MZO,14,10,11.61,1.88,0.406,29
MZO,14,11,13.88,1.83,0.418,29
MZO,14,12,17.00,1.79,0.435,29
MZO,14,13,21.56,1.83,0.447,30
MZO,14,14,26.59,1.88,0.449,30
MZO,14,15,31.63,1.93,0.411,30
MZO,14,16,36.70,1.95,0.328,30
MZO,14,17,41.01,1.96,0.281,30
MZO,14,18,43.72,2.00,0.258,29
MZO,14,19,43.61,2.06,0.267,29
MZO,14,20,40.38,2.16,0.323,29
MZO,14,21,34.90,2.29,0.426,30
MZO,14,22,30.95,2.41,0.432,31
MZO,14,23,27.57,2.50,0.430,30
MZO,15,0,24.67,2.59,0.434,30
MZO,15,1,20.35,2.66,0.442,30
MZO,15,2,15.38,2.74,0.455,31
MZO,15,3,11.57,2.89,0.444,31
MZO,15,4,10.71,3.03,0.377,31
MZO,15,5,11.15,3.18,0.266,31
MZO,15,6,9.32,3.37,0.261,32
MZO,15,7,7.57,3.43,0.291,31
MZO,15,8,5.23,3.63,0.389,31
MZO,15,9,4.35,3.66,0.419,31
MZO,15,10,6.14,3.69,0.428,31
MZO,15,11,9.02,3.77,0.437,32
MZO,15,12,12.20,3.89,0.464,33
MZO,15,13,16.53,3.95,0.472,33
MZO,15,14,21.43,3.96,0.469,33
MZO,15,15,25.48,3.94,0.441,34
MZO,15,16,29.52,3.94,0.339,34
MZO,15,17,33.42,3.93,0.301,34
MZO,15,18,34.58,3.90,0.277,34
MZO,15,19,34.14,3.85,0.258,35
MZO,15,20,31.99,3.76,0.235,35
MZO,15,21,27.70,3.66,0.237,35
MZO,15,22,23.50,3.57,0.236,35
MZO,15,23,19.95,3.52,0.234,36
MZO,16,0,16.99,3.43,0.240,36
MZO,16,1,14.42,3.38,0.242,35
MZO,16,2,12.57,3.28,0.242,34
MZO,16,3,11.19,3.11,0.239,33
MZO,16,4,10.45,2.97,0.229,32
MZO,16,5,10.62,2.81,0.209,32
MZO,16,6,10.60,2.63,0.196,31
MZO,16,7,10.10,2.56,0.188,30
MZO,16,8,9.57,2.30,0.194,29
MZO,16,9,9.07,2.21,0.204,28
MZO,16,10,9.09,2.16,0.215,27
MZO,16,11,9.79,2.12,0.228,26
MZO,16,12,11.47,2.06,0.240,25
MZO,16,13,14.18,2.03,0.248,24
MZO,16,14,17.41,2.04,0.250,24
MZO,16,15,21.13,2.07,0.255,27
MZO,16,16,25.13,2.16,0.249,27
MZO,16,17,29.08,2.81,0.254,27
MZO,16,18,32.23,3.74,0.270,27
MZO,16,19,33.75,3.92,0.278,27
MZO,16,20,32.86,4.18,0.319,27
MZO,16,21,30.25,4.41,0.392,26
MZO,16,22,27.89,4.64,0.418,26
MZO,16,23,25.36,4.74,0.424,26
MZO,17,0,22.54,4.83,0.428,27
MZO,17,1,19.18,4.89,0.416,27
MZO,17,2,15.50,4.89,0.394,28
MZO,17,3,12.82,4.89,0.378,28
MZO,17,4,11.55,4.88,0.329,29
MZO,17,5,11.02,4.89,0.250,29
MZO,17,6,9.37,4.89,0.223,29
MZO,17,7,7.80,4.85,0.219,30
MZO,17,8,6.07,4.81,0.229,29
MZO,17,9,4.62,4.81,0.247,30
MZO,17,10,4.83,4.79,0.262,29
MZO,17,11,6.27,4.90,0.277,30
MZO,17,12,9.08,8.38,0.352,29
MZO,17,13,12.71,9.94,0.394,30
MZO,17,14,16.69,10.15,0.406,30
MZO,17,15,21.67,10.84,0.452,27
MZO,17,16,27.00,11.49,0.480,28
MZO,17,17,31.23,10.85,0.466,27
MZO,17,18,33.98,9.94,0.457,27
MZO,17,19,35.30,9.77,0.460,27
MZO,17,20,34.69,9.50,0.409,27
MZO,17,21,32.90,9.59,0.368,26
MZO,17,22,30.49,9.71,0.365,24
MZO,17,23,26.66,9.55,0.324,24
MZO,18,0,22.39,9.42,0.286,23
MZO,18,1,19.07,9.38,0.278,23
MZO,18,2,16.43,9.40,0.267,22
MZO,18,3,14.09,9.41,0.245,21
MZO,18,4,12.31,9.55,0.219,21
MZO,18,5,10.72,9.62,0.217,21
MZO,18,6,9.97,9.62,0.205,21
MZO,18,7,9.57,9.64,0.204,21
MZO,18,8,8.97,9.66,0.207,20
MZO,18,9,9.04,9.61,0.219,20
MZO,18,10,9.63,9.61,0.227,20
MZO,18,11,11.10,9.37,0.236,20
MZO,18,12,13.62,6.86,0.251,20
MZO,18,13,17.14,5.87,0.272,20
MZO,18,14,20.74,5.75,0.282,20
MZO,18,15,23.90,4.98,0.278,20
MZO,18,16,27.18,4.20,0.268,19
MZO,18,17,29.69,4.17,0.257,20
MZO,18,18,30.97,4.09,0.248,21
MZO,18,19,31.14,4.06,0.243,22
MZO,18,20,29.79,4.05,0.240,22
MZO,18,21,27.24,3.95,0.232,22
MZO,18,22,24.05,3.87,0.242,23
MZO,18,23,21.41,3.88,0.250,23
MZO,19,0,18.65,4.29,0.273,24
MZO,19,1,15.59,4.34,0.306,24
MZO,19,2,12.72,4.62,0.322,25
MZO,19,3,10.66,4.66,0.322,25
MZO,19,4,9.38,4.56,0.312,25
MZO,19,5,8.51,4.48,0.301,25
MZO,19,6,7.67,4.46,0.288,25
MZO,19,7,6.63,4.45,0.293,25
MZO,19,8,6.07,4.46,0.296,25
MZO,19,9,6.80,4.47,0.287,26
MZO,19,10,8.53,4.49,0.293,26
MZO,19,11,10.44,4.40,0.309,26
MZO,19,12,12.97,3.37,0.323,26
MZO,19,13,16.08,2.79,0.338,26
MZO,19,14,19.60,2.76,0.349,25
MZO,19,15,23.02,2.77,0.334,25
MZO,19,16,26.70,2.77,0.311,25
MZO,19,17,29.53,2.77,0.287,24
MZO,19,18,31.84,2.77,0.263,23
MZO,19,19,33.00,2.77,0.243,22
MZO,19,20,31.60,2.79,0.255,22
MZO,19,21,28.88,2.80,0.276,22
MZO,19,22,26.55,2.79,0.272,22
MZO,19,23,23.70,2.83,0.281,22
MZO,20,0,19.92,3.04,0.294,22
MZO,20,1,16.37,4.23,0.319,22
MZO,20,2,13.13,4.33,0.323,21
MZO,20,3,10.22,4.51,0.327,21
MZO,20,4,8.71,4.76,0.304,22
MZO,20,5,7.94,4.83,0.270,22
MZO,20,6,6.27,5.09,0.263,22
MZO,20,7,5.30,5.36,0.270,25
MZO,20,8,4.97,5.38,0.283,27
MZO,20,9,4.55,5.39,0.280,27
MZO,20,10,4.22,5.37,0.297,27
MZO,20,11,4.76,5.34,0.307,28
MZO,20,12,6.63,6.30,0.324,28
MZO,20,13,9.90,7.31,0.345,28
MZO,20,14,13.12,7.39,0.352,28
MZO,20,15,15.79,7.39,0.339,28
MZO,20,16,18.66,7.39,0.309,28
MZO,20,17,21.74,7.38,0.289,28
MZO,20,18,24.31,7.46,0.276,28
MZO,20,19,25.69,7.67,0.276,30
MZO,20,20,25.45,7.89,0.284,31
MZO,20,21,22.98,8.04,0.294,38
MZO,20,22,21.13,8.18,0.313,42
MZO,20,23,18.78,9.41,0.337,42
MZO,21,0,16.43,8.88,0.339,43
MZO,21,1,13.93,7.68,0.338,43
MZO,21,2,11.65,7.32,0.330,42
MZO,21,3,9.89,7.12,0.317,42
MZO,21,4,8.56,6.87,0.286,41
MZO,21,5,8.16,6.79,0.250,41
MZO,21,6,7.48,6.55,0.217,41
MZO,21,7,7.61,6.29,0.202,38
MZO,21,8,7.49,6.26,0.222,36
MZO,21,9,8.00,6.26,0.236,41
MZO,21,10,9.31,6.27,0.251,43
MZO,21,11,10.74,6.28,0.263,43
MZO,21,12,12.89,5.25,0.276,43
MZO,21,13,15.40,4.13,0.286,43
MZO,21,14,18.26,3.92,0.289,43
MZO,21,15,21.22,3.93,0.276,42
MZO,21,16,24.66,3.97,0.256,42
MZO,21,17,27.69,4.18,0.242,42
MZO,21,18,29.74,4.23,0.227,42
MZO,21,19,30.98,4.11,0.240,40
MZO,21,20,29.99,4.13,0.288,39
MZO,21,21,27.67,4.18,0.321,33
MZO,21,22,25.34,4.11,0.324,30
MZO,21,23,22.91,2.95,0.332,30
MZO,22,0,20.33,2.95,0.329,29
MZO,22,1,17.57,2.91,0.327,29
MZO,22,2,14.68,2.87,0.327,28
MZO,22,3,12.16,2.85,0.302,28
MZO,22,4,11.21,2.84,0.241,28
MZO,22,5,11.19,2.83,0.199,28
MZO,22,6,10.72,2.81,0.197,29
MZO,22,7,10.76,2.83,0.217,29
MZO,22,8,10.17,2.90,0.243,30
MZO,22,9,10.01,2.90,0.265,24
MZO,22,10,10.75,2.91,0.282,22
MZO,22,11,12.14,3.03,0.304,22
MZO,22,12,14.62,3.15,0.316,22
MZO,22,13,17.68,3.34,0.323,22
MZO,22,14,20.97,3.56,0.328,22
MZO,22,15,23.76,3.63,0.307,22
MZO,22,16,27.13,3.59,0.282,22
MZO,22,17,30.01,3.39,0.271,23
MZO,22,18,32.20,3.29,0.256,23
MZO,22,19,33.52,3.22,0.246,23
MZO,22,20,32.60,3.00,0.255,23
MZO,22,21,30.46,2.81,0.257,23
MZO,22,22,28.32,2.75,0.252,22
MZO,22,23,25.64,2.67,0.256,21
MZO,23,0,22.67,2.66,0.268,21
MZO,23,1,20.90,2.69,0.271,22
MZO,23,2,18.03,2.68,0.273,22
MZO,23,3,14.79,2.71,0.270,22
MZO,23,4,12.89,2.74,0.260,23
MZO,23,5,11.46,2.75,0.263,23
MZO,23,6,10.01,2.79,0.271,23
MZO,23,7,9.87,2.92,0.292,23
MZO,23,8,9.23,3.06,0.330,24
MZO,23,9,7.62,3.44,0.377,25
MZO,23,10,8.68,4.17,0.405,26
MZO,23,11,12.10,4.14,0.420,26
MZO,23,12,16.48,4.12,0.429,26
MZO,23,13,20.93,3.96,0.425,26
MZO,23,14,25.60,3.72,0.413,26
MZO,23,15,27.62,3.62,0.385,26
MZO,23,16,32.07,3.59,0.340,25
MZO,23,17,36.37,3.58,0.282,26
MZO,23,18,39.40,3.56,0.248,26
MZO,23,19,38.94,3.63,0.238,25
MZO,23,20,37.66,3.74,0.266,25
MZO,23,21,35.52,3.85,0.307,25
MZO,23,22,31.63,3.98,0.415,26
MZO,23,23,26.84,4.13,0.537,28
MZO,24,0,22.29,4.28,0.625,30
MZO,24,1,17.29,4.35,0.705,31
MZO,24,2,12.13,4.39,0.775,32
MZO,24,3,9.26,4.42,0.791,33
MZO,24,4,6.10,4.49,0.768,33
MZO,24,5,4.05,4.67,0.742,34
MZO,24,6,3.45,4.97,0.660,35
MZO,24,7,NA,5.03,0.567,35
MZO,24,8,NA,4.97,0.561,35
MZO,24,9,NA,4.81,0.532,34
MZO,24,10,NA,4.26,0.488,34
MZO,24,11,NA,4.31,0.472,34
MZO,24,12,NA,4.39,0.464,34
MZO,24,13,25.88,4.67,0.450,33
MZO,24,14,30.71,5.51,0.457,34
MZO,24,15,34.38,6.00,0.444,35
MZO,24,16,39.84,6.22,0.354,34
MZO,24,17,45.09,6.46,0.303,34
MZO,24,18,48.97,6.46,0.278,34
MZO,24,19,50.70,6.46,0.280,34
MZO,24,20,49.74,6.56,0.324,34
MZO,24,21,44.50,6.40,0.525,33
MZO,24,22,37.62,6.19,0.631,33
MZO,24,23,30.60,6.04,0.733,32
MZO,25,0,26.64,5.85,0.770,31
MZO,25,1,22.98,5.83,0.791,31
MZO,25,2,18.56,5.93,0.808,30
MZO,25,3,14.91,5.90,0.799,29
MZO,25,4,12.76,5.84,0.755,29
MZO,25,5,12.65,5.66,0.563,29
MZO,25,6,12.40,5.42,0.441,29
MZO,25,7,12.23,5.37,0.364,30
MZO,25,8,10.49,5.45,0.388,31
MZO,25,9,8.24,5.41,0.410,31
MZO,25,10,8.72,5.32,0.415,30
MZO,25,11,9.89,5.22,0.426,31
MZO,25,12,11.97,5.06,0.426,30
MZO,25,13,15.88,4.73,0.416,31
MZO,25,14,20.69,3.78,0.415,30
MZO,25,15,26.13,3.27,0.378,30
MZO,25,16,32.41,3.24,0.321,30
MZO,25,17,39.07,3.24,0.281,31
MZO,25,18,43.83,3.33,0.260,31
MZO,25,19,47.01,3.33,0.253,31
MZO,25,20,45.93,3.31,0.266,31
MZO,25,21,42.95,3.36,0.276,32
MZO,25,22,40.66,3.39,0.262,32
MZO,25,23,38.12,3.33,0.257,34
MZO,26,0,34.37,3.27,0.255,35
MZO,26,1,29.35,3.16,0.256,35
MZO,26,2,24.92,3.04,0.255,35
MZO,26,3,20.03,3.04,0.243,34
MZO,26,4,18.11,3.04,0.216,34
MZO,26,5,17.07,3.02,0.196,33
MZO,26,6,14.47,2.93,0.196,32
MZO,26,7,11.50,2.78,0.220,31
MZO,26,8,8.97,2.57,0.250,31
MZO,26,9,8.01,2.35,0.263,30
MZO,26,10,7.41,2.18,0.281,30
MZO,26,11,8.76,2.54,0.291,30
MZO,26,12,11.29,2.76,0.296,31
MZO,26,13,14.78,2.71,0.299,31
MZO,26,14,18.81,3.23,0.308,33
MZO,26,15,23.19,3.30,0.283,33
MZO,26,16,27.90,3.31,0.252,34
MZO,26,17,31.69,3.39,0.235,34
MZO,26,18,33.64,4.02,0.250,34
MZO,26,19,33.04,5.58,0.288,36
MZO,26,20,30.86,5.83,0.311,37
MZO,26,21,27.98,6.15,0.316,38
MZO,26,22,25.15,6.50,0.312,38
MZO,26,23,21.82,6.88,0.317,34
MZO,27,0,18.28,7.44,0.318,33
MZO,27,1,14.39,8.67,0.319,33
MZO,27,2,12.26,8.88,0.287,33
MZO,27,3,11.73,9.12,0.240,34
MZO,27,4,11.80,9.42,0.212,34
MZO,27,5,11.56,9.66,0.204,34
MZO,27,6,11.37,9.96,0.192,35
