DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,11,7,0.02,0.025,0.007,0.682,23,0.006
SEPTIEMBRE,11,8,0.022,0.024,0.008,0.687,24,0.004
SEPTIEMBRE,11,9,0.031,0.025,0.008,0.695,26,0.004
SEPTIEMBRE,11,10,0.037,0.027,0.008,0.706,29,0.004
SEPTIEMBRE,11,11,0.044,0.029,0.009,0.718,28,0.005
SEPTIEMBRE,11,12,0.053,0.032,0.009,0.735,25,0.005
SEPTIEMBRE,11,13,0.054,0.036,0.009,0.747,25,0.005
SEPTIEMBRE,11,14,0.051,0.039,0.009,0.751,19,0.004
SEPTIEMBRE,11,15,0.051,0.043,0.01,0.736,16,0.004
SEPTIEMBRE,11,16,NA,NA,NA,0.736,16,NA
SEPTIEMBRE,11,17,0.047,NA,NA,0.729,NA,0.004
SEPTIEMBRE,11,18,0.039,NA,NA,0.725,NA,0.005
SEPTIEMBRE,11,19,0.038,NA,NA,0.722,NA,0.004
SEPTIEMBRE,11,20,0.036,NA,NA,0.713,22,0.004
SEPTIEMBRE,11,21,0.035,NA,NA,0.706,22,0.004
SEPTIEMBRE,11,22,0.034,NA,NA,0.704,22,0.004
SEPTIEMBRE,11,23,0.037,NA,NA,0.694,20,0.002
SEPTIEMBRE,12,0,0.034,0.038,NA,0.685,17,0.003
SEPTIEMBRE,12,1,0.035,0.036,NA,0.677,15,0.003
SEPTIEMBRE,12,2,0.038,0.036,NA,0.665,16,0.004
SEPTIEMBRE,12,3,0.032,0.035,NA,0.651,18,0.004
SEPTIEMBRE,12,4,0.029,0.034,NA,0.64,18,0.005
SEPTIEMBRE,12,5,0.034,0.034,NA,0.631,18,0.003
SEPTIEMBRE,12,6,0.02,0.032,NA,0.643,20,0.008
SEPTIEMBRE,12,7,0.01,0.029,NA,0.68,27,0.011
SEPTIEMBRE,12,8,0.013,0.026,NA,0.713,34,0.01
SEPTIEMBRE,12,9,0.027,0.025,NA,0.733,35,0.006
SEPTIEMBRE,12,10,0.037,0.025,NA,0.745,29,0.004
SEPTIEMBRE,12,11,0.042,0.026,NA,0.756,27,0.004
SEPTIEMBRE,12,12,0.045,0.028,NA,0.769,24,0.004
SEPTIEMBRE,12,13,0.047,0.03,NA,0.78,19,0.003
SEPTIEMBRE,12,14,0.05,0.034,NA,0.768,19,0.003
SEPTIEMBRE,12,15,0.051,0.039,NA,0.738,17,0.004
SEPTIEMBRE,12,16,0.053,0.044,0.011,0.716,14,0.004
SEPTIEMBRE,12,17,0.048,0.047,0.011,0.71,18,0.006
SEPTIEMBRE,12,18,0.035,0.046,0.011,0.735,21,0.008
SEPTIEMBRE,12,19,0.032,0.045,0.01,0.764,22,0.008
