DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
ABRIL,1,0,0.0453,0.0484,0.0167,0.481,82,34,0.0031
ABRIL,1,1,0.0446,0.0451,0.0163,0.459,67,33,0.0029
ABRIL,1,2,0.0451,0.0442,0.0159,0.442,58,31,0.0026
ABRIL,1,3,0.0432,0.0437,0.0157,0.425,52,29,0.0022
ABRIL,1,4,0.0409,0.0436,0.0157,0.399,43,25,0.0023
ABRIL,1,5,0.0391,0.0433,0.0157,0.372,38,25,0.0024
ABRIL,1,6,0.0368,0.0424,0.0157,0.359,33,25,0.0030
ABRIL,1,7,0.0327,0.0410,0.0156,0.355,33,23,0.0051
ABRIL,1,8,0.0319,0.0393,0.0156,0.361,35,25,0.0065
ABRIL,1,9,0.0361,0.0382,0.0156,0.374,47,25,0.0049
ABRIL,1,10,0.0388,0.0374,0.0155,0.392,61,26,0.0051
ABRIL,1,11,0.0383,0.0368,0.0155,0.417,74,26,0.0051
ABRIL,1,12,0.0395,0.0367,0.0154,0.443,82,25,0.0048
ABRIL,1,13,0.0418,0.0370,0.0152,0.469,100,28,0.0055
ABRIL,1,14,0.0413,0.0376,0.0151,0.489,87,28,0.0050
ABRIL,1,15,0.0420,0.0387,0.0149,0.502,82,24,0.0049
ABRIL,1,16,0.0394,0.0397,0.0148,0.498,85,22,0.0043
ABRIL,1,17,0.0373,0.0398,0.0148,0.490,88,21,0.0035
ABRIL,1,18,0.0352,0.0393,0.0145,0.480,78,18,0.0039
ABRIL,1,19,0.0335,0.0387,0.0136,0.470,79,17,0.0041
