DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
OCTUBRE,1,0,0.0314,0.0362,0.0059,1.1417,20,4,NA
OCTUBRE,1,1,0.0386,0.033,0.0059,1.1281,12,3,NA
OCTUBRE,1,2,0.0391,0.0304,0.0059,1.0992,8,3,NA
OCTUBRE,1,3,0.0353,0.0307,0.0059,1.0721,9,6,NA
OCTUBRE,1,4,0.0323,0.032,0.0059,1.0539,7,7,NA
OCTUBRE,1,5,0.0226,0.0323,0.0058,1.0421,14,8,0.0177
OCTUBRE,1,6,0.0203,0.0315,0.0057,1.0518,15,9,0.0218
OCTUBRE,1,7,0.0124,0.029,0.0057,1.1081,18,10,0.042
OCTUBRE,1,8,0.0115,0.0265,0.0056,1.1869,12,11,0.0355
OCTUBRE,1,9,0.018,0.0239,0.0056,1.2599,12,11,0.0318
OCTUBRE,1,10,0.0295,0.0227,0.0054,1.3005,12,12,0.0169
OCTUBRE,1,11,0.0372,0.023,0.0054,1.3321,17,10,0.0123
OCTUBRE,1,12,0.0472,0.0248,0.0054,1.3576,18,10,0.0101
OCTUBRE,1,13,0.0563,0.029,0.0051,1.3678,19,12,0.0076
OCTUBRE,1,14,0.0582,0.0338,0.0047,1.3669,19,15,0.0059
OCTUBRE,1,15,0.0501,0.0385,0.0047,1.3277,20,22,0.0059
OCTUBRE,1,16,0.0463,0.0429,0.0048,1.2568,14,21,0.0034
OCTUBRE,1,17,0.0438,0.0461,0.0049,1.1938,12,18,0.0054
OCTUBRE,1,18,0.0338,0.0466,0.0048,1.1923,26,16,0.0139
OCTUBRE,1,19,0.0221,0.0447,0.0046,1.2032,33,14,0.0184
OCTUBRE,1,20,0.0156,0.0408,0.0045,1.2283,37,9,0.0204
OCTUBRE,1,21,0.0148,0.0356,0.0045,1.2457,34,6,0.0193
OCTUBRE,1,22,0.0109,0.0297,0.0045,1.2768,33,12,0.0261
OCTUBRE,1,23,0.009,0.0245,0.0045,1.2812,32,11,0.0238
OCTUBRE,2,0,0.0279,0.0222,0.0045,1.2766,28,7,0.0117
OCTUBRE,2,1,0.0319,0.0207,0.0046,1.2685,22,4,NA
OCTUBRE,2,2,0.0295,0.0202,0.0046,1.2332,18,7,NA
OCTUBRE,2,3,0.0308,0.0213,0.0046,1.1942,13,8,0.0058
OCTUBRE,2,4,0.0291,0.023,0.0046,1.1491,9,8,0.0039
OCTUBRE,2,5,0.0273,0.0245,0.0046,1.1221,9,5,0.0062
OCTUBRE,2,6,0.0238,0.0262,0.0046,1.0868,7,3,0.0114
OCTUBRE,2,7,0.0189,0.0274,0.0046,1.0832,6,5,0.0211
OCTUBRE,2,8,0.0147,0.0258,0.0045,1.1098,9,7,0.0285
OCTUBRE,2,9,0.0211,0.0244,0.0044,1.1348,9,9,0.0195
OCTUBRE,2,10,0.0315,0.0247,0.0044,1.1659,8,9,0.013
OCTUBRE,2,11,0.0362,0.0253,0.0044,1.2078,14,8,0.0115
OCTUBRE,2,12,0.0411,0.0268,0.0046,1.2295,19,10,0.0076
OCTUBRE,2,13,0.0502,0.0297,0.0045,1.2416,13,15,0.0048
OCTUBRE,2,14,0.0558,0.0337,0.0044,1.2533,15,14,0.0093
OCTUBRE,2,15,0.0608,0.0389,0.0044,1.2524,14,19,0.0081
OCTUBRE,2,16,0.0563,0.0441,0.0045,1.2423,15,23,0.0075
OCTUBRE,2,17,0.0512,0.0479,0.0046,1.232,18,23,0.0053
OCTUBRE,2,18,0.0502,0.0502,0.0047,1.2144,21,20,0.0045
OCTUBRE,2,19,0.0395,0.0506,0.0047,1.2104,30,15,0.0162
OCTUBRE,2,20,0.0328,0.0496,0.0051,1.228,41,13,0.0209
OCTUBRE,2,21,0.0311,0.0472,0.0053,1.2185,37,13,0.0063
OCTUBRE,2,22,0.0337,0.0445,0.0053,1.2072,29,9,0.008
OCTUBRE,2,23,0.0314,0.0408,0.0053,1.2061,25,5,0.011
OCTUBRE,3,0,0.029,0.0374,0.0053,1.203,19,4,0.0119
OCTUBRE,3,1,0.0313,0.0349,0.0057,1.2018,18,7,0.0068
OCTUBRE,3,2,0.0333,0.0328,0.0058,1.1962,12,8,NA
OCTUBRE,3,3,0.0323,0.0319,0.0058,1.1643,10,7,NA
OCTUBRE,3,4,0.0271,0.0312,0.0058,1.1275,8,7,0.0093
OCTUBRE,3,5,0.0249,0.0304,0.0058,1.1292,9,8,0.0098
OCTUBRE,3,6,0.0192,0.0286,0.0059,1.1341,37,19,0.0141
OCTUBRE,3,7,0.0179,0.0269,0.0065,1.1446,33,38,0.0152
OCTUBRE,3,8,0.0205,0.0258,0.0066,1.1618,20,21,0.0168
OCTUBRE,3,9,0.0275,0.0253,0.0067,1.1865,13,14,0.0151
OCTUBRE,3,10,0.0302,0.025,0.0069,1.2177,10,10,0.0093
OCTUBRE,3,11,0.0326,0.025,0.0069,1.2432,8,9,0.009
OCTUBRE,3,12,0.0358,0.0261,0.0066,1.2794,12,6,0.0118
OCTUBRE,3,13,0.0391,0.0279,0.0065,1.3162,15,5,0.0135
OCTUBRE,3,14,0.0448,0.0311,0.0064,1.328,13,5,0.0108
OCTUBRE,3,15,0.0447,0.0344,0.0063,1.3249,15,7,0.0086
OCTUBRE,3,16,0.0372,0.0365,0.006,1.3216,13,13,0.0094
OCTUBRE,3,17,0.034,0.0373,0.0058,1.2997,17,10,0.0054
OCTUBRE,3,18,0.0274,0.037,0.0058,1.2777,21,13,0.0056
OCTUBRE,3,19,0.02,0.0354,0.0058,1.2705,23,7,0.0091
OCTUBRE,3,20,0.0172,0.0331,0.0054,1.2487,22,4,0.0078
OCTUBRE,3,21,0.0132,0.0298,0.0052,1.225,23,5,0.0143
OCTUBRE,3,22,0.0129,0.0258,0.0066,1.2157,29,13,0.0129
OCTUBRE,3,23,0.0118,0.0217,0.0074,1.2027,25,14,0.0092
OCTUBRE,4,0,0.0147,0.0189,0.0075,1.176,20,11,0.0036
OCTUBRE,4,1,0.0129,0.0163,0.0071,1.1628,16,9,0.0055
OCTUBRE,4,2,0.0134,0.0145,0.007,1.1441,14,8,0.0034
