DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,1,0,0.0212,0.0242,0.0043,1.1328,18,5,NA
SEPTIEMBRE,1,1,0.0243,0.0218,0.0044,1.1312,11,7,NA
SEPTIEMBRE,1,2,0.0231,0.0205,0.0045,1.1206,9,9,NA
SEPTIEMBRE,1,3,0.0182,0.0195,0.0045,1.1093,9,12,NA
SEPTIEMBRE,1,4,0.0107,0.0185,0.0046,1.0621,9,6,NA
SEPTIEMBRE,1,5,0.008,0.0178,0.0047,1.0265,13,5,NA
SEPTIEMBRE,1,6,0.0074,0.0166,0.0047,0.9782,15,12,NA
SEPTIEMBRE,1,7,0.0055,0.0148,0.0047,0.9915,19,7,NA
SEPTIEMBRE,1,8,0.0051,0.0128,0.0048,1.0220,22,13,0.02
SEPTIEMBRE,1,9,0.0088,0.0108,0.0048,1.0654,24,8,0.0276
SEPTIEMBRE,1,10,0.0252,0.0111,0.0048,1.0982,22,18,NA
SEPTIEMBRE,1,11,0.0331,0.0130,0.0049,1.1179,15,11,NA
SEPTIEMBRE,1,12,0.0346,0.0160,0.0049,1.1204,18,16,NA
SEPTIEMBRE,1,13,0.0368,0.0196,0.0050,1.1219,17,21,NA
SEPTIEMBRE,1,14,0.041,0.0238,0.0050,1.1210,15,18,NA
SEPTIEMBRE,1,15,0.0443,0.0286,0.0050,1.1009,9,18,NA
SEPTIEMBRE,1,16,0.0398,0.0330,0.0050,1.0775,19,15,NA
SEPTIEMBRE,1,17,0.0373,0.0365,0.0050,1.0413,17,12,NA
SEPTIEMBRE,1,18,0.0268,0.0367,0.0050,1.0428,25,8,NA
SEPTIEMBRE,1,19,0.0215,0.0353,0.0051,1.0712,28,6,NA
SEPTIEMBRE,1,20,0.0239,0.0339,0.0052,1.0983,27,6,NA
SEPTIEMBRE,1,21,0.0185,0.0316,0.0051,1.1164,21,6,NA
SEPTIEMBRE,1,22,0.0191,0.0289,0.0044,1.1260,23,4,NA
SEPTIEMBRE,1,23,0.0151,0.0252,0.0043,1.1397,18,4,NA
SEPTIEMBRE,2,0,0.0144,0.0221,0.0043,1.1375,16,6,NA
SEPTIEMBRE,2,1,0.0095,0.0186,0.0041,1.1352,10,6,NA
SEPTIEMBRE,2,2,0.0073,0.0161,0.0040,1.1108,9,5,NA
