DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
DICIEMBRE,1,0,NA,NA,NA,2.5814,NA,NA,NA
DICIEMBRE,1,1,0.01227,NA,NA,2.6153,NA,NA,0.03456
DICIEMBRE,1,2,0.01041,NA,NA,2.6306,NA,NA,0.03412
DICIEMBRE,1,3,0.00946,NA,NA,2.5295,NA,NA,0.03431
DICIEMBRE,1,4,0.00897,NA,NA,2.3068,NA,NA,0.03374
DICIEMBRE,1,5,0.00639,NA,NA,1.9700,NA,NA,0.03723
DICIEMBRE,1,6,0.00274,NA,NA,1.5983,NA,NA,0.04159
DICIEMBRE,1,7,0.00128,NA,NA,1.5630,NA,NA,0.04292
DICIEMBRE,1,8,0.00228,0.0067,NA,1.6059,NA,NA,0.04140
DICIEMBRE,1,9,0.00468,0.0058,NA,1.6448,NA,NA,0.03925
DICIEMBRE,1,10,0.01086,0.0058,NA,1.6742,NA,NA,0.03406
DICIEMBRE,1,11,0.02285,0.0075,NA,1.6997,NA,NA,0.02752
DICIEMBRE,1,12,0.03794,0.0111,NA,1.7176,51,NA,0.02003
DICIEMBRE,1,13,0.04290,0.0157,NA,1.7286,45,21,0.01443
DICIEMBRE,1,14,0.04163,0.0206,NA,1.7161,33,20,0.01256
DICIEMBRE,1,15,0.03467,0.0247,NA,1.6914,30,18,0.01971
DICIEMBRE,1,16,0.03293,0.0286,NA,1.6564,31,13,0.01791
DICIEMBRE,1,17,0.03280,0.0321,NA,1.6182,30,11,0.02045
DICIEMBRE,1,18,0.02656,0.0340,NA,1.6070,39,10,0.03217
DICIEMBRE,1,19,0.00892,0.0323,NA,1.6654,53,10,0.05169
DICIEMBRE,1,20,0.00870,0.0286,NA,1.7140,63,10,0.03406
DICIEMBRE,1,21,NA,NA,NA,1.7700,77,12,0.03664
DICIEMBRE,1,22,0.00779,NA,NA,1.8102,101,23,0.02986
DICIEMBRE,1,23,0.01096,NA,NA,1.8171,88,53,0.02383
DICIEMBRE,2,0,0.02649,NA,0.0129,1.7987,65,37,0.02100
DICIEMBRE,2,1,0.00878,NA,0.0124,1.7692,50,23,0.01821
DICIEMBRE,2,2,NA,NA,0.0122,1.7273,40,16,0.01488
DICIEMBRE,2,3,0.01193,NA,0.0124,1.6225,30,11,0.01608
DICIEMBRE,2,4,0.01331,NA,0.0122,1.5350,27,9,0.01175
DICIEMBRE,2,5,0.07079,NA,0.0123,1.4486,24,9,0.01604
DICIEMBRE,2,6,0.03021,NA,0.0124,1.3997,22,9,0.03071
DICIEMBRE,2,7,0.02877,NA,0.0127,1.3868,26,13,0.03095
DICIEMBRE,2,8,0.00607,NA,0.0128,1.4208,32,11,0.03064
DICIEMBRE,2,9,0.01243,NA,0.0127,1.4616,45,12,0.02397
DICIEMBRE,2,10,0.02057,0.0243,0.0123,1.5018,52,18,0.01952
DICIEMBRE,2,11,0.02879,0.0264,0.0121,1.5245,46,16,0.01417
DICIEMBRE,2,12,0.03181,0.0287,0.0120,1.5514,42,17,0.01144
DICIEMBRE,2,13,0.03549,0.0243,0.0118,1.5678,52,13,0.01279
DICIEMBRE,2,14,0.03800,0.0252,0.0116,1.5826,44,12,0.01624
DICIEMBRE,2,15,0.04421,0.0272,0.0117,1.5753,40,13,0.01472
DICIEMBRE,2,16,0.04519,0.0321,0.0116,1.5390,39,11,0.01345
DICIEMBRE,2,17,0.03891,0.0354,0.0113,1.5146,39,9,0.01907
DICIEMBRE,2,18,0.02780,0.0363,0.0112,1.5392,48,8,0.04151
DICIEMBRE,2,19,0.01432,0.0345,0.0108,1.6033,90,9,0.04765
DICIEMBRE,2,20,0.02100,0.0331,0.0091,1.6050,99,16,0.01498
DICIEMBRE,2,21,0.02306,0.0316,0.0088,1.5984,72,9,0.01104
DICIEMBRE,2,22,0.01906,0.0292,0.0089,1.6116,56,5,0.01760
DICIEMBRE,2,23,0.01083,0.0250,0.0093,1.6158,51,3,0.02340
DICIEMBRE,3,0,0.01397,0.0211,0.0096,1.6103,50,6,0.01751
DICIEMBRE,3,1,0.01432,0.0180,0.0096,1.5890,50,8,0.01586
DICIEMBRE,3,2,0.01841,0.0169,0.0092,1.5201,251,7,0.01129
DICIEMBRE,3,3,0.02089,0.0177,0.0089,1.4280,281,6,0.00948
DICIEMBRE,3,4,0.01417,0.0168,0.0090,1.4029,351,8,0.01421
DICIEMBRE,3,5,0.00983,0.0152,0.0087,1.3958,194,8,0.02174
DICIEMBRE,3,6,0.00635,0.0136,0.0089,1.3739,108,8,0.02856
DICIEMBRE,3,7,0.00175,0.0125,0.0089,1.4018,69,9,0.03421
DICIEMBRE,3,8,0.00255,0.0110,0.0089,1.4572,55,12,0.03305
DICIEMBRE,3,9,0.00617,0.0100,0.0094,1.5324,55,16,0.03153
DICIEMBRE,3,10,0.01102,0.0091,0.0099,1.5989,64,18,0.03105
DICIEMBRE,3,11,0.02348,0.0094,0.0100,1.6506,59,25,0.01779
DICIEMBRE,3,12,0.03129,0.0116,0.0100,1.6874,41,19,0.01605
DICIEMBRE,3,13,0.03924,0.0152,0.0105,1.7238,34,19,0.01565
DICIEMBRE,3,14,0.04925,0.0206,0.0117,1.7640,30,22,0.01303
DICIEMBRE,3,15,0.05118,0.0268,0.0126,1.7633,24,51,0.01386
DICIEMBRE,3,16,0.05007,0.0327,0.0129,1.7173,21,36,0.00687
DICIEMBRE,3,17,0.03480,0.0363,0.0133,1.6748,22,22,0.01069
DICIEMBRE,3,18,0.02634,0.0382,0.0135,1.6580,30,15,0.02175
DICIEMBRE,3,19,0.01312,0.0369,0.0143,1.7506,39,11,0.04333
DICIEMBRE,3,20,0.01186,0.0345,0.0164,1.9577,46,9,0.04113
DICIEMBRE,3,21,0.00664,0.0304,0.0173,2.0284,65,13,0.04182
DICIEMBRE,3,22,0.00464,0.0248,0.0173,2.0551,72,14,0.03734
DICIEMBRE,3,23,0.01971,0.0209,0.0168,2.0521,67,15,0.01953
DICIEMBRE,4,0,0.02030,0.0172,0.0163,2.0593,53,12,0.01831
DICIEMBRE,4,1,0.01662,0.0149,0.0160,2.0455,40,9,0.02175
DICIEMBRE,4,2,0.01047,0.0129,0.0158,2.0179,37,8,0.02954
DICIEMBRE,4,3,0.00780,0.0123,0.0161,1.8969,35,8,0.03216
DICIEMBRE,4,4,0.00887,0.0119,0.0162,1.6727,38,10,0.02599
DICIEMBRE,4,5,0.00524,0.0117,0.0161,1.5864,40,13,0.03020
DICIEMBRE,4,6,NA,NA,0.0158,1.5393,48,21,0.03830
DICIEMBRE,4,7,NA,NA,0.0165,1.5475,56,24,0.03744
DICIEMBRE,4,8,0.00069,NA,0.0168,1.6070,72,29,0.03632
DICIEMBRE,4,9,0.00269,NA,0.0169,1.6806,76,31,0.03906
DICIEMBRE,4,10,0.01088,NA,0.0171,1.7387,80,28,0.03514
DICIEMBRE,4,11,0.02175,NA,0.0174,1.7830,76,27,0.02696
DICIEMBRE,4,12,0.03077,NA,0.0174,1.8182,60,23,0.02259
DICIEMBRE,4,13,0.03702,NA,0.0170,1.8362,43,23,0.01562
DICIEMBRE,4,14,0.03807,NA,0.0159,1.8345,34,19,0.01299
DICIEMBRE,4,15,0.03508,0.0221,0.0150,1.8129,29,14,0.01378
DICIEMBRE,4,16,0.03816,0.0268,0.0146,1.7618,27,12,0.01725
DICIEMBRE,4,17,0.04013,0.0315,0.0143,1.6976,26,10,0.02000
DICIEMBRE,4,18,0.03228,0.0342,0.0140,1.6869,36,9,0.04144
DICIEMBRE,4,19,0.01631,0.0335,0.0141,1.7210,59,9,0.04487
