DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MAYO,8,22,0.0475,0.0598,0.0082,0.520,45,18,NA
MAYO,8,23,0.0402,0.0557,0.0080,0.523,47,19,NA
MAYO,9,0,0.0361,0.0510,0.0080,0.514,49,26,NA
MAYO,9,1,0.0330,0.0466,0.0080,0.502,57,30,NA
MAYO,9,2,0.0307,0.0426,0.0081,0.491,57,34,NA
MAYO,9,3,0.0323,0.0397,0.0081,0.489,53,35,NA
MAYO,9,4,0.0296,0.0371,0.0081,0.492,48,32,NA
MAYO,9,5,0.0287,0.0348,0.0081,0.500,46,33,NA
MAYO,9,6,0.0213,0.0315,0.0081,0.521,45,27,NA
MAYO,9,7,0.0178,0.0287,0.0081,0.552,49,27,NA
MAYO,9,8,0.0215,0.0269,0.0072,0.603,50,28,NA
MAYO,9,9,0.0294,0.0264,0.0072,0.654,47,30,NA
MAYO,9,10,0.0383,0.0274,0.0072,0.691,45,34,NA
MAYO,9,11,0.0488,0.0294,0.0070,0.714,44,38,NA
MAYO,9,12,0.0548,0.0326,0.0065,0.717,56,35,NA
MAYO,9,13,0.0601,0.0365,0.0061,0.711,52,34,NA
MAYO,9,14,0.0669,0.0422,0.0059,0.698,42,32,NA
MAYO,9,15,0.0709,0.0488,0.0058,0.670,36,26,NA
MAYO,9,16,0.0743,0.0554,0.0057,0.623,30,23,NA
MAYO,9,17,0.0645,0.0598,0.0056,0.571,49,22,NA
MAYO,9,18,0.0495,0.0612,0.0056,0.527,81,26,NA
MAYO,9,19,0.0463,0.0609,0.0056,0.525,82,30,NA
MAYO,9,20,0.0429,0.0594,0.0057,0.538,77,26,NA
MAYO,9,21,0.0386,0.0567,0.0059,0.536,59,25,NA
MAYO,9,22,0.0415,0.0535,0.0059,0.544,46,22,NA
MAYO,9,23,0.0435,0.0501,0.0059,0.541,29,19,NA
MAYO,10,0,0.0406,0.0459,0.0059,0.545,24,19,NA
MAYO,10,1,0.0380,0.0426,0.0059,0.546,15,14,NA
MAYO,10,2,0.0334,0.0406,0.0059,0.547,16,13,NA
MAYO,10,3,0.0288,0.0384,0.0063,0.518,17,15,NA
MAYO,10,4,0.0251,0.0362,0.0066,0.486,22,14,NA
MAYO,10,5,0.0261,0.0346,0.0067,0.466,19,15,NA
MAYO,10,6,0.0170,0.0316,0.0067,0.439,19,15,NA
MAYO,10,7,0.0088,0.0272,0.0067,0.444,21,16,NA
MAYO,10,8,0.0202,0.0247,0.0067,0.471,23,17,NA
MAYO,10,9,0.0354,0.0243,0.0066,0.491,24,17,NA
MAYO,10,10,0.0447,0.0258,0.0067,0.498,19,20,NA
MAYO,10,11,0.0593,0.0296,0.0075,0.510,25,23,NA
MAYO,10,12,0.0684,0.0350,0.0083,0.538,32,33,NA
MAYO,10,13,0.0743,0.0410,0.0087,0.576,34,40,0.0113
MAYO,10,14,0.0766,0.0485,0.0088,0.583,33,36,0.0089
MAYO,10,15,0.0771,0.0570,0.0088,0.567,29,30,0.0082
MAYO,10,16,0.0790,0.0644,0.0089,0.537,23,28,0.0072
MAYO,10,17,0.0768,0.0695,0.0089,0.517,29,25,0.0082
MAYO,10,18,0.0490,0.0701,0.0088,0.516,44,23,0.0086
MAYO,10,19,0.0384,0.0675,0.0088,0.517,39,16,0.0098
MAYO,10,20,0.0391,0.0638,0.0088,0.519,35,12,0.0111
MAYO,10,21,0.0439,0.0600,0.0085,0.505,27,10,0.0101
MAYO,10,22,0.0434,0.0558,0.0084,0.491,29,13,0.0115
MAYO,10,23,0.0372,0.0509,0.0085,0.472,30,10,0.0142
MAYO,11,0,0.0366,0.0456,0.0084,0.439,25,13,0.0129
MAYO,11,1,0.0353,0.0404,0.0084,0.427,20,14,0.0127
MAYO,11,2,0.0327,0.0383,0.0087,0.419,21,15,0.016
MAYO,11,3,0.0338,0.0378,0.0083,0.401,22,15,0.0143
MAYO,11,4,0.0336,0.0371,0.0080,0.363,19,20,0.0194
MAYO,11,5,0.0384,0.0364,0.0080,0.329,21,19,0.0209
MAYO,11,6,0.0087,0.0320,0.0080,0.330,23,15,0.0246
MAYO,11,7,0.0056,0.0281,0.0080,0.373,28,14,0.0297
MAYO,11,8,0.0175,0.0257,0.0080,0.439,37,23,0.0283
MAYO,11,9,0.0291,0.0249,0.0080,0.467,36,23,0.0162
MAYO,11,10,0.0367,0.0254,0.0080,0.491,33,24,0.0165
MAYO,11,11,0.0502,0.0275,0.0074,0.517,37,28,0.0157
MAYO,11,12,0.0684,0.0318,0.0066,0.530,34,33,0.0115
MAYO,11,13,0.0764,0.0366,0.0063,0.533,29,35,0.0084
MAYO,11,14,0.0855,0.0462,0.0062,0.538,32,34,0.0087
MAYO,11,15,0.0692,0.0541,0.0062,0.501,49,34,0.012
MAYO,11,16,0.0459,0.0577,0.0062,0.462,48,31,0.0116
MAYO,11,17,0.0527,0.0606,0.0062,0.487,33,24,0.0104
MAYO,11,18,0.0573,0.0632,0.0062,0.500,27,20,0.0114
