DATOS HORARIOS 2014_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2014,DIC,1,0,10.71,16.18,35.56,1.75,213.99,1.54,115.34,11.04,44.93,625.68,11.84,,
2014,DIC,1,1,9.29,18.25,34.39,1.38,155.96,1.5,121.58,10.14,46.29,625.75,20.18,,
2014,DIC,1,2,9.29,22.61,35.97,1.05,158.16,1.98,118.36,9.95,48.53,625.78,3.01,,
2014,DIC,1,3,9.03,18.72,34.43,0.95,132.38,1.55,98.26,9.28,51.04,625.81,3.01,,
2014,DIC,1,4,11.57,16.61,29.36,0.72,127.62,2.38,91.26,8.82,57.68,625.85,11.93,,
2014,DIC,1,5,14.55,14.32,27.63,0.6,70.34,2.71,101.44,8.28,61.54,625.89,3.08,,
2014,DIC,1,6,11.06,13.56,26.3,0.56,78.42,2.45,99.86,7.44,67.22,625.93,3.14,,
2014,DIC,1,7,9.95,13.59,26.87,0.71,81.06,2.38,80.24,7.19,70.18,625.95,3.41,,
2014,DIC,1,8,9.03,17.35,26.38,0.86,81.98,2.64,99.55,7.82,69.57,625.86,67.04,,
2014,DIC,1,9,9.03,17.9,25.57,0.92,71.16,3.04,92.1,10.85,61.21,625.56,273.54,,
2014,DIC,1,10,23.76,15.58,25.72,0.77,97.96,3.51,97.61,15.43,49.23,625.12,472.58,,
2014,DIC,1,11,48.44,14.1,25,0.63,81.81,3.95,93.93,19.03,37.29,624.77,638.37,,
2014,DIC,1,12,61.72,16.96,21.38,0.55,65.2,3.17,99.37,22.26,30.61,624.45,749.95,,
2014,DIC,1,13,62.95,17.95,18.29,0.48,76.71,2.79,95.9,25.14,23.97,624.21,680.76,,
2014,DIC,1,14,56.61,19.86,16.84,0.4,58.21,3.45,87.54,26.41,15.16,624.11,720.15,,
2014,DIC,1,15,58.04,19.3,15.07,0.34,47.71,2.59,102.18,27.26,13.8,624.09,661.58,,
2014,DIC,1,16,60.99,15.15,14.61,0.28,49.51,2.75,153.11,27.45,13.58,624.06,491.77,,
2014,DIC,1,17,66.93,12.96,12.23,0.33,50.04,2.73,114.75,26.69,13.86,624.16,287.25,,
2014,DIC,1,18,43.01,31.51,21.66,0.74,69.86,2.67,155.1,24.74,15.47,624.37,88.11,,
2014,DIC,1,19,23.81,75.26,31,0.93,105.14,3.87,131.79,21.79,20.85,624.66,20.83,,
2014,DIC,1,20,37.02,13.64,22.08,0.58,139.63,4.93,68.28,19.28,34.09,624.93,75.67,,
2014,DIC,1,21,35.39,12.96,17.84,0.45,104.21,5.53,55.2,16.96,45.06,625.15,24.79,, 
2014,DIC,1,22,38.47,19.63,16.56,0.39,75.36,4.99,54.54,15.46,48.05,625.28,11.57,,
2014,DIC,1,23,38.15,17.23,17.81,0.35,69.24,5.54,70.84,14.14,53.2,625.39,34.34,,
2014,DIC,2,0,44.94,16.42,13.14,0.3,78.57,6.54,71.28,13.02,60.42,625.51,17.66,,
2014,DIC,2,1,43.4,16.75,11.62,0.25,101.58,7.29,72.5,12.12,66.16,625.56,2.88,,
2014,DIC,2,2,45.51,15.03,8.84,0.23,71.57,5.56,59.71,11.48,68.4,625.63,2.95,,
2014,DIC,2,3,47.95,13.91,7.43,0.21,50.57,5.54,60.82,11.45,66.08,625.6,2.93,,
2014,DIC,2,4,49.41,14.52,7.2,0.2,37.13,5.05,53.71,11.49,63.92,625.58,2.92,,
2014,DIC,2,5,48.41,23.15,7.2,0.2,41.45,4.33,53.89,11.1,64.68,625.61,2.96,,
2014,DIC,2,6,37.49,17.52,7.52,0.22,44.61,2.66,84.24,10.17,67.67,625.7,2.98,,
2014,DIC,2,7,13.38,15.44,15.57,0.32,68.63,1.87,149.94,8.24,71.56,625.85,3.49,,
2014,DIC,2,8,9.03,17.11,19.19,0.44,89.17,2.54,139.62,8.03,75.12,625.89,61.14,,
2014,DIC,2,9,16.37,18.72,17.44,0.49,69.73,2.63,123.21,11.68,68.72,625.52,260.08,,
2014,DIC,2,10,36.73,22.45,15.92,0.45,59.88,5.02,88.67,15.28,52.56,625.13,467.58,,
2014,DIC,2,11,44.92,17.55,13.74,0.43,69.49,5.07,89.43,17.03,47.51,624.98,628.5,,
2014,DIC,2,12,49.25,16.38,13.96,0.4,59.96,4.68,93.66,19,42.1,624.79,735.5,,
2014,DIC,2,13,53.57,21.34,13.65,0.42,62.87,3.85,93.37,20.87,35.68,624.62,686.31,,
2014,DIC,2,14,61.37,20.67,14.72,0.41,56.84,3.33,101.78,22.36,31.29,624.5,706.01,,
2014,DIC,2,15,59.56,20.58,12.65,0.36,40.09,3.13,101.26,23.64,26.23,624.38,663.85,,
2014,DIC,2,16,58.63,21.62,11.48,0.35,53.7,3.11,99.97,24.13,23.66,624.36,499.12,,
2014,DIC,2,17,59.53,21.56,10.63,0.39,46.2,2.43,106.32,24.02,21.49,624.38,290.83,,
2014,DIC,2,18,47.95,19.13,14.85,0.5,74.3,2.67,83.36,22.06,23,624.6,88.96,,
2014,DIC,2,19,27.76,25.45,26.14,0.86,95.45,2.82,67.23,19.36,29.01,624.87,3.54,,
