DATOS HORARIOS 2014_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2014,ENE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,ENE,1,1,12.64,26.39,11.3,0.48,223.91,3.37,102.98,12.97,74.63,625.41,3.23,,
2014,ENE,1,2,12.84,21.39,9.7,0.42,117.79,3.68,102.02,12.31,76.85,625.51,3.32,,
2014,ENE,1,3,13.32,17.33,9.16,0.32,58.84,3.24,100.87,12.18,77.14,625.58,3.32,,
2014,ENE,1,4,13.25,15.7,8.72,0.32,40.18,3.26,105.91,11.99,78.15,625.63,3.33,,
2014,ENE,1,5,13.68,15.15,8.37,0.32,42.85,2.46,104.05,11.64,79.63,625.68,6.09,,
2014,ENE,1,6,13.07,15.28,8.27,0.25,38.91,2.87,110.72,11.32,81.8,625.66,3.33,,
2014,ENE,1,7,11.77,14.18,9.76,0.29,43.54,2.12,120.65,10.63,83.93,625.73,3.38,,
2014,ENE,1,8,10.25,13.44,11.14,0.28,46.18,1.66,109.13,10.19,87.07,625.87,25.57,,
2014,ENE,1,9,11.68,13.57,8.54,0.27,47.23,1.95,98.85,11.95,81.83,625.76,171.84,,
2014,ENE,1,10,13.56,13.14,7.88,0.23,37.37,2.37,106.06,14.3,74.18,625.57,319.65,,
2014,ENE,1,11,15.38,12.96,7.2,0.21,34.15,1.41,102.52,17.73,62.03,625.23,568.36,,
2014,ENE,1,12,17.7,13.59,8.04,0.2,42.86,0.8,107.38,19.81,55.9,625.05,530.01,,
2014,ENE,1,13,18.82,13.77,9.11,0.2,47.61,0.38,115.53,20.91,53.4,624.94,433.17,,
2014,ENE,1,14,19.77,13.48,10.26,0.2,50.56,0.65,275.22,21.98,50.08,624.82,496.62,,
2014,ENE,1,15,27.36,12.96,8.33,0.2,36.34,0.66,302.54,22.94,45.86,624.65,549.87,,
2014,ENE,1,16,22.11,12.96,7.2,0.22,30.81,0.88,289.02,24.98,38.55,624.37,591.14,,
2014,ENE,1,17,21.9,12.96,7.2,0.2,43.36,0.56,274.22,22.53,41.59,624.5,148.27,,
2014,ENE,1,18,20.17,12.96,9.1,0.2,46.41,0.93,284.3,20.97,45.94,624.61,76.32,,
2014,ENE,1,19,15.02,12.96,16.33,0.36,99.33,1.1,315.28,19.33,53.55,624.71,4.36,,
2014,ENE,1,20,12.63,13.7,18.24,0.49,85.12,0.68,322.28,18.65,56.31,624.7,4.55,,
2014,ENE,1,21,10.93,18.07,20.25,0.59,92.56,0.43,271.39,17.82,58.19,624.74,18.11,, 
2014,ENE,1,22,10.15,14.83,18.11,0.8,83.82,0.38,222.84,17.4,60.91,624.74,6.28,,
2014,ENE,1,23,11.73,13.32,11.4,0.61,35.5,0.4,241.65,16.36,58.07,624.83,3.04,,
2014,ENE,2,0,10.51,12.96,11.85,0.48,40.41,0.37,273.21,15.96,59.19,624.87,3.07,,
2014,ENE,2,1,10.06,14.06,13.04,0.48,39.32,0.75,278.2,15.77,61.23,624.85,3.06,,
2014,ENE,2,2,11.09,14.79,12.36,0.37,44.63,0.38,259.46,14.97,64.92,624.75,3.15,,
2014,ENE,2,3,9.35,12.96,14.22,0.34,31.97,0.41,158.07,13.91,78.07,624.97,3.21,,
2014,ENE,2,4,9.48,14.01,14.05,0.24,22.17,0.4,286.49,13.5,80.77,625.06,3.22,,
2014,ENE,2,5,9.83,15.72,13.94,0.26,26.5,0.38,116.46,13.45,83.56,625.1,3.16,,
2014,ENE,2,6,9.18,15.78,14.77,0.23,28.63,0.48,184.84,12.52,84.88,625.17,3.21,,
2014,ENE,2,7,9.15,14.46,14.25,0.22,22.84,0.38,167.61,11.83,85.81,625.32,3.31,,
2014,ENE,2,8,9.03,14.72,15.43,0.42,41.08,0.38,108.57,11.53,89.32,625.43,27.4,,
2014,ENE,2,9,9.03,14.47,15.83,0.54,48.73,0.47,104.39,13.85,84.74,625.26,115.07,,
2014,ENE,2,10,9.03,15.12,13.24,0.55,41.45,0.49,86.62,15.26,81.1,625.14,195.96,,
2014,ENE,2,11,10.7,20.52,12.02,0.49,36.83,0.66,90.85,17.95,69.31,624.9,403.14,,
2014,ENE,2,12,13.24,28.02,11.47,0.38,29.56,3.52,72.01,20.09,52.72,624.73,575.88,,
2014,ENE,2,13,14.39,26.15,11.53,0.31,37.24,3.28,65.23,20.71,49.91,624.73,600.78,,
2014,ENE,2,14,23.02,18.12,10.77,0.28,31.18,3.27,67.77,21.66,46.33,624.65,530.52,,
2014,ENE,2,15,16.54,17.66,10.54,0.21,40.97,4.25,66.54,21.53,46.1,624.63,611.4,,
2014,ENE,2,16,16.18,19.48,10.62,0.27,39.47,4.67,66.13,21.6,45.41,624.55,518.57,,
2014,ENE,2,17,15.19,24.87,11.03,0.25,49.38,4.31,58.19,20.34,48.82,624.62,294.96,,
2014,ENE,2,18,13.57,29.54,11.95,0.25,50.11,5,57.16,18.59,53.05,624.73,123.15,,
2014,ENE,2,19,11.47,31.1,12.99,0.3,41.99,4.27,62.9,15.94,62.4,624.91,4.94,,
2014,ENE,2,20,10.26,49.84,13.83,0.32,43.77,4.04,71.87,14.35,67.71,625.05,5.94,,
2014,ENE,2,21,10.83,36.05,12.22,0.3,31.07,3.91,66.28,13.17,69.94,625.13,3.22,,
2014,ENE,2,22,14.86,42.13,11.56,0.24,30.28,4.14,65.48,12.46,71.88,625.23,3.29,,
2014,ENE,2,23,15.58,27.15,9.41,0.21,20.31,5.23,67.37,11.87,72.82,625.35,3.28,,
2014,ENE,3,0,15.38,45.94,10.61,0.2,24.56,5.03,65.8,10.95,73.16,625.51,3.36,,
2014,ENE,3,1,16.68,20.78,8.48,0.21,16.14,5.17,66.66,10.23,74.03,625.63,3.43,,
2014,ENE,3,2,17.22,15.93,7.45,0.24,13.88,3.94,63.65,9.84,74.79,625.74,3.44,,
2014,ENE,3,3,16.93,15.74,7.2,0.21,12.1,3.26,64.03,9.3,76.54,625.84,3.45,,
2014,ENE,3,4,15.84,23.61,7.2,0.26,15.76,2.61,79.41,9.14,77.21,625.91,3.45,,
2014,ENE,3,5,14.38,37.64,7.49,0.27,20.97,3.27,71.56,8.9,79.25,626.01,3.48,,
2014,ENE,3,6,13.81,41.33,8.07,0.29,25.05,3.68,70.45,8.84,79.17,626.09,3.5,,
2014,ENE,3,7,14.01,20.76,7.74,0.32,23.01,2.96,65.13,8.5,80.01,626.19,3.58,,
2014,ENE,3,8,12.47,22.15,9.25,0.42,32.28,2.72,65.5,8.41,80.78,626.28,24.17,,
2014,ENE,3,9,12.74,30.02,8.53,0.46,34.9,3.28,64.06,10.32,74.54,626.08,202.57,,
2014,ENE,3,10,14.16,28.28,7.2,0.46,33.99,4.56,64.01,12.38,64.86,625.82,395.78,,
2014,ENE,3,11,14.46,42.63,8.52,0.67,40.1,4.24,68.56,14.29,57.36,625.77,577.55,,
2014,ENE,3,12,15.63,27.45,8.14,0.78,35.89,3.4,63.92,16.1,51.76,625.69,705.39,,
2014,ENE,3,13,23.18,20.26,7.93,0.44,39.9,2.41,88.4,18.15,46.87,625.43,769.19,,
2014,ENE,3,14,20.49,13.69,7.2,0.46,31.7,1.76,106.39,19.84,42.78,625.22,547.28,,
2014,ENE,3,15,22.26,13.66,7.2,0.4,33.3,0.84,132.26,21.27,39.98,624.94,685.41,,
2014,ENE,3,16,22.71,13.88,7.2,0.41,37.86,0.6,87.6,22.45,36.04,624.79,543.04,,
2014,ENE,3,17,23.43,26.12,7.31,0.43,35.41,0.44,260.92,23.16,33.01,624.68,343.66,,
2014,ENE,3,18,21.33,24.53,12.77,0.54,47.63,0.71,301.94,21.46,33.98,624.81,130.15,,
2014,ENE,3,19,14.34,26.08,26.51,0.89,97.27,0.42,321.22,18.61,41.55,625.04,7.81,,
2014,ENE,3,20,9.24,27.23,33.41,2.77,171.75,0.38,321.24,17.07,46.37,625.16,3.03,,
2014,ENE,3,21,9.41,26.9,30.9,4.14,149.9,0.39,7.46,16.03,51.27,625.19,3.06,,
2014,ENE,3,22,9.84,24.54,23.76,3.64,100.45,0.5,130.64,15.15,56.03,625.24,3.07,,
2014,ENE,3,23,12.17,19.5,15.87,2.16,54.36,0.74,125.5,13.68,66.87,625.36,4.84,,
2014,ENE,4,0,10.71,19.79,17.92,1,44.78,0.47,91.48,13.16,69.44,625.39,6.05,,
2014,ENE,4,1,9.75,17.98,16.35,0.37,34.2,0.4,135.11,11.82,72.24,625.53,3.3,,
2014,ENE,4,2,9.03,20.31,19.01,0.23,50.5,0.64,125.92,10.59,79.19,625.65,3.4,,
2014,ENE,4,3,9.32,21.24,15.39,0.32,38.49,0.9,86.34,10.25,80.61,625.35,3.4,,
2014,ENE,4,4,9.11,20.48,13.99,0.35,33.68,1.41,116.99,9.52,83.01,625.14,3.4,,
2014,ENE,4,5,9.13,20.52,13.47,0.2,33.78,1.78,99.26,8.97,83.72,625.06,3.48,,
2014,ENE,4,6,9.19,19.77,12.97,0.26,34.54,1.09,102.88,8.24,86.63,625.08,3.47,,
2014,ENE,4,7,9.3,21.86,12.82,0.23,42.2,1.48,78.6,8.3,86.17,625.06,8.48,,
2014,ENE,4,8,9.42,26.51,12.06,0.32,44.37,1.56,111.33,8.16,86.15,625.1,27.19,,
2014,ENE,4,9,9.97,28.11,11.83,0.43,62.18,1.08,114.57,10.69,78.46,624.87,195.19,,
2014,ENE,4,10,11.48,28,13.51,0.49,84.07,2.08,99.94,13.76,69.89,624.83,402.43,,
2014,ENE,4,11,13.77,20.47,14.2,0.46,67.17,1,110.43,17.47,56.53,624.91,581.94,,
2014,ENE,4,12,22.39,19.06,15.4,0.39,56.46,0.51,140.79,20.87,46.59,624.74,708.8,,
2014,ENE,4,13,20.8,16.37,12.86,0.38,51.42,0.56,226.08,23.38,38.49,624.57,721.95,,
2014,ENE,4,14,20.65,13.9,9.2,0.39,25.31,2.48,275.45,23.12,34.82,624.61,535.92,,
2014,ENE,4,15,21.85,14.3,8.16,0.31,32.9,2.31,274.58,23.84,31.21,624.47,606.27,,
2014,ENE,4,16,24.09,18.77,7.2,0.33,33.76,2.55,259.36,24.15,28.77,624.38,489.19,,
2014,ENE,4,17,22.54,18.83,8.63,0.36,35.2,2.36,273.02,23.57,28.14,624.35,344.4,,
2014,ENE,4,18,19.47,18.93,12.32,0.42,25.69,2.03,295.02,22.19,26.32,624.44,105.5,,
2014,ENE,4,19,10.91,22,24.26,0.57,129.09,0.5,305.57,19.71,28.33,624.6,7.41,,
2014,ENE,4,20,9.03,23.81,24.7,1.22,103.75,0.38,271.52,17.87,33.3,624.72,7.95,,
2014,ENE,4,21,9.14,28.33,23.98,1.84,164.63,0.37,267.48,15.7,36.77,624.87,3.07,,
2014,ENE,4,22,9.16,29.3,24.56,3.72,175.23,0.38,281.77,14.6,43.58,624.97,3.14,,
2014,ENE,4,23,9.04,29.76,23.61,4.38,166.54,1.1,232.67,14.3,47.61,625,3.14,,
2014,ENE,5,0,9.25,29.05,22.46,3.63,141.08,1.18,255.39,12.84,50.67,625.16,3.24,,
2014,ENE,5,1,13.45,24.8,20.14,2.26,111.6,1.18,78.48,11.45,58.94,625.32,3.31,,
2014,ENE,5,2,13.96,22.89,19.01,1.18,109.83,1.19,257.42,10.63,56.86,625.46,3.91,,
2014,ENE,5,3,11.16,22.45,18.32,0.85,119.06,1.19,259.68,10.11,60.52,625.56,3.4,,
2014,ENE,5,4,9.45,22.58,17.84,0.61,70.98,1.2,279.36,9.87,65.91,625.65,3.41,,
2014,ENE,5,5,9.23,21.33,16.5,0.25,71.3,1.19,244.77,9.06,67.83,625.79,3.43,,
2014,ENE,5,6,9.06,22.86,15.67,0.2,59.01,1.19,236.06,8.61,69.47,625.9,3.48,,
2014,ENE,5,7,9.74,20.57,15.38,0.21,79.27,1.19,127.31,8.15,74.7,626.01,3.5,,
2014,ENE,5,8,13.24,20.4,15.17,0.21,97.48,1.19,124.67,7.26,81.22,626.18,23.34,,
2014,ENE,5,9,10.09,18.38,15.24,0.26,87.59,1.4,129.97,10.17,73.75,625.97,197.68,,
2014,ENE,5,10,11.03,27.6,25.08,0.26,158.44,1.52,129.68,14.09,63.52,625.66,356.08,,
2014,ENE,5,11,22.25,28.03,17.57,0.25,101.27,1.19,133.62,17.75,52.96,625.33,474.19,,
2014,ENE,5,12,21.19,23.56,13.07,0.31,48.15,1.21,252.54,22.22,42.56,624.88,690.51,,
2014,ENE,5,13,20.93,17.7,11.95,0.37,31.32,2.15,266.02,22.81,39.18,624.83,746.03,,
2014,ENE,5,14,20.15,12.96,8.92,0.58,NA,3.19,277.42,23.11,32.81,624.78,556.23,,
2014,ENE,5,15,23,12.96,7.82,0.69,NA,3.04,270.33,24.45,25.06,624.57,698.42,,
2014,ENE,5,16,27.8,29.8,7.2,0.95,NA,2.4,269.6,24.77,22.94,624.35,531.2,,
2014,ENE,5,17,22.43,19.69,7.2,0.85,80.21,2.01,267.04,24.5,22.57,624.29,319.06,,
2014,ENE,5,18,20.99,20.91,7.39,0.8,130.71,1.16,260.07,23.12,24.98,624.38,126.78,,
2014,ENE,5,19,13.78,22.75,18.41,0.61,148.67,0.96,262.15,20.49,28.44,624.56,9.24,,
2014,ENE,5,20,9.41,26.58,24.6,0.29,257.14,1.21,294.71,18.87,31.35,624.66,7.34,,
2014,ENE,5,21,9.1,28.32,21.83,0.26,136.5,1.02,140.45,17.28,37.34,624.77,2.94,,
2014,ENE,5,22,9.54,28.34,19.7,0.23,139.97,1.04,217.84,15.38,42.4,624.9,3.08,,
2014,ENE,5,23,9.04,30,21.57,0.52,183.28,0.98,230.4,14.72,44.36,624.99,3.12,,
2014,ENE,6,0,9.03,30.13,19.82,1.18,145.17,0.99,239.96,14.15,47.11,625.05,7.64,,
2014,ENE,6,1,9.03,22.88,18.71,1.09,91.04,0.98,315.3,12.82,51.54,625.21,3.25,,
2014,ENE,6,2,9.03,20.91,16.47,0.61,85.33,1.26,73.45,11.73,58.36,625.31,3.32,,
2014,ENE,6,3,9.03,18.36,15.06,0.32,59.95,1.3,110.66,10.58,68.49,625.48,3.36,,
2014,ENE,6,4,9.8,16.46,11.22,0.2,44.98,2.95,108.68,11.62,69.37,625.46,3.36,,
2014,ENE,6,5,13.33,14.76,7.2,0.24,30.74,3.36,105.7,12.03,69.91,625.49,3.3,,
2014,ENE,6,6,13.99,13.61,7.2,0.42,31.04,3.2,100.47,11.64,71.97,625.59,3.34,,
2014,ENE,6,7,11.78,12.96,10.08,0.49,40.42,2.46,97.51,11.28,73.89,625.7,3.37,,
2014,ENE,6,8,9.42,12.96,12.09,0.33,49.6,1.78,98.11,11.18,75.1,625.76,22.52,,
2014,ENE,6,9,9.39,15.55,11.31,0.23,60.65,2.15,82.71,12.08,73.63,625.71,75.76,,
2014,ENE,6,10,16.74,37.27,10.56,0.2,71.9,4.14,73.58,14.43,68.23,625.55,319.05,,
2014,ENE,6,11,13.79,20.79,7.94,0.23,65.04,5.16,87.13,16.66,60.06,625.37,463.66,,
2014,ENE,6,12,13.96,30.38,8.33,0.24,64.46,4.98,79.67,18.16,55.29,625.23,580.63,,
2014,ENE,6,13,16.63,16.22,7.58,0.27,63.22,4.9,86.26,19.79,49.43,625.07,699.34,,
2014,ENE,6,14,18.21,24.33,9.15,0.29,61.86,4.25,87.05,21.39,43.29,624.88,551.46,,
2014,ENE,6,15,19.53,18.8,9.28,0.27,60.43,4.4,81.16,21.42,42.73,624.83,499.77,,
2014,ENE,6,16,19.34,17.34,9.24,0.27,54.93,3.76,61.12,22.7,38.73,624.63,475.14,,
2014,ENE,6,17,16.73,13.86,11.6,0.25,63.67,3.63,92.76,20.63,45.82,624.76,61.47,,
2014,ENE,6,18,15.48,12.96,10.89,0.22,66.28,4.3,68.44,19.2,51.06,624.84,25.55,,
2014,ENE,6,19,13.87,14.94,12.1,0.21,62.89,4.29,68.35,17.83,53.07,624.91,4.19,,
2014,ENE,6,20,13.11,18.53,10.55,0.2,66.32,5.31,92.59,15.87,55.92,625.06,3.12,,
2014,ENE,6,21,10.45,80.13,13.17,0.2,82.04,5.95,71.66,13.84,58.67,625.23,7.68,,
2014,ENE,6,22,11.38,112.99,14.06,0.21,78.8,5.5,73.29,11.81,62.01,625.41,3.31,,
2014,ENE,6,23,12.22,73.8,11.35,0.29,62.01,5.91,69.51,10.17,65.52,625.59,3.41,,
2014,ENE,7,0,11.59,118.43,13.35,0.3,70.58,5.76,74.05,9.43,67.68,625.72,3.47,,
2014,ENE,7,1,12.06,101.31,12.16,0.23,61.08,6.64,70.04,8.49,69.13,625.87,7.98,,
2014,ENE,7,2,11.91,124.67,12.5,0.22,62.81,6.57,72.42,7.89,70.89,626.03,3.56,,
2014,ENE,7,3,12.44,99,11.15,0.22,50.91,6.12,69.82,7.46,71.48,626.15,3.59,,
2014,ENE,7,4,12.95,75.13,10.04,0.21,38.48,5.09,80.7,7.54,71.33,626.21,3.61,,
2014,ENE,7,5,12.85,75.41,10.2,0.2,36.15,4.84,70.9,7.22,71.88,626.26,3.58,,
2014,ENE,7,6,13.84,54.82,8.16,0.23,29.13,6.14,68.35,7.19,70.64,626.32,3.63,,
2014,ENE,7,7,13.07,63.19,10.14,0.26,37.02,4.98,74.14,7.24,70.71,626.43,3.61,,
2014,ENE,7,8,12.1,56.96,11.02,0.37,42.96,4.58,74.18,7.26,71.47,626.51,29.68,,
2014,ENE,7,9,19.07,51.58,10.2,0.48,46.49,4.89,69.48,8.5,66.68,626.41,128.05,,
2014,ENE,7,10,13.65,45.65,10.14,0.52,51.55,4.58,85.22,10.53,60.56,626.22,375.71,,
2014,ENE,7,11,17.18,51,8.74,0.35,50.75,5.84,87.6,12.03,55.5,626.48,572.94,,
2014,ENE,7,12,16.41,33.05,7.53,0.34,44.92,5.74,91.23,13.45,52.47,626.34,702.52,,
2014,ENE,7,13,16.21,18.19,7.2,0.48,38.61,5.11,93.92,15.62,48.51,625.97,764.73,,
2014,ENE,7,14,17.23,18.53,7.82,0.36,39.51,3.89,93.86,17.78,45.42,625.69,583.6,,
2014,ENE,7,15,19.06,15.51,7.2,0.27,37.56,3.58,103.45,19.45,42.82,625.3,686.68,,
2014,ENE,7,16,20.14,23.52,7.2,0.2,42.99,2.79,129.39,20.09,41.79,624.91,385.75,,
2014,ENE,7,17,20.91,38.42,8.75,0.2,50.69,1.87,179.63,21.14,38.2,624.9,276.1,,
2014,ENE,7,18,19.74,33.34,12.37,0.23,53.5,1.25,83.04,19.84,40.02,625.1,100.44,,
2014,ENE,7,19,15.89,49.57,18.77,0.33,92.46,1.45,119.35,17.71,47.09,625.29,8.95,,
2014,ENE,7,20,9.93,51.14,31.02,1.17,162.11,2.04,109.3,16.39,52.47,625.42,3.03,,
2014,ENE,7,21,10.15,18.46,23.33,1.45,109.92,3.33,105.26,15.06,58.27,625.51,3.14,,
2014,ENE,7,22,9.2,16.21,22.46,1.29,84.47,3.27,112.67,13.33,63.76,625.67,3.26,,
2014,ENE,7,23,10.59,15.09,17.08,0.75,52.84,3.19,104.8,12.56,66.45,625.72,3.31,,
2014,ENE,8,0,13.31,12.96,11.32,0.41,24.1,3.42,109.37,11.84,68.23,625.81,3.33,,
2014,ENE,8,1,11.42,14.16,13.53,0.25,24.42,2.74,119.05,10.92,70.99,625.94,3.38,,
2014,ENE,8,2,9.29,18.12,18.54,0.23,44.11,2.55,118.19,9.92,73.83,626.05,3.44,,
2014,ENE,8,3,9.03,19.68,20.17,0.25,49.88,2.75,117.44,9.16,76.4,626.14,3.49,,
2014,ENE,8,4,9.04,17.38,18.89,0.27,40.81,2.36,110.94,8.7,78.63,626.21,3.51,,
2014,ENE,8,5,9.03,15.34,15.99,0.25,35.2,2.75,106.45,8.34,80.28,626.31,3.53,,
2014,ENE,8,6,9.05,15.7,16.24,0.24,33.62,2.73,116.5,7.54,83.05,626.41,3.61,,
2014,ENE,8,7,9.03,17.21,15.52,0.27,45.57,2.44,97.84,7.23,83.98,626.38,3.6,,
2014,ENE,8,8,14.18,15.26,13.66,0.53,61.34,2.44,94.81,7.05,83.79,626.5,24.03,,
2014,ENE,8,9,10.2,16.2,13.48,0.69,71.9,2.82,106.9,9.77,76.34,626.31,192.91,,
2014,ENE,8,10,11.48,15.23,12.99,0.58,58.85,3.13,113.13,13.54,65.59,625.98,398.58,,
2014,ENE,8,11,14.07,16.3,12.1,0.6,57.95,3.07,109.7,16.84,56,625.67,575.67,,
2014,ENE,8,12,15.54,15.99,13.54,0.49,56.35,2.27,128.21,20.2,48.69,625.45,706.78,,
2014,ENE,8,13,18.32,14.78,10.47,0.44,40.82,1.74,247.04,23.35,39.23,625.12,776.4,,
2014,ENE,8,14,20.03,14.2,10.18,0.38,39.63,1.98,285.72,23.32,34.28,625.04,426.49,,
2014,ENE,8,15,22.11,13.18,8.14,0.38,33.28,2.16,262.64,23.99,33.58,624.91,624.29,,
2014,ENE,8,16,21.77,12.96,7.2,0.31,28.09,3.14,266.77,24.21,29.66,624.81,506.25,,
2014,ENE,8,17,22.05,12.96,7.2,0.25,31.96,3.04,275.45,24.14,27.81,624.73,359.13,,
2014,ENE,8,18,20.36,15.6,12.56,0.27,42.13,2.56,305.53,22.95,29.34,624.78,139.98,,
2014,ENE,8,19,12.7,18.36,27.37,0.68,98.09,1.97,312.86,20.35,34.25,624.97,9.37,,
2014,ENE,8,20,9.6,20.97,28.18,1.84,132.84,2.39,201.48,18.64,39.47,625.07,2.87,,
2014,ENE,8,21,16.39,17.8,11.24,0.92,38.26,3.97,164.44,16.88,55.19,625.17,3.04,,
2014,ENE,8,22,17.16,17.05,9.34,0.32,23.53,3.05,156.53,15.68,60.04,625.24,3.08,,
2014,ENE,8,23,17.14,17.02,9.42,0.2,18.26,2.49,143.71,15.53,60.8,625.21,3.04,,
2014,ENE,9,0,14.08,17.93,13.56,0.22,28.08,1.76,73.02,14.3,63.85,625.3,3.19,,
2014,ENE,9,1,11.27,20.01,20,0.3,44.83,1.47,102.43,13.24,67.75,625.42,3.26,,
2014,ENE,9,2,11.3,17.97,20.39,0.35,40.36,1.61,138.12,12.26,69.63,625.53,3.27,,
2014,ENE,9,3,11.36,16.76,20.06,0.3,33.78,2.01,126.31,11.25,74.42,625.68,3.34,,
2014,ENE,9,4,9.37,15.49,18.22,0.31,22.61,2.15,126.8,10.13,76.67,625.82,3.46,,
2014,ENE,9,5,9.06,16.5,18.66,0.2,34.25,1.23,131.24,9.63,78.12,625.91,3.43,,
2014,ENE,9,6,10.15,22.9,24.65,0.21,77.05,0.99,105.53,9.34,80.55,625.95,3.45,,
2014,ENE,9,7,16.59,18.82,21.71,0.27,65.34,1.29,128,8.57,81.99,626.08,3.46,,
2014,ENE,9,8,10.12,17.92,19.97,0.38,71.54,1.86,123.15,8.51,83.05,626.19,26.05,,
2014,ENE,9,9,9.87,17.44,18.6,0.56,78.65,2.11,120.21,11.71,74.63,625.94,200.28,,
2014,ENE,9,10,11.4,20.28,22.47,0.6,109.6,2.37,117.95,15.69,63.83,625.68,404.59,,
2014,ENE,9,11,13.49,17.5,18.89,0.64,78.96,2.92,106.39,18.38,52.15,625.52,586.73,,
2014,ENE,9,12,15.35,17.83,18.43,0.51,70.74,2.56,138.4,21.52,43.44,625.22,710.45,,
2014,ENE,9,13,18.5,27.85,13.34,0.4,34.56,2.09,140.42,23.71,33.37,624.91,789.56,,
2014,ENE,9,14,20.64,21.06,11.25,0.34,32.53,2.07,227.75,25.21,26.07,624.71,620.54,,
2014,ENE,9,15,22.61,18.55,9.15,0.29,30.59,2.51,265.37,25.26,24.5,624.65,692.32,,
2014,ENE,9,16,23.08,13.02,7.65,0.28,23.46,2.7,256.63,25.71,23.09,624.49,553.16,,
2014,ENE,9,17,22.44,12.96,7.2,0.27,31.87,2.66,220.62,24.86,23.43,624.51,250.7,,
2014,ENE,9,18,21.71,13.11,8.5,0.27,49.46,1.85,142.33,22.05,28.33,624.7,48.38,,
2014,ENE,9,19,15.12,14.59,19.6,0.4,107.45,1.27,145.07,20.68,30.89,624.76,8.63,,
2014,ENE,9,20,9.93,17.79,27.67,0.72,191,1.29,111.02,19.85,34.98,624.76,2.8,,
2014,ENE,9,21,9.72,18.68,26.35,1.4,199.6,1.9,219.8,19.42,37.3,624.73,3.44,,
