DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
OCT,11,1,19.28,2.2,0.01,1.29,15.69,9.38,1.45,171.43,18.82,70.21,622.93,9.38
OCT,11,2,3.85,2.31,0.01,16.58,29.44,16.16,2.25,97.33,17.43,74.47,622.97,16.16
OCT,11,3,8.32,2.34,0.01,14.31,28.98,18.28,2.45,110.76,16.85,76.39,623.04,18.28
OCT,11,4,6.2,2.89,0.06,18.7,29.61,11.32,2.45,88.38,16.25,78.58,622.84,11.32
OCT,11,5,8.57,2.94,0.07,15.9,27.18,16.74,1.5,97.42,15.81,79.24,622.76,16.74
OCT,11,6,5.57,3.14,0.54,20.25,30.69,13.83,1.05,106.25,15.78,79.13,622.96,13.83
OCT,11,7,0.89,3.18,0.75,25.99,104.41,14.54,2.2,101.84,15.6,79.12,623.33,14.54
OCT,11,8,0.8,6.38,0.7,23.78,84.56,17.71,2.84,106.91,16.02,78.78,623.64,17.71
OCT,11,9,11.74,5.81,0.52,14.17,69.61,23.39,2.84,89.26,18.4,69.54,623.91,23.39
OCT,11,10,26.01,3.47,0.31,6.04,58.19,18.67,3.63,78.71,20.31,62.67,624.07,18.67
OCT,11,11,35.35,3.69,0.31,3.57,49.17,19.02,3.07,94.86,22.24,56.05,624.05,19.02
OCT,11,12,42.34,4.54,0.35,4.97,47.87,20.06,3.58,98.78,23.48,50.2,623.86,20.06
OCT,11,13,46.14,3.91,0.42,7.96,54.72,19.8,3.59,96.46,24.58,46.51,623.25,19.8
OCT,11,14,50.09,2.87,0.25,3,54.13,27.5,3.08,91.66,25.62,40.35,622.49,27.5
OCT,11,15,51.81,4.04,0.17,1.32,50.41,28.01,2.38,126.23,27.04,36.38,621.65,28.01
OCT,11,16,50.39,15.98,0.14,2.72,43.11,16.64,2.51,104.48,27.22,35.34,621.07,16.64
OCT,11,17,45.37,12.93,0.18,3.11,43.27,15.48,2.39,93.85,27.68,33.24,620.79,15.48
OCT,11,18,39.43,3.09,0.33,9.51,47.16,15,2.34,125.75,26.58,35.27,620.97,15
OCT,11,19,32.81,2.97,0.41,14.45,66.13,12.18,2.06,128.85,25.07,41.1,621.35,12.18
OCT,11,20,22.22,2.38,0.38,9.16,60.51,16.11,2.86,125.85,21.66,60.4,622.05,16.11
OCT,11,21,20.73,2.63,0.21,6.93,47.22,9.27,2.45,139.68,20.85,64.73,622.88,9.27
OCT,11,22,25.89,2.2,0.1,2.46,33.57,10.97,2.01,202.75,19.82,69.64,623.29,10.97
OCT,11,23,13.65,3.13,0.17,13.33,21.06,12.88,1.44,100.11,19.37,74.64,623.43,12.88
OCT,12,0,8.28,2.67,0.13,17.97,29.17,16.45,1.6,81.31,19.25,75.76,623.63,16.45
OCT,12,1,8.02,3.86,0.09,18.25,35.5,16.62,1.86,95.44,18.96,75.57,623.67,16.62
OCT,12,2,7.99,5.12,0.05,11.33,27.58,15.41,2.13,100.36,18.73,74.59,623.61,15.41
OCT,12,3,6.8,15.28,0.04,9.96,28.54,12.16,1.44,141.61,18.02,78.51,623.2,12.16
OCT,12,4,11.03,5.38,0.01,1.71,29.24,25.34,2.16,258.46,16.11,90.62,623.25,25.34
OCT,12,5,12.57,2.7,0.01,4.5,16.82,20.16,0.98,249.35,15.83,93.41,622.97,20.16
OCT,12,6,3.08,2.37,0.24,15.23,26.36,11.62,1.36,108.46,16.08,92.54,623.34,11.62
OCT,12,7,3.38,3.14,0.45,15.3,56.52,20.38,1.97,84.76,16.47,86.2,623.52,20.38
OCT,12,8,2.31,5.02,0.6,14.8,53.45,14.03,1.28,97.37,16.65,85.55,623.97,14.03
OCT,12,9,7.31,10.92,0.54,14.74,61.61,18.46,1.51,164.9,19.18,75.64,624.12,18.46
OCT,12,10,19.47,7.29,0.22,6.57,53.78,35.7,3.5,106.44,20.65,65.92,624.19,35.7
OCT,12,11,28.12,4.3,0.2,5.02,38.31,22.74,3.78,100.66,22.06,58.46,624.22,22.74
OCT,12,12,35.92,3.61,0.22,4.53,43.87,15.73,3.6,112.04,23.23,52.8,623.8,15.73
OCT,12,13,37.98,3.06,0.19,4.09,33.53,24.9,3.11,86.42,24.63,45.69,622.99,24.9
OCT,12,14,47.92,6.15,0.17,4.8,38.2,20.08,2.65,114.45,25.91,41.89,622.17,20.08
OCT,12,15,54.25,17.47,0.06,4.03,40.19,19.46,2.39,121.31,26.75,39.09,621.34,19.46
OCT,12,16,54.66,13.06,0.04,2.17,43.48,16.37,2.19,123.91,27.32,36.69,620.68,16.37
OCT,12,17,48.02,14,0.04,2.99,38.48,12.21,2.72,186.25,27.21,38.97,620.56,12.21
OCT,12,18,39.54,3.19,0.01,0.4,35.05,16.06,3.14,257.95,25.78,44.77,620.9,16.06
OCT,12,19,30.76,2.61,0.23,8.12,39.82,14.28,2.39,167.24,23.71,54.31,621.2,14.28
OCT,12,20,27.16,2.35,0.22,12.08,34.56,13.86,2.69,300.74,21.9,60.5,621.72,13.86
OCT,12,21,17.88,2.56,0.19,17.78,45.16,14.9,2.18,292.88,20.64,65.91,622.05,14.9
OCT,12,22,12.34,2.57,0.18,16.93,54.8,22.12,2.26,265.87,19.74,71.92,622.39,22.12
OCT,12,23,16.71,2.25,0.1,8.85,43.96,24.16,1.63,253.22,19.18,72.52,622.67,24.16
OCT,13,0,15.51,2.2,0.04,8.65,37.79,16.77,1.09,195.07,18.67,74.11,622.64,16.77
OCT,13,1,5.19,2.29,0.17,18.85,37.11,20.48,1.56,139.1,18.17,77.17,622.53,20.48
OCT,13,2,1.57,3.92,0.2,25.44,53.43,25.35,1.21,97.76,18.05,78.01,622.52,25.35
OCT,13,3,1.98,3.55,0.19,19.84,50.24,37.39,1.72,101.37,17.3,80.48,622.38,37.39
OCT,13,4,0.81,3.92,0.23,23.35,52.4,27.31,1.32,121.96,16.89,82.77,622.3,27.31
OCT,13,5,0.8,3.99,0.28,24.27,61.25,31.18,1.1,149.41,17.34,81.08,622.25,31.18
OCT,13,6,NA,4.49,0.39,23.65,65.44,28.38,1.52,105.27,17.14,80.03,622.22,28.38
OCT,13,7,NA,4.63,0.63,19.29,68.52,24.43,1.25,97.92,16.45,82.95,622.41,24.43
OCT,13,8,0.8,5.63,0.59,18.32,76.47,26.05,1.84,88.41,16.92,80.61,622.73,26.05
OCT,13,9,0.8,5.63,0.61,15.19,69.79,26.66,2.19,99.03,18.71,73.59,623.12,26.66
OCT,13,10,3.2,9.4,0.34,11.67,50,25.45,1.75,138.48,21.16,64.9,623.24,25.45
OCT,13,11,10.9,34.34,0.25,11.78,51.87,25.5,1.61,155.83,22.91,58.61,623.13,25.5
OCT,13,12,20.26,17.83,0.28,9.88,54.05,37.47,2.28,219.69,23.33,57.53,622.75,37.47
OCT,13,13,30.94,8.28,0.2,5.45,44.51,39.86,1.89,214.54,25.88,48.07,622.1,39.86
OCT,13,14,36.83,5.87,0.2,5.54,41.69,38.39,1.94,203.47,25.82,44.67,621.37,38.39
OCT,13,15,39.84,21.42,0.18,6.77,40.71,31.45,1.76,172.09,27.65,35.23,620.47,31.45
OCT,13,16,47.52,28.86,0.12,6.92,37.93,34.82,1.75,209.79,28.45,31.95,619.73,34.82
OCT,13,17,50.39,20.65,0.18,7.2,48.52,31.53,1.89,224.35,28.4,30.98,619.66,31.53
OCT,13,18,42.67,16.43,0.19,8.18,58.62,29.85,1.52,200.64,27.18,34.14,619.88,29.85
OCT,13,19,6.48,5,0.39,12.61,66.85,25.45,3.65,166.33,22.93,57.64,620.36,25.45
OCT,13,20,0.8,3.59,0.46,14.47,40.36,20.92,2.82,190.85,21.86,61.46,620.87,20.92
OCT,13,21,12.1,3,0.14,5.42,34.51,11.89,2.65,260.5,20.48,66.62,621.31,11.89
OCT,13,22,10.65,2.74,0.13,6.27,25.08,11.69,2.53,227.26,19.36,69.2,621.71,11.69
OCT,13,23,15.64,2.58,0.1,5.6,17.32,8.97,1.96,221.72,18.89,69.56,621.93,8.97
OCT,14,0,15.89,2.46,0.06,5.05,17.51,6.7,1.62,260.15,18.4,72.13,621.88,6.7
OCT,14,1,15.13,2.46,0.05,3.29,10.7,7.39,1.19,283.3,17.95,75.61,621.77,7.39
OCT,14,2,15.06,2.37,0.04,3.24,12.99,15.42,1.56,229.36,18.13,76.1,621.77,15.42
OCT,14,3,15.68,2.36,0.01,1.25,17.26,8.66,1.98,206.21,17.93,79.32,621.81,8.66
OCT,14,4,13.72,2.26,0.03,0.4,18.74,17.26,2.62,232.97,16.8,88.56,621.76,17.26
OCT,14,5,12.38,2.33,0.02,0.4,17.67,14.38,2.47,219.3,16.46,88.95,621.96,14.38
OCT,14,6,16.88,2.22,0.05,2.18,21.22,11.61,2.39,170.06,15.3,94.12,622.49,11.61
OCT,14,7,22.43,2.28,0.1,2.68,7.94,10.78,1.47,171.71,15.05,96.53,622.57,10.78
OCT,14,8,16.81,2.65,0.24,8.34,12.82,9.2,1.23,144.02,15.2,96.83,622.84,9.2
OCT,14,9,18.39,2.75,0.22,8.02,9.63,7.15,1.19,255.6,15.39,96.5,623.22,7.15
OCT,14,10,24.55,2.91,0.24,5.41,7.85,9.85,1.8,118.75,17.4,90.06,623.24,9.85
OCT,14,11,37.41,22.46,0.2,5.33,6.64,10.74,1.54,184.62,21.15,68.05,623.05,10.74
OCT,14,12,48.6,17.9,0.22,5.12,30.59,27.1,1.58,199.35,22.3,64.16,622.8,27.1
OCT,14,13,41.87,6.99,0.25,3.11,20.59,24.89,1.78,229.75,24.05,59.11,622.04,24.89
OCT,14,14,35.71,3.87,0.19,2.09,22.76,16.27,1.79,203.67,25.08,53.72,621.24,16.27
OCT,14,15,34.61,3.06,0.22,1.43,14.77,7.4,1.96,207.43,26.88,46.75,620.29,7.4
OCT,14,16,32.62,2.6,0.14,0.44,17.33,6.86,2.16,230.11,26.98,43.12,620.01,6.86
OCT,14,17,18.9,2.49,0.17,0.4,42.1,5.7,4.36,231.93,21.55,70.32,620.46,5.7
OCT,14,18,16.76,2.48,0.11,0.4,21.34,2.63,2.71,267.28,19.27,77.79,620.93,2.63
OCT,14,19,12.28,2.41,0.17,4.03,4.78,1.05,2.14,268.84,18.95,79.06,621.09,1.05
OCT,14,20,12.47,2.31,0.12,0.8,11.58,4.22,1.89,257.75,18.7,78.43,621.69,4.22
OCT,14,21,7.55,2.26,0.11,2.15,5.65,4.22,1.54,251.41,17.97,82.03,622.12,4.22
OCT,14,22,6.29,2.3,0.11,2.75,41.32,4.02,1.36,256.44,18.05,82.13,622.6,4.02
OCT,14,23,5.63,2.2,0.09,1.57,26.39,1.46,0.82,293.2,17.81,84.85,622.66,1.46
OCT,15,0,10.62,7.04,0.06,4.12,17.25,1.14,2.51,87.95,17.24,84.32,622.92,1.14
OCT,15,1,15.96,19.18,0.01,2.67,23.44,8.72,1.23,169.31,16.06,87.73,622.65,8.72
OCT,15,2,14.2,8.19,0.01,6.6,17.65,12.18,1.74,112.54,15.95,86.02,622.67,12.18
OCT,15,3,8.54,4.29,0.01,4.27,17.89,13.14,1.41,148.51,15.7,91.83,622.48,13.14
OCT,15,4,6.95,3.34,0.03,8.15,15.76,21.54,1.8,88.66,15.58,93.7,622.3,21.54
OCT,15,5,3.52,2.66,0.08,9.76,24.7,10.49,1.81,106.33,15.19,93.75,622.06,10.49
OCT,15,6,0.8,2.35,0.38,11.99,24.47,12.46,2.13,102.9,14.93,94.53,622.14,12.46
OCT,15,7,NA,2.77,0.82,17.73,35.21,10.98,1.93,102.02,14.76,94.95,622.38,10.98
OCT,15,8,0.8,2.6,0.86,12.52,24.13,18.16,1.94,105.5,15.59,93.21,622.69,18.16
OCT,15,9,2.12,2.87,0.6,9.44,22.36,12.2,2.03,103.92,17.95,82.59,623,12.2
OCT,15,10,8.66,3.6,0.37,3.96,20.1,19.84,1.96,94.82,20.64,71.78,623.18,19.84
OCT,15,11,13.18,3.3,0.29,1.93,24.11,20.32,2.41,97,21.77,66.53,623.14,20.32
OCT,15,12,18.04,2.9,0.24,0.75,32.62,24.5,1.87,95.94,23.28,57.12,622.72,24.5
OCT,15,13,22.86,2.61,0.22,0.65,23.66,18.18,1.98,137.46,24.61,51.04,621.97,18.18
OCT,15,14,29.63,3.26,0.21,0.4,26.87,17.81,1.91,175.9,24.9,49.91,621.17,17.81
OCT,15,15,29.77,5.16,0.24,0.84,30.01,12.48,2.17,175.52,25.92,48.04,620.42,12.48
OCT,15,16,26.24,2.84,0.23,1.37,35.29,10.16,2.71,170.29,25.45,49.76,619.87,10.16
OCT,15,17,13.14,2.38,0.24,0.4,37.13,7.44,4.38,157.43,24.47,50.1,619.79,7.44
OCT,15,18,7.84,2.2,0.32,2.44,39.91,7.13,3.55,160.18,23.37,51.58,620.2,7.13
OCT,15,19,7.6,2.88,0.56,10.88,65.11,4.38,3.49,88.25,20.95,67.85,620.84,4.38
OCT,15,20,12.55,2.58,0.51,9.48,54.81,16.41,2.76,101.51,19.34,73.86,621.44,16.41
OCT,15,21,5.95,2.81,0.33,12.9,47.6,21.34,3.34,98.3,18.77,76.74,622.11,21.34
OCT,15,22,5.96,4.18,0.24,13.4,38.3,17.08,3.33,113.12,18.42,77.68,622.53,17.08
OCT,15,23,4.79,3.38,0.19,8.25,32.09,15.04,2.73,110.83,17.31,85.29,623.01,15.04
OCT,16,0,6.28,2.48,0.07,1.28,13.89,14.89,2.06,83.83,16.9,91.25,623.02,14.89
OCT,16,1,8.31,3.35,0.11,7.75,22.38,13.1,3.31,88.71,16.4,90.7,623.07,13.1
OCT,16,2,16.43,2.99,0.03,0.4,20.21,16.45,2.9,83.3,15.8,91.55,622.76,16.45
OCT,16,3,11.44,2.42,0.01,1.76,11.29,16.17,1.85,77.5,15.69,91.56,622.36,16.17
OCT,16,4,5.07,2.2,0.04,7.49,14.91,14.91,1.7,98.78,15.59,92.48,622.2,14.91
OCT,16,5,0.8,2.2,0.12,11.57,19.58,13.01,2.49,115.93,15.27,93.26,622.42,13.01
OCT,16,6,1.36,2.72,0.34,14.15,19.95,11.55,3.08,97.52,15.42,91.02,622.68,11.55
OCT,16,7,3.97,2.36,0.39,12.14,12.73,10.29,3.12,80.94,15.14,88.77,622.8,10.29
OCT,16,8,7.69,2.56,0.55,10.17,12.58,9.42,2.25,85.87,15.92,86.64,622.92,9.42
OCT,16,9,14.93,2.41,0.37,4.49,13.92,15.49,4,92.69,17.97,78.38,623.08,15.49
OCT,16,10,19.54,2.43,0.35,4.8,16,12.27,5.01,88.66,19.08,73.5,623.09,12.27
OCT,16,11,23.69,2.31,0.37,4.48,31.83,19.52,5.45,92.99,20.81,66.89,622.93,19.52
OCT,16,12,30.99,2.33,0.34,5.71,36.13,16.72,4.69,93.08,22.08,60.02,622.62,16.72
OCT,16,13,38.01,2.85,0.4,5.99,45.33,17.23,3.99,76.62,23.47,55.31,621.97,17.23
OCT,16,14,41.76,2.96,0.35,7.06,53.03,21.87,3.25,95.17,24.44,49.94,621.19,21.87
OCT,16,15,41.81,2.83,0.34,6.65,50.31,16.64,2.31,98.47,24.9,47.39,620.53,16.64
OCT,16,16,41.68,2.53,0.29,5.64,44.45,18.62,2.87,133.35,24.55,53.29,620.28,18.62
OCT,16,17,23.88,3.2,0.5,12.8,55.22,14.88,1.42,293.81,20.33,75.22,620.47,14.88
OCT,16,18,21.23,3.15,0.52,12.38,21.81,18.49,3.6,91.22,19.28,78.12,620.62,18.49
OCT,16,19,7.84,2.66,0.56,17.72,25.67,9.78,1.92,167.93,17.69,84,621.41,9.78
OCT,16,20,6.35,2.25,0.63,17.83,17.28,8.2,2.66,78.56,17.51,86.41,622.42,8.2
OCT,16,21,19.18,3.91,0.19,7.02,23.9,8.34,3.2,77.2,15.91,91.51,623.14,8.34
OCT,16,22,15.22,3.15,0.15,7.65,14.51,10.62,3.07,102.64,15.77,92.63,623.77,10.62
OCT,16,23,17.41,2.78,0.03,7.31,12.22,NA,3.65,93.04,15.34,92.75,624.14,NA
OCT,17,0,16.38,2.25,0.06,3.91,6.82,11.65,2.45,101.66,15.39,93.3,624.41,11.65
OCT,17,1,12.85,2.31,0.03,6.42,10.55,11.78,2.62,119.03,15.18,94.41,624.25,11.78
OCT,17,2,18.62,2.29,0.07,2.69,12.76,12.98,2.8,106.64,15.33,93.35,624.09,12.98
OCT,17,3,14.01,2.21,0.09,4.96,6.8,10.65,2.5,81.51,15.16,92.83,623.42,10.65
OCT,17,4,7.86,3,0.13,8.67,12,7.65,2.54,85.75,14.87,93.76,622.85,7.65
OCT,17,5,8.11,2.52,0.11,3.43,9.71,NA,2.85,89.77,14.61,93.67,622.81,NA
OCT,17,6,1.76,2.3,0.44,10.82,15.79,10.34,2.22,102.79,14.19,92.75,623.19,10.34
OCT,17,7,0.8,3.23,0.8,12.21,16.96,10.24,2.37,118.22,14.05,92.29,623.63,10.24
OCT,17,8,0.8,4.01,1.02,11.25,20.08,15.77,1.88,110.07,14.89,88.7,624.21,15.77
OCT,17,9,3.31,8.48,0.49,4.42,24.74,17.44,4.11,82.35,16.69,79.61,624.61,17.44
OCT,17,10,12.06,3.48,0.28,2.6,11.1,12.47,6.19,79.48,17.88,70.08,624.91,12.47
OCT,17,11,16.2,12.98,0.26,3.33,24.31,7.26,6.36,72,19.49,60.94,624.84,7.26
OCT,17,12,19.26,3.28,0.33,3.36,25.26,8.56,5.87,85.15,20.58,56.97,624.47,8.56
OCT,17,13,21.1,2.47,0.35,4.33,38.13,10.25,6.16,90.81,21.58,54.66,623.69,10.25
OCT,17,14,23.05,4.27,0.29,4.57,40.02,8.09,5.96,79.12,22.46,51.43,622.94,8.09
OCT,17,15,22.09,6.97,0.28,4.86,46.44,10.64,5.57,83.4,22.84,50.3,622.29,10.64
OCT,17,16,21.56,11.16,0.23,4.12,50.77,10.9,6.15,73.19,23.11,49.21,621.95,10.9
OCT,17,17,19.2,7.82,0.25,3.8,54.73,10.96,6.05,73.93,22.61,50.11,621.93,10.96
OCT,17,18,15.93,5.25,0.27,4.63,43.19,7.93,5.3,72.44,21.72,53.33,622.22,7.93
OCT,17,19,8.24,24.35,0.3,8.14,49.26,7.87,4.49,56.67,20.01,63.59,622.62,7.87
OCT,17,20,5.11,62.91,0.26,10.77,46.91,10.97,3.57,59.56,18.6,68.05,623.22,10.97
OCT,17,21,6.62,25.46,0.14,6.7,38.94,12.32,4.63,74.76,17.64,69.98,623.87,12.32
OCT,17,22,7.17,14.92,0.12,3.96,29.69,10.51,3.65,90.03,16.54,75.5,624.57,10.51
OCT,17,23,6.46,16.33,0.08,4.61,19.15,8.87,3.77,79.38,16.44,76.09,624.72,8.87
OCT,18,0,9.46,5.84,0.03,0.4,11.64,14.96,4.73,70.1,16.21,76.64,624.78,14.96
OCT,18,1,7.19,20.19,0.02,2.55,4.89,NA,3.91,71.18,16.01,77.22,624.63,NA
OCT,18,2,9.05,12.53,0.01,1.6,8.61,7.5,4.76,68.3,16.28,74.6,624.34,7.5
OCT,18,3,7.75,10.78,0.01,0.4,7.82,11.14,3.69,80.19,15.5,79.52,624.07,11.14
OCT,18,4,5.15,4.44,0.01,3.25,5.89,7.38,2.42,98.76,15.25,80.58,623.91,7.38
OCT,18,5,6.12,2.72,0.04,2.32,13.13,3.39,2.72,84.74,15.24,80.7,624.03,3.39
OCT,18,6,3.98,2.54,0.28,5.92,19.58,1.79,2.8,98.31,15.15,80.86,624.12,1.79
OCT,18,7,0.8,2.37,0.5,9.76,56.56,2.09,2.43,95.55,15.06,81.61,624.32,2.09
OCT,18,8,6.29,2.44,0.54,7.94,69.78,3.34,2.9,94.62,15.63,79.35,624.87,3.34
OCT,18,9,11.8,2.35,0.33,3.08,58.63,5.34,3.71,91.19,16.68,73.82,625.24,5.34
OCT,18,10,12.43,6.53,0.33,3.31,35.34,7.86,3.37,80.11,17.64,70.97,625.54,7.86
OCT,18,11,16.15,5.7,0.28,3.02,43.26,10.87,3.89,77.79,19.14,64.62,625.64,10.87
OCT,18,12,22.12,2.87,0.28,2.98,53.67,10.6,5.98,86.95,20.98,55.75,625.07,10.6
OCT,18,13,22.3,3.03,0.28,2.33,63.22,10.22,6.43,81.63,21.74,52.94,624.36,10.22
OCT,18,14,20.51,4.84,0.27,2.01,60.39,11.76,6.06,76.07,21.87,52.3,623.65,11.76
OCT,18,15,23.54,2.71,0.21,1.33,42.25,13.65,6.1,79.84,23.07,47.67,623.03,13.65
OCT,18,16,24.18,2.2,0.2,2.69,54.89,14.08,5.46,85.5,22.63,48.82,622.68,14.08
OCT,18,17,18.68,14.77,0.27,5.74,49.6,9.44,4.76,79.06,21.92,51.31,622.51,9.44
OCT,18,18,13.15,20.31,0.31,7.7,48.14,6.36,3.96,64.75,21.54,52.66,622.59,6.36
OCT,18,19,8.32,7.1,0.33,9.03,48.43,9.01,3.38,61.51,20.21,59.3,623.05,9.01
OCT,18,20,6.13,12.11,0.41,9.04,49.17,6.7,3.17,71.56,19.09,64.69,623.66,6.7
OCT,18,21,8.4,29.81,0.17,6.23,41.7,3,3.97,68.19,18.65,64.66,624.3,3
OCT,18,22,9.39,23.29,0.1,4.96,60.32,7.2,4.02,77.68,17.71,68.72,624.86,7.2
OCT,18,23,9.06,20.55,0.05,3.04,28.95,11.74,3.78,78.79,17.02,72.45,625.02,11.74
OCT,19,0,10.36,11.57,0.02,1.02,12.66,12.94,3.99,76.83,16.85,73.41,624.93,12.94
OCT,19,1,9.43,19.3,0.01,2.45,28.32,10.34,3.69,76.72,16.74,73.19,624.68,10.34
OCT,19,2,11.38,10.35,0.01,0.4,18.97,9.56,4.23,80.52,16.5,73.89,624.4,9.56
OCT,19,3,4.88,47.47,0.02,6.75,14.19,8.25,4.08,71.05,16.16,75,624.03,8.25
OCT,19,4,9.3,22.76,0.01,1.65,24.77,NA,3.94,82.38,15.76,76.07,623.88,NA
OCT,19,5,6.39,35.85,0.03,4.43,11.29,9.85,3.81,78.79,15.39,76.92,623.78,9.85
OCT,19,6,0.8,94.08,0.23,11.98,58.68,25.09,3.58,74.78,14.85,79.24,624,25.09
OCT,19,7,0.8,23.44,0.49,8.09,89.39,68.29,2.96,82.42,14.58,80.49,624.26,68.29
OCT,19,8,3.06,22.28,0.48,6.24,81.61,26.89,3.28,79.58,15.21,78.25,624.74,26.89
OCT,19,9,9.23,18.65,0.34,2.47,56.11,16.8,4.29,77.12,17.22,70.38,625.13,16.8
OCT,19,10,12.53,16.08,0.28,2.1,51.55,13.68,5.28,73.25,18.21,65.5,625.36,13.68
OCT,19,11,17.96,2.2,0.22,0.4,49.27,15.53,5.98,78.56,19.55,59.17,625.27,15.53
OCT,19,12,20.71,4.13,0.25,0.4,50.34,11.44,6.49,78,20.98,51.73,624.7,11.44
OCT,19,13,23.47,2.2,0.28,0.9,70.78,12.5,6.51,81.33,22.44,47.23,623.91,12.5
OCT,19,14,24.07,12.89,0.28,2.02,59.57,18.99,5.89,78.95,23.46,44.01,623.14,18.99
OCT,19,15,26.13,18.38,0.29,2.66,49.17,20.67,5.42,79.36,24.06,42.53,622.36,20.67
OCT,19,16,27.69,4.74,0.26,1.71,55.76,15.7,5.22,78.67,24.42,40.98,621.83,15.7
OCT,19,17,24.81,8.07,0.24,2.17,45.74,5.94,5.2,76.76,24.17,40.66,621.59,5.94
OCT,19,18,18.29,23.48,0.37,5.62,48.59,5.82,4.23,76.47,23.58,42.82,621.74,5.82
OCT,19,19,11.58,15.92,0.34,5.76,58.28,7.96,4.49,65.11,21.99,52.81,622.28,7.96
OCT,19,20,9.36,9.17,0.26,3.01,45.6,8.74,4.82,37.23,20.26,60.27,623.05,8.74
OCT,19,21,6.95,33.65,0.19,3.73,31.37,5.79,3.73,49.54,18.96,66.34,623.82,5.79
OCT,19,22,5.98,33.7,0.14,3.83,26.64,7.42,3.88,59.14,17.99,69.84,624.13,7.42
OCT,19,23,3.89,47.04,0.11,4.75,32.8,8.09,3.81,81.31,16.93,75.09,624.27,8.09
OCT,20,0,5.27,45.16,0.07,3.48,25.77,25.53,3.63,73.95,16.99,74.11,624.22,25.53
OCT,20,1,4.44,32.06,0.05,3.56,24.4,21.15,2.64,86.81,16.28,78.09,624.25,21.15
OCT,20,2,3.92,55.7,0.02,6.61,26.14,19.35,3.82,76.08,16.45,76.42,624.11,19.35
OCT,20,3,6.81,32.89,0.01,4.17,25.98,29.83,3.7,70.03,16.7,74.23,623.7,29.83
OCT,20,4,7.68,27.16,0.01,3.75,12.09,10.33,3.96,74.29,16.58,73.78,623.46,10.33
OCT,20,5,3,51.5,0.02,6.64,28.7,10.54,3.37,83.64,15.46,80.59,623.57,10.54
OCT,20,6,2.51,5.76,0.12,4.72,24.78,25.49,2.96,89.19,14.76,84.29,623.81,25.49
OCT,20,7,0.8,22.86,0.23,6.6,32.93,3.66,2.9,69.68,14.72,85.34,623.99,3.66
OCT,20,8,0.8,22.7,0.42,7.13,39.6,15.49,2.64,76.12,15.67,80.46,624.34,15.49
OCT,20,9,0.8,43.71,0.45,6.03,70.39,16.21,3.54,74.12,17.6,71.75,624.5,16.21
OCT,20,10,12.06,23.59,0.28,3.67,59.67,32.32,5.38,73.08,19.28,62.38,624.59,32.32
OCT,20,11,17.55,9.55,0.27,2.93,55.89,17.84,6.18,82.03,20.78,54.37,624.39,17.84
OCT,20,12,19.64,2.62,0.3,4.77,52.42,15.52,5.26,84.37,21.38,52.58,623.95,15.52
OCT,20,13,21.65,4.88,0.27,4.29,44.47,15.48,5.49,75.8,22.03,50.82,623.19,15.48
OCT,20,14,20.43,16.97,0.33,5.96,52.08,15.88,5.52,73.13,22.45,49.24,622.63,15.88
OCT,20,15,21.35,12.4,0.26,4.95,50.79,17.84,5.33,67.59,23.24,45.97,621.97,17.84
OCT,20,16,19.02,19.14,0.22,5.64,56.44,19.67,5.03,62.81,23.54,42.68,621.51,19.67
OCT,20,17,15.32,9.38,0.18,3.86,67.63,15.25,5.3,45.89,22.73,48.65,621.5,15.25
OCT,20,18,11.61,4.51,0.15,2.92,33.48,1.79,5.09,37.6,21.4,56.01,621.89,1.79
OCT,20,19,7.41,45.03,0.21,7.73,34.75,2.49,4.22,58.88,19.95,60.93,622.48,2.49
OCT,20,20,7.92,47.51,0.19,6.75,59.19,6.96,4.78,60.06,18.69,65.16,623.22,6.96
OCT,20,21,6.3,52.94,0.18,6.99,112.08,11.74,4.17,61.77,18.39,66.75,623.86,11.74
OCT,20,22,5.95,23.65,0.12,5.11,31.44,NA,4.38,79.87,17.63,70.19,624.35,NA
OCT,20,23,7.93,8.33,0.12,1.86,34.95,11.91,4.34,82.98,17,73.25,624.59,11.91
OCT,21,0,8.43,3.59,0.04,0.92,127.53,4.99,3.48,82.8,16.71,74.6,624.46,4.99
OCT,21,1,8.23,3.66,0.03,0.4,8.36,1.14,2.98,87.84,16.56,75.69,624.46,1.14
OCT,21,2,6.63,11.2,0.05,1.62,15.01,3.17,3.08,77.32,16.46,76.65,624.31,3.17
OCT,21,3,6.58,3.94,0.07,1.82,128.78,6.17,2.49,90.32,16.39,77.01,624.11,6.17
OCT,21,4,7,2.58,0.04,0.93,40.16,6.26,2.75,80.07,16.21,78.67,624.04,6.26
OCT,21,5,6.53,3.49,0.05,1.46,62.17,2.92,3.17,69.14,16.18,79.31,623.91,2.92
OCT,21,6,5.05,7.14,0.1,2.14,97.86,1.54,2.83,81.33,15.92,80.98,624,1.54
OCT,21,7,3.92,3.1,0.16,2.75,134.17,2.03,2.53,95.99,15.79,81.75,624.33,2.03
OCT,21,8,0.8,2.37,0.4,6.22,197.9,2.29,2.11,112.79,15.93,81.33,624.69,2.29
OCT,21,9,5.61,5.1,0.49,8.12,285.75,2.77,3.17,103.01,17.64,72.45,625,2.77
