DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
SEP,5,20,14.27,2.2,0.32,7.25,43.03,11.05,3.46,44.02,23.02,47.34,621.88,11.05
SEP,5,21,11.06,15.52,0.59,7.81,31.8,10,3.13,75.32,22.4,51.65,622.55,10
SEP,5,22,15.42,4.24,0.12,1.57,47.41,9.25,3.34,103.42,20.64,61.15,623.41,9.25
SEP,5,23,5.15,6.75,0.14,10.84,42.49,11.17,2.65,96.28,20.38,63.5,624.05,11.17
SEP,6,0,7.61,4.38,0.07,6.49,40.13,12.14,3.45,89.79,19.24,68.9,624.14,12.14
SEP,6,1,11.47,3.57,0.01,1.63,37.69,12.61,3.06,88.55,18.81,70.21,624.1,12.61
SEP,6,2,3.11,3.92,0.02,10.19,15.1,NA,2.5,129.29,17.93,74.82,624,NA
SEP,6,3,3.25,3.68,0.01,10.36,18.41,12.33,2.42,92.4,17.61,76.16,623.73,12.33
SEP,6,4,9.69,3.03,0.01,3.3,16.65,11.64,3.28,92.04,17.42,76.96,623.44,11.64
SEP,6,5,2.27,3.06,0.01,9.16,19.8,8.76,2.38,139.24,16.86,80.46,623.5,8.76
SEP,6,6,2.21,3.22,0.31,9.92,33.97,10.62,2.26,112.25,16.94,79.49,623.71,10.62
SEP,6,7,0.8,3.09,0.42,10.83,88.74,14.25,2.42,110.1,16.69,80.38,624.11,14.25
SEP,6,8,0.8,3.43,0.61,11.55,90.23,14.32,2.32,92.56,16.91,80.07,624.4,14.32
SEP,6,9,7.77,3.61,0.37,5.92,78.67,21.31,2.98,88.6,18.21,74.52,624.49,21.31
SEP,6,10,20.08,5.55,0.23,0.4,48.92,13.6,3.79,86.37,20.78,63.05,624.54,13.6
SEP,6,11,27.11,2.92,0.16,0.4,55.08,13.56,3.66,91.98,21.94,57.24,624.74,13.56
SEP,6,12,37.04,3.53,0.25,3.66,52,13.44,3.31,104.34,22.7,53.01,624.48,13.44
SEP,6,13,38.1,3.83,0.39,8.33,64.25,18.53,3.65,115.72,22.65,53.05,623.96,18.53
SEP,6,14,29.42,2.91,0.28,5.26,75.07,16.18,3.37,103.69,21.38,54.69,623.47,16.18
SEP,6,15,31.93,2.71,0.26,5.21,49.65,15.37,2.94,103.79,21.75,57.9,622.92,15.37
SEP,6,16,29.74,13.81,0.22,5.75,59.81,14.7,3.73,73.79,21.71,57.77,622.6,14.7
SEP,6,17,30.78,4.07,0.22,3.93,69.69,23.68,4.18,87.82,21.98,56.2,622.37,23.68
SEP,6,18,28.08,2.93,0.13,0.46,79.24,12.12,4.19,140.6,21.52,56.02,622.55,12.12
SEP,6,19,24.54,2.33,0.14,1.27,53.91,8.2,3.4,138.3,20.45,57.65,622.99,8.2
SEP,6,20,19.14,2.2,0.28,5.5,33.92,5.42,2.51,136.65,19.47,60.75,623.26,5.42
SEP,6,21,15.3,2.27,0.24,7.91,47.79,5.19,1.97,119.31,18.89,65.13,623.68,5.19
SEP,6,22,13.2,2.2,0.06,7.25,32.01,5.13,1.89,158.49,18.32,69.13,624.14,5.13
SEP,6,23,10.05,2.2,0.04,8.77,25.19,8.08,2.04,91.37,18.11,71.86,624.59,8.08
SEP,7,0,1.93,3.3,0.08,18.04,29.39,10.79,2.65,107.13,17.23,77.57,624.69,10.79
SEP,7,1,3.83,5.73,0.15,21.36,30,13.57,2.42,93.36,16.63,76.84,624.57,13.57
SEP,7,2,6.17,4.07,0.15,19.68,28.69,19.65,2.72,88.18,16.17,80.08,624.52,19.65
SEP,7,3,2.66,4.24,0.23,22.57,27.96,15.89,2.39,88.64,15.87,82.51,624.41,15.89
SEP,7,4,2,6.45,0.23,21.77,32.01,18,2.09,84.39,15.81,82.77,624.25,18
SEP,7,5,5.11,14.57,0.18,19.47,36.41,22.23,2.37,71.01,16.3,78.63,624.2,22.23
SEP,7,6,1.34,7.9,0.48,20.46,43.97,26.45,2.17,99.2,15.59,82.13,624.29,26.45
SEP,7,7,NA,6.22,0.85,22.74,92.1,22.91,1.51,113.2,15.26,84.16,624.43,22.91
SEP,7,8,0.8,7.37,0.79,22.51,92.02,30.33,1.89,112.63,16.67,78.98,624.53,30.33
SEP,7,9,0.8,16.55,0.71,29.69,107.9,36.84,2.04,99.61,18.1,73.61,624.91,36.84
SEP,7,10,11.37,10.59,0.43,11.56,76.85,52.47,2.53,100.4,19.85,67.55,625.08,52.47
SEP,7,11,22.06,4.93,0.32,5.63,48.47,22.67,3.12,83.37,21.21,61.67,624.81,22.67
SEP,7,12,31.38,3.67,0.34,4.93,39.37,19.86,3.4,109.32,23.01,54.43,624.36,19.86
SEP,7,13,38.36,3.32,0.38,5.69,48.27,21.76,2.99,99.98,24.32,48.13,623.81,21.76
SEP,7,14,50.99,3.85,0.29,6.19,54.93,12.87,2.59,103.46,25.39,41.91,623.1,12.87
SEP,7,15,52.16,3.04,0.24,3.81,32.92,16.57,2.35,135.09,27.03,35.22,622.28,16.57
SEP,7,16,58.75,7.53,0.22,4.14,37.95,21.12,2.25,126.05,26.84,35.33,621.61,21.12
SEP,7,17,54.7,4.86,0.24,5.23,49.64,20.5,2.49,156.38,26.08,37.08,621.27,20.5
SEP,7,18,50.64,4.35,0.19,4.14,35.27,17.66,2.33,260.85,25.68,38.62,621.34,17.66
SEP,7,19,37.38,4.47,0.17,3.22,40.25,10.23,3.99,242.87,23.53,47.49,621.87,10.23
SEP,7,20,21.77,2.93,0.17,4.86,43.69,11.94,3.33,242.54,20.26,62.06,622.58,11.94
SEP,7,21,22.75,2.66,0.1,4.06,26.15,12.58,2.67,292.28,19.91,62.92,623.35,12.58
SEP,7,22,19.51,2.59,0.13,6.84,22.5,8.74,1.98,196.76,19.02,68.77,623.83,8.74
SEP,7,23,13.15,2.73,0.16,8.91,28.15,10.18,2.78,161.02,16.98,84.61,624.66,10.18
SEP,8,0,19.55,2.53,0.07,1.22,12.23,NA,3.23,152.91,15.88,90.19,624.95,NA
SEP,8,1,20.02,2.39,0.04,1.06,9.37,NA,2.58,190.45,15.41,91.81,624.81,NA
SEP,8,2,17.98,2.31,0.02,1.15,12.35,NA,1.85,217.82,15.47,91.34,624.47,NA
SEP,8,3,15.44,2.24,0.01,2.04,9,7.41,2.14,281.18,15.28,91.38,624.01,7.41
SEP,8,4,16.25,2.26,0.02,4.06,11.6,9.83,1.8,287.93,14.76,91.85,623.56,9.83
SEP,8,5,14.6,2.38,0.07,7.82,11.8,12.13,1.29,150.97,14.7,90.73,623.46,12.13
SEP,8,6,6.4,2.31,0.13,9.21,15.98,NA,2.03,140.73,14.5,92.28,623.39,NA
SEP,8,7,0.8,2.33,0.42,16.18,18.89,12.7,1.45,106.93,14.59,92.46,623.55,12.7
SEP,8,8,1.09,2.58,0.52,14.78,25.88,13.79,1.65,116.56,15.21,89.98,623.7,13.79
SEP,8,9,12.58,3.31,0.49,14.54,30.54,16.72,1.94,99.66,16.14,84.43,623.91,16.72
SEP,8,10,23.86,6.65,0.41,8.08,47.3,20.3,2.11,104.21,18.45,74.63,623.99,20.3
SEP,8,11,32.13,40.26,0.42,10.2,47.04,26.67,1.59,96.97,19.92,66.49,623.97,26.67
SEP,8,12,45.21,52.38,0.45,11.64,58.48,43.7,1.76,221.02,22.48,57.55,623.71,43.7
SEP,8,13,63.11,31.6,0.51,9.23,67.35,55.12,1.86,254.21,22.9,54.57,623.21,55.12
SEP,8,14,67.39,19.19,0.46,8.27,57.16,51.26,2.32,250.86,23.29,53.42,622.52,51.26
SEP,8,15,60.23,10.45,0.19,4.97,48.7,38.57,2.35,274.84,22.96,53.02,622,38.57
SEP,8,16,54.94,5.67,0.15,4.27,25.75,NA,2.8,278.37,24,51.37,621.41,NA
SEP,8,17,62.08,4.43,0.2,5.42,32.84,19.97,3.15,283.49,24.57,48.38,621.18,19.97
SEP,8,18,40.06,3.34,0.11,4.42,31.25,25.99,2.89,291.32,23.38,56.07,621.03,25.99
SEP,8,19,28.75,2.98,0.14,7.85,28.1,5.64,2.84,263.81,21.97,64.36,621.52,5.64
SEP,8,20,16.44,2.81,0.22,14.44,24.62,8.41,2.3,266.7,20.81,71.55,621.98,8.41
SEP,8,21,16.21,2.77,0.19,12.76,21.39,NA,2.21,234.1,19.9,72.69,622.25,NA
SEP,8,22,22.72,2.63,0.18,8.74,24.79,14.2,2.55,218.92,19.49,71.82,622.95,14.2
SEP,8,23,30.62,2.46,0.04,3.7,21.21,12.3,3.88,279.05,17.54,76.47,623.59,12.3
SEP,9,0,32.14,2.4,0.03,2.75,14.43,NA,2.76,261.62,15.35,89.83,623.72,NA
SEP,9,1,33.23,2.26,0.01,2.33,9.77,NA,2.06,288.9,14.97,89.98,623.15,NA
SEP,9,2,35.84,2.32,0.01,2.29,8.13,6.87,1.32,246.49,14.89,85.32,622.82,6.87
SEP,9,3,24.85,2.35,0.05,9.5,14.59,9.64,1.77,185.37,14.79,85.17,622.38,9.64
SEP,9,4,19.53,2.58,0.07,13.8,18.09,NA,0.99,160.22,14.48,86.85,622.29,NA
SEP,9,5,11.39,2.79,0.06,14.37,25.66,17.45,1.15,294.25,13.98,89.78,622.31,17.45
SEP,9,6,9.68,2.43,0.08,13.16,16.08,NA,0.57,297.28,13.71,91.94,622.37,NA
SEP,9,7,0.8,2.47,0.51,21.39,23.69,15.33,0.67,150.14,13.81,92.17,622.6,15.33
SEP,9,8,6.25,4.5,0.47,17.45,34.13,16.32,1.71,111.17,15.26,85.92,622.86,16.32
SEP,9,9,16.32,5.2,0.4,15.47,26.24,21.75,1.84,102.36,17.19,75.71,623.2,21.75
SEP,9,10,26.34,4.69,0.19,9.36,35.75,19.21,1.53,159.31,19.88,67.26,623.19,19.21
SEP,9,11,34.71,3.25,0.06,1.98,18.72,18.8,1.7,275.46,21.86,59.99,623.06,18.8
SEP,9,12,32.77,2.74,0.07,1.11,11.3,10.87,2.1,259.03,22.85,55.91,622.77,10.87
SEP,9,13,33.15,2.51,0.1,0.81,13.16,10.62,2.41,263.18,24.18,50.53,622.11,10.62
SEP,9,14,36.24,2.35,0.05,0.4,10.93,NA,2.39,271.41,24.87,47.23,621.42,NA
SEP,9,15,39.25,2.32,0.04,0.4,4.09,NA,2.18,258.4,26.29,39.9,620.59,NA
SEP,9,16,42.23,2.2,0.03,0.4,10.92,NA,2.54,262.75,26.49,36.68,619.93,NA
SEP,9,17,44.49,2.35,0.03,0.4,16.64,NA,2.29,258.02,25.94,37.79,619.78,NA
SEP,9,18,43.4,2.21,0.04,0.4,14.7,9.63,2.91,260.64,25.42,41.92,619.77,9.63
SEP,9,19,34.41,2.22,0.07,4.19,20.64,9.99,3.02,268.79,24.07,44.12,620.07,9.99
SEP,9,20,23.07,2.2,0.15,10.97,19.05,7.93,2.93,259.78,21.83,57.61,620.85,7.93
SEP,9,21,24.49,2.25,0.09,4.57,24.24,4.06,2.46,261.68,19.77,66.62,621.66,4.06
SEP,9,22,27.34,2.23,0.07,2.83,17.58,2.69,2.33,240.45,18.12,77.3,622.54,2.69
SEP,9,23,23.54,2.23,0.06,4,14.09,NA,2.06,223.27,16.46,88.85,623.01,NA
SEP,10,0,29.5,2.26,0.01,1.74,3.95,NA,1.63,212.34,15.48,90.39,622.89,NA
SEP,10,1,21.99,2.26,0.02,4.91,14.76,NA,1.77,100.31,15.78,91.58,622.41,NA
SEP,10,2,18.98,3.27,0.01,3.86,9.78,8.9,0.74,317.82,16,92.42,622.19,8.9
SEP,10,3,10.75,5.39,0.04,10.21,11.78,NA,0.93,196.91,16.11,91.97,621.9,NA
SEP,10,4,5.98,4,0.05,12.52,16.79,14.24,1.44,158.68,15.92,92.86,621.58,14.24
SEP,10,5,9.46,3.17,0.07,11.08,13.14,12.37,1.64,145.22,15.8,92.51,621.52,12.37
SEP,10,6,4.74,3.11,0.39,13.74,15.23,6.82,1.32,122.99,15.97,91.44,621.61,6.82
SEP,10,7,0.8,3.06,0.62,16.39,16.49,5.26,1.61,175.07,16.01,90.6,621.88,5.26
SEP,10,8,0.8,2.83,0.51,11.63,17.55,6.45,1.36,165.57,16.12,91.66,622.13,6.45
SEP,10,9,6.24,2.89,0.37,9.12,20.37,6.94,1.57,203.2,17.25,87.36,622.24,6.94
SEP,10,10,13.96,2.9,0.22,4.46,18.2,7.31,1.73,200.01,18.41,79.98,622.45,7.31
SEP,10,11,17.03,2.94,0.18,4.09,20.98,5.77,1.67,229.8,19.69,73.79,622.55,5.77
SEP,10,12,25.13,2.94,0.08,1.58,13.89,6.85,1.57,257.72,21.67,63.56,622.32,6.85
SEP,10,13,30.94,2.96,0.1,1.38,7.49,NA,1.8,256.26,23.07,56.23,621.82,NA
SEP,10,14,32.55,2.59,0.08,0.42,14.76,11.53,1.83,277.81,23.7,53.88,621.11,11.53
SEP,10,15,30.67,2.44,0.1,0.74,13.94,NA,1.99,227.1,24.17,52.84,620.44,NA
SEP,10,16,31.46,2.26,0.1,0.4,11.77,NA,2.1,251.54,24.03,53.27,619.83,NA
SEP,10,17,29.07,2.39,0.14,0.85,21.97,10.5,2.88,234.62,23.06,58.58,619.61,10.5
SEP,10,18,20.99,2.3,0.19,3.19,22.62,5.47,3.99,225.81,21.1,67.16,619.82,5.47
SEP,10,19,15.69,2.38,0.25,6.23,24.15,6.08,3.01,226.39,19.7,75.2,620.13,6.08
SEP,10,20,13.01,2.28,0.3,8.75,27.56,8.47,2.46,228.82,19.03,75.59,620.67,8.47
SEP,10,21,15.35,2.33,0.16,6.64,20.04,5.26,2.41,223.84,19.05,72.98,621.2,5.26
SEP,10,22,11.75,2.2,0.11,7.96,15.62,2.63,1.32,248.23,18.68,75.51,621.86,2.63
SEP,10,23,9.32,2.32,0.14,9.93,22.83,4.54,1.99,196.75,18.77,75.36,622.26,4.54
SEP,11,0,19.55,2.26,0.01,0.4,16.32,10.12,3.73,165.78,16.29,91.06,622.39,10.12
SEP,11,1,18.18,2.29,0.01,0.45,4.42,NA,1.39,113.57,16.09,94.79,622.41,NA
SEP,11,2,19.2,10.72,0.14,3.76,10.08,NA,1.61,67.08,15.65,93.78,622.16,NA
SEP,11,3,7.02,8.32,0.04,14.58,11.96,6.74,2.17,101.91,15.39,93.71,621.99,6.74
SEP,11,4,7.55,6.13,0.03,15.71,24.08,7.68,1.79,108.16,15.24,93.29,621.87,7.68
SEP,11,5,6.82,3.7,0.08,16.59,12.43,7.62,1.7,126.63,15.3,92.1,621.87,7.62
SEP,11,6,3.07,3.65,0.45,21.14,14.47,6.49,1.92,103.57,15.65,89.98,622.05,6.49
SEP,11,7,0.8,3.38,0.8,21.47,14.26,7.41,2.01,107.22,15.81,90.44,622.22,7.41
