DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
AGO,11,8,0.8,2.46,0.49,21.5,25.25,13.89,0.9,314.97,15.21,87.79,625.61,13.89
AGO,11,9,0.8,5.82,0.41,17.08,28.66,19.35,1.1,68.19,16.74,81.22,625.87,19.35
AGO,11,10,5.98,38.38,0.37,16.61,35.35,23.5,1.12,224.09,20.06,65.98,625.81,23.5
AGO,11,11,24.77,19.74,0.2,7.41,31.57,NA,1.37,262.49,21.84,54.52,625.73,NA
AGO,11,12,28.86,7.4,0.1,2.92,29.36,15.97,2.07,262.76,22.74,53.09,625.51,15.97
AGO,11,13,32.07,3.73,0.09,1.67,18.16,15.27,2.23,260.15,24.23,50.43,625.02,15.27
AGO,11,14,31.55,2.92,0.14,1.61,22.25,15.16,2.4,241.6,25.31,46.75,624.34,15.16
AGO,11,15,31.58,2.53,0.1,0.7,18.02,13.59,2.81,256.86,25.84,44.48,623.67,13.59
AGO,11,16,30.82,2.53,0.07,0.44,23.03,19.09,3.05,260.91,26.35,42.3,622.97,19.09
AGO,11,17,31.16,2.62,0.11,0.92,22.57,13.65,3.01,254.72,26.58,41.61,622.55,13.65
AGO,11,18,28.09,2.46,0.07,2.55,23.6,19.09,3.38,260.11,25.36,45.7,622.48,19.09
AGO,11,19,17.13,2.57,0.18,9.11,35.05,17.41,3.29,241.01,23.79,52.68,622.75,17.41
AGO,11,20,5.92,2.41,0.14,6.9,33.76,12.03,4.27,228.23,20.85,60.67,623.32,12.03
AGO,11,21,4.35,2.21,0.11,7.48,22.49,10.35,2.95,244.55,19.71,63.26,624.05,10.35
AGO,11,22,8.26,3.1,0.19,12.86,33.68,12.73,4.28,114.15,18.5,69.03,625.01,12.73
AGO,11,23,16.57,2.68,0.09,6.65,31.39,NA,3.68,98.53,16.91,77.77,625.62,NA
AGO,12,0,12.46,4.23,0.07,8.39,19.89,1.25,3.11,60.09,16.09,85.68,626.18,1.25
AGO,12,1,14.15,3.88,0.03,6.96,26.85,14.57,2.1,71.77,16.26,82.5,626.16,14.57
AGO,12,2,18.78,3.2,0.02,5.85,11.57,NA,1.37,69.31,15.53,87.38,625.99,NA
AGO,12,3,14,2.81,0.06,7.37,13.82,NA,1.1,64.98,15.18,90.5,625.86,NA
AGO,12,4,15.71,2.77,0.04,5.37,10.24,NA,1.25,313.85,14.86,91.93,625.56,NA
AGO,12,5,13.48,3.97,0.1,6.5,7.52,NA,1.66,337.02,14.65,93.46,625.51,NA
AGO,12,6,20.94,3.52,0.1,4.22,13.66,8.88,1.69,51.32,14.54,93.04,625.61,8.88
AGO,12,7,11.94,6.73,0.28,10.49,10.52,NA,1.16,109.69,14.72,91.91,625.87,NA
AGO,12,8,8.8,4.38,0.15,9.58,15.68,NA,2.32,294.04,14.77,92.12,626.41,NA
AGO,12,9,18.37,3.17,0.1,4.14,4.79,NA,1.73,294.88,15.02,88.98,626.57,NA
AGO,12,10,19.54,2.97,0.16,4.9,3.73,NA,1.25,237.72,16.85,81.96,626.56,NA
AGO,12,11,24.39,3.05,0.28,5.24,4.73,NA,2,180.13,19.99,69.57,626.15,NA
AGO,12,12,29.4,2.77,0.18,2.55,20.45,8.31,1.79,210.23,21.11,62.39,625.9,8.31
AGO,12,13,30.7,2.67,0.16,2.22,13.24,6.46,1.78,224.81,22.22,57.2,625.62,6.46
AGO,12,14,33.68,2.47,0.12,1.41,14.86,6.84,1.7,263.47,22.79,54.2,625.12,6.84
AGO,12,15,33.74,2.52,0.08,1.4,17.24,8.9,2.17,276.37,22.66,55.25,624.38,8.9
AGO,12,16,36.94,2.5,0.07,1.18,5.66,NA,2.11,269.66,23.4,51,623.7,NA
AGO,12,17,30.57,2.47,0.04,0.4,11.01,NA,2.51,283.83,23.76,50.09,623.28,NA
AGO,12,18,29.98,2.42,0.08,1.91,17.61,6.41,2.74,283.48,22.49,55.34,623.23,6.41
AGO,12,19,21.34,2.37,0.1,3.53,14.48,3.13,2.4,155.33,20.96,60.59,623.32,3.13
AGO,12,20,20.16,2.31,0.13,6.04,5.06,NA,1.38,300.44,20.83,55.08,623.56,NA
AGO,12,21,4.94,2.82,0.41,17.87,23.39,4.04,1.79,92.99,20.34,63.95,624.1,4.04
AGO,12,22,7.57,2.59,0.2,12.32,34.22,5.45,2.94,153.9,18.96,71.57,624.69,5.45
AGO,12,23,6.1,2.5,0.11,9.42,20.94,8.77,2.84,107.92,16.87,83.67,625.43,8.77
AGO,13,0,0.8,2.75,0.1,14.95,9.57,7.26,2.39,105.39,16.29,86.81,625.64,7.26
AGO,13,1,10.11,2.66,0.02,3.16,13.02,7.98,2.09,152.15,15.9,85.12,625.82,7.98
AGO,13,2,11.19,2.41,0.01,2.09,8.51,NA,2.2,216.19,15.39,88.49,625.71,NA
AGO,13,3,12.85,2.34,0.01,0.77,5.1,NA,1.95,215.37,14.89,92.15,625.5,NA
AGO,13,4,19.36,2.32,0.01,1.26,3.62,NA,2.19,219.99,14.67,93.43,625.39,NA
AGO,13,5,27.47,2.2,0.01,0.4,2.76,NA,1.66,280.76,14.32,94.34,625.37,NA
AGO,13,6,29.35,2.23,0.07,3.58,5.72,NA,1.11,275.82,14.05,94.82,625.43,NA
AGO,13,7,20.77,2.2,0.08,7.17,4.81,NA,1.12,271.37,14.17,95.37,625.54,NA
AGO,13,8,15.23,2.23,0.5,18.59,2.87,NA,0.81,142.15,14.76,95.22,625.68,NA
AGO,13,9,18.85,2.4,0.31,10.28,7.42,1.01,1.63,176.42,16.81,90.3,625.69,1.01
AGO,13,10,24.83,2.5,0.2,5.42,11.33,NA,1.94,189.67,17.68,80.53,625.82,NA
AGO,13,11,21.68,5.15,0.46,12.08,14.07,3.41,2.07,57.83,17.62,79.14,625.83,3.41
AGO,13,12,23.17,15.66,0.45,13.99,18.58,6.89,1.38,149.91,18.51,74.71,625.58,6.89
AGO,13,13,33.82,4.96,0.2,4.65,15.4,NA,1.58,176.41,20.68,60.81,625.22,NA
AGO,13,14,39.68,3.13,0.11,1.77,7.4,NA,1.95,229.25,22.66,53.86,624.66,NA
AGO,13,15,39.45,2.75,0.1,2.05,16.17,3.7,2.43,216.49,23.54,50.43,623.86,3.7
AGO,13,16,39.95,2.41,0.07,1.23,8.9,NA,2.34,228.15,24.4,46.93,623.14,NA
AGO,13,17,41.55,2.3,0.03,0.4,14.89,8.88,2.26,229.3,24.54,46.02,622.82,8.88
AGO,13,18,39.96,2.28,0.08,0.4,12.41,NA,2.42,209.79,24.13,47.81,622.42,NA
AGO,13,19,38.36,2.28,0.08,0.76,19.79,4.41,2.09,223.87,22.97,49.83,622.48,4.41
AGO,13,20,35.13,2.29,0.15,3.13,52.84,NA,6.21,140.29,16.86,79.01,623.49,NA
AGO,13,21,33.44,2.2,0.16,4.75,14.2,NA,3.03,151.26,15.06,86.39,624.09,NA
AGO,13,22,24.23,2.58,0.1,8.22,4.58,NA,2.32,97.57,15.36,87.59,624.56,NA
AGO,13,23,18.82,3.74,0.1,11.75,13.48,6.19,1.33,106.58,15.65,87.45,624.88,6.19
AGO,14,0,24.05,2.31,0.01,6.58,5.59,NA,1.41,83.05,15.42,87.63,625.02,NA
AGO,14,1,21.47,2.57,0.01,8.09,17.99,9.33,1.1,173.38,15.54,86.5,625.03,9.33
AGO,14,2,8.17,2.32,0.01,15.68,16.83,15.73,1.42,243.07,15.01,89.91,624.79,15.73
AGO,14,3,3.5,2.6,0.02,20.08,18.57,11.89,1.06,195.15,14.76,90.98,624.29,11.89
AGO,14,4,1.42,2.39,0.06,21.62,21.88,NA,1.39,77.24,14.55,91.06,623.78,NA
AGO,14,5,NA,2.44,0.09,23.36,28.64,15.07,0.61,212.54,14.23,92.02,623.84,15.07
AGO,14,6,NA,2.4,0.32,19.15,28.87,13.3,0.65,308.68,13.92,93.13,623.95,13.3
AGO,14,7,NA,2.24,0.78,19.3,40.34,19.58,1.3,100.2,13.84,94.1,624.16,19.58
AGO,14,8,1.82,2.75,0.68,18.53,40.39,25.29,2.02,108.1,15.11,88.8,624.4,25.29
AGO,14,9,8.75,3.61,0.47,10.22,52.72,25.22,2.58,105.79,17.21,77.66,624.47,25.22
AGO,14,10,21.38,2.82,0.23,3.37,47.47,18.61,3.89,90.31,18.69,70.79,624.59,18.61
AGO,14,11,28.31,4.49,0.25,5.69,45.88,20.96,4.13,102.46,19.9,64.87,624.59,20.96
AGO,14,12,38.93,7.66,0.35,8.04,56.07,23.19,3.4,107.73,21.89,56.39,624.39,23.19
AGO,14,13,48.55,4.97,0.19,5.14,48.1,30.48,2.42,152.79,23.37,49.07,623.94,30.48
AGO,14,14,47.41,3.13,0.2,3.37,41.62,24.21,2.32,151.3,24.26,44.53,623.47,24.21
AGO,14,15,48.21,2.58,0.08,0.4,27.5,17.72,1.92,187.75,25.49,41.99,622.84,17.72
AGO,14,16,45.08,2.2,0.09,0.4,25.95,20.28,2.4,151.89,26.17,37.23,622.21,20.28
AGO,14,17,38.39,2.2,0.34,5.36,49.64,14.3,3.37,117.46,23.28,47.92,622.21,14.3
AGO,14,18,26.42,2.2,0.46,10.35,60.75,13.98,3.27,138.36,19.36,69.95,622.39,13.98
AGO,14,19,19.1,3.01,0.49,16.47,20.08,NA,1.97,143.16,18.03,71.11,622.75,NA
AGO,14,20,16.15,3.31,0.34,16.66,19.6,NA,2.03,155.02,17.47,73.97,623.22,NA
AGO,14,21,9.96,2.48,0.32,21.46,27.44,18.37,1.11,316.64,17.15,79.3,623.6,18.37
AGO,14,22,4.97,3.39,0.37,26.54,25.42,17.3,1.34,68.29,17.15,80.4,624.12,17.3
AGO,14,23,3.67,3.62,0.22,23.02,35.08,27.86,1.53,168.26,16.58,83.19,624.63,27.86
AGO,15,0,24.95,5.46,0.01,3.12,25.2,NA,1.3,144.47,16.81,76.9,625,NA
AGO,15,1,13.62,7.12,0.12,12.74,27.49,NA,1.34,85.42,16.76,80.14,625.06,NA
AGO,15,2,12.04,3.38,0.16,13.71,33.44,25.19,1.7,110.83,16.53,82.54,624.87,25.19
AGO,15,3,8.18,4.1,0.12,15.23,33.13,20.6,1.07,205.34,16.23,84.9,624.63,20.6
AGO,15,4,10.51,4.31,0.14,17.31,27.54,20.02,1.71,83.76,16.25,84.03,624.35,20.02
AGO,15,5,8.87,3.77,0.16,16.71,31.17,24.69,1.72,89.01,16.01,84.74,624.26,24.69
AGO,15,6,0.8,4.29,0.37,24.17,40.12,23.7,1.38,86.73,15.68,87.11,624.44,23.7
AGO,15,7,NA,3.68,0.69,23.47,54.34,25.58,1.44,128.06,15.62,89.02,624.72,25.58
AGO,15,8,0.8,4.23,0.71,24.56,66.78,30.06,1.3,83.38,16.25,85.7,625.17,30.06
AGO,15,9,0.8,10.06,0.64,28.34,75.5,32.76,1.19,89.11,17.95,78.77,625.47,32.76
AGO,15,10,7.79,7.02,0.43,12.21,59.99,47.24,2.88,76.39,19.47,72.47,625.68,47.24
AGO,15,11,23.95,4.7,0.38,5.68,35.12,26.23,3.07,93.84,21.26,62.27,625.62,26.23
AGO,15,12,29.23,5.06,0.29,4.97,34.36,22.25,2.59,106.63,22.51,56.82,625.42,22.25
AGO,15,13,36.35,9.5,0.29,6.23,44.15,20.74,2.2,122.46,24.2,50.15,624.99,20.74
AGO,15,14,1.4,6.92,0.23,7.72,30.15,NA,0.71,166.97,25.24,47.12,624.3,NA
AGO,15,15,55.64,10.06,0.21,6.73,25.62,NA,0.45,124.94,25.3,44.93,623.61,NA
AGO,15,16,73.25,23.64,0.24,6.62,32.15,31.78,0.45,244.05,26.38,42.75,622.94,31.78
AGO,15,17,77.44,35.49,0.38,8.21,59.45,40.37,0.45,227.97,25.61,44.61,622.62,40.37
AGO,15,18,59.04,14.48,0.28,8.29,83.96,48.44,0.45,205.28,24.65,47.29,622.32,48.44
AGO,15,19,41.11,6.87,0.24,8.11,134.83,31.49,0.45,232.78,22.99,52.7,622.75,31.49
AGO,15,20,35.41,4.22,0.13,4.77,120.16,5.65,0.45,255.14,19.74,63.13,623.33,5.65
AGO,15,21,26.32,3.32,0.14,6.05,27.84,8.98,0.45,231.4,19.1,66.86,623.63,8.98
AGO,15,22,16.08,3.49,0.12,6.43,29.46,13.73,0.45,121.11,18.09,79.08,624.59,13.73
AGO,15,23,22.88,3.2,0.08,5.07,18.92,NA,0.45,140.24,15.4,92.17,625.41,NA
AGO,16,0,25.53,2.88,0.03,2.93,4.33,NA,NA,283,15.28,92.63,625.83,NA
AGO,16,1,25,2.6,0.03,0.4,13.26,7.95,NA,283.58,15.22,93.03,625.84,7.95
AGO,16,2,22.59,2.44,0.01,0.4,7.07,4.55,NA,268.87,15.04,92.76,625.69,4.55
AGO,16,3,19.52,2.32,0.01,0.4,10.91,2.66,NA,249.36,14.7,93.22,625.6,2.66
AGO,16,4,23.59,2.29,0.01,3.12,5.62,NA,NA,197.62,14.74,92.74,625.47,NA
AGO,16,5,22.27,2.2,0.01,5.33,8.14,NA,NA,305.02,14.67,92.49,625.37,NA
AGO,16,6,19.11,2.2,0.1,8.66,9.83,NA,NA,251.15,14.72,92.3,625.59,NA
AGO,16,7,12.65,2.2,0.25,12.13,19.69,11.12,NA,302.52,14.91,92.2,625.98,11.12
AGO,16,8,11.62,2.2,0.34,15.27,22.38,NA,NA,255.74,15.54,89.88,626.29,NA
AGO,16,9,20.24,6.71,0.31,11.94,24.2,18.28,NA,307.47,16.44,85.48,626.49,18.28
AGO,16,10,21.47,31.89,0.54,18.6,61.85,32.56,NA,136.83,17.98,79.09,626.68,32.56
AGO,16,11,36.6,15.2,0.32,7.42,63.18,NA,NA,125.14,20.36,69.14,626.67,NA
AGO,16,12,44.77,5.42,0.25,5.54,55.18,42.01,NA,121.7,21.95,61.46,626.44,42.01
AGO,16,13,52.68,7.26,0.26,5.34,38.47,40.43,NA,126.78,23.19,55.65,625.93,40.43
AGO,16,14,54.44,3.85,0.12,3.48,22.87,NA,NA,147.88,24.61,48.84,625.37,NA
AGO,16,15,57.69,3.2,0.04,1.09,21.28,NA,NA,112.8,25.62,44.45,624.76,NA
AGO,16,16,54.83,4.57,0.01,0.4,10.95,NA,NA,196.29,26.93,38.82,624.05,NA
AGO,16,17,48.73,6.4,0.1,6.2,20.67,NA,NA,89.7,25.78,40.75,623.75,NA
AGO,16,18,34.62,4.29,0.31,10.53,84.51,18.65,NA,75.69,24.27,49.14,623.7,18.65
AGO,16,19,32.13,2.63,0.15,5.5,71.37,10.21,NA,334.58,22.57,56.72,624.25,10.21
AGO,16,20,23.18,23.33,0.24,14.47,58.23,5.38,NA,44.13,20.11,65.89,624.92,5.38
AGO,16,21,19.07,28.47,0.32,16.49,50.17,19.02,NA,142.61,17.45,78.19,625.64,19.02
AGO,16,22,31.71,4.1,0.07,4.04,17.45,16.42,NA,107.83,16.6,81.22,626.65,16.42
AGO,16,23,30.5,2.63,0.01,1.99,12.6,7.65,NA,262.19,15.73,88.24,626.99,7.65
AGO,17,0,17.76,2.54,0.06,10.58,11.11,7.61,NA,248.5,15.5,90.51,627.06,7.61
AGO,17,1,16.42,4.45,0.08,9.26,26.36,11.41,NA,194.57,15.31,90.94,626.94,11.41
AGO,17,2,9.58,5.75,0.13,13.45,28.85,23.02,NA,204.6,15.18,91.23,626.74,23.02
AGO,17,3,5.27,6.35,0.13,19.23,25.35,19.38,NA,111.5,15.19,90.98,626.28,19.38
AGO,17,4,NA,3.93,0.08,20.98,20.9,NA,NA,97.43,14.51,90.32,625.95,NA
AGO,17,5,NA,2.68,0.09,20.39,32.72,19.13,NA,209.86,13.97,92.38,626.02,19.13
AGO,17,6,3.56,2.2,0.2,14.94,22.55,NA,NA,284.55,13.5,92.73,626.37,NA
AGO,17,7,0.8,2.39,0.94,20.78,27.07,13.48,NA,96.24,13.91,93.43,626.44,13.48
AGO,17,8,1.29,3.05,0.98,19.11,35.96,20.18,NA,112.36,14.94,89.39,626.72,20.18
AGO,17,9,6.03,5.02,0.63,13.39,67.75,34.76,NA,100.93,16.8,81.06,626.83,34.76
AGO,17,10,20.36,4.22,0.34,2.57,28.89,NA,NA,85.51,18.95,71.39,626.78,NA
AGO,17,11,27.91,5.73,0.32,0.87,33.89,20.23,NA,80.14,20.67,63.74,626.77,20.23
AGO,17,12,32.39,15.86,0.31,1.66,44.4,14.62,NA,80.86,22.2,56.88,626.51,14.62
AGO,17,13,38.2,7.28,0.3,0.45,40.88,18.61,NA,99.47,23.27,50.79,626.06,18.61
AGO,17,14,42.02,3.93,0.25,0.42,31.5,14.26,NA,119.1,24.58,45.74,625.72,14.26
AGO,17,15,43.63,3.43,0.23,0.4,40.93,13.48,NA,106.47,25.83,40,625.31,13.48
AGO,17,16,44.3,10.23,0.24,1.54,30.95,12.16,NA,94.87,26.38,35.28,624.52,12.16
AGO,17,17,45.42,4.06,0.29,2.21,34.32,13.14,NA,106.3,26.81,33.96,624.01,13.14
AGO,17,18,42.96,4.36,0.34,5.27,41.24,14.54,NA,105.56,26.9,33.01,623.59,14.54
AGO,17,19,36.82,2.81,0.39,10.43,49.35,11.29,NA,119.09,26.37,33.86,623.51,11.29
AGO,17,20,18.67,2.69,0.44,24.43,53.75,10.7,NA,231.9,24.18,42.66,623.94,10.7
AGO,17,21,12.02,3.63,0.45,26.44,47.99,13.22,NA,318.8,23.25,47.02,624.8,13.22
AGO,17,22,15.61,47.45,0.44,8.3,39.22,16.12,NA,66.46,22.97,46.76,625.55,16.12
AGO,17,23,12.98,5.28,0.15,6.8,42.67,24.58,NA,103.28,21.09,53.63,626.17,24.58
AGO,18,0,12,4.12,0.1,9.08,39.39,8.62,NA,112.15,19.95,53.33,626.55,8.62
AGO,18,1,15.19,18.47,0.03,5.77,26.17,19.92,NA,69.6,19.17,58.06,626.45,19.92
AGO,18,2,11.84,46.81,0.01,8.46,42.41,22.67,NA,83.21,18.27,63.77,626.15,22.67
AGO,18,3,10.21,4.6,0.01,6.37,24.75,NA,NA,85.82,16.97,70.81,626.25,NA
AGO,18,4,9.44,3.14,0.01,6.96,18.48,11.69,NA,81.77,16.24,74.12,626.12,11.69
AGO,18,5,2.51,2.58,0.04,13.49,22.49,9.99,NA,84.37,15.61,77.72,625.88,9.99
AGO,18,6,0.86,2.36,0.17,13.95,34.31,15.24,NA,85.84,15.08,80.75,626.04,15.24
AGO,18,7,0.8,2.22,0.47,12.03,55.73,9.31,NA,103.49,14.81,83.17,626.24,9.31
AGO,18,8,3.65,2.36,0.49,8.38,76.17,18.93,NA,99.61,15.82,79.56,626.6,18.93
AGO,18,9,13.4,3.79,0.46,4.32,67.77,16.56,NA,98.32,18.02,72.93,626.59,16.56
AGO,18,10,24.68,5.06,0.33,1.27,58.02,20.97,NA,86.01,19.74,64.46,626.48,20.97
AGO,18,11,30.43,6.16,0.34,1.54,41.04,14.75,NA,105.97,21.18,58.05,626.23,14.75
AGO,18,12,37.23,8.67,0.38,2.89,47.44,14.46,NA,97.54,22.82,53,625.91,14.46
AGO,18,13,39.65,7.03,0.32,1.99,47.9,17.36,NA,94.9,23.95,48.8,625.44,17.36
AGO,18,14,44.47,10.91,0.22,0.4,35.31,16.03,NA,90.66,25.14,41.69,624.82,16.03
AGO,18,15,51.19,5.48,0.26,1.93,33.95,16.61,NA,107.27,26.64,36.68,624.09,16.61
AGO,18,16,53.21,4.73,0.19,2.45,42.12,14.99,NA,82.08,27.27,33.16,623.18,14.99
AGO,18,17,51.97,2.92,0.27,4.14,37.53,11.19,NA,103.89,27.9,28.62,622.67,11.19
AGO,18,18,43.6,4.12,0.09,1.8,44.11,8.83,NA,67.92,26.11,31.7,622.53,8.83
AGO,18,19,33.2,2.2,0.11,6.48,21.11,8.27,NA,274.98,25.06,34.71,622.44,8.27
AGO,18,20,3.21,2.2,0.35,33.71,25.73,6.61,NA,281.29,22.92,44.1,622.58,6.61
AGO,18,21,0.8,2.89,0.61,33.64,49.13,10.45,NA,227.29,22.19,47.38,623.17,10.45
AGO,18,22,6.3,2.2,0.32,23.4,56.22,18.96,NA,258.63,21.41,47.63,623.57,18.96
AGO,18,23,0.8,2.56,0.39,29.58,65.45,13.21,NA,107.9,20.03,59.31,624.21,13.21
AGO,19,0,7.83,3.23,0.24,22.23,67.32,21.58,NA,93.85,19.66,57.76,624.71,21.58
AGO,19,1,3.11,5.29,0.17,24.32,50.08,17.18,NA,102,19,57.31,624.63,17.18
AGO,19,2,4.99,7.28,0.09,20.66,34.06,17.06,NA,90.45,17.85,62.35,624.45,17.06
AGO,19,3,11.81,3.4,0.01,9.73,26.11,18.18,NA,93.96,17.09,65.18,624.18,18.18
AGO,19,4,9.29,2.2,0.01,10.84,19.08,10.81,NA,100.22,16.24,70.88,624.02,10.81
AGO,19,5,7.82,4.39,0.03,14.05,32.02,10.44,NA,120.79,16.16,70.24,624.07,10.44
AGO,19,6,4.24,4.53,0.07,17.9,29.85,12.22,NA,82.87,15.79,72.74,624.27,12.22
AGO,19,7,4.99,3.23,0.15,15.44,40.55,17.65,NA,102.25,15.36,75.68,624.52,17.65
AGO,19,8,6.84,3.19,0.33,14.83,50.65,16.95,NA,116.54,16.36,71.81,625.03,16.95
AGO,19,9,9.59,7.54,0.37,18.38,50.14,17.59,NA,102.54,17.92,68.4,625.27,17.59
AGO,19,10,22.7,6.05,0.26,6.5,54.78,26.08,NA,84.29,19.48,62.1,625.31,26.08
AGO,19,11,33.03,3.43,0.32,5.83,37.55,12.62,NA,95.87,20.91,55.46,625.28,12.62
AGO,19,12,42.44,3.5,0.24,4.62,32.39,12.66,NA,128.43,22.92,48.63,624.9,12.66
AGO,19,13,49.51,3.79,0.15,2.48,29.96,13.08,NA,196.9,23.78,48.32,624.39,13.08
AGO,19,14,56.58,8.38,0.13,1.34,34.04,13.38,NA,255.46,24.58,46.86,623.86,13.38
AGO,19,15,57.16,11.51,0.18,1.66,48.13,21.23,NA,247.25,24.36,47.01,623.15,21.23
AGO,19,16,53.72,10,0.18,1.38,33.28,22.6,NA,253.21,24.53,45.09,622.45,22.6
AGO,19,17,57.4,15.22,0.2,1.71,26.72,22.49,NA,242.58,24.46,44.14,621.98,22.49
AGO,19,18,50.11,7.47,0.1,1.37,30.73,23.64,NA,241.55,24,46.22,621.68,23.64
AGO,19,19,49.15,3.11,0.04,0.4,18.81,17.37,NA,255.13,24.59,44.21,621.71,17.37
AGO,19,20,37,2.4,0.16,5.03,26.67,11.16,NA,238.57,23.43,48.26,622.03,11.16
AGO,19,21,17.41,2.83,0.39,22.01,44.95,12.36,NA,253.11,24.58,52.46,622.41,12.36
AGO,19,22,4.95,2.2,0.31,30.18,51.26,16.46,NA,272.62,23.42,59.57,623.04,16.46
AGO,19,23,0.8,NA,0.83,35.18,49.16,20.38,NA,253.3,22.41,60.62,623.4,20.38
AGO,20,0,1.26,NA,0.36,30.25,88.66,23.92,NA,171.43,19.1,66.66,623.95,23.92
AGO,20,1,11.77,NA,0.06,20.36,45.65,23.07,NA,161.42,18.37,68.14,624,23.07
AGO,20,2,NA,NA,0.04,22.82,35.19,22.11,NA,111.26,17.79,74.94,623.99,22.11
AGO,20,3,0.8,NA,0.08,17.56,19.83,14.88,NA,92.48,17.47,79.59,623.81,14.88
AGO,20,4,4.21,NA,0.07,12.27,24.19,16.59,NA,147.41,17.41,79.95,623.87,16.59
AGO,20,5,6.59,NA,0.16,11.44,27.13,17.82,NA,157.65,17.6,77.98,623.88,17.82
AGO,20,6,3.46,NA,0.42,16.11,41.16,9.25,NA,145.87,17.77,76.5,624.16,9.25
AGO,20,7,NA,NA,0.67,20.32,84.97,12.23,NA,96.28,17.26,78.73,624.52,12.23
AGO,20,8,1.11,NA,0.67,15.5,89.36,24.86,NA,102.32,17.35,77.98,624.7,24.86
AGO,20,9,5.84,NA,0.58,12.42,81.35,23.11,NA,119.6,18.64,73.8,624.89,23.11
AGO,20,10,21.78,NA,0.37,3.95,60.97,25.99,NA,109.38,20.91,63.45,625.03,25.99
AGO,20,11,34.97,18.7,0.22,1.08,43.29,15.58,NA,126.24,22.68,54.62,624.86,15.58
AGO,20,12,42.52,36.69,0.23,3.3,112.12,21.31,NA,170.58,23.13,52.13,624.53,21.31
AGO,20,13,53.76,40.16,0.43,4.28,55.02,35.05,NA,253.65,24.23,48.88,624.2,35.05
AGO,20,14,63.25,34.12,0.35,3.21,85.56,42.2,NA,221.43,25.41,43.53,623.71,42.2
AGO,20,15,57.24,20.55,0.32,3.41,52.91,35.47,NA,167.51,26.25,39.76,623.18,35.47
AGO,20,16,68.99,27.84,0.29,0.8,52.1,24.75,NA,238.85,27.27,38.3,622.41,24.75
AGO,20,17,69.83,21.61,0.36,1.81,49.36,41.87,NA,220.27,28.12,36.21,621.82,41.87
AGO,20,18,40.58,28.66,0.86,7.94,78.5,37.77,NA,59.9,23.08,56.57,621.97,37.77
AGO,20,19,13.32,6.27,0.53,14.21,51.78,NA,NA,261.09,19.57,74.5,622.11,NA
AGO,20,20,10.24,4.14,0.72,19.37,25.04,17.83,NA,129.2,19.16,75.55,622.6,17.83
AGO,20,21,7.48,7.89,0.66,18.59,37.61,13.13,NA,86.37,19.52,75.11,623.38,13.13
AGO,20,22,5.64,4.35,0.51,15.15,21.9,13.91,NA,121.07,19.02,76.86,624.08,13.91
AGO,20,23,NA,3.59,0.24,17.15,24.33,12.15,NA,104.26,19.06,75,624.66,12.15
AGO,21,0,6.76,2.77,0.1,6.84,23.11,16.12,NA,87.1,18.47,74.72,624.75,16.12
AGO,21,1,9.75,14.82,0.02,7.12,14.12,8.15,NA,66.57,18.07,73.91,624.7,8.15
AGO,21,2,14.31,22.26,0.02,1.56,29.09,15.94,NA,72.46,18.05,74.49,624.91,15.94
AGO,21,3,17.93,11.91,0.01,0.81,15.78,NA,NA,67.46,17.97,72.06,624.45,NA
AGO,21,4,12.46,10.87,0.01,2.35,10.25,NA,NA,100.64,16.96,77.28,624.28,NA
AGO,21,5,4.14,4.9,0.06,11.38,14.88,NA,NA,103.91,16.12,79.94,624.59,NA
AGO,21,6,0.8,5.55,0.49,16.28,23.73,11.49,NA,98.06,16.19,80.15,624.97,11.49
AGO,21,7,NA,4.95,0.78,17.3,32.94,9.75,NA,104.09,16.1,81.45,625.31,9.75
AGO,21,8,5.68,4.33,0.65,9.86,35.39,15.56,NA,98.53,18.08,73.88,625.49,15.56
AGO,21,9,14.5,3.81,0.41,3.76,35.76,12.59,NA,93.02,19.54,67.69,625.94,12.59
AGO,21,10,23.11,2.86,0.3,0.4,38.38,12.55,NA,91.87,20.49,62.18,625.95,12.55
AGO,21,11,30.1,2.38,0.25,0.4,38.3,11.65,NA,89.84,21.83,53.84,625.6,11.65
AGO,21,12,35.95,2.83,0.33,0.9,36.43,11.99,NA,90.98,23.38,48.64,625.26,11.99
AGO,21,13,39.59,2.85,0.41,4.05,37.5,13.89,NA,94.97,24.72,42.01,624.93,13.89
AGO,21,14,44.59,2.64,0.29,2.77,50.03,11.68,NA,95.26,25.62,37.35,624.38,11.68
AGO,21,15,50.92,4.14,0.17,1.52,38.94,9.52,NA,82.42,26.32,35.95,623.64,9.52
AGO,21,16,42.4,17.05,0.17,1.99,38.7,12.34,NA,95.87,25.57,39.71,623.05,12.34
AGO,21,17,24,3.39,0.17,4.12,42.26,11.95,NA,305.55,23.73,52.56,622.84,11.95
AGO,21,18,19.2,3.87,0.37,11.67,49.05,9.93,NA,175.93,18.9,72.65,623.64,9.93
AGO,21,19,21.91,3.14,0.3,7.61,31.04,11.55,NA,172.39,17.61,76.49,624.3,11.55
AGO,21,20,20.51,4.81,0.4,6.43,24.64,10.59,NA,146.79,16.94,82.46,625.09,10.59
