DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
NOV,2,6,7.99,2.21,0.03,6.52,20.75,NA,1.25,251.88,17.2,81.39,623.43,NA
NOV,2,7,3.34,2.2,0.08,9.89,19.13,13.24,0.77,287.13,16.71,83.65,623.67,13.24
NOV,2,8,1.04,2.49,0.46,13.6,33.72,18.6,1.15,109.18,16.9,83.65,624.25,18.6
NOV,2,9,4.46,3.42,0.48,13.49,54.22,28.52,1.43,80.55,18.01,78.49,624.66,28.52
NOV,2,10,16.12,8.34,0.34,10.09,51.24,25.86,1.65,131.95,21.05,66.16,624.81,25.86
NOV,2,11,25.5,21.1,0.15,6.66,42.32,27.87,1.48,271.03,21.75,61.43,624.8,27.87
NOV,2,12,32.12,19.7,0.18,7.04,35.27,29.94,1.75,298.16,22.5,54.51,624.35,29.94
NOV,2,13,38.5,5.78,0.06,1.79,26.03,25.83,2.1,289.71,23.05,49.08,623.76,25.83
NOV,2,14,34.68,2.62,0.01,0.4,17.42,18.6,2.16,280.97,23.67,43.67,623.09,18.6
NOV,2,15,31.55,2.29,0.12,0.4,22.58,14.57,2.45,279.98,23.35,41.76,622.57,14.57
NOV,2,16,36.25,2.55,0.17,3.52,25.4,14.47,2.48,279.35,23.1,44.87,622.23,14.47
NOV,2,17,29.08,2.44,0.16,4.5,34.91,12.69,2.55,279.56,23.01,45.42,622.18,12.69
NOV,2,18,23.64,2.65,0.33,11.61,48.89,10.51,2.25,252.49,22.21,53.37,622.4,10.51
NOV,2,19,10.97,2.66,0.51,17.11,58.95,20.76,1.96,231.47,21.45,56.17,622.67,20.76
NOV,2,20,5.09,2.72,0.47,17.65,50.2,18.34,1.61,197.9,20.99,56.54,623.01,18.34
NOV,2,21,5.63,2.64,0.33,17.42,54.04,16.75,1.45,226.35,20.49,59.77,623.46,16.75
NOV,2,22,13.64,2.89,0.21,10.19,57.93,20.5,3.9,86.69,19.07,71.26,624.1,20.5
NOV,2,23,14.43,2.86,0.13,7.06,33.39,14.48,4.07,90.55,18.21,74.57,624.17,14.48
NOV,3,0,12.87,2.68,0.07,6.13,17.68,16.95,2.94,85.85,17.81,76.34,624.08,16.95
NOV,3,1,15.74,2.62,0.05,4.29,18.89,16.75,3.17,100.76,17.7,75.85,623.69,16.75
NOV,3,2,11.24,2.57,0.01,5.76,12.22,NA,1.78,108.82,17.33,77.39,623.44,NA
NOV,3,3,5.57,4.53,0.01,13.51,19.43,13.61,2.5,105.45,17.23,76.72,623.13,13.61
NOV,3,4,4.81,5.38,0.01,12.06,22.75,18.85,2.54,99.58,16.79,78.43,623.01,18.85
NOV,3,5,6.4,4.7,0.01,10.88,22.41,21.09,2.54,88.3,16.45,79.65,622.87,21.09
NOV,3,6,2.21,3.93,0.07,10.51,17.08,16.15,2.57,88.57,16.26,80.87,622.89,16.15
NOV,3,7,4.23,3.6,0.17,12.16,26.43,15.5,2.43,97.55,16.15,80.99,623.29,15.5
NOV,3,8,0.8,4.7,0.34,14.27,37.18,19.29,2.11,95.8,16.3,80.19,623.56,19.29
NOV,3,9,2.23,5.24,0.44,13.32,53.11,17.56,2.61,109.37,16.75,78.56,623.96,17.56
NOV,3,10,5.43,4.2,0.57,11.26,51.54,22.99,1.75,93.79,17.81,74.67,624.57,22.99
NOV,3,11,11.19,4.12,0.45,9.19,51.76,22.47,1.92,77.01,18.92,70.03,624.63,22.47
NOV,3,12,20.2,3.44,0.29,3.96,41.71,23.5,1.48,113.62,21.03,62.85,624.28,23.5
NOV,3,13,25.63,3.1,0.29,3.88,31.4,18.46,1.58,123.23,22.07,58.39,623.56,18.46
NOV,3,14,27.53,2.74,0.19,1.62,27.33,21.94,1.88,204.03,22.8,54.99,622.6,21.94
NOV,3,15,28.57,2.5,0.15,0.4,23.01,14.87,2.2,254.35,22.88,53.88,622.14,14.87
NOV,3,16,28.1,2.43,0.19,2.07,24.94,12.31,2.41,244.62,21.83,60.65,622.23,12.31
NOV,3,17,24.07,2.37,0.09,0.4,39.47,10.66,4.07,262.68,15.57,90.04,622.97,10.66
NOV,3,18,16.68,2.2,0.1,0.4,3.26,6.82,2.99,236.17,14.89,92.13,623.42,6.82
NOV,3,19,14.31,2.2,0.14,1.07,2.14,5.15,2.64,250.41,15.18,90.93,623.31,5.15
NOV,3,20,1.36,2.48,0.79,14.81,8.43,8.37,1.5,174.85,15.7,88.66,623.55,8.37
NOV,3,21,2.48,4.03,0.6,10.8,17.52,11.47,1.8,152.85,15.51,89.74,624.12,11.47
NOV,3,22,3.24,3.95,0.46,8.3,13.87,12.81,1.58,137.59,15.51,89.63,624.62,12.81
NOV,3,23,6.3,3.57,0.31,5.96,14.62,12.63,2.25,137.79,15.36,90.19,625,12.63
NOV,4,0,11.36,3.79,0.09,0.66,9.22,17.86,2.48,148.59,15.02,91.81,625.28,17.86
NOV,4,1,9.12,3.21,0.06,0.72,20.47,15.9,1.41,68.33,14.89,94.01,625.05,15.9
NOV,4,2,2.95,3.1,0.06,4.61,11.33,14.8,1.58,298.42,14.85,95.4,624.47,14.8
NOV,4,3,3.04,2.59,0.04,4.15,10.21,14.55,1.33,278.13,14.71,96.17,623.84,14.55
NOV,4,4,2.57,2.3,0.02,2.8,16.5,13.89,1.45,177.12,14.64,96.27,623.47,13.89
NOV,4,5,3.12,2.49,0.01,1.8,19.74,14.88,1.57,159.41,14.51,96.4,623.31,14.88
NOV,4,6,3.26,2.42,0.04,1.67,17.72,23.39,1.08,107.18,14.59,96.5,623.32,23.39
NOV,4,7,1.97,2.26,0.13,3.69,25.99,23.61,1.63,104.33,14.65,96.43,623.75,23.61
NOV,4,8,3.73,2.33,0.18,3.43,16.28,21.49,1.9,84.66,14.62,96.34,624.52,21.49
NOV,4,9,7.11,3.11,0.36,2.89,13.61,18.04,1.94,77.75,14.85,96.07,625.1,18.04
NOV,4,10,10.38,6.99,0.45,5.14,10.97,7.43,1.39,80.03,15.08,95.07,625.52,7.43
NOV,4,11,10.86,3.48,0.6,5.14,6.18,8.76,1.54,76.94,15.08,93.75,625.63,8.76
NOV,4,12,12.68,5.35,0.33,2.33,7.32,10.45,1.42,44.72,15.24,93.77,625.14,10.45
NOV,4,13,13.98,3.47,0.35,2.06,8.44,16.62,1.79,79.86,15.6,93.23,624.66,16.62
NOV,4,14,16.31,2.78,0.46,2.45,4.52,15.34,2.71,84.88,16.02,90.71,624.04,15.34
NOV,4,15,16.96,2.53,0.28,2.52,4.57,13.44,2.77,74.6,16.55,89.7,623.47,13.44
NOV,4,16,12.95,2.5,0.47,7.63,12.11,18.74,2.04,69.58,16.42,90.36,623.32,18.74
NOV,4,17,10.27,2.81,0.5,9.57,20.91,19.74,2.02,73.35,16.33,91.8,623.33,19.74
NOV,4,18,9.69,3.59,0.38,9.02,12.07,20.04,1.98,70.93,16.01,92.72,623.57,20.04
NOV,4,19,9.6,3.01,0.43,8.81,11.91,10.19,2.02,86.18,15.59,93.57,623.94,10.19
NOV,4,20,6.66,4.11,0.46,10.34,11.52,16.39,2.09,77.67,15.54,94.63,624.35,16.39
NOV,4,21,10.22,2.76,0.21,5.49,8.23,14.76,3,86.3,15.39,94.69,624.76,14.76
NOV,4,22,12.66,2.39,0.14,4.77,9.88,14.62,3.04,95.35,15.17,94.37,624.87,14.62
NOV,4,23,12.21,2.2,0.07,3.8,4.32,11.43,3.02,99.6,15.03,94.45,624.73,11.43
NOV,5,0,4.27,2.51,0.15,9.36,11.73,NA,2.33,95,14.81,95.01,624.14,NA
NOV,5,1,1.65,2.7,0.15,11.74,14.11,NA,2.55,92.77,14.58,95.41,623.61,NA
NOV,5,2,2.23,2.43,0.05,10.11,16.96,NA,1.9,99.58,14.43,95.43,623.4,NA
NOV,5,3,2.77,2.3,0.02,9.22,8.53,NA,0.89,89.87,14.07,95.4,623.11,NA
NOV,5,4,2.18,2.22,0.01,8.59,13.48,11.28,0.56,26.24,13.68,95.73,623.07,11.28
NOV,5,5,1.06,2.2,0.04,8.02,14.5,13.85,0.51,265.42,13.22,96.09,623.33,13.85
NOV,5,6,0.8,2.2,0.51,11.02,10.75,NA,0.86,226.49,12.87,96.43,623.59,NA
NOV,5,7,0.9,2.47,1.48,12.33,27.99,15.53,0.63,272.3,13.13,96.39,623.98,15.53
NOV,5,8,3.27,2.2,0.46,10.68,28.93,27.23,1.11,285.31,14.61,94.99,624.46,27.23
NOV,5,9,7.26,3.12,0.61,13.81,17.53,NA,1.35,87.88,17.11,85.66,624.66,NA
NOV,5,10,15.57,3.87,0.29,5.77,19.46,NA,2.14,92.42,20.4,70.91,624.63,NA
NOV,5,11,19.46,3.27,0.1,4.12,31.23,24.26,1.3,150.27,21.03,63.85,624.31,24.26
NOV,5,12,22.16,2.58,0.05,2.59,21.75,17,1.73,286.3,21.24,63.93,623.93,17
NOV,5,13,29.95,6,0.02,1.57,23.53,17.9,2.3,286.11,21.76,60.2,623.28,17.9
NOV,5,14,30.93,3.8,0.01,0.73,29.63,26.46,1.96,298.69,22.6,55.66,622.71,26.46
NOV,5,15,36.11,2.78,0.01,0.4,19.5,16.32,1.51,267,23.05,53.37,622.51,16.32
NOV,5,16,30.63,2.33,0.1,0.4,30.51,13.77,1.81,182.98,23.1,53.76,622.46,13.77
NOV,5,17,13.01,2.55,0.47,13.22,52.71,16.18,2.67,165.16,21.2,62.65,622.64,16.18
NOV,5,18,2.47,2.38,1.23,22.35,76.78,11.49,1.86,165.37,20.12,65.68,622.78,11.49
NOV,5,19,0.8,2.63,1.95,23.15,106.02,17.16,0.86,172.87,18.75,73.85,623.1,17.16
NOV,5,20,0.8,3.01,3,20.81,181.2,17.28,0.99,89.94,18.07,79.03,623.5,17.28
NOV,5,21,NA,3.11,1.45,17.56,176.49,38.02,1.34,109.11,17.25,81.44,623.74,38.02
NOV,5,22,NA,2.59,0.87,13.15,94.43,41.47,1.26,104.03,16.15,85.29,623.81,41.47
NOV,5,23,NA,2.38,0.78,10.38,67.1,30.72,0.86,247.89,15.04,89.67,623.76,30.72
NOV,6,0,NA,2.2,0.76,8.36,70.8,31.36,0.58,165.16,14.54,92.45,623.67,31.36
NOV,6,1,NA,2.2,0.36,8.12,56.3,29.96,1.15,92.87,14.17,92.43,623.63,29.96
NOV,6,2,NA,2.2,0.13,8.05,33.91,21.88,1.79,116.33,13.63,92.03,623.55,21.88
NOV,6,3,NA,2.27,0.12,7.26,35.31,17.53,1.07,104.45,13.18,92.62,623.4,17.53
NOV,6,4,NA,2.43,0.14,7.93,35.37,26.23,1.43,122.97,12.99,93.41,623.32,26.23
NOV,6,5,NA,3,0.2,6.3,55.35,25.84,0.64,317.02,12.5,93.86,623.49,25.84
NOV,6,6,NA,2.59,0.68,6.68,53.08,26.85,1.49,104.41,12.02,94.71,623.8,26.85
NOV,6,7,3.3,3.01,0.98,8.29,100.6,21.61,1.45,97.45,12.51,94.39,624.15,21.61
NOV,6,8,2.96,4.26,0.64,10.86,95.92,37.22,1.59,76.1,15,84.04,624.61,37.22
NOV,6,9,7.3,3.63,0.36,7.74,78.47,43.41,1.57,118.65,18.2,73.17,624.79,43.41
NOV,6,10,14.69,6.49,0.21,11.17,50.52,28,1.54,135.72,21.04,63.16,624.6,28
NOV,6,11,23.25,44.97,0.23,14.19,56.76,25.13,1.51,110.38,23.02,56.51,624.02,25.13
NOV,6,12,37.57,65.94,0.17,12.36,56.64,42.48,1.43,184.82,24.83,48.57,623.31,42.48
NOV,6,13,52.36,52.78,0.18,9.84,58.26,47.93,1.72,222.18,26.2,42.56,622.56,47.93
NOV,6,14,57.17,35.52,0.19,7.24,67.14,43.81,1.68,209.54,27.68,37.48,621.82,43.81
NOV,6,15,49.81,19.86,0.12,4.24,49.14,37.76,1.65,217.46,28.28,33.15,621.44,37.76
NOV,6,16,56.87,9.75,0.01,0.4,38,18.32,1.47,273.97,28.13,31.81,621.27,18.32
NOV,6,17,47.8,4.08,0.02,3.49,33.85,19.43,1.48,283.86,26.84,34.41,621.4,19.43
NOV,6,18,12.41,3.76,0.84,41.3,72.88,12.2,1.22,281.96,23.69,46.68,621.69,12.2
NOV,6,19,1.69,3.94,1.32,49.88,99.72,25.36,0.93,270.31,21.6,56.3,622.17,25.36
NOV,6,20,1.18,3.88,2.48,45.39,149.41,27.81,0.82,286.56,20.35,64.36,622.6,27.81
NOV,6,21,1.07,3.15,1.92,41.9,185.26,41.56,0.97,230.99,19.15,68.76,623,41.56
NOV,6,22,0.8,2.72,0.65,36.45,123.75,43.16,1.42,243.29,18.03,69.27,623.27,43.16
NOV,6,23,1.81,2.43,0.46,30.19,76.2,32.38,1.52,101.35,17.66,72.1,623.5,32.38
NOV,7,0,0.98,3.93,0.36,27.96,91.28,37.74,1.02,270.1,17.52,74.11,623.46,37.74
NOV,7,1,1.47,2.8,0.61,22.62,76.17,33.89,0.76,146.86,16.71,82.58,623.35,33.89
NOV,7,2,NA,2.2,0.4,16.45,71.72,38.03,1.07,274.55,15.5,86.44,623.23,38.03
NOV,7,3,NA,2.2,0.27,12.79,47.64,26.81,0.94,281.41,14.84,88.65,623.06,26.81
NOV,7,4,NA,2.22,0.22,12.02,48.1,28.11,0.89,241.09,14.29,89.85,623.11,28.11
NOV,7,5,NA,2.38,0.27,12.33,51.02,30.48,0.83,281.34,13.87,89.98,623.34,30.48
NOV,7,6,NA,2.24,0.39,10.95,45.29,27.43,0.79,278.78,13.47,90.53,623.61,27.43
NOV,7,7,1.16,2.7,0.64,13.17,68.06,26.79,1.12,251.59,14.45,87.21,624.09,26.79
NOV,7,8,4.51,4.57,0.38,15.81,72.49,27.88,1.27,268.22,17.18,74.61,624.52,27.88
NOV,7,9,15,5.49,0.53,20.54,62.54,30.74,1.14,144.93,21.11,62.46,624.73,30.74
NOV,7,10,33.96,24.5,0.46,19.94,89.16,36.63,1.18,222.66,23.33,54.23,624.57,36.63
NOV,7,11,42.73,17.46,0.3,12.57,71.64,46.04,1.46,200.75,25.35,48.01,624,46.04
NOV,7,12,44.35,14.71,0.24,7.89,52.23,39.42,1.54,127.15,27.03,39.94,623.28,39.42
NOV,7,13,47.43,13.27,0.16,3.78,42.5,34.36,1.76,160.36,28.65,35.36,622.42,34.36
NOV,7,14,47.57,11.65,0.16,3.33,44.79,25.85,2.01,118.71,29.48,30.23,621.77,25.85
NOV,7,15,54.18,23.52,0.13,5.9,37.02,15.02,1.55,174.86,30.74,27.76,621.29,15.02
NOV,7,16,61.8,17.29,0.01,1.21,50.18,18.75,1.73,278.32,29.98,26.96,621.11,18.75
NOV,7,17,49.32,8.89,0.16,10.84,44.76,20.83,1.9,278.33,28.61,29.06,621.31,20.83
NOV,7,18,21.12,6.5,0.55,36.76,61.71,20.18,1.45,270.08,25.34,39.4,621.71,20.18
NOV,7,19,5.03,5.55,0.98,48.8,104.81,29.61,1.06,280.05,23.28,47.58,622.12,29.61
NOV,7,20,1.53,4.75,1.61,48.59,132.05,41.06,0.88,245.67,21.89,56,622.54,41.06
NOV,7,21,1.49,3.89,1.01,44.58,132.82,47.43,1.4,242.24,20.9,57.4,622.91,47.43
NOV,7,22,1.61,5.12,1.4,44.9,129.81,39.09,1.17,155.6,20.28,61.42,623.19,39.09
NOV,7,23,0.8,5.19,0.63,40.57,126.75,53.19,1.33,131.76,19.38,62.86,623.27,53.19
NOV,8,0,0.85,3.67,0.45,32.65,85.83,45.5,0.76,236.64,18.48,68.42,623.19,45.5
NOV,8,1,NA,3,0.49,27.17,84.53,40.44,0.99,282.13,17.51,76.63,623.04,40.44
NOV,8,2,NA,2.76,0.31,25.5,59.59,40.79,0.79,259.58,16.3,80.86,622.77,40.79
NOV,8,3,NA,2.46,0.29,23.93,54.6,38.44,0.52,265.49,15.66,83.41,622.72,38.44
NOV,8,4,NA,2.68,0.35,19.58,63.21,34.13,0.52,259.21,15.33,85.95,622.8,34.13
NOV,8,5,NA,2.48,0.27,17.34,57.9,40.26,0.45,263.33,14.69,87.93,622.92,40.26
NOV,8,6,0.99,3.42,0.9,22.03,84.98,31.75,0.9,142.56,14.73,87.45,623.37,31.75
NOV,8,7,1.46,4.48,1.55,25.52,184.31,42.89,1.22,92.01,15.45,82.73,623.8,42.89
NOV,8,8,4.3,5.67,0.8,21,159.66,55.33,1.6,105.32,17.57,74.13,624.25,55.33
NOV,8,9,15.13,8.95,0.56,23.9,95.89,44.11,1.71,99.18,20.42,64.24,624.49,44.11
NOV,8,10,32.33,16,0.46,24.92,115.59,55.34,1.43,113.68,23.2,55.24,624.26,55.34
NOV,8,11,44.64,9.42,0.27,16.12,99.63,61.27,1.47,288.38,25.55,46.18,623.71,61.27
NOV,8,12,54.92,6.9,0.18,6.6,60.47,43.45,1.8,296.59,26.53,40.25,623.04,43.45
NOV,8,13,59.6,4.6,0.04,1.25,33,28.61,1.8,270.15,28.23,34.57,622.24,28.61
NOV,8,14,55.99,5.43,0.09,2.34,23.67,15.45,1.62,191.76,29.93,28.85,621.56,15.45
NOV,8,15,62.68,8.98,0.01,0.4,30.98,10.69,1.57,291.14,30.07,26.13,621.12,10.69
NOV,8,16,52.83,2.63,0.01,0.4,33.86,12.4,1.67,259.22,29.04,25.45,621.07,12.4
NOV,8,17,59.55,2.2,0.01,0.4,36.5,12.94,0.98,292.8,28.18,27.21,621.22,12.94
NOV,8,18,29.74,5.87,0.98,34.36,66.19,11.31,1.21,99.27,26.48,32.56,621.44,11.31
NOV,8,19,4.72,8.41,1.72,60.07,160.09,27.99,0.57,149.23,24.96,37.91,621.84,27.99
NOV,8,20,4.24,3.38,0.6,31.75,148.68,40.17,1.58,269.8,21.83,52.31,622.28,40.17
NOV,8,21,5.9,2.3,0.26,22.93,60.46,25.22,0.96,276.92,20.44,57.33,622.69,25.22
NOV,8,22,2.46,2.2,0.51,24.11,73.19,36.53,0.83,204.25,19.71,61.26,622.96,36.53
NOV,8,23,0.8,6.71,0.4,26.73,84.53,36.45,1.92,97.7,18.46,66.95,623.2,36.45
NOV,9,0,0.82,8.1,0.3,31.45,93.95,41.05,1.14,154.3,18.43,66.05,623.19,41.05
NOV,9,1,1.22,6.45,0.27,28.51,83.7,39.14,0.8,151.15,17.78,68.95,623.18,39.14
NOV,9,2,0.83,4.1,0.3,23.42,66.32,37.78,0.73,241.29,16.6,75.29,622.97,37.78
NOV,9,3,0.8,3.22,0.34,22.1,62.54,33.82,0.51,240.2,15.93,80.39,622.9,33.82
NOV,9,4,0.8,3.42,0.36,24,61.28,33.36,1.07,105.08,15.7,80.45,622.92,33.36
NOV,9,5,NA,2.6,0.34,24.45,74.53,38.83,1.63,106.85,15.07,80.69,622.99,38.83
NOV,9,6,NA,2.4,0.65,22.87,69.33,28.68,1.92,126.9,14.57,83.12,623.28,28.68
NOV,9,7,0.8,4.06,0.98,22.55,117.93,32.41,1.59,117.89,15.36,79.91,623.62,32.41
NOV,9,8,3.48,4.32,0.83,18.38,119.56,33.22,2.17,92.12,17.27,71.86,623.91,33.22
NOV,9,9,13.82,4.88,0.65,19.01,108.86,39.06,1.49,98.76,20.4,61.82,624.14,39.06
NOV,9,10,29.2,6.5,0.43,17.86,83.98,37.01,1.35,171.04,23.52,52.74,624.04,37.01
NOV,9,11,41.07,8,0.36,12.32,65.25,40.75,1.45,164.52,25.28,45.15,623.52,40.75
NOV,9,12,48.79,7.06,0.25,5.84,46.43,33.81,1.7,225.15,26.58,38.02,622.82,33.81
NOV,9,13,57.41,13.86,0.29,8.43,39.04,32.49,1.72,174.45,28.35,31.37,622,32.49
NOV,9,14,66.68,28.54,0.24,6.33,37.76,22.51,1.73,162.04,29.62,27.11,621.28,22.51
NOV,9,15,64.08,17.68,0.15,4.63,71.41,32.34,2.04,183.28,29.61,25.35,620.94,32.34
NOV,9,16,67.34,18.52,0.17,4.33,51.95,30.93,1.7,256.36,29.38,24.61,620.88,30.93
NOV,9,17,63.25,14.34,0.14,4.99,45.79,26.66,1.49,294.54,28.41,26.31,621.05,26.66
NOV,9,18,17.04,7.77,1,42.13,82.38,21.9,0.94,318.54,26.25,32.05,621.34,21.9
NOV,9,19,0.8,5.73,1.35,60.52,NA,30.5,1.34,3.79,24.38,38.58,621.83,30.5
NOV,9,20,5.12,9.92,0.39,13.71,NA,34.62,4.07,70.64,22.99,49.52,622.64,34.62
NOV,9,21,4.06,4.82,0.21,5.21,127.16,17.92,5.84,77.1,21.05,55.97,623.45,17.92
NOV,9,22,8.21,2.45,0.12,0.4,98.54,17.21,5.75,87.88,19.61,62.13,623.77,17.21
NOV,9,23,7.92,5.83,0.08,0.4,143.76,13.4,5.25,82.06,18.78,67.37,624.04,13.4
NOV,10,0,6.94,18.35,0.02,1.44,9.47,NA,5.07,78.06,18.18,65.35,624.1,NA
NOV,10,1,6.58,28.31,0.02,2.45,34.88,25.55,3.84,72.71,17.64,67.26,624.06,25.55
NOV,10,2,7.78,16.68,0.01,1.39,50.61,19.54,3.61,71.47,17.17,69.96,624.03,19.54
NOV,10,3,5.3,15.86,0.01,2.18,55.02,17.85,3.46,79.59,16.72,73.07,623.77,17.85
NOV,10,4,8.99,16.62,0.01,3.77,52.15,19.9,3.32,84.72,16.19,75.12,623.46,19.9
NOV,10,5,4.4,3.61,0.01,5.07,13.11,NA,2.78,89.7,15.23,80.4,623.85,NA
NOV,10,6,12.44,4.02,0.16,5.75,51.05,11.78,2.48,89.6,15.11,82.85,624.29,11.78
NOV,10,7,11.48,3.26,0.26,9.58,56.48,23.69,3.17,88.24,15.51,81.9,624.7,23.69
NOV,10,8,11.68,3.11,0.27,4.57,67.07,34.7,3.86,85.14,16.51,78.35,625.04,34.7
NOV,10,9,17.5,5.45,0.26,2.02,66.51,12.16,4.82,78.21,18.26,69.31,625.13,12.16
NOV,10,10,22.95,4.39,0.31,2.32,56.83,12.72,4.24,79.49,20.51,60.82,625.17,12.72
NOV,10,11,28.39,7.91,0.31,3.43,49.02,10.77,3.87,81.95,22.24,54.39,624.82,10.77
NOV,10,12,34.48,5.98,0.26,4.52,45.86,18.2,3.57,82.79,23.36,50.72,624.26,18.2
NOV,10,13,38.79,9.53,0.3,5.9,48.09,26.72,2.99,82.48,24.26,47.81,623.49,26.72
NOV,10,14,43,10.36,0.28,6.31,64.72,30.69,3.3,68.49,25.22,44.71,622.86,30.69
NOV,10,15,42.64,9.75,0.35,9,62.93,31.15,2.66,89.53,25.25,43.58,622.52,31.15
NOV,10,16,39.04,9.01,0.33,11.15,67.85,30.78,2.57,87.04,24.96,43.71,622.47,30.78
NOV,10,17,31.99,3.8,0.41,13.51,68.78,24.71,2.53,88.14,24.05,46.79,622.56,24.71
NOV,10,18,23.08,5.73,0.46,17.44,78.84,23.55,2.67,75.55,23.2,50.06,622.79,23.55
NOV,10,19,21.86,23.99,0.37,15.71,63.14,22.52,2.83,67.48,22.4,52.51,623.26,22.52
NOV,10,20,12.59,7.31,0.44,20.55,88.85,18.62,2.31,92.67,20.97,59.87,623.98,18.62
NOV,10,21,12.35,3.31,0.26,7.63,58.92,44.75,3.86,85.36,19.34,65.66,624.38,44.75
NOV,10,22,11.96,2.59,0.15,5.92,35.29,14.83,3.66,86.47,18.44,69.03,624.63,14.83
NOV,10,23,11.93,2.45,0.09,4.52,25.14,3.63,4.01,89.16,17.17,73.14,624.51,3.63
NOV,11,0,11.99,2.29,0.03,3.56,15.76,6.83,3,81.6,16.49,75.63,624.52,6.83
NOV,11,1,12.07,2.25,0.03,2.82,16.74,9.31,2.82,87.09,16.28,76.45,624.47,9.31
NOV,11,2,8.78,2.3,0.02,4.28,13.43,8.12,2.53,97.73,15.4,80.03,624.33,8.12
NOV,11,3,8.15,2.2,0.01,4.41,12.22,7.39,2.95,91.29,14.84,82.2,624.11,7.39
NOV,11,4,2.94,2.93,0.01,11.17,14.4,6.98,2.61,88.46,14.82,82.22,624.17,6.98
NOV,11,5,0.8,4.04,0.08,12.68,20.98,8.41,2.26,97.96,14.52,83.98,624.16,8.41
NOV,11,6,NA,3.68,0.14,11.32,30.21,12.86,2.4,88.03,14.05,86.01,624.42,12.86
NOV,11,7,0.8,2.94,0.22,8.56,31.96,16.55,2.67,90.3,13.9,86.73,624.78,16.55
