DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
FEB,2,11,13.29,3.98,0.37,8.82,68.63,27.98,4.34,96.87,18.47,46.85,627.16,27.98
FEB,2,12,16.69,2.8,0.33,10.63,69.24,19.42,4.87,89.88,20.94,38.55,626.74,19.42
FEB,2,13,19.29,2.56,0.34,7.98,90.52,15.11,5.27,91.64,22.81,33.11,625.84,15.11
FEB,2,14,20.11,2.3,0.3,6.98,76.91,19.07,5.36,85.15,24.1,29.61,624.87,19.07
FEB,2,15,18.36,5.79,0.34,7.41,89.95,12.74,4.83,74.89,25.6,25.23,624.05,12.74
FEB,2,16,18.95,2.2,0.37,7.93,64.13,14.82,3.67,82.53,26.48,22.05,623.6,14.82
FEB,2,17,19.64,2.2,0.32,8.18,50.89,14.34,2.84,107.95,26.83,20.43,623.46,14.34
FEB,2,18,16.16,2.31,0.45,18.13,53.73,10.14,2.84,108.56,26.21,21.45,623.35,10.14
FEB,2,19,11.6,12.22,0.48,19.85,96.58,10.6,3.52,56.94,24.22,28.5,623.47,10.6
FEB,2,20,9.43,51.76,0.56,16.99,71.76,21.99,4.34,55.84,21.52,36.13,623.96,21.99
FEB,2,21,7.43,28.22,0.57,20.85,71.02,23.94,3.47,73.36,19.3,42.47,624.74,23.94
FEB,2,22,7.46,15.76,0.37,19.37,88.09,31.75,3.8,79.28,17.44,49.5,625.33,31.75
FEB,2,23,7.74,63.16,0.18,18.04,69.93,21.93,4.9,76.46,16.26,54.8,625.63,21.93
FEB,3,0,13.46,18.16,0.08,4.61,58.2,33.12,4.61,82.24,14.98,59.27,625.89,33.12
FEB,3,1,15.09,5.33,0.04,0.4,46.66,20.62,4.26,82.85,13.66,65.1,626.04,20.62
FEB,3,2,13.69,7.15,0.01,0.99,35.13,22.97,3.29,84.57,12.94,68.7,626.09,22.97
FEB,3,3,14.57,3.32,0.02,2.19,28.21,19.4,3.26,88.57,12.32,71.42,626.05,19.4
FEB,3,4,11.23,23.15,0.04,4.63,36.27,22.63,3.14,77.93,11.88,73.84,625.72,22.63
FEB,3,5,10.94,6.06,0.01,5.14,38.32,NA,2.85,89.11,10.94,75.81,625.47,NA
FEB,3,6,7.03,3.95,0.01,10.53,31.02,20.57,2.35,102.89,10.34,77.14,625.38,20.57
FEB,3,7,2.85,4.29,0.06,19.46,49.75,19.38,2.26,95.06,8.98,79.61,625.74,19.38
FEB,3,8,1.94,2.65,0.36,23.6,59.38,31.53,2.2,98.34,10.38,78.85,626.18,31.53
FEB,3,9,3.97,5.16,0.58,21.96,96.51,25.93,2.65,100.95,11.65,74.14,626.46,25.93
FEB,3,10,10.37,3.89,0.33,11.1,78.27,38.55,3.36,93.46,13.9,67.51,626.68,38.55
FEB,3,11,12.57,3.47,0.3,9.8,57.25,30.74,3.26,92.17,15.64,62.73,626.69,30.74
FEB,3,12,15.61,5.29,0.33,11.15,62.16,31.02,1.81,105.15,17.78,55.16,626.42,31.02
FEB,3,13,18.55,3.69,0.19,9.86,59.05,35.56,1.42,338.23,19.95,48.11,625.71,35.56
FEB,3,14,21.72,3,0.03,3.07,58.43,34.5,2.52,280.36,21.19,46.2,624.84,34.5
FEB,3,15,25.43,2.42,0.01,0.4,31.29,28.12,2.78,275.78,22.77,40.03,623.99,28.12
FEB,3,16,27.04,4.33,0.06,0.99,53.13,22.39,2.86,269.29,22.21,40.36,623.44,22.39
FEB,3,17,27.33,6.02,0.12,3.72,64.64,29.66,3.11,269.03,22.85,39.26,623.33,29.66
FEB,3,18,24.7,3.72,0.08,5.16,63.68,28.36,2.64,270.07,22.52,38.84,623.46,28.36
FEB,3,19,17.85,3.47,0.26,20.16,70.43,26.29,1.8,275.19,21.34,41.72,623.43,26.29
FEB,3,20,3.87,4.11,0.77,54.55,88.32,30.39,1.23,265.4,19.78,46.7,623.72,30.39
FEB,3,21,1.48,4.98,1.42,58.83,109.74,33.62,0.97,278.35,18.78,49.68,624.21,33.62
FEB,3,22,NA,4.11,1.33,55.99,120.89,44.85,1.19,279.69,17.27,54.46,624.59,44.85
FEB,3,23,0.8,3.86,0.96,49.33,127.85,44.15,1.51,249.07,16.43,58.41,624.78,44.15
FEB,4,0,5.01,3.15,0.54,34.75,91.71,43.85,1.4,249.48,16.32,56.82,624.86,43.85
FEB,4,1,1.04,2.79,0.73,39.21,71.1,38.45,0.87,270.45,15.54,58.79,624.82,38.45
FEB,4,2,0.8,2.64,0.76,36.79,87.89,37.24,0.74,221.76,14.48,63.28,624.73,37.24
FEB,4,3,0.89,2.2,0.53,35.22,78.09,39.45,1.05,291.53,13.46,65.19,624.41,39.45
FEB,4,4,4.37,2.25,0.51,35.8,63.66,34.52,0.78,46.57,12.96,68.15,624.2,34.52
FEB,4,5,1.49,2.2,0.46,36.06,95.06,42.44,1.23,103.68,12.34,71.88,624.14,42.44
FEB,4,6,3.3,2.87,0.46,33.47,106.69,42.77,1.32,114.79,11.53,74.68,624.41,42.77
FEB,4,7,NA,4.36,0.49,34.15,114.33,52.92,1.9,105.91,11.15,73.17,624.59,52.92
FEB,4,8,1.51,5.56,0.62,32.86,155.66,70.7,2.27,115.47,9.53,73.62,625.03,70.7
FEB,4,9,3.54,5.33,0.74,29.42,114.91,65.57,2.45,95.31,10.92,67.59,625.3,65.57
FEB,4,10,9,14.61,0.78,27.72,120.96,61.67,2.46,106.51,13.78,58.59,625.73,61.67
FEB,4,11,15.88,13.67,0.81,28.19,124.88,76.39,1.53,110.33,17.63,48.26,625.89,76.39
FEB,4,12,21.7,12.51,0.4,12.21,64.15,57.34,1.54,127.43,21.48,37.81,625.46,57.34
FEB,4,13,22.21,44.39,0.22,6.29,39.34,NA,1.68,119.32,21.79,31.28,624.68,NA
FEB,4,14,21.36,116.5,0.17,3.9,27.4,NA,1.62,168.72,25.39,24.83,623.8,NA
FEB,4,15,22.81,95.04,0.11,1.5,39.78,28.33,1.81,67.13,25.77,22.69,623.01,28.33
FEB,4,16,22.99,18.3,0.16,3.78,42.18,29.05,1.9,99.43,25.49,22.62,622.39,29.05
FEB,4,17,25.1,12.69,0.07,1.87,43.79,19.04,1.86,36.38,25.3,22.94,622.21,19.04
FEB,4,18,24.32,9.75,0.01,0.4,48.53,24.39,1.7,296.36,24.81,23.43,622.33,24.39
FEB,4,19,19.72,10.57,0.13,9.13,39.68,21.43,1.71,325.79,24.15,24.05,622.51,21.43
FEB,4,20,4.57,7.23,1.82,44.7,70.29,18.83,0.9,287.63,22.23,27.52,622.81,18.83
FEB,4,21,NA,8.63,4.23,50.94,167.48,42.72,0.85,23.53,20.48,32.99,623.31,42.72
FEB,4,22,NA,9.87,3.83,45.93,222.78,61.07,0.92,261.9,18.85,35.57,623.55,61.07
FEB,4,23,NA,8.92,3.63,41.56,233.72,74.34,1.1,102.03,16.94,38.86,623.69,74.34
FEB,5,0,1.04,10.92,0.84,37.16,252.92,85.09,2.41,101.75,15.85,40.34,623.84,85.09
FEB,5,1,5.45,7.98,0.35,25.25,105.97,46.24,2.28,101.69,14.06,37.82,623.89,46.24
FEB,5,2,8.5,6.11,0.21,15.96,66.97,32.72,1.3,97.39,13.68,38.21,623.83,32.72
FEB,5,3,2.04,8.79,0.27,30.42,49.83,29.53,1.06,171.88,14.22,41.15,623.72,29.53
FEB,5,4,10.2,10.21,0.1,10.82,45.25,23.23,1.83,113.55,15.98,45.16,623.5,23.23
FEB,5,5,4.48,10.37,0.18,21.37,51,20.82,1.72,82.17,14.77,53.9,623.53,20.82
FEB,5,6,0.8,6.65,0.23,25.46,55.12,24.18,0.94,323.88,12.9,58.07,623.74,24.18
FEB,5,7,NA,6.48,0.57,25.43,63.86,30.06,1.05,101.77,12.48,60.32,624.04,30.06
FEB,5,8,NA,5.98,0.97,23.32,106.84,32.23,0.68,252.04,11.15,62.21,624.53,32.23
FEB,5,9,0.8,8.6,0.9,24.93,109.43,44.32,2.19,83.8,14.04,55.93,624.95,44.32
FEB,5,10,5.62,10.67,0.65,22.77,105.34,36.04,3.23,101.71,16.82,50.14,625.18,36.04
FEB,5,11,16.29,7.19,0.48,11.6,70.6,34.25,3.1,100.43,19.87,40.68,625.19,34.25
FEB,5,12,21.52,6.76,0.41,7.44,48.38,20.41,2.26,100.64,21.78,36.46,624.78,20.41
FEB,5,13,26.77,5.32,0.17,2.83,38.89,19.99,1.67,180.91,23.82,32.71,623.93,19.99
FEB,5,14,30.31,4.74,0.14,1.72,51.3,21.66,2.08,279.28,25.26,29.92,623,21.66
FEB,5,15,31.69,4.77,0.14,1.36,42.81,21.45,2.03,275.68,26.24,27.84,622.17,21.45
FEB,5,16,32.19,4.74,0.13,1.05,48.48,18.88,2.46,284.76,26.8,27.19,621.58,18.88
FEB,5,17,33.86,11.55,0.14,2.02,57.57,22.83,2.54,287.87,26.71,25.79,621.31,22.83
FEB,5,18,28.34,4.38,0.15,6.22,53.12,26.91,2.21,300.98,25.32,26.68,621.46,26.91
FEB,5,19,20.3,3.45,0.3,17.8,76.34,22.61,4.48,247.49,24.01,28.24,622.07,22.61
FEB,5,20,15.83,2.28,0.01,3.12,181.74,30.5,4.84,267.22,22.31,27.52,622.75,30.5
FEB,5,21,9.66,2.44,0.23,16.41,26.71,14.03,2.05,230.4,21.45,28.46,622.78,14.03
FEB,5,22,10.25,2.2,0.13,13.52,28.88,12.76,1.95,219.36,20.14,31.92,623.51,12.76
FEB,5,23,7.8,9.39,0.15,17.85,26.14,10.51,2.2,117.89,18.2,41.14,624.14,10.51
FEB,6,0,6.52,10.68,0.16,20.56,50.41,9.61,1.91,87.07,18.14,40.32,624.51,9.61
FEB,6,1,11.05,3.09,0.08,15.13,57.71,21.7,2.32,101.45,16.76,48.82,624.3,21.7
FEB,6,2,11.8,3.04,0.05,13.74,29.22,22.09,2.04,107.1,16.5,50.6,624.03,22.09
FEB,6,3,9.36,3.17,0.02,17.79,24.04,16.52,1.96,101.11,15.91,51.35,623.87,16.52
FEB,6,4,5.02,4.06,0.04,25.91,32.43,16.73,1.39,134.98,14.84,54.03,623.83,16.73
FEB,6,5,NA,5.31,0.1,32.94,36.36,16.36,0.83,280.03,13.31,60.42,623.83,16.36
FEB,6,6,NA,4.36,0.39,31.04,54.44,25.56,0.91,171.5,12.91,61.16,624.03,25.56
FEB,6,7,NA,4.67,0.7,28.62,86.57,33.52,0.76,214,12.33,62.83,624.4,33.52
FEB,6,8,NA,3.96,1.08,27.83,120.73,42.97,1.05,286,11.7,65.11,624.88,42.97
FEB,6,9,0.8,5.26,2.46,38,158.88,29.88,1.28,90.63,13.81,58.34,625.3,29.88
FEB,6,10,3.28,5.73,0.87,32.51,202.84,56.28,1.95,109.06,15.59,53.1,625.69,56.28
FEB,6,11,9.28,33.86,0.44,27.51,89.54,38.78,1.18,169.06,18.23,45.04,625.71,38.78
FEB,6,12,16.42,33.03,0.23,18.74,83.83,42.77,1.61,246.45,21.46,38.96,625.31,42.77
FEB,6,13,23.06,4.26,0.09,3.29,39.02,NA,2.51,262.4,22.99,35.51,624.6,NA
FEB,6,14,26.77,4.56,0.1,2.8,26.15,19.65,2.94,272.23,22.41,33.78,623.87,19.65
FEB,6,15,28.12,3.48,0.06,1.2,39.65,14.83,2.5,269.57,23.6,27.37,623.16,14.83
FEB,6,16,25.84,2.63,0.03,0.4,26.41,14.59,2.96,281.68,23.29,22.47,622.56,14.59
FEB,6,17,23.94,2.2,0.01,0.4,28.56,14.35,2.71,271.69,26.79,20.21,622.23,14.35
FEB,6,18,23.34,2.23,0.01,0.4,41.23,14.37,2.75,267.8,26.02,23.3,622.25,14.37
FEB,6,19,12.26,2.2,0.26,24.39,60.77,14.88,1.87,254.01,24.21,24.12,622.65,14.88
FEB,6,20,4.97,2.41,0.57,40.25,70.38,19.7,1.34,249.4,22.66,26.66,622.88,19.7
FEB,6,21,10.8,2.24,0.22,20.91,71.06,23.44,2.34,269.66,20.91,33.76,623.49,23.44
FEB,6,22,12.6,2.2,0.06,8.49,58.64,23.76,2.16,265.32,19.46,40.23,623.95,23.76
FEB,6,23,4.66,2.2,0.36,24.16,57.79,20.8,1.38,163.84,18.06,41.61,624.52,20.8
FEB,7,0,1.82,6.67,0.4,32.06,77.86,15.87,1.62,134.24,17.01,42.79,624.84,15.87
FEB,7,1,5.28,20.09,0.26,28.84,81.68,33.18,1.52,82.34,15.8,45.08,624.92,33.18
FEB,7,2,9.65,14.53,0.18,18.07,89.67,48.4,1.55,74.34,14.55,45.44,624.73,48.4
FEB,7,3,8.07,8.14,0.13,17.51,47.85,31.98,1.1,111.26,14.13,48.49,624.4,31.98
FEB,7,4,NA,2.98,0.2,34.71,39.96,25.59,1.07,234.53,12.78,51.81,624.32,25.59
FEB,7,5,NA,3.88,0.19,33.1,38.76,25.74,1.11,256.39,12.61,57.22,624.34,25.74
FEB,7,6,NA,3.45,0.33,29.39,50.53,28.39,0.89,209.41,11.36,56.97,624.35,28.39
FEB,7,7,1.01,2.2,0.52,25.79,59.29,33.46,0.8,103.23,12.69,59.89,624.76,33.46
FEB,7,8,1.62,7.45,1.3,28.27,102.76,30.92,1.48,81.22,12.9,60.99,625.21,30.92
FEB,7,9,0.8,12.88,1.3,29.48,191.21,50.68,1.69,101.96,12.98,60.19,625.46,50.68
FEB,7,10,0.8,9.15,0.98,30.49,187.61,49.28,1.41,112.63,15.63,52.3,625.74,49.28
FEB,7,11,5.68,31.96,0.51,22.58,121.63,49.68,1.37,154.14,18.24,46.87,625.83,49.68
FEB,7,12,12.39,21.8,0.33,15.57,84.86,37,1.52,261.69,20.57,41.87,625.6,37
FEB,7,13,18.34,11.88,0.32,8.77,65.79,35.19,1.74,248.71,22.61,36.82,624.94,35.19
FEB,7,14,24.13,68.85,0.59,12.11,59.61,29.35,1.49,230.4,23.38,34.02,624.08,29.35
FEB,7,15,20.56,21.73,0.51,12.74,75.63,43.09,1.87,198.82,23.36,33.66,623.38,43.09
FEB,7,16,20.81,8.92,0.27,5.3,58.72,32.61,2.68,249.82,22.54,35.09,622.95,32.61
FEB,7,17,21.2,4.46,0.2,2.03,60.06,23.86,3.31,282.88,24.09,35.3,622.79,23.86
FEB,7,18,20.15,3.74,0.18,2.88,59.37,23.21,2.84,278.31,22.36,33.98,622.73,23.21
FEB,7,19,9.84,3.68,0.44,27.44,77.61,24.2,1.56,280.79,20.68,36.91,622.89,24.2
FEB,7,20,0.8,4.78,0.96,51.03,104.64,29.15,1.6,305.69,20.96,38.42,623.26,29.15
FEB,7,21,7.03,22.6,0.61,20.14,92.53,35.35,3.25,47.25,20.76,38.01,623.77,35.35
FEB,7,22,7.72,12.42,0.32,13.02,78.29,23.12,3.76,83.05,18.42,40.71,624.43,23.12
FEB,7,23,8.45,8.95,0.16,2.6,89.29,22.59,5.37,81.79,15.7,57.16,624.94,22.59
FEB,8,0,7.71,16.73,0.1,2.73,68.09,22.12,4.81,75.91,14.58,61.02,625.29,22.12
FEB,8,1,9.23,11.31,0.04,0.4,38.9,28.46,4.67,68.81,16.09,57.35,625.37,28.46
FEB,8,2,8.86,18.24,0.02,1.07,39.56,23.93,4.78,73,15.41,59.3,625.24,23.93
FEB,8,3,6.2,36.07,0.02,5.54,37.86,32.3,4.19,68.35,14.7,62.73,625.14,32.3
FEB,8,4,5.06,42.35,0.02,8.89,37.65,34.14,3.96,74.89,14.3,65.23,624.96,34.14
FEB,8,5,6.64,7.15,0.02,3.46,25.92,NA,2.92,98.88,13.66,67.64,624.96,NA
FEB,8,6,6.96,12.93,0.06,3.99,27.9,20.5,3.62,83.61,13.91,67.18,625.17,20.5
FEB,8,7,7.14,36.55,0.17,12.52,33.21,25.45,4.05,77.19,13.93,68.31,625.47,25.45
FEB,8,8,5.49,33.91,0.39,15.44,54.56,30.93,3.58,81.72,13.79,70.51,625.93,30.93
FEB,8,9,5.76,29.2,0.53,12.49,60.09,29.38,3.39,75.91,14.64,67.68,626.34,29.38
FEB,8,10,8.47,19.91,0.27,4.94,49.66,22.21,5.54,66.63,16.44,60.55,626.52,22.21
FEB,8,11,10.99,4.32,0.28,2.6,122.51,5.74,6.87,80.86,17.52,51.81,626.59,5.74
FEB,8,12,13.39,2.2,0.25,2.6,122.89,6.13,6.57,80.2,19.12,44.56,626.21,6.13
FEB,8,13,14.99,2.46,0.34,6.43,75.76,8.88,5.41,78.16,19.56,42.21,625.6,8.88
FEB,8,14,14.57,3.42,0.56,11.58,65.2,12.72,4.11,83.23,19.27,42,624.83,12.72
FEB,8,15,18.07,12.14,0.4,9.45,45.37,18.58,3.73,75.93,20.42,36.1,623.8,18.58
FEB,8,16,18.8,7.64,0.38,7.95,47.43,19.43,3.86,78.8,20.28,33.01,622.92,19.43
FEB,8,17,16.57,4.18,0.35,9.52,63.57,11.72,4.14,78.65,20.97,34.11,622.53,11.72
FEB,8,18,10.25,41.62,0.46,14.27,71.25,13.46,3.7,65.25,21.15,37.74,622.67,13.46
FEB,8,19,7.49,49.23,0.49,14.16,67.75,14.65,4.77,46.46,19.88,41.48,622.96,14.65
FEB,8,20,5.88,117.56,0.74,13.69,73.02,16.06,5.13,56.88,18.29,47.88,623.52,16.06
FEB,8,21,7.72,30.42,0.28,7.68,56.82,27.48,4.98,69.51,17.35,50.55,624.12,27.48
FEB,8,22,7.79,23.72,0.16,6.6,59.8,6.09,5.28,72.35,16.43,53.65,624.82,6.09
FEB,8,23,7.89,44.76,0.14,5.74,39.25,8.83,4.17,62.27,15.67,56.37,625.29,8.83
FEB,9,0,8.08,27.14,0.1,3.62,24.24,11.31,3.03,58.48,14.84,59.67,625.67,11.31
FEB,9,1,7.5,4.08,0.04,3.65,7.96,NA,1.82,183.35,13.8,64.06,625.64,NA
FEB,9,2,9,2.72,0.03,0.4,2.01,NA,2.79,76.39,13.58,65.19,625.35,NA
FEB,9,3,8.31,2.2,0.01,0.4,5.74,NA,1.48,30.95,13.22,67.08,624.86,NA
FEB,9,4,5,13.16,0.01,0.4,7.35,NA,1.09,154.5,12.42,67.77,624.42,NA
FEB,9,5,1.12,7.14,0.01,8.19,19.11,8.7,1.12,163.81,10.87,71.85,624.37,8.7
FEB,9,6,0.95,6.63,0.01,6.75,22.53,10.44,1.59,91.06,11.11,76.06,624.33,10.44
FEB,9,7,0.8,5.59,0.17,6.2,30.19,9.95,2.04,110.72,11.26,77.91,624.73,9.95
FEB,9,8,NA,4.78,0.57,5.45,51.71,10.17,1.44,104.12,11.35,78.03,625.33,10.17
FEB,9,9,NA,4.37,0.48,5.72,69.35,11.64,2.09,313.92,11.6,77.21,625.97,11.64
FEB,9,10,0.8,2.39,0.19,2.83,68.05,9.94,2.93,276.53,10.87,89.45,627.02,9.94
FEB,9,11,1.83,2.2,0.53,0.86,14.72,6.99,1.75,153.71,11.58,92,627.07,6.99
FEB,9,12,2.98,4.3,0.53,0.4,14.78,10.68,2.03,95.02,12.1,90.85,626.68,10.68
FEB,9,13,3.29,6.94,0.66,4.77,35.61,18.32,2.11,85.41,12.81,88.73,626.01,18.32
FEB,9,14,4.74,6.39,0.65,5.27,24.79,NA,2.71,105.62,12.47,83.56,625.24,NA
FEB,9,15,5.53,5.65,0.55,12.73,18.89,NA,1.79,183.6,11.95,82.79,624.96,NA
FEB,9,16,7.37,3.03,0.13,10.6,16.93,NA,1.27,293.73,12.48,86.49,624.44,NA
FEB,9,17,3.68,3.24,0.78,23.32,21.87,NA,1.84,126.2,12.2,87.83,624.16,NA
FEB,9,18,2.86,4.17,0.76,20.91,21.74,NA,1.26,83.06,12.37,89.67,624.26,NA
FEB,9,19,0.99,4.95,0.63,26.71,31.07,21.17,1.17,22.46,11.55,90.55,624.61,21.17
FEB,9,20,0.8,6.62,0.47,25.9,26.05,23.65,1.38,308.82,11.08,91.58,625.1,23.65
FEB,9,21,1.14,6.57,0.5,24.94,22.74,20.73,1.53,313.2,10.29,92.02,625.26,20.73
FEB,9,22,1.06,4.35,0.27,23.51,18.26,NA,1.61,273.56,10.34,92.25,625.16,NA
FEB,9,23,NA,3.72,0.33,24.12,19.81,11.93,1.97,165.97,10.11,92.17,625.09,11.93
FEB,10,0,0.94,3.36,0.24,18.22,17.73,NA,2.33,138.38,11.41,92.48,625.01,NA
FEB,10,1,2.98,3.1,0.09,12.78,24.41,NA,1.38,122.1,11.5,92.02,624.91,NA
FEB,10,2,0.8,5.04,0.12,17.02,20.38,16.37,1.37,57.99,11.33,91.85,624.72,16.37
FEB,10,3,NA,6.71,0.12,17.76,31.44,19.72,1.29,284.31,11.17,92.32,624.4,19.72
FEB,10,4,NA,7.47,0.12,15.59,28.83,20.73,1.48,274.62,10.82,93.41,624.37,20.73
FEB,10,5,NA,8.24,0.14,16.26,37.39,24.84,1.62,288.26,10.95,93.78,624.33,24.84
FEB,10,6,NA,5.73,0.16,17.72,32.14,26.55,1.79,285.79,11.02,93.97,624.51,26.55
FEB,10,7,1.25,3.71,0.08,19.2,28.19,NA,1.88,296.66,10.79,93.12,624.93,NA
FEB,10,8,1.17,3.35,0.42,21.36,16.97,16.33,1.44,105.49,10.75,92.68,624.94,16.33
FEB,10,9,1.93,6.04,0.67,21.77,15.28,NA,1.56,104.8,11.05,91.82,624.94,NA
FEB,10,10,6.19,8.88,0.52,13.54,20.96,NA,2.47,121.33,11.49,88.06,625.17,NA
FEB,10,11,10.19,7.45,0.3,6.88,8.32,NA,1.63,85.72,13.77,76.27,625.19,NA
FEB,10,12,12.8,5.69,0.24,7.06,NA,NA,1.64,160.8,15.38,67.02,624.7,NA
FEB,10,13,15.47,3.92,0.11,1.85,4.83,NA,2.55,221.91,16.92,60.62,624.07,NA
FEB,10,14,17.63,2.98,0.07,0.4,6.23,NA,2.65,256.58,18.97,52.8,623.09,NA
FEB,10,15,17.5,2.62,0.05,0.4,16.14,9.42,3.35,270.95,19.15,50.59,622.24,9.42
FEB,10,16,17.27,2.42,0.01,3.15,14.25,7.48,3.4,278.79,18.85,49.26,621.85,7.48
FEB,10,17,17.26,2.46,0.08,4.52,14.47,5.74,3.04,258.87,19.28,47.93,621.66,5.74
FEB,10,18,14.01,2.35,0.11,5.98,19.51,6.23,3.59,227.73,18.85,46.65,621.8,6.23
FEB,10,19,11.44,2.43,0.11,9.92,26.18,6.45,2.77,195.11,17.58,54.72,622.13,6.45
FEB,10,20,7.88,2.5,0.3,17.06,30.61,4.78,2.5,220.7,16.97,56.75,622.41,4.78
FEB,10,21,7.17,2.47,0.29,16.79,31.82,7.48,2.12,203.88,16.64,58.02,622.83,7.48
FEB,10,22,NA,3.03,0.98,29.59,52.37,10.47,1.25,154.02,15.72,64.65,623.06,10.47
FEB,10,23,0.8,2.82,0.8,25.45,75.71,19.73,1.59,122.17,15.27,67.52,623.13,19.73
FEB,11,0,NA,2.75,0.73,24.75,57.37,17.01,1.05,136.64,14.71,72.72,623.28,17.01
FEB,11,1,NA,2.8,0.54,22.65,52.1,17.97,1.33,238.09,13.57,75.56,623.16,17.97
FEB,11,2,NA,2.99,0.73,19.72,55.3,12.7,1.24,286.43,11.63,79.11,622.79,12.7
FEB,11,3,NA,2.87,0.35,19.26,46.55,19.99,1.35,165.04,13.39,80.22,622.63,19.99
FEB,11,4,NA,2.51,0.15,19.32,19.78,15.82,0.82,173.54,13.66,78.71,622.39,15.82
FEB,11,5,NA,2.53,0.24,17.28,30.26,14.14,0.92,83.33,13.32,81.24,622.48,14.14
FEB,11,6,NA,2.59,0.12,17.57,35.56,12.88,1.03,100.25,12.33,83.63,622.77,12.88
FEB,11,7,NA,3.02,0.14,18.37,30.19,12.42,1.35,115.03,11.75,83.38,623.09,12.42
