DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
ABR,2,17,NA,2.2,0.08,0.4,35.22,9.5,3.87,273.39,27.99,18.11,619.21,9.5
ABR,2,18,NA,2.28,0.06,0.4,31.48,12.25,3.63,275.51,29.47,16.07,619.01,12.25
ABR,2,19,NA,2.2,0.07,0.73,42.01,15.16,2.99,281.96,27.63,18.88,619.18,15.16
ABR,2,20,NA,2.23,0.13,5.42,60.63,14.12,2.1,276.68,25.57,21.64,619.56,14.12
ABR,2,21,NA,2.38,0.18,7.97,74.06,19.38,2.16,238.61,24.45,24.7,620.05,19.38
ABR,2,22,NA,2.39,0.14,4.41,63.19,18.95,3.64,240.74,21.78,31.02,620.51,18.95
ABR,2,23,NA,2.43,0.1,3.01,36.47,15.59,3.11,242.77,21.68,34.1,620.99,15.59
ABR,3,0,NA,2.47,0.06,1.78,35.94,13.54,2.28,255.79,20.49,35.9,621.16,13.54
ABR,3,1,NA,2.48,0.06,2.92,33.46,12.87,2.46,303.29,19.4,38.75,621.41,12.87
ABR,3,2,NA,2.54,0.05,2.68,34.15,13.38,2.44,275.01,17.58,38.23,621.33,13.38
ABR,3,3,NA,2.55,0.02,1.74,25.2,14.23,1.82,256.04,18.45,40.44,621.24,14.23
ABR,3,4,NA,2.52,0.01,2.44,30.21,13.79,1.23,252.95,17.28,43.17,621.19,13.79
ABR,3,5,NA,2.64,0.01,3.19,36.6,13.67,1.19,231.87,16.12,45.12,621.32,13.67
ABR,3,6,NA,2.61,0.03,4,41.28,12.41,1.39,240.76,14.62,47.37,621.46,12.41
ABR,3,7,NA,2.67,0.09,6.78,49.07,17.7,1.75,257.74,14.5,50.78,621.85,17.7
ABR,3,8,NA,2.89,0.15,5.1,66.82,18.3,1.61,253.11,16.43,46.94,622.13,18.3
ABR,3,9,NA,2.73,0.11,2.47,63.18,24.92,1.83,273.93,18.85,38.73,622.56,24.92
ABR,3,10,NA,2.65,0.08,1.52,54.49,24.66,2.54,267.15,20.2,30.41,622.8,24.66
ABR,3,11,NA,2.52,0.04,1.29,33.43,19.15,3.27,274.28,23.93,25.71,622.68,19.15
ABR,3,12,NA,2.5,0.03,0.89,26.49,15.12,3.86,268.81,23.77,21.13,622.47,15.12
ABR,3,13,NA,2.38,0.02,0.91,35.09,17.07,3.5,263.99,25.17,16.98,622,17.07
ABR,3,14,NA,2.31,0.02,0.78,21.7,14.65,4.11,268.28,28.44,12.03,621.2,14.65
ABR,3,15,NA,2.25,0.01,0.75,43.92,13,5.53,265.74,25.76,12.21,620.38,13
ABR,3,16,NA,2.21,0.02,0.71,44.9,12.37,5.1,258.96,29.69,12.01,619.75,12.37
ABR,3,17,NA,2.26,0.01,0.4,38.55,22.34,4.92,254.92,29.18,10.46,619.44,22.34
ABR,3,18,NA,2.2,0.01,0.4,41.3,13.65,4.78,252.89,28.89,9.7,619.51,13.65
ABR,3,19,NA,2.3,0.02,1.2,115.59,13.42,4.09,248.61,26.77,11.15,619.87,13.42
ABR,3,20,NA,2.31,0.08,7.22,130.71,16.75,2.7,231.17,25.82,14.11,620.36,16.75
ABR,3,21,NA,2.32,0.11,7.14,60.11,13.21,2.29,229.06,24.2,15.03,620.84,13.21
ABR,3,22,NA,2.36,0.11,5.52,59.71,12.08,2.44,228.42,20.83,16.78,621.4,12.08
ABR,3,23,NA,2.33,0.07,4.52,48.03,15.69,1.95,258.77,20.38,17.85,621.86,15.69
ABR,4,0,NA,2.4,0.06,4.39,47.74,16.06,1.65,295.54,19.69,22.84,622.29,16.06
ABR,4,1,NA,2.53,0.06,8.54,48.95,14.66,1.6,258.69,18.75,24.51,622.33,14.66
ABR,4,2,NA,2.44,0.1,6.84,57.8,25.29,2.06,277.78,17.66,26.27,622.11,25.29
ABR,4,3,NA,2.2,0.08,3.19,45.03,22.87,1.13,207.61,16.5,29.45,622.2,22.87
ABR,4,4,NA,2.34,0.09,2.32,31.35,19.58,1.2,216.81,15.34,30.39,622.28,19.58
ABR,4,5,NA,2.22,0.08,4.03,38.86,15.52,1.65,243.23,13.89,32.82,622.28,15.52
ABR,4,6,NA,3.33,0.15,7.42,50.85,17.37,1.23,331.55,13.74,34.76,622.57,17.37
ABR,4,7,NA,3.18,0.42,6.33,91.51,22.25,1.01,236.34,14.47,35.74,622.9,22.25
ABR,4,8,NA,3.15,0.6,7.71,121.94,37.2,0.79,237.73,16.42,32.24,623.29,37.2
ABR,4,9,NA,3.99,0.63,9.88,151.54,39.43,1.35,97.27,19.27,29.14,623.73,39.43
ABR,4,10,NA,5.7,0.61,12.87,130.24,50.41,2.07,116.39,21.99,31.17,623.76,50.41
ABR,4,11,NA,4.08,0.43,16.7,87.35,42.49,3.51,92.54,21.59,36.39,623.62,42.49
ABR,4,12,NA,2.69,0.36,10.08,67.26,28.56,4.13,95.44,24.77,31.88,623.22,28.56
ABR,4,13,NA,2.59,0.32,8.79,57.64,32.05,3.6,118.59,27.01,25.08,622.69,32.05
ABR,4,14,NA,3.06,0.29,6.6,50.69,27.29,2.6,129.84,28.13,21.97,622.02,27.29
ABR,4,15,NA,2.79,0.25,4.47,39.68,20.54,2.51,162.79,28.26,17.33,621.29,20.54
ABR,4,16,NA,2.2,0.21,2.19,38.97,15.82,2.3,191.28,30.66,13.61,620.74,15.82
ABR,4,17,NA,2.31,0.21,2.43,41.11,18.18,2.61,216.55,30.82,14.97,620.41,18.18
ABR,4,18,NA,2.4,0.19,1.03,49.36,14.29,3.22,271.31,29.49,16.08,620.38,14.29
ABR,4,19,NA,2.44,0.18,3.24,57.67,19.77,2.44,261.19,25.65,18.78,620.73,19.77
ABR,4,20,NA,10.97,0.44,8.65,80.02,24.61,4.42,60.33,25.64,32.91,621.39,24.61
ABR,4,21,NA,5.55,0.34,10.09,98.05,51.02,5.22,78.46,23.98,38.48,622.09,51.02
ABR,4,22,NA,2.59,0.17,6.6,157.61,32.69,6.47,85.41,21.41,46.28,622.93,32.69
ABR,4,23,NA,2.48,0.09,4.84,136.14,39.74,6.47,76.76,19.02,49.68,623.62,39.74
ABR,5,0,NA,4.04,0.03,4.16,78.16,26.59,5.46,73.03,20.08,52.89,623.91,26.59
ABR,5,1,NA,7.12,0.02,8.35,51.09,30.25,4.85,66.76,17.85,59.16,623.82,30.25
ABR,5,2,NA,7.52,0.01,7.52,46.44,NA,4.58,65.17,18.45,63.28,623.74,NA
ABR,5,3,NA,7.67,0.01,7.35,36.48,26.92,3.52,73.51,17.95,64.89,623.4,26.92
ABR,5,4,NA,5.82,0.01,5.85,31.06,30.03,2.89,77.29,17.21,67.49,623.27,30.03
ABR,5,5,NA,3.73,0.01,5.05,30.9,20.82,2.54,86.38,15.21,69.71,623.26,20.82
ABR,5,6,NA,2.92,0.01,6.35,27.81,15.96,3.03,86.44,16.04,71.83,623.38,15.96
ABR,5,7,NA,2.84,0.09,7.96,34.37,15.92,2.64,94.17,15.73,72.96,623.72,15.92
ABR,5,8,NA,2.89,0.21,7.89,55.07,15.24,2.89,97.32,16.22,70.82,624.08,15.24
ABR,5,9,NA,2.82,0.25,8.03,53.26,11.14,3.52,96.79,18.11,64.1,624.36,11.14
ABR,5,10,NA,3.26,0.26,8.94,43.65,12.7,3.12,87.41,20.31,55.33,624.54,12.7
ABR,5,11,NA,3.52,0.24,8.77,52.32,23.43,1.77,132.27,21.26,43.07,624.45,23.43
ABR,5,12,NA,2.77,0.16,5.88,48.66,25.07,2.34,263.24,25.86,29.11,623.97,25.07
ABR,5,13,NA,2.6,0.08,3.82,32.02,26.2,2.86,282.19,26.17,22.42,623.26,26.2
ABR,5,14,NA,2.51,0.06,2.7,28.64,21.68,3.1,263.23,28.43,21.09,622.45,21.68
ABR,5,15,NA,2.39,0.04,1.7,43.88,36.78,4.7,268.26,28.75,18.72,621.67,36.78
ABR,5,16,NA,2.33,0.02,0.82,50.63,24.7,4.61,276.51,28.06,16.29,620.96,24.7
ABR,5,17,NA,2.39,0.04,0.4,51.01,15.67,4.17,268.27,30.02,15.54,620.7,15.67
ABR,5,18,NA,2.2,0.08,1.18,44.99,14.83,4.6,260.53,28.78,14.12,620.57,14.83
ABR,5,19,NA,2.36,0.08,3.1,53.56,16.18,3.65,269.65,27.83,16.41,620.7,16.18
ABR,5,20,NA,2.64,0.13,8.26,65.17,20.63,2.62,264.38,25.06,18.87,620.88,20.63
ABR,5,21,NA,2.59,0.13,8.49,64.29,32.89,2.62,249.4,22.21,21.57,621.25,32.89
ABR,5,22,NA,2.53,0.13,7.22,54.36,21.34,2.86,228,22.71,23.19,621.8,21.34
ABR,5,23,NA,2.56,0.1,5.67,46.45,16.23,2.2,250.11,20.35,28.72,622.28,16.23
ABR,6,0,NA,2.55,0.12,5,52.28,17.16,0.98,236.37,17.22,32.3,622.58,17.16
ABR,6,1,NA,2.68,0.13,7.8,53.43,24.34,1.64,312.47,17.95,34.96,622.64,24.34
ABR,6,2,NA,2.73,0.11,8.26,52.25,29.14,2.06,245.3,17.38,40.43,622.6,29.14
ABR,6,3,NA,2.53,0.08,2.82,41.17,27.81,1.26,260.36,17.99,43.82,622.57,27.81
ABR,6,4,NA,2.79,0.09,6.17,41.3,19.76,1,162.02,17.12,46.11,622.55,19.76
ABR,6,5,NA,3.2,0.17,9.74,70.78,28.13,0.99,169.12,16.47,45.79,622.53,28.13
ABR,6,6,NA,2.7,0.23,9.24,62.1,30.48,0.97,235.11,14.65,46.85,622.79,30.48
ABR,6,7,NA,2.66,0.32,8.56,69.03,28.16,1.01,266.97,15.25,50.09,623.24,28.16
ABR,6,8,NA,2.8,0.43,8.18,72.03,21.2,1.4,250.89,16.81,45.22,623.59,21.2
ABR,6,9,NA,2.79,0.34,4.23,75.83,25.43,3.13,221.04,20.12,38.97,623.91,25.43
ABR,6,10,NA,2.67,0.27,5.17,50.06,24.34,3.32,244.03,21.16,32.05,624.07,24.34
ABR,6,11,NA,2.64,0.18,4.85,30.2,19.22,3.46,262.39,21.74,28.02,623.93,19.22
ABR,6,12,NA,2.45,0.12,3.68,25.36,19.15,3.79,255.33,25.22,22.67,623.6,19.15
ABR,6,13,NA,2.34,0.08,2.68,20.06,11.67,3.65,270.06,26.42,21.38,622.97,11.67
ABR,6,14,NA,2.4,0.08,2.64,26.62,12.41,3.44,248.03,27.65,20.1,622.11,12.41
ABR,6,15,NA,2.36,0.04,1.72,31.04,12.89,4.66,260.9,27.32,14.3,621.2,12.89
ABR,6,16,NA,2.2,0.01,0.4,38.36,10.15,4.85,258.75,29.39,11.88,620.67,10.15
ABR,6,17,NA,2.21,0.01,0.4,37.16,7.73,5.47,253.99,28.34,11.66,620.22,7.73
ABR,6,18,NA,2.36,0.01,1.12,40.38,8.85,5.22,262.18,28.89,11.82,620.09,8.85
ABR,6,19,NA,2.29,0.03,3.28,42.02,9.54,3.57,272.77,26.28,12.88,620.22,9.54
ABR,6,20,NA,2.52,0.06,6.36,53.67,20.39,2.89,270.39,21.62,17.14,620.4,20.39
ABR,6,21,NA,2.47,0.06,5.66,46.07,11.89,2.93,254.74,23.29,20.31,620.69,11.89
ABR,6,22,NA,2.42,0.06,4.09,49.07,12.31,3.6,229.53,22.47,23.41,621.19,12.31
ABR,6,23,NA,2.46,0.05,2.63,53.91,11.46,3.18,238.54,20.88,25.88,621.66,11.46
ABR,7,0,NA,2.52,0.04,3.35,44.08,9.54,1.61,264.06,19.13,28.48,622.08,9.54
ABR,7,1,NA,2.55,0.04,3.12,40.55,12.63,2.03,246.99,17.75,30.52,622.16,12.63
ABR,7,2,NA,2.48,0.03,2.81,37.95,22.57,1.91,279.1,18.23,32.48,622.17,22.57
ABR,7,3,NA,2.55,0.03,4.88,34.27,18.7,1.3,219.1,17.17,36.13,622.1,18.7
ABR,7,4,NA,2.35,0.05,3.49,39.68,22.53,1.57,189.45,16.59,38.21,621.93,22.53
ABR,7,5,NA,2.47,0.01,1.24,38.96,21.31,3.02,219.62,16.74,38.53,621.88,21.31
ABR,7,6,NA,2.44,0.02,1.62,38.07,16.9,2.67,249.62,15.49,43.49,622.31,16.9
ABR,7,7,NA,2.4,0.07,4.04,52.49,16.19,1.51,277.91,13.27,47.35,622.87,16.19
ABR,7,8,NA,2.44,0.16,4.17,52.05,16.43,1.22,259.7,14.88,41.61,623.41,16.43
ABR,7,9,NA,2.56,0.2,4.79,70.97,22.37,1.57,264.61,18.57,34.19,623.89,22.37
ABR,7,10,NA,2.32,0.13,1.79,47.9,22.44,3.04,275.86,21.89,23.29,624.08,22.44
ABR,7,11,NA,2.27,0.06,1.92,27.53,9.98,4.26,271.35,23.01,16.76,623.97,9.98
ABR,7,12,NA,2.37,0.03,1,25.74,8.79,3.92,255.96,24.28,15.93,623.7,8.79
ABR,7,13,NA,2.42,0.04,1.13,19.59,8.47,3.87,257.02,24.16,15.71,623.09,8.47
ABR,7,14,NA,2.37,0.02,1.16,15.46,NA,3.44,251.8,23.57,12.62,622.3,NA
ABR,7,15,NA,2.35,0.01,0.89,19.18,3.93,3.75,260.21,27.35,9.15,621.6,3.93
ABR,7,16,NA,2.2,0.01,0.4,21.19,4.04,3.16,263.11,29.01,7.04,621.07,4.04
ABR,7,17,NA,2.23,0.02,0.4,21.74,5.63,3.45,261.14,29.18,6.24,620.66,5.63
ABR,7,18,NA,2.23,0.01,1.38,25.48,5.4,3.45,262.01,28.83,7.15,620.51,5.4
ABR,7,19,NA,2.21,0.01,3.44,32.1,5.37,2.88,272.7,27.58,7.16,620.72,5.37
ABR,7,20,NA,2.32,0.04,8.18,51.24,5.14,2.28,229.35,24.27,10.13,621,5.14
ABR,7,21,NA,2.22,0.08,6.96,51.02,8.76,2.48,216.77,21.78,9.46,621.37,8.76
ABR,7,22,NA,2.5,0.11,6.76,60.43,11.96,2.53,215.63,23.13,8.18,621.7,11.96
ABR,7,23,NA,2.29,0.07,4.04,40.35,27.63,3.26,229.24,21.5,13.72,622.02,27.63
ABR,8,0,NA,2.45,0.06,2.72,42.74,10.13,2.31,262.11,19.2,24.18,622.32,10.13
ABR,8,1,NA,2.42,0.06,5.7,50.85,17.9,1.78,300.24,18.56,26.31,622.41,17.9
ABR,8,2,NA,2.57,0.06,7.28,51.62,24.34,2.18,272.22,17.45,29.47,622.26,24.34
ABR,8,3,NA,2.47,0.06,4.14,51.23,24.92,1.51,207.07,16.46,30.71,622.4,24.92
ABR,8,4,NA,2.35,0.06,3.65,40.46,21.12,0.91,246.82,15.12,32.77,622.38,21.12
ABR,8,5,NA,2.32,0.07,6.31,45.81,29,1.12,284.65,15.07,36.37,622.38,29
ABR,8,6,NA,2.42,0.13,7.31,53.25,34,0.83,243.92,14.29,38.39,622.56,34
ABR,8,7,NA,2.44,0.19,7.42,79.94,39.83,1.26,257.42,13.99,37.85,622.85,39.83
ABR,8,8,NA,2.54,0.22,5.71,80.04,35.92,1.4,273.76,15.26,36.22,623.16,35.92
ABR,8,9,NA,2.55,0.17,5.13,61.9,40.95,1.66,284.64,17.01,33.38,623.38,40.95
ABR,8,10,NA,2.54,0.16,3.14,52.97,36.31,2.07,250.04,20.41,27.01,623.33,36.31
ABR,8,11,NA,2.48,0.1,2.51,37.78,27.33,2.48,272.52,20.81,24.01,623.04,27.33
ABR,8,12,NA,2.34,0.05,2.01,26.68,NA,2.79,265.17,24.99,21.67,622.57,NA
ABR,8,13,NA,2.44,0.02,1.7,34.4,26.61,2.63,277.66,27.04,20.94,621.93,26.61
ABR,8,14,NA,2.34,0.01,1.59,40.03,22.23,3.31,262.27,28.74,16.86,621.07,22.23
ABR,8,15,NA,2.31,0.01,1.76,46.41,17.52,3.15,249.81,29.73,15.11,620.3,17.52
ABR,8,16,NA,2.33,0.01,0.76,36.38,15.18,2.86,285.57,28.14,14.56,619.8,15.18
ABR,8,17,NA,2.21,0.01,0.44,37.28,14.68,2.8,283.11,28.76,13.72,619.37,14.68
ABR,8,18,NA,2.45,0.01,0.4,37.98,16.51,3.06,278.38,26.24,13.95,619.28,16.51
ABR,8,19,NA,2.5,0.02,1.52,47.87,16.64,3.28,264.95,25.94,15.51,619.63,16.64
ABR,8,20,NA,2.49,0.08,6.16,58.49,10.5,2.96,229.63,26.83,17.76,620.12,10.5
ABR,8,21,NA,2.55,0.05,4.8,58.13,19.26,4.14,240.19,24.87,18.63,620.77,19.26
ABR,8,22,NA,2.59,0.04,3.4,58.58,14.54,4.41,226.38,22.79,19.66,621.42,14.54
ABR,8,23,NA,2.48,0.01,1.65,48.15,NA,3.39,231.31,21.12,21.13,621.93,NA
ABR,9,0,NA,2.5,0.01,1.19,40.62,30.65,1.6,236.44,19.31,22.74,622.24,30.65
ABR,9,1,NA,2.46,0.01,4.14,34.65,18.36,0.97,238.91,16.91,24.96,622.3,18.36
ABR,9,2,NA,2.5,0.02,7.72,38.56,20.81,1.21,275.54,18.22,26.84,622.23,20.81
ABR,9,3,NA,2.56,0.02,6.39,55.96,23.38,1.42,261.65,15.46,29.44,622.08,23.38
ABR,9,4,NA,2.63,0.01,4.3,39.61,29.6,1.09,228.01,16.61,29.06,621.88,29.6
ABR,9,5,NA,2.57,0.03,6.72,43.82,24.69,1.21,268.13,14.35,32.49,621.99,24.69
ABR,9,6,NA,2.54,0.05,5.74,54.38,21.1,1.34,254.88,14.6,33.37,622.29,21.1
ABR,9,7,NA,2.61,0.21,8.8,80.6,27.54,1.64,273.95,15.23,33.91,622.68,27.54
ABR,9,8,NA,2.82,0.5,10.56,121,35.18,1.35,297.15,15.59,34.11,623.24,35.18
ABR,9,9,NA,2.92,0.47,9.79,141.92,49.75,1.78,276.17,17.9,30.94,623.69,49.75
ABR,9,10,NA,2.73,0.27,8.81,67.53,49.65,2.57,274.81,21.19,26.39,623.88,49.65
ABR,9,11,NA,2.69,0.17,7.12,63.09,25.48,2.97,267.72,23.3,23.76,623.78,25.48
ABR,9,12,NA,2.55,0.11,3.41,48.08,31.71,3.55,276.52,25.26,21.41,623.44,31.71
ABR,9,13,NA,2.41,0.04,1.9,36.85,22.68,3.97,266.28,24.05,18.72,622.82,22.68
ABR,9,14,NA,2.53,0.03,1.92,38.16,22.81,3.69,278.64,27.96,17.75,622.18,22.81
ABR,9,15,NA,2.54,0.01,1.51,34.37,15.86,2.92,259.07,29.39,16.44,621.37,15.86
ABR,9,16,NA,2.2,0.02,1,37.14,20.71,2.92,255.87,29.94,16.07,620.75,20.71
ABR,9,17,NA,2.23,0.02,0.4,47.22,15.41,3.48,265.3,27.57,15.84,620.42,15.41
ABR,9,18,NA,2.2,0.01,0.4,60.14,20.49,3.18,273.05,28.79,15.58,620.54,20.49
ABR,9,19,NA,2.27,0.01,0.92,78.99,15.71,2.65,274.63,28.42,16.8,620.91,15.71
ABR,9,20,NA,2.24,0.08,6.69,85.39,19.26,2.38,247.5,26.82,18.33,621.34,19.26
ABR,9,21,NA,2.36,0.06,4.14,94.76,24.13,3.49,237.33,24.73,19.43,622.05,24.13
ABR,9,22,NA,2.2,0.02,2.44,65.98,18.62,2.9,218.59,21.37,21.24,622.78,18.62
ABR,9,23,NA,2.2,0.01,0.4,53,17.72,1.7,270.56,19.07,22.17,623.42,17.72
ABR,10,0,NA,2.2,0.03,0.4,49.65,13.04,1.57,96.45,20.53,24.01,623.8,13.04
ABR,10,1,NA,5.75,0.06,11.2,84.61,26.23,1.86,75.11,17.68,29.41,624.08,26.23
ABR,10,2,NA,7.27,0.09,10.14,67.49,29.74,0.82,255.41,18.89,30.25,623.82,29.74
ABR,10,3,NA,5.34,0.11,8.45,59.22,30.6,1.32,288.79,17.77,31.58,623.5,30.6
ABR,10,4,NA,4.08,0.12,7.62,56.05,33.27,1.64,253.27,15.49,31.62,623.3,33.27
ABR,10,5,NA,4.13,0.12,6.65,52.56,32.62,1.47,270.31,15.88,33.95,623.35,32.62
ABR,10,6,NA,3.05,0.19,7.09,64.73,32.78,1.55,92.29,16.01,34.17,623.87,32.78
ABR,10,7,NA,6.33,0.5,9.32,119.62,32.67,1.73,99.7,15.69,38.15,624.41,32.67
ABR,10,8,NA,3.21,0.56,11.31,163.02,49.62,2.74,78.15,16.22,43.3,624.9,49.62
ABR,10,9,NA,2.58,0.51,19.54,129.47,53.85,3.77,80.07,17.6,48.33,625.41,53.85
ABR,10,10,NA,2.38,0.37,14.07,133.02,33.53,5.51,84.35,21.57,47.52,625.52,33.53
ABR,10,11,NA,2.82,0.31,9.96,102.44,32.37,5.12,85.59,23.48,41.21,625.43,32.37
ABR,10,12,NA,2.2,0.3,8.58,66.15,28.83,4.25,94.53,25.47,35.04,625.09,28.83
ABR,10,13,NA,2.59,0.3,8.65,49.72,24.03,3.84,81.46,26.09,31.48,624.35,24.03
ABR,10,14,NA,2.23,0.3,7.53,52.53,24.63,3.21,105.88,26.54,28.04,623.58,24.63
ABR,10,15,NA,2.2,0.2,4.16,48.8,32.66,2.91,115.66,27.7,25.04,622.73,32.66
ABR,10,16,NA,2.8,0.18,5.49,70.49,33.4,5.13,76.39,27.78,27.55,622.17,33.4
ABR,10,17,15.42,2.59,0.21,7.21,120.28,34.04,5.46,80.1,25.55,28.92,622,34.04
ABR,10,18,13.25,3.45,0.23,9.68,80.69,23.7,5.87,75.08,26.03,31.23,622.23,23.7
ABR,10,19,10.47,4.33,0.17,11.94,175.89,27,6.71,69.91,24.53,34.69,622.66,27
ABR,10,20,7.54,9.55,0.21,10.72,226.66,44.35,7.36,58.46,21.34,43.43,623.49,44.35
ABR,10,21,7.68,9.84,0.17,8.65,185.12,42.82,6.5,66.17,18.97,49.67,624.51,42.82
ABR,10,22,7.13,6.66,0.07,8.11,97.78,23.79,5.69,75.1,19.39,51.97,625.94,23.79
ABR,10,23,10.65,3.61,0.03,0.82,48.32,17.01,4.48,64.78,18.5,58.1,626.96,17.01
ABR,11,0,8.33,3.36,0.03,0.4,26.17,11,3.57,103.2,16.64,72.98,627.59,11
ABR,11,1,7.94,2.89,0.03,0.4,31.37,9.82,3.83,89.79,14.5,88.78,627.56,9.82
ABR,11,2,8.34,6.03,0.02,0.69,20.44,10.06,3.3,66.7,14.04,89.16,627.14,10.06
ABR,11,3,8.88,3.22,0.01,0.4,9.82,NA,1.79,103.18,13.41,89.58,626.68,NA
ABR,11,4,8.59,2.78,0.01,0.4,NA,NA,2.35,94.98,14.65,87.88,625.92,NA
ABR,11,5,4.88,2.65,0.01,0.4,NA,NA,3.45,105.64,14.58,86.74,625.33,NA
ABR,11,6,3.05,2.54,0.08,0.4,6.46,NA,1.96,119.01,14.28,86.28,625.32,NA
ABR,11,7,0.8,2.63,0.26,2.37,7.69,2.14,1.51,107.76,13.07,85.11,625.44,2.14
ABR,11,8,0.8,2.82,0.37,2.6,16.91,4.51,2.33,92.99,15.16,81.49,625.64,4.51
ABR,11,9,3.97,2.86,0.39,2.76,20.01,9.95,2.31,84.68,16.12,72.14,625.84,9.95
ABR,11,10,3.55,2.74,0.37,5.82,26.66,11.59,3.91,82.09,17.18,66.39,626.04,11.59
