DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
JUN,1,20,11.71,70.44,0.4,10.98,79.71,10.66,6.45,43.02,29.35,20.79,620.72,10.66
JUN,1,21,13.64,111.75,0.62,12.57,97.24,13.74,5.59,47.55,27.5,23.58,621.47,13.74
JUN,1,22,18.86,61.67,0.38,8.89,58.72,35.29,4.12,47.13,25.89,25.02,622.17,35.29
JUN,1,23,13.86,17.07,0.14,8.94,41.05,27.98,2.43,76.21,22.99,28.77,622.89,27.98
JUN,2,0,17.07,37.8,0.06,5.49,40.37,23.58,3.05,63.05,19.71,27.4,623.04,23.58
JUN,2,1,15.77,18.75,0.01,4.52,39,20.89,2.44,80.84,21.19,31.16,623.26,20.89
JUN,2,2,17.22,71.75,0.15,3.98,37.7,18.42,3.27,46.76,20.96,37.12,623.21,18.42
JUN,2,3,18.93,20.84,0.41,0.4,37.56,34.91,4.35,40.16,20.2,46.5,623.14,34.91
JUN,2,4,14.36,79.35,0.3,3.67,34.61,25.41,3.18,62.68,20.27,48.62,623.19,25.41
JUN,2,5,7.89,31.63,0.28,6.01,46.12,40.22,1.72,44.17,18.14,54.13,623.3,40.22
JUN,2,6,1.14,8.68,0.2,11.84,38.74,26.38,2.19,68.73,16.53,57.78,623.31,26.38
JUN,2,7,0.8,5.6,0.31,13.7,59.57,32.73,2.09,74.3,15.86,60.16,623.47,32.73
JUN,2,8,3.64,10.23,0.41,9.66,67.76,31.34,2.52,73.18,18.49,55.65,623.82,31.34
JUN,2,9,10.87,20.85,0.25,7.06,58.76,31.68,4.36,71.76,20.67,52.09,623.9,31.68
JUN,2,10,15.53,8.16,0.33,4.99,51.29,36.61,4.07,94.98,22.13,44.32,623.72,36.61
JUN,2,11,18.61,7.57,0.25,3.78,47.64,26.68,4.42,79.05,24.35,36.31,623.43,26.68
JUN,2,12,24.55,7.8,0.24,3.72,51.95,22.39,4.24,83.36,25.96,32.54,623.28,22.39
JUN,2,13,29.85,6.54,0.26,4.06,45.18,22.55,4.19,85.56,28.2,27.37,622.68,22.55
JUN,2,14,30.22,6.24,0.28,4.75,49.03,18.18,3.31,107.56,29.63,23.73,621.99,18.18
JUN,2,15,32.65,3.85,0.19,2.43,40.08,22.54,3.75,90.75,30.76,19.82,621.39,22.54
JUN,2,16,28.89,4.46,0.21,5.35,42.15,17.67,3.22,102.66,31.12,17.16,620.92,17.67
JUN,2,17,28.62,9.88,0.17,2.2,32.27,13.57,3.81,80.86,32.16,15.64,620.64,13.57
JUN,2,18,25.18,15.56,0.06,1.57,51.23,14.01,5.17,52.28,31.52,15.49,620.65,14.01
JUN,2,19,20.84,12.28,0.05,2.72,48.13,13.76,6.2,40.98,29.95,17.08,621.05,13.76
JUN,2,20,18.75,11.48,0.05,2.33,55.69,13.25,6.65,42.87,27.92,19.95,621.73,13.25
JUN,2,21,11.22,89.05,0.36,12.32,56.86,12.99,6.56,36.87,25.51,20.22,622.26,12.99
JUN,2,22,16.31,72.24,0.15,7.36,44.44,20.38,5.41,48.53,24.7,23.16,622.83,20.38
JUN,2,23,14.33,41.65,0.1,8.46,37.36,28.23,3.93,55.58,23.56,25.39,623.34,28.23
JUN,3,0,10.57,37.4,0.03,7.32,37.29,14.92,3.89,67.85,21.9,35.94,623.58,14.92
JUN,3,1,10.55,5.82,0.01,0.63,36.63,29.51,3.77,86.49,21.07,43.6,623.57,29.51
JUN,3,2,6.19,17.7,0.06,4.34,39.19,18.08,3.25,80.81,20.32,48.76,623.63,18.08
JUN,3,3,9.8,6.93,0.09,1.61,32.26,20.42,3.17,73.19,19.86,52.65,623.72,20.42
JUN,3,4,15.45,36.2,0.09,3.34,26.92,17.27,3.51,57.85,19.94,54.49,623.73,17.27
JUN,3,5,14.78,35.51,0.1,3.56,40.19,27.16,3.16,72.19,18.83,56.51,623.8,27.16
JUN,3,6,9.72,12.35,0.15,5.01,36.36,26.52,2.44,95.89,18.22,62.9,624.01,26.52
JUN,3,7,9.32,6.36,0.22,4.76,42.78,23.52,3.01,90.16,18.09,64.41,624.4,23.52
JUN,3,8,11.14,6.88,0.29,3.88,39.5,22.81,3.48,88.13,16.66,57.79,624.7,22.81
JUN,3,9,16.67,3.14,0.19,1.13,34.91,22.36,4.33,81,18.86,48.59,624.83,22.36
JUN,3,10,18.02,2.91,0.28,2.36,37.18,18.39,4.71,87.23,23.56,36.63,624.75,18.39
JUN,3,11,22.36,2.24,0.19,1.32,61.31,13.83,5.97,85.47,25.24,30.65,624.56,13.83
JUN,3,12,25.28,2.47,0.22,1.88,68.92,11.48,5.92,86.52,23.59,26.77,624.23,11.48
JUN,3,13,25.03,2.68,0.19,2.16,50.66,28.13,5.29,89.44,24.92,23.61,623.74,28.13
JUN,3,14,24.98,3.92,0.17,1.88,50.02,4.35,5.01,87.97,25.45,21.81,623.19,4.35
JUN,3,15,24.52,2.94,0.21,2.36,48.48,7.39,4.7,90.52,27.59,20.91,622.57,7.39
JUN,3,16,23.96,2.56,0.14,0.47,41.16,11.5,5.01,86.6,30.64,20.03,622.04,11.5
JUN,3,17,21.75,2.64,0.13,0.46,41.52,10.46,4.86,94.06,29.91,18.97,621.74,10.46
JUN,3,18,19.33,2.2,0.08,0.57,43.73,8.66,5.09,86.78,29.09,18.79,621.74,8.66
JUN,3,19,12.1,50.79,0.39,6.34,50.42,10.13,4.91,60.47,28.33,22.04,622.14,10.13
JUN,3,20,7.58,112.8,1.1,11.14,88.76,20.23,6.29,44.82,27.64,27.96,622.71,20.23
JUN,3,21,8.94,119.73,0.92,7.39,115.13,33.06,7.06,50.58,25.34,34.02,623.46,33.06
JUN,3,22,8.87,112.75,0.51,4.37,80.73,36.86,6.91,52.46,23.86,35.48,624.08,36.86
JUN,3,23,8.64,111.25,0.1,3.09,53.9,32.48,5.8,51.93,22.69,37.51,624.88,32.48
JUN,4,0,7.93,43.96,0.03,2.2,36.43,NA,4.34,69.08,21.76,41.15,625.43,NA
JUN,4,1,6.05,19.66,0.01,3.24,29.81,19.98,4.37,74.04,20.74,46.94,625.41,19.98
JUN,4,2,0.8,56.66,0.01,10.08,30.23,14.34,4.18,76.08,19.95,51.78,625.27,14.34
JUN,4,3,NA,54.54,0.01,9.28,33.26,30.09,4.3,74.9,19.21,56.69,624.81,30.09
JUN,4,4,NA,8.48,0.02,0.4,33.08,NA,4.14,85.5,18.27,61.9,624.61,NA
JUN,4,5,NA,6.46,0.03,0.77,24.62,16.37,3.55,85.03,17.64,64.72,624.92,16.37
JUN,4,6,NA,10.47,0.23,5.77,28.31,20.72,3.16,88.97,16.8,66.74,625.4,20.72
JUN,4,7,NA,25.77,0.41,11.3,49.45,18.81,3.1,76.89,17.41,61.17,625.75,18.81
JUN,4,8,NA,23.42,0.42,8.66,57.58,27.52,3.13,74.95,18.65,51.95,626.13,27.52
JUN,4,9,NA,12.07,0.25,4.66,46.47,29.68,4.66,80.54,21.07,42.53,626.11,29.68
JUN,4,10,NA,2.54,0.23,2.29,37.23,12.77,4.67,90.61,22.23,37.59,625.73,12.77
JUN,4,11,NA,2.28,0.24,3.22,37.48,11.4,4.88,91.33,24.65,31.02,625.24,11.4
JUN,4,12,NA,2.2,0.24,4.24,46.76,7.64,4.89,92.27,26.7,25.44,624.65,7.64
JUN,4,13,NA,2.2,0.25,4.2,38.39,8.36,3.54,82.94,28.33,21.24,624.07,8.36
JUN,4,14,NA,3.62,0.16,3.36,27.08,12.55,3.09,109.17,29.68,19.68,623.29,12.55
JUN,4,15,NA,6.5,0.11,2.9,17.55,NA,3.47,92.7,30.98,17.11,622.46,NA
JUN,4,16,39.21,4.62,0.06,2.15,17.87,12.82,3.47,118.17,31.82,16.1,621.78,12.82
JUN,4,17,38.8,5.82,0.15,3.2,28.96,10,2.97,103.36,32.63,15.26,621.23,10
JUN,4,18,35.69,10.17,0.15,4.89,30.68,8.99,3.4,91.65,32.34,14.6,620.95,8.99
JUN,4,19,29.67,9.65,0.13,4.77,31.16,12.05,3.88,55.52,31.62,15.46,621.02,12.05
JUN,4,20,22.75,20.52,0.16,5.74,59.69,12.07,5.54,35.05,29.3,20.75,621.54,12.07
JUN,4,21,19.1,78.24,0.26,8.72,57.72,8.59,5.7,53.03,27.6,25.54,622.16,8.59
JUN,4,22,18.16,9.97,0.06,4.55,63.08,22.33,5.68,65.29,25.75,33.23,622.81,22.33
JUN,4,23,15.66,15.68,0.04,3.99,34.94,15.05,4.71,78.45,23.81,38.59,623.31,15.05
JUN,5,0,16.34,2.65,0.02,0.41,30.55,21.24,3.74,95.46,22.69,42.5,623.83,21.24
JUN,5,1,15.52,2.38,0.01,0.41,22.02,14.77,3.49,87.39,21.52,47.99,623.96,14.77
JUN,5,2,15.06,2.38,0.03,0.4,24.73,14.64,3.54,81.53,20.52,52.84,623.89,14.64
JUN,5,3,14.34,3.49,0.02,0.4,24,12.82,4.17,74.8,19.88,53.22,623.73,12.82
JUN,5,4,10.59,42.24,0.03,5.29,23,17.32,3.11,55.57,19.7,53.74,623.63,17.32
JUN,5,5,11.35,36.22,0.04,5.85,25.88,24.15,2.69,65.62,18.97,53,623.58,24.15
JUN,5,6,0.8,6.29,0.35,13.94,32.32,18.12,2.08,85.21,17.11,57.96,623.77,18.12
JUN,5,7,NA,5.6,0.55,15.32,54.68,13.19,2.28,112.69,17.03,61.16,624.12,13.19
JUN,5,8,4.55,5.52,0.53,10.93,67.25,11.84,3.07,97.37,17.72,56.26,624.4,11.84
JUN,5,9,17.19,3.74,0.36,8.75,55.21,20.34,3.6,96.28,17.83,45.59,624.55,20.34
JUN,5,10,27.25,6.28,0.37,10.42,46.65,16.2,3.5,99.82,19.52,37.3,624.5,16.2
JUN,5,11,37.23,2.92,0.3,6.27,47.88,21.48,3.04,93.87,23.89,32,624.08,21.48
JUN,5,12,40.51,2.2,0.12,1.69,34.25,NA,2.37,86.74,25.89,23.27,623.56,NA
JUN,5,13,43.79,2.72,0.21,4.24,22.07,11.55,2.9,131.24,28.51,17.59,623.03,11.55
JUN,5,14,47.59,3.08,0.14,2.73,26.77,10.83,2.61,185.25,30.21,16.9,622.25,10.83
JUN,5,15,50.76,3.18,0.11,1.92,28.23,11.06,2.68,120.5,31.13,14.62,621.57,11.06
JUN,5,16,53.77,2.45,0.07,0.4,19.47,10.97,2.29,178.23,32.17,13.08,620.87,10.97
JUN,5,17,52.49,2.45,0.04,0.74,26.37,9.81,2.78,193.46,32.54,12.07,620.33,9.81
JUN,5,18,49.75,3.07,0.11,3.22,22.82,NA,2.55,182.85,32.52,11.42,620.16,NA
JUN,5,19,49.92,3.52,0.09,1.68,33.53,15.14,2.54,222.77,31.41,11.73,620.28,15.14
JUN,5,20,36.69,2.24,0.23,10.75,43.26,13.36,2.46,218.01,30.06,13.24,620.4,13.36
JUN,5,21,21.53,2.3,0.28,20.55,65.23,9.87,1.35,283.02,27.85,16.35,620.72,9.87
JUN,5,22,14.25,6.74,0.39,23.63,79.01,11.85,2.39,94.29,27.05,18.67,621.55,11.85
JUN,5,23,24.56,3.41,0.04,4.08,62.95,29.88,4.74,82.69,21.85,25.44,622.2,29.88
JUN,6,0,21.56,28.03,0.02,8.29,69.54,22.59,3.92,78.62,21.79,32,622.74,22.59
JUN,6,1,20.6,20.36,0.01,7.34,38.89,22.05,2.68,75.97,22.61,34,622.76,22.05
JUN,6,2,20.73,3.89,0.08,3.43,26.34,12.71,2.05,82.69,21.23,34.94,622.54,12.71
JUN,6,3,6.68,7.84,0.13,16.24,31.9,12.08,1.69,145.23,19.67,36.9,622.48,12.08
JUN,6,4,15.66,3.27,0.16,9.4,37.74,21.59,1.28,154.05,19.72,50.64,622.42,21.59
JUN,6,5,8.29,2.2,0.18,15.71,42.89,24.2,1.33,240.21,18.54,58.82,622.52,24.2
JUN,6,6,3.64,2.2,0.61,20.2,55.74,21.34,1.53,152.77,18.71,60.53,622.46,21.34
JUN,6,7,0.8,2.34,0.71,21.76,93.14,33.98,1.53,225.07,18.31,60.3,622.85,33.98
JUN,6,8,0.8,2.2,0.45,9.6,72.14,29.78,1.92,234.83,19.99,61.57,623.12,29.78
JUN,6,9,16.48,2.51,0.25,2.02,51,27.9,1.88,242.24,22.61,52.86,623.21,27.9
JUN,6,10,27.16,2.24,0.2,0.4,42.22,27.29,2.31,271.86,23.9,49.6,623.14,27.29
JUN,6,11,33.21,2.2,0.22,0.46,51.17,25.49,2.24,253.83,25.97,43.23,622.89,25.49
JUN,6,12,40.48,5.24,0.27,0.81,52.82,28.42,2.06,210.73,28,29.85,622.5,28.42
JUN,6,13,43.38,3.2,0.2,0.58,38.52,21.05,2.83,269.71,29.03,26.95,621.71,21.05
JUN,6,14,47.46,4.65,0.25,0.4,34.03,13.88,2.63,253.87,30.69,23.42,620.84,13.88
JUN,6,15,47.93,9.93,0.25,1.82,36.26,18.67,2.91,110.95,32,16.5,620.25,18.67
JUN,6,16,39.47,13.2,0.22,2.07,46.02,22.33,4.54,59.49,33.26,7.3,619.61,22.33
JUN,6,17,40.39,4.59,0.13,0.4,28.48,21.57,4.48,63.05,33.69,5.74,619.21,21.57
JUN,6,18,38.81,5.67,0.16,2.33,38.44,13.92,4.98,45.79,33.13,5.01,619.21,13.92
JUN,6,19,34,16.21,0.24,4.72,35.02,8.95,5.17,44.1,31.7,9.39,619.38,8.95
JUN,6,20,24.91,72.18,0.74,12.41,62,7.84,5.36,45.17,29.81,12.6,619.88,7.84
JUN,6,21,21.37,59.63,0.17,10.05,67.6,17.24,5.12,59.4,28.25,15.97,620.47,17.24
JUN,6,22,18.69,60.8,0.13,8.87,80.72,15.63,5.21,59.58,26.6,24.08,621.14,15.63
JUN,6,23,23.34,28.64,0.08,2.58,81.06,24,4.7,80.28,24.78,24.62,621.85,24
JUN,7,0,25.4,29.65,0.01,4.49,32.07,17.55,5.1,77.77,23.54,23.23,622.45,17.55
JUN,7,1,26.54,10.31,0.01,0.4,37.85,13.04,4.84,86.15,21.74,30.12,622.59,13.04
JUN,7,2,15.81,29.46,0.01,4.14,27.89,13.62,3.47,79.45,20.6,37.35,622.48,13.62
JUN,7,3,12.28,23.3,0.01,7.07,38.3,24.55,2.13,96.85,19.73,41.07,622.32,24.55
JUN,7,4,10.4,23.85,0.01,8.02,23.24,18.84,2.53,70.6,19.11,43.39,622.37,18.84
JUN,7,5,11.41,52.33,0.05,8.8,40.14,21.96,2.69,46.58,19.6,44.83,622.61,21.96
JUN,7,6,7.68,27.71,0.3,14.45,37.46,27.09,2.41,69.78,18.91,48.37,622.98,27.09
JUN,7,7,3.12,4.69,0.5,19.91,141.53,26.5,2.2,92.57,17.76,50.83,623.57,26.5
JUN,7,8,0.8,4.86,0.74,18.73,88.44,17.83,1.86,117.74,18.66,47.31,623.84,17.83
JUN,7,9,17.91,13.88,0.38,11.14,84.25,26.2,3.54,86.83,21.19,42.68,623.94,26.2
JUN,7,10,28.95,2.68,0.37,6.19,39.57,17.59,3.88,78.37,22.87,39.5,623.72,17.59
JUN,7,11,32.23,3.32,0.22,4.75,34.35,20.02,2.78,113.76,24.17,36.02,623.44,20.02
JUN,7,12,36.3,20.61,0.16,5.41,49.14,18.95,2.05,182.62,25.95,31.9,623.12,18.95
JUN,7,13,40.53,15.31,0.17,5.11,50.66,19.79,2.25,137.91,26.7,25.62,622.61,19.79
JUN,7,14,44.4,13.24,0.17,4.8,40.19,18.93,2.5,193.49,25.75,23.67,621.92,18.93
JUN,7,15,44.42,10.94,0.13,4.11,39.96,20.64,2.69,135.72,26.67,21.3,621.2,20.64
JUN,7,16,40.45,24.31,0.09,5.03,39.11,24.19,3.64,70.46,27.92,14.6,620.54,24.19
JUN,7,17,39.74,2.44,0.03,NA,36.36,26.01,3.09,66.33,27.79,13.63,620.11,26.01
JUN,7,18,30.98,18.11,0.14,5.2,45.75,22.27,5.11,47.09,27.38,16.86,619.91,22.27
JUN,7,19,27.9,18.57,0.1,6.48,49.36,23.86,5.48,40.47,25.93,18.2,620.14,23.86
JUN,7,20,24.15,54.84,0.11,7.85,77.01,19.89,6.38,50.96,28.8,20.78,620.77,19.89
JUN,7,21,22.45,61.75,0.15,8.37,98.69,27.78,6.91,53.79,26.98,25.92,621.47,27.78
JUN,7,22,22.46,47.08,0.11,8.76,111.79,38.09,6.3,65.34,24.04,29.61,622.21,38.09
JUN,7,23,22.77,53.56,0.07,6.52,91.22,42.98,5.75,60.02,23.87,38.85,622.81,42.98
JUN,8,0,19.52,13.14,0.06,4.39,57.99,37.71,4.52,82.82,22.5,48.48,623.36,37.71
JUN,8,1,19.37,7.8,0.06,2.02,39.47,27.65,4.33,84.26,21.72,53.69,623.58,27.65
JUN,8,2,19.99,2.97,0.06,0.4,39.39,31.08,4.58,79.22,20.93,57.32,623.4,31.08
JUN,8,3,17.24,3.89,0.02,0.4,34.78,26.13,4.67,77.56,20.57,53.94,623.37,26.13
JUN,8,4,14.97,5.34,0.01,0.4,34.79,25.68,4.53,78.51,19.99,56.14,623.58,25.68
JUN,8,5,11.34,8.66,0.02,0.4,25.11,16.04,4.23,73.97,19.51,57.22,623.56,16.04
JUN,8,6,5.77,2.43,0.18,4.29,27.42,23.08,3.38,81.65,18.9,58.59,623.66,23.08
JUN,8,7,0.8,2.54,0.44,11.3,55.62,12.27,2.91,83.16,18.45,58.63,623.92,12.27
JUN,8,8,2.38,6.56,0.47,7.98,68.66,16.52,3.25,84.57,19.2,56.58,624.39,16.52
JUN,8,9,12.41,3.92,0.31,2.93,57.19,27.53,4.24,77.44,21.39,49.75,624.55,27.53
JUN,8,10,16.86,2.2,0.25,1.65,44.64,24.78,4.45,93.09,21.97,44.75,624.58,24.78
JUN,8,11,23.8,4.4,0.28,2.21,47.03,22.17,3.76,83.49,24.48,39.25,624.27,22.17
JUN,8,12,27.49,3.72,0.34,2.85,40.68,19.6,3.72,81.57,26.56,32.91,623.84,19.6
JUN,8,13,30.57,2.42,0.26,1.35,42.39,19.3,3.99,105.25,27.85,28.23,623.39,19.3
JUN,8,14,32.92,4.32,0.26,1.93,34.07,17.48,4,103.3,29.13,24.48,622.8,17.48
JUN,8,15,37.66,2.2,0.18,0.75,45.6,14.44,3.71,104.75,30.48,21.15,622.26,14.44
JUN,8,16,38.09,4.7,0.16,1.08,45.69,13.06,3.71,92.89,31.02,19.79,621.49,13.06
JUN,8,17,34,5.09,0.16,4.74,43.02,17.55,3.93,76.51,30.79,20.09,620.98,17.55
JUN,8,18,22.93,16.55,0.21,9.25,58.08,19.79,4.44,76.05,30.05,21.77,621.1,19.79
JUN,8,19,20.66,24.15,0.16,7.35,70.61,14.51,5.35,50.24,29.1,22.85,621.39,14.51
JUN,8,20,18.97,2.54,0.15,4.1,58.96,14.65,5.92,35.73,27.25,27.36,621.79,14.65
JUN,8,21,10.94,40.52,0.29,10.02,65.86,13.95,6.09,44.51,25.49,35.02,622.42,13.95
JUN,8,22,8.25,63.84,0.27,11.12,88.84,32.97,5.76,55.01,23.76,41.39,623.33,32.97
JUN,8,23,11.89,15.53,0.09,4.74,50.75,36.73,5.18,77.97,22.51,45.74,624.05,36.73
JUN,9,0,8.89,30.96,0.03,6.9,42.99,19.78,4.75,73.63,21.07,50.64,624.35,19.78
JUN,9,1,6.11,25.03,0.04,7.89,42.93,27.89,3.33,78.57,20.61,54.51,624.36,27.89
JUN,9,2,8.18,14.16,0.02,4.78,37.31,19.68,3.86,82.37,19.91,57.55,624.2,19.68
JUN,9,3,10,17.06,0.01,3.74,25.8,20.45,4.67,69.81,19.49,59.02,624.08,20.45
JUN,9,4,10.87,14.37,0.01,4.48,25.51,18.28,4.01,66.42,19.43,59.06,624.04,18.28
JUN,9,5,3.71,37.93,0.02,11.41,32.36,21.26,3.29,73.41,18.95,61.78,624.02,21.26
JUN,9,6,6.62,21.02,0.08,7.92,32.32,28.2,3.44,78.83,18.61,62.84,624.09,28.2
JUN,9,7,0.8,35.54,0.23,14.1,42.32,15.51,2.89,77.47,18.4,64.09,624.3,15.51
JUN,9,8,8.22,5.54,0.33,7.94,57.52,25.38,3.73,86.41,19.05,61.42,624.64,25.38
JUN,9,9,16.1,2.33,0.26,3.73,50.42,19.14,4.99,87.33,21.07,54.4,624.99,19.14
JUN,9,10,17.52,6.17,0.29,4.92,41.97,14.86,4.77,82.26,22.54,48.89,624.97,14.86
JUN,9,11,22.53,2.5,0.32,4.34,34.7,20.77,3.77,97.53,24.16,42.33,624.65,20.77
JUN,9,12,25.6,2.42,0.33,4.81,40.13,14.62,3.66,105.1,25.99,37.04,624.32,14.62
JUN,9,13,26.54,2.98,0.24,3.84,38.22,20.48,3.31,99.34,27.53,32.43,623.78,20.48
JUN,9,14,26.79,14.69,0.21,4.74,30.26,13.03,2.98,90.54,28.57,28.62,622.95,13.03
JUN,9,15,29.91,3.73,0.08,0.4,26.92,20.98,3.43,76.67,29.82,24.45,622.17,20.98
JUN,9,16,26.85,8.2,0.2,2.77,27.92,9.21,3.05,76.82,29.97,24.6,621.4,9.21
JUN,9,17,26.68,8.19,0.1,0.4,30.16,11.39,3.35,58.84,30.42,24.77,620.83,11.39
JUN,9,18,18.2,20.22,0.14,4.11,106.06,12.84,5.12,56.29,25.11,44.94,621.07,12.84
JUN,9,19,12.9,8.23,0.34,7.75,43.06,NA,2.49,356.04,24.29,45.86,621.28,NA
JUN,9,20,8.17,44.3,0.26,11.35,31.47,10.5,3.58,40.06,25.39,37.22,621.37,10.5
JUN,9,21,7.69,45.95,0.19,7.5,44.15,19.37,5.24,65.68,22.85,40.41,622.15,19.37
JUN,9,22,19.16,4.71,0.24,5.08,37.49,31.22,4.44,116.75,23.09,51.37,623.07,31.22
JUN,9,23,15.45,3.31,0.21,5.51,31.97,19.45,3.14,95.2,22.45,54.8,623.51,19.45
JUN,10,0,11.36,2.98,0.08,3.05,31.21,11.17,4.23,94.93,22.11,52.53,623.62,11.17
JUN,10,1,9.78,4.12,0.06,1.51,31.87,12.77,4.23,89.43,21.23,55.02,623.52,12.77
JUN,10,2,8.33,2.5,0.03,0.4,25.35,14.54,3.77,87.19,20.53,58.26,623.39,14.54
JUN,10,3,6.06,11.22,0.01,2.13,18.59,NA,3.06,77.88,20.09,60.04,623.18,NA
JUN,10,4,5.25,14.81,0.01,3.28,28.24,12.75,3.27,75.01,19.34,62.1,623.01,12.75
JUN,10,5,3.52,19.72,0.01,5.55,24.95,15.67,2.93,79.91,18.96,62.84,623.1,15.67
JUN,10,6,0.8,35.63,0.01,8.48,24.78,15.36,3.12,78.91,18.81,64.21,623.18,15.36
JUN,10,7,5.14,28.28,0.04,6.96,35.15,22.44,3.14,76.84,18.92,64.23,623.36,22.44
JUN,10,8,8.21,23.09,0.08,5.55,34.67,23.81,3.25,75.56,19.33,62.62,623.88,23.81
JUN,10,9,16,10.11,0.12,2.12,28.16,19.61,4.13,82.14,20.33,58.61,624.14,19.61
JUN,10,10,18.96,10.48,0.16,2.51,28.61,14.46,4.02,74.27,22.13,52.83,624.15,14.46
JUN,10,11,23.76,8.18,0.19,2.73,31.78,13.02,3.34,92.28,23.62,47.91,623.98,13.02
JUN,10,12,29.28,10.43,0.15,2.5,28.98,12.62,3.1,78.12,25.38,42.57,623.4,12.62
JUN,10,13,36.04,4.62,0.12,1.38,29.07,NA,2.41,102.69,26.86,37.32,622.89,NA
JUN,10,14,40.15,5.96,0.14,2.12,29.31,19.81,2.5,96.49,28.53,33.56,622.04,19.81
JUN,10,15,40.84,3.86,0.14,1.4,33.8,27.64,2.6,114.57,29.46,29.67,621.14,27.64
JUN,10,16,44.03,3.87,0.09,1.48,29.35,22.35,3.03,132.24,30.36,27.45,620.46,22.35
JUN,10,17,44.9,3.19,0.09,1.73,40.31,26.23,3.95,175.52,29.6,31.23,619.89,26.23
JUN,10,18,40.25,2.74,0.07,0.79,38.43,21.68,3.6,206.24,29.45,31.58,619.74,21.68
JUN,10,19,37.9,2.52,0.06,0.4,37.46,17.78,3.05,233.4,28.29,33.23,620.05,17.78
JUN,10,20,33.51,3.39,0.04,1.21,45.49,10.92,2.4,284.89,25.64,38.6,620.99,10.92
JUN,10,21,24.89,3.5,0.1,3.3,46.46,17.35,4.74,181.97,21.85,61.09,622.03,17.35
JUN,10,22,22.75,3.51,0.11,2.89,36.11,15.73,3.97,161.07,19.19,77.59,622.88,15.73
JUN,10,23,21.1,3,0.05,5.07,24.9,11.89,2.52,190.67,18.52,83.58,623.3,11.89
JUN,11,0,19.25,2.96,0.07,5.66,15.12,NA,1.69,148.25,18.74,83.61,623.42,NA
JUN,11,1,22.42,10.08,0.02,3.8,17.4,11.38,1.92,47.57,16.98,78.35,623.12,11.38
JUN,11,2,18.23,8.22,0.03,5,21.26,13.09,1.43,84.32,16.86,78.46,622.72,13.09
JUN,11,3,11.82,6.27,0.04,11,20.96,13.14,0.9,119.34,17.4,80.86,622.3,13.14
JUN,11,4,8.77,5.59,0.1,13.25,20.52,11.79,1.72,132.31,18.87,81.99,622.23,11.79
JUN,11,5,4.48,7.33,0.12,15.19,34.03,24.89,1.22,122.73,18.55,84.4,622.07,24.89
JUN,11,6,3.58,5.2,0.32,16.18,22.9,20.08,1.46,147.05,18.57,84.19,622.14,20.08
