DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
MZO,10,23,NA,2.54,0.28,15.94,22.04,21.92,1.06,305.01,21.34,22.26,621.27,21.92
MZO,11,0,NA,3.16,0.58,34.06,34.42,23.44,1.07,280.84,20.22,26.48,621.55,23.44
MZO,11,1,NA,2.65,0.72,46.05,31.45,NA,1.19,215.91,19.43,26.22,621.57,NA
MZO,11,2,NA,2.75,0.71,62.22,26.32,NA,1.29,286.62,17.2,33.64,621.82,NA
MZO,11,3,NA,2.87,0.57,68.21,25.47,NA,1.01,242.77,15.39,37.42,621.93,NA
MZO,11,4,NA,2.63,0.45,46.25,16.1,NA,1.46,223.43,16.38,31.35,621.95,NA
MZO,11,5,NA,2.42,0.37,30.99,12.24,NA,1.21,276.21,15.42,35.75,622.03,NA
MZO,11,6,NA,2.55,0.35,31,13.08,NA,1.15,342.98,14.64,39.3,622.35,NA
MZO,11,7,NA,3.46,0.51,47.31,21.76,13.92,1.01,143.2,14.07,42.09,622.88,13.92
MZO,11,8,NA,4.37,0.51,46.7,25.9,NA,1.12,83.76,14.71,36.83,623.44,NA
MZO,11,9,NA,5.91,0.56,43.66,32.39,NA,1.1,105.36,18.2,30.51,623.76,NA
MZO,11,10,NA,3.78,0.53,32.93,25.77,NA,1.26,203.72,21.78,28.03,624,NA
MZO,11,11,NA,2.61,0.39,19.03,13.24,NA,1.76,263.53,23.95,25.76,623.98,NA
MZO,11,12,NA,2.27,0.3,10.33,8.62,NA,1.8,268.77,26.29,22.07,623.41,NA
MZO,11,13,NA,2.29,0.21,5.18,2.89,NA,2.47,269.68,27.53,17.71,622.75,NA
MZO,11,14,NA,2.29,0.15,2.65,5.78,NA,2.58,282.08,29.08,15.63,621.98,NA
MZO,11,15,NA,2.22,0.11,1.08,2.54,NA,2.72,276.76,30.22,13.82,621.14,NA
MZO,11,16,NA,2.2,0.08,1.02,5.77,NA,3.3,274.24,31.29,10.97,620.49,NA
MZO,11,17,NA,2.2,0.1,1.78,14.14,4.26,2.86,254.09,31.29,13.11,620.31,4.26
MZO,11,18,NA,2.25,0.09,1.13,14.41,8.98,2.42,264.59,31.28,13.22,620.4,8.98
MZO,11,19,NA,2.2,0.11,2.71,14.15,NA,1.91,263.77,30.06,14.26,620.7,NA
MZO,11,20,NA,2.24,0.46,15.87,26.08,9.18,1.58,215.72,27.88,15.66,621.01,9.18
MZO,11,21,NA,2.91,0.77,40.37,29.88,19.43,1.37,194.71,26.01,18.66,621.42,19.43
MZO,11,22,NA,2.92,0.77,36.73,26.36,NA,1.02,248.81,23.86,20.85,621.84,NA
MZO,11,23,NA,2.91,0.76,34.61,19.92,NA,1.12,309.26,22.53,22.77,622.23,NA
MZO,12,0,NA,3.75,0.66,26.69,35.72,19.38,3.83,83.72,22.41,25.99,622.81,19.38
MZO,12,1,NA,3.08,0.43,10.49,29.3,22.48,4.84,86.03,21.82,31.81,622.92,22.48
MZO,12,2,NA,3,0.23,1.99,44.13,15.66,5.71,86.13,20.98,38.45,622.83,15.66
MZO,12,3,NA,3.71,0.19,1.17,23.64,17,4.39,72.8,19.7,45.11,622.95,17
MZO,12,4,NA,3.34,0.21,0.4,17.97,14.63,5.34,80.05,18.83,51.68,622.77,14.63
MZO,12,5,NA,3.47,0.2,0.4,17.3,NA,5.24,81.05,18.26,56.11,622.72,NA
MZO,12,6,NA,3.57,0.23,0.4,15.78,NA,5.26,74.5,17.81,60.37,622.94,NA
MZO,12,7,NA,4.61,0.3,3.42,19.74,NA,5,78.64,17.26,63.8,623.35,NA
MZO,12,8,NA,3.71,0.44,10.49,15.89,NA,4.78,80.73,17.29,64.22,623.79,NA
MZO,12,9,NA,3.75,0.54,10.76,16.8,NA,5.3,81.85,18.91,57.27,624.33,NA
MZO,12,10,NA,3.61,0.5,8.81,33.31,20.68,6.65,87.14,20.26,52.27,624.52,20.68
MZO,12,11,NA,3.81,0.55,9,34.17,27.38,5.53,85.15,22.02,45.93,624.42,27.38
MZO,12,12,NA,3.95,0.58,9.58,29.63,22.83,4.32,98.89,23.9,38.62,623.93,22.83
MZO,12,13,NA,4.21,0.58,7.35,20.71,NA,3.12,97,25.92,33.23,623.15,NA
MZO,12,14,NA,4.03,0.55,5.08,15.57,NA,2.34,109.26,27.81,29.2,622.17,NA
MZO,12,15,NA,3.83,0.46,1.76,17.43,NA,2.49,270.46,29.66,23.07,621.27,NA
MZO,12,16,NA,3.7,0.39,0.4,15.13,13.63,2.8,267.17,30.63,20.72,620.54,13.63
MZO,12,17,NA,3.66,1.23,5.53,19.23,13.87,3.34,277.95,30.94,20.37,620.17,13.87
MZO,12,18,NA,3.55,0.06,1.11,4.01,NA,3.81,267.11,30.79,18.07,620.01,NA
MZO,12,19,NA,3.07,0.11,3.61,29.89,NA,3.01,264.85,28.88,20.81,620.18,NA
MZO,12,20,NA,3.2,0.28,9.33,46.22,8.23,2.56,171.48,27.7,22.9,620.71,8.23
MZO,12,21,NA,3.12,0.43,10.77,40.67,25.6,2.83,163.9,26.35,25.92,621.34,25.6
MZO,12,22,NA,2.9,0.27,6.78,57.21,23.72,5.83,90.24,20.19,42.1,622.52,23.72
MZO,12,23,NA,2.93,0.16,4.8,27.86,NA,5.26,79.56,18.16,48.51,623.18,NA
MZO,13,0,NA,2.78,0.1,4.5,18.46,11.62,4.53,82.49,16.71,53.34,623.54,11.62
MZO,13,1,NA,2.48,0.05,3.91,4.52,NA,4.58,91.1,15.6,56.75,623.7,NA
MZO,13,2,NA,2.48,0.03,2.79,9.74,NA,4.44,90.5,14.5,60.34,623.57,NA
MZO,13,3,NA,2.28,0.03,2.51,11.13,NA,4.21,90.91,13.67,63.69,623.35,NA
MZO,13,4,NA,2.2,0.01,2.29,9.35,NA,4.31,93.25,12.71,66.8,623.12,NA
MZO,13,5,NA,2.43,0.01,3.07,8.12,NA,4,88.5,12.26,68.69,622.96,NA
MZO,13,6,NA,2.35,0.01,4.15,9.52,NA,3.21,98.17,11.89,71.28,623.29,NA
MZO,13,7,NA,2.54,0.11,7.4,10.29,NA,2.87,108.22,11.79,72.23,623.64,NA
MZO,13,8,NA,2.68,0.31,9.78,12.08,NA,3.14,97.63,12.05,70.38,624.04,NA
MZO,13,9,NA,2.75,0.37,9.54,17.31,NA,3.99,86.56,13.79,65.41,624.45,NA
MZO,13,10,NA,2.95,0.37,10.53,17.58,NA,3.29,99.71,16.43,57.88,624.62,NA
MZO,13,11,NA,3.56,0.39,11.09,18.67,NA,2.04,101.34,20.07,46.57,624.35,NA
MZO,13,12,NA,3.53,0.33,8.2,23.03,NA,2.09,241.83,24.31,34.36,623.89,NA
MZO,13,13,NA,3.23,0.22,4.83,18.83,NA,3.48,281.94,25.96,28.55,623.27,NA
MZO,13,14,NA,2.92,0.16,2.88,11.64,NA,3.24,271.88,27.48,24.37,622.5,NA
MZO,13,15,NA,2.91,0.12,2.11,18.88,12.96,4.08,261.69,28.97,17.82,621.6,12.96
MZO,13,16,NA,2.7,0.09,0.99,15.6,11.47,4.27,263.03,30.13,15.03,620.83,11.47
MZO,13,17,NA,2.2,0.06,0.4,22.12,13.28,5,254.71,30.36,8.51,620.58,13.28
MZO,13,18,NA,2.2,0.06,0.4,30.02,11.84,5.58,244.73,29.87,8.73,620.62,11.84
MZO,13,19,NA,2.55,0.07,2.3,27.65,9.21,4.51,243.25,28.21,10.09,620.82,9.21
MZO,13,20,NA,2.54,0.14,6.01,29.62,17.48,3.25,237.28,25.83,13.37,621.16,17.48
MZO,13,21,NA,2.49,0.21,8.55,18.09,14.59,2.46,233.91,24.01,16.85,621.64,14.59
MZO,13,22,NA,2.66,0.2,7.17,23.36,18.4,2.48,231.77,22.37,21.31,622.25,18.4
MZO,13,23,NA,3.21,0.16,4.88,20.33,14.79,1.69,245.6,21.03,27.28,622.9,14.79
MZO,14,0,NA,4.05,0.22,9.29,21.11,15.44,1.81,79.63,20.15,30.98,623.36,15.44
MZO,14,1,NA,4.02,0.2,10.56,29.65,25.39,2.92,103.44,18.09,39.92,623.97,25.39
MZO,14,2,NA,3.87,0.16,8.95,24.67,NA,3.89,107.75,15.96,54.86,624.02,NA
MZO,14,3,NA,3.4,0.11,6.93,16.81,NA,3.78,95.24,14.82,56.73,623.94,NA
MZO,14,4,NA,3.22,0.04,6.3,11.81,NA,3.88,100.21,13.47,59.02,623.94,NA
MZO,14,5,NA,3.22,0.01,3.22,7.6,NA,4.33,95.31,12.14,65.11,623.97,NA
MZO,14,6,NA,3.14,0.01,3.08,7.08,NA,4.08,95.42,11.81,68.21,624.22,NA
MZO,14,7,NA,3.15,0.04,4.69,9.72,NA,4.01,93.17,11.26,70.4,624.67,NA
MZO,14,8,NA,3.09,0.21,8.22,8.42,NA,3.97,91.74,11.5,69.84,625.19,NA
MZO,14,9,NA,2.41,0.31,8.2,12.3,NA,4.44,90.75,13.64,63.76,625.67,NA
MZO,14,10,NA,2.56,0.33,8.03,20.09,NA,4.36,95.49,15.93,57.25,625.96,NA
MZO,14,11,NA,2.67,0.32,7.89,14.42,NA,3.54,96.7,18.26,49.14,625.71,NA
MZO,14,12,NA,3.05,0.29,6.77,20.8,NA,2.04,105,21.5,39.11,625.27,NA
MZO,14,13,NA,2.98,0.2,4.67,15.19,NA,2.09,242.93,24.19,33.74,624.33,NA
MZO,14,14,NA,2.37,0.14,2.9,8.97,NA,3.16,267.42,26.03,28.11,623.43,NA
MZO,14,15,NA,2.36,0.12,2.44,11.52,NA,3.44,264.87,27.16,25.06,622.63,NA
MZO,14,16,NA,2.4,0.07,1.31,15.84,NA,3.98,275.45,28.21,17.83,622.01,NA
MZO,14,17,NA,2.31,0.03,0.4,14.21,NA,3.27,282.25,28.96,16.13,621.56,NA
MZO,14,18,NA,2.58,0.01,0.4,19.91,11.49,4.18,271.16,28.8,13.36,621.51,11.49
MZO,14,19,NA,2.44,0.04,2.26,23.61,10.28,3.7,251.84,27.43,13.37,621.68,10.28
MZO,14,20,NA,2.54,0.15,7.98,27.23,9.31,2.6,240.79,24.6,19.99,622.16,9.31
MZO,14,21,NA,2.62,0.17,8.78,28.01,12.11,2.85,238.95,23.04,22.14,622.71,12.11
MZO,14,22,NA,2.95,0.14,5.46,32.89,NA,3.85,229.39,22.05,22.67,623.24,NA
MZO,14,23,NA,2.61,0.11,4.93,15.82,NA,2.58,240.47,19.84,27.72,623.61,NA
MZO,15,0,NA,2.3,0.13,5.21,14.71,NA,1.16,162.94,19.16,29.48,623.97,NA
MZO,15,1,NA,3.2,0.11,5.7,14.24,NA,1.15,308.83,18.37,31.54,624.2,NA
MZO,15,2,NA,3.55,0.14,8.72,19.14,NA,1.62,110.91,17.66,33.59,624.11,NA
MZO,15,3,NA,3.26,0.11,8.95,24.66,24.83,2.37,105.6,15.49,49.21,623.89,24.83
MZO,15,4,NA,3.12,0.11,9.59,12.88,NA,2.73,93.55,14.14,59.56,623.75,NA
MZO,15,5,NA,3.02,0.11,8.88,9.04,NA,2.28,92.01,13.65,60.86,623.69,NA
MZO,15,6,NA,3.32,0.09,7.7,12.48,NA,1.79,106.38,13.17,60.88,623.82,NA
MZO,15,7,NA,3.17,0.19,7.62,16.03,13.61,1.86,95.74,12.52,63.62,624.27,13.61
MZO,15,8,NA,4.03,0.44,7.97,20.52,NA,1.83,103.37,13.12,62.46,624.66,NA
MZO,15,9,NA,6.62,0.56,12.09,34.71,NA,1.91,104.51,14.94,55.01,625.07,NA
MZO,15,10,NA,5.57,0.57,13.09,49.96,NA,1.19,171.83,19.38,39.05,625.09,NA
MZO,15,11,NA,3.15,0.38,6.54,27.1,NA,2.43,277.01,21.31,35,625.03,NA
MZO,15,12,NA,3.02,0.29,7.27,19.72,16.06,3.74,276.77,22.8,33.42,624.63,16.06
MZO,15,13,NA,2.55,0.2,4.23,17.68,NA,4.84,276.55,24.64,28.62,623.78,NA
MZO,15,14,NA,2.55,0.1,2.16,30.26,16.26,5.49,267.99,26.57,18.04,622.9,16.26
MZO,15,15,NA,2.5,0.11,1.65,31.32,22.23,6.31,246.16,27.74,11.18,622.19,22.23
MZO,15,16,NA,2.27,0.13,0.7,35.73,18.86,6.09,253.13,28.25,9.07,621.58,18.86
MZO,15,17,NA,2.22,0.1,0.95,74.08,7.3,6.33,251.31,28.28,9.97,621.14,7.3
MZO,15,18,NA,2.2,0.09,1.06,30.75,5.55,6.03,254.57,27.45,10,621.07,5.55
MZO,15,19,NA,2.44,0.08,2.96,23.04,3.95,3.71,269.23,25.69,15.16,621.38,3.95
MZO,15,20,NA,2.28,0.18,7.3,33.43,7.52,2.38,271.95,23.06,19.78,621.78,7.52
MZO,15,21,NA,2.2,0.2,7.15,29.73,19.43,2.25,257.38,21.72,22.22,622.26,19.43
MZO,15,22,NA,2.49,0.21,6.93,21.94,19.58,2.51,240.58,20.75,23.39,622.96,19.58
MZO,15,23,NA,2.47,0.2,6.68,26.45,21.11,2.02,245.01,20.23,24.32,623.52,21.11
MZO,16,0,NA,2.55,0.18,3.54,11.94,NA,2.01,235.25,18.84,32.21,623.51,NA
MZO,16,1,NA,2.2,0.15,4.67,18.75,16.75,1.14,297.68,17.38,37.52,623.48,16.75
MZO,16,2,NA,2.28,0.17,6.08,17.66,17.08,1.12,356.77,16.81,38.17,623.3,17.08
MZO,16,3,NA,2.38,0.15,6.09,17.05,NA,1,314.49,16.1,39.07,623.02,NA
MZO,16,4,NA,2.41,0.13,2.58,11.04,NA,1.27,266.63,15.64,43.98,622.99,NA
MZO,16,5,NA,2.6,0.16,5.86,20.42,17.72,0.96,262.71,14.02,47.78,623.08,17.72
MZO,16,6,NA,2.68,0.24,5.67,22.2,NA,1.06,243.79,13.64,45.66,623.44,NA
MZO,16,7,NA,2.68,0.33,6.04,36.27,31.89,1.05,256.91,12.57,46.53,623.74,31.89
MZO,16,8,NA,3.04,0.6,6.99,38.72,NA,0.81,282.99,14.11,44.5,624.1,NA
MZO,16,9,NA,3.11,0.68,9.54,51.89,NA,1.3,271.66,16.9,34.73,624.59,NA
MZO,16,10,NA,2.48,0.57,9.1,41.16,NA,1.34,262.59,19.93,26.99,624.73,NA
MZO,16,11,NA,2.41,0.35,9.13,22.99,NA,1.7,275.69,22.52,25.25,624.48,NA
MZO,16,12,NA,NA,NA,NA,29.98,NA,2.33,278.48,24.83,25.41,624.04,NA
MZO,16,13,NA,NA,0.01,0.4,NA,NA,3.93,267.68,26.62,19.02,623.43,NA
MZO,16,14,NA,2.31,0.06,0.4,27.4,NA,4.12,250.05,25.52,16.18,622.74,NA
MZO,16,15,NA,2.42,0.1,1.43,52.92,17.41,5.76,259.41,28.24,12.69,621.99,17.41
MZO,16,16,NA,2.83,0.05,0.87,47.06,6.26,5.76,269.78,28.71,11.24,621.24,6.26
MZO,16,17,NA,2.76,0.02,0.85,40.84,10.73,5.33,274.89,27.91,10.45,620.85,10.73
MZO,16,18,NA,2.52,0.01,2.01,38.83,12.04,4.39,272.69,28.37,12.6,620.84,12.04
MZO,16,19,NA,2.44,0.01,4.24,48.57,8.13,2.98,273.82,26.36,17.51,621.16,8.13
MZO,16,20,NA,2.48,0.1,9.81,76.2,12.56,2.17,263.64,24.81,22.32,621.73,12.56
MZO,16,21,NA,2.6,0.17,9.97,79.63,32.24,2.19,189.33,21.59,24.01,622.39,32.24
MZO,16,22,NA,2.44,0.17,6.53,68.66,21.73,2.5,184.22,21.26,26.83,623.08,21.73
MZO,16,23,NA,2.23,0.13,3.87,52.38,26.16,2.64,225.17,21.33,25.71,623.51,26.16
MZO,17,0,NA,2.2,0.12,6.34,44.69,24.65,1.78,287.91,19.03,30.89,623.84,24.65
MZO,17,1,NA,2.42,0.13,9.37,64.27,19.75,1.51,287.55,18.09,32.89,623.92,19.75
MZO,17,2,NA,2.2,0.09,5.95,54.27,27.44,1.91,245.03,16.9,34.25,623.77,27.44
MZO,17,3,NA,2.2,0.08,3.04,33.13,23.3,1.67,279.49,14.68,36.96,623.56,23.3
MZO,17,4,NA,2.47,0.06,5.03,36.4,22.04,1.25,220.27,14.96,37.64,623.48,22.04
MZO,17,5,NA,2.29,0.07,5.15,33.07,20.47,1.2,189.29,14.65,37.93,623.5,20.47
MZO,17,6,NA,2.32,0.09,5.71,42.38,18.73,0.77,329.46,13.86,41.13,623.54,18.73
MZO,17,7,NA,2.37,0.18,5.95,52.38,29.97,0.93,308.7,13.25,42.46,624.08,29.97
MZO,17,8,NA,3.3,0.41,6.2,112.51,34.22,1.26,88.74,14.05,40.25,624.55,34.22
MZO,17,9,NA,4.02,0.5,8.02,201.35,85.72,1.41,97.88,16.93,34.23,624.95,85.72
MZO,17,10,NA,4.1,0.41,7.02,114.27,62.44,1.17,133.86,18.54,28.97,625.25,62.44
MZO,17,11,NA,3.63,0.35,8.32,89.02,38.97,1.31,193.22,21.79,23.28,625.16,38.97
MZO,17,12,NA,2.34,0.23,5.9,44.26,31.47,2.54,283.44,24.87,18.04,624.73,31.47
MZO,17,13,NA,3.29,0.13,5.15,23.25,19.48,4.12,268.08,23.28,16.86,623.92,19.48
MZO,17,14,NA,3.38,0.07,2.23,24.93,17.49,3.88,272.45,26.82,16.63,623.07,17.49
MZO,17,15,NA,3.36,0.04,1.07,21.02,NA,3.72,270.36,27.96,15.41,622.17,NA
MZO,17,16,NA,3.4,0.03,0.72,24.16,18.97,3.78,278.28,27.91,14.73,621.44,18.97
MZO,17,17,NA,3.38,0.06,1.03,27.17,18.59,3.97,268.96,28.91,13.27,620.9,18.59
MZO,17,18,NA,3.41,0.04,1.26,39.22,6.59,3.27,282.13,29.26,11.08,620.84,6.59
MZO,17,19,NA,3.27,0.04,3.14,33.83,9.31,2.21,277.82,27.51,12.08,621.02,9.31
MZO,17,20,NA,3.49,0.13,7.65,51.01,9.35,2.04,225.98,25.11,16.07,621.45,9.35
MZO,17,21,NA,3.4,0.18,7.69,64.74,21.95,2.42,213.83,24.66,18.76,622.01,21.95
MZO,17,22,NA,3.48,0.16,4.96,62.08,15.93,3.02,218.08,22.95,19.32,622.78,15.93
MZO,17,23,NA,3.37,0.15,5.37,49.16,21.3,2.27,240.02,20.64,23.55,623.12,21.3
MZO,18,0,NA,3.42,0.13,3.96,42.74,19.85,1.48,284.1,19.25,26.12,623.19,19.85
MZO,18,1,NA,3.46,0.14,5.36,43.55,19.19,1.63,306.7,18.62,27.43,623.31,19.19
MZO,18,2,NA,3.49,0.18,7.7,46.09,22.74,0.92,264.69,17.99,29.47,623.32,22.74
MZO,18,3,NA,3.5,0.22,7.81,51.41,25.41,1.18,160.22,17.2,31.07,623.09,25.41
MZO,18,4,NA,3.66,0.21,7.5,51.22,26.91,1.25,264.28,15.65,33.16,623.05,26.91
MZO,18,5,NA,3.62,0.2,7.02,50.09,27.24,1.02,284.28,13.19,38.06,623.15,27.24
MZO,18,6,NA,3.57,0.21,6.08,52.31,30.48,1.02,262.74,12.5,39.28,623.45,30.48
MZO,18,7,NA,3.7,0.24,6.35,52.77,29.22,0.94,225.73,12.43,40.29,623.88,29.22
MZO,18,8,NA,3.81,0.46,6.56,85.65,34.74,1.05,203.99,14.35,34.73,624.24,34.74
MZO,18,9,NA,4.73,0.36,5.15,84.5,41.32,1.12,190.42,19.06,31.05,624.54,41.32
MZO,18,10,NA,3.34,0.29,4.19,60.39,35.84,1.28,268.25,22.05,26.87,624.49,35.84
MZO,18,11,NA,2.39,0.21,3.99,39.45,25.53,1.88,260.45,23.65,25.32,624.29,25.53
MZO,18,12,NA,2.2,0.12,3.45,28.39,24.57,3.02,281.18,24.8,23.31,623.83,24.57
MZO,18,13,NA,2.2,0.08,1.79,23.05,15.64,4.18,277.92,26.51,19.93,623.12,15.64
MZO,18,14,NA,2.2,0.04,0.79,31.05,17.19,4.8,272.14,27.16,17.49,622.4,17.19
MZO,18,15,NA,2.22,0.01,0.4,24.72,13.41,4.09,274.26,28.13,16.36,621.59,13.41
MZO,18,16,NA,2.27,0.01,0.4,29.14,17.27,4.22,270.71,27.68,16.21,621.02,17.27
MZO,18,17,NA,2.22,0.01,1.06,34.21,10.83,3.87,257.66,26.2,15.62,620.87,10.83
MZO,18,18,NA,2.3,0.05,2.56,34.65,10.7,2.77,274.54,25.83,18.9,620.92,10.7
MZO,18,19,NA,2.46,0.05,4.86,32.09,12.49,2.17,256.08,25.18,21.08,621.02,12.49
MZO,18,20,NA,2.47,0.1,6.43,50.23,17.99,1.95,248.05,22.05,21.25,621.45,17.99
MZO,18,21,NA,2.42,0.14,6.05,56.93,12.47,2.26,207.92,21.72,21.52,621.75,12.47
MZO,18,22,NA,2.43,0.13,4.1,53.94,11.93,2.86,221.87,20.98,22.98,622.1,11.93
MZO,18,23,NA,2.42,0.12,3.56,42.11,20.42,2.16,258.81,20.8,24.18,622.36,20.42
MZO,19,0,NA,2.49,0.13,4.92,45.64,14.16,1.6,290.38,19.39,28.61,622.56,14.16
MZO,19,1,NA,2.43,0.16,7.25,62.01,23.06,1.67,249.73,18.41,30.71,622.61,23.06
MZO,19,2,NA,2.42,0.11,3.43,43.7,21.42,1.6,263.03,17.36,30.49,622.48,21.42
MZO,19,3,NA,2.49,0.11,4.09,34.42,14.93,1.18,267.9,16.17,33.19,622.13,14.93
MZO,19,4,NA,2.43,0.07,2.27,31.25,23.94,1.11,269.57,15.43,33.94,621.8,23.94
MZO,19,5,NA,2.41,0.07,4.01,32.64,22.16,1.01,280.17,14.87,35.53,621.85,22.16
MZO,19,6,NA,2.4,0.08,3.14,40.11,23.13,1,236.05,14.53,36.71,621.96,23.13
MZO,19,7,NA,2.45,0.18,5.29,45.92,20.97,0.94,189.36,14.27,38.44,622.15,20.97
MZO,19,8,NA,3.54,0.27,5.45,66.53,29.62,1.1,85.23,15.05,36.96,622.41,29.62
MZO,19,9,NA,6.98,0.3,7.44,94.21,32.53,1.25,98.78,18,31,622.74,32.53
MZO,19,10,NA,3.96,0.3,6.95,88.32,34.73,1.34,125.15,21.28,26.68,622.83,34.73
MZO,19,11,NA,2.6,0.22,4.81,55.54,29.39,1.45,225.88,23.85,22.14,622.67,29.39
MZO,19,12,NA,2.27,0.16,4.48,30.01,21.74,1.95,248.67,25.73,20.31,622.13,21.74
MZO,19,13,NA,2.29,0.1,3.02,19.75,NA,2.84,280.96,27.34,16.85,621.52,NA
MZO,19,14,NA,2.26,0.06,1.94,18.73,NA,4.09,280.59,26.52,15.82,620.76,NA
MZO,19,15,NA,2.35,0.04,1.65,35.91,19.8,4.1,271.63,26.48,14.67,619.97,19.8
MZO,19,16,NA,2.27,0.02,0.8,114.17,15.02,3.97,267.96,30.39,11.46,619.29,15.02
MZO,19,17,NA,2.2,0.02,0.4,36.17,14.22,4.1,283.05,30.79,10.24,618.96,14.22
MZO,19,18,NA,2.28,0.01,0.4,34.17,9.08,4.52,261.99,30.35,9.11,618.87,9.08
MZO,19,19,NA,2.2,0.01,2.36,41.43,8.73,3.21,283.08,28.83,10.65,619.01,8.73
MZO,19,20,NA,2.26,0.04,6.57,57.18,13.85,2.39,273.46,25.28,16.53,619.45,13.85
MZO,19,21,NA,2.26,0.08,6.41,56.6,13.81,1.97,254.25,24.02,16.96,620.03,13.81
MZO,19,22,NA,2.34,0.16,7.54,60.26,13.47,1.34,232.32,22.62,19.08,620.57,13.47
MZO,19,23,NA,2.29,0.12,4.23,54.87,15.38,2.03,238.36,20.35,21.08,621.06,15.38
MZO,20,0,NA,2.2,0.14,6.06,50.32,16.49,1.14,196.61,17.58,24.15,621.26,16.49
MZO,20,1,NA,2.25,0.23,7.88,58.07,17.12,0.89,201.4,19.19,26.31,621.23,17.12
MZO,20,2,NA,2.35,0.25,6.56,66.99,26.44,1.23,299.98,17.93,29.56,621.2,26.44
MZO,20,3,NA,2.56,0.28,5.61,70.91,25.6,1.34,267.36,15.77,33.9,621.04,25.6
MZO,20,4,NA,2.51,0.24,6.74,61.64,23.77,2.05,269.16,14.91,32.21,621.03,23.77
MZO,20,5,NA,2.49,0.23,6.76,59.15,33.1,1.74,261.07,13.16,30.07,621.11,33.1
MZO,20,6,NA,2.32,0.27,5.56,62.8,32.94,1.47,237.19,15.02,31.93,621.52,32.94
MZO,20,7,NA,3.03,0.44,5.97,87.68,31.7,1.51,97.64,14.17,33.99,621.85,31.7
MZO,20,8,NA,9.35,0.71,7.16,200.96,47.95,1.52,94.79,14.13,35.32,622.25,47.95
MZO,20,9,NA,6.84,0.8,10.17,205.73,65.56,1.86,105.3,17.51,27.49,622.54,65.56
MZO,20,10,NA,4.76,0.67,10.1,122.66,66.82,1.57,122.1,20.95,23.16,622.67,66.82
MZO,20,11,NA,15.9,0.59,11.36,84.91,76.33,1.69,121.83,21.56,18.02,622.52,76.33
MZO,20,12,NA,8.45,0.55,13.55,100.3,96.62,2.07,108.29,24.55,16,622.2,96.62
MZO,20,13,NA,3.18,0.41,10.41,53.17,NA,2.16,125.74,26.16,12.98,621.53,NA
MZO,20,14,NA,2.59,0.31,5.73,26.25,NA,2.1,136.94,25.72,11.75,620.67,NA
MZO,20,15,NA,2.37,0.28,4.08,20.53,NA,2.19,233.4,30.13,10.23,619.84,NA
MZO,20,16,NA,2.35,0.19,0.86,31.93,27.23,3.4,286.31,31.1,8.61,619.27,27.23
MZO,20,17,NA,2.2,0.15,0.4,41.95,18.61,3.23,280.26,31.23,8.64,618.92,18.61
MZO,20,18,NA,2.2,0.12,0.42,30.71,24.02,2.62,291.29,30.87,7.87,618.83,24.02
MZO,20,19,NA,2.2,0.14,3.62,37.98,13.34,1.99,182.43,29.65,8.26,619.03,13.34
MZO,20,20,NA,2.56,0.57,16.19,53.69,24.92,0.86,61.63,27.83,10.8,619.51,24.92
MZO,20,21,NA,8.94,0.8,13.38,168.37,30.88,4.21,74.78,24.4,31.46,620.49,30.88
MZO,20,22,NA,2.53,0.35,8.99,211.91,40.92,5.68,81.23,21.92,41.62,621.38,40.92
MZO,20,23,NA,6.55,0.19,8.3,140.49,36.01,5.46,73.37,19.07,50.01,621.92,36.01
MZO,21,0,NA,4.44,0.12,5.08,85.42,37.9,5.22,75.17,16.38,50.93,622.14,37.9
MZO,21,1,NA,4.32,0.06,3.23,47.91,27.61,4.33,78.16,15.17,53.99,622.33,27.61
MZO,21,2,NA,7.66,0.06,4.61,53.17,26.82,3.81,77.18,14.55,55.41,622.43,26.82
MZO,21,3,NA,3.73,0.04,2.54,46.39,33.69,2.87,84.61,14.37,58.17,622.37,33.69
MZO,21,4,NA,2.67,0.01,2.62,36.05,28.23,2.67,89.06,15.57,60.9,622.36,28.23
MZO,21,5,NA,2.95,0.03,3.82,41.81,25.09,2.65,90.52,14.66,64.09,622.57,25.09
MZO,21,6,NA,2.81,0.06,5.75,52.79,25.92,2.8,87.59,13.73,68.45,622.88,25.92
MZO,21,7,NA,2.48,0.13,7.91,43.75,28.07,2.8,89.65,13.39,70.96,623.32,28.07
MZO,21,8,NA,3.55,0.38,11.77,80.19,24.09,3.03,102.19,13.71,69.79,623.83,24.09
MZO,21,9,NA,3.4,0.51,11.32,100.65,45.45,3.42,95.49,16.11,62.6,624.36,45.45
MZO,21,10,NA,2.53,0.42,10.87,82.45,39.84,4.58,95.95,17.47,57.15,624.54,39.84
MZO,21,11,NA,2.82,0.37,9.73,71.18,31.47,3.69,94.29,19.46,48.93,624.47,31.47
MZO,21,12,NA,3.11,0.38,9.87,68.46,31.6,2.77,107.02,21.12,39.16,624.13,31.6
MZO,21,13,NA,2.82,0.35,7.93,62.39,27.71,2.1,116.77,22.51,29.21,623.55,27.71
MZO,21,14,NA,2.39,0.24,4.81,31.31,NA,2.1,256.52,26.41,19.99,622.8,NA
