DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
DIC,1,23,6.26,2.57,0.39,16.7,34.04,16.88,1.16,242.58,15.72,64.26,622.15,16.88
DIC,2,0,0.8,2.64,0.89,22.21,57.6,11.64,0.87,320.28,14.61,68.83,622.32,11.64
DIC,2,1,NA,2.4,0.8,20.33,72.09,19.79,0.81,229.42,14.07,74.86,622.21,19.79
DIC,2,2,NA,2.39,0.63,17.06,48.45,17.47,0.64,258.82,13.3,80.46,622.14,17.47
DIC,2,3,NA,2.36,0.37,15.11,44.73,13.31,0.62,277.41,11.53,84.27,622.06,13.31
DIC,2,4,NA,2.55,0.34,12.39,30.59,12.82,1,272.56,11.21,84.95,621.96,12.82
DIC,2,5,NA,2.7,0.19,10.89,31.08,15.58,0.97,276.53,10.27,87.32,622.04,15.58
DIC,2,6,NA,3.21,0.23,11.33,24.66,12.87,1.15,247,10.5,87.58,622.16,12.87
DIC,2,7,NA,3.06,0.33,10.96,27.56,13.66,0.71,276.83,9.47,89.63,622.4,13.66
DIC,2,8,NA,3.3,0.71,10.31,55.8,14.92,0.82,161.25,10.4,87.84,622.91,14.92
DIC,2,9,4.4,3.86,0.46,14.01,72.51,17.4,0.91,152.22,14.29,74.22,623.32,17.4
DIC,2,10,18.06,3.5,0.24,10.02,38.35,24.55,0.88,139.21,17.8,60.11,623.53,24.55
DIC,2,11,29.7,2.81,0.13,4.28,28.89,24.02,1.26,264.95,19.35,52.06,623.44,24.02
DIC,2,12,36.12,2.59,0.19,5.44,22.35,12.57,1.61,197.63,20.89,44.8,623,12.57
DIC,2,13,41.1,2.56,0.12,3.7,21.57,NA,1.86,142.62,21.8,41.06,622.27,NA
DIC,2,14,42.38,2.41,0.01,0.4,10.16,NA,2.51,268.98,23.85,29.69,621.38,NA
DIC,2,15,45.75,2.39,0.03,0.4,11.3,6.97,3.36,261.49,24.83,23.82,620.86,6.97
DIC,2,16,50.19,2.35,0.02,0.4,12.31,7.55,2.95,264.69,25.63,21.14,620.45,7.55
DIC,2,17,44.8,2.31,0.01,0.4,22.28,8.89,3.25,264.46,25.73,18.9,620.34,8.89
DIC,2,18,39.28,2.2,0.01,1.17,21.13,4.73,2.4,264.78,24.63,19.69,620.59,4.73
DIC,2,19,10,2.2,0.64,28.13,48.75,5.67,1.2,272.11,21.39,28.73,620.98,5.67
DIC,2,20,2.32,2.43,1.84,33.04,108,18.38,0.58,240.94,19.39,36.79,621.4,18.38
DIC,2,21,1.99,2.98,2.6,30.02,172.45,36.75,0.75,203.97,17.9,42.83,621.92,36.75
DIC,2,22,1.93,2.69,2.28,28.52,157.94,36.8,0.72,93.46,16.6,47.06,622.3,36.8
DIC,2,23,1.4,2.36,1.22,23.82,166.7,43.73,1.01,269.49,14.92,54.01,622.69,43.73
DIC,3,0,1.47,2.47,1.27,21.94,112.08,25.91,0.96,194.68,13.98,59.02,622.8,25.91
DIC,3,1,1.31,3.21,0.8,20.16,104.26,25.26,0.8,118.86,13.28,63.16,622.88,25.26
DIC,3,2,0.8,2.47,0.67,16.66,77.52,36.45,0.89,254.8,12.48,67.78,622.81,36.45
DIC,3,3,NA,2.2,0.55,13.44,69.05,27.18,0.52,258.95,11.4,73.88,622.59,27.18
DIC,3,4,NA,7.67,0.16,16.76,56.79,23.37,1.55,102.8,10.88,75.1,622.58,23.37
DIC,3,5,NA,10.26,0.09,20.08,63.16,34.75,1.81,113.97,11.05,71.7,622.59,34.75
DIC,3,6,NA,4.94,0.17,17.49,55.01,25.59,1.38,86.66,10.2,75.2,622.83,25.59
DIC,3,7,NA,6.33,0.71,18.87,74.55,23.89,1.41,88.08,9.67,77.89,623.21,23.89
DIC,3,8,0.8,4.91,0.96,17.29,145.91,37.07,1.35,80.98,10.08,76.52,623.75,37.07
DIC,3,9,3.18,3.13,0.81,15.9,127.04,41.49,1.96,89.35,12.47,68.78,624.25,41.49
DIC,3,10,9.79,4.68,0.62,13.05,75.15,31.3,2.19,104.02,15.42,65.33,624.55,31.3
DIC,3,11,17.85,5.87,0.33,11.26,62.53,30.16,1.59,127.73,18.93,58.98,624.5,30.16
DIC,3,12,33.73,11.45,0.18,5.83,45.57,29.79,1.47,87.42,21.5,46.13,624.07,29.79
DIC,3,13,43.07,10.49,0.15,3.97,28.36,30.71,1.63,245.04,23.08,36.65,623.37,30.71
DIC,3,14,59.16,14.64,0.12,2.74,27.11,24.71,1.89,271.77,24.92,29.81,622.46,24.71
DIC,3,15,72.56,12.72,0.19,2.7,40.27,20.47,2,270.65,26.08,26.69,621.83,20.47
DIC,3,16,72.86,7.95,0.09,0.4,35.91,28.53,1.99,289.14,26.74,23.97,621.52,28.53
DIC,3,17,68.18,5.79,0.08,0.4,31.75,17.65,1.5,270.45,27.15,23,621.51,17.65
DIC,3,18,56.8,3.17,0.2,3.14,38.44,20.17,1.3,259.82,26.13,23.61,621.86,20.17
DIC,3,19,23.57,2.6,1.92,34.88,64.23,17.25,1.12,352.26,23.16,29.75,622.22,17.25
DIC,3,20,2.87,4.82,5.11,57.31,346.88,39.71,0.93,77.13,21.16,37.64,622.52,39.71
DIC,3,21,3.13,5.18,5.4,53.13,385.72,75.92,0.66,160.54,19.47,45.24,622.94,75.92
DIC,3,22,1.46,4.34,2.97,46.46,416.47,83.83,1.03,105.84,18.31,47.33,623.35,83.83
DIC,3,23,NA,3.3,0.93,37.64,212.43,74.15,1.3,272.36,15.8,55.11,623.66,74.15
DIC,4,0,0.93,3.01,0.62,37.13,109.59,53.33,1.46,84.12,15.17,57.82,623.8,53.33
DIC,4,1,7.45,6.37,0.51,37.16,113.39,42.64,2.23,94.59,14.84,54.97,623.97,42.64
DIC,4,2,0.8,11.29,0.42,33.95,86.01,39.17,2.85,92.34,13.44,58.79,623.96,39.17
DIC,4,3,2.28,9.23,0.34,32.17,76.48,46.16,3.87,87.7,12.89,64.15,623.89,46.16
DIC,4,4,4.74,4.43,0.1,21.48,50.82,35.14,2.49,92.35,12.02,69.57,623.87,35.14
DIC,4,5,8.57,3.32,0.02,10.93,27.08,20.65,3.07,98.74,11.75,79.68,623.8,20.65
DIC,4,6,5.55,5,0.1,12.49,32.22,20.61,2.71,102.55,11.39,84.76,624.09,20.61
DIC,4,7,5.46,3.49,0.47,14.53,40.04,24.28,2.31,103.48,11.37,86.61,624.51,24.28
DIC,4,8,3.03,3.41,0.74,18.47,100.23,28.57,2.62,95.56,11.67,86.23,625.03,28.57
DIC,4,9,10.55,6.12,0.64,15.26,79.45,31.07,2.31,90.2,14.04,77.74,625.53,31.07
DIC,4,10,28.2,8.27,0.32,6.61,75.31,37.91,3.9,78.73,17.21,67.4,625.87,37.91
DIC,4,11,35.24,4.63,0.31,5.1,68.17,33.97,3.87,85.1,19.12,61,625.65,33.97
DIC,4,12,40.67,3.59,0.32,5.59,52.58,28.35,3.72,84.64,20.81,55.18,625.16,28.35
DIC,4,13,52.05,4.45,0.38,8.09,51.53,35.01,3.24,84.56,22.66,48.15,624.4,35.01
DIC,4,14,60.93,5.62,0.43,11.43,65.57,37.83,2.57,99.44,24.86,38.74,623.46,37.83
DIC,4,15,60.67,4.03,0.29,6.63,53.22,30.01,2.19,94.52,26.19,32.95,622.91,30.01
DIC,4,16,64.36,4.07,0.32,6.81,46.09,15.02,1.94,93.87,26.91,32.59,622.52,15.02
DIC,4,17,64.49,9.74,0.2,4.09,55.93,20.15,1.39,87.3,26.91,32.04,622.37,20.15
DIC,4,18,51.71,13.89,0.45,16.58,58.04,20.42,1.21,61,26.15,33.07,622.45,20.42
DIC,4,19,11.36,5.76,1.8,56.05,99.73,30.34,0.89,59.33,23.64,38.59,622.75,30.34
DIC,4,20,0.8,5.29,3.06,60.66,207.47,31.27,0.96,251.7,21.8,46.13,623.19,31.27
DIC,4,21,6.01,65.83,1.37,26.79,153.8,45.65,3.02,66.59,21.05,48.35,623.81,45.65
DIC,4,22,8.63,11.31,0.3,13.33,75.6,42.44,3.82,86.94,19.1,57.71,624.45,42.44
DIC,4,23,5.44,4.5,0.19,9.21,69.52,22.2,5.64,88.46,17.67,65.89,624.9,22.2
DIC,5,0,9.41,3.2,0.1,4.2,51.08,18.56,4.98,85.16,16.74,70.61,625.04,18.56
DIC,5,1,16.7,3.88,0.06,0.4,37.55,12.42,4.39,80.47,16.08,75.11,624.93,12.42
DIC,5,2,10.66,2.67,0.06,0.4,19.05,12.88,4.18,82.75,15.66,77.44,624.88,12.88
DIC,5,3,5.14,2.46,0.03,2.9,19.7,13.7,3.32,90.45,14.67,81.11,624.79,13.7
DIC,5,4,1.67,2.2,0.01,6.07,11.09,15.29,3.51,87.32,13.92,83.16,624.71,15.29
DIC,5,5,2.82,2.2,0.06,7.17,13.51,11.96,3.63,81.99,13.52,83.56,624.87,11.96
DIC,5,6,11.41,2.2,0.08,5.69,19.58,17.86,3.45,79.16,13.4,83.64,625.11,17.86
DIC,5,7,5.68,2.2,0.2,6.22,25.97,12.51,3.79,80.38,13.74,82.61,625.43,12.51
DIC,5,8,3.68,22.94,0.26,10.83,51.07,12.09,4.57,76.45,13.87,81.16,625.86,12.09
DIC,5,9,12.25,33.96,0.18,8.56,77.47,26.29,6.06,65.1,15,74.83,626.44,26.29
DIC,5,10,20.99,9.35,0.19,6.24,71.69,34.5,6.01,65.86,16.14,68.48,626.9,34.5
DIC,5,11,20.73,17.54,0.25,6.4,50.45,22.37,4.93,67.18,16.84,66.39,626.92,22.37
DIC,5,12,22.27,18.2,0.24,6.79,53.61,NA,4.72,74.46,18.46,62.52,626.41,NA
DIC,5,13,29.23,6.48,0.32,7.01,57.49,22.54,5.46,84.35,19.68,60.4,625.61,22.54
DIC,5,14,35.11,3.85,0.38,8.29,60.02,22.48,5.2,77.36,21.43,54.56,624.64,22.48
DIC,5,15,38.42,10.89,0.3,8.38,59.53,31.55,4.63,74.82,22.96,49.29,623.89,31.55
DIC,5,16,39.09,6.92,0.25,7.65,50.39,26.21,4.48,76.57,23.49,45.8,623.52,26.21
DIC,5,17,33.14,16.22,0.31,9.48,44.15,21.16,4.43,68.54,23.91,41.09,623.36,21.16
DIC,5,18,26.67,16.74,0.39,13.31,56.83,17.3,3.95,65.16,23.22,42.15,623.47,17.3
DIC,5,19,16.27,6.75,0.65,21.4,67.66,11.61,2.96,77.54,21.43,48.34,623.85,11.61
DIC,5,20,13.23,56.19,1,19.04,79.21,29.97,3.78,57.34,20.06,57.6,624.4,29.97
DIC,5,21,9.54,30.84,0.33,14.98,51.45,34.98,3.69,72.3,18.68,63.47,625.07,34.98
DIC,5,22,10.13,65.26,0.2,15.14,60.61,19.12,4.47,74.79,17.73,65.61,625.52,19.12
DIC,5,23,14.63,49.51,0.14,9.84,55.05,42.23,5.15,80.01,16.61,68.73,625.98,42.23
DIC,6,0,12.28,66.01,0.06,12.1,42.01,33.09,4.67,73.45,15.84,71.82,626.09,33.09
DIC,6,1,20.63,10,0.02,2.17,26.59,31.02,4.76,82.84,15.17,73.99,626.03,31.02
DIC,6,2,19.98,7.15,0.01,1.79,11.41,3.89,4.4,81.9,14.74,75.78,625.97,3.89
DIC,6,3,18.35,32.64,0.01,5.19,16.68,7.92,4.12,75.37,14.8,75.42,625.67,7.92
DIC,6,4,23.34,4.31,0.01,0.4,9.24,27.55,3.55,81.65,14.56,75.17,625.5,27.55
DIC,6,5,21.15,2.86,0.01,0.42,7.12,3.59,3.51,95.54,14.55,75.11,625.47,3.59
DIC,6,6,12.04,2.94,0.01,8.12,10.89,5.53,2.65,106.62,14.18,77.86,625.62,5.53
DIC,6,7,7.75,2.98,0.27,12.35,24.7,7.03,2.57,86.39,13.82,81.15,625.73,7.03
DIC,6,8,4.33,2.5,0.4,15.2,49.07,9.09,2.9,81.9,13.82,80.8,626.22,9.09
DIC,6,9,9.77,2.2,0.48,10.54,52.13,12.82,2.5,88.68,14.57,77.02,626.83,12.82
DIC,6,10,18.59,2.2,0.33,5.52,42.75,16.05,2.97,84.99,17.17,66.55,627.13,16.05
DIC,6,11,24.99,9.04,0.24,4.04,37.23,13.14,3.09,89.56,18.76,60.59,627.03,13.14
DIC,6,12,29.86,34.32,0.25,6.49,36.34,18.27,1.99,110.83,20.99,54.81,626.56,18.27
DIC,6,13,40.26,6.45,0.11,2.53,36.97,27.79,1.92,102.21,22.06,51.65,625.81,27.79
DIC,6,14,47.26,3.29,0.15,3.54,29.78,28.81,1.67,179.26,24.23,46.43,624.85,28.81
DIC,6,15,51.79,2.74,0.23,4.17,47.02,26.15,1.9,94.09,25,43.85,624.11,26.15
DIC,6,16,52.7,2.3,0.09,0.92,32.46,24.13,1.92,286.36,25.95,40,623.64,24.13
DIC,6,17,55.82,3.35,0.07,0.87,36.21,21.12,2,287.31,25.92,37.97,623.55,21.12
DIC,6,18,61.55,6.21,0.2,6.83,47.53,20.45,1.86,293.24,24.64,40.72,623.62,20.45
DIC,6,19,25.81,5.56,1.27,43.5,79.62,21.46,1.12,293.2,22.92,45.82,623.87,21.46
DIC,6,20,2.66,5.55,2.44,64.3,176.71,36.78,0.78,247.47,21.63,52.17,624.33,36.78
DIC,6,21,2.91,5.21,1.86,61,171.09,69.03,0.99,313.14,20.94,54.5,624.78,69.03
DIC,6,22,18.08,17.21,0.5,26.09,111.31,52.48,2.47,52.98,20.91,53.5,625.19,52.48
DIC,6,23,10.16,13.56,0.32,26.98,69.74,25.97,2.06,145.2,19.81,58.84,625.71,25.97
DIC,7,0,6.84,5.47,0.32,27.01,70.57,37.79,1.32,162.67,19.15,61.98,625.95,37.79
DIC,7,1,10.96,3.74,0.1,15.8,49.71,33.44,2.09,105.51,18.21,65.83,625.87,33.44
DIC,7,2,4.31,8.63,0.04,22.83,34.84,18.7,2.3,88.64,17.05,69.93,625.69,18.7
DIC,7,3,9.56,4.6,0.01,14.17,33.36,23.03,1.74,88.06,16.05,73.09,625.51,23.03
DIC,7,4,1.14,4.9,0.06,20.86,19.9,25.49,1.23,77.96,15.6,75.46,625.41,25.49
DIC,7,5,0.8,3.77,0.1,20.21,39.84,21.22,1.39,110.79,15.16,77.85,625.43,21.22
DIC,7,6,NA,3.86,0.18,19.82,41.3,22.57,1.52,68.61,14.81,79.81,625.62,22.57
DIC,7,7,NA,3.59,0.44,20.06,38.7,21.83,2.1,87.38,14.14,81.66,625.68,21.83
DIC,7,8,NA,5.27,0.85,18.39,82.86,24.93,1.87,92.56,13.65,84.19,626.13,24.93
DIC,7,9,0.8,4.58,0.81,17.51,101.97,28.02,2.09,97.62,14.28,81.95,626.57,28.02
DIC,7,10,9.41,4.18,0.53,15.01,78.48,32.5,2.77,99.42,17.18,71.49,626.69,32.5
DIC,7,11,19.82,6.01,0.43,11.09,50.82,19.07,2.86,96.37,20.05,63.39,626.41,19.07
DIC,7,12,33.97,5,0.32,10.13,49.89,30.04,1.72,116.21,22.94,53.84,625.79,30.04
DIC,7,13,42.41,4.01,0.15,5.48,41.02,35.23,1.93,299.51,23.4,52.01,624.99,35.23
DIC,7,14,47.11,3.39,0.17,3.29,32.45,28.64,2.13,277.24,25,46.68,624.11,28.64
DIC,7,15,49.02,3.14,0.1,1.1,28.05,18.15,2.46,268.36,26.13,41.67,623.38,18.15
DIC,7,16,48.49,2.86,0.08,0.4,27.94,8.66,2.26,266.06,26.72,38.68,622.94,8.66
DIC,7,17,45.26,2.67,0.15,1.72,27.62,8.36,2.38,238.72,26.9,37.19,622.76,8.36
DIC,7,18,33.23,2.74,0.27,10.23,34.98,11.26,2.14,259.49,25.12,40.55,622.94,11.26
DIC,7,19,15.49,2.8,0.42,19.25,68.17,13.33,2.57,254.26,23.07,47.95,623.22,13.33
DIC,7,20,16.11,2.71,0.24,10.3,45.81,12.96,3.19,217.5,22.09,44.7,623.5,12.96
DIC,7,21,14.49,2.63,0.24,11.15,37.39,18.13,2.34,237.25,20.08,61.41,624.17,18.13
DIC,7,22,9.23,3.03,0.36,18,54.39,13.13,1.88,202.98,19.16,68.74,624.75,13.13
DIC,7,23,10.29,2.76,0.28,15.19,54.11,21.26,1.29,199.18,18.67,66.5,625.13,21.26
DIC,8,0,11.52,2.64,0.18,11.67,38.12,14.7,1.66,250.7,18.11,71.21,625.21,14.7
DIC,8,1,11.39,2.57,0.08,9.69,40,20.42,2.2,236.44,17.21,75.83,625.11,20.42
DIC,8,2,17.56,2.48,0.05,3.42,23.64,15.46,2.92,221.45,16.91,79.16,625.08,15.46
DIC,8,3,18.87,2.31,0.02,1.66,18.77,10.39,3.14,221.82,16.52,80.72,624.99,10.39
DIC,8,4,17.3,2.26,0.01,1.65,13.13,11.05,2.59,234.31,15.64,82.89,624.88,11.05
DIC,8,5,15.01,2.2,0.01,2.74,17.65,18.39,1.62,243.79,15.22,86.18,624.81,18.39
DIC,8,6,6.97,2.2,0.01,8.65,27.66,17.02,1.09,303.39,14.25,89.93,624.82,17.02
DIC,8,7,5.37,2.2,0.08,10.31,19.04,13.06,1.45,282.39,14.09,91.15,625.04,13.06
DIC,8,8,0.97,2.62,0.71,15.53,44.94,12.77,1.07,91.44,14.06,91.11,625.43,12.77
DIC,8,9,2.82,3.31,0.81,17.85,91.64,23.84,1.37,117.73,15.06,86.51,626.01,23.84
DIC,8,10,12.15,3.13,0.34,10.29,74.14,28.22,1.55,228.7,17.87,77.89,626.36,28.22
DIC,8,11,21.84,2.69,0.05,1.12,29.07,19.43,2.43,267.87,19.24,73.64,626.44,19.43
DIC,8,12,29.43,2.48,0.02,0.4,18.79,19.16,1.82,274.59,20.5,65.69,625.96,19.16
DIC,8,13,33.47,2.43,0.05,1.25,21.97,14.65,2.68,250.33,21.94,56.76,625.22,14.65
DIC,8,14,37.66,2.4,0.01,0.4,26.87,20.68,2.88,255.54,23.19,51.97,624.35,20.68
DIC,8,15,37.35,2.42,0.06,1.01,30.93,28.99,2.23,238.14,23.54,47.35,623.75,28.99
DIC,8,16,37.21,2.2,0.01,0.4,21.11,20.41,2.56,248.75,25.41,39.86,623.26,20.41
DIC,8,17,35.01,2.2,0.07,1.07,30.13,15.34,3.68,236.99,25.36,37.12,623.03,15.34
DIC,8,18,29.47,2.2,0.12,4.91,33.74,12.02,2.98,233.71,24.36,37.78,623.12,12.02
DIC,8,19,14.02,2.2,0.34,16.52,45.68,10.04,1.88,207.55,22.17,43.28,623.52,10.04
DIC,8,20,6.85,2.22,0.64,21.75,70.28,13.37,1.51,217.34,20.91,48.17,624.02,13.37
DIC,8,21,9.69,2.38,0.41,17.71,65.03,19.22,1.6,228.77,19.86,51.2,624.44,19.22
DIC,8,22,2.55,2.35,0.92,23.63,68.66,24.25,1.1,308.31,18.9,56.44,624.97,24.25
DIC,8,23,1.86,2.85,1.66,23.65,94.79,25.23,1.02,174.98,18.39,59.71,625.15,25.23
DIC,9,0,1.88,2.47,0.48,20.93,97.4,39.19,1.26,231.77,17.85,61.74,625.15,39.19
DIC,9,1,2.05,2.2,0.24,17.77,67.65,34.09,1.06,269.32,17.17,64.75,625.08,34.09
DIC,9,2,1.12,2.2,0.51,16.02,51.8,25.53,0.92,293.28,16.42,69.46,625.04,25.53
DIC,9,3,0.8,2.24,0.52,16.13,78.15,32.06,1.1,95.34,15.37,74.54,624.81,32.06
DIC,9,4,NA,2.97,0.39,16.84,61.13,36.21,1.02,101.87,14.78,77.18,624.54,36.21
DIC,9,5,NA,3.53,0.39,17.21,52.7,34.85,1.29,104.44,14.23,80.74,624.46,34.85
DIC,9,6,NA,5.99,0.34,19.35,66.48,35.21,1.09,102,13.88,81.25,624.68,35.21
DIC,9,7,NA,6.17,0.38,18.12,52,33.19,1.35,109.87,13.62,81.44,624.94,33.19
DIC,9,8,0.8,4.51,0.54,13.84,65.28,29.91,1.64,91.44,13.14,82.61,625.31,29.91
DIC,9,9,2.62,4.39,0.52,12.34,56.63,21.24,2.11,100.79,14.94,74.76,625.9,21.24
DIC,9,10,8.74,8.63,0.64,17.43,68.58,29.53,2.67,111.75,17.44,69.09,626.25,29.53
DIC,9,11,21.02,5.41,0.4,9.07,55.68,39.76,2.73,109.3,19.96,61.7,626.1,39.76
DIC,9,12,34.73,8.25,0.34,7.65,37.26,36.64,1.99,146.88,22.1,51.92,625.55,36.64
DIC,9,13,43.72,7.96,0.22,4.94,33.63,33.74,1.56,122.6,23.25,45.53,624.89,33.74
DIC,9,14,49.66,5.56,0.2,3.14,32.5,27.44,1.59,261.05,24.08,43.45,624.11,27.44
DIC,9,15,51.52,4.17,0.13,1.71,28.02,26.47,1.52,302.98,24.76,40.98,623.51,26.47
DIC,9,16,43.64,3.05,0.22,2.47,31.19,22.54,1.63,255.02,25.47,37.43,623.25,22.54
DIC,9,17,42.93,2.78,0.13,2.08,27.81,16.63,1.46,292.83,24.55,37.97,623.19,16.63
DIC,9,18,41.32,2.27,0.1,1.77,23.68,19.44,1.39,303.93,24.75,35.91,623.3,19.44
DIC,9,19,19.69,2.43,0.53,20.44,39.35,11.31,1.02,325.3,22.47,41.08,623.62,11.31
DIC,9,20,0.82,3.47,2.63,38.56,104.37,21.43,0.81,239.66,21.08,48.98,623.95,21.43
DIC,9,21,0.8,3.43,1.72,32.68,180.96,50.65,1.29,161.67,20.44,52.67,624.4,50.65
DIC,9,22,1.51,6.52,0.7,20.29,78.38,43.93,2.18,94.43,19.78,58.3,624.76,43.93
DIC,9,23,6.94,15.19,0.35,13.34,70.2,20.31,2.81,89.47,18.14,62.68,625.17,20.31
DIC,10,0,11.76,4.48,0.1,3.61,35.63,19.1,3.98,92.24,16.5,68.72,625.3,19.1
DIC,10,1,16.42,2.72,0.02,0.4,34.96,13.97,4.12,89.24,15.85,69.54,625.21,13.97
DIC,10,2,13.95,16.97,0.03,0.53,16.73,11.88,3.96,80.32,15.52,71.22,625.16,11.88
DIC,10,3,11.18,4.1,0.01,1.02,21.84,12.04,3.52,88.83,14.41,75.42,625.07,12.04
DIC,10,4,10.19,2.82,0.01,1.4,11.15,14.38,3.63,82.24,13.49,79.03,624.98,14.38
DIC,10,5,10.43,4.37,0.01,1.6,9.92,7.3,3.01,84.51,13.07,80.48,625.1,7.3
DIC,10,6,8.58,3.47,0.09,5.76,19.22,5.85,2.28,88.08,12.7,81.68,625.35,5.85
DIC,10,7,4.61,4.1,0.31,9.81,23.49,13.18,2.1,87.99,12.45,82.94,625.61,13.18
DIC,10,8,0.8,4.08,0.56,13.33,51.68,14.65,1.82,87.4,12.46,82.62,626.06,14.65
DIC,10,9,0.8,8.34,0.52,10.59,58.02,16.37,2.82,81.6,14.01,76.02,626.47,16.37
DIC,10,10,9.62,9.88,0.34,5.35,62.55,18.92,4.66,82.04,15.77,68.24,626.85,18.92
DIC,10,11,12.37,6.41,0.26,3.45,56.2,19.73,5.22,79.89,16.75,65.27,626.88,19.73
DIC,10,12,14.48,8.94,0.32,4.38,52.5,16.42,4.73,76.46,18.1,60.62,626.56,16.42
DIC,10,13,16.54,12.09,0.37,6.32,58.58,19.85,4.53,78.63,18.88,56.88,626.07,19.85
DIC,10,14,19.66,8.23,0.43,6.31,51.35,27.07,4.65,81.2,19.93,53.51,625.31,27.07
DIC,10,15,23.11,7.42,0.34,7.04,52.17,19.88,4.26,74.57,21.21,49.6,624.67,19.88
DIC,10,16,22.47,19.33,0.36,8.83,52.61,19.41,3.91,77.93,22.4,45.76,624.34,19.41
DIC,10,17,22.51,12.94,0.37,8.83,55.89,27.52,4.03,84.08,22.36,43.24,624.26,27.52
DIC,10,18,16.44,15.41,0.51,12.76,58.5,19.78,3.7,76.73,21.51,46.1,624.45,19.78
DIC,10,19,7.88,18.45,0.82,20.16,60.59,25.23,2.91,50.15,19.99,50.68,624.74,25.23
DIC,10,20,4.91,43.92,0.65,21.93,62.76,12.21,2.89,72.77,18.62,55.68,625.15,12.21
DIC,10,21,0.8,4.99,0.48,15.64,69.4,31.06,3.6,86.79,16.27,64.26,625.68,31.06
DIC,10,22,10.03,3.73,0.2,7.05,45.11,20.06,5.16,91.14,14.59,68.15,626,20.06
DIC,10,23,11.23,3.33,0.15,4.92,26.91,9.25,5.04,82.48,13.27,71.93,626.24,9.25
DIC,11,0,10.49,3.16,0.08,4.64,24.34,11.44,4.56,86.16,11.96,76.11,626.35,11.44
DIC,11,1,11.07,3.29,0.06,2.99,10.31,NA,4.65,80.39,10.95,80.33,626.47,NA
DIC,11,2,12.27,3.09,0.04,2.39,14.02,7.69,4.57,86.22,10.61,82.23,626.6,7.69
DIC,11,3,13.46,3.15,0.01,2.01,10.04,8,4.71,88.18,10.28,83.58,626.6,8
DIC,11,4,16.09,3.06,0.01,0.87,3.05,NA,4.54,88.27,10.31,83.15,626.59,NA
DIC,11,5,18.23,3.32,0.01,0.4,14.01,8.3,4.94,77.52,10.47,81.61,626.73,8.3
DIC,11,6,17.87,3.11,0.01,0.4,9.72,NA,4.38,81.09,10.64,81.29,626.82,NA
